step,epoch,train_loss,val_acc,val_loss,test_acc,train_acc
22463,71,,0.7498999834060669,1.3692164421081543,,
22463,71,,,,0.7744264006614685,0.7617437839508057
22499,72,0.5707160234451294,,,,
22549,72,0.5365973711013794,,,,
22599,72,0.5924718379974365,,,,
22649,72,0.49940627813339233,,,,
22699,72,0.6902166604995728,,,,
22749,72,0.6658835411071777,,,,
22775,72,,0.7520999908447266,1.3720976114273071,,
22775,72,,,,0.765625,0.7640224099159241
22799,73,0.508384108543396,,,,
22849,73,0.4712602496147156,,,,
22899,73,0.6183490753173828,,,,
22949,73,0.6328166723251343,,,,
22999,73,0.5052627325057983,,,,
23049,73,0.49463412165641785,,,,
23087,73,,0.7494000196456909,1.3731788396835327,,
23087,73,,,,0.7705696225166321,0.7664512991905212
23099,74,0.5516666173934937,,,,
23149,74,0.6926475763320923,,,,
23199,74,0.7015054225921631,,,,
23249,74,0.6729389429092407,,,,
23299,74,0.519091010093689,,,,
23349,74,0.5097496509552002,,,,
23399,74,0.6461840867996216,,,,
23399,74,,0.7554000020027161,1.3613494634628296,,
23399,74,,,,0.7678006291389465,0.7680288553237915
23449,75,0.4566310942173004,,,,
23499,75,0.49474310874938965,,,,
23549,75,0.6561766266822815,,,,
23599,75,0.4776187241077423,,,,
23649,75,0.6497390270233154,,,,
23699,75,0.4123932123184204,,,,
23711,75,,0.7570000290870667,1.3728759288787842,,
23711,75,,,,0.7691851258277893,0.7680038213729858
23749,76,0.5697036385536194,,,,
23799,76,0.5458226799964905,,,,
23849,76,0.6123729944229126,,,,
23899,76,0.47581303119659424,,,,
23949,76,0.6685277223587036,,,,
23999,76,0.5904133319854736,,,,
24023,76,,0.7559999823570251,1.3569353818893433,,
24023,76,,,,0.7741297483444214,0.7720602750778198
24049,77,0.6539450883865356,,,,
24099,77,0.5831661224365234,,,,
24149,77,0.5415852069854736,,,,
24199,77,0.7124128341674805,,,,
24249,77,0.6171725988388062,,,,
24299,77,0.5447837710380554,,,,
24335,77,,0.7566999793052673,1.3393851518630981,,
24335,77,,,,0.7709652185440063,0.7713842391967773
24349,78,0.5465347170829773,,,,
24399,78,0.5684735774993896,,,,
24449,78,0.6003984212875366,,,,
24499,78,0.6257836818695068,,,,
24549,78,0.5705513954162598,,,,
24599,78,0.5815406441688538,,,,
24647,78,,0.7526000142097473,1.3659305572509766,,
24647,78,,,,0.7764042615890503,0.7715344429016113
24649,79,0.5394309759140015,,,,
24699,79,0.528232216835022,,,,
24749,79,0.5327403545379639,,,,
24799,79,0.4619767665863037,,,,
24849,79,0.6889349818229675,,,,
24899,79,0.5426723957061768,,,,
24949,79,0.5960675477981567,,,,
24959,79,,0.7555000185966492,1.3490651845932007,,
24959,79,,,,0.7727452516555786,0.7724359035491943
24999,80,0.5412427186965942,,,,
25049,80,0.538951575756073,,,,
25099,80,0.5332701206207275,,,,
25149,80,0.5929335951805115,,,,
25199,80,0.5488325357437134,,,,
25249,80,0.4767233431339264,,,,
25271,80,,0.7581999897956848,1.3320677280426025,,
25271,80,,,,0.7757120132446289,0.7762169241905212
25299,81,0.5858243703842163,,,,
25349,81,0.547487199306488,,,,
25399,81,0.533474862575531,,,,
25449,81,0.5695263743400574,,,,
25499,81,0.5131694078445435,,,,
25549,81,0.5294052362442017,,,,
25583,81,,0.7609000205993652,1.3110119104385376,,
25583,81,,,,0.7810522317886353,0.7766175866127014
25599,82,0.5422284603118896,,,,
25649,82,0.5947993397712708,,,,
25699,82,0.5070326328277588,,,,
25749,82,0.4549345374107361,,,,
25799,82,0.5382635593414307,,,,
25849,82,0.5000214576721191,,,,
25895,82,,0.7558000087738037,1.3404717445373535,,
25895,82,,,,0.772844135761261,0.7761418223381042
25899,83,0.6362828016281128,,,,
25949,83,0.4518207013607025,,,,
25999,83,0.6523923277854919,,,,
26049,83,0.5298116207122803,,,,
26099,83,0.46672213077545166,,,,
26149,83,0.5237724781036377,,,,
26199,83,0.6480239629745483,,,,
26207,83,,0.758400022983551,1.3390692472457886,,
26207,83,,,,0.7747231125831604,0.775315523147583
26249,84,0.5005457401275635,,,,
26299,84,0.46430209279060364,,,,
26349,84,0.43398141860961914,,,,
26399,84,0.4257815480232239,,,,
26449,84,0.5858191251754761,,,,
26499,84,0.5805808305740356,,,,
26519,84,,0.7556999921798706,1.3323118686676025,,
26519,84,,,,0.772250771522522,0.7780198454856873
26549,85,0.46853411197662354,,,,
