epoch,step,train_loss2,train_loss1,train_acc1,test_acc,train_acc2
116,45299,0.2390696108341217,0.2302417755126953,,,
116,45349,0.26996612548828125,0.3117910623550415,,,
116,45399,0.250318318605423,0.24796943366527557,,,
116,45449,0.25208622217178345,0.23564916849136353,,,
116,45499,0.46873989701271057,0.526115894317627,,,
116,45549,0.3449452817440033,0.31647634506225586,,,
116,45599,0.1937209814786911,0.1798262596130371,,,
116,45629,,,0.8205929398536682,0.8733999729156494,0.8189904093742371
117,45649,0.25197604298591614,0.24504971504211426,,,
117,45699,0.496254563331604,0.5000833868980408,,,
117,45749,0.4796929657459259,0.5687315464019775,,,
117,45799,0.6670427322387695,0.6673778891563416,,,
117,45849,0.2716946005821228,0.26109424233436584,,,
117,45899,0.8541914224624634,1.111663818359375,,,
117,45949,0.5037916898727417,0.5646229386329651,,,
117,45999,0.2602859437465668,0.22343401610851288,,,
117,46019,,,0.8187500238418579,0.8851000070571899,0.8201923370361328
118,46049,0.42198801040649414,0.39579111337661743,,,
118,46099,0.4574110507965088,0.5393330454826355,,,
118,46149,0.2818596363067627,0.30045315623283386,,,
118,46199,0.4866224527359009,0.5046181082725525,,,
118,46249,0.24696984887123108,0.2403438836336136,,,
118,46299,nan,nan,,,
118,46349,0.22528941929340363,0.20683731138706207,,,
118,46399,0.232950821518898,0.21113383769989014,,,
118,46409,,,0.8213140964508057,0.8633000254631042,0.8183894157409668
119,46449,0.27683383226394653,0.2786239683628082,,,
119,46499,0.5047334432601929,0.4680193364620209,,,
119,46549,0.5496575236320496,0.4787635803222656,,,
119,46599,0.19540904462337494,0.21444831788539886,,,
119,46649,0.6485300064086914,0.6709625720977783,,,
119,46699,0.6165112257003784,0.6846886873245239,,,
119,46749,0.7325645685195923,0.5496695637702942,,,
119,46799,0.24616214632987976,0.2546824514865875,,,
119,46799,,,0.8181490302085876,0.8654999732971191,0.8230969309806824
120,46849,1.5378522872924805,1.9260910749435425,,,
120,46899,0.21666067838668823,0.21959750354290009,,,
120,46949,0.25665703415870667,0.3636537492275238,,,
120,46999,0.34515678882598877,0.36541712284088135,,,
120,47049,0.49470359086990356,0.5928524732589722,,,
120,47099,0.3990127444267273,0.4856284558773041,,,
120,47149,0.5115344524383545,0.5059782266616821,,,
120,47189,,,0.8154647350311279,0.8841000199317932,0.8264022469520569
121,47199,0.39542973041534424,0.37201055884361267,,,
121,47249,0.2695516347885132,0.2512604296207428,,,
121,47299,0.29785045981407166,0.2672017514705658,,,
121,47349,0.21911835670471191,0.2627841830253601,,,
121,47399,0.6808669567108154,0.642245352268219,,,
121,47449,0.5272188186645508,0.5187627077102661,,,
121,47499,0.3195590674877167,0.2758227288722992,,,
121,47549,0.4741213917732239,0.517015814781189,,,
121,47579,,,0.8244791626930237,0.8913999795913696,0.8244591355323792
122,47599,0.5106282234191895,0.40728750824928284,,,
122,47649,0.24317717552185059,0.2653980851173401,,,
122,47699,0.23680885136127472,0.24698597192764282,,,
122,47749,0.41168829798698425,0.3952237665653229,,,
122,47799,0.2886865735054016,0.2827841639518738,,,
122,47849,0.19356131553649902,0.23241755366325378,,,
122,47899,0.49322444200515747,0.5348190069198608,,,
122,47949,0.5229400396347046,0.5392410755157471,,,
122,47969,,,0.8244591355323792,0.8894000053405762,0.8235376477241516
123,47999,0.26510682702064514,0.2119148224592209,,,
123,48049,0.2779182195663452,0.28578728437423706,,,
123,48099,0.5080720782279968,0.5563393831253052,,,
123,48149,0.4804231524467468,0.438930869102478,,,
123,48199,0.29414308071136475,0.2863895893096924,,,
123,48249,0.34151551127433777,0.3130936622619629,,,
123,48299,0.314484566450119,0.2965810298919678,,,
123,48349,0.23678086698055267,0.25319337844848633,,,
123,48359,,,0.8237980604171753,0.8844000101089478,0.8248397707939148
124,48399,0.36800819635391235,0.4582023322582245,,,
124,48449,0.3890664577484131,0.4135150909423828,,,
124,48499,0.5303904414176941,0.5420687198638916,,,
124,48549,0.2988259196281433,0.3019646406173706,,,
124,48599,0.7013927698135376,0.5819034576416016,,,
124,48649,0.26651501655578613,0.3365224301815033,,,
124,48699,0.44958585500717163,0.468328595161438,,,
124,48749,0.43755707144737244,0.3313373029232025,,,
124,48749,,,0.8224359154701233,0.8795999884605408,0.8235176205635071
125,48799,0.3164031505584717,0.3306565284729004,,,
125,48849,0.2832172214984894,0.22333547472953796,,,
125,48899,0.46527099609375,0.535028338432312,,,
125,48949,0.416706919670105,0.5438934564590454,,,
125,48999,0.264095276594162,0.31021544337272644,,,
125,49049,0.2433731108903885,0.26465991139411926,,,
125,49099,0.8005331158638,1.2052133083343506,,,
125,49139,,,0.822536051273346,0.8883000016212463,0.8242588043212891
126,49149,0.4200020730495453,0.35214340686798096,,,
126,49199,0.5238275527954102,0.4919435977935791,,,
126,49249,0.30137544870376587,0.2837938666343689,,,
126,49299,0.24782773852348328,0.26432257890701294,,,
126,49349,0.3094528317451477,0.2896685302257538,,,
126,49399,0.39320626854896545,0.410757452249527,,,
126,49449,0.920479416847229,1.127288579940796,,,
126,49499,0.46296724677085876,0.478421151638031,,,
126,49529,,,0.8260416388511658,0.8827999830245972,0.8300881385803223
127,49549,0.6470941305160522,0.628974437713623,,,
127,49599,0.275857150554657,0.27144524455070496,,,
127,49649,0.2914980351924896,0.25926536321640015,,,
127,49699,0.3330031931400299,0.33271852135658264,,,
127,49749,0.22523286938667297,0.23069164156913757,,,
127,49799,0.26077401638031006,0.24045655131340027,,,
127,49849,0.7604546546936035,0.5972267389297485,,,
127,49899,0.19800308346748352,0.1977389007806778,,,
127,49919,,,0.8240785002708435,0.8816999793052673,0.8285657167434692
128,49949,0.2905539274215698,0.26936841011047363,,,
128,49999,0.2603633403778076,0.2440752238035202,,,
128,50049,0.7016856670379639,0.7528760433197021,,,
128,50099,0.25990042090415955,0.2928275763988495,,,
128,50149,0.25474658608436584,0.26112884283065796,,,
128,50199,0.5676281452178955,0.5356701612472534,,,
128,50249,0.4234415590763092,0.4169537127017975,,,
128,50299,0.3395967185497284,0.3678585886955261,,,
128,50309,,,0.8258814215660095,0.880299985408783,0.8261418342590332
129,50349,0.5409214496612549,0.4581782817840576,,,
129,50399,0.22578492760658264,0.268655002117157,,,
129,50449,0.4291345775127411,0.39541390538215637,,,
129,50499,0.7224713563919067,0.6010921001434326,,,
129,50549,0.23825737833976746,0.2013452798128128,,,
129,50599,0.20809201896190643,0.2009781450033188,,,
129,50649,2.15914249420166,2.3672876358032227,,,
129,50699,0.2541440427303314,0.2565262019634247,,,
129,50699,,,0.8293669819831848,0.8909000158309937,0.8258012533187866
130,50749,0.49288061261177063,0.430132120847702,,,
130,50799,0.4642035961151123,0.49605420231819153,,,
130,50849,0.23621976375579834,0.2512039840221405,,,
130,50899,0.27699363231658936,0.30735188722610474,,,
130,50949,0.38469311594963074,0.3573349416255951,,,
130,50999,0.27193161845207214,0.2982633709907532,,,
130,51049,0.5298029780387878,0.5116695165634155,,,
130,51089,,,0.8296273946762085,0.8883000016212463,0.8261418342590332
131,51099,0.2599899172782898,0.22471193969249725,,,
131,51149,0.8759079575538635,1.116973876953125,,,
131,51199,0.2976408004760742,0.33979734778404236,,,
131,51249,0.4480982720851898,0.360105961561203,,,
131,51299,0.2641395032405853,0.24584701657295227,,,
131,51349,0.4688587188720703,0.5040339827537537,,,
131,51399,0.49950236082077026,0.526606559753418,,,
131,51449,0.32505518198013306,0.42877793312072754,,,
131,51479,,,0.8304487466812134,0.8895999789237976,0.8262619972229004
132,51499,0.4114651679992676,0.41812416911125183,,,
132,51549,0.4518309533596039,0.3922285735607147,,,
132,51599,0.3910410404205322,0.37057289481163025,,,
132,51649,0.5357906222343445,0.5691741704940796,,,
132,51699,0.2391219288110733,0.24529998004436493,,,
132,51749,0.47503674030303955,0.4986637234687805,,,
132,51799,0.36633020639419556,0.32382285594940186,,,
132,51849,0.547732949256897,0.5875353217124939,,,
132,51869,,,0.8287660479545593,0.8925999999046326,0.8278846144676208
133,51899,0.6964513063430786,0.698685884475708,,,
133,51949,0.5948933362960815,0.4837646782398224,,,
133,51999,0.35261160135269165,0.3269631266593933,,,
133,52049,0.26275429129600525,0.27803096175193787,,,
133,52099,nan,nan,,,
133,52149,0.35535115003585815,0.32790830731391907,,,
133,52199,0.4883262515068054,0.5156758427619934,,,
133,52249,0.3683050870895386,0.40952616930007935,,,
133,52259,,,0.8264222741127014,0.8690000176429749,0.829607367515564
134,52299,0.21168890595436096,0.2383621782064438,,,
134,52349,0.2947302460670471,0.3591122329235077,,,
134,52399,0.23878958821296692,0.28045013546943665,,,
134,52449,0.2625003457069397,0.2544240951538086,,,
134,52499,0.27940067648887634,0.2784669101238251,,,
134,52549,0.2603507936000824,0.24492838978767395,,,
134,52599,0.2259754091501236,0.25136837363243103,,,
134,52649,0.6018159985542297,0.7387036681175232,,,
134,52649,,,0.8287259340286255,0.8840000033378601,0.8280849456787109
135,52699,0.16570429503917694,0.18635930120944977,,,
135,52749,0.46484488248825073,0.48333510756492615,,,
135,52799,0.3229915201663971,0.3630320727825165,,,
135,52849,0.22887524962425232,0.2651069164276123,,,
135,52899,0.38183900713920593,0.36255908012390137,,,
135,52949,0.3955855071544647,0.3633694350719452,,,
135,52999,0.22216053307056427,0.22741098701953888,,,
135,53039,,,0.8287660479545593,0.8891000151634216,0.8309094309806824
136,53049,0.4318854510784149,0.3450855314731598,,,
136,53099,0.26423338055610657,0.26294755935668945,,,
136,53149,0.23308229446411133,0.2611929476261139,,,
136,53199,0.221730038523674,0.23170876502990723,,,
136,53249,0.4847528636455536,0.5632168054580688,,,
136,53299,0.5655418634414673,0.4490290880203247,,,
136,53349,0.31082335114479065,0.3231446146965027,,,
136,53399,0.32445481419563293,0.3304852545261383,,,
136,53429,,,0.8300080299377441,0.8883000016212463,0.8294872045516968
137,53449,0.9333442449569702,1.0633149147033691,,,
137,53499,0.8092261552810669,0.8070265650749207,,,
137,53549,0.2010974884033203,0.2127964049577713,,,
137,53599,0.4862920641899109,0.5108127593994141,,,
137,53649,0.3484392762184143,0.29867982864379883,,,
137,53699,0.6954218149185181,0.7229000329971313,,,
137,53749,0.3866075575351715,0.39754340052604675,,,
137,53799,0.24371814727783203,0.2429938167333603,,,
137,53819,,,0.831250011920929,0.8860999941825867,0.8313902020454407
138,53849,0.5571416020393372,0.6620521545410156,,,
138,53899,0.2713589370250702,0.31939566135406494,,,
138,53949,0.3274889886379242,0.3079441487789154,,,
138,53999,0.30006659030914307,0.3514139652252197,,,
138,54049,0.25364282727241516,0.22844873368740082,,,
138,54099,0.7700338363647461,0.6449385285377502,,,
138,54149,2.4324774742126465,2.4548017978668213,,,
138,54199,0.4735901355743408,0.47554704546928406,,,
138,54209,,,0.8306289911270142,0.8830000162124634,0.8314703702926636
139,54249,0.2830641567707062,0.2938792109489441,,,
139,54299,0.23292817175388336,0.2526705265045166,,,
139,54349,0.4711383879184723,0.5211984515190125,,,
139,54399,0.23781809210777283,0.28058627247810364,,,
139,54449,0.567070484161377,0.47415852546691895,,,
139,54499,0.7395238280296326,0.7597905397415161,,,
139,54549,0.5353826284408569,0.5076428651809692,,,
139,54599,0.3013416528701782,0.31195056438446045,,,
139,54599,,,0.833673894405365,0.8910999894142151,0.8322315812110901
140,54649,0.1901724636554718,0.20561595261096954,,,
140,54699,0.2595563232898712,0.2558623254299164,,,
140,54749,1.4628812074661255,2.3771791458129883,,,
140,54799,0.5050888657569885,0.5327802896499634,,,
140,54849,0.2909068763256073,0.2990873456001282,,,
140,54899,0.5634783506393433,0.47353595495224,,,
140,54949,0.3238316774368286,0.26231157779693604,,,
140,54989,,,0.8318309187889099,0.880299985408783,0.8323517441749573
141,54999,0.23643922805786133,0.27134329080581665,,,
141,55049,0.3062751889228821,0.2928551733493805,,,
141,55099,0.27094757556915283,0.2174929678440094,,,
141,55149,0.36699268221855164,0.3771544396877289,,,
141,55199,0.300835520029068,0.34656232595443726,,,
141,55249,0.5979976654052734,0.4920778274536133,,,
141,55299,0.6888059377670288,0.5896257162094116,,,
141,55349,0.406339168548584,0.3772483766078949,,,
141,55379,,,0.830388605594635,0.886900007724762,0.8329927921295166
142,55399,0.4580702781677246,0.5302370190620422,,,
142,55449,0.2605191469192505,0.2936035692691803,,,
142,55499,0.4934021234512329,0.4204881191253662,,,
142,55549,0.5008029341697693,0.5235569477081299,,,
142,55599,0.5434849858283997,0.4908696115016937,,,
142,55649,0.3228510022163391,0.3421793580055237,,,
142,55699,0.4189915657043457,0.5465306639671326,,,
142,55749,0.2437209039926529,0.23338563740253448,,,
142,55769,,,0.8332532048225403,0.887499988079071,0.8329927921295166
143,55799,0.4670504331588745,0.4464861750602722,,,
143,55849,0.2589617073535919,0.26041221618652344,,,
143,55899,0.5287224054336548,0.5343420505523682,,,
143,55949,0.2809688448905945,0.3615630865097046,,,
143,55999,0.3812379539012909,0.34678226709365845,,,
143,56049,0.30406785011291504,0.28199437260627747,,,
143,56099,0.25008660554885864,0.1948217749595642,,,
143,56149,0.42951008677482605,0.5262964367866516,,,
143,56159,,,0.8343148827552795,0.8812000155448914,0.8336538672447205
144,56199,0.7403712272644043,0.6912733912467957,,,
144,56249,0.49444010853767395,0.4112633764743805,,,
144,56299,1.0422344207763672,0.7714533805847168,,,
144,56349,2.066861867904663,2.268254518508911,,,
144,56399,0.4339814782142639,0.32690879702568054,,,
144,56449,0.30181995034217834,0.2881864309310913,,,
144,56499,0.5792362689971924,0.4766163229942322,,,
144,56549,0.45407962799072266,0.4871424734592438,,,
144,56549,,,0.8347756266593933,0.8924999833106995,0.8341146111488342
145,56599,0.48079001903533936,0.5403160452842712,,,
145,56649,nan,nan,,,
145,56699,0.26552554965019226,0.2733379304409027,,,
145,56749,0.2775806188583374,0.27192461490631104,,,
145,56799,0.24393530189990997,0.24563677608966827,,,
145,56849,0.5738561153411865,0.43446606397628784,,,
145,56899,0.26022249460220337,0.3119316101074219,,,
145,56939,,,0.8342748284339905,0.8952999711036682,0.8338742256164551
146,56949,0.4849880337715149,0.4409939646720886,,,
146,56999,0.17413775622844696,0.17926502227783203,,,
146,57049,0.3060270845890045,0.26175743341445923,,,
146,57099,0.2656256854534149,0.2503150999546051,,,
146,57149,0.5001950263977051,0.4039247930049896,,,
146,57199,0.3484274446964264,0.4221634566783905,,,
146,57249,0.520976722240448,0.5187878608703613,,,
146,57299,0.2788892090320587,0.24362462759017944,,,
146,57329,,,0.8379406929016113,0.8894000053405762,0.8308493494987488
147,57349,0.9854482412338257,1.1647028923034668,,,
147,57399,0.5612523555755615,0.5457791090011597,,,
147,57449,0.8085564374923706,0.7269889116287231,,,
147,57499,0.3506811261177063,0.3733707368373871,,,
147,57549,0.26601552963256836,0.23505377769470215,,,
147,57599,1.0522658824920654,0.9138820171356201,,,
147,57649,0.273593544960022,0.2914698123931885,,,
147,57699,0.39639297127723694,0.43687254190444946,,,
147,57719,,,0.8389022350311279,0.892300009727478,0.8352764248847961
148,57749,0.3581560254096985,0.34660837054252625,,,
148,57799,0.6791555881500244,0.6527111530303955,,,
148,57849,0.4006687104701996,0.35396233201026917,,,
148,57899,0.271536260843277,0.27785494923591614,,,
148,57949,0.25589224696159363,0.24078530073165894,,,
148,57999,0.5284898281097412,0.4762394428253174,,,
148,58049,0.6095178127288818,0.7386823892593384,,,
148,58099,0.47167912125587463,0.4947749376296997,,,
148,58109,,,0.8357371687889099,0.8781999945640564,0.8356770873069763
149,58149,0.2585998773574829,0.23722852766513824,,,
149,58199,0.4057772755622864,0.40306195616722107,,,
149,58249,0.3343334197998047,0.326627254486084,,,
149,58299,0.33107709884643555,0.3064118027687073,,,
149,58349,0.3664132058620453,0.30883893370628357,,,
149,58399,2.3931493759155273,2.455709457397461,,,
149,58449,0.4274061322212219,0.41092973947525024,,,
149,58499,0.2965131998062134,0.3016549050807953,,,
149,58499,,,0.8381810784339905,0.8878999948501587,0.8365384340286255
150,58549,0.32807186245918274,0.3261711597442627,,,
150,58599,0.27329927682876587,0.3084063231945038,,,
150,58649,0.44889408349990845,0.5050227642059326,,,
150,58699,0.3144192695617676,0.260995477437973,,,
150,58749,0.41173800826072693,0.3985157907009125,,,
150,58799,0.35642319917678833,0.4338611662387848,,,
150,58849,0.29617440700531006,0.2618884742259979,,,
150,58889,,,0.8369991779327393,0.888700008392334,0.8371394276618958
151,58899,0.9530194997787476,1.1551085710525513,,,
151,58949,0.34781309962272644,0.2841256856918335,,,
151,58999,0.30111026763916016,0.34712859988212585,,,
151,59049,0.38837921619415283,0.4034489691257477,,,
151,59099,0.3864060342311859,0.45219850540161133,,,
151,59149,1.008927822113037,1.1489722728729248,,,
151,59199,1.0636916160583496,0.8123331665992737,,,
151,59249,0.20602992177009583,0.1790504902601242,,,
151,59279,,,0.8385416865348816,0.8891000151634216,0.8379006385803223
152,59299,0.4065888524055481,0.39631298184394836,,,
152,59349,0.48526716232299805,0.4251141846179962,,,
152,59399,0.5190303325653076,0.4766087532043457,,,
152,59449,0.5222427845001221,0.4995076656341553,,,
152,59499,0.4948641061782837,0.4841465950012207,,,
152,59549,0.5184450149536133,0.5776599049568176,,,
152,59599,0.5414194464683533,0.47719430923461914,,,
152,59649,1.0525071620941162,0.745869517326355,,,
152,59669,,,0.8384815454483032,0.8901000022888184,0.8388621807098389
153,59699,0.8562799692153931,1.1444138288497925,,,
153,59749,0.24715644121170044,0.257035493850708,,,
153,59799,0.48427969217300415,0.5292176008224487,,,
153,59849,0.3804089426994324,0.3875163495540619,,,
153,59899,0.4048987030982971,0.35836920142173767,,,
153,59949,0.450239896774292,0.5659036040306091,,,
153,59999,0.5350852012634277,0.5308715105056763,,,
153,60049,0.48926496505737305,0.4811592996120453,,,
153,60059,,,0.840004026889801,0.8907999992370605,0.8402243852615356
154,60099,0.5055922865867615,0.4557279050350189,,,
154,60149,0.33045414090156555,0.4228641092777252,,,
154,60199,0.35989877581596375,0.3863038718700409,,,
154,60249,0.5304884910583496,0.4499461352825165,,,
154,60299,0.27731189131736755,0.2883414924144745,,,
154,60349,0.45003995299339294,0.37290629744529724,,,
154,60399,0.4942001700401306,0.5196167230606079,,,
154,60449,0.5194997787475586,0.4877743124961853,,,
154,60449,,,0.8392027020454407,0.8938999772071838,0.8384615182876587
155,60499,0.21375922858715057,0.20134949684143066,,,
155,60549,0.4904524087905884,0.5453218817710876,,,
155,60599,0.52210533618927,0.49437230825424194,,,
155,60649,0.4266029894351959,0.48706933856010437,,,
155,60699,0.9984661936759949,1.0832209587097168,,,
155,60749,1.2071689367294312,1.0850942134857178,,,
155,60799,0.3608740568161011,0.27129364013671875,,,
155,60839,,,0.8401041626930237,0.8903999924659729,0.8385016322135925
156,60849,0.4939281940460205,0.523444414138794,,,
156,60899,0.3065124452114105,0.32602351903915405,,,
156,60949,0.3908475935459137,0.3611452579498291,,,
156,60999,nan,nan,,,
156,61049,0.5792352557182312,0.5080080032348633,,,
156,61099,1.0460412502288818,1.1751163005828857,,,
156,61149,0.5355501770973206,0.5111061930656433,,,
156,61199,1.4722062349319458,2.1445441246032715,,,
156,61229,,,0.8402042984962463,0.8847000002861023,0.839262843132019
157,61249,0.567100465297699,0.45922353863716125,,,
157,61299,0.4709370732307434,0.4464474618434906,,,
157,61349,2.361492872238159,2.359274387359619,,,
157,61399,0.5988558530807495,0.6360992193222046,,,
157,61449,0.6796392202377319,0.5531234741210938,,,
157,61499,0.28097888827323914,0.2881767749786377,,,
157,61549,0.68099445104599,0.7358917593955994,,,
157,61599,0.3425489664077759,0.3023937940597534,,,
157,61619,,,0.8409254550933838,0.8919000029563904,0.8388421535491943
158,61649,1.8209189176559448,2.4599051475524902,,,
158,61699,0.16934767365455627,0.18499605357646942,,,
158,61749,0.7279330492019653,0.6740831732749939,,,
158,61799,1.0869760513305664,0.7628009915351868,,,
158,61849,0.28270965814590454,0.2703431248664856,,,
158,61899,nan,nan,,,
158,61949,1.193143606185913,1.0363330841064453,,,
158,61999,0.6115546226501465,0.7692898511886597,,,
158,62009,,,0.8414062261581421,0.8899999856948853,0.8405649065971375
159,62049,0.43617650866508484,0.369462788105011,,,
159,62099,0.9346279501914978,0.907086968421936,,,
159,62149,0.36507245898246765,0.34624630212783813,,,
159,62199,2.439767360687256,2.415022611618042,,,
159,62249,0.3396183252334595,0.3307322561740875,,,
159,62299,0.33738023042678833,0.34995004534721375,,,
159,62349,0.4792971611022949,0.52833092212677,,,
159,62399,0.25064516067504883,0.2423628717660904,,,
159,62399,,,0.8421474099159241,0.8901000022888184,0.8417067527770996
160,62449,1.2086853981018066,1.20693838596344,,,
160,62499,0.9896914958953857,0.7856144905090332,,,
160,62549,0.3219727873802185,0.31595778465270996,,,
160,62599,0.3046424388885498,0.32672128081321716,,,
160,62649,0.6632800698280334,0.6478238701820374,,,
160,62699,0.3521910309791565,0.40115639567375183,,,
160,62749,0.2267191857099533,0.23991265892982483,,,
160,62789,,,0.84375,0.890500009059906,0.8431089520454407
161,62799,1.0859954357147217,0.8492993712425232,,,
161,62849,0.487851083278656,0.5256311297416687,,,
161,62899,0.6087723970413208,0.6652318239212036,,,
161,62949,0.5161887407302856,0.5623010396957397,,,
161,62999,0.4695756733417511,0.4822443723678589,,,
161,63049,0.3534725606441498,0.4110000729560852,,,
161,63099,0.5174102783203125,0.45198217034339905,,,
161,63149,0.21636299788951874,0.2113012671470642,,,
161,63179,,,0.844330906867981,0.8910999894142151,0.8426482081413269
162,63199,0.3528268039226532,0.3569055199623108,,,
162,63249,0.5788760185241699,0.6728947162628174,,,
162,63299,1.0270490646362305,1.101609468460083,,,
162,63349,0.2642831802368164,0.23549634218215942,,,
162,63399,0.2989500164985657,0.28767630457878113,,,
162,63449,0.516594409942627,0.5067222118377686,,,
162,63499,0.4139865040779114,0.40358325839042664,,,
162,63549,0.4157906472682953,0.36798426508903503,,,
162,63569,,,0.8437900543212891,0.8924999833106995,0.8440304398536682
163,63599,0.5364692211151123,0.5017898082733154,,,
163,63649,0.5354503393173218,0.50169837474823,,,
163,63699,0.5917724370956421,0.585523247718811,,,
163,63749,0.41414543986320496,0.41805124282836914,,,
163,63799,0.19461923837661743,0.18368123471736908,,,
163,63849,0.3518167734146118,0.3276854157447815,,,
163,63899,0.333834171295166,0.28748613595962524,,,
163,63949,1.0584994554519653,0.8729552030563354,,,
163,63959,,,0.8442908525466919,0.8906000256538391,0.8433293104171753
164,63999,nan,nan,,,
164,64049,1.026087760925293,0.7469596862792969,,,
164,64099,0.5643641948699951,0.5067593455314636,,,
164,64149,2.084946393966675,2.007049560546875,,,
164,64199,1.0296598672866821,1.115747094154358,,,
164,64249,1.4954752922058105,2.0726609230041504,,,
164,64299,1.7086360454559326,2.3896257877349854,,,
164,64349,1.1348419189453125,0.7865675687789917,,,
164,64349,,,0.8447716236114502,0.890999972820282,0.8433493375778198
165,64399,0.651763916015625,0.6045063734054565,,,
165,64449,0.8337763547897339,1.1975839138031006,,,
165,64499,0.3949672281742096,0.4068685472011566,,,
165,64549,0.5404248237609863,0.4911952614784241,,,
165,64599,0.35524457693099976,0.41634294390678406,,,
165,64649,0.5383428335189819,0.5151428580284119,,,
165,64699,1.1954636573791504,0.7393414974212646,,,
165,64739,,,0.8432492017745972,0.8949999809265137,0.8453726172447205
166,64749,0.524994432926178,0.5012400150299072,,,
166,64799,0.5110492706298828,0.46407073736190796,,,
166,64849,nan,nan,,,
166,64899,0.3236396312713623,0.4135746657848358,,,
166,64949,0.0,0.0,,,
166,64999,0.4059717357158661,0.3694817125797272,,,
166,65049,0.0,0.0,,,
166,65099,0.4733439087867737,0.4783131182193756,,,
166,65129,,,0.845392644405365,0.8899000287055969,0.8446714878082275
167,65149,nan,nan,,,
167,65199,1.0080689191818237,1.1455662250518799,,,
167,65249,0.4577033817768097,0.5162594318389893,,,
167,65299,0.32117849588394165,0.4262657165527344,,,
167,65349,nan,nan,,,
167,65399,0.6242713928222656,0.7028782367706299,,,
167,65449,0.5809943675994873,0.49043309688568115,,,
167,65499,0.33299732208251953,0.3135222792625427,,,
167,65519,,,0.8454126715660095,0.8959000110626221,0.8465544581413269
168,65549,0.6878381967544556,0.6854251623153687,,,
168,65599,1.172806978225708,1.0171217918395996,,,
168,65649,0.5189379453659058,0.4894092082977295,,,
168,65699,0.9238869547843933,1.1385709047317505,,,
168,65749,0.5307021141052246,0.5484182834625244,,,
168,65799,0.7334886789321899,0.7011134624481201,,,
168,65849,1.0466578006744385,1.1711338758468628,,,
168,65899,0.44272691011428833,0.42338189482688904,,,
168,65909,,,0.8459535241127014,0.8920000195503235,0.8467147350311279
169,65949,0.4407444894313812,0.5133370161056519,,,
169,65999,0.23062117397785187,0.19342990219593048,,,
169,66049,0.8850624561309814,1.0011790990829468,,,
169,66099,0.3841836452484131,0.42878231406211853,,,
169,66149,0.697589635848999,0.6733006834983826,,,
169,66199,1.0851974487304688,0.9304505586624146,,,
169,66249,2.1000771522521973,1.542428731918335,,,
169,66299,0.3721173107624054,0.3364025950431824,,,
169,66299,,,0.8466947078704834,0.8914999961853027,0.8465544581413269
170,66349,0.5218597054481506,0.47616034746170044,,,
170,66399,0.4968416392803192,0.5387521982192993,,,
170,66449,0.5080047845840454,0.46410974860191345,,,
170,66499,1.1098048686981201,1.020526647567749,,,
170,66549,0.516717255115509,0.45219385623931885,,,
170,66599,0.5290554165840149,0.524790346622467,,,
170,66649,0.3505021929740906,0.3511790633201599,,,
170,66689,,,0.8466947078704834,0.892799973487854,0.8463942408561707
171,66699,0.7103409767150879,0.6209527254104614,,,
171,66749,0.5964902639389038,0.6515049934387207,,,
171,66799,0.45348599553108215,0.49896976351737976,,,
171,66849,1.8945590257644653,2.1310336589813232,,,
171,66899,0.402635782957077,0.5367181897163391,,,
171,66949,2.3087942600250244,1.6687381267547607,,,
171,66999,0.27494409680366516,0.2888735830783844,,,
171,67049,1.015451431274414,1.027139663696289,,,
171,67079,,,0.8475561141967773,0.8898000121116638,0.847495973110199
172,67099,1.5868335962295532,1.58854079246521,,,
172,67149,0.39013561606407166,0.3807617127895355,,,
172,67199,2.023946523666382,1.9241180419921875,,,
172,67249,0.4436146318912506,0.4641035497188568,,,
172,67299,0.5279761552810669,0.46924710273742676,,,
172,67349,0.9386141896247864,0.8621918559074402,,,
172,67399,0.5458428859710693,0.5474811792373657,,,
172,67449,0.5309693813323975,0.47617098689079285,,,
172,67469,,,0.8464743494987488,0.890999972820282,0.8482772707939148
173,67499,0.36587411165237427,0.3717302978038788,,,
173,67549,0.5291551351547241,0.521216869354248,,,
173,67599,0.8501666784286499,0.9346779584884644,,,
173,67649,0.6400855779647827,0.6745187044143677,,,
173,67699,2.072518825531006,1.8653327226638794,,,
173,67749,1.9714845418930054,1.462752342224121,,,
173,67799,0.4568135738372803,0.42501258850097656,,,
173,67849,0.5262011289596558,0.5381031036376953,,,
173,67859,,,0.8487780690193176,0.89410001039505,0.8474358916282654
174,67899,0.5095066428184509,0.43152427673339844,,,
174,67949,0.5272653698921204,0.43831002712249756,,,
174,67999,2.1311964988708496,1.4932864904403687,,,
174,68049,0.8171107172966003,0.8112736940383911,,,
174,68099,0.8018791675567627,0.7278785109519958,,,
174,68149,0.4634881019592285,0.49717772006988525,,,
174,68199,0.6982511878013611,0.725487470626831,,,
174,68249,0.8917695879936218,0.9124976992607117,,,
174,68249,,,0.8486177921295166,0.89410001039505,0.8475761413574219
175,68299,1.9541760683059692,1.5207843780517578,,,
175,68349,0.5853451490402222,0.548712968826294,,,
175,68399,1.0491325855255127,0.800450325012207,,,
175,68449,0.4370206296443939,0.3556494414806366,,,
175,68499,1.9974982738494873,1.7288113832473755,,,
175,68549,0.5139892101287842,0.5102301239967346,,,
175,68599,0.9387120604515076,0.8989037871360779,,,
175,68639,,,0.8505208492279053,0.8914999961853027,0.8481570482254028
176,68649,nan,nan,,,
