step,train_loss,epoch,val_loss,val_acc,test_acc,train_acc
6551,,20,-7.037265777587891,0.7113000154495239,,
6551,,20,,,0.8187999725341797,0.7435897588729858
6599,-9.581496238708496,21,,,,
6649,-8.879632949829102,21,,,,
6699,-9.605772018432617,21,,,,
6749,-9.081153869628906,21,,,,
6799,-8.94771957397461,21,,,,
6849,-8.708874702453613,21,,,,
6863,,21,-8.039345741271973,0.7186999917030334,,
6863,,21,,,0.8198999762535095,0.749924898147583
6899,-9.637203216552734,22,,,,
6949,-10.447531700134277,22,,,,
6999,-9.29873275756836,22,,,,
7049,-10.096503257751465,22,,,,
7099,-10.247396469116211,22,,,,
7149,-9.940385818481445,22,,,,
7175,,22,-9.12932014465332,0.7190999984741211,,
7175,,22,,,0.826200008392334,0.755784273147583
7199,-11.444589614868164,23,,,,
7249,-10.189382553100586,23,,,,
7299,-9.655454635620117,23,,,,
7349,-11.161073684692383,23,,,,
7399,-10.294418334960938,23,,,,
7449,-11.877249717712402,23,,,,
7487,,23,-10.362621307373047,0.7268999814987183,,
7487,,23,,,0.8378999829292297,0.7633213400840759
7499,-11.862789154052734,24,,,,
7549,-12.622381210327148,24,,,,
7599,-12.68681812286377,24,,,,
7649,-12.738624572753906,24,,,,
7699,-11.229848861694336,24,,,,
7749,-12.626548767089844,24,,,,
7799,-11.396265029907227,24,,,,
7799,,24,-11.294790267944336,0.7229999899864197,,
7799,,24,,,0.8327999711036682,0.764723539352417
7849,-13.360721588134766,25,,,,
7899,-12.624406814575195,25,,,,
7949,-13.788141250610352,25,,,,
7999,-12.995683670043945,25,,,,
8049,-13.653419494628906,25,,,,
8099,-12.047554016113281,25,,,,
8111,,25,-12.45334243774414,0.7196000218391418,,
8111,,25,,,0.8327000141143799,0.7698066830635071
8149,-14.448814392089844,26,,,,
8199,-14.117619514465332,26,,,,
8249,-14.764471054077148,26,,,,
8299,-14.532180786132812,26,,,,
8349,-14.765697479248047,26,,,,
8399,-13.85324478149414,26,,,,
8423,,26,-13.342085838317871,0.7166000008583069,,
8423,,26,,,0.8205999732017517,0.7749899625778198
8449,-16.400362014770508,27,,,,
8499,-14.990937232971191,27,,,,
8549,-15.857337951660156,27,,,,
8599,-15.172771453857422,27,,,,
8649,-15.491464614868164,27,,,,
8699,-16.0863094329834,27,,,,
8735,,27,-14.599983215332031,0.733299970626831,,
8735,,27,,,0.8496999740600586,0.7787460088729858
8749,-16.061805725097656,28,,,,
8799,-16.932043075561523,28,,,,
8849,-17.286907196044922,28,,,,
8899,-15.368350982666016,28,,,,
8949,-17.221187591552734,28,,,,
8999,-16.828262329101562,28,,,,
9047,,28,-15.61913776397705,0.7282999753952026,,
9047,,28,,,0.8378999829292297,0.7820512652397156
9049,-17.780956268310547,29,,,,
9099,-17.339374542236328,29,,,,
9149,-18.57095718383789,29,,,,
9199,-18.38058090209961,29,,,,
9249,-17.768253326416016,29,,,,
9299,-18.09807777404785,29,,,,
9349,-18.092714309692383,29,,,,
9359,,29,-16.656885147094727,0.7236999869346619,,
9359,,29,,,0.8349000215530396,0.7874850034713745
9399,-19.339645385742188,30,,,,
9449,-18.891712188720703,30,,,,
9499,-19.00323486328125,30,,,,
9549,-18.597064971923828,30,,,,
9599,-19.51150894165039,30,,,,
9649,-18.952224731445312,30,,,,
9671,,30,-17.816654205322266,0.7258999943733215,,
9671,,30,,,0.8306000232696533,0.7903144955635071
9699,-22.136585235595703,31,,,,
9749,-22.099653244018555,31,,,,
9799,-22.55242919921875,31,,,,
9849,-22.398208618164062,31,,,,
9899,-22.776430130004883,31,,,,
9949,-22.412517547607422,31,,,,
9983,,31,-22.235017776489258,0.7045999765396118,,
9983,,31,,,0.8037999868392944,0.7738381624221802
9999,-23.942224502563477,32,,,,
10049,-23.677982330322266,32,,,,
10099,-23.299339294433594,32,,,,
10149,-24.05035972595215,32,,,,
10199,-23.576175689697266,32,,,,
10249,-23.63343620300293,32,,,,
10295,,32,-23.49589729309082,0.7117999792098999,,
10295,,32,,,0.8180000185966492,0.7683293223381042
10299,-24.45228385925293,33,,,,
10349,-25.108510971069336,33,,,,
10399,-25.207874298095703,33,,,,
10449,-24.60772705078125,33,,,,
10499,-24.50522804260254,33,,,,
10549,-24.797603607177734,33,,,,
10599,-25.13530731201172,33,,,,
10607,,33,-24.814855575561523,0.7243000268936157,,
10607,,33,,,0.8259999752044678,0.7719601392745972
10649,-26.275299072265625,34,,,,
10699,-26.221364974975586,34,,,,
10749,-26.307588577270508,34,,,,
10799,-26.26604461669922,34,,,,
10849,-25.679149627685547,34,,,,
10899,-26.18694496154785,34,,,,
10919,,34,-26.08820152282715,0.7229999899864197,,
10919,,34,,,0.8334000110626221,0.7718850374221802
10949,-27.77593994140625,35,,,,
10999,-27.133142471313477,35,,,,
11049,-27.06024742126465,35,,,,
11099,-27.3665714263916,35,,,,
11149,-27.694896697998047,35,,,,
11199,-27.400535583496094,35,,,,
11231,,35,-27.22837257385254,0.7290999889373779,,
11231,,35,,,0.8424999713897705,0.7791716456413269
11249,-28.206390380859375,36,,,,
11299,-28.488391876220703,36,,,,
11349,-28.47844886779785,36,,,,
11399,-28.54277229309082,36,,,,
11449,-28.563806533813477,36,,,,
11499,-28.496780395507812,36,,,,
11543,,36,-28.321256637573242,0.7166000008583069,,
11543,,36,,,0.8215000033378601,0.7805488705635071
11549,-29.698698043823242,37,,,,
11599,-29.810176849365234,37,,,,
11649,-29.948734283447266,37,,,,
11699,-29.237762451171875,37,,,,
11749,-29.536209106445312,37,,,,
11799,-29.78497314453125,37,,,,
11849,-29.632503509521484,37,,,,
11855,,37,-29.599687576293945,0.7382000088691711,,
11855,,37,,,0.8465999960899353,0.7861578464508057
11899,-30.849451065063477,38,,,,
11949,-31.000822067260742,38,,,,
11999,-30.88593292236328,38,,,,
12049,-31.100740432739258,38,,,,
12099,-30.894779205322266,38,,,,
12149,-31.444568634033203,38,,,,
12167,,38,-30.729122161865234,0.7314000129699707,,
12167,,38,,,0.8478000164031982,0.7892628312110901
12199,-31.836746215820312,39,,,,
12249,-32.417964935302734,39,,,,
12299,-32.118412017822266,39,,,,
12349,-31.802366256713867,39,,,,
12399,-32.3287467956543,39,,,,
12449,-31.731454849243164,39,,,,
12479,,39,-31.9670352935791,0.7319999933242798,,
12479,,39,,,0.8486999869346619,0.7916917204856873
12499,-31.947406768798828,40,,,,
12549,-32.73186111450195,40,,,,
12599,-32.07579803466797,40,,,,
12649,-31.928009033203125,40,,,,
12699,-32.209754943847656,40,,,,
12749,-32.06343460083008,40,,,,
12791,,40,-31.889097213745117,0.7179999947547913,,
12791,,40,,,0.8317999839782715,0.7914413213729858
12799,-32.56642532348633,41,,,,
12849,-32.557952880859375,41,,,,
12899,-31.785852432250977,41,,,,
12949,-32.30052185058594,41,,,,
12999,-32.42321014404297,41,,,,
13049,-32.19658660888672,41,,,,
13099,-32.38066482543945,41,,,,
13103,,41,-31.946224212646484,0.7285000085830688,,
13103,,41,,,0.8385000228881836,0.7909154891967773
13149,-32.15152359008789,42,,,,
13199,-32.37389373779297,42,,,,
13249,-32.26273727416992,42,,,,
13299,-32.50422668457031,42,,,,
13349,-31.89516258239746,42,,,,
13399,-32.011329650878906,42,,,,
13415,,42,-32.009918212890625,0.7279999852180481,,
13415,,42,,,0.8422999978065491,0.7999549508094788
13449,-32.36033248901367,43,,,,
13499,-32.49980926513672,43,,,,
13549,-32.40530776977539,43,,,,
13599,-32.476322174072266,43,,,,
13649,-32.232547760009766,43,,,,
13699,-32.23937225341797,43,,,,
13727,,43,-31.883947372436523,0.7232000231742859,,
13727,,43,,,0.8295999765396118,0.7976762652397156
13749,-32.43958282470703,44,,,,
13799,-31.982282638549805,44,,,,
13849,-32.221797943115234,44,,,,
13899,-32.60879898071289,44,,,,
13949,-32.19603729248047,44,,,,
13999,-31.821340560913086,44,,,,
14039,,44,-32.09202575683594,0.7404999732971191,,
14039,,44,,,0.8571000099182129,0.8006059527397156
14049,-32.47152328491211,45,,,,
14099,-31.811229705810547,45,,,,
14149,-32.64607238769531,45,,,,
14199,-32.37786102294922,45,,,,
14249,-32.56660842895508,45,,,,
14299,-32.33804702758789,45,,,,
14349,-31.84520149230957,45,,,,
14351,,45,-31.929153442382812,0.7304999828338623,,
14351,,45,,,0.8478999733924866,0.8034605383872986
14399,-32.600006103515625,46,,,,
14449,-32.533935546875,46,,,,
14499,-32.49733352661133,46,,,,
14549,-32.249610900878906,46,,,,
14599,-32.39298629760742,46,,,,
14649,-31.814897537231445,46,,,,
14663,,46,-32.02543258666992,0.73580002784729,,
14663,,46,,,0.8503999710083008,0.8022836446762085
14699,-32.37631607055664,47,,,,
14749,-32.32516860961914,47,,,,
14799,-32.046348571777344,47,,,,
14849,-32.31657791137695,47,,,,
14899,-32.28029251098633,47,,,,
14949,-32.55359649658203,47,,,,
14975,,47,-32.096107482910156,0.7271999716758728,,
14975,,47,,,0.8353999853134155,0.8026091456413269
14999,-32.59100341796875,48,,,,
15049,-32.314456939697266,48,,,,
15099,-32.02540588378906,48,,,,
15149,-32.18761444091797,48,,,,
15199,-32.26536178588867,48,,,,
15249,-32.57765197753906,48,,,,
15287,,48,-31.980268478393555,0.7282999753952026,,
15287,,48,,,0.8342000246047974,0.8060396909713745
15299,-32.525146484375,49,,,,
15349,-32.44722366333008,49,,,,
15399,-32.28341293334961,49,,,,
15449,-32.47962951660156,49,,,,
15499,-31.982587814331055,49,,,,
15549,-32.39973068237305,49,,,,
15599,-32.44945526123047,49,,,,
15599,,49,-32.11952209472656,0.7373999953269958,,
15599,,49,,,0.8555999994277954,0.8116235733032227
15649,-32.44989013671875,50,,,,
15699,-32.665462493896484,50,,,,
15749,-32.4344596862793,50,,,,
15799,-32.49248123168945,50,,,,
15849,-32.71535873413086,50,,,,
15899,-32.266902923583984,50,,,,
15911,,50,-32.32200241088867,0.7584999799728394,,
15911,,50,,,0.8791000247001648,0.8351112008094788
15949,-32.46206283569336,51,,,,
15999,-32.6673583984375,51,,,,
16049,-32.69472122192383,51,,,,
16099,-32.390323638916016,51,,,,
16149,-32.20705032348633,51,,,,
16199,-32.6934928894043,51,,,,
16223,,51,-32.30009841918945,0.7597000002861023,,
16223,,51,,,0.8804000020027161,0.8435496687889099
16249,-32.80018615722656,52,,,,
16299,-32.68805694580078,52,,,,
16349,-32.87984085083008,52,,,,
16399,-32.635475158691406,52,,,,
16449,-32.991554260253906,52,,,,
16499,-32.87818145751953,52,,,,
16535,,52,-32.36166763305664,0.7610999941825867,,
16535,,52,,,0.8780999779701233,0.8483073115348816
16549,-32.458473205566406,53,,,,
16599,-32.85808181762695,53,,,,
16649,-32.3945426940918,53,,,,
16699,-32.20528030395508,53,,,,
16749,-32.91701889038086,53,,,,
16799,-32.62529373168945,53,,,,
16847,,53,-32.391021728515625,0.7616999745368958,,
16847,,53,,,0.8794999718666077,0.8514372706413269
16849,-32.64131546020508,54,,,,
16899,-32.51071548461914,54,,,,
16949,-32.960060119628906,54,,,,
16999,-32.726261138916016,54,,,,
17049,-32.99398422241211,54,,,,
17099,-32.71259307861328,54,,,,
17149,-32.91304397583008,54,,,,
17159,,54,-32.3970832824707,0.7591000199317932,,
17159,,54,,,0.8801000118255615,0.852463960647583
17199,-32.73904800415039,55,,,,
17249,-32.62337875366211,55,,,,
17299,-32.954010009765625,55,,,,
17349,-32.67155075073242,55,,,,
17399,-32.73150634765625,55,,,,
17449,-32.647464752197266,55,,,,
17471,,55,-32.3969841003418,0.7588000297546387,,
17471,,55,,,0.8776999711990356,0.8557191491127014
17499,-32.95161819458008,56,,,,
17549,-32.85906219482422,56,,,,
17599,-32.66477584838867,56,,,,
17649,-32.52347946166992,56,,,,
17699,-32.868125915527344,56,,,,
17749,-32.75523376464844,56,,,,
17783,,56,-32.394065856933594,0.7591999769210815,,
17783,,56,,,0.8762999773025513,0.8578976392745972
17799,-32.87262725830078,57,,,,
17849,-32.68156433105469,57,,,,
17899,-32.84440231323242,57,,,,
17949,-32.58622360229492,57,,,,
17999,-32.893009185791016,57,,,,
18049,-32.53316879272461,57,,,,
18095,,57,-32.43431091308594,0.7601000070571899,,
18095,,57,,,0.8791000247001648,0.8602263331413269
18099,-32.89463806152344,58,,,,
18149,-32.8348274230957,58,,,,
18199,-32.95637893676758,58,,,,
18249,-32.913082122802734,58,,,,
18299,-32.6707763671875,58,,,,
18349,-32.76893615722656,58,,,,
18399,-32.87942123413086,58,,,,
18407,,58,-32.37748718261719,0.7577000260353088,,
18407,,58,,,0.8762999773025513,0.8619541525840759
18449,-32.836551666259766,59,,,,
18499,-32.97938919067383,59,,,,
18549,-32.73147964477539,59,,,,
18599,-32.70680236816406,59,,,,
18649,-32.79536437988281,59,,,,
18699,-32.840599060058594,59,,,,
18719,,59,-32.438987731933594,0.7560999989509583,,
18719,,59,,,0.8762000203132629,0.8629056215286255
18749,-32.533348083496094,60,,,,
18799,-32.7652587890625,60,,,,
18849,-32.8442497253418,60,,,,
18899,-32.716678619384766,60,,,,
18949,-32.724388122558594,60,,,,
18999,-32.96638870239258,60,,,,
19031,,60,-32.40570831298828,0.7583000063896179,,
19031,,60,,,0.8776000142097473,0.8645332455635071
19049,-32.88199234008789,61,,,,
19099,-32.727237701416016,61,,,,
19149,-32.27473068237305,61,,,,
19199,-33.02882385253906,61,,,,
19249,-32.946041107177734,61,,,,
19299,-32.829933166503906,61,,,,
19343,,61,-32.42007064819336,0.7555999755859375,,
19343,,61,,,0.8733000159263611,0.8655849099159241
19349,-32.66508483886719,62,,,,
19399,-32.66088104248047,62,,,,
19449,-32.724117279052734,62,,,,
19499,-32.88697814941406,62,,,,
19549,-33.00990676879883,62,,,,
19599,-32.812252044677734,62,,,,
19649,-33.05708694458008,62,,,,
19655,,62,-32.438262939453125,0.7555999755859375,,
19655,,62,,,0.8752999901771545,0.8670122027397156
19699,-32.948219299316406,63,,,,
19749,-32.803367614746094,63,,,,
19799,-32.851924896240234,63,,,,
19849,-32.87873458862305,63,,,,
19899,-32.786014556884766,63,,,,
19949,-32.94245529174805,63,,,,
19967,,63,-32.484230041503906,0.7569000124931335,,
19967,,63,,,0.8727999925613403,0.8680137991905212
19999,-32.90957260131836,64,,,,
20049,-32.95331954956055,64,,,,
20099,-32.863555908203125,64,,,,
20149,-33.08547592163086,64,,,,
20199,-32.853553771972656,64,,,,
20249,-32.87882995605469,64,,,,
20279,,64,-32.45100402832031,0.7573999762535095,,
20279,,64,,,0.8697999715805054,0.8698667883872986
20299,-32.63530731201172,65,,,,
20349,-32.85721969604492,65,,,,
20399,-32.725242614746094,65,,,,
20449,-32.965728759765625,65,,,,
20499,-32.85936737060547,65,,,,
20549,-32.7860107421875,65,,,,
20591,,65,-32.40360641479492,0.7524999976158142,,
20591,,65,,,0.8691999912261963,0.8689653277397156
20599,-32.838706970214844,66,,,,
20649,-33.061370849609375,66,,,,
20699,-32.816593170166016,66,,,,
20749,-32.96929931640625,66,,,,
20799,-33.02396774291992,66,,,,
20849,-32.81617736816406,66,,,,
20899,-32.896385192871094,66,,,,
20903,,66,-32.467166900634766,0.7547000050544739,,
20903,,66,,,0.8709999918937683,0.8717698454856873
20949,-32.69672775268555,67,,,,
20999,-32.912269592285156,67,,,,
21049,-32.7336540222168,67,,,,
21099,-32.64931106567383,67,,,,
21149,-32.9962158203125,67,,,,
21199,-32.715850830078125,67,,,,
21215,,67,-32.47043228149414,0.753600001335144,,
21215,,67,,,0.8658000230789185,0.8726963400840759
21249,-32.91284942626953,68,,,,
21299,-32.979373931884766,68,,,,
21349,-32.93401336669922,68,,,,
21399,-32.97872543334961,68,,,,
21449,-32.813358306884766,68,,,,
21499,-32.830772399902344,68,,,,
21527,,68,-32.47740173339844,0.7541000247001648,,
21527,,68,,,0.8700000047683716,0.8737980723381042
21549,-32.941680908203125,69,,,,
21599,-33.08778381347656,69,,,,
21649,-32.817222595214844,69,,,,
21699,-32.910850524902344,69,,,,
21749,-32.937747955322266,69,,,,
21799,-33.02145004272461,69,,,,
21839,,69,-32.45864486694336,0.7537999749183655,,
21839,,69,,,0.8665000200271606,0.8733974099159241
21849,-32.753173828125,70,,,,
21899,-32.75313186645508,70,,,,
21949,-33.0389518737793,70,,,,
21999,-32.62038040161133,70,,,,
22049,-32.888153076171875,70,,,,
22099,-33.0079231262207,70,,,,
22149,-32.98427200317383,70,,,,
22151,,70,-32.436405181884766,0.7534000277519226,,
22151,,70,,,0.8687999844551086,0.8743990659713745
22199,-32.8562126159668,71,,,,
22249,-32.9498291015625,71,,,,
22299,-32.8238525390625,71,,,,
22349,-32.93301773071289,71,,,,
22399,-33.04484939575195,71,,,,
22449,-32.4138069152832,71,,,,
22463,,71,-32.44175720214844,0.7501000165939331,,
22463,,71,,,0.8655999898910522,0.8760266304016113
22499,-32.938987731933594,72,,,,
22549,-32.86651611328125,72,,,,
22599,-32.91609573364258,72,,,,
22649,-32.74535369873047,72,,,,
22699,-32.70250701904297,72,,,,
22749,-32.951969146728516,72,,,,
22775,,72,-32.51655197143555,0.7533000111579895,,
22775,,72,,,0.8673999905586243,0.8781049847602844
22799,-32.76563262939453,73,,,,
22849,-32.868614196777344,73,,,,
22899,-33.022064208984375,73,,,,
22949,-32.747432708740234,73,,,,
22999,-33.0435676574707,73,,,,
23049,-32.79404830932617,73,,,,
23087,,73,-32.50058364868164,0.7527999877929688,,
23087,,73,,,0.8677999973297119,0.8783804178237915
23099,-32.72024917602539,74,,,,
23149,-32.9531364440918,74,,,,
23199,-33.12987518310547,74,,,,
23249,-32.509132385253906,74,,,,
23299,-32.586517333984375,74,,,,
23349,-32.8378791809082,74,,,,
23399,-33.04484558105469,74,,,,
23399,,74,-32.4852294921875,0.7516000270843506,,
23399,,74,,,0.8665000200271606,0.8795823454856873
23449,-32.68730926513672,75,,,,
23499,-32.933048248291016,75,,,,
23549,-33.04534912109375,75,,,,
23599,-33.04072189331055,75,,,,
23649,-32.8068962097168,75,,,,
23699,-33.034969329833984,75,,,,
23711,,75,-32.50334548950195,0.7495999932289124,,
23711,,75,,,0.8672999739646912,0.8800330758094788
23749,-33.00886917114258,76,,,,
23799,-32.859954833984375,76,,,,
23849,-33.038021087646484,76,,,,
23899,-32.83307647705078,76,,,,
23949,-33.03162384033203,76,,,,
23999,-32.82436752319336,76,,,,
24023,,76,-32.51347351074219,0.7516000270843506,,
24023,,76,,,0.8676999807357788,0.8800330758094788
24049,-32.88142395019531,77,,,,
24099,-32.920955657958984,77,,,,
24149,-33.06758499145508,77,,,,
24199,-32.988948822021484,77,,,,
24249,-33.055320739746094,77,,,,
24299,-33.000980377197266,77,,,,
24335,,77,-32.52482986450195,0.7542999982833862,,
24335,,77,,,0.8673999905586243,0.8821364045143127
24349,-33.09210205078125,78,,,,
24399,-32.838714599609375,78,,,,
24449,-32.9025764465332,78,,,,
24499,-32.9655647277832,78,,,,
24549,-32.976524353027344,78,,,,
24599,-32.986873626708984,78,,,,
24647,,78,-32.467857360839844,0.7530999779701233,,
24647,,78,,,0.8691999912261963,0.8815104365348816
24649,-32.820213317871094,79,,,,
24699,-32.8818359375,79,,,,
24749,-33.016963958740234,79,,,,
24799,-32.947410583496094,79,,,,
24849,-32.97161102294922,79,,,,
24899,-32.982059478759766,79,,,,
24949,-32.93345260620117,79,,,,
24959,,79,-32.48967361450195,0.7498000264167786,,
24959,,79,,,0.8628000020980835,0.8833132982254028
24999,-33.09544372558594,80,,,,
25049,-32.99507522583008,80,,,,
25099,-32.88198471069336,80,,,,
25149,-32.8686408996582,80,,,,
25199,-32.967140197753906,80,,,,
25249,-32.75762176513672,80,,,,
25271,,80,-32.548858642578125,0.7513999938964844,,
25271,,80,,,0.8634999990463257,0.8838391304016113
25299,-33.00605392456055,81,,,,
25349,-33.03287887573242,81,,,,
25399,-32.901893615722656,81,,,,
25449,-32.98990249633789,81,,,,
25499,-32.794124603271484,81,,,,
25549,-33.07683563232422,81,,,,
25583,,81,-32.48307418823242,0.7494999766349792,,
25583,,81,,,0.8644000291824341,0.8839393258094788
25599,-32.7963752746582,82,,,,
25649,-32.950984954833984,82,,,,
25699,-32.91465377807617,82,,,,
25749,-32.68739318847656,82,,,,
25799,-33.090057373046875,82,,,,
25849,-33.07643127441406,82,,,,
25895,,82,-32.50204849243164,0.7508999705314636,,
25895,,82,,,0.8633000254631042,0.8849909901618958
25899,-33.05131530761719,83,,,,
25949,-33.095863342285156,83,,,,
25999,-33.05955505371094,83,,,,
26049,-33.09272766113281,83,,,,
26099,-33.130470275878906,83,,,,
26149,-33.05619812011719,83,,,,
26199,-32.702857971191406,83,,,,
26207,,83,-32.5391845703125,0.7515000104904175,,
26207,,83,,,0.8651000261306763,0.8869441151618958
26249,-32.90682601928711,84,,,,
26299,-32.6968879699707,84,,,,
26349,-32.84540939331055,84,,,,
26399,-32.83041000366211,84,,,,
26449,-33.0224609375,84,,,,
26499,-32.87115478515625,84,,,,
26519,,84,-32.53353500366211,0.7505999803543091,,
26519,,84,,,0.8687000274658203,0.8866937160491943
