step,epoch,train_loss,val_acc,val_loss,test_acc
30419,94,,0.7021999955177307,1.0166503190994263,
30419,94,,,,0.6938291192054749
30449,95,2.548462390899658,,,
30499,95,2.689167022705078,,,
30549,95,2.3869571685791016,,,
30599,95,2.394887924194336,,,
30649,95,2.7203807830810547,,,
30699,95,2.7125768661499023,,,
30731,95,,0.6996999979019165,1.0245758295059204,
30731,95,,,,0.6927412748336792
30749,96,2.5093936920166016,,,
30799,96,2.7440474033355713,,,
30849,96,2.6375508308410645,,,
30899,96,2.773103713989258,,,
30949,96,2.549267292022705,,,
30999,96,2.6880900859832764,,,
31043,96,,0.6937000155448914,1.0429344177246094,
31043,96,,,,0.6862143874168396
31049,97,2.5655245780944824,,,
31099,97,2.4973864555358887,,,
31149,97,2.546940803527832,,,
31199,97,2.684932231903076,,,
31249,97,2.455782651901245,,,
31299,97,2.262493133544922,,,
31349,97,2.588683843612671,,,
31355,97,,0.7024999856948853,1.022882342338562,
31355,97,,,,0.6949169039726257
31399,98,2.58367919921875,,,
31449,98,1.9903059005737305,,,
31499,98,2.5261526107788086,,,
31549,98,2.2108688354492188,,,
31599,98,1.5064747333526611,,,
31649,98,2.683868408203125,,,
31667,98,,0.6959999799728394,1.0333038568496704,
31667,98,,,,0.6907634735107422
31699,99,2.553100109100342,,,
31749,99,2.6518471240997314,,,
31799,99,2.687514543533325,,,
31849,99,2.550081729888916,,,
31899,99,2.30672550201416,,,
31949,99,1.6638638973236084,,,
31979,99,,0.6991999745368958,1.0400859117507935,
31979,99,,,,0.6934335231781006
