train_loss,epoch,step,train_acc,test_acc,mix_match_loss_step,mix_match_loss_epoch
,83,33099,,,1.3407071828842163,
,83,33149,,,1.1888302564620972,
,83,33199,,,1.0174412727355957,
,83,33249,,,1.2215265035629272,
,83,33299,,,1.387281060218811,
,83,33349,,,1.1260771751403809,
,83,33349,,0.8751999735832214,,1.2316913604736328
,84,33399,,,1.209479570388794,
,84,33449,,,1.264480710029602,
,84,33499,,,1.4030095338821411,
,84,33549,,,1.2397364377975464,
,84,33599,,,1.3006598949432373,
,84,33649,,,1.1322356462478638,
,84,33699,,,0.9469432234764099,
,84,33749,,,0.6811978220939636,
,84,33756,,0.8810999989509583,,1.1949491500854492
,85,33799,,,1.278904676437378,
,85,33849,,,1.3549938201904297,
,85,33899,,,1.1798655986785889,
,85,33949,,,1.2246276140213013,
,85,33999,,,1.4385566711425781,
,85,34049,,,1.1409541368484497,
,85,34099,,,1.0212905406951904,
,85,34149,,,1.3744257688522339,
,85,34150,,0.8536999821662903,,1.2232056856155396
,86,34199,,,1.1889917850494385,
,86,34249,,,1.2501157522201538,
,86,34299,,,1.2414199113845825,
,86,34349,,,1.185033917427063,
,86,34399,,,1.0037163496017456,
,86,34449,,,1.1443263292312622,
,86,34499,,,1.3527045249938965,
,86,34541,,0.8711000084877014,,1.2079778909683228
,87,34549,,,1.2272766828536987,
,87,34599,,,1.1194850206375122,
,87,34649,,,1.0224876403808594,
,87,34699,,,1.2024633884429932,
,87,34749,,,1.3376082181930542,
,87,34799,,,1.0138146877288818,
,87,34849,,,1.17757248878479,
,87,34899,,,1.1137713193893433,
,87,34934,,0.8644999861717224,,1.2072354555130005
,88,34949,,,1.2395256757736206,
,88,34999,,,1.0692600011825562,
,88,35049,,,1.108989953994751,
,88,35099,,,1.184261441230774,
,88,35149,,,1.1289578676223755,
,88,35199,,,1.2504175901412964,
,88,35249,,,1.2669647932052612,
,88,35299,,,1.2539794445037842,
,88,35337,,0.8777999877929688,,1.2020785808563232
,89,35349,,,1.2753547430038452,
,89,35399,,,1.47195303440094,
,89,35449,,,1.2863996028900146,
,89,35499,,,0.8699291348457336,
,89,35549,,,1.242901086807251,
,89,35599,,,1.256671667098999,
,89,35649,,,1.2433100938796997,
,89,35699,,,1.3405083417892456,
,89,35728,,0.8697999715805054,,1.2011009454727173
,90,35749,,,1.0851620435714722,
,90,35799,,,1.3269062042236328,
,90,35849,,,1.1746957302093506,
,90,35899,,,1.0936036109924316,
,90,35949,,,1.381264328956604,
,90,35999,,,1.2400318384170532,
,90,36049,,,1.3449763059616089,
,90,36099,,,1.3192408084869385,
,90,36131,,0.8827999830245972,,1.2024692296981812
,91,36149,,,1.2107294797897339,
,91,36199,,,1.2864562273025513,
,91,36249,,,1.3030191659927368,
,91,36299,,,1.099799633026123,
,91,36349,,,1.1879173517227173,
,91,36399,,,1.118593454360962,
,91,36449,,,1.1436891555786133,
,91,36499,,,1.2606849670410156,
,91,36535,,0.8655999898910522,,1.1938385963439941
,92,36549,,,1.2961214780807495,
,92,36599,,,1.1954351663589478,
,92,36649,,,0.7728110551834106,
,92,36699,,,1.2516014575958252,
,92,36749,,,1.2354354858398438,
,92,36799,,,1.3685228824615479,
,92,36849,,,1.1155437231063843,
,92,36899,,,1.2302846908569336,
,92,36943,,0.8754000067710876,,1.2148514986038208
,93,36949,,,1.3305989503860474,
,93,36999,,,1.3479840755462646,
,93,37049,,,1.1595821380615234,
,93,37099,,,1.1989753246307373,
,93,37149,,,1.305829405784607,
,93,37199,,,1.1868126392364502,
,93,37249,,,1.1346575021743774,
,93,37299,,,0.9812244176864624,
,93,37336,,0.8799999952316284,,1.2100529670715332
,94,37349,,,0.6982498168945312,
,94,37399,,,1.2394920587539673,
,94,37449,,,1.2799493074417114,
,94,37499,,,1.3182345628738403,
,94,37549,,,1.2499635219573975,
,94,37599,,,1.2896658182144165,
,94,37649,,,1.1021744012832642,
,94,37699,,,1.2557212114334106,
,94,37727,,0.8680999875068665,,1.2054998874664307
,95,37749,,,1.1439062356948853,
,95,37799,,,0.936311662197113,
,95,37849,,,1.1662263870239258,
,95,37899,,,1.1606879234313965,
,95,37949,,,1.1148264408111572,
,95,37999,,,1.1846857070922852,
,95,38049,,,1.0563446283340454,
,95,38099,,,1.3361129760742188,
,95,38131,,0.8902000188827515,,1.20107102394104
,96,38149,,,1.2204757928848267,
,96,38199,,,1.3800259828567505,
,96,38249,,,1.0874919891357422,
,96,38299,,,1.2122504711151123,
,96,38349,,,1.2103137969970703,
,96,38399,,,1.1652411222457886,
,96,38449,,,1.1570197343826294,
,96,38499,,,1.2193026542663574,
,96,38531,,0.8902999758720398,,1.1924407482147217
,97,38549,,,1.2457112073898315,
,97,38599,,,1.3728748559951782,
,97,38649,,,1.2338730096817017,
,97,38699,,,1.3879474401474,
,97,38749,,,1.2988476753234863,
,97,38799,,,1.1334086656570435,
,97,38849,,,1.223844289779663,
,97,38899,,,1.286839485168457,
,97,38926,,0.8751999735832214,,1.2002739906311035
,98,38949,,,1.0454964637756348,
,98,38999,,,1.376830816268921,
,98,39049,,,1.4046213626861572,
,98,39099,,,1.361020803451538,
,98,39149,,,1.2468065023422241,
,98,39199,,,1.1728116273880005,
,98,39249,,,1.2284904718399048,
,98,39299,,,1.2689478397369385,
,98,39320,,0.8791999816894531,,1.1814570426940918
,99,39349,,,1.215943694114685,
,99,39399,,,1.2401719093322754,
,99,39449,,,1.2676202058792114,
,99,39499,,,1.158234715461731,
,99,39549,,,1.2773209810256958,
,99,39599,,,1.3220818042755127,
,99,39649,,,1.3084508180618286,
,99,39699,,,0.7710381746292114,
,99,39728,,0.8644000291824341,,1.1890848875045776
,100,39749,,,0.9254058599472046,
,100,39799,,,1.246964693069458,
,100,39849,,,0.6878665089607239,
,100,39899,,,1.145037055015564,
,100,39949,,,1.2036718130111694,
,100,39999,,,1.1010781526565552,
,100,40049,,,1.2901395559310913,
,100,40099,,,1.1956790685653687,
,100,40121,,0.8392000198364258,,1.186406135559082
,101,40149,,,1.178855061531067,
,101,40199,,,0.9148913025856018,
,101,40249,,,1.146951675415039,
,101,40299,,,1.3543171882629395,
,101,40349,,,1.2793437242507935,
,101,40399,,,0.7668427228927612,
,101,40449,,,1.2566723823547363,
,101,40499,,,1.0298339128494263,
,101,40524,,0.8565000295639038,,1.1734298467636108
,102,40549,,,1.2695072889328003,
,102,40599,,,1.0528271198272705,
,102,40649,,,1.2779649496078491,
,102,40699,,,1.2117401361465454,
,102,40749,,,1.3015977144241333,
,102,40799,,,0.9110856652259827,
,102,40849,,,1.331800937652588,
,102,40899,,,1.2569613456726074,
,102,40932,,0.847599983215332,,1.1850312948226929
,103,40949,,,1.254416584968567,
,103,40999,,,1.2638341188430786,
,103,41049,,,1.2324118614196777,
,103,41099,,,1.2753232717514038,
,103,41149,,,1.3605865240097046,
,103,41199,,,1.2443430423736572,
,103,41249,,,1.100566029548645,
,103,41299,,,1.1630529165267944,
,103,41331,,0.8593999743461609,,1.1907655000686646
,104,41349,,,1.310014009475708,
,104,41399,,,1.0762109756469727,
,104,41449,,,1.1938514709472656,
,104,41499,,,1.2630506753921509,
,104,41549,,,1.172748327255249,
,104,41599,,,1.1300779581069946,
,104,41649,,,1.3206796646118164,
,104,41699,,,1.1774144172668457,
,104,41733,,0.8467000126838684,,1.1915791034698486
,105,41749,,,1.2573456764221191,
,105,41799,,,1.1015652418136597,
,105,41849,,,1.2229962348937988,
,105,41899,,,0.8290051817893982,
,105,41949,,,1.0415410995483398,
,105,41999,,,0.7107996344566345,
,105,42049,,,1.1641770601272583,
,105,42099,,,0.9864558577537537,
,105,42133,,0.8589000105857849,,1.1643205881118774
,106,42149,,,1.124358057975769,
,106,42199,,,1.240462064743042,
,106,42249,,,0.45017606019973755,
,106,42299,,,1.2049195766448975,
,106,42349,,,1.1728297472000122,
,106,42399,,,1.2075738906860352,
,106,42449,,,1.208478331565857,
,106,42499,,,1.2857009172439575,
,106,42527,,0.853600025177002,,1.1821534633636475
,107,42549,,,1.3178536891937256,
,107,42599,,,1.2080214023590088,
,107,42649,,,1.1913199424743652,
,107,42699,,,1.4364999532699585,
,107,42749,,,1.2587158679962158,
,107,42799,,,1.2506214380264282,
,107,42849,,,0.863722562789917,
,107,42899,,,1.3366343975067139,
,107,42929,,0.8521000146865845,,1.183410882949829
,108,42949,,,0.8562425374984741,
,108,42999,,,1.217488169670105,
,108,43049,,,1.228407382965088,
,108,43099,,,0.7776345014572144,
,108,43149,,,1.2017805576324463,
,108,43199,,,1.1704665422439575,
,108,43249,,,1.338849663734436,
,108,43299,,,1.3239901065826416,
,108,43321,,0.866100013256073,,1.1717252731323242
,109,43349,,,1.0148595571517944,
,109,43399,,,1.2485625743865967,
,109,43449,,,1.244086742401123,
,109,43499,,,1.1381882429122925,
,109,43549,,,0.8397780060768127,
,109,43599,,,1.218239665031433,
,109,43649,,,1.234954833984375,
,109,43699,,,1.2875967025756836,
,109,43715,,0.863099992275238,,1.1734919548034668
,110,43749,,,1.2481611967086792,
,110,43799,,,1.271654725074768,
,110,43849,,,1.1735371351242065,
,110,43899,,,1.1293667554855347,
,110,43949,,,1.2537391185760498,
,110,43999,,,1.0115119218826294,
,110,44049,,,1.1734380722045898,
,110,44099,,,1.026657223701477,
,110,44123,,0.8791999816894531,,1.1736109256744385
,111,44149,,,1.2938392162322998,
,111,44199,,,1.4112657308578491,
,111,44249,,,1.2629485130310059,
,111,44299,,,1.2672439813613892,
,111,44349,,,1.2652561664581299,
,111,44399,,,1.2315179109573364,
,111,44449,,,1.1039834022521973,
,111,44499,,,1.1170594692230225,
,111,44518,,0.8727999925613403,,1.1827967166900635
,112,44549,,,1.0991379022598267,
,112,44599,,,1.3175551891326904,
,112,44649,,,1.2630144357681274,
,112,44699,,,1.0761505365371704,
,112,44749,,,1.295515537261963,
,112,44799,,,1.299094319343567,
,112,44849,,,1.3069223165512085,
,112,44899,,,1.279181957244873,
,112,44914,,0.8729000091552734,,1.1798443794250488
,113,44949,,,1.205163836479187,
,113,44999,,,1.3502333164215088,
,113,45049,,,1.0841898918151855,
,113,45099,,,1.1974416971206665,
,113,45149,,,1.2355893850326538,
,113,45199,,,1.2474534511566162,
,113,45249,,,1.0910148620605469,
,113,45299,,,0.8914166688919067,
,113,45304,,0.8798999786376953,,1.1783884763717651
,114,45349,,,1.2884249687194824,
,114,45399,,,1.3041340112686157,
,114,45449,,,1.2214401960372925,
,114,45499,,,1.0830411911010742,
,114,45549,,,1.170364499092102,
,114,45599,,,1.2175014019012451,
,114,45649,,,0.8462803959846497,
,114,45699,,,1.1556315422058105,
,114,45712,,0.8579999804496765,,1.1765813827514648
,115,45749,,,1.2942514419555664,
,115,45799,,,1.1898006200790405,
,115,45849,,,1.1905992031097412,
,115,45899,,,1.0547585487365723,
,115,45949,,,1.1408271789550781,
,115,45999,,,1.150547981262207,
,115,46049,,,0.9172729849815369,
,115,46099,,,1.003820538520813,
,115,46107,,0.8734999895095825,,1.1724783182144165
,116,46149,,,1.214721441268921,
,116,46199,,,1.2814311981201172,
,116,46249,,,1.3318164348602295,
,116,46299,,,1.1968441009521484,
,116,46349,,,1.181068778038025,
,116,46399,,,1.1001784801483154,
,116,46449,,,1.2466999292373657,
,116,46499,,,1.164484977722168,
,116,46499,,0.8618000149726868,,1.1785531044006348
,117,46549,,,1.2701574563980103,
,117,46599,,,1.32618248462677,
,117,46649,,,1.1876370906829834,
,117,46699,,,1.1232516765594482,
,117,46749,,,1.178741216659546,
,117,46799,,,1.2697839736938477,
,117,46849,,,1.1660349369049072,
,117,46891,,0.8639000058174133,,1.1571033000946045
,118,46899,,,1.115818738937378,
,118,46949,,,1.1185332536697388,
,118,46999,,,1.1684316396713257,
,118,47049,,,1.3534295558929443,
,118,47099,,,1.24558687210083,
,118,47149,,,1.0490814447402954,
,118,47199,,,1.216509461402893,
,118,47249,,,1.3349485397338867,
,118,47294,,0.8689000010490417,,1.166737675666809
,119,47299,,,1.1696772575378418,
,119,47349,,,1.1096949577331543,
,119,47399,,,1.234528660774231,
,119,47449,,,1.1743754148483276,
,119,47499,,,1.1578048467636108,
,119,47549,,,1.1444412469863892,
,119,47599,,,1.2349841594696045,
,119,47649,,,1.2335162162780762,
,119,47699,,,1.3956620693206787,
,119,47703,,0.8781999945640564,,1.182554841041565
,120,47749,,,1.0892523527145386,
,120,47799,,,1.0623728036880493,
,120,47849,,,1.23013436794281,
,120,47899,,,1.1714496612548828,
,120,47949,,,1.3142012357711792,
,120,47999,,,0.9851248860359192,
,120,48049,,,1.23314368724823,
,120,48096,,0.8600999712944031,,1.1653715372085571
,121,48099,,,1.1862525939941406,
,121,48149,,,1.1790446043014526,
,121,48199,,,1.1488125324249268,
,121,48249,,,1.2462785243988037,
,121,48299,,,1.4060277938842773,
,121,48349,,,1.0575470924377441,
,121,48399,,,1.2356700897216797,
,121,48449,,,1.3449198007583618,
,121,48489,,0.8848999738693237,,1.1694483757019043
,122,48499,,,1.2264755964279175,
,122,48549,,,1.2226829528808594,
,122,48599,,,1.283767819404602,
,122,48649,,,1.1957824230194092,
,122,48699,,,1.2522344589233398,
,122,48749,,,1.2427440881729126,
,122,48799,,,0.9414989948272705,
,122,48849,,,1.1679894924163818,
,122,48889,,0.8766999840736389,,1.1670808792114258
,123,48899,,,1.2165008783340454,
,123,48949,,,1.1211191415786743,
,123,48999,,,1.1029199361801147,
,123,49049,,,1.220820665359497,
,123,49099,,,0.8383150100708008,
,123,49149,,,1.2218537330627441,
,123,49199,,,1.1122184991836548,
,123,49249,,,1.3164873123168945,
,123,49280,,0.8610000014305115,,1.1537785530090332
,124,49299,,,1.265110969543457,
,124,49349,,,0.9958027601242065,
,124,49399,,,1.1916629076004028,
,124,49449,,,1.0121328830718994,
,124,49499,,,0.8915650844573975,
,124,49549,,,1.2081573009490967,
,124,49599,,,1.0348856449127197,
,124,49649,,,1.256110429763794,
,124,49670,,0.8689000010490417,,1.1533865928649902
,125,49699,,,1.1283247470855713,
,125,49749,,,1.107666254043579,
,125,49799,,,1.1830366849899292,
,125,49849,,,1.2071747779846191,
,125,49899,,,1.2311973571777344,
,125,49949,,,1.1311739683151245,
,125,49999,,,1.264253854751587,
,125,50049,,,0.6790081262588501,
,125,50068,,0.857699990272522,,1.1574960947036743
,126,50099,,,1.251564621925354,
,126,50149,,,1.0736838579177856,
,126,50199,,,0.9453158974647522,
,126,50249,,,1.1790443658828735,
,126,50299,,,0.780472993850708,
,126,50349,,,1.2044597864151,
,126,50399,,,1.1747440099716187,
,126,50449,,,0.702360987663269,
,126,50469,,0.882099986076355,,1.1412074565887451
,127,50499,,,1.23307466506958,
,127,50549,,,1.0752363204956055,
,127,50599,,,1.3148802518844604,
,127,50649,,,1.2468332052230835,
,127,50699,,,1.222989559173584,
,127,50749,,,1.2359046936035156,
,127,50799,,,1.318260669708252,
,127,50849,,,1.0143728256225586,
,127,50870,,0.8816999793052673,,1.148895025253296
,128,50899,,,0.9793790578842163,
,128,50949,,,1.02279794216156,
,128,50999,,,1.2368749380111694,
,128,51049,,,1.249258279800415,
,128,51099,,,1.2347092628479004,
,128,51149,,,1.0621823072433472,
,128,51199,,,0.7946268320083618,
,128,51249,,,1.0615440607070923,
,128,51268,,0.8885999917984009,,1.1594940423965454
,129,51299,,,1.258921504020691,
,129,51349,,,1.1812084913253784,
,129,51399,,,1.1407372951507568,
,129,51449,,,1.1388182640075684,
,129,51499,,,1.274388074874878,
,129,51549,,,1.2875734567642212,
,129,51599,,,1.2836687564849854,
,129,51649,,,1.177592396736145,
,129,51658,,0.869700014591217,,1.1569777727127075
,130,51699,,,1.1701041460037231,
,130,51749,,,1.1994023323059082,
,130,51799,,,1.0996638536453247,
,130,51849,,,1.2512552738189697,
,130,51899,,,1.1169366836547852,
,130,51949,,,1.108048677444458,
,130,51999,,,1.2086436748504639,
,130,52049,,,1.2338403463363647,
,130,52054,,0.8762000203132629,,1.1527880430221558
,131,52099,,,1.2215148210525513,
,131,52149,,,1.2384684085845947,
,131,52199,,,1.144755244255066,
,131,52249,,,1.2045131921768188,
,131,52299,,,1.1671534776687622,
,131,52349,,,0.7423731088638306,
,131,52399,,,1.2646980285644531,
,131,52449,,,1.3038725852966309,
,131,52464,,0.8797000050544739,,1.1499825716018677
,132,52499,,,1.2048550844192505,
,132,52549,,,1.2981740236282349,
,132,52599,,,1.054800033569336,
,132,52649,,,1.1797029972076416,
,132,52699,,,0.7401315569877625,
,132,52749,,,1.1692121028900146,
,132,52799,,,1.1811691522598267,
,132,52849,,,1.1936007738113403,
,132,52866,,0.8686000108718872,,1.1557681560516357
,133,52899,,,1.2378175258636475,
,133,52949,,,1.2925108671188354,
,133,52999,,,1.2102307081222534,
,133,53049,,,1.088287591934204,
,133,53099,,,0.8322108387947083,
,133,53149,,,1.2344424724578857,
,133,53199,,,1.1816502809524536,
,133,53249,,,1.1561633348464966,
,133,53266,,0.8737000226974487,,1.1372923851013184
,134,53299,,,1.266414999961853,
,134,53349,,,1.3084707260131836,
,134,53399,,,1.1450190544128418,
,134,53449,,,1.0467828512191772,
,134,53499,,,1.0947946310043335,
,134,53549,,,1.202410101890564,
,134,53599,,,1.2524986267089844,
,134,53649,,,1.1868133544921875,
,134,53676,,0.8938000202178955,,1.1531627178192139
,135,53699,,,1.2594163417816162,
,135,53749,,,1.094859004020691,
,135,53799,,,1.2028881311416626,
,135,53849,,,1.228620171546936,
,135,53899,,,1.0497037172317505,
,135,53949,,,1.186806559562683,
,135,53999,,,1.252040147781372,
,135,54049,,,1.274879813194275,
,135,54082,,0.9020000100135803,,1.1480053663253784
,136,54099,,,0.9985208511352539,
,136,54149,,,0.8659847974777222,
,136,54199,,,1.065507173538208,
,136,54249,,,1.2294871807098389,
,136,54299,,,1.273572325706482,
,136,54349,,,1.2861957550048828,
,136,54399,,,1.2554975748062134,
,136,54449,,,1.3270008563995361,
,136,54477,,0.8885999917984009,,1.1516597270965576
,137,54499,,,1.0483914613723755,
,137,54549,,,1.196927785873413,
,137,54599,,,1.1766456365585327,
,137,54649,,,0.7399441599845886,
,137,54699,,,1.089363694190979,
,137,54749,,,1.2870045900344849,
,137,54799,,,1.0180010795593262,
,137,54849,,,1.2355365753173828,
,137,54870,,0.875,,1.1381202936172485
,138,54899,,,1.256985068321228,
,138,54949,,,1.239380121231079,
,138,54999,,,1.2074054479599,
,138,55049,,,0.923492431640625,
,138,55099,,,1.218069314956665,
,138,55149,,,1.1518056392669678,
,138,55199,,,1.1388370990753174,
,138,55249,,,0.9395079612731934,
,138,55273,,0.8889999985694885,,1.1367716789245605
,139,55299,,,1.1817742586135864,
,139,55349,,,1.283021092414856,
,139,55399,,,1.2586735486984253,
,139,55449,,,1.1918789148330688,
,139,55499,,,1.0614114999771118,
,139,55549,,,1.2493364810943604,
,139,55599,,,1.2257298231124878,
,139,55649,,,1.1222589015960693,
,139,55678,,0.8930000066757202,,1.1442800760269165
,140,55699,,,0.9534521698951721,
,140,55749,,,1.2902376651763916,
,140,55799,,,0.9953387975692749,
,140,55849,,,1.224284052848816,
,140,55899,,,1.2590038776397705,
,140,55949,,,1.2646211385726929,
,140,55999,,,1.3026915788650513,
,140,56049,,,1.080432415008545,
,140,56075,,0.8859999775886536,,1.1418925523757935
,141,56099,,,1.1484391689300537,
,141,56149,,,1.1923868656158447,
,141,56199,,,1.2863128185272217,
,141,56249,,,1.2426700592041016,
,141,56299,,,1.1366772651672363,
,141,56349,,,1.2717088460922241,
,141,56399,,,1.2449393272399902,
,141,56449,,,1.2598766088485718,
,141,56466,,0.8718000054359436,,1.1429734230041504
,142,56499,,,1.1736493110656738,
,142,56549,,,1.1498063802719116,
,142,56599,,,1.1954741477966309,
,142,56649,,,0.9106800556182861,
,142,56699,,,1.1353447437286377,
,142,56749,,,1.171535849571228,
,142,56799,,,0.9484933614730835,
,142,56849,,,1.1330848932266235,
,142,56869,,0.8748999834060669,,1.1359604597091675
,143,56899,,,1.1435893774032593,
,143,56949,,,0.8019927740097046,
,143,56999,,,0.8556225299835205,
,143,57049,,,1.1804720163345337,
,143,57099,,,1.1812330484390259,
,143,57149,,,1.0575404167175293,
,143,57199,,,1.1440868377685547,
,143,57249,,,1.0344445705413818,
,143,57275,,0.881600022315979,,1.1328409910202026
,144,57299,,,1.139719009399414,
,144,57349,,,1.1617158651351929,
,144,57399,,,1.1242579221725464,
,144,57449,,,1.1746259927749634,
,144,57499,,,1.155867099761963,
,144,57549,,,1.169315218925476,
,144,57599,,,1.1537683010101318,
,144,57649,,,1.1187111139297485,
,144,57685,,0.8719000220298767,,1.1387104988098145
,145,57699,,,1.2515918016433716,
,145,57749,,,1.1997021436691284,
,145,57799,,,1.2287163734436035,
,145,57849,,,1.1347076892852783,
,145,57899,,,1.0156689882278442,
,145,57949,,,1.0779104232788086,
,145,57999,,,1.0512433052062988,
,145,58049,,,1.0048110485076904,
,145,58086,,0.8870999813079834,,1.1385143995285034
,146,58099,,,1.0678454637527466,
,146,58149,,,1.1054930686950684,
,146,58199,,,1.2550863027572632,
,146,58249,,,0.9525346755981445,
,146,58299,,,1.230068564414978,
,146,58349,,,1.1796714067459106,
,146,58399,,,1.175610065460205,
,146,58449,,,1.1914379596710205,
,146,58478,,0.868399977684021,,1.1348782777786255
,147,58499,,,1.0991508960723877,
,147,58549,,,1.2764588594436646,
,147,58599,,,0.6265995502471924,
,147,58649,,,1.1605846881866455,
,147,58699,,,0.9900707006454468,
,147,58749,,,1.0690137147903442,
,147,58799,,,1.1180179119110107,
,147,58849,,,1.3607546091079712,
,147,58868,,0.8794999718666077,,1.1285271644592285
,148,58899,,,1.2883594036102295,
,148,58949,,,0.8060731887817383,
,148,58999,,,1.0989400148391724,
,148,59049,,,1.2486852407455444,
,148,59099,,,0.9243460893630981,
,148,59149,,,1.2360419034957886,
,148,59199,,,1.2871427536010742,
,148,59249,,,1.0902892351150513,
,148,59261,,0.8774999976158142,,1.1399813890457153
,149,59299,,,1.220391035079956,
,149,59349,,,1.2354931831359863,
,149,59399,,,1.0336003303527832,
,149,59449,,,0.9455783367156982,
,149,59499,,,1.0778731107711792,
,149,59549,,,1.1380798816680908,
,149,59599,,,1.1327143907546997,
,149,59649,,,1.072906494140625,
,149,59652,,0.8824999928474426,,1.1217807531356812
,150,59699,,,0.20451271533966064,
,150,59749,,,0.8548810482025146,
,150,59799,,,0.6382436156272888,
,150,59849,,,1.2293660640716553,
,150,59899,,,0.2860713303089142,
,150,59949,,,0.6378982067108154,
,150,59999,,,1.1579627990722656,
,150,60049,,,1.2518635988235474,
,150,60063,,0.8783000111579895,,0.914293646812439
,151,60099,,,1.176461935043335,
,151,60149,,,0.39232078194618225,
,151,60199,,,1.1173529624938965,
,151,60249,,,1.300054669380188,
,151,60299,,,0.2783004641532898,
,151,60349,,,0.6806672811508179,
,151,60399,,,1.1076887845993042,
,151,60449,,,0.26337718963623047,
,151,60463,,0.886900007724762,,0.8759135603904724
,152,60499,,,1.0585955381393433,
,152,60549,,,1.2572379112243652,
,152,60599,,,0.8238667845726013,
,152,60649,,,1.208951473236084,
,152,60699,,,0.4336882531642914,
,152,60749,,,0.3601435720920563,
,152,60799,,,1.101151466369629,
,152,60849,,,0.9408421516418457,
,152,60872,,0.8867999911308289,,0.8753312230110168
,153,60899,,,1.2661771774291992,
,153,60949,,,0.6863428354263306,
,153,60999,,,0.5787007212638855,
,153,61049,,,1.3709526062011719,
,153,61099,,,0.5804461240768433,
,153,61149,,,1.3343603610992432,
,153,61199,,,0.7190393805503845,
,153,61249,,,1.326629877090454,
,153,61274,,0.8867999911308289,,0.8848506212234497
,154,61299,,,0.8794809579849243,
,154,61349,,,0.5122504830360413,
,154,61399,,,1.1032898426055908,
,154,61449,,,1.2021398544311523,
,154,61499,,,1.0628784894943237,
,154,61549,,,1.3112231492996216,
,154,61599,,,0.8976755738258362,
,154,61649,,,1.2183715105056763,
,154,61674,,0.8808000087738037,,0.842971920967102
,155,61699,,,1.182810664176941,
,155,61749,,,1.2018035650253296,
,155,61799,,,0.9769717454910278,
,155,61849,,,0.7937899827957153,
,155,61899,,,0.48392900824546814,
,155,61949,,,0.3874330520629883,
,155,61999,,,1.2445207834243774,
,155,62049,,,1.2761354446411133,
,155,62081,,0.9036999940872192,,0.848993182182312
,156,62099,,,0.9588818550109863,
,156,62149,,,1.186632752418518,
,156,62199,,,0.2927732467651367,
,156,62249,,,1.224190354347229,
,156,62299,,,1.344382643699646,
,156,62349,,,0.8918917179107666,
,156,62399,,,1.222839593887329,
,156,62449,,,1.2032169103622437,
,156,62483,,0.9018999934196472,,0.8854621648788452
,157,62499,,,1.3076412677764893,
,157,62549,,,1.2756702899932861,
,157,62599,,,1.2339680194854736,
,157,62649,,,0.2887569069862366,
,157,62699,,,1.2418482303619385,
,157,62749,,,1.221176266670227,
,157,62799,,,1.1800771951675415,
,157,62849,,,1.3107538223266602,
,157,62880,,0.8892999887466431,,0.8945788741111755
,158,62899,,,0.4439318776130676,
,158,62949,,,1.1153439283370972,
,158,62999,,,1.2876880168914795,
,158,63049,,,0.41799378395080566,
,158,63099,,,0.9905318021774292,
,158,63149,,,1.0585001707077026,
,158,63199,,,0.5466678142547607,
,158,63249,,,1.183933973312378,
,158,63271,,0.8989999890327454,,0.8650147914886475
,159,63299,,,0.3185203969478607,
,159,63349,,,0.6682412028312683,
,159,63399,,,0.34317705035209656,
,159,63449,,,0.26996493339538574,
,159,63499,,,1.0111992359161377,
,159,63549,,,0.5433219075202942,
,159,63599,,,0.655777096748352,
,159,63649,,,0.7243223190307617,
,159,63674,,0.9060999751091003,,0.8743641972541809
,160,63699,,,1.2112005949020386,
,160,63749,,,0.9163562059402466,
,160,63799,,,1.273062825202942,
,160,63849,,,0.23583346605300903,
,160,63899,,,1.2700594663619995,
,160,63949,,,1.2435389757156372,
,160,63999,,,1.1352827548980713,
,160,64049,,,0.8745162487030029,
,160,64085,,0.9020000100135803,,0.864942729473114
,161,64099,,,1.3095043897628784,
,161,64149,,,0.9287362694740295,
,161,64199,,,0.9692937731742859,
,161,64249,,,1.1172088384628296,
,161,64299,,,1.1730228662490845,
,161,64349,,,0.7474087476730347,
,161,64399,,,0.35757845640182495,
,161,64449,,,0.5415061712265015,
,161,64498,,0.8955000042915344,,0.860957145690918
,162,64499,,,0.2436848282814026,
,162,64549,,,1.063790202140808,
,162,64599,,,1.415932536125183,
,162,64649,,,0.7006368637084961,
,162,64699,,,1.4300470352172852,
,162,64749,,,1.214484691619873,
,162,64799,,,1.244783639907837,
,162,64849,,,1.084625482559204,
,162,64894,,0.8919000029563904,,0.8664546012878418
,163,64899,,,1.2678570747375488,
,163,64949,,,0.22788403928279877,
,163,64999,,,1.433614730834961,
,163,65049,,,0.19537249207496643,
,163,65099,,,1.3479278087615967,
,163,65149,,,0.7934941053390503,
,163,65199,,,0.5367037653923035,
,163,65249,,,1.2106271982192993,
,163,65293,,0.9024999737739563,,0.8700883388519287
,164,65299,,,0.26840609312057495,
,164,65349,,,1.3154302835464478,
,164,65399,,,0.7457513213157654,
,164,65449,,,1.3616892099380493,
,164,65499,,,1.2293543815612793,
,164,65549,,,0.9420376420021057,
,164,65599,,,0.617138147354126,
,164,65649,,,1.2198435068130493,
,164,65685,,0.902899980545044,,0.8631377816200256
,165,65699,,,1.2321345806121826,
,165,65749,,,1.1335190534591675,
,165,65799,,,0.7159937620162964,
,165,65849,,,1.1803996562957764,
,165,65899,,,0.7097948789596558,
,165,65949,,,0.8849414587020874,
,165,65999,,,1.012872576713562,
,165,66049,,,1.0008213520050049,
,165,66096,,0.8977000117301941,,0.8513674736022949
,166,66099,,,1.2189662456512451,
,166,66149,,,0.7836483120918274,
,166,66199,,,0.5542583465576172,
,166,66249,,,0.9520800113677979,
