step,epoch,train_loss,test_acc
40249,103,-2.2355408668518066,
40299,103,-1.7310065031051636,
40349,103,-1.930951714515686,
40399,103,-1.8047839403152466,
40449,103,-0.7513828277587891,
40499,103,-0.9099447727203369,
40549,103,-1.074814796447754,
40559,103,,0.9056000113487244
40599,104,-3.1064250469207764,
40649,104,-1.7069737911224365,
40699,104,-2.229581832885742,
40749,104,-1.2108923196792603,
40799,104,-2.8909335136413574,
40849,104,-5.1475372314453125,
40899,104,-8.028081893920898,
40949,104,-2.047384262084961,
40949,104,,0.8925999999046326
40999,105,-3.735234260559082,
41049,105,-4.599021911621094,
41099,105,-5.0597662925720215,
41149,105,-3.0840506553649902,
41199,105,-3.3777925968170166,
41249,105,-4.256839752197266,
41299,105,-7.48919153213501,
41339,105,,0.8930000066757202
41349,106,-4.586277008056641,
41399,106,-2.3497395515441895,
41449,106,-9.616456985473633,
41499,106,-1.5077564716339111,
41549,106,-4.415367603302002,
41599,106,-3.9569828510284424,
41649,106,-0.6251697540283203,
41699,106,-9.598834991455078,
41729,106,,0.9017999768257141
41749,107,-0.6343910694122314,
41799,107,-1.9742138385772705,
41849,107,-0.5179805755615234,
41899,107,-8.006221771240234,
41949,107,0.13171625137329102,
41999,107,-0.6658027172088623,
42049,107,-11.223206520080566,
42099,107,-1.926815390586853,
42119,107,,0.9043999910354614
42149,108,-0.08257699012756348,
42199,108,-1.5505561828613281,
42249,108,-6.647867202758789,
42299,108,-3.7345404624938965,
42349,108,-5.1812286376953125,
42399,108,-0.15530800819396973,
42449,108,-0.27301883697509766,
42499,108,-6.589038848876953,
42509,108,,0.9003000259399414
42549,109,-8.488564491271973,
42599,109,-9.9274320602417,
42649,109,-0.7432527542114258,
42699,109,-2.491621971130371,
42749,109,-4.624567031860352,
42799,109,-5.966470241546631,
42849,109,-0.41719579696655273,
42899,109,-1.8371808528900146,
42899,109,,0.9031000137329102
42949,110,-0.980719804763794,
42999,110,-2.024754524230957,
43049,110,-2.5711171627044678,
43099,110,-6.326928615570068,
43149,110,-7.364532470703125,
43199,110,-4.383419990539551,
43249,110,-2.2834136486053467,
43289,110,,0.8952000141143799
43299,111,-7.387296676635742,
43349,111,-8.963562965393066,
43399,111,-1.2127759456634521,
43449,111,-0.38294410705566406,
43499,111,-5.144463062286377,
43549,111,-1.540992259979248,
43599,111,-1.4454236030578613,
43649,111,-1.165541648864746,
43679,111,,0.8877000212669373
43699,112,-0.7305665016174316,
43749,112,-2.756676197052002,
43799,112,-4.993860244750977,
43849,112,-2.9962284564971924,
43899,112,-0.45881056785583496,
43949,112,-0.6985282897949219,
43999,112,-1.2648892402648926,
44049,112,-2.6196017265319824,
44069,112,,0.8981999754905701
44099,113,-6.120430946350098,
44149,113,-1.0840544700622559,
44199,113,-6.979373931884766,
44249,113,-1.1410903930664062,
44299,113,-6.566449165344238,
44349,113,-1.720009684562683,
44399,113,-8.50893783569336,
44449,113,-3.732919454574585,
44459,113,,0.8968999981880188
44499,114,-4.030307769775391,
44549,114,-8.79599380493164,
44599,114,-1.574230670928955,
44649,114,-9.283201217651367,
44699,114,-4.040900230407715,
44749,114,-0.6541974544525146,
44799,114,-3.685896158218384,
44849,114,-3.3494338989257812,
44849,114,,0.901199996471405
44899,115,-0.5787813663482666,
44949,115,-11.347132682800293,
44999,115,-0.09073615074157715,
45049,115,-8.49332046508789,
45099,115,-3.419079542160034,
45149,115,0.27210843563079834,
45199,115,0.24092769622802734,
45239,115,,0.9103000164031982
45249,116,-9.441946029663086,
45299,116,-1.003448247909546,
45349,116,-2.5041704177856445,
45399,116,-7.46079158782959,
45449,116,-2.3212530612945557,
45499,116,-1.6722402572631836,
45549,116,-1.6872656345367432,
45599,116,-0.3943498134613037,
45629,116,,0.8938000202178955
45649,117,-0.8600423336029053,
45699,117,-10.141737937927246,
45749,117,-7.138725280761719,
45799,117,-10.153748512268066,
45849,117,-0.4617798328399658,
45899,117,-0.6493842601776123,
45949,117,-7.161619663238525,
45999,117,-4.356522560119629,
46019,117,,0.9068999886512756
46049,118,-0.7844506502151489,
46099,118,-1.1314172744750977,
46149,118,-1.312941074371338,
46199,118,-0.9501514434814453,
46249,118,-0.7599270343780518,
46299,118,-1.3477784395217896,
46349,118,-1.3079808950424194,
46399,118,-0.5716381072998047,
46409,118,,0.9085999727249146
46449,119,-7.941173553466797,
46499,119,-1.250538945198059,
46549,119,-7.166728973388672,
46599,119,-0.23922944068908691,
46649,119,-1.8171517848968506,
46699,119,-6.49323844909668,
46749,119,-1.5035953521728516,
46799,119,-3.144247055053711,
46799,119,,0.9081000089645386
46849,120,-4.88205623626709,
46899,120,-0.9018256664276123,
46949,120,-0.7251520156860352,
46999,120,-2.09208345413208,
47049,120,-1.203601360321045,
47099,120,-1.7269978523254395,
47149,120,-5.834930419921875,
47189,120,,0.902899980545044
47199,121,-3.5520968437194824,
47249,121,-4.515748977661133,
47299,121,-0.9069364070892334,
47349,121,-1.0517919063568115,
47399,121,-1.4814128875732422,
47449,121,-3.2006216049194336,
47499,121,-4.607638359069824,
47549,121,-5.526923656463623,
47579,121,,0.9079999923706055
47599,122,-1.339850902557373,
47649,122,-9.47216796875,
47699,122,-1.1272876262664795,
47749,122,-0.5948615074157715,
47799,122,-5.215095520019531,
47849,122,-0.4855940341949463,
47899,122,0.1917736530303955,
47949,122,-0.8254654407501221,
47969,122,,0.909500002861023
47999,123,-1.2440390586853027,
48049,123,-0.9629144668579102,
48099,123,-11.661746978759766,
48149,123,-4.044293403625488,
48199,123,-2.0079076290130615,
48249,123,-2.7255005836486816,
48299,123,-0.9208199977874756,
48349,123,-6.640485763549805,
48359,123,,0.9023000001907349
48399,124,-3.6233255863189697,
48449,124,-3.5348875522613525,
48499,124,-1.8306994438171387,
48549,124,-0.28203368186950684,
48599,124,-1.4724547863006592,
48649,124,-5.638260364532471,
48699,124,-0.8896207809448242,
48749,124,-1.2436044216156006,
48749,124,,0.9107999801635742
48799,125,-8.473773956298828,
48849,125,-6.780161380767822,
48899,125,-6.566256999969482,
48949,125,-0.12798118591308594,
48999,125,-1.4163599014282227,
49049,125,-2.4700872898101807,
49099,125,-3.5836470127105713,
49139,125,,0.9097999930381775
49149,126,-0.7597692012786865,
49199,126,-0.9337193965911865,
49249,126,0.008360862731933594,
49299,126,-4.830780982971191,
49349,126,-2.58613920211792,
49399,126,-2.0468413829803467,
49449,126,-7.442873954772949,
49499,126,-1.394038200378418,
49529,126,,0.896399974822998
49549,127,-2.950284004211426,
49599,127,-0.16525721549987793,
49649,127,-1.5503673553466797,
49699,127,-3.772526264190674,
49749,127,-7.761085510253906,
49799,127,-2.65757417678833,
49849,127,-0.5823614597320557,
49899,127,-0.3594508171081543,
49919,127,,0.8901000022888184
49949,128,-1.2288330793380737,
49999,128,-1.4230577945709229,
50049,128,-0.2890739440917969,
50099,128,-0.5926902294158936,
50149,128,-0.16718626022338867,
50199,128,-0.6515700817108154,
50249,128,-0.6519172191619873,
50299,128,-13.727046966552734,
50309,128,,0.9010000228881836
50349,129,-5.360443115234375,
50399,129,-1.0061795711517334,
50449,129,-2.517368793487549,
50499,129,-6.939500331878662,
50549,129,-11.914247512817383,
50599,129,-9.906986236572266,
50649,129,-0.9927159547805786,
50699,129,-5.242801666259766,
50699,129,,0.9064000248908997
50749,130,-2.8620004653930664,
50799,130,-3.5705764293670654,
50849,130,-1.3057832717895508,
50899,130,-4.634380340576172,
50949,130,-1.7796099185943604,
50999,130,-2.6801862716674805,
51049,130,-1.7765843868255615,
51089,130,,0.8949999809265137
51099,131,-0.22082281112670898,
51149,131,-5.1902174949646,
51199,131,-5.599230766296387,
51249,131,-2.434999942779541,
51299,131,-6.587167739868164,
51349,131,-7.075497627258301,
51399,131,-1.5656064748764038,
51449,131,-0.5004689693450928,
51479,131,,0.8991000056266785
51499,132,-0.6361663341522217,
51549,132,-0.32651281356811523,
51599,132,-1.810439109802246,
51649,132,-1.089125156402588,
51699,132,-4.806161880493164,
51749,132,0.024267196655273438,
51799,132,-1.1142929792404175,
51849,132,-4.115291118621826,
51869,132,,0.9096999764442444
51899,133,-3.04148006439209,
51949,133,-4.666734218597412,
51999,133,0.0005812644958496094,
52049,133,-7.069174766540527,
52099,133,-2.2277708053588867,
52149,133,-6.856471061706543,
52199,133,-0.9235138893127441,
52249,133,-4.369546413421631,
52259,133,,0.9018999934196472
52299,134,-4.22941255569458,
52349,134,-0.7914702892303467,
52399,134,-3.5071330070495605,
52449,134,-4.333536624908447,
52499,134,-12.247684478759766,
52549,134,-3.004349708557129,
52599,134,-2.4183297157287598,
52649,134,-0.9701265096664429,
52649,134,,0.9081000089645386
52699,135,-0.5148084163665771,
52749,135,-0.6139094829559326,
52799,135,0.05783224105834961,
52849,135,-5.596935272216797,
52899,135,-6.706668376922607,
52949,135,-4.252847194671631,
52999,135,-4.505314826965332,
53039,135,,0.909500002861023
53049,136,-5.269748687744141,
53099,136,-5.056339740753174,
53149,136,-3.4972169399261475,
53199,136,-3.404839515686035,
53249,136,-5.26646614074707,
53299,136,-8.671201705932617,
53349,136,-4.87183952331543,
53399,136,-2.6816086769104004,
53429,136,,0.9121000170707703
53449,137,-1.7675070762634277,
53499,137,-0.4798269271850586,
53549,137,-1.1573362350463867,
53599,137,-2.3535232543945312,
53649,137,-0.26528453826904297,
53699,137,-1.0705831050872803,
53749,137,-2.302039384841919,
53799,137,-0.4388434886932373,
53819,137,,0.9053999781608582
53849,138,-6.590456008911133,
53899,138,-3.257140874862671,
53949,138,-3.9965126514434814,
53999,138,-2.0095624923706055,
54049,138,-5.806619167327881,
54099,138,-1.0019431114196777,
54149,138,-7.41924524307251,
54199,138,-2.150352954864502,
54209,138,,0.9071000218391418
54249,139,-3.3745715618133545,
54299,139,-5.224417209625244,
54349,139,-1.1813709735870361,
54399,139,-6.322897911071777,
54449,139,-0.8915042877197266,
54499,139,-0.15524840354919434,
54549,139,-3.961247205734253,
54599,139,-4.36842679977417,
54599,139,,0.9082000255584717
54649,140,-0.4615330696105957,
54699,140,-4.379009246826172,
54749,140,-3.1329522132873535,
54799,140,-7.77784538269043,
54849,140,-2.461599826812744,
54899,140,-8.100364685058594,
54949,140,-0.7766729593276978,
54989,140,,0.902899980545044
54999,141,-10.93928337097168,
55049,141,-0.9579699039459229,
55099,141,-4.790663719177246,
55149,141,-0.9087135791778564,
55199,141,-3.8961007595062256,
55249,141,-5.880300998687744,
55299,141,-5.471139907836914,
55349,141,-2.85721492767334,
55379,141,,0.9097999930381775
55399,142,0.26483941078186035,
55449,142,-0.48207974433898926,
55499,142,-2.4846012592315674,
55549,142,-2.129534959793091,
55599,142,-4.369569778442383,
55649,142,-0.5847339630126953,
55699,142,-11.01667594909668,
55749,142,-3.1097605228424072,
55769,142,,0.9126999974250793
55799,143,-4.086883544921875,
55849,143,-2.516429901123047,
55899,143,-0.320620059967041,
55949,143,-2.5566117763519287,
55999,143,-2.339803695678711,
56049,143,-5.364914894104004,
56099,143,-0.22208786010742188,
56149,143,-2.652355194091797,
56159,143,,0.9129999876022339
56199,144,-1.4742918014526367,
56249,144,-1.2306382656097412,
56299,144,-4.45328426361084,
56349,144,-0.7283248901367188,
56399,144,-4.365076065063477,
56449,144,-2.5409586429595947,
56499,144,-0.7821199893951416,
56549,144,-5.765846252441406,
56549,144,,0.9180999994277954
56599,145,-0.3319356441497803,
56649,145,0.1035614013671875,
56699,145,-7.719375133514404,
56749,145,-3.919283390045166,
56799,145,-6.4603729248046875,
56849,145,-2.8818376064300537,
56899,145,-1.2016212940216064,
56939,145,,0.9089000225067139
56949,146,-11.660127639770508,
56999,146,-5.586801528930664,
57049,146,-11.122602462768555,
57099,146,-5.35348653793335,
57149,146,-2.3744006156921387,
57199,146,-10.680397033691406,
57249,146,-0.5213356018066406,
57299,146,-0.013129949569702148,
57329,146,,0.902999997138977
57349,147,-4.21821403503418,
57399,147,-0.8201909065246582,
57449,147,-0.1600954532623291,
57499,147,-1.6146939992904663,
57549,147,-6.462803840637207,
57599,147,-5.6454176902771,
57649,147,-11.19829273223877,
57699,147,-0.7651529312133789,
57719,147,,0.9071000218391418
57749,148,-1.1448009014129639,
57799,148,-11.838205337524414,
57849,148,-0.21878695487976074,
57899,148,-6.674617767333984,
57949,148,-6.7899169921875,
57999,148,-2.6780457496643066,
58049,148,-7.019770622253418,
58099,148,-1.1270012855529785,
58109,148,,0.9106000065803528
58149,149,-0.5455241203308105,
58199,149,-1.063002109527588,
58249,149,-11.231561660766602,
58299,149,-4.600863456726074,
58349,149,-1.0781238079071045,
58399,149,-0.8230290412902832,
58449,149,-6.254488468170166,
58499,149,-2.867847442626953,
58499,149,,0.8981000185012817
58549,150,-1.5462901592254639,
58599,150,-1.0576491355895996,
58649,150,-0.8824913501739502,
58699,150,-1.3344058990478516,
58749,150,-1.0240898132324219,
58799,150,-1.5347404479980469,
58849,150,-0.768207311630249,
58889,150,,0.9072999954223633
58899,151,-4.015546798706055,
58949,151,-7.264308452606201,
58999,151,-1.2728819847106934,
59049,151,-0.6713178157806396,
59099,151,-7.8090949058532715,
59149,151,-5.373587131500244,
59199,151,-1.092505693435669,
59249,151,-5.376809597015381,
59279,151,,0.8991000056266785
59299,152,-0.42588353157043457,
59349,152,-0.4070591926574707,
59399,152,-1.491675853729248,
59449,152,-1.5353798866271973,
59499,152,-0.8492767810821533,
59549,152,-0.4820897579193115,
59599,152,-0.30035400390625,
59649,152,-1.2596027851104736,
59669,152,,0.9054999947547913
59699,153,-0.09562492370605469,
59749,153,-1.9218249320983887,
59799,153,-5.9726409912109375,
59849,153,-0.8309628963470459,
59899,153,-13.433589935302734,
59949,153,-0.32808470726013184,
59999,153,-0.22938799858093262,
60049,153,-0.12395572662353516,
60059,153,,0.9027000069618225
60099,154,-1.7755842208862305,
60149,154,-13.099517822265625,
60199,154,-8.473217964172363,
60249,154,-2.5549633502960205,
60299,154,-3.103936195373535,
60349,154,-4.895711898803711,
60399,154,-2.276060104370117,
60449,154,-1.2827067375183105,
60449,154,,0.9009000062942505
60499,155,-0.31821346282958984,
60549,155,-5.284402847290039,
60599,155,-4.392740249633789,
60649,155,-3.1606693267822266,
60699,155,-6.234942436218262,
60749,155,-0.21727514266967773,
60799,155,-3.759554386138916,
60839,155,,0.9118000268936157
60849,156,-2.432001829147339,
60899,156,-2.6006510257720947,
60949,156,-5.903591632843018,
60999,156,-10.449015617370605,
61049,156,-4.684212684631348,
61099,156,-1.7951360940933228,
61149,156,-4.521842956542969,
61199,156,-4.529233932495117,
61229,156,,0.9103999733924866
61249,157,-0.9106311798095703,
61299,157,-2.8361458778381348,
61349,157,-1.500229835510254,
61399,157,-2.6701889038085938,
61449,157,-1.6884300708770752,
61499,157,-0.5005066394805908,
61549,157,-1.3528475761413574,
61599,157,-8.027570724487305,
61619,157,,0.9016000032424927
61649,158,-1.8103821277618408,
61699,158,-1.2991058826446533,
61749,158,-1.7162504196166992,
61799,158,-7.4777326583862305,
61849,158,-0.8133559226989746,
61899,158,-8.305418968200684,
61949,158,-3.0847055912017822,
61999,158,-3.416653633117676,
62009,158,,0.9093999862670898
62049,159,-2.2821812629699707,
62099,159,-2.6031441688537598,
62149,159,-2.0500693321228027,
62199,159,-0.7478888034820557,
62249,159,-1.3396270275115967,
62299,159,-2.4107415676116943,
62349,159,-0.7315335273742676,
62399,159,-1.2149643898010254,
62399,159,,0.9125000238418579
62449,160,-1.3378686904907227,
62499,160,-6.153890609741211,
62549,160,-3.6398825645446777,
62599,160,-2.6824488639831543,
62649,160,-6.613032817840576,
62699,160,-6.113013744354248,
62749,160,-5.702555179595947,
62789,160,,0.9125999808311462
62799,161,-2.5995290279388428,
62849,161,-4.988461494445801,
62899,161,-1.9348152875900269,
62949,161,-6.329061985015869,
62999,161,-7.977175235748291,
63049,161,-5.538865089416504,
63099,161,-0.27685022354125977,
63149,161,-1.177952766418457,
63179,161,,0.9049000144004822
63199,162,-2.3034234046936035,
63249,162,-0.5444157123565674,
63299,162,-3.5169677734375,
63349,162,-7.4550604820251465,
63399,162,-1.4482104778289795,
63449,162,-1.6683902740478516,
63499,162,-12.346625328063965,
63549,162,-7.752017498016357,
63569,162,,0.9035000205039978
63599,163,-3.1449801921844482,
63649,163,-1.9296871423721313,
63699,163,-9.91832447052002,
63749,163,-2.5662174224853516,
63799,163,-6.234535217285156,
63849,163,-5.5682830810546875,
63899,163,-0.93404221534729,
63949,163,-1.4930198192596436,
63959,163,,0.9070000052452087
63999,164,-2.433900833129883,
64049,164,-5.730623722076416,
64099,164,-3.016085624694824,
64149,164,-4.316661357879639,
64199,164,-1.2500646114349365,
64249,164,-4.938354015350342,
64299,164,-0.5808148384094238,
64349,164,-2.875002145767212,
64349,164,,0.9186999797821045
64399,165,-3.211341381072998,
64449,165,-5.76692008972168,
64499,165,-2.5282864570617676,
64549,165,-0.8334400653839111,
64599,165,-0.7189953327178955,
64649,165,-5.07005500793457,
64699,165,-5.832932472229004,
64739,165,,0.9089000225067139
64749,166,-1.6452648639678955,
64799,166,-2.447288990020752,
64849,166,-4.786585807800293,
64899,166,-7.171195030212402,
64949,166,-1.6495494842529297,
64999,166,-4.998785972595215,
65049,166,-5.917934894561768,
65099,166,-0.22612476348876953,
65129,166,,0.9083999991416931
65149,167,-0.8797526359558105,
65199,167,-2.9333508014678955,
65249,167,-1.9193289279937744,
65299,167,-5.39134407043457,
65349,167,-3.2995901107788086,
65399,167,-1.790540099143982,
65449,167,-2.405304431915283,
65499,167,-6.641751289367676,
65519,167,,0.9178000092506409
65549,168,-2.234774589538574,
65599,168,-2.5048153400421143,
65649,168,-6.4943132400512695,
65699,168,-7.906394958496094,
65749,168,-6.215246200561523,
65799,168,-0.9949913024902344,
65849,168,-4.142441272735596,
65899,168,-5.555233955383301,
65909,168,,0.9122999906539917
65949,169,-0.7987511157989502,
65999,169,-1.1123238801956177,
66049,169,-0.2455284595489502,
66099,169,-2.4567527770996094,
66149,169,-0.2502164840698242,
66199,169,-5.795175552368164,
66249,169,-6.396382808685303,
66299,169,-1.6331777572631836,
66299,169,,0.914900004863739
66349,170,-8.208684921264648,
66399,170,-0.748539924621582,
66449,170,-0.9417049884796143,
66499,170,-1.4369621276855469,
66549,170,-1.1473129987716675,
66599,170,-0.8230867385864258,
66649,170,-8.594461441040039,
66689,170,,0.9117000102996826
66699,171,-0.2826263904571533,
66749,171,-4.26262092590332,
66799,171,-4.888784408569336,
66849,171,-5.843892574310303,
66899,171,-0.7707412242889404,
66949,171,-0.8764278888702393,
66999,171,-1.3049578666687012,
67049,171,-1.8346937894821167,
67079,171,,0.9097999930381775
67099,172,-2.243250608444214,
67149,172,-6.898665428161621,
67199,172,-9.338821411132812,
67249,172,-0.9158625602722168,
67299,172,-7.735445022583008,
67349,172,-2.64650821685791,
67399,172,-1.9710121154785156,
67449,172,-3.1095657348632812,
67469,172,,0.9110000133514404
67499,173,-3.0777225494384766,
67549,173,-4.4309401512146,
67599,173,-7.29857873916626,
67649,173,-3.0998101234436035,
67699,173,-1.620319128036499,
67749,173,0.16042184829711914,
67799,173,-1.0484516620635986,
67849,173,-2.022671699523926,
67859,173,,0.892799973487854
67899,174,-3.1817548274993896,
67949,174,-5.771944522857666,
67999,174,-0.5797995328903198,
68049,174,-6.146756172180176,
68099,174,-0.959326982498169,
68149,174,-4.048705101013184,
68199,174,-2.0273807048797607,
68249,174,-10.760358810424805,
68249,174,,0.8848999738693237
68299,175,-0.5968177318572998,
68349,175,-7.229146957397461,
68399,175,-12.965668678283691,
68449,175,-3.3681201934814453,
68499,175,-5.887420654296875,
68549,175,-4.166919708251953,
68599,175,-3.13810396194458,
68639,175,,0.8930000066757202
68649,176,-0.9537041187286377,
68699,176,-0.8059267997741699,
68749,176,-0.8114372491836548,
68799,176,-2.431001901626587,
68849,176,-1.2709808349609375,
68899,176,-2.1798644065856934,
68949,176,-0.3226950168609619,
68999,176,-3.4201385974884033,
69029,176,,0.9036999940872192
69049,177,-2.021695613861084,
69099,177,-1.9016122817993164,
69149,177,-3.402582883834839,
69199,177,-4.710886001586914,
69249,177,-0.9794713258743286,
69299,177,-1.3733739852905273,
69349,177,0.10050821304321289,
69399,177,-0.9281926155090332,
69419,177,,0.9144999980926514
69449,178,-0.48543405532836914,
69499,178,-2.8047685623168945,
69549,178,-1.5543363094329834,
69599,178,-2.2195706367492676,
69649,178,-5.8902788162231445,
69699,178,-1.7721327543258667,
69749,178,-2.8147788047790527,
69799,178,-7.383133888244629,
69809,178,,0.9171000123023987
69849,179,-1.226081371307373,
69899,179,-4.734534740447998,
69949,179,-3.6282243728637695,
69999,179,-0.6787881851196289,
70049,179,-7.012650012969971,
70099,179,-6.119744300842285,
70149,179,-0.14823055267333984,
70199,179,-0.6289401054382324,
70199,179,,0.9190000295639038
70249,180,-3.126742362976074,
70299,180,-0.767547607421875,
70349,180,-3.003790855407715,
70399,180,0.04091691970825195,
70449,180,-3.520094633102417,
70499,180,-0.5116102695465088,
70549,180,-1.0417304039001465,
70589,180,,0.9161999821662903
70599,181,-2.7170181274414062,
70649,181,-10.651216506958008,
70699,181,-4.573483467102051,
70749,181,-5.142797470092773,
70799,181,-8.544614791870117,
70849,181,-1.191246747970581,
70899,181,-1.9318782091140747,
70949,181,-1.7703944444656372,
70979,181,,0.9060999751091003
70999,182,-1.9189932346343994,
71049,182,-3.243008852005005,
71099,182,-1.4411816596984863,
71149,182,-0.9749405384063721,
71199,182,-2.7886815071105957,
71249,182,-0.03040289878845215,
71299,182,-4.387537956237793,
71349,182,-0.9503123760223389,
71369,182,,0.9144999980926514
71399,183,-0.6336197853088379,
71449,183,-0.88651442527771,
71499,183,-1.51731538772583,
71549,183,-4.6465253829956055,
71599,183,-3.0474586486816406,
71649,183,-2.9064242839813232,
71699,183,-3.3898303508758545,
71749,183,-3.0074210166931152,
71759,183,,0.9228000044822693
71799,184,-1.4034905433654785,
71849,184,-6.315385818481445,
71899,184,-4.166232109069824,
71949,184,-0.1145017147064209,
71999,184,-5.159286022186279,
72049,184,-1.7417449951171875,
72099,184,-2.613253116607666,
72149,184,-4.053523540496826,
72149,184,,0.9054999947547913
72199,185,-3.8649823665618896,
72249,185,-7.145253658294678,
72299,185,-4.092629909515381,
72349,185,-2.806633234024048,
72399,185,-7.3387675285339355,
72449,185,-3.6499733924865723,
72499,185,-0.9880995750427246,
72539,185,,0.902400016784668
72549,186,-3.6133882999420166,
72599,186,-0.8136601448059082,
72649,186,-2.2836639881134033,
72699,186,-0.9407706260681152,
72749,186,-0.127119779586792,
72799,186,-1.681741714477539,
72849,186,-1.7125194072723389,
72899,186,-1.3520407676696777,
72929,186,,0.9124000072479248
72949,187,-3.0506551265716553,
72999,187,-7.162178039550781,
73049,187,-2.6332292556762695,
73099,187,-1.346887230873108,
73149,187,-2.042144536972046,
73199,187,-1.5060906410217285,
73249,187,-1.8970668315887451,
73299,187,-2.07893705368042,
73319,187,,0.9150999784469604
73349,188,-0.03453946113586426,
73399,188,-2.7583417892456055,
73449,188,-8.643670082092285,
73499,188,-2.7275428771972656,
73549,188,-2.8286428451538086,
73599,188,-3.2377548217773438,
73649,188,-3.9980862140655518,
73699,188,-1.1534860134124756,
73709,188,,0.9186000227928162
73749,189,-2.1233320236206055,
73799,189,-5.848001480102539,
73849,189,-2.427143096923828,
73899,189,-1.963226318359375,
73949,189,-3.1547489166259766,
73999,189,-7.02678108215332,
74049,189,-3.5512611865997314,
74099,189,-1.0928187370300293,
74099,189,,0.9060999751091003
74149,190,-4.954105854034424,
74199,190,-1.1323189735412598,
74249,190,-4.125295639038086,
74299,190,-1.5478966236114502,
74349,190,-7.141342639923096,
74399,190,-2.384730339050293,
74449,190,-0.6316330432891846,
74489,190,,0.8995000123977661
74499,191,-2.105010747909546,
74549,191,-2.989640474319458,
74599,191,-0.46372270584106445,
74649,191,-0.5640485286712646,
74699,191,-0.7455523014068604,
74749,191,-3.074772596359253,
74799,191,0.1761634349822998,
74849,191,-6.514714241027832,
74879,191,,0.9049999713897705
74899,192,-0.921576738357544,
74949,192,-1.805417537689209,
74999,192,-4.797735691070557,
75049,192,-9.351740837097168,
75099,192,-0.45835089683532715,
75149,192,-4.890444278717041,
75199,192,-1.1375970840454102,
75249,192,-6.959460735321045,
75269,192,,0.9071999788284302
75299,193,-2.316091299057007,
75349,193,-5.250810623168945,
75399,193,-0.7214109897613525,
75449,193,-1.3815264701843262,
75499,193,-5.5540008544921875,
75549,193,-5.707615852355957,
75599,193,-5.989096641540527,
75649,193,-8.740594863891602,
75659,193,,0.9032999873161316
75699,194,-0.5487151145935059,
75749,194,-6.179272174835205,
75799,194,-1.2143609523773193,
75849,194,-7.607730865478516,
75899,194,-2.9727156162261963,
75949,194,-3.618992328643799,
75999,194,-1.1884905099868774,
76049,194,-1.3731837272644043,
76049,194,,0.9093000292778015
76099,195,-3.2654552459716797,
76149,195,-3.417510509490967,
76199,195,-4.59376335144043,
76249,195,-3.7566964626312256,
76299,195,-5.018754959106445,
76349,195,-2.036616563796997,
76399,195,-4.043373107910156,
76439,195,,0.9081000089645386
76449,196,-1.2840111255645752,
76499,196,-1.7009985446929932,
76549,196,-1.8015506267547607,
76599,196,-1.8923611640930176,
76649,196,-0.5623154640197754,
76699,196,-5.10423469543457,
76749,196,-2.789503335952759,
76799,196,-1.7727556228637695,
76829,196,,0.9090999960899353
76849,197,-5.675475597381592,
76899,197,-0.29735422134399414,
76949,197,-4.238024711608887,
76999,197,-1.805506944656372,
77049,197,-2.32011079788208,
77099,197,-9.946645736694336,
77149,197,-3.6663596630096436,
77199,197,-5.992219924926758,
77219,197,,0.9106000065803528
77249,198,-4.610147953033447,
77299,198,-1.3486590385437012,
77349,198,-0.613914966583252,
77399,198,-0.23433518409729004,
77449,198,-2.4692983627319336,
77499,198,-2.235046148300171,
77549,198,-2.3102774620056152,
77599,198,-7.738239765167236,
77609,198,,0.9042999744415283
77649,199,-0.884953498840332,
77699,199,-6.361647605895996,
77749,199,-1.737727165222168,
77799,199,-2.5951104164123535,
77849,199,-4.704741477966309,
77899,199,-1.6575710773468018,
77949,199,-9.657468795776367,
77999,199,-9.665488243103027,
77999,199,,0.8950999975204468
78049,200,-3.4443359375,
78099,200,-2.621427536010742,
78149,200,-2.413734197616577,
78199,200,-4.867334842681885,
78249,200,-1.6336603164672852,
78299,200,-3.8500728607177734,
78349,200,-2.00101900100708,
78389,200,,0.8971999883651733
78399,201,-0.6384110450744629,
78449,201,-3.536573648452759,
78499,201,-5.468288898468018,
78549,201,-4.071634292602539,
78599,201,-4.6624860763549805,
78649,201,-0.3169522285461426,
78699,201,-7.774788856506348,
78749,201,-0.42337727546691895,
78779,201,,0.9057999849319458
78799,202,-1.099364995956421,
78849,202,-1.1731243133544922,
78899,202,-0.7311098575592041,
78949,202,-2.8208553791046143,
78999,202,-8.798219680786133,
79049,202,-1.3848631381988525,
79099,202,-3.866238594055176,
79149,202,-1.8451359272003174,
79169,202,,0.9139999747276306
79199,203,-4.659597396850586,
79249,203,-2.2997279167175293,
79299,203,-10.76317310333252,
79349,203,-14.368095397949219,
79399,203,-2.362729549407959,
79449,203,-3.411806583404541,
79499,203,-1.0571339130401611,
79549,203,-1.1174967288970947,
79559,203,,0.9039999842643738
79599,204,-8.611359596252441,
79649,204,-6.825883865356445,
79699,204,-1.4062225818634033,
79749,204,-1.3073267936706543,
79799,204,-2.864610433578491,
79849,204,-4.795567989349365,
79899,204,-2.204253673553467,
79949,204,-0.8754384517669678,
79949,204,,0.8970000147819519
79999,205,-11.38089656829834,
80049,205,-1.7495324611663818,
80099,205,-0.7640464305877686,
80149,205,-0.6334123611450195,
80199,205,-10.807256698608398,
80249,205,-0.8167988061904907,
80299,205,-3.2952733039855957,
80339,205,,0.9101999998092651
