step,epoch,train_loss,test_acc,train_acc,mix_match_loss_step,mix_match_loss_epoch
33149,83,,,,1.137180209159851,
33199,83,,,,1.2403526306152344,
33249,83,,,,1.0244688987731934,
33258,83,,0.9203000068664551,,,1.0887869596481323
33299,84,,,,1.1210410594940186,
33349,84,,,,1.102758765220642,
33399,84,,,,1.0865955352783203,
33449,84,,,,0.9707719087600708,
33499,84,,,,1.149712324142456,
33549,84,,,,1.1681764125823975,
33599,84,,,,0.9618438482284546,
33649,84,,,,1.0866831541061401,
33651,84,,0.9244999885559082,,,1.0782564878463745
33699,85,,,,1.168638825416565,
33749,85,,,,1.1159378290176392,
33799,85,,,,1.1623388528823853,
33849,85,,,,1.1436660289764404,
33899,85,,,,1.1336485147476196,
33949,85,,,,1.0887006521224976,
33999,85,,,,0.9640721678733826,
34049,85,,,,1.103642225265503,
34053,85,,0.923799991607666,,,1.079086184501648
34099,86,,,,1.0110114812850952,
34149,86,,,,0.9050207138061523,
34199,86,,,,1.094980001449585,
34249,86,,,,1.0843322277069092,
34299,86,,,,1.1331590414047241,
34349,86,,,,1.1852751970291138,
34399,86,,,,1.1085474491119385,
34449,86,,,,1.1380939483642578,
34458,86,,0.9174000024795532,,,1.0853750705718994
34499,87,,,,0.7937527894973755,
34549,87,,,,1.0526913404464722,
34599,87,,,,0.9465656876564026,
34649,87,,,,1.0878177881240845,
34699,87,,,,1.1396934986114502,
34749,87,,,,0.8794935941696167,
34799,87,,,,1.1242039203643799,
34849,87,,,,1.2440179586410522,
34849,87,,0.9205999970436096,,,1.072845220565796
34899,88,,,,0.7680581212043762,
34949,88,,,,1.1135679483413696,
34999,88,,,,1.0121798515319824,
35049,88,,,,0.8621601462364197,
35099,88,,,,1.2353144884109497,
35149,88,,,,0.9094762802124023,
35199,88,,,,1.1382670402526855,
35249,88,,,,0.8052259683609009,
35253,88,,0.9248999953269958,,,1.078745722770691
35299,89,,,,0.7276625633239746,
35349,89,,,,1.0948894023895264,
35399,89,,,,1.1121420860290527,
35449,89,,,,1.16596519947052,
35499,89,,,,1.1568470001220703,
35549,89,,,,0.9812813997268677,
35599,89,,,,1.1170648336410522,
35649,89,,,,1.1948753595352173,
35654,89,,0.9168999791145325,,,1.077333927154541
35699,90,,,,0.9150831699371338,
35749,90,,,,0.8738656640052795,
35799,90,,,,0.6898093223571777,
35849,90,,,,1.080686330795288,
35899,90,,,,1.091347575187683,
35949,90,,,,0.792872965335846,
35999,90,,,,1.1204042434692383,
36049,90,,,,1.0122617483139038,
36056,90,,0.9171000123023987,,,1.0716664791107178
36099,91,,,,1.1225903034210205,
36149,91,,,,1.1449600458145142,
36199,91,,,,1.1600531339645386,
36249,91,,,,1.1930913925170898,
36299,91,,,,1.1830631494522095,
36349,91,,,,0.843062162399292,
36399,91,,,,1.2310248613357544,
36449,91,,,,1.0189909934997559,
36459,91,,0.9240999817848206,,,1.0740234851837158
36499,92,,,,1.1074312925338745,
36549,92,,,,1.03490149974823,
36599,92,,,,1.1371701955795288,
36649,92,,,,0.8767204284667969,
36699,92,,,,1.0833591222763062,
36749,92,,,,1.0368850231170654,
36799,92,,,,1.1103320121765137,
36849,92,,,,1.0811562538146973,
36860,92,,0.9269000291824341,,,1.0827033519744873
36899,93,,,,1.1213724613189697,
36949,93,,,,1.066257357597351,
36999,93,,,,0.751663327217102,
37049,93,,,,1.1323429346084595,
37099,93,,,,1.163285732269287,
37149,93,,,,0.8329637050628662,
37199,93,,,,1.2216485738754272,
37249,93,,,,1.033996820449829,
37260,93,,0.9214000105857849,,,1.0734740495681763
37299,94,,,,0.8540244102478027,
37349,94,,,,1.1573805809020996,
37399,94,,,,1.1302462816238403,
37449,94,,,,1.1143149137496948,
37499,94,,,,0.9493637084960938,
37549,94,,,,0.8757075071334839,
37599,94,,,,1.0847738981246948,
37649,94,,,,0.8650578260421753,
37662,94,,0.9241999983787537,,,1.0655028820037842
37699,95,,,,0.7521221041679382,
37749,95,,,,1.1720174551010132,
37799,95,,,,1.2174391746520996,
37849,95,,,,0.7489163279533386,
37899,95,,,,0.96415776014328,
37949,95,,,,1.1757054328918457,
37999,95,,,,1.053024172782898,
38049,95,,,,1.1518484354019165,
38058,95,,0.9110999703407288,,,1.0807418823242188
38099,96,,,,0.9554972648620605,
38149,96,,,,0.7362164855003357,
38199,96,,,,1.0908491611480713,
38249,96,,,,1.0787866115570068,
38299,96,,,,0.8215991258621216,
38349,96,,,,1.149135947227478,
38399,96,,,,1.14722740650177,
38448,96,,0.9186000227928162,,,1.0637937784194946
38449,97,,,,1.1145448684692383,
38499,97,,,,0.8789966702461243,
38549,97,,,,1.1283624172210693,
38599,97,,,,0.9968758225440979,
38649,97,,,,0.9325361251831055,
38699,97,,,,0.8688040971755981,
38749,97,,,,0.9741691946983337,
38799,97,,,,1.1322757005691528,
38849,97,,,,0.680515706539154,
38850,97,,0.9021000266075134,,,1.061926245689392
38899,98,,,,1.1457363367080688,
38949,98,,,,1.199555516242981,
38999,98,,,,1.1409728527069092,
39049,98,,,,1.168136477470398,
39099,98,,,,1.10446035861969,
39149,98,,,,1.1222472190856934,
39199,98,,,,0.9612926244735718,
39249,98,,,,1.0253033638000488,
39251,98,,0.9277999997138977,,,1.0668935775756836
39299,99,,,,1.148370623588562,
39349,99,,,,0.9845601916313171,
39399,99,,,,1.1017152070999146,
39449,99,,,,1.0432794094085693,
39499,99,,,,1.1380913257598877,
39549,99,,,,1.0090571641921997,
39599,99,,,,1.0808268785476685,
39648,99,,0.930899977684021,,,1.0665079355239868
39649,100,,,,0.903651237487793,
39699,100,,,,1.1674680709838867,
39749,100,,,,0.975614607334137,
39799,100,,,,0.9332180023193359,
39849,100,,,,0.6709528565406799,
39899,100,,,,1.1607356071472168,
39949,100,,,,1.1317815780639648,
39999,100,,,,1.090890884399414,
40040,100,,0.9289000034332275,,,1.0616551637649536
40049,101,,,,1.11068594455719,
40099,101,,,,1.0127743482589722,
40149,101,,,,1.1184123754501343,
40199,101,,,,1.1526156663894653,
40249,101,,,,1.0716228485107422,
40299,101,,,,1.2493531703948975,
40349,101,,,,1.1203522682189941,
40399,101,,,,1.1653701066970825,
40436,101,,0.9265999794006348,,,1.0619632005691528
40449,102,,,,1.0004231929779053,
40499,102,,,,0.8701071739196777,
40549,102,,,,1.1247899532318115,
40599,102,,,,1.1762081384658813,
40649,102,,,,1.1674920320510864,
40699,102,,,,0.9058580994606018,
40749,102,,,,0.9762434959411621,
40799,102,,,,0.9317221641540527,
40833,102,,0.9172000288963318,,,1.0548133850097656
40849,103,,,,1.1438411474227905,
40899,103,,,,1.2138350009918213,
40949,103,,,,0.962906539440155,
40999,103,,,,1.0878639221191406,
41049,103,,,,1.0992546081542969,
41099,103,,,,1.1187901496887207,
41149,103,,,,0.8286134004592896,
41199,103,,,,0.8963276743888855,
41236,103,,0.9258000254631042,,,1.0651603937149048
41249,104,,,,1.0431816577911377,
41299,104,,,,0.9914171695709229,
41349,104,,,,1.177783727645874,
41399,104,,,,1.001685619354248,
41449,104,,,,1.0908701419830322,
41499,104,,,,0.5132816433906555,
41549,104,,,,0.7196270823478699,
41599,104,,,,1.1012890338897705,
41627,104,,0.9225999712944031,,,1.0526347160339355
41649,105,,,,0.5523795485496521,
41699,105,,,,1.1363686323165894,
41749,105,,,,1.1719627380371094,
41799,105,,,,1.012485146522522,
41849,105,,,,1.1618053913116455,
41899,105,,,,1.1306800842285156,
41949,105,,,,1.0045307874679565,
41999,105,,,,0.9150078892707825,
42020,105,,0.9232000112533569,,,1.0571837425231934
42049,106,,,,0.6683422327041626,
42099,106,,,,1.115630030632019,
42149,106,,,,0.933617889881134,
42199,106,,,,1.2162258625030518,
42249,106,,,,0.6385611295700073,
42299,106,,,,1.093186378479004,
42349,106,,,,0.8591722249984741,
42399,106,,,,1.1480497121810913,
42414,106,,0.91839998960495,,,1.0449174642562866
42449,107,,,,0.8795894384384155,
42499,107,,,,1.1097615957260132,
42549,107,,,,1.1802363395690918,
42599,107,,,,1.072104811668396,
42649,107,,,,1.1399081945419312,
42699,107,,,,1.0914148092269897,
42749,107,,,,1.2089498043060303,
42799,107,,,,1.11850905418396,
42807,107,,0.921500027179718,,,1.0600582361221313
42849,108,,,,1.1375157833099365,
42899,108,,,,1.066791296005249,
42949,108,,,,1.0632020235061646,
42999,108,,,,1.115424633026123,
43049,108,,,,0.8715561032295227,
43099,108,,,,0.9940248131752014,
43149,108,,,,1.0831104516983032,
43199,108,,,,1.1033703088760376,
43199,108,,0.9208999872207642,,,1.0566747188568115
43249,109,,,,1.1421090364456177,
43299,109,,,,1.04050612449646,
43349,109,,,,1.1186188459396362,
43399,109,,,,1.0505006313323975,
43449,109,,,,0.9508512020111084,
43499,109,,,,1.076550841331482,
43549,109,,,,1.0733473300933838,
43593,109,,0.926800012588501,,,1.0549124479293823
43599,110,,,,1.0715969800949097,
43649,110,,,,0.7286587357521057,
43699,110,,,,1.1607654094696045,
43749,110,,,,1.152944803237915,
43799,110,,,,0.9950299263000488,
43849,110,,,,1.1296998262405396,
43899,110,,,,1.1257257461547852,
43949,110,,,,1.1801059246063232,
43987,110,,0.932200014591217,,,1.0623172521591187
43999,111,,,,1.0347899198532104,
44049,111,,,,0.8438770174980164,
44099,111,,,,1.049430012702942,
44149,111,,,,0.9063146710395813,
44199,111,,,,1.0146993398666382,
44249,111,,,,1.0703256130218506,
44299,111,,,,1.1580588817596436,
44349,111,,,,1.1048814058303833,
44392,111,,0.9204999804496765,,,1.0464621782302856
44399,112,,,,1.153804898262024,
44449,112,,,,0.8796454668045044,
44499,112,,,,1.0857888460159302,
44549,112,,,,0.9743831157684326,
44599,112,,,,1.1191070079803467,
44649,112,,,,1.1448866128921509,
44699,112,,,,1.215657353401184,
44749,112,,,,1.0825942754745483,
44785,112,,0.9269999861717224,,,1.040172815322876
44799,113,,,,1.0241165161132812,
44849,113,,,,0.9992808103561401,
44899,113,,,,1.1133091449737549,
44949,113,,,,1.0839132070541382,
44999,113,,,,1.0359282493591309,
45049,113,,,,1.0342223644256592,
45099,113,,,,1.193784475326538,
45149,113,,,,1.0816982984542847,
45177,113,,0.9326000213623047,,,1.0301017761230469
45199,114,,,,1.1313115358352661,
45249,114,,,,0.909936249256134,
45299,114,,,,0.9413264989852905,
45349,114,,,,1.0950777530670166,
45399,114,,,,1.097900390625,
45449,114,,,,0.8540369272232056,
45499,114,,,,1.1143749952316284,
45549,114,,,,1.0772911310195923,
45582,114,,0.9262999892234802,,,1.0420477390289307
45599,115,,,,1.1286735534667969,
45649,115,,,,0.9379183053970337,
45699,115,,,,1.1370995044708252,
45749,115,,,,1.0770468711853027,
45799,115,,,,0.9668041467666626,
45849,115,,,,1.0579726696014404,
45899,115,,,,1.0499407052993774,
45949,115,,,,1.1134116649627686,
45987,115,,0.9261999726295471,,,1.0454556941986084
45999,116,,,,1.0741243362426758,
46049,116,,,,1.1452586650848389,
46099,116,,,,1.1557446718215942,
46149,116,,,,1.0816594362258911,
46199,116,,,,1.0633467435836792,
46249,116,,,,1.0295383930206299,
46299,116,,,,1.0252766609191895,
46349,116,,,,1.0716216564178467,
46378,116,,0.9157999753952026,,,1.0466252565383911
46399,117,,,,1.1085641384124756,
46449,117,,,,1.08074152469635,
46499,117,,,,1.108137845993042,
46549,117,,,,1.0172027349472046,
46599,117,,,,0.8675851821899414,
46649,117,,,,1.0623708963394165,
46699,117,,,,0.6745226979255676,
46749,117,,,,1.0660604238510132,
46773,117,,0.9297000169754028,,,1.0470341444015503
46799,118,,,,0.9589868783950806,
46849,118,,,,1.0946348905563354,
46899,118,,,,1.1356399059295654,
46949,118,,,,0.9843920469284058,
46999,118,,,,1.104256272315979,
47049,118,,,,1.0184763669967651,
47099,118,,,,1.064244031906128,
47149,118,,,,1.1759049892425537,
47175,118,,0.9276999831199646,,,1.0314807891845703
47199,119,,,,1.1257039308547974,
47249,119,,,,0.8028221130371094,
47299,119,,,,0.8809868693351746,
47349,119,,,,1.0000989437103271,
47399,119,,,,1.0745519399642944,
47449,119,,,,1.0305005311965942,
47499,119,,,,0.8835610151290894,
47549,119,,,,1.1082336902618408,
47565,119,,0.9283000230789185,,,1.0362217426300049
47599,120,,,,1.0407836437225342,
47649,120,,,,1.0273011922836304,
47699,120,,,,1.062011957168579,
47749,120,,,,1.076969861984253,
47799,120,,,,1.105738639831543,
47849,120,,,,0.9939578175544739,
47899,120,,,,1.11566162109375,
47949,120,,,,1.0776711702346802,
47965,120,,0.9287999868392944,,,1.0399093627929688
47999,121,,,,1.1114624738693237,
48049,121,,,,0.8498011827468872,
48099,121,,,,1.019989013671875,
48149,121,,,,0.9764086604118347,
48199,121,,,,1.0548889636993408,
48249,121,,,,1.066677212715149,
48299,121,,,,1.0876339673995972,
48349,121,,,,1.0244204998016357,
48368,121,,0.9302999973297119,,,1.0284016132354736
48399,122,,,,0.8704290390014648,
48449,122,,,,1.0347580909729004,
48499,122,,,,0.9439043402671814,
48549,122,,,,1.051047444343567,
48599,122,,,,0.9715893268585205,
48649,122,,,,1.0075137615203857,
48699,122,,,,1.0757133960723877,
48749,122,,,,0.9318207502365112,
48771,122,,0.9329000115394592,,,1.0317305326461792
48799,123,,,,0.9016962051391602,
48849,123,,,,0.9846710562705994,
48899,123,,,,0.9635389447212219,
48949,123,,,,1.0344494581222534,
48999,123,,,,0.7855402231216431,
49049,123,,,,1.0611631870269775,
49099,123,,,,1.0758720636367798,
49149,123,,,,1.0015069246292114,
49171,123,,0.9265000224113464,,,1.0239535570144653
49199,124,,,,1.0765795707702637,
49249,124,,,,0.7820581197738647,
49299,124,,,,1.0539915561676025,
49349,124,,,,1.1181182861328125,
49399,124,,,,1.0794316530227661,
49449,124,,,,1.0990161895751953,
49499,124,,,,1.129691243171692,
49549,124,,,,1.1104066371917725,
49573,124,,0.9266999959945679,,,1.0235775709152222
49599,125,,,,1.0475894212722778,
49649,125,,,,1.144558072090149,
49699,125,,,,1.0544254779815674,
49749,125,,,,1.043167233467102,
49799,125,,,,1.1276679039001465,
49849,125,,,,1.0404689311981201,
49899,125,,,,1.07985258102417,
49949,125,,,,1.0683401823043823,
49974,125,,0.9319999814033508,,,1.0349313020706177
49999,126,,,,1.165748953819275,
50049,126,,,,0.8705241084098816,
50099,126,,,,1.0688344240188599,
50149,126,,,,1.1182507276535034,
50199,126,,,,1.156522274017334,
50249,126,,,,0.991482138633728,
50299,126,,,,1.0685867071151733,
50349,126,,,,1.0237138271331787,
50372,126,,0.9253000020980835,,,1.0240848064422607
50399,127,,,,1.0754960775375366,
50449,127,,,,0.8854721784591675,
50499,127,,,,0.9818854331970215,
50549,127,,,,1.0477768182754517,
50599,127,,,,1.0138291120529175,
50649,127,,,,1.0637530088424683,
50699,127,,,,1.0752841234207153,
50749,127,,,,1.0904849767684937,
50772,127,,0.9337999820709229,,,1.0267547369003296
50799,128,,,,1.0508328676223755,
50849,128,,,,1.0937018394470215,
50899,128,,,,1.0099173784255981,
50949,128,,,,1.0391435623168945,
50999,128,,,,1.0858643054962158,
51049,128,,,,0.7786446809768677,
51099,128,,,,1.1689072847366333,
51149,128,,,,1.1004283428192139,
51172,128,,0.930899977684021,,,1.015529751777649
51199,129,,,,0.9195490479469299,
51249,129,,,,1.0371503829956055,
51299,129,,,,1.0035836696624756,
51349,129,,,,0.9853817224502563,
51399,129,,,,0.9348219037055969,
51449,129,,,,1.0754045248031616,
51499,129,,,,1.0390756130218506,
51549,129,,,,0.5818921327590942,
51572,129,,0.932699978351593,,,1.0235382318496704
51599,130,,,,1.0145256519317627,
51649,130,,,,0.9883877635002136,
51699,130,,,,0.9797550439834595,
51749,130,,,,1.0260308980941772,
51799,130,,,,1.099219560623169,
51849,130,,,,1.0522559881210327,
51899,130,,,,1.1180460453033447,
51949,130,,,,0.9730616807937622,
51962,130,,0.9307000041007996,,,1.0289156436920166
51999,131,,,,0.9768291711807251,
52049,131,,,,1.0125954151153564,
52099,131,,,,1.0461002588272095,
52149,131,,,,1.1265336275100708,
52199,131,,,,1.1152269840240479,
52249,131,,,,1.0794198513031006,
52299,131,,,,1.083690881729126,
52349,131,,,,1.002265214920044,
52361,131,,0.9262999892234802,,,1.0121537446975708
52399,132,,,,1.0990463495254517,
52449,132,,,,0.9528056979179382,
52499,132,,,,1.1253352165222168,
52549,132,,,,0.6773412823677063,
52599,132,,,,0.9191974997520447,
52649,132,,,,1.1080090999603271,
52699,132,,,,1.0839684009552002,
52749,132,,,,1.0905462503433228,
52762,132,,0.9275000095367432,,,1.0102273225784302
52799,133,,,,1.016345500946045,
52849,133,,,,1.136047124862671,
52899,133,,,,0.9171909093856812,
52949,133,,,,1.0640556812286377,
52999,133,,,,1.0227867364883423,
53049,133,,,,1.0626404285430908,
53099,133,,,,1.031104564666748,
53149,133,,,,1.0534948110580444,
53162,133,,0.9337000250816345,,,1.0115019083023071
53199,134,,,,0.935244083404541,
53249,134,,,,1.020187258720398,
53299,134,,,,0.9038019776344299,
53349,134,,,,1.001450777053833,
53399,134,,,,1.012521743774414,
53449,134,,,,0.5783404111862183,
53499,134,,,,0.6498873233795166,
53549,134,,,,0.9641757607460022,
53558,134,,0.9323999881744385,,,1.0122305154800415
53599,135,,,,0.7983570694923401,
53649,135,,,,0.7942860722541809,
53699,135,,,,1.0181269645690918,
53749,135,,,,1.0132105350494385,
53799,135,,,,1.0553861856460571,
53849,135,,,,0.9893347024917603,
53899,135,,,,1.0402708053588867,
53949,135,,,,1.1403506994247437,
53956,135,,0.9289000034332275,,,1.0129071474075317
53999,136,,,,1.0256426334381104,
54049,136,,,,1.0649899244308472,
54099,136,,,,1.084083914756775,
54149,136,,,,1.1340234279632568,
54199,136,,,,0.9894840717315674,
54249,136,,,,1.0369013547897339,
54299,136,,,,0.8920760154724121,
54349,136,,,,0.9745739102363586,
54357,136,,0.9323999881744385,,,1.006773829460144
54399,137,,,,1.0762213468551636,
54449,137,,,,0.8290057182312012,
54499,137,,,,1.006239414215088,
54549,137,,,,1.0414050817489624,
54599,137,,,,0.862973153591156,
54649,137,,,,1.036116361618042,
54699,137,,,,0.9914703369140625,
54749,137,,,,1.0643600225448608,
54752,137,,0.9330000281333923,,,1.0090123414993286
54799,138,,,,1.0703123807907104,
54849,138,,,,1.0168260335922241,
54899,138,,,,0.7251023650169373,
54949,138,,,,0.9467460513114929,
54999,138,,,,0.9646812081336975,
55049,138,,,,1.1270958185195923,
55099,138,,,,1.12509024143219,
55149,138,,,,1.004963755607605,
55149,138,,0.9352999925613403,,,1.0010677576065063
55199,139,,,,0.783452570438385,
55249,139,,,,1.0449432134628296,
55299,139,,,,0.7434936165809631,
55349,139,,,,0.9171189665794373,
55399,139,,,,1.044310450553894,
55449,139,,,,1.1510765552520752,
55499,139,,,,1.0112265348434448,
55546,139,,0.9302999973297119,,,1.0029690265655518
55549,140,,,,0.9115762114524841,
55599,140,,,,1.0891159772872925,
55649,140,,,,1.006587028503418,
55699,140,,,,1.0137441158294678,
55749,140,,,,1.0752846002578735,
55799,140,,,,1.0916715860366821,
55849,140,,,,0.982999861240387,
55899,140,,,,1.1129391193389893,
55947,140,,0.9347000122070312,,,0.9983764290809631
55949,141,,,,1.007120966911316,
55999,141,,,,1.0639783143997192,
56049,141,,,,0.9896672964096069,
56099,141,,,,1.0965971946716309,
56149,141,,,,1.103897213935852,
56199,141,,,,0.9138235449790955,
56249,141,,,,1.0638172626495361,
56299,141,,,,0.8624668121337891,
56341,141,,0.9284999966621399,,,1.0047271251678467
56349,142,,,,1.1202539205551147,
56399,142,,,,1.045477271080017,
56449,142,,,,1.0414023399353027,
56499,142,,,,1.0643243789672852,
56549,142,,,,1.1547951698303223,
56599,142,,,,1.1033539772033691,
56649,142,,,,0.7835868000984192,
56699,142,,,,0.9895221590995789,
56738,142,,0.9294000267982483,,,0.9970947504043579
56749,143,,,,1.0096367597579956,
56799,143,,,,0.954762876033783,
56849,143,,,,1.0864639282226562,
56899,143,,,,0.9718766808509827,
56949,143,,,,1.1731376647949219,
56999,143,,,,0.9112423062324524,
57049,143,,,,1.07349693775177,
57099,143,,,,1.0398930311203003,
57137,143,,0.9309999942779541,,,0.9974387288093567
57149,144,,,,1.063516616821289,
57199,144,,,,1.1185123920440674,
57249,144,,,,1.1309171915054321,
57299,144,,,,0.9179127812385559,
57349,144,,,,1.103053092956543,
57399,144,,,,1.1068607568740845,
57449,144,,,,0.9726722240447998,
57499,144,,,,1.0532346963882446,
57534,144,,0.9345999956130981,,,1.001899242401123
57549,145,,,,0.8671128153800964,
57599,145,,,,1.0067358016967773,
57649,145,,,,1.1343159675598145,
57699,145,,,,1.1835126876831055,
57749,145,,,,0.9376233816146851,
57799,145,,,,1.1280895471572876,
57849,145,,,,1.049422264099121,
57899,145,,,,0.8652969598770142,
57928,145,,0.9351000189781189,,,1.0041813850402832
57949,146,,,,1.147632122039795,
57999,146,,,,0.9052444100379944,
58049,146,,,,0.9424876570701599,
58099,146,,,,1.0484509468078613,
58149,146,,,,1.1913014650344849,
58199,146,,,,1.040230393409729,
58249,146,,,,1.0727070569992065,
58299,146,,,,1.2229821681976318,
58321,146,,0.9362999796867371,,,0.9970394372940063
58349,147,,,,1.020682692527771,
58399,147,,,,1.1413516998291016,
58449,147,,,,0.7139318585395813,
58499,147,,,,0.9374228715896606,
58549,147,,,,1.063920497894287,
58599,147,,,,0.8810038566589355,
58649,147,,,,1.0919312238693237,
58699,147,,,,1.1671013832092285,
58712,147,,0.9350000023841858,,,0.9913176894187927
58749,148,,,,1.0441234111785889,
58799,148,,,,1.0493156909942627,
58849,148,,,,1.1029152870178223,
58899,148,,,,0.7458040118217468,
58949,148,,,,1.0980708599090576,
58999,148,,,,1.0425935983657837,
59049,148,,,,1.0145182609558105,
59099,148,,,,0.9180921912193298,
59105,148,,0.935699999332428,,,0.9921017289161682
59149,149,,,,1.1272222995758057,
59199,149,,,,0.8337044715881348,
59249,149,,,,0.9972530007362366,
59299,149,,,,1.0260564088821411,
59349,149,,,,1.0917171239852905,
59399,149,,,,0.9831612706184387,
59449,149,,,,1.024253010749817,
59498,149,,0.9390000104904175,,,0.9944460391998291
59499,150,,,,0.998843789100647,
59549,150,,,,0.6829689741134644,
59599,150,,,,0.6559939384460449,
59649,150,,,,0.324719101190567,
59699,150,,,,0.9758398532867432,
59749,150,,,,0.4923001229763031,
59799,150,,,,0.9948050379753113,
59849,150,,,,1.203909993171692,
59889,150,,0.9348999857902527,,,0.7503006458282471
59899,151,,,,0.9476462602615356,
59949,151,,,,0.9306296706199646,
59999,151,,,,0.13459235429763794,
60049,151,,,,0.3686005771160126,
60099,151,,,,0.8355209827423096,
60149,151,,,,0.989284336566925,
60199,151,,,,0.7520306706428528,
60249,151,,,,1.0033040046691895,
60281,151,,0.9304999709129333,,,0.7434380650520325
60299,152,,,,0.640256941318512,
60349,152,,,,0.16594570875167847,
60399,152,,,,0.11334944516420364,
60449,152,,,,0.7614360451698303,
60499,152,,,,0.4352797567844391,
60549,152,,,,0.11751313507556915,
60599,152,,,,0.5891586542129517,
60649,152,,,,0.5766875743865967,
60673,152,,0.9372000098228455,,,0.7526221871376038
60699,153,,,,0.5269352197647095,
60749,153,,,,0.8009672164916992,
60799,153,,,,0.14540958404541016,
60849,153,,,,1.0323446989059448,
60899,153,,,,0.6343206763267517,
60949,153,,,,1.1684905290603638,
60999,153,,,,0.4329083561897278,
61049,153,,,,0.2304934859275818,
61077,153,,0.9286999702453613,,,0.7567597031593323
61099,154,,,,0.4229324758052826,
61149,154,,,,0.15894722938537598,
61199,154,,,,0.7518922090530396,
61249,154,,,,0.5897024273872375,
61299,154,,,,0.9940445423126221,
61349,154,,,,1.2272028923034668,
61399,154,,,,0.8374344110488892,
61449,154,,,,0.509504497051239,
61469,154,,0.9337999820709229,,,0.7582617402076721
61499,155,,,,1.1468191146850586,
61549,155,,,,0.17297787964344025,
61599,155,,,,0.2327568531036377,
61649,155,,,,1.1584912538528442,
61699,155,,,,0.8576500415802002,
61749,155,,,,0.4851970672607422,
61799,155,,,,0.8556226491928101,
61849,155,,,,0.13118910789489746,
61874,155,,0.9185000061988831,,,0.7258920669555664
61899,156,,,,0.7397357821464539,
61949,156,,,,0.6295458078384399,
61999,156,,,,0.18613804876804352,
62049,156,,,,0.22786644101142883,
62099,156,,,,1.1267412900924683,
62149,156,,,,0.3068806231021881,
62199,156,,,,0.7632184028625488,
62249,156,,,,0.2883472740650177,
62272,156,,0.9315999746322632,,,0.7353095412254333
62299,157,,,,1.0411456823349,
62349,157,,,,0.12598472833633423,
62399,157,,,,1.1726758480072021,
62449,157,,,,0.27864405512809753,
62499,157,,,,0.2106860727071762,
62549,157,,,,0.7589441537857056,
62599,157,,,,0.0547218956053257,
62649,157,,,,1.052777886390686,
62679,157,,0.9282000064849854,,,0.7368384599685669
62699,158,,,,1.0683584213256836,
62749,158,,,,0.14887508749961853,
62799,158,,,,0.11893218010663986,
62849,158,,,,0.7309492230415344,
62899,158,,,,0.7770733833312988,
62949,158,,,,0.2334263026714325,
62999,158,,,,0.9927381873130798,
63049,158,,,,0.12094560265541077,
63085,158,,0.9379000067710876,,,0.74444580078125
63099,159,,,,1.023359775543213,
63149,159,,,,1.0473864078521729,
63199,159,,,,0.8473694920539856,
63249,159,,,,0.6663959622383118,
63299,159,,,,0.8913388848304749,
63349,159,,,,1.0175690650939941,
63399,159,,,,0.3849519193172455,
63449,159,,,,0.9686351418495178,
63485,159,,0.9301999807357788,,,0.6886212229728699
63499,160,,,,1.0771561861038208,
63549,160,,,,1.1601868867874146,
63599,160,,,,1.0659452676773071,
63649,160,,,,0.570076584815979,
63699,160,,,,0.6542639136314392,
63749,160,,,,1.013044834136963,
63799,160,,,,0.41684696078300476,
63849,160,,,,0.7015630602836609,
63890,160,,0.9398999810218811,,,0.7604097127914429
63899,161,,,,1.0881658792495728,
63949,161,,,,0.8259189128875732,
63999,161,,,,0.6307187676429749,
64049,161,,,,0.34053659439086914,
64099,161,,,,0.04825533181428909,
64149,161,,,,0.9300737977027893,
64199,161,,,,1.005332589149475,
64249,161,,,,0.7639557719230652,
64287,161,,0.9365000128746033,,,0.7468856573104858
64299,162,,,,0.9656952023506165,
64349,162,,,,1.0544986724853516,
64399,162,,,,0.9192239046096802,
64449,162,,,,1.0866954326629639,
64499,162,,,,0.15074047446250916,
64549,162,,,,0.6759626865386963,
64599,162,,,,1.0955735445022583,
64649,162,,,,0.9731231927871704,
64686,162,,0.9380999803543091,,,0.7379018664360046
64699,163,,,,1.0092312097549438,
64749,163,,,,0.44726845622062683,
64799,163,,,,0.6559576988220215,
64849,163,,,,1.0197917222976685,
64899,163,,,,1.1669479608535767,
64949,163,,,,0.7259568572044373,
64999,163,,,,0.6482035517692566,
65049,163,,,,0.24039429426193237,
65084,163,,0.9276000261306763,,,0.7292897701263428
65099,164,,,,0.5501745939254761,
65149,164,,,,0.662014365196228,
65199,164,,,,0.4230095148086548,
65249,164,,,,0.12185423076152802,
65299,164,,,,0.4086304008960724,
65349,164,,,,0.41978901624679565,
65399,164,,,,0.8744519948959351,
65449,164,,,,0.1338624507188797,
65485,164,,0.9333000183105469,,,0.7453572750091553
65499,165,,,,1.0584839582443237,
65549,165,,,,0.5206495523452759,
65599,165,,,,0.295547217130661,
65649,165,,,,0.8552512526512146,
65699,165,,,,0.8322288990020752,
65749,165,,,,1.1341025829315186,
65799,165,,,,1.0212651491165161,
65849,165,,,,0.7792438268661499,
65880,165,,0.9341999888420105,,,0.7510862946510315
65899,166,,,,1.1655359268188477,
65949,166,,,,0.7694976925849915,
65999,166,,,,0.8079499006271362,
66049,166,,,,0.81377774477005,
66099,166,,,,1.1879096031188965,
66149,166,,,,1.066951870918274,
66199,166,,,,0.8009839653968811,
66249,166,,,,0.296318382024765,
