epoch,train_loss2,step,train_loss1,train_acc1,test_acc,train_acc2
58,0.24226431548595428,22899,0.25283083319664,,,
58,0.25497129559516907,22949,0.2633506953716278,,,
58,0.40864691138267517,22999,0.39908668398857117,,,
58,,23009,,0.7723557949066162,0.8615999817848206,0.7801081538200378
59,0.21966750919818878,23049,0.18882198631763458,,,
59,0.22904618084430695,23099,0.20955725014209747,,,
59,0.16989903151988983,23149,0.16129717230796814,,,
59,0.18611273169517517,23199,0.1915716826915741,,,
59,0.2571556270122528,23249,0.2569594383239746,,,
59,0.18455243110656738,23299,0.20181775093078613,,,
59,0.2083674967288971,23349,0.20284834504127502,,,
59,0.17616187036037445,23399,0.1826358288526535,,,
59,,23399,,0.7828124761581421,0.8371000289916992,0.7829727530479431
60,0.16232649981975555,23449,0.17565089464187622,,,
60,0.10569369047880173,23499,0.1091204434633255,,,
60,0.17460763454437256,23549,0.1509387195110321,,,
60,0.25820106267929077,23599,0.2526513934135437,,,
60,0.21488602459430695,23649,0.17709125578403473,,,
60,0.2771076261997223,23699,0.23845891654491425,,,
60,0.2470564991235733,23749,0.23877549171447754,,,
60,,23789,,0.7778846025466919,0.8633999824523926,0.7813301086425781
61,0.1965518742799759,23799,0.20539365708827972,,,
61,0.272000789642334,23849,0.21746204793453217,,,
61,0.22590388357639313,23899,0.24325016140937805,,,
61,0.2302326112985611,23949,0.24019381403923035,,,
61,0.2721780240535736,23999,0.2903068959712982,,,
61,0.19338107109069824,24049,0.23218533396720886,,,
61,0.20600004494190216,24099,0.21532562375068665,,,
61,0.5020543336868286,24149,0.4489039182662964,,,
61,,24179,,0.7831130027770996,0.8593000173568726,0.7815304398536682
62,0.2973722219467163,24199,0.3066025972366333,,,
62,0.15800590813159943,24249,0.147050142288208,,,
62,0.1510813683271408,24299,0.14979329705238342,,,
62,0.24292603135108948,24349,0.2837692201137543,,,
62,0.38322675228118896,24399,0.35895997285842896,,,
62,0.186163067817688,24449,0.19092991948127747,,,
62,0.2695935368537903,24499,0.305253267288208,,,
62,0.13535471260547638,24549,0.12154237926006317,,,
62,,24569,,0.783513605594635,0.8733999729156494,0.78515625
63,0.19665449857711792,24599,0.1962910145521164,,,
63,0.10772634297609329,24649,0.10895615816116333,,,
63,0.2608524262905121,24699,0.26840391755104065,,,
63,0.5179945230484009,24749,0.49951326847076416,,,
63,0.16876886785030365,24799,0.17894822359085083,,,
63,0.31984102725982666,24849,0.2917766571044922,,,
63,0.22884616255760193,24899,0.2704038918018341,,,
63,0.17714376747608185,24949,0.18386244773864746,,,
63,,24959,,0.7810496687889099,0.8755999803543091,0.7843149304389954
64,0.23003864288330078,24999,0.23534579575061798,,,
64,0.21034228801727295,25049,0.2070605754852295,,,
64,0.17386561632156372,25099,0.1936771124601364,,,
64,0.25455835461616516,25149,0.2544766962528229,,,
64,0.1418706625699997,25199,0.14200447499752045,,,
64,0.5152726173400879,25249,0.5095522403717041,,,
64,0.2164146453142166,25299,0.2672942280769348,,,
64,0.21700075268745422,25349,0.24153633415699005,,,
64,,25349,,0.7834334969520569,0.8772000074386597,0.7846354246139526
65,0.2586425244808197,25399,0.2468714714050293,,,
65,0.49295616149902344,25449,0.5564271807670593,,,
65,0.21743305027484894,25499,0.21077392995357513,,,
65,0.19959492981433868,25549,0.18745501339435577,,,
65,0.2530670464038849,25599,0.2629133462905884,,,
65,0.5240698456764221,25649,0.4656812846660614,,,
65,0.39426156878471375,25699,0.4430517852306366,,,
65,,25739,,0.788281261920929,0.8575999736785889,0.784294843673706
66,0.18807142972946167,25749,0.17904715240001678,,,
66,0.4432835578918457,25799,0.4323694705963135,,,
66,0.26464948058128357,25849,0.2526043951511383,,,
66,1.2057260274887085,25899,1.063541293144226,,,
66,0.34801816940307617,25949,0.3143112063407898,,,
66,0.21194906532764435,25999,0.18781894445419312,,,
66,0.31862595677375793,26049,0.3525528311729431,,,
66,0.2196228951215744,26099,0.27153441309928894,,,
66,,26129,,0.7867187261581421,0.8741999864578247,0.782932698726654
67,0.15802964568138123,26149,0.17605319619178772,,,
67,0.2743877172470093,26199,0.24458754062652588,,,
67,0.2291398048400879,26249,0.265120267868042,,,
67,0.23103982210159302,26299,0.23995341360569,,,
67,0.37014421820640564,26349,0.4239235818386078,,,
67,0.24833843111991882,26399,0.2182931751012802,,,
67,0.1303161233663559,26449,0.14389124512672424,,,
67,0.25374341011047363,26499,0.24272142350673676,,,
67,,26519,,0.7863982319831848,0.8734999895095825,0.7890024185180664
68,0.3409838378429413,26549,0.28578484058380127,,,
68,0.17103742063045502,26599,0.1578364372253418,,,
68,0.27742689847946167,26649,0.3734131455421448,,,
68,0.27287429571151733,26699,0.23993098735809326,,,
68,0.32062357664108276,26749,0.369098961353302,,,
68,0.4859519898891449,26799,0.5330599546432495,,,
68,0.21395571529865265,26849,0.2332267314195633,,,
68,0.35123857855796814,26899,0.2971995770931244,,,
68,,26909,,0.7876402139663696,0.8669999837875366,0.7861979007720947
69,0.15772798657417297,26949,0.15722477436065674,,,
69,0.40087905526161194,26999,0.42096826434135437,,,
69,0.18975578248500824,27049,0.19498027861118317,,,
69,0.48154351115226746,27099,0.5075867772102356,,,
69,0.16858148574829102,27149,0.17255829274654388,,,
69,0.17806494235992432,27199,0.18819282948970795,,,
69,0.16439390182495117,27249,0.1789403259754181,,,
69,0.1402822583913803,27299,0.12959420680999756,,,
69,,27299,,0.7861979007720947,0.8677999973297119,0.7810496687889099
70,0.24120262265205383,27349,0.2600807845592499,,,
70,0.15838663280010223,27399,0.14458255469799042,,,
70,0.17226481437683105,27449,0.1668558418750763,,,
70,0.14446337521076202,27499,0.16150319576263428,,,
70,0.2354966402053833,27549,0.22605326771736145,,,
70,0.17086778581142426,27599,0.15915939211845398,,,
70,0.20086899399757385,27649,0.20150084793567657,,,
70,,27689,,0.7908052802085876,0.8819000124931335,0.7889623641967773
71,0.1736917495727539,27699,0.17476871609687805,,,
71,0.1777545064687729,27749,0.190700963139534,,,
71,0.14125493168830872,27799,0.11770495772361755,,,
71,0.1234624907374382,27849,0.11174488067626953,,,
71,0.2812236249446869,27899,0.1977265477180481,,,
71,0.5152736902236938,27949,0.5120649337768555,,,
71,0.23853451013565063,27999,0.21411578357219696,,,
71,0.23747970163822174,28049,0.25810664892196655,,,
71,,28079,,0.7971954941749573,0.8774999976158142,0.7628205418586731
72,0.22098098695278168,28099,0.18978364765644073,,,
72,0.14277052879333496,28149,0.13556064665317535,,,
72,0.10664466768503189,28199,0.14597883820533752,,,
72,0.07846741378307343,28249,0.09884826838970184,,,
72,0.09576589614152908,28299,0.11279890686273575,,,
72,0.15170377492904663,28349,0.1682029664516449,,,
72,0.6105800271034241,28399,0.7966439127922058,,,
72,0.40449753403663635,28449,0.4427430331707001,,,
72,,28469,,0.7536458373069763,0.8622999787330627,0.7937299609184265
73,0.3686451017856598,28499,0.4123825132846832,,,
73,0.26015686988830566,28549,0.25284138321876526,,,
73,0.4608650207519531,28599,0.3847217559814453,,,
73,0.2344464808702469,28649,0.2378581315279007,,,
73,0.4066412150859833,28699,0.426572322845459,,,
73,0.22135432064533234,28749,0.18934641778469086,,,
73,0.25258171558380127,28799,0.2711202800273895,,,
73,0.17389169335365295,28849,0.16853664815425873,,,
73,,28859,,0.7915865182876587,0.8715999722480774,0.7935897707939148
74,0.29248151183128357,28899,0.262508749961853,,,
74,0.20619513094425201,28949,0.2294013798236847,,,
74,0.22696727514266968,28999,0.2958486080169678,,,
74,0.23359838128089905,29049,0.26063770055770874,,,
74,0.2516915500164032,29099,0.26019129157066345,,,
74,0.2507922351360321,29149,0.24385353922843933,,,
74,0.35394155979156494,29199,0.3149009644985199,,,
74,0.16810499131679535,29249,0.1568196564912796,,,
74,,29249,,0.7896233797073364,0.8758000135421753,0.7920072078704834
75,0.21370729804039001,29299,0.22916337847709656,,,
75,0.2853451371192932,29349,0.23779669404029846,,,
75,0.3836022615432739,29399,0.31066712737083435,,,
75,0.27620571851730347,29449,0.27661871910095215,,,
75,0.2372971624135971,29499,0.22756563127040863,,,
75,0.3356572985649109,29549,0.3208910822868347,,,
75,0.2503095865249634,29599,0.2585667371749878,,,
75,,29639,,0.794451117515564,0.8743000030517578,0.7939903736114502
76,0.20885036885738373,29649,0.21770186722278595,,,
76,0.17144069075584412,29699,0.17250436544418335,,,
76,0.42735227942466736,29749,0.37000757455825806,,,
76,0.2160879224538803,29799,0.21643805503845215,,,
76,0.26330646872520447,29849,0.22680127620697021,,,
76,0.3085835576057434,29899,0.2834644615650177,,,
76,0.1712985336780548,29949,0.15399973094463348,,,
76,0.26248881220817566,29999,0.24576008319854736,,,
76,,30029,,0.7954727411270142,0.8822000026702881,0.7950721383094788
77,0.31963419914245605,30049,0.2988966405391693,,,
77,0.2151896059513092,30099,0.21649070084095,,,
77,0.31229132413864136,30149,0.2834021747112274,,,
77,0.17676155269145966,30199,0.1662980318069458,,,
77,0.4245101511478424,30249,0.507727861404419,,,
77,0.2381812483072281,30299,0.23241302371025085,,,
77,0.4250893294811249,30349,0.3819463849067688,,,
77,0.2439461648464203,30399,0.2753812074661255,,,
77,,30419,,0.796093761920929,0.8889999985694885,0.7956930994987488
78,0.16939114034175873,30449,0.16447563469409943,,,
78,0.1731920838356018,30499,0.168842613697052,,,
78,0.1644398719072342,30549,0.18024121224880219,,,
78,0.18100737035274506,30599,0.16098615527153015,,,
78,0.25724270939826965,30649,0.23263464868068695,,,
78,0.5825411081314087,30699,0.4624451994895935,,,
78,0.2639677822589874,30749,0.2737790644168854,,,
78,0.7103182673454285,30799,0.619642972946167,,,
78,,30809,,0.7799279093742371,0.8816999793052673,0.7787460088729858
79,0.18270491063594818,30849,0.17050018906593323,,,
79,1.0055811405181885,30899,1.1194554567337036,,,
79,0.45761096477508545,30949,0.508067786693573,,,
79,0.3338780403137207,30999,0.3216838836669922,,,
79,0.2885153293609619,31049,0.2508907914161682,,,
79,0.15975716710090637,31099,0.17171834409236908,,,
79,0.09417359530925751,31149,0.08821271359920502,,,
79,0.10259664058685303,31199,0.09562789648771286,,,
79,,31199,,0.7891426086425781,0.8596000075340271,0.7802684307098389
80,0.13432572782039642,31249,0.12198826670646667,,,
80,0.2369789034128189,31299,0.23223572969436646,,,
80,0.33681079745292664,31349,0.32900309562683105,,,
80,0.2615430951118469,31399,0.22689859569072723,,,
80,0.20811207592487335,31449,0.20030274987220764,,,
80,0.28524476289749146,31499,0.24765907227993011,,,
80,0.2569585144519806,31549,0.27405843138694763,,,
80,,31589,,0.7955529093742371,0.8822000026702881,0.7690304517745972
81,0.24556612968444824,31599,0.25442013144493103,,,
81,0.259955495595932,31649,0.2148609608411789,,,
81,0.21181932091712952,31699,0.1880308836698532,,,
81,0.22140827775001526,31749,0.2282143384218216,,,
81,0.26218080520629883,31799,0.23995424807071686,,,
81,0.42922431230545044,31849,0.41409650444984436,,,
81,0.3062194287776947,31899,0.3571029305458069,,,
81,0.24285463988780975,31949,0.24123142659664154,,,
81,,31979,,0.7968149185180664,0.8833000063896179,0.7937299609184265
82,0.2880555987358093,31999,0.2834751605987549,,,
82,0.2722102403640747,32049,0.24645276367664337,,,
82,0.5550938844680786,32099,0.4830284118652344,,,
82,0.5085943937301636,32149,0.5091733932495117,,,
82,0.1584494560956955,32199,0.16752439737319946,,,
82,0.29631802439689636,32249,0.32764115929603577,,,
82,0.30422353744506836,32299,0.25451815128326416,,,
82,0.16820675134658813,32349,0.16471995413303375,,,
82,,32369,,0.7958333492279053,0.8762999773025513,0.7966346144676208
83,0.2747911214828491,32399,0.26550549268722534,,,
83,0.2546006441116333,32449,0.26547136902809143,,,
83,0.5245011448860168,32499,0.5697916746139526,,,
83,0.23850078880786896,32549,0.20964528620243073,,,
83,0.288206547498703,32599,0.3308269679546356,,,
83,0.29378849267959595,32649,0.350802481174469,,,
83,0.24543172121047974,32699,0.24079462885856628,,,
83,0.1829744279384613,32749,0.18739120662212372,,,
83,,32759,,0.7976362109184265,0.8733000159263611,0.799258828163147
84,0.39186081290245056,32799,0.41844651103019714,,,
84,0.25086209177970886,32849,0.3273219168186188,,,
84,0.17502325773239136,32899,0.16996347904205322,,,
84,0.36784827709198,32949,0.3260994851589203,,,
84,0.341534823179245,32999,0.37198305130004883,,,
84,0.11720439046621323,33049,0.08876128494739532,,,
84,0.25085631012916565,33099,0.20211519300937653,,,
84,0.13802063465118408,33149,0.14657263457775116,,,
84,,33149,,0.8005408644676208,0.8125,0.7909455299377441
85,0.16035273671150208,33199,0.18118874728679657,,,
85,0.29179441928863525,33249,0.2798518240451813,,,
85,0.2312747985124588,33299,0.2002977877855301,,,
85,0.1656070351600647,33349,0.1729976236820221,,,
85,0.22277037799358368,33399,0.23072531819343567,,,
85,0.20723584294319153,33449,0.15836231410503387,,,
85,0.26469096541404724,33499,0.26683029532432556,,,
85,,33539,,0.7825720906257629,0.8748999834060669,0.7931490540504456
86,0.2903081178665161,33549,0.2942280173301697,,,
86,0.29095062613487244,33599,0.30122700333595276,,,
86,0.29910460114479065,33649,0.2825568616390228,,,
86,0.3441048562526703,33699,0.343380331993103,,,
86,0.15552815794944763,33749,0.1709965169429779,,,
86,0.1944885104894638,33799,0.18434453010559082,,,
86,0.7473052740097046,33849,0.6163313984870911,,,
86,0.5198825597763062,33899,0.52824866771698,,,
86,,33929,,0.8008012771606445,0.879800021648407,0.8000801205635071
87,0.2586434781551361,33949,0.2519550919532776,,,
87,0.251545250415802,33999,0.24960389733314514,,,
87,0.22587640583515167,34049,0.2273140698671341,,,
87,0.15865719318389893,34099,0.1589796096086502,,,
87,0.17503570020198822,34149,0.21724502742290497,,,
87,0.5774410367012024,34199,0.6137550473213196,,,
87,0.2634980082511902,34249,0.24874776601791382,,,
87,0.36596906185150146,34299,0.3719122111797333,,,
87,,34319,,0.7951722741127014,0.880299985408783,0.801522433757782
88,0.5244656801223755,34349,0.4900948703289032,,,
88,0.24859532713890076,34399,0.2726500928401947,,,
88,0.24172770977020264,34449,0.24038182199001312,,,
88,0.21223588287830353,34499,0.18814216554164886,,,
88,0.2086808681488037,34549,0.22058045864105225,,,
88,0.34647369384765625,34599,0.3300163745880127,,,
88,0.18250946700572968,34649,0.18499517440795898,,,
88,0.29816094040870667,34699,0.2724497318267822,,,
88,,34709,,0.7993789911270142,0.8851000070571899,0.7995592951774597
89,0.43695640563964844,34749,0.43459388613700867,,,
89,0.24862806499004364,34799,0.20412202179431915,,,
89,0.22673384845256805,34849,0.2624078691005707,,,
89,0.2383863627910614,34899,0.22071820497512817,,,
89,0.4297793507575989,34949,0.38394904136657715,,,
89,0.19489416480064392,34999,0.20689478516578674,,,
89,0.28529608249664307,35049,0.27062854170799255,,,
89,0.2314368635416031,35099,0.21170729398727417,,,
89,,35099,,0.803946316242218,0.8866000175476074,0.801522433757782
90,0.13661883771419525,35149,0.11583732813596725,,,
90,0.31170281767845154,35199,0.2600193917751312,,,
90,0.2706368565559387,35249,0.22783921658992767,,,
90,0.28597286343574524,35299,0.23832117021083832,,,
90,0.26737940311431885,35349,0.21008644998073578,,,
90,0.27636054158210754,35399,0.3137046992778778,,,
90,0.4498261511325836,35449,0.49482834339141846,,,
90,,35489,,0.8078926205635071,0.8736000061035156,0.7931490540504456
91,0.7240180373191833,35499,0.6064791679382324,,,
91,0.2809842526912689,35549,0.29233044385910034,,,
91,0.2819115221500397,35599,0.2520298659801483,,,
91,0.4258936941623688,35649,0.37464454770088196,,,
91,0.2423686385154724,35699,0.2588174343109131,,,
91,0.1755121797323227,35749,0.20820510387420654,,,
91,0.22755983471870422,35799,0.2199087291955948,,,
91,0.29205766320228577,35849,0.3166038393974304,,,
91,,35879,,0.7975160479545593,0.8756999969482422,0.8050480484962463
92,0.23843958973884583,35899,0.27945801615715027,,,
92,0.25717562437057495,35949,0.2470482438802719,,,
92,0.40977922081947327,35999,0.40433451533317566,,,
92,0.334382027387619,36049,0.3314240276813507,,,
92,0.17846791446208954,36099,0.226379856467247,,,
92,0.17194630205631256,36149,0.1935615837574005,,,
92,0.16436219215393066,36199,0.17245346307754517,,,
92,0.17113755643367767,36249,0.18697218596935272,,,
92,,36269,,0.7975961565971375,0.8730000257492065,0.8061898946762085
93,0.35318008065223694,36299,0.43838462233543396,,,
93,0.17831532657146454,36349,0.18050019443035126,,,
93,0.26570966839790344,36399,0.300020307302475,,,
93,0.5182539224624634,36449,0.5402079820632935,,,
93,0.23091727495193481,36499,0.23567236959934235,,,
93,0.1793547421693802,36549,0.17966651916503906,,,
93,0.218052476644516,36599,0.24332615733146667,,,
93,0.4123000204563141,36649,0.38590341806411743,,,
93,,36659,,0.8047475814819336,0.8809000253677368,0.8081930875778198
94,0.5308827757835388,36699,0.4739305377006531,,,
94,0.26055413484573364,36749,0.27155378460884094,,,
94,0.1590285301208496,36799,0.17430339753627777,,,
94,0.19162705540657043,36849,0.21645894646644592,,,
94,0.15074333548545837,36899,0.1797941029071808,,,
94,0.43033385276794434,36949,0.5917413830757141,,,
94,0.18201971054077148,36999,0.20838740468025208,,,
94,0.2843171954154968,37049,0.2950843572616577,,,
94,,37049,,0.8021434545516968,0.8618999719619751,0.8057692050933838
95,0.16508133709430695,37099,0.16696909070014954,,,
95,0.2315613180398941,37149,0.2974918782711029,,,
95,0.26230958104133606,37199,0.2977440357208252,,,
95,0.23377873003482819,37249,0.25772690773010254,,,
95,0.33387112617492676,37299,0.3173268437385559,,,
95,0.17586420476436615,37349,0.16089673340320587,,,
95,0.20624351501464844,37399,0.2320113182067871,,,
95,,37439,,0.8026442527770996,0.8798999786376953,0.8038862347602844
96,0.28401660919189453,37449,0.23052896559238434,,,
96,0.2264327108860016,37499,0.25832921266555786,,,
96,0.3179314434528351,37549,0.37045833468437195,,,
96,0.32628101110458374,37599,0.35113346576690674,,,
96,0.27283748984336853,37649,0.2483210265636444,,,
96,0.18029358983039856,37699,0.14594677090644836,,,
96,0.21552978456020355,37749,0.2053559273481369,,,
96,0.21518301963806152,37799,0.22163373231887817,,,
96,,37829,,0.8038862347602844,0.8838000297546387,0.8006610870361328
97,0.18880294263362885,37849,0.21616677939891815,,,
97,0.2819986641407013,37899,0.2903575003147125,,,
97,0.2488902062177658,37949,0.28501856327056885,,,
97,0.2598518133163452,37999,0.24823835492134094,,,
97,0.2575661540031433,38049,0.23897907137870789,,,
97,0.4341076910495758,38099,0.39391541481018066,,,
97,0.2629545331001282,38149,0.21042436361312866,,,
97,0.5151601433753967,38199,0.48832404613494873,,,
97,,38219,,0.8084735870361328,0.8888000249862671,0.8072315454483032
98,0.5323162078857422,38249,0.48499444127082825,,,
98,0.4261667728424072,38299,0.4199979305267334,,,
98,0.32424503564834595,38349,0.2389792501926422,,,
98,0.3962748348712921,38399,0.38412246108055115,,,
98,0.21619021892547607,38449,0.2607138156890869,,,
98,0.2008645385503769,38499,0.16909579932689667,,,
98,0.2182283252477646,38549,0.20656001567840576,,,
98,0.2659727931022644,38599,0.25773516297340393,,,
98,,38609,,0.8058493733406067,0.8712999820709229,0.7956129908561707
99,0.17170701920986176,38649,0.179216668009758,,,
99,0.17169895768165588,38699,0.15657031536102295,,,
99,0.22671017050743103,38749,0.2634955644607544,,,
99,0.24189528822898865,38799,0.27497994899749756,,,
99,0.4867292642593384,38849,0.5157528519630432,,,
99,0.25068753957748413,38899,0.2466779351234436,,,
99,0.2262405902147293,38949,0.2168349325656891,,,
99,0.3129023611545563,38999,0.3463272750377655,,,
99,,38999,,0.8059895634651184,0.8862000107765198,0.8052483797073364
100,0.192294180393219,39049,0.20195262134075165,,,
100,0.16091589629650116,39099,0.19322727620601654,,,
100,0.22460521757602692,39149,0.20970626175403595,,,
100,0.2439776360988617,39199,0.2929444909095764,,,
100,0.46916455030441284,39249,0.45733642578125,,,
100,0.23688563704490662,39299,0.2712797224521637,,,
100,0.4158414900302887,39349,0.4676404893398285,,,
100,,39389,,0.8018830418586731,0.8743000030517578,0.8090945482254028
101,0.2359834909439087,39399,0.23557868599891663,,,
101,0.26026028394699097,39449,0.22577771544456482,,,
101,0.20215164124965668,39499,0.19878076016902924,,,
101,0.24446558952331543,39549,0.26201075315475464,,,
101,0.1996624767780304,39599,0.24229727685451508,,,
101,0.15917082130908966,39649,0.1669662892818451,,,
101,0.29914847016334534,39699,0.2622550427913666,,,
101,0.3150871694087982,39749,0.35902664065361023,,,
101,,39779,,0.8048878312110901,0.8773999810218811,0.8046474456787109
102,0.21009039878845215,39799,0.21377170085906982,,,
102,0.24997244775295258,39849,0.23667073249816895,,,
102,0.2302277833223343,39899,0.20155195891857147,,,
102,0.27128085494041443,39949,0.28675997257232666,,,
102,0.4446261525154114,39999,0.32140517234802246,,,
102,0.7232644557952881,40049,0.6688953638076782,,,
102,0.17686405777931213,40099,0.20400738716125488,,,
102,0.12559403479099274,40149,0.11295367777347565,,,
102,,40169,,0.803786039352417,0.8740000128746033,0.7971954941749573
103,0.20612137019634247,40199,0.18542169034481049,,,
103,0.2658554017543793,40249,0.2642573416233063,,,
103,0.55623459815979,40299,0.42408254742622375,,,
103,0.5107737183570862,40349,0.49400144815444946,,,
103,0.20118270814418793,40399,0.2042892426252365,,,
103,0.22104157507419586,40449,0.22156794369220734,,,
103,0.21405978500843048,40499,0.21997585892677307,,,
103,0.2876078486442566,40549,0.26270830631256104,,,
103,,40559,,0.8108773827552795,0.881600022315979,0.8019431233406067
104,0.3237261176109314,40599,0.3193242847919464,,,
104,0.5355572700500488,40649,0.47915220260620117,,,
104,0.17781543731689453,40699,0.1500270962715149,,,
104,0.18572720885276794,40749,0.19662265479564667,,,
104,0.568034827709198,40799,0.5013072490692139,,,
104,0.25694403052330017,40849,0.26004281640052795,,,
104,0.2968238890171051,40899,0.3199826180934906,,,
104,0.2843579947948456,40949,0.30579230189323425,,,
104,,40949,,0.8118990659713745,0.888700008392334,0.8114182949066162
105,0.25347957015037537,40999,0.27134889364242554,,,
105,0.45571836829185486,41049,0.4538211226463318,,,
105,0.2685103118419647,41099,0.2621978521347046,,,
105,0.4432224631309509,41149,0.5543811321258545,,,
105,0.23877578973770142,41199,0.24090470373630524,,,
105,0.2075711041688919,41249,0.24209924042224884,,,
105,0.1431775689125061,41299,0.1536225825548172,,,
105,,41339,,0.8093950152397156,0.8841000199317932,0.8095953464508057
106,0.2610057294368744,41349,0.2445434033870697,,,
106,0.3935045897960663,41399,0.354951411485672,,,
106,0.21730373799800873,41449,0.24934779107570648,,,
106,0.12400475889444351,41499,0.14090383052825928,,,
106,0.19530676305294037,41549,0.19800367951393127,,,
106,0.24127937853336334,41599,0.25344225764274597,,,
106,0.28343090415000916,41649,0.3261525332927704,,,
106,0.2185169756412506,41699,0.19901660084724426,,,
106,,41729,,0.8054487109184265,0.8820000290870667,0.8060095906257629
107,0.3198624849319458,41749,0.29837626218795776,,,
107,1.6557601690292358,41799,2.1577959060668945,,,
107,0.8023649454116821,41849,1.0815539360046387,,,
107,0.43423253297805786,41899,0.5669413805007935,,,
107,0.37107422947883606,41949,0.4116271138191223,,,
107,0.32515349984169006,41999,0.3206823766231537,,,
107,0.21094028651714325,42049,0.2416447401046753,,,
107,0.3193654417991638,42099,0.32785701751708984,,,
107,,42119,,0.814182698726654,0.8847000002861023,0.8111177682876587
108,0.2824801206588745,42149,0.291597843170166,,,
108,0.25481748580932617,42199,0.24119825661182404,,,
108,0.2341795116662979,42249,0.26329904794692993,,,
108,0.6703275442123413,42299,0.6843292713165283,,,
108,0.2553422451019287,42349,0.3269096910953522,,,
108,0.24563434720039368,42399,0.2609483003616333,,,
108,0.22506685554981232,42449,0.22118353843688965,,,
108,0.3260197043418884,42499,0.3531612157821655,,,
108,,42509,,0.8145432472229004,0.8833000063896179,0.812660276889801
109,0.2597693204879761,42549,0.23847585916519165,,,
109,0.26317891478538513,42599,0.23923324048519135,,,
109,0.7023124098777771,42649,0.6233600378036499,,,
109,0.38041815161705017,42699,0.43179234862327576,,,
109,0.20274873077869415,42749,0.21349285542964935,,,
109,0.44171130657196045,42799,0.5778508186340332,,,
109,0.2484099417924881,42849,0.22298558056354523,,,
109,0.6316161155700684,42899,0.6279647350311279,,,
109,,42899,,0.8111177682876587,0.8858000040054321,0.8131811022758484
110,0.3409382998943329,42949,0.2981724143028259,,,
110,0.42228761315345764,42999,0.4062030017375946,,,
110,0.28413957357406616,43049,0.2628941237926483,,,
110,0.3055308163166046,43099,0.35292500257492065,,,
110,0.3531142771244049,43149,0.45996880531311035,,,
110,0.27680903673171997,43199,0.23657254874706268,,,
110,0.1680682897567749,43249,0.16864119470119476,,,
110,,43289,,0.8098958134651184,0.8844000101089478,0.8073918223381042
111,0.5271384716033936,43299,0.45067930221557617,,,
111,0.38082242012023926,43349,0.4333373010158539,,,
111,0.2845071256160736,43399,0.288826048374176,,,
111,0.37019678950309753,43449,0.4647767245769501,,,
111,0.22143086791038513,43499,0.26416799426078796,,,
111,0.24703249335289001,43549,0.2416469007730484,,,
111,0.25442755222320557,43599,0.2634524703025818,,,
111,0.2710381746292114,43649,0.24701857566833496,,,
111,,43679,,0.8047876358032227,0.885699987411499,0.8107371926307678
112,0.3674379289150238,43699,0.43919727206230164,,,
112,0.5656001567840576,43749,0.5460934638977051,,,
112,0.3181607723236084,43799,0.34869539737701416,,,
112,0.2626579999923706,43849,0.3100186586380005,,,
112,0.5553718209266663,43899,0.43235892057418823,,,
112,0.2592886686325073,43949,0.2788521945476532,,,
112,0.3007337152957916,43999,0.2744423747062683,,,
112,0.30370813608169556,44049,0.3077182173728943,,,
112,,44069,,0.8163261413574219,0.881600022315979,0.8157852292060852
113,0.27043184638023376,44099,0.24467293918132782,,,
113,0.16129817068576813,44149,0.16783735156059265,,,
113,0.271452397108078,44199,0.271139919757843,,,
113,0.34377238154411316,44249,0.29511991143226624,,,
113,0.18671050667762756,44299,0.14638616144657135,,,
113,1.198198676109314,44349,0.9320732355117798,,,
113,0.24956366419792175,44399,0.239500492811203,,,
113,0.33877700567245483,44449,0.36420738697052,,,
113,,44459,,0.8114984035491943,0.8876000046730042,0.8082732558250427
114,0.1291341334581375,44499,0.13669919967651367,,,
114,0.22469404339790344,44549,0.22736962139606476,,,
114,0.20514114201068878,44599,0.2457536906003952,,,
114,0.365203320980072,44649,0.29746299982070923,,,
114,0.38759562373161316,44699,0.4065890312194824,,,
114,0.47473761439323425,44749,0.5510141849517822,,,
114,0.20529377460479736,44799,0.2442329227924347,,,
114,0.6188801527023315,44849,0.7209834456443787,,,
114,,44849,,0.8046474456787109,0.8840000033378601,0.8092748522758484
115,0.4704943895339966,44899,0.5210736393928528,,,
115,0.4224870800971985,44949,0.5419057607650757,,,
115,0.3474588096141815,44999,0.43999871611595154,,,
115,0.3628193140029907,45049,0.30155080556869507,,,
115,0.29718470573425293,45099,0.2766365706920624,,,
115,0.4808177947998047,45149,0.47407597303390503,,,
115,0.3262610137462616,45199,0.39943715929985046,,,
115,,45239,,0.8167667984962463,0.8755999803543091,0.8173277378082275
116,0.3454340696334839,45249,0.3737681210041046,,,
116,0.3203171193599701,45299,0.31332963705062866,,,
116,0.43819236755371094,45349,0.510799765586853,,,
116,0.24883906543254852,45399,0.27983415126800537,,,
116,0.22505393624305725,45449,0.25400570034980774,,,
116,0.2406955361366272,45499,0.23955196142196655,,,
116,0.3836139738559723,45549,0.39351338148117065,,,
116,0.3360157012939453,45599,0.33032023906707764,,,
116,,45629,,0.8157652020454407,0.8880000114440918,0.8197916746139526
117,0.4619809091091156,45649,0.5566333532333374,,,
117,0.1820172816514969,45699,0.2467363178730011,,,
117,0.5128479599952698,45749,0.47877854108810425,,,
117,0.4990530014038086,45799,0.4825975298881531,,,
117,0.2805357575416565,45849,0.28326544165611267,,,
117,0.3170073330402374,45899,0.3377324342727661,,,
117,0.27692538499832153,45949,0.30826830863952637,,,
