epoch,train_loss,step,val_acc,train_acc,test_acc
91,-0.4732213020324707,28449,,,
91,-0.4538778066635132,28499,,,
91,-0.4531700015068054,28549,,,
91,-0.4202699661254883,28599,,,
91,-0.41925740242004395,28649,,,
91,-0.45763880014419556,28699,,,
91,,28703,0.7767000198364258,,
91,,28703,,0.8305038213729858,0.8938000202178955
92,-0.47360169887542725,28749,,,
92,-0.4729752242565155,28799,,,
92,-0.4254876375198364,28849,,,
92,-0.43602263927459717,28899,,,
92,-0.43103304505348206,28949,,,
92,-0.47496187686920166,28999,,,
92,,29015,0.7756999731063843,,
92,,29015,,0.8301281929016113,0.8949000239372253
93,-0.3905158042907715,29049,,,
93,-0.47333812713623047,29099,,,
93,-0.4574859142303467,29149,,,
93,-0.465658962726593,29199,,,
93,-0.4109233617782593,29249,,,
93,-0.4512867331504822,29299,,,
93,,29327,0.7764000296592712,,
93,,29327,,0.8306790590286255,0.8950999975204468
94,-0.46337074041366577,29349,,,
94,-0.4367561340332031,29399,,,
94,-0.46395614743232727,29449,,,
94,-0.4319993257522583,29499,,,
94,-0.39615434408187866,29549,,,
94,-0.44692033529281616,29599,,,
94,,29639,0.7767000198364258,,
94,,29639,,0.8306790590286255,0.8938999772071838
95,-0.4565337598323822,29649,,,
95,-0.41583725810050964,29699,,,
95,-0.4441109895706177,29749,,,
95,-0.4594990611076355,29799,,,
95,-0.4215492606163025,29849,,,
95,-0.4667430818080902,29899,,,
95,-0.4487503468990326,29949,,,
95,,29951,0.7768999934196472,,
95,,29951,,0.8310296535491943,0.8917999863624573
96,-0.46137115359306335,29999,,,
96,-0.43660271167755127,30049,,,
96,-0.4260671138763428,30099,,,
96,-0.4242534041404724,30149,,,
96,-0.40429258346557617,30199,,,
96,-0.4276234209537506,30249,,,
96,,30263,0.7766000032424927,,
96,,30263,,0.8313301205635071,0.8925999999046326
97,-0.44248390197753906,30299,,,
97,-0.4187869727611542,30349,,,
97,-0.4600425958633423,30399,,,
97,-0.4751349091529846,30449,,,
97,-0.42129307985305786,30499,,,
97,-0.41266655921936035,30549,,,
97,,30575,0.7757999897003174,,
97,,30575,,0.8315304517745972,0.8924999833106995
98,-0.43454405665397644,30599,,,
98,-0.420640230178833,30649,,,
98,-0.4234669506549835,30699,,,
98,-0.4395624101161957,30749,,,
98,-0.4715433120727539,30799,,,
98,-0.46362733840942383,30849,,,
98,,30887,0.7759000062942505,,
98,,30887,,0.8314803838729858,0.8925999999046326
99,-0.45973289012908936,30899,,,
99,-0.4576830267906189,30949,,,
99,-0.44875460863113403,30999,,,
99,-0.4387030601501465,31049,,,
99,-0.4481928050518036,31099,,,
99,-0.4503247141838074,31149,,,
99,-0.47681552171707153,31199,,,
99,,31199,0.7764999866485596,,
99,,31199,,0.8316055536270142,0.8946999907493591
