step,train_loss,epoch,test_acc,train_acc,mix_match_loss
36349,,92,,,1.1103458404541016
36399,,92,,,1.2660918235778809
36449,,92,,,1.2699440717697144
36499,,92,,,1.3106164932250977
36549,,92,,,1.2814313173294067
36599,,92,,,1.1935516595840454
36649,,92,,,1.2113096714019775
36699,,92,,,1.1391406059265137
36721,,92,0.8777999877929688,,
36749,,93,,,1.239169716835022
36799,,93,,,1.3268396854400635
36849,,93,,,1.3452879190444946
36899,,93,,,1.2768220901489258
36949,,93,,,1.1351314783096313
36999,,93,,,1.4378283023834229
37049,,93,,,1.1749423742294312
37099,,93,,,1.1613035202026367
37113,,93,0.8598999977111816,,
37149,,94,,,1.1906434297561646
37199,,94,,,0.8866957426071167
37249,,94,,,1.143216848373413
37299,,94,,,1.14713454246521
37349,,94,,,1.328285813331604
37399,,94,,,1.1185760498046875
37449,,94,,,0.8672143220901489
37499,,94,,,1.3521654605865479
37513,,94,0.8729000091552734,,
37549,,95,,,1.2252897024154663
37599,,95,,,1.222238540649414
37649,,95,,,1.3147876262664795
37699,,95,,,1.2164913415908813
37749,,95,,,1.2583690881729126
37799,,95,,,1.2338911294937134
37849,,95,,,1.2117738723754883
37899,,95,,,1.125319004058838
37917,,95,0.8682000041007996,,
37949,,96,,,1.3254411220550537
37999,,96,,,1.3130701780319214
38049,,96,,,1.277069091796875
38099,,96,,,0.8230510950088501
38149,,96,,,1.1719205379486084
38199,,96,,,1.1537038087844849
38249,,96,,,1.0388957262039185
38299,,96,,,1.3018109798431396
38311,,96,0.8664000034332275,,
38349,,97,,,1.2407525777816772
38399,,97,,,0.9120117425918579
38449,,97,,,0.7499274611473083
38499,,97,,,1.1716043949127197
38549,,97,,,1.2632955312728882
38599,,97,,,0.9053877592086792
38649,,97,,,1.3705614805221558
38699,,97,,,1.2016383409500122
38707,,97,0.8741999864578247,,
38749,,98,,,1.3456414937973022
38799,,98,,,1.3022456169128418
38849,,98,,,1.342856764793396
38899,,98,,,0.98939049243927
38949,,98,,,1.2109497785568237
38999,,98,,,1.1529579162597656
39049,,98,,,1.3571432828903198
39098,,98,0.8726000189781189,,
39099,,99,,,1.1341322660446167
39149,,99,,,1.1232373714447021
39199,,99,,,1.0242457389831543
39249,,99,,,1.195039987564087
39299,,99,,,1.278826117515564
39349,,99,,,1.1613107919692993
39399,,99,,,1.2515712976455688
39449,,99,,,0.8530105948448181
39499,,99,,,1.3280715942382812
39501,,99,0.8694999814033508,,
39549,,100,,,1.220138669013977
39599,,100,,,1.231982707977295
39649,,100,,,1.3020310401916504
39699,,100,,,1.208432674407959
39749,,100,,,1.0563278198242188
39799,,100,,,1.3639317750930786
39849,,100,,,1.32059907913208
39897,,100,0.8776999711990356,,
39899,,101,,,1.3375314474105835
39949,,101,,,1.262088656425476
39999,,101,,,0.8716337084770203
40049,,101,,,1.1323236227035522
40099,,101,,,0.8139105439186096
40149,,101,,,1.156752586364746
40199,,101,,,1.3082268238067627
40249,,101,,,1.1418992280960083
40296,,101,0.8838000297546387,,
40299,,102,,,1.268243432044983
40349,,102,,,1.3351911306381226
40399,,102,,,1.2720478773117065
40449,,102,,,1.1323965787887573
40499,,102,,,1.2985749244689941
40549,,102,,,1.0646336078643799
40599,,102,,,1.323891282081604
40649,,102,,,0.9368411302566528
40690,,102,0.8695999979972839,,
40699,,103,,,1.0036097764968872
40749,,103,,,1.2072546482086182
40799,,103,,,1.064007043838501
40849,,103,,,1.3654630184173584
40899,,103,,,1.1951764822006226
40949,,103,,,1.169763445854187
40999,,103,,,1.2508444786071777
41049,,103,,,0.9773949384689331
41087,,103,0.8659999966621399,,
41099,,104,,,1.1409645080566406
41149,,104,,,1.2234255075454712
41199,,104,,,1.1309154033660889
41249,,104,,,1.1579643487930298
41299,,104,,,1.157538890838623
41349,,104,,,1.1555697917938232
41399,,104,,,1.2289618253707886
41449,,104,,,1.2993717193603516
41483,,104,0.8812000155448914,,
41499,,105,,,1.1592715978622437
41549,,105,,,1.2514097690582275
41599,,105,,,1.3139917850494385
41649,,105,,,1.2586669921875
41699,,105,,,1.2546881437301636
41749,,105,,,1.1868202686309814
41799,,105,,,1.1924855709075928
41849,,105,,,1.3465938568115234
41882,,105,0.8920999765396118,,
41899,,106,,,0.8668429851531982
41949,,106,,,1.1746779680252075
41999,,106,,,1.1884065866470337
42049,,106,,,1.042101502418518
42099,,106,,,1.3408094644546509
42149,,106,,,1.1602153778076172
42199,,106,,,1.18333101272583
42249,,106,,,1.3307263851165771
42272,,106,0.8883000016212463,,
42299,,107,,,1.3960673809051514
42349,,107,,,1.1735024452209473
42399,,107,,,1.134368896484375
42449,,107,,,1.2295284271240234
42499,,107,,,1.2584151029586792
42549,,107,,,0.8079711198806763
42599,,107,,,1.2701174020767212
42649,,107,,,1.2594826221466064
42676,,107,0.9000999927520752,,
42699,,108,,,1.0947728157043457
42749,,108,,,1.084937334060669
42799,,108,,,1.2707297801971436
42849,,108,,,1.1969777345657349
42899,,108,,,1.064020037651062
42949,,108,,,1.2220306396484375
42999,,108,,,1.1238616704940796
43049,,108,,,1.2992780208587646
43071,,108,0.8806999921798706,,
43099,,109,,,1.2076478004455566
43149,,109,,,1.1064023971557617
43199,,109,,,1.1655091047286987
43249,,109,,,1.2836865186691284
43299,,109,,,0.9752532243728638
43349,,109,,,1.1570018529891968
43399,,109,,,1.1625713109970093
43449,,109,,,1.1106489896774292
43465,,109,0.892799973487854,,
43499,,110,,,1.1342049837112427
43549,,110,,,1.137817144393921
43599,,110,,,1.300743579864502
43649,,110,,,1.3323980569839478
43699,,110,,,1.1862373352050781
43749,,110,,,1.3317062854766846
43799,,110,,,0.8646538853645325
43849,,110,,,1.1674829721450806
43868,,110,0.8873999714851379,,
43899,,111,,,1.359236717224121
43949,,111,,,1.179697036743164
43999,,111,,,0.9915670156478882
44049,,111,,,1.1738650798797607
44099,,111,,,1.2927230596542358
44149,,111,,,1.1694415807724
44199,,111,,,1.0945038795471191
44249,,111,,,1.2760449647903442
44272,,111,0.8902999758720398,,
44299,,112,,,1.0872983932495117
44349,,112,,,0.978083610534668
44399,,112,,,1.2494416236877441
44449,,112,,,1.1081037521362305
44499,,112,,,1.2095125913619995
44549,,112,,,1.1927573680877686
44599,,112,,,0.9110814332962036
44649,,112,,,1.1735236644744873
44671,,112,0.8949999809265137,,
44699,,113,,,1.325133204460144
44749,,113,,,1.334902286529541
44799,,113,,,1.281663179397583
44849,,113,,,1.3161184787750244
44899,,113,,,1.3104890584945679
44949,,113,,,1.223057746887207
44999,,113,,,1.244701623916626
45049,,113,,,0.8961560726165771
45068,,113,0.9000999927520752,,
45099,,114,,,1.239235520362854
45149,,114,,,1.2677202224731445
45199,,114,,,1.2117571830749512
45249,,114,,,1.220873236656189
45299,,114,,,1.189603567123413
45349,,114,,,0.8990277647972107
45399,,114,,,0.7692373991012573
45449,,114,,,1.2141412496566772
45461,,114,0.8855000138282776,,
45499,,115,,,1.0885785818099976
45549,,115,,,1.2084094285964966
45599,,115,,,1.23300302028656
45649,,115,,,1.2815431356430054
45699,,115,,,1.0548782348632812
45749,,115,,,1.2094935178756714
45799,,115,,,1.1668384075164795
45849,,115,,,1.3076016902923584
45862,,115,0.8880000114440918,,
45899,,116,,,1.229297161102295
45949,,116,,,1.2242769002914429
45999,,116,,,1.0760589838027954
46049,,116,,,1.3760219812393188
46099,,116,,,1.2028990983963013
46149,,116,,,1.2580937147140503
46199,,116,,,1.1542385816574097
46249,,116,,,1.158926248550415
46264,,116,0.8892999887466431,,
46299,,117,,,1.110105276107788
46349,,117,,,1.1779619455337524
46399,,117,,,1.1526316404342651
46449,,117,,,0.967290461063385
46499,,117,,,1.2211542129516602
46549,,117,,,1.1783461570739746
46599,,117,,,1.214105248451233
46649,,117,,,1.2807953357696533
46655,,117,0.8944000005722046,,
46699,,118,,,1.218566656112671
46749,,118,,,1.1868059635162354
46799,,118,,,0.9135921597480774
46849,,118,,,1.131829857826233
46899,,118,,,1.1754796504974365
46949,,118,,,0.726876974105835
46999,,118,,,0.8592385053634644
47049,,118,,,1.0688481330871582
47054,,118,0.8910999894142151,,
47099,,119,,,1.2988613843917847
47149,,119,,,1.2336456775665283
47199,,119,,,0.9212276339530945
47249,,119,,,1.239607334136963
47299,,119,,,1.2124465703964233
47349,,119,,,1.3079278469085693
47399,,119,,,1.23780357837677
47449,,119,,,1.135855793952942
47451,,119,0.9036999940872192,,
47499,,120,,,1.2919738292694092
47549,,120,,,1.2053383588790894
47599,,120,,,1.1981409788131714
47649,,120,,,1.1240792274475098
47699,,120,,,1.280190348625183
47749,,120,,,1.1898878812789917
47799,,120,,,1.189075231552124
47849,,120,,,1.1167248487472534
47854,,120,0.88919997215271,,
47899,,121,,,1.2809665203094482
47949,,121,,,1.280279517173767
47999,,121,,,1.009040355682373
48049,,121,,,1.1571952104568481
48099,,121,,,1.146816372871399
48149,,121,,,1.1926976442337036
48199,,121,,,1.2551283836364746
48249,,121,,,1.231525182723999
48253,,121,0.8862000107765198,,
48299,,122,,,1.1647872924804688
48349,,122,,,1.0954093933105469
48399,,122,,,1.1410133838653564
48449,,122,,,1.2138617038726807
48499,,122,,,1.2095224857330322
48549,,122,,,1.238163948059082
48599,,122,,,1.2795764207839966
48644,,122,0.8859000205993652,,
48649,,123,,,1.2581374645233154
48699,,123,,,1.1412144899368286
48749,,123,,,1.073155164718628
48799,,123,,,1.3009693622589111
48849,,123,,,1.1666269302368164
48899,,123,,,1.1822340488433838
48949,,123,,,1.232615351676941
48999,,123,,,1.2576241493225098
49044,,123,0.8870999813079834,,
49049,,124,,,1.2059805393218994
49099,,124,,,1.1027511358261108
49149,,124,,,1.264446496963501
49199,,124,,,1.2359511852264404
49249,,124,,,1.1313506364822388
49299,,124,,,1.214591383934021
49349,,124,,,0.928913414478302
49399,,124,,,1.2244665622711182
49445,,124,0.8921999931335449,,
49449,,125,,,1.1438666582107544
49499,,125,,,1.0300207138061523
49549,,125,,,1.1709423065185547
49599,,125,,,1.1518956422805786
49649,,125,,,1.2200777530670166
49699,,125,,,1.2190302610397339
49749,,125,,,1.1485576629638672
49799,,125,,,1.0470125675201416
49846,,125,0.8901000022888184,,
49849,,126,,,1.2356911897659302
49899,,126,,,1.113078236579895
49949,,126,,,1.1696611642837524
49999,,126,,,1.2921265363693237
50049,,126,,,1.2172743082046509
50099,,126,,,1.0427345037460327
50149,,126,,,1.2249937057495117
50199,,126,,,1.2653322219848633
50241,,126,0.8831999897956848,,
50249,,127,,,1.134872555732727
50299,,127,,,1.2110651731491089
50349,,127,,,1.2290738821029663
50399,,127,,,1.1894242763519287
50449,,127,,,1.125068187713623
50499,,127,,,1.2860759496688843
50549,,127,,,1.2672148942947388
50599,,127,,,1.2498834133148193
50642,,127,0.8909000158309937,,
50649,,128,,,1.1498228311538696
50699,,128,,,1.2235972881317139
50749,,128,,,0.9890280365943909
50799,,128,,,1.125505805015564
50849,,128,,,1.2155381441116333
50899,,128,,,1.1813169717788696
50949,,128,,,1.2037440538406372
50999,,128,,,0.9825270175933838
51041,,128,0.8959000110626221,,
51049,,129,,,1.1542528867721558
51099,,129,,,0.7612465023994446
51149,,129,,,1.2980926036834717
51199,,129,,,1.058829426765442
51249,,129,,,1.2523034811019897
51299,,129,,,1.0534240007400513
51349,,129,,,1.219807505607605
51399,,129,,,1.2122657299041748
51434,,129,0.8824999928474426,,
51449,,130,,,1.256697654724121
51499,,130,,,0.869407057762146
51549,,130,,,1.1411452293395996
51599,,130,,,1.2220135927200317
51649,,130,,,1.2257133722305298
51699,,130,,,1.0199506282806396
51749,,130,,,1.0405293703079224
51799,,130,,,1.209262728691101
51829,,130,0.8774999976158142,,
51849,,131,,,1.1149309873580933
51899,,131,,,1.2156294584274292
51949,,131,,,1.1812604665756226
51999,,131,,,1.185654878616333
52049,,131,,,1.0422083139419556
52099,,131,,,1.0546340942382812
52149,,131,,,1.168614387512207
52199,,131,,,1.2190037965774536
52226,,131,0.8877999782562256,,
52249,,132,,,1.1232011318206787
52299,,132,,,1.2445944547653198
52349,,132,,,1.1633580923080444
52399,,132,,,1.0079962015151978
52449,,132,,,0.9700822234153748
52499,,132,,,0.7523825168609619
52549,,132,,,1.0174492597579956
52599,,132,,,1.1590168476104736
52626,,132,0.894599974155426,,
52649,,133,,,1.2506769895553589
52699,,133,,,1.0046939849853516
52749,,133,,,1.2166402339935303
52799,,133,,,1.2475478649139404
52849,,133,,,1.195041298866272
52899,,133,,,1.166426658630371
52949,,133,,,1.1009658575057983
52999,,133,,,1.187724232673645
53020,,133,0.8873000144958496,,
53049,,134,,,1.3349864482879639
53099,,134,,,1.1716867685317993
53149,,134,,,1.266658902168274
53199,,134,,,1.2662662267684937
53249,,134,,,1.1615294218063354
53299,,134,,,1.176397442817688
53349,,134,,,1.0970900058746338
53399,,134,,,1.241119623184204
53417,,134,0.8964999914169312,,
53449,,135,,,1.280083179473877
53499,,135,,,1.3451930284500122
53549,,135,,,1.172194242477417
53599,,135,,,1.0480479001998901
53649,,135,,,1.157165765762329
53699,,135,,,1.367976188659668
53749,,135,,,0.8730314373970032
53799,,135,,,1.2021247148513794
53820,,135,0.8877999782562256,,
53849,,136,,,1.0830491781234741
53899,,136,,,1.1335140466690063
53949,,136,,,1.2753866910934448
53999,,136,,,1.2200708389282227
54049,,136,,,1.192427396774292
54099,,136,,,1.0156505107879639
54149,,136,,,1.2567209005355835
54199,,136,,,1.215401530265808
54216,,136,0.885200023651123,,
54249,,137,,,1.1026804447174072
54299,,137,,,1.2221119403839111
54349,,137,,,1.1830226182937622
54399,,137,,,1.173579454421997
54449,,137,,,1.1867858171463013
54499,,137,,,1.1185451745986938
54549,,137,,,1.1145381927490234
54599,,137,,,1.1712673902511597
54614,,137,0.8973000049591064,,
54649,,138,,,1.2561609745025635
54699,,138,,,1.2340178489685059
54749,,138,,,1.2800421714782715
54799,,138,,,1.1726688146591187
54849,,138,,,1.2588955163955688
54899,,138,,,1.317144751548767
54949,,138,,,1.1053093671798706
54999,,138,,,1.2872896194458008
55018,,138,0.8919000029563904,,
55049,,139,,,1.259658932685852
55099,,139,,,1.2755177021026611
55149,,139,,,1.0483696460723877
55199,,139,,,1.117417335510254
55249,,139,,,1.2903743982315063
55299,,139,,,1.1342532634735107
55349,,139,,,1.1706162691116333
55399,,139,,,0.9328795671463013
55410,,139,0.8955000042915344,,
55449,,140,,,1.0484944581985474
55499,,140,,,1.1548353433609009
55549,,140,,,1.1471482515335083
55599,,140,,,1.1569957733154297
55649,,140,,,1.1188493967056274
55699,,140,,,1.2352752685546875
55749,,140,,,1.3284915685653687
55799,,140,,,1.194931149482727
55813,,140,0.8917999863624573,,
55849,,141,,,1.1840685606002808
55899,,141,,,1.2262500524520874
55949,,141,,,1.2635191679000854
55999,,141,,,1.21007239818573
56049,,141,,,0.9580551981925964
56099,,141,,,1.1354187726974487
56149,,141,,,1.2548030614852905
56199,,141,,,1.190960168838501
56206,,141,0.8823999762535095,,
56249,,142,,,0.9258639216423035
56299,,142,,,1.1816444396972656
56349,,142,,,1.1373244524002075
56399,,142,,,1.2666901350021362
56449,,142,,,1.111779808998108
56499,,142,,,1.1803295612335205
56549,,142,,,0.9442718625068665
56599,,142,,,1.0772902965545654
56605,,142,0.8863000273704529,,
56649,,143,,,1.0862869024276733
56699,,143,,,1.0615290403366089
56749,,143,,,1.2961900234222412
56799,,143,,,1.1725702285766602
56849,,143,,,1.0238149166107178
56899,,143,,,0.8509762287139893
56949,,143,,,1.2387924194335938
56999,,143,,,1.1318283081054688
56999,,143,0.8945000171661377,,
57049,,144,,,0.6418870091438293
57099,,144,,,1.2293591499328613
57149,,144,,,1.0740556716918945
57199,,144,,,1.1671338081359863
57249,,144,,,1.2140026092529297
57299,,144,,,0.8133490681648254
57349,,144,,,1.1286207437515259
57399,,144,,,1.0945863723754883
57400,,144,0.8942000269889832,,
57449,,145,,,1.210919976234436
57499,,145,,,0.9344366192817688
57549,,145,,,1.2123172283172607
57599,,145,,,0.9456834197044373
57649,,145,,,1.198107361793518
57699,,145,,,1.2138895988464355
57749,,145,,,1.2287052869796753
57791,,145,0.9057000279426575,,
57799,,146,,,1.1723719835281372
57849,,146,,,1.3157793283462524
57899,,146,,,1.1888325214385986
57949,,146,,,1.1505032777786255
57999,,146,,,1.144595742225647
58049,,146,,,1.249079942703247
58099,,146,,,1.2131952047348022
58149,,146,,,1.1706480979919434
58187,,146,0.8919000029563904,,
58199,,147,,,1.2487012147903442
58249,,147,,,1.186754822731018
58299,,147,,,1.0731033086776733
58349,,147,,,1.2923868894577026
58399,,147,,,1.1459245681762695
58449,,147,,,1.1896194219589233
58499,,147,,,0.9609068632125854
58549,,147,,,1.0904171466827393
58578,,147,0.8980000019073486,,
58599,,148,,,1.039042592048645
58649,,148,,,0.9192500114440918
58699,,148,,,1.1893128156661987
58749,,148,,,0.9973433017730713
58799,,148,,,1.1534761190414429
58849,,148,,,1.143446445465088
58899,,148,,,1.1988359689712524
58949,,148,,,0.9092215895652771
58978,,148,0.9052000045776367,,
58999,,149,,,1.0700511932373047
59049,,149,,,1.1464643478393555
59099,,149,,,0.9718839526176453
59149,,149,,,1.224622130393982
59199,,149,,,1.230709195137024
59249,,149,,,1.1134092807769775
59299,,149,,,1.0981228351593018
59349,,149,,,1.221895694732666
59371,,149,0.9061999917030334,,
59399,,150,,,1.199130654335022
59449,,150,,,1.2213047742843628
59499,,150,,,1.1615428924560547
59549,,150,,,1.227403998374939
59599,,150,,,1.2732433080673218
59649,,150,,,1.1587797403335571
59699,,150,,,1.1723248958587646
59749,,150,,,1.3548520803451538
59767,,150,0.8981999754905701,,
59799,,151,,,0.8365025520324707
59849,,151,,,1.1952953338623047
59899,,151,,,1.0625883340835571
59949,,151,,,1.172147512435913
59999,,151,,,1.2212538719177246
60049,,151,,,1.1832754611968994
60099,,151,,,0.7674024701118469
60149,,151,,,0.9374079704284668
60168,,151,0.8970999717712402,,
60199,,152,,,1.2155570983886719
60249,,152,,,1.0668858289718628
60299,,152,,,1.119823932647705
60349,,152,,,1.0572385787963867
60399,,152,,,1.2020986080169678
60449,,152,,,1.2873411178588867
60499,,152,,,1.124708890914917
60549,,152,,,0.9467296600341797
60568,,152,0.8978000283241272,,
60599,,153,,,1.2246383428573608
60649,,153,,,1.199257731437683
60699,,153,,,1.2934094667434692
60749,,153,,,1.1514240503311157
60799,,153,,,1.2143208980560303
60849,,153,,,1.0147138833999634
60899,,153,,,1.0285532474517822
60949,,153,,,1.209735631942749
60967,,153,0.8968999981880188,,
60999,,154,,,1.0605891942977905
61049,,154,,,1.2186609506607056
61099,,154,,,1.1631364822387695
61149,,154,,,1.2182846069335938
61199,,154,,,1.2162411212921143
61249,,154,,,1.1305874586105347
61299,,154,,,1.1580932140350342
61349,,154,,,1.1683123111724854
61366,,154,0.8934999704360962,,
61399,,155,,,1.1420480012893677
61449,,155,,,0.9862638711929321
61499,,155,,,1.2081819772720337
61549,,155,,,1.1736793518066406
61599,,155,,,1.0909461975097656
61649,,155,,,1.1657652854919434
61699,,155,,,1.302721381187439
61749,,155,,,1.2214946746826172
61767,,155,0.9009000062942505,,
61799,,156,,,1.1786412000656128
61849,,156,,,1.031769871711731
61899,,156,,,1.2511811256408691
61949,,156,,,1.100285291671753
61999,,156,,,1.0563569068908691
62049,,156,,,1.008884310722351
62099,,156,,,1.0803537368774414
62149,,156,,,1.1331337690353394
62161,,156,0.9082000255584717,,
62199,,157,,,1.1972835063934326
62249,,157,,,1.1410318613052368
62299,,157,,,1.1805620193481445
62349,,157,,,1.2025507688522339
62399,,157,,,1.2096513509750366
62449,,157,,,1.172525405883789
62499,,157,,,1.118475317955017
62549,,157,,,1.3097589015960693
62552,,157,0.9071000218391418,,
62599,,158,,,1.1183756589889526
62649,,158,,,1.1359460353851318
62699,,158,,,1.0789213180541992
62749,,158,,,1.3191012144088745
62799,,158,,,1.1610928773880005
62849,,158,,,1.3131285905838013
62899,,158,,,1.055953860282898
62943,,158,0.9031000137329102,,
62949,,159,,,1.1569743156433105
62999,,159,,,1.126122236251831
63049,,159,,,1.128656029701233
63099,,159,,,1.1815394163131714
63149,,159,,,1.129952311515808
63199,,159,,,1.1162497997283936
63249,,159,,,1.1652798652648926
63299,,159,,,1.07255220413208
63339,,159,0.9036999940872192,,
63349,,160,,,1.1597312688827515
63399,,160,,,1.14713716506958
63449,,160,,,1.0338373184204102
63499,,160,,,1.1648194789886475
63549,,160,,,1.190948486328125
63599,,160,,,1.16302490234375
63649,,160,,,1.2582695484161377
63699,,160,,,1.1536668539047241
63732,,160,0.8866000175476074,,
63749,,161,,,1.1854116916656494
63799,,161,,,1.1768549680709839
63849,,161,,,0.9499085545539856
63899,,161,,,1.044498085975647
63949,,161,,,1.1231606006622314
63999,,161,,,0.7057578563690186
64049,,161,,,1.1876418590545654
64099,,161,,,1.206709861755371
64124,,161,0.9053000211715698,,
64149,,162,,,1.101762056350708
64199,,162,,,0.9964345097541809
64249,,162,,,1.129659652709961
64299,,162,,,1.0020347833633423
64349,,162,,,1.0568642616271973
64399,,162,,,1.1276702880859375
64449,,162,,,0.666183352470398
64499,,162,,,1.036622166633606
64515,,162,0.9050999879837036,,
64549,,163,,,0.9919461011886597
64599,,163,,,0.8218614459037781
64649,,163,,,1.2068794965744019
64699,,163,,,1.0964113473892212
64749,,163,,,0.9628645777702332
64799,,163,,,1.136378526687622
64849,,163,,,1.2609819173812866
64899,,163,,,1.1017844676971436
64905,,163,0.9028000235557556,,
64949,,164,,,1.1333476305007935
64999,,164,,,0.7430938482284546
65049,,164,,,1.21339750289917
65099,,164,,,1.216146469116211
65149,,164,,,1.0342118740081787
65199,,164,,,1.3105525970458984
65249,,164,,,0.9904284477233887
65297,,164,0.8956000208854675,,
65299,,165,,,1.1662572622299194
65349,,165,,,0.9699414372444153
65399,,165,,,1.2115018367767334
65449,,165,,,1.070547103881836
65499,,165,,,1.161146879196167
65549,,165,,,1.0181562900543213
65599,,165,,,0.6728020310401917
65649,,165,,,1.0401906967163086
65694,,165,0.8974999785423279,,
65699,,166,,,1.0253437757492065
65749,,166,,,1.1899120807647705
65799,,166,,,1.1664626598358154
65849,,166,,,0.9667332768440247
65899,,166,,,0.9881635904312134
65949,,166,,,1.3136409521102905
65999,,166,,,1.154548168182373
66049,,166,,,1.1747167110443115
66088,,166,0.9063000082969666,,
66099,,167,,,1.1598308086395264
66149,,167,,,0.8454286456108093
66199,,167,,,1.1946794986724854
66249,,167,,,0.9083883762359619
66299,,167,,,1.274548053741455
66349,,167,,,1.1130707263946533
66399,,167,,,1.2338244915008545
66449,,167,,,1.084438443183899
66491,,167,0.8980000019073486,,
66499,,168,,,1.1527704000473022
66549,,168,,,1.1919219493865967
66599,,168,,,1.2137961387634277
66649,,168,,,1.113564372062683
66699,,168,,,1.2893774509429932
66749,,168,,,1.1871978044509888
66799,,168,,,1.0661507844924927
66849,,168,,,0.9705920815467834
66884,,168,0.9020000100135803,,
66899,,169,,,1.0172215700149536
66949,,169,,,0.65000981092453
66999,,169,,,0.9488682746887207
67049,,169,,,0.9572111964225769
67099,,169,,,1.2109686136245728
67149,,169,,,1.3351826667785645
67199,,169,,,1.0860120058059692
67249,,169,,,0.8083268404006958
67288,,169,0.9045000076293945,,
67299,,170,,,1.1294564008712769
67349,,170,,,1.1127147674560547
67399,,170,,,1.0848459005355835
67449,,170,,,1.1315624713897705
67499,,170,,,1.190447211265564
67549,,170,,,1.0234839916229248
67599,,170,,,1.1395206451416016
67649,,170,,,1.343841552734375
67691,,170,0.8859999775886536,,
67699,,171,,,1.129778504371643
67749,,171,,,0.9949944019317627
67799,,171,,,1.1613023281097412
67849,,171,,,1.2185602188110352
67899,,171,,,0.9052125811576843
67949,,171,,,1.1297411918640137
67999,,171,,,1.1576236486434937
68049,,171,,,1.1192677021026611
68089,,171,0.9090999960899353,,
68099,,172,,,1.1095935106277466
68149,,172,,,1.1433385610580444
68199,,172,,,1.2196555137634277
68249,,172,,,0.9822509288787842
68299,,172,,,1.0890147686004639
68349,,172,,,1.0534554719924927
68399,,172,,,1.0471471548080444
68449,,172,,,1.1353144645690918
68492,,172,0.9122999906539917,,
68499,,173,,,1.0348883867263794
68549,,173,,,1.0614235401153564
68599,,173,,,0.871444582939148
68649,,173,,,1.0772476196289062
68699,,173,,,1.1370935440063477
68749,,173,,,1.120273232460022
68799,,173,,,0.708543598651886
68849,,173,,,1.011275053024292
68890,,173,0.9052000045776367,,
68899,,174,,,1.132290244102478
68949,,174,,,1.1600849628448486
68999,,174,,,1.1417418718338013
69049,,174,,,1.219861388206482
69099,,174,,,1.2077840566635132
69149,,174,,,1.0601049661636353
69199,,174,,,1.1765036582946777
69249,,174,,,1.1752549409866333
69294,,174,0.9047999978065491,,
69299,,175,,,1.1566016674041748
69349,,175,,,1.2116367816925049
69399,,175,,,1.0197418928146362
69449,,175,,,1.1082942485809326
69499,,175,,,1.078322410583496
69549,,175,,,1.2048994302749634
69599,,175,,,1.1286016702651978
69649,,175,,,1.1224720478057861
69697,,175,0.9053000211715698,,
69699,,176,,,0.947192907333374
69749,,176,,,1.1745362281799316
69799,,176,,,1.1850061416625977
69849,,176,,,1.1247851848602295
69899,,176,,,1.147947072982788
69949,,176,,,1.1726634502410889
69999,,176,,,1.1155986785888672
70049,,176,,,1.0374040603637695
70099,,176,,,1.0892266035079956
70100,,176,0.8945000171661377,,
70149,,177,,,1.1342517137527466
70199,,177,,,1.1819088459014893
70249,,177,,,1.1938587427139282
70299,,177,,,0.9975364804267883
70349,,177,,,1.213125467300415
70399,,177,,,1.1760098934173584
70449,,177,,,1.0926567316055298
70494,,177,0.8881000280380249,,
70499,,178,,,1.1482062339782715
70549,,178,,,0.8055660724639893
70599,,178,,,1.1152101755142212
70649,,178,,,1.1008052825927734
70699,,178,,,1.0590354204177856
70749,,178,,,1.0280288457870483
70799,,178,,,1.0543197393417358
70849,,178,,,1.0326616764068604
70892,,178,0.8903999924659729,,
70899,,179,,,1.1392290592193604
70949,,179,,,1.0433367490768433
70999,,179,,,0.9959859251976013
71049,,179,,,1.1287485361099243
71099,,179,,,0.7065510153770447
71149,,179,,,0.9632394909858704
71199,,179,,,0.8085485696792603
71249,,179,,,0.9864331483840942
71287,,179,0.8966000080108643,,
71299,,180,,,1.1813020706176758
71349,,180,,,1.2381685972213745
71399,,180,,,0.8358592391014099
71449,,180,,,1.1362547874450684
71499,,180,,,1.1339794397354126
71549,,180,,,0.9092881083488464
71599,,180,,,1.036318063735962
71649,,180,,,1.1606932878494263
71678,,180,0.9043999910354614,,
71699,,181,,,1.095180630683899
71749,,181,,,1.2314754724502563
71799,,181,,,1.242110013961792
71849,,181,,,1.2693488597869873
71899,,181,,,1.0964291095733643
71949,,181,,,1.2487082481384277
71999,,181,,,1.2192164659500122
72049,,181,,,1.0536525249481201
72082,,181,0.8985000252723694,,
72099,,182,,,0.6126649379730225
72149,,182,,,1.0696133375167847
72199,,182,,,1.0968585014343262
72249,,182,,,1.1245636940002441
72299,,182,,,1.261077642440796
72349,,182,,,0.8988921642303467
72399,,182,,,1.121154546737671
72449,,182,,,1.1650981903076172
72473,,182,0.9038000106811523,,
72499,,183,,,1.080094814300537
72549,,183,,,1.0577683448791504
72599,,183,,,1.0469356775283813
72649,,183,,,1.2384843826293945
72699,,183,,,1.116872787475586
72749,,183,,,1.1488778591156006
72799,,183,,,0.9627817869186401
72849,,183,,,1.1238329410552979
72873,,183,0.90420001745224,,
72899,,184,,,1.1410789489746094
72949,,184,,,1.09175705909729
72999,,184,,,1.2574143409729004
73049,,184,,,0.9464874267578125
73099,,184,,,1.1282753944396973
73149,,184,,,1.2640469074249268
73199,,184,,,1.0801748037338257
73249,,184,,,1.1351900100708008
