step,train_loss2,epoch,train_loss1,val_acc1,val_acc2,test_acc,train_acc1,train_acc2
17471,,55,,,,0.8765000104904175,0.8602012991905212,0.8601011633872986
17499,0.00011443570110714063,56,7.506008842028677e-05,,,,,
17549,0.0002738343318924308,56,0.00029859700589440763,,,,,
17599,5.853306356584653e-05,56,4.606480069924146e-05,,,,,
17649,0.0005802080850116909,56,9.195678285323083e-05,,,,,
17699,0.00021839445980731398,56,0.0003172694705426693,,,,,
17749,0.0002973408263642341,56,0.0001869184197857976,,,,,
17783,,56,,0.8220000267028809,0.8284000158309937,,,
17783,,56,,,,0.8715999722480774,0.862229585647583,0.860426664352417
17799,0.00013217634113971144,57,0.00030463701114058495,,,,,
17849,8.758673357078806e-05,57,0.00021599986939691007,,,,,
17899,0.00022983833332546055,57,1.1944599464186467e-05,,,,,
17949,0.00047471150173805654,57,0.00038669368950650096,,,,,
17999,0.00043573888251557946,57,0.000549495336599648,,,,,
18049,0.0009757814113982022,57,0.0005932406638748944,,,,,
18095,,57,,0.8289999961853027,0.8220999836921692,,,
18095,,57,,,,0.8795999884605408,0.8600010275840759,0.8592247366905212
18099,0.00046718973317183554,58,0.0004552125174086541,,,,,
18149,0.00041452469304203987,58,0.00012064156180713326,,,,,
18199,0.0005062383133918047,58,0.00011579106649151072,,,,,
18249,0.00036657467717304826,58,0.0012601445196196437,,,,,
18299,0.0003232911112718284,58,0.00015024775348138064,,,,,
18349,0.0006959571619518101,58,3.1042076443554834e-05,,,,,
18399,0.001221519778482616,58,0.0008530336781404912,,,,,
18407,,58,,0.8190000057220459,0.8342999815940857,,,
18407,,58,,,,0.8672999739646912,0.8628805875778198,0.8612780570983887
18449,5.371998486225493e-05,59,8.437130418315064e-06,,,,,
18499,0.00019769225036725402,59,6.351924821501598e-05,,,,,
18549,5.989159399177879e-05,59,0.00012279617658350617,,,,,
18599,0.0009031257359310985,59,0.0004616062215063721,,,,,
18649,0.00041736813727766275,59,0.0002603353059384972,,,,,
18699,0.0001505881518824026,59,0.0004332156968303025,,,,,
18719,,59,,0.8212000131607056,0.8327000141143799,,,
18719,,59,,,,0.8762000203132629,0.8639072775840759,0.8614533543586731
18749,4.9488899094285443e-05,60,2.1899628336541355e-05,,,,,
18799,0.000595432473346591,60,7.081119838403538e-05,,,,,
18849,5.584445534623228e-05,60,0.0001382810587529093,,,,,
18899,0.0001282297307625413,60,0.00014876008208375424,,,,,
18949,0.000659980287309736,60,0.0015890978975221515,,,,,
18999,0.0005800254293717444,60,0.000798997760284692,,,,,
19031,,60,,0.8256000280380249,0.8216999769210815,,,
19031,,60,,,,0.8718000054359436,0.8620793223381042,0.8626051545143127
19049,2.8797574486816302e-05,61,0.00010333233512938023,,,,,
19099,0.0002072109200526029,61,0.00019323627930134535,,,,,
19149,0.00015971729590091854,61,4.167351289652288e-05,,,,,
19199,0.0001869312982307747,61,0.0004993485636077821,,,,,
19249,8.801269723335281e-05,61,0.00018125554197467864,,,,,
19299,0.0007965569384396076,61,0.0012378805549815297,,,,,
19343,,61,,0.8327000141143799,0.8312000036239624,,,
19343,,61,,,,0.8804000020027161,0.8640825152397156,0.8640324473381042
19349,0.00043025368358939886,62,0.00029110972536727786,,,,,
19399,0.00033588462974876165,62,0.001207565306685865,,,,,
19449,1.8404909496894106e-05,62,1.608535967534408e-05,,,,,
19499,0.0003422443405725062,62,2.1326904970919713e-05,,,,,
19549,0.0007077852496877313,62,0.00034369161585345864,,,,,
19599,0.00017829811258707196,62,0.0009964285418391228,,,,,
19649,0.00020837958436459303,62,6.818250403739512e-05,,,,,
19655,,62,,0.8328999876976013,0.8291000127792358,,,
19655,,62,,,,0.8812000155448914,0.8629307150840759,0.855543851852417
19699,0.0008626434719190001,63,0.0007307569030672312,,,,,
19749,0.00031494046561419964,63,0.00015243572124745697,,,,,
19799,0.0003930874518118799,63,5.408427387010306e-05,,,,,
19849,0.00044929550494998693,63,0.00019591176533140242,,,,,
19899,0.004163849167525768,63,0.001433671684935689,,,,,
19949,0.0018659787019714713,63,0.002530686790123582,,,,,
19967,,63,,0.7788000106811523,0.8138999938964844,,,
19967,,63,,,,0.8148000240325928,0.8559695482254028,0.8431740999221802
19999,0.0020362900104373693,64,0.001975960796698928,,,,,
20049,0.0008462349069304764,64,0.0005277907475829124,,,,,
20099,0.000303417444229126,64,0.0001611931511433795,,,,,
20149,0.00034851537202484906,64,0.00029310252284631133,,,,,
20199,0.00015819714462850243,64,0.0005242649931460619,,,,,
20249,0.00033315192558802664,64,0.0006043858593329787,,,,,
20279,,64,,0.8299000263214111,0.8352000117301941,,,
20279,,64,,,,0.8792999982833862,0.8596754670143127,0.8559445142745972
20299,9.967488585971296e-05,65,5.0191767513751984e-05,,,,,
20349,0.00037612204323522747,65,0.00015203213843051344,,,,,
20399,3.4278404200449586e-05,65,0.00045641965698450804,,,,,
20449,0.00032025043037720025,65,0.0002248491218779236,,,,,
20499,2.3639528080821037e-05,65,3.63123654096853e-05,,,,,
20549,0.00012123116903239861,65,0.00031830405350774527,,,,,
20591,,65,,0.8309999704360962,0.8381999731063843,,,
20591,,65,,,,0.883899986743927,0.8657101392745972,0.8647085428237915
20599,6.0169164498802274e-05,66,0.0006121322512626648,,,,,
20649,0.0006013205857016146,66,3.1601477530784905e-05,,,,,
20699,7.654878572793677e-05,66,3.583871875889599e-05,,,,,
20749,0.00038399267941713333,66,9.93896319414489e-05,,,,,
20799,0.0005770541029050946,66,8.482107659801841e-05,,,,,
20849,0.00040405598701909184,66,0.00021264364477247,,,,,
20899,0.0001941243390319869,66,1.7873542674351484e-05,,,,,
20903,,66,,0.8371000289916992,0.8320000171661377,,,
20903,,66,,,,0.885699987411499,0.8685145974159241,0.8667367696762085
20949,0.000614734657574445,67,0.0007896808092482388,,,,,
20999,0.0002705732185859233,67,0.0004747074854094535,,,,,
21049,0.00036954801180399954,67,0.00010129201837116852,,,,,
21099,1.1544690096343402e-05,67,0.00012276404595468193,,,,,
21149,0.0004235549713484943,67,0.00022165522386785597,,,,,
21199,2.4256869437522255e-05,67,0.00013127981219440699,,,,,
21215,,67,,0.8299000263214111,0.8377000093460083,,,
21215,,67,,,,0.8848000168800354,0.8691906929016113,0.8667117357254028
21249,9.67060259426944e-05,68,6.662280793534592e-05,,,,,
21299,2.300387313880492e-05,68,5.9112666349392384e-05,,,,,
21349,2.6454319595359266e-05,68,7.566407293779776e-05,,,,,
21399,0.00013785625924356282,68,5.400232475949451e-05,,,,,
21449,7.451128476532176e-05,68,9.021630103234202e-05,,,,,
21499,0.00019268726464360952,68,0.0003003373567480594,,,,,
21527,,68,,0.833299994468689,0.8324999809265137,,,
21527,,68,,,,0.8855999708175659,0.8708934187889099,0.8684394955635071
21549,0.0005925600416958332,69,0.0002525981981307268,,,,,
21599,0.0001263597805518657,69,4.041463398607448e-05,,,,,
21649,6.0695267166011035e-05,69,0.00027085482724942267,,,,,
21699,0.00014938997628632933,69,0.00026019971119239926,,,,,
21749,0.0001078717177733779,69,0.0005233555566519499,,,,,
21799,6.928388029336929e-05,69,4.5875469368183985e-05,,,,,
21839,,69,,0.8252000212669373,0.8374000191688538,,,
21839,,69,,,,0.8745999932289124,0.8686898946762085,0.8662359714508057
21849,0.0005691814003512263,70,0.00015564385103061795,,,,,
21899,0.0003374245425220579,70,1.4166306755214464e-05,,,,,
21949,0.0003066103090532124,70,0.0006239510257728398,,,,,
21999,2.72139732260257e-05,70,0.00017217751883435994,,,,,
22049,0.0001524421968497336,70,1.8445278328727e-05,,,,,
22099,0.0005355566972866654,70,0.0005941134295426309,,,,,
22149,0.0010170957539230585,70,0.000282458116998896,,,,,
22151,,70,,0.8276000022888184,0.8341000080108643,,,
22151,,70,,,,0.8738999962806702,0.8675631284713745,0.8676382303237915
22199,0.00016181790851987898,71,0.0003099304740317166,,,,,
22249,0.000944084080401808,71,0.0005895097274333239,,,,,
22299,0.0007409063400700688,71,0.001044818782247603,,,,,
22349,0.00034634844632819295,71,0.00033354118932038546,,,,,
22399,0.00031961925560608506,71,0.0001134454578277655,,,,,
22449,0.00012635544408112764,71,0.0002419773518340662,,,,,
22463,,71,,0.8334000110626221,0.8353999853134155,,,
22463,,71,,,,0.885200023651123,0.853440523147583,0.8675881624221802
22499,1.125195649365196e-05,72,0.0002643293410073966,,,,,
22549,0.00012140264880144969,72,0.0004223026626277715,,,,,
22599,0.0004752121458295733,72,0.0004780462186317891,,,,,
22649,0.00027445174055173993,72,0.0003403712180443108,,,,,
22699,7.344243203988299e-05,72,0.00022209360031411052,,,,,
22749,0.00022644360433332622,72,0.0005738254985772073,,,,,
22775,,72,,0.8360999822616577,0.8342999815940857,,,
22775,,72,,,,0.8894000053405762,0.8679637312889099,0.8696914911270142
22799,9.76429000729695e-05,73,3.763826680369675e-05,,,,,
22849,0.0005393389146775007,73,0.0008673768024891615,,,,,
22899,0.0004976849886588752,73,0.00011602956510614604,,,,,
22949,1.4530115549860056e-05,73,0.00012428153422661126,,,,,
22999,2.604265682748519e-05,73,3.5962355468655005e-05,,,,,
23049,3.685022238641977e-05,73,2.2345464458339848e-05,,,,,
23087,,73,,0.8375999927520752,0.8363000154495239,,,
23087,,73,,,,0.887499988079071,0.8717197775840759,0.8700921535491943
23099,0.00016521326324436814,74,3.9571117667946965e-05,,,,,
23149,0.00036662828642874956,74,0.0005072123021818697,,,,,
23199,1.0709338312153704e-05,74,0.0001704646274447441,,,,,
23249,0.000488597434014082,74,0.0007936397450976074,,,,,
23299,2.3238512767420616e-06,74,0.00016774723189882934,,,,,
23349,0.00026722444454208016,74,4.067287591169588e-05,,,,,
23399,6.827646575402468e-05,74,0.0002823426912073046,,,,,
23399,,74,,0.8324000239372253,0.8334000110626221,,,
23399,,74,,,,0.881600022315979,0.8698167204856873,0.866135835647583
23449,0.0001039128692355007,75,0.00021745762205682695,,,,,
23499,0.0005480152321979403,75,0.000389519875170663,,,,,
23549,0.00010835337161552161,75,2.6175006496487185e-05,,,,,
23599,5.078531467006542e-05,75,6.60558434901759e-05,,,,,
23649,0.00025521955103613436,75,0.00023365140077657998,,,,,
23699,6.462417331931647e-06,75,4.903709850623272e-06,,,,,
23711,,75,,0.8341000080108643,0.8360999822616577,,,
23711,,75,,,,0.8822000026702881,0.8724960088729858,0.8697916865348816
23749,0.00017948665481526405,76,0.00034195181797258556,,,,,
23799,0.00020464898261707276,76,0.00013698003022000194,,,,,
23849,0.00017364368250127882,76,2.992080044350587e-05,,,,,
23899,4.080947473994456e-05,76,1.539699951536022e-05,,,,,
23949,0.00037415738916024566,76,0.0006372353527694941,,,,,
23999,0.00038421244244091213,76,0.0001564472186146304,,,,,
24023,,76,,0.8382999897003174,0.8373000025749207,,,
24023,,76,,,,0.8891000151634216,0.8722205758094788,0.8698417544364929
24049,5.895470621908316e-06,77,0.00017153305816464126,,,,,
24099,3.6643334169639274e-05,77,2.150953332602512e-05,,,,,
24149,3.0142180548864417e-05,77,6.197239599714521e-06,,,,,
24199,9.149505058303475e-05,77,0.0005818844074383378,,,,,
24249,0.0004881559871137142,77,0.0006937283324077725,,,,,
24299,2.335191675228998e-05,77,0.00012791575863957405,,,,,
24335,,77,,0.8339999914169312,0.8255000114440918,,,
24335,,77,,,,0.8894000053405762,0.8717448115348816,0.8707432150840759
24349,0.0006372370989993215,78,0.00018511703819967806,,,,,
24399,8.848899597069249e-05,78,6.33093950455077e-05,,,,,
24449,0.00042511019273661077,78,0.0007776077254675329,,,,,
24499,0.00022749743948224932,78,0.0007265937747433782,,,,,
24549,0.0003740122483577579,78,0.0006234542815946043,,,,,
24599,0.0006309461314231157,78,0.0012952564284205437,,,,,
24647,,78,,0.836899995803833,0.8382999897003174,,,
24647,,78,,,,0.8851000070571899,0.8718449473381042,0.8707932829856873
24649,0.0001383250782964751,79,7.396534783765674e-05,,,,,
24699,0.0004658540419768542,79,0.0002900752879213542,,,,,
24749,2.371541086176876e-05,79,1.8149086827179417e-05,,,,,
24799,3.169939373037778e-05,79,0.00035525005660019815,,,,,
24849,0.0001084627874661237,79,4.0974100556923077e-05,,,,,
24899,0.0001931292936205864,79,0.00014106421440374106,,,,,
24949,0.00024085293989628553,79,8.385870751226321e-05,,,,,
24959,,79,,0.8338000178337097,0.8330000042915344,,,
24959,,79,,,,0.887499988079071,0.8708683848381042,0.8690404891967773
24999,0.0005187294445931911,80,0.00013256477541290224,,,,,
25049,3.62987702828832e-05,80,0.0002631500829011202,,,,,
25099,0.0004969803849235177,80,0.0003843365702778101,,,,,
25149,0.0005005297716706991,80,0.0019262555288150907,,,,,
25199,8.144027378875762e-05,80,7.264289888553321e-05,,,,,
25249,6.357845268212259e-05,80,0.00027999450685456395,,,,,
25271,,80,,0.8346999883651733,0.8367999792098999,,,
25271,,80,,,,0.8884999752044678,0.8666115999221802,0.8676382303237915
25299,6.038685387466103e-05,81,0.0003047250211238861,,,,,
25349,0.0010658235987648368,81,5.35772014700342e-05,,,,,
25399,9.730926831252873e-05,81,7.997082138899714e-05,,,,,
25449,8.30799326649867e-05,81,0.0004179634270258248,,,,,
25499,0.0007102945237420499,81,0.00021728870342485607,,,,,
25549,0.00045994235551916063,81,0.0006127938977442682,,,,,
25583,,81,,0.8356999754905701,0.8379999995231628,,,
25583,,81,,,,0.8855000138282776,0.8726712465286255,0.8715444803237915
25599,4.1283412429038435e-05,82,0.00019814257393591106,,,,,
25649,0.00040475698187947273,82,4.260025889379904e-05,,,,,
25699,0.00010673097131075338,82,0.00016142326057888567,,,,,
25749,6.893244426464662e-05,82,2.9864815587643534e-05,,,,,
25799,0.0006017514388076961,82,8.411302405875176e-05,,,,,
25849,2.301690255990252e-05,82,4.416492083691992e-05,,,,,
25895,,82,,0.8391000032424927,0.8424000144004822,,,
25895,,82,,,,0.891700029373169,0.8743739724159241,0.8724709749221802
25899,0.00011510337208164856,83,0.00040313799399882555,,,,,
25949,2.1591527911368757e-05,83,0.0003825579769909382,,,,,
25999,7.98006949480623e-05,83,1.0592826583888382e-05,,,,,
26049,0.00021492484665941447,83,0.0001908696722239256,,,,,
26099,0.0005526274908334017,83,5.422306276159361e-05,,,,,
26149,5.405933188740164e-05,83,1.4933549209672492e-05,,,,,
26199,9.035346010932699e-05,83,0.00036028222530148923,,,,,
26207,,83,,0.8385000228881836,0.8411999940872192,,,
26207,,83,,,,0.8896999955177307,0.8742488026618958,0.8751502633094788
26249,8.326455281348899e-05,84,0.00013166018470656127,,,,,
26299,0.00011122351861558855,84,1.3776226296613459e-05,,,,,
26349,7.09997839294374e-05,84,3.7626567063853145e-05,,,,,
26399,0.0003755078068934381,84,0.00030638754833489656,,,,,
26449,0.00025552455917932093,84,8.829603029880673e-05,,,,,
26499,0.00010532441228860989,84,0.0005964810843579471,,,,,
26519,,84,,0.8349999785423279,0.8409000039100647,,,
26519,,84,,,,0.8837000131607056,0.8760015964508057,0.8751001358032227
26549,0.00011784474190790206,85,0.00016156697529368103,,,,,
26599,0.0005189217627048492,85,6.017602572683245e-06,,,,,
26649,0.0001594150235177949,85,0.00017995706002693623,,,,,
26699,0.0005523235886357725,85,0.00011547696340130642,,,,,
26749,0.00036115909460932016,85,0.00013199813838582486,,,,,
26799,3.867833947879262e-05,85,0.0002005773421842605,,,,,
26831,,85,,0.840399980545044,0.8356000185012817,,,
26831,,85,,,,0.8873000144958496,0.8746744990348816,0.8735226392745972
26849,0.00010963226668536663,86,2.5167817057081265e-06,,,,,
26899,3.683236718643457e-05,86,3.517936420394108e-05,,,,,
26949,0.00011097961396444589,86,0.00041769337258301675,,,,,
26999,0.00013446396042127162,86,8.153590897563845e-05,,,,,
27049,2.1378584278863855e-05,86,8.532746505807154e-06,,,,,
27099,0.0005335008027032018,86,0.000452992768259719,,,,,
27143,,86,,0.8371000289916992,0.8342999815940857,,,
27143,,86,,,,0.8830999732017517,0.8778044581413269,0.8755258321762085
27149,0.0004506479890551418,87,0.00016278332623187453,,,,,
27199,9.290886373491958e-05,87,1.7672091416898184e-05,,,,,
27249,0.0002855727798305452,87,0.0008728782995603979,,,,,
27299,0.00024070421932265162,87,8.416419586865231e-05,,,,,
27349,1.1034734598069917e-05,87,1.88592111953767e-05,,,,,
27399,0.0006367610185407102,87,0.00017337601457256824,,,,,
27449,0.00011997851834166795,87,0.00014921855472493917,,,,,
27455,,87,,0.8360000252723694,0.840499997138977,,,
27455,,87,,,,0.8823999762535095,0.8736979365348816,0.8711187839508057
27499,0.0015464278403669596,88,0.0006220029317773879,,,,,
27549,0.00014503310376312584,88,0.0002499908150639385,,,,,
27599,6.269273580983281e-05,88,0.00010900294728344306,,,,,
27649,0.00028095825109630823,88,0.0001254964736290276,,,,,
27699,0.0013002014020457864,88,0.00023447802232112736,,,,,
27749,7.497374463127926e-05,88,4.9964390200329944e-05,,,,,
27767,,88,,0.8398000001907349,0.8407999873161316,,,
27767,,88,,,,0.8896999955177307,0.8729467391967773,0.8695913553237915
27799,3.196329635102302e-05,89,0.00018132083641830832,,,,,
27849,0.0006540195900015533,89,5.9971382142975926e-05,,,,,
27899,0.000265556329395622,89,0.00013650259643327445,,,,,
27949,0.00044212868670001626,89,0.0002528472396079451,,,,,
27999,5.002060788683593e-05,89,0.0004557377251330763,,,,,
28049,1.7246424249606207e-05,89,0.0003066186618525535,,,,,
28079,,89,,0.8434000015258789,0.8375999927520752,,,
28079,,89,,,,0.8981000185012817,0.8785557150840759,0.8747746348381042
28099,0.0003294776543043554,90,0.0008605257025919855,,,,,
28149,0.00047738151624798775,90,0.00018687816918827593,,,,,
28199,1.7055110220098868e-05,90,1.4008635844220407e-05,,,,,
28249,0.00014112477947492152,90,5.423479524324648e-05,,,,,
28299,0.00017738263704814017,90,0.0003075158456340432,,,,,
28349,0.00011242738401051611,90,5.686079475708539e-06,,,,,
28391,,90,,0.8429999947547913,0.8422999978065491,,,
28391,,90,,,,0.8909000158309937,0.8779046535491943,0.8775290250778198
28399,0.00020667527860496193,91,0.00020451709860935807,,,,,
28449,3.824061423074454e-05,91,0.00041964632691815495,,,,,
28499,6.621464854106307e-05,91,3.394088344066404e-05,,,,,
28549,7.789476512698457e-06,91,2.3162216166383587e-05,,,,,
28599,9.205932656186633e-06,91,2.791327642626129e-05,,,,,
28649,0.00028519160696305335,91,5.116106694913469e-05,,,,,
28699,0.0001989870215766132,91,0.000576217076741159,,,,,
28703,,91,,0.8418999910354614,0.8425999879837036,,,
28703,,91,,,,0.892300009727478,0.8793319463729858,0.8782301545143127
28749,0.0004487031255848706,92,0.00036484963493421674,,,,,
28799,0.0004569058364722878,92,2.8337512048892677e-05,,,,,
28849,2.7129091904498637e-05,92,2.7019168555852957e-05,,,,,
28899,0.0002722725039348006,92,5.065371806267649e-05,,,,,
28949,3.404630842851475e-05,92,9.309173037763685e-05,,,,,
28999,0.00011404477118048817,92,0.00012095029524061829,,,,,
29015,,92,,0.8363999724388123,0.8414999842643738,,,
29015,,92,,,,0.8862000107765198,0.8761518597602844,0.8772035241127014
29049,5.085322118247859e-05,93,3.39187536155805e-05,,,,,
29099,3.0381745091290213e-05,93,7.140523666748777e-05,,,,,
29149,0.00010411605035187677,93,0.00048827644786797464,,,,,
29199,0.0005458357627503574,93,0.0005266210646368563,,,,,
29249,2.5656554498709738e-05,93,0.00016091835277620703,,,,,
29299,6.416354608518304e-06,93,0.0002856992941815406,,,,,
29327,,93,,0.8395000100135803,0.8385999798774719,,,
29327,,93,,,,0.8937000036239624,0.8771534562110901,0.8757762312889099
29349,0.00010483094956725836,94,0.00016426485672127455,,,,,
29399,0.00016294473607558757,94,2.0515985852398444e-06,,,,,
29449,2.9685577828786336e-05,94,4.791980245499872e-05,,,,,
29499,1.1817289305326995e-05,94,3.5607587051345035e-05,,,,,
29549,0.0007848137756809592,94,1.8415548765915446e-05,,,,,
29599,0.0001407341187587008,94,0.0001126319621107541,,,,,
29639,,94,,0.8396999835968018,0.8449000120162964,,,
29639,,94,,,,0.8848000168800354,0.8773287534713745,0.8773287534713745
29649,0.00029180871206335723,95,4.882334906142205e-06,,,,,
29699,3.297746297903359e-05,95,0.0008799962233752012,,,,,
29749,0.00013986745034344494,95,0.00011779498163377866,,,,,
29799,0.00011337397882016376,95,7.164252110669622e-06,,,,,
29849,0.000642112921923399,95,0.0005130880163051188,,,,,
29899,0.00019441246695350856,95,0.00010994759941240773,,,,,
29949,1.944727591762785e-05,95,1.717057057248894e-05,,,,,
29951,,95,,0.8400999903678894,0.8400999903678894,,,
29951,,95,,,,0.886900007724762,0.8783804178237915,0.8787810206413269
29999,0.0009773685596883297,96,0.0004193282511550933,,,,,
30049,1.4399632163986098e-05,96,5.465969297802076e-05,,,,,
30099,3.9023110730340704e-05,96,4.693875598604791e-05,,,,,
30149,4.123854523641057e-05,96,0.00014071789337322116,,,,,
30199,6.858622782601742e-06,96,6.853786180727184e-05,,,,,
30249,0.00016221817350015044,96,0.000721145945135504,,,,,
30263,,96,,0.8377000093460083,0.8435999751091003,,,
30263,,96,,,,0.8880000114440918,0.8794070482254028,0.8771534562110901
30299,1.6196366914300597e-06,97,0.00010729407949838787,,,,,
30349,0.00025214525521732867,97,0.00041636242531239986,,,,,
30399,4.66558885818813e-05,97,3.7815439100086223e-06,,,,,
30449,0.0002534450904931873,97,0.0012266727862879634,,,,,
30499,3.2569285394856706e-05,97,6.824650336056948e-05,,,,,
30549,0.0006909227231517434,97,7.188237213995308e-05,,,,,
30575,,97,,0.8406999707221985,0.8396000266075134,,,
30575,,97,,,,0.8913000226020813,0.8797325491905212,0.8792567849159241
30599,8.788062405074015e-05,98,6.910942465765402e-05,,,,,
30649,1.3025742191530298e-06,98,0.00030894644442014396,,,,,
30699,8.952543430496007e-05,98,0.00013183806731831282,,,,,
30749,0.0008672222029417753,98,2.6858257115236484e-05,,,,,
30799,8.157879165082704e-06,98,0.00021365103020798415,,,,,
30849,9.526979556540027e-05,98,1.1379876923456322e-05,,,,,
30887,,98,,0.8452000021934509,0.8396999835968018,,,
30887,,98,,,,0.8963000178337097,0.8792317509651184,0.8788061141967773
30899,6.18967751506716e-05,99,9.341084478364792e-06,,,,,
30949,0.00015518641157541424,99,0.00011238847946515307,,,,,
30999,0.00036386438296176493,99,0.0001489093410782516,,,,,
31049,1.8003262084675953e-05,99,1.75040440808516e-05,,,,,
31099,5.656127541442402e-05,99,4.538091161521152e-05,,,,,
31149,0.0005224341293796897,99,9.266819688491523e-05,,,,,
31199,0.0003708256408572197,99,7.1242633566726e-05,,,,,
31199,,99,,0.8424999713897705,0.8467000126838684,,,
31199,,99,,,,0.9000999927520752,0.8797826766967773,0.8809846043586731
31249,0.000149248429806903,100,0.00017217459389939904,,,,,
31299,2.8561027647810988e-05,100,0.0002719842887017876,,,,,
31349,4.94179312227061e-06,100,0.00022392348910216242,,,,,
31399,4.07495244871825e-05,100,0.0004729504871647805,,,,,
31449,0.00010317097621737048,100,0.00017993994697462767,,,,,
31499,0.001242838567122817,100,0.0010854266583919525,,,,,
31511,,100,,0.8406000137329102,0.8361999988555908,,,
31511,,100,,,,0.8931000232696533,0.8794571161270142,0.8815354704856873
31549,2.6984360374626704e-05,101,0.00017421286611352116,,,,,
31599,3.4691986456891755e-06,101,3.3722742955433205e-05,,,,,
31649,1.0475482667970937e-05,101,1.0726863365562167e-05,,,,,
31699,0.0006716319476254284,101,0.0002769598795566708,,,,,
31749,0.00038047958514653146,101,0.00013474022853188217,,,,,
31799,5.269597386359237e-05,101,6.213964661583304e-05,,,,,
31823,,101,,0.8413000106811523,0.8413000106811523,,,
31823,,101,,,,0.8909000158309937,0.8806089758872986,0.879807710647583
31849,0.00016795155534055084,102,2.446126200084109e-05,,,,,
31899,0.0002097298129228875,102,0.00016042916104197502,,,,,
31949,3.863334859488532e-05,102,5.678136585629545e-05,,,,,
31999,4.635829463950358e-05,102,4.8092438191815745e-06,,,,,
32049,0.00022144120885059237,102,0.0005425398121587932,,,,,
32099,2.2177873688633554e-05,102,1.0851642400666606e-05,,,,,
32135,,102,,0.8416000008583069,0.8447999954223633,,,
32135,,102,,,,0.8916000127792358,0.8829877972602844,0.8804837465286255
32149,0.0005158413550816476,103,0.00018049750360660255,,,,,
32199,6.03905828029383e-05,103,0.00023201321891974658,,,,,
32249,0.00011778072075685486,103,1.309385243075667e-05,,,,,
32299,8.315704690176062e-06,103,2.7968251288257306e-06,,,,,
32349,1.3029806723352522e-05,103,3.479892257018946e-05,,,,,
32399,0.0001507036213297397,103,3.323157216073014e-05,,,,,
32447,,103,,0.8493000268936157,0.8447999954223633,,,
32447,,103,,,,0.8956999778747559,0.8822616338729858,0.880784273147583
32449,1.2544697710836772e-05,104,1.353348034172086e-05,,,,,
32499,2.4057655537035316e-05,104,5.4117754189064726e-05,,,,,
32549,3.1282885174732655e-05,104,2.4950009901658632e-05,,,,,
32599,5.4420084779849276e-05,104,3.360307891853154e-05,,,,,
32649,0.0002793555904645473,104,4.4306350901024416e-05,,,,,
32699,2.0272100300644524e-06,104,0.0001642103452468291,,,,,
32749,5.1508075557649136e-05,104,0.0015667314874008298,,,,,
32759,,104,,0.8436999917030334,0.8427000045776367,,,
32759,,104,,,,0.8907999992370605,0.8812850713729858,0.8819611668586731
32799,1.8035176253761165e-05,105,2.2067290501581738e-06,,,,,
32849,0.000137034643557854,105,0.00012264981342013925,,,,,
32899,6.756524271622766e-06,105,2.1499254216905683e-05,,,,,
32949,0.00011254951823502779,105,0.0003153671568725258,,,,,
32999,0.00013264863810036331,105,5.331921056495048e-05,,,,,
33049,4.52146923635155e-06,105,1.494659863965353e-05,,,,,
33071,,105,,0.8428000211715698,0.8410000205039978,,,
33071,,105,,,,0.896399974822998,0.8829126358032227,0.8826372027397156
33099,5.3609190217684954e-05,106,9.372385829919949e-05,,,,,
33149,7.540405204053968e-05,106,0.00011450610327301547,,,,,
33199,4.138125223107636e-05,106,1.329448082287854e-06,,,,,
33249,3.444210233283229e-05,106,0.00015563162742182612,,,,,
33299,0.0007841510814614594,106,0.00018892571097239852,,,,,
33349,0.00015525649359915406,106,4.1497718484606594e-05,,,,,
33383,,106,,0.8366000056266785,0.847000002861023,,,
33383,,106,,,,0.8934999704360962,0.8826372027397156,0.8821364045143127
33399,3.544186256476678e-05,107,1.626257653697394e-05,,,,,
33449,2.6787000024341978e-05,107,0.0003908572543878108,,,,,
33499,4.963105311617255e-05,107,9.398163456353359e-06,,,,,
33549,6.91401946824044e-05,107,8.40478969621472e-05,,,,,
33599,2.1509560610866174e-05,107,0.0005661284667439759,,,,,
33649,3.0657934985356405e-05,107,4.726078259409405e-06,,,,,
33695,,107,,0.8450999855995178,0.8453999757766724,,,
33695,,107,,,,0.8985999822616577,0.883713960647583,0.8826622366905212
33699,6.486978963948786e-05,108,0.00015895195247139782,,,,,
33749,7.514766184613109e-05,108,2.318179940630216e-05,,,,,
33799,0.00014492610353045166,108,0.00015340275422204286,,,,,
33849,0.0003007080522365868,108,5.071534906164743e-05,,,,,
33899,7.807885413058102e-05,108,2.461181065882556e-05,,,,,
33949,1.758513280947227e-05,108,7.968148565851152e-05,,,,,
33999,1.0655792721081525e-05,108,2.516595714041614e-06,,,,,
34007,,108,,0.8414999842643738,0.8457000255584717,,,
34007,,108,,,,0.887499988079071,0.8828125,0.8826372027397156
34049,0.0005631870008073747,109,6.955242133699358e-05,,,,,
34099,0.00020506414875853807,109,0.0002537794061936438,,,,,
34149,5.16147083544638e-05,109,1.596563379280269e-05,,,,,
34199,0.00020852476882282645,109,0.0019322526641190052,,,,,
34249,0.00031836616108193994,109,0.00019488185353111476,,,,,
34299,0.00021188851678743958,109,8.535038796253502e-05,,,,,
34319,,109,,0.8353999853134155,0.8367999792098999,,,
34319,,109,,,,0.8873000144958496,0.8765023946762085,0.8827624320983887
34349,0.0004284614697098732,110,4.7377663577208295e-05,,,,,
