step,epoch,train_loss1,train_loss2,test_acc,train_acc2,train_acc1
22899,58,0.12983042001724243,0.13016071915626526,,,
22949,58,0.16335329413414001,0.16484582424163818,,,
22999,58,0.2862294912338257,0.25971564650535583,,,
23009,58,,,0.8752999901771545,0.7800680994987488,0.7745793461799622
23049,59,0.2630192041397095,0.27117908000946045,,,
23099,59,0.2573227882385254,0.2386437952518463,,,
23149,59,0.26670321822166443,0.29498541355133057,,,
23199,59,0.23466242849826813,0.25831368565559387,,,
23249,59,0.11191413551568985,0.11107105761766434,,,
23299,59,0.19297803938388824,0.18501336872577667,,,
23349,59,0.23034442961215973,0.22015517950057983,,,
23399,59,0.0769348070025444,0.07904136925935745,,,
23399,59,,,0.7621999979019165,0.7741186022758484,0.7733173370361328
23449,60,0.12800806760787964,0.11427374184131622,,,
23499,60,0.1474711149930954,0.1488969624042511,,,
23549,60,0.24628441035747528,0.27694329619407654,,,
23599,60,0.5102405548095703,0.46393632888793945,,,
23649,60,0.22934208810329437,0.23745514452457428,,,
23699,60,0.14880461990833282,0.15308941900730133,,,
23749,60,0.22214443981647491,0.190808966755867,,,
23789,60,,,0.8745999932289124,0.7761418223381042,0.7683092951774597
23799,61,0.3164052367210388,0.3776147961616516,,,
23849,61,0.16675928235054016,0.15816648304462433,,,
23899,61,0.2170092612504959,0.2202816605567932,,,
23949,61,0.15762443840503693,0.1494893878698349,,,
23999,61,0.21984229981899261,0.25853148102760315,,,
24049,61,0.1280023753643036,0.14117291569709778,,,
24099,61,0.3265114426612854,0.2611228823661804,,,
24149,61,0.1740778088569641,0.17143455147743225,,,
24179,61,,,0.8751000165939331,0.7741386294364929,0.7794471383094788
24199,62,0.24316084384918213,0.2632668912410736,,,
24249,62,0.19664183259010315,0.20714311301708221,,,
24299,62,0.16228385269641876,0.19923388957977295,,,
24349,62,0.17817728221416473,0.1745336353778839,,,
24399,62,0.19335126876831055,0.18892145156860352,,,
24449,62,0.19080419838428497,0.20713920891284943,,,
24499,62,0.33648115396499634,0.395729124546051,,,
24549,62,0.269320011138916,0.24222825467586517,,,
24569,62,,,0.8769000172615051,0.779607355594635,0.7803084850311279
24599,63,0.2393522709608078,0.25830361247062683,,,
24649,63,0.5332971811294556,0.5503658056259155,,,
24699,63,0.2641928791999817,0.2621581256389618,,,
24749,63,0.2670915424823761,0.22543056309223175,,,
24799,63,0.2593013048171997,0.23863311111927032,,,
24849,63,0.16219326853752136,0.16406625509262085,,,
24899,63,0.1919451802968979,0.21505168080329895,,,
24949,63,0.2549460828304291,0.2470642477273941,,,
24959,63,,,0.8779000043869019,0.7843149304389954,0.7823317050933838
24999,64,0.13281437754631042,0.1249641478061676,,,
25049,64,0.2254701405763626,0.25752177834510803,,,
25099,64,0.253900945186615,0.2418021559715271,,,
25149,64,0.13918426632881165,0.16119705140590668,,,
25199,64,0.2056470662355423,0.19859032332897186,,,
25249,64,0.14727173745632172,0.12504792213439941,,,
25299,64,0.45267054438591003,0.4251444339752197,,,
25349,64,0.138979971408844,0.13137739896774292,,,
25349,64,,,0.8605999946594238,0.7834535241127014,0.7831130027770996
25399,65,0.2979609966278076,0.2723273038864136,,,
25449,65,0.14123308658599854,0.15011905133724213,,,
25499,65,0.16075028479099274,0.15459130704402924,,,
25549,65,0.3737865686416626,0.33011794090270996,,,
25599,65,0.2655971944332123,0.2653438150882721,,,
25649,65,0.30280962586402893,0.2590116858482361,,,
25699,65,0.3117133378982544,0.318925142288208,,,
25739,65,,,0.8672000169754028,0.786798894405365,0.7843349575996399
25749,66,0.1578933447599411,0.16100823879241943,,,
25799,66,0.19091838598251343,0.21612320840358734,,,
25849,66,0.20100894570350647,0.20319080352783203,,,
25899,66,0.1797630339860916,0.19453172385692596,,,
25949,66,0.21341757476329803,0.1809181272983551,,,
25999,66,0.12325664609670639,0.09979270398616791,,,
26049,66,0.16666845977306366,0.12457022815942764,,,
26099,66,0.1692071408033371,0.13860440254211426,,,
26129,66,,,0.8655999898910522,0.7890424728393555,0.7638021111488342
26149,67,0.5871608257293701,0.4608767032623291,,,
26199,67,0.18616807460784912,0.17842261493206024,,,
26249,67,0.20609353482723236,0.2094605714082718,,,
26299,67,0.16944745182991028,0.16557414829730988,,,
26349,67,0.19022893905639648,0.1832316368818283,,,
26399,67,0.2647249698638916,0.3168765604496002,,,
26449,67,0.1935533732175827,0.1946963518857956,,,
26499,67,0.2665179967880249,0.24413740634918213,,,
26519,67,,,0.8748999834060669,0.7880809307098389,0.7806891202926636
26549,68,0.33173301815986633,0.31291326880455017,,,
26599,68,0.17640650272369385,0.16942737996578217,,,
26649,68,0.1782168447971344,0.1634736955165863,,,
26699,68,0.2595113217830658,0.22175689041614532,,,
26749,68,0.17968828976154327,0.18325375020503998,,,
26799,68,0.3536491096019745,0.3049529790878296,,,
26849,68,0.17626260221004486,0.17205891013145447,,,
26899,68,0.3076876699924469,0.2443070411682129,,,
26909,68,,,0.8707000017166138,0.7879406809806824,0.7825720906257629
26949,69,0.25211048126220703,0.23786872625350952,,,
26999,69,0.2975817620754242,0.294249027967453,,,
27049,69,0.5259628891944885,0.5269473791122437,,,
27099,69,0.16645832359790802,0.19290366768836975,,,
27149,69,0.19319550693035126,0.1797681748867035,,,
27199,69,0.19264476001262665,0.2080383598804474,,,
27249,69,0.2680971324443817,0.25218188762664795,,,
27299,69,0.16697293519973755,0.16980934143066406,,,
27299,69,,,0.8758999705314636,0.7893028855323792,0.7866986989974976
27349,70,0.17938652634620667,0.18606489896774292,,,
27399,70,0.16758644580841064,0.19641265273094177,,,
27449,70,0.22638125717639923,0.22769512236118317,,,
27499,70,0.3160698711872101,0.3183212876319885,,,
27549,70,0.19485962390899658,0.19400404393672943,,,
27599,70,0.2700653374195099,0.22279930114746094,,,
27649,70,0.23039524257183075,0.22647711634635925,,,
27689,70,,,0.8766000270843506,0.786838948726654,0.7852163314819336
27699,71,0.2780296206474304,0.3364714980125427,,,
27749,71,0.16898563504219055,0.13626669347286224,,,
27799,71,0.18143746256828308,0.16351571679115295,,,
27849,71,0.24593229591846466,0.3236199617385864,,,
27899,71,0.3155783712863922,0.297242134809494,,,
27949,71,0.23904207348823547,0.2527220547199249,,,
27999,71,0.2597757577896118,0.3061440885066986,,,
28049,71,0.24771642684936523,0.2855280637741089,,,
28079,71,,,0.8759999871253967,0.7909855842590332,0.7778846025466919
28099,72,0.20322327315807343,0.21187546849250793,,,
28149,72,0.2722260653972626,0.2045026421546936,,,
28199,72,0.34836456179618835,0.3152981996536255,,,
28249,72,0.14883717894554138,0.13246488571166992,,,
28299,72,0.2911468744277954,0.30050575733184814,,,
28349,72,0.19022096693515778,0.1807253062725067,,,
28399,72,0.2779655158519745,0.29309025406837463,,,
28449,72,0.3420374393463135,0.27857261896133423,,,
28469,72,,,0.8707000017166138,0.7872396111488342,0.7871594429016113
28499,73,0.1893269270658493,0.19154371321201324,,,
28549,73,0.3163098692893982,0.2875027656555176,,,
28599,73,0.13223493099212646,0.13509848713874817,,,
28649,73,0.1967233270406723,0.23849201202392578,,,
28699,73,0.25319766998291016,0.24457688629627228,,,
28749,73,0.4210009276866913,0.4121037423610687,,,
28799,73,0.326620489358902,0.2676238715648651,,,
28849,73,0.787224531173706,0.6552688479423523,,,
28859,73,,,0.8707000017166138,0.7835937738418579,0.7839943766593933
28899,74,0.2104395627975464,0.2837097644805908,,,
28949,74,0.28070467710494995,0.23605966567993164,,,
28999,74,0.1961997002363205,0.1883297711610794,,,
29049,74,0.18611645698547363,0.16831956803798676,,,
29099,74,0.34761902689933777,0.32525914907455444,,,
29149,74,0.20120874047279358,0.196511909365654,,,
29199,74,0.3638036847114563,0.3727010190486908,,,
29249,74,0.22034643590450287,0.18100117146968842,,,
29249,74,,,0.8715000152587891,0.792227566242218,0.7841346263885498
29299,75,0.28768864274024963,0.27981430292129517,,,
29349,75,0.4658585786819458,0.5664235949516296,,,
29399,75,0.27020490169525146,0.25044316053390503,,,
29449,75,0.26625317335128784,0.22471319139003754,,,
29499,75,0.27483731508255005,0.2444448173046112,,,
29549,75,0.5396235585212708,0.3946910798549652,,,
29599,75,0.2905249297618866,0.2647271752357483,,,
29639,75,,,0.8733999729156494,0.7930488586425781,0.7885416746139526
29649,76,0.21011516451835632,0.23612304031848907,,,
29699,76,0.16049334406852722,0.16570690274238586,,,
29749,76,0.34215328097343445,0.3728828430175781,,,
29799,76,0.5724338889122009,0.5091038346290588,,,
29849,76,0.2530883252620697,0.2503489851951599,,,
29899,76,0.20803873240947723,0.22687631845474243,,,
29949,76,0.22900569438934326,0.2630615234375,,,
29999,76,0.19973576068878174,0.19510868191719055,,,
30029,76,,,0.8769000172615051,0.7882211804389954,0.7921474575996399
30049,77,0.17523711919784546,0.16426146030426025,,,
30099,77,0.289943665266037,0.27793052792549133,,,
30149,77,0.3155598044395447,0.32936811447143555,,,
30199,77,0.5264192819595337,0.4827862083911896,,,
30249,77,0.2519400417804718,0.2629847526550293,,,
30299,77,0.4768119156360626,0.4515917897224426,,,
30349,77,0.16630594432353973,0.16540616750717163,,,
30399,77,0.2196214199066162,0.21792106330394745,,,
30419,77,,,0.8787999749183655,0.793549656867981,0.7929887771606445
30449,78,0.24012437462806702,0.2563146948814392,,,
30499,78,0.1668851226568222,0.17437076568603516,,,
30549,78,0.27633893489837646,0.21915683150291443,,,
30599,78,0.2271387279033661,0.21039630472660065,,,
30649,78,0.25123587250709534,0.2115052491426468,,,
30699,78,0.2632300853729248,0.2621856927871704,,,
30749,78,1.1235466003417969,1.1244416236877441,,,
30799,78,0.1461399495601654,0.1732378602027893,,,
30809,78,,,0.881600022315979,0.7923477292060852,0.7947515845298767
30849,79,0.23815438151359558,0.24265643954277039,,,
30899,79,0.3116578757762909,0.2631404399871826,,,
30949,79,0.4211997091770172,0.3250221312046051,,,
30999,79,0.28312918543815613,0.2567887008190155,,,
31049,79,0.2340819388628006,0.22879590094089508,,,
31099,79,0.2124684602022171,0.27875471115112305,,,
31149,79,0.28677117824554443,0.2869548201560974,,,
31199,79,0.24435536563396454,0.27892863750457764,,,
31199,79,,,0.8787999749183655,0.7956330180168152,0.7926282286643982
31249,80,0.18646471202373505,0.16997957229614258,,,
31299,80,0.15332984924316406,0.1556074619293213,,,
31349,80,0.26087087392807007,0.24291422963142395,,,
31399,80,0.2061174362897873,0.18986664712429047,,,
31449,80,0.1852615773677826,0.19016523659229279,,,
31499,80,0.14186859130859375,0.1589520275592804,,,
31549,80,0.3045378029346466,0.3635117709636688,,,
31589,80,,,0.882099986076355,0.7986978888511658,0.7909455299377441
31599,81,0.2949490547180176,0.28553223609924316,,,
31649,81,0.23065461218357086,0.21283011138439178,,,
31699,81,0.26965320110321045,0.3019591271877289,,,
31749,81,0.17442409694194794,0.19566361606121063,,,
31799,81,0.46300140023231506,0.45829880237579346,,,
31849,81,0.2396755963563919,0.24222417175769806,,,
31899,81,0.16450108587741852,0.17625896632671356,,,
31949,81,0.1778746098279953,0.21873994171619415,,,
31979,81,,,0.8844000101089478,0.7891826629638672,0.7979968190193176
31999,82,0.1272360384464264,0.1198386549949646,,,
32049,82,0.27106350660324097,0.30022531747817993,,,
32099,82,0.20267704129219055,0.20048530399799347,,,
32149,82,0.15520751476287842,0.17478376626968384,,,
32199,82,0.2510473430156708,0.2932276427745819,,,
32249,82,0.34568628668785095,0.3648625612258911,,,
32299,82,0.15081463754177094,0.15251824259757996,,,
32349,82,0.3369923233985901,0.33605867624282837,,,
32369,82,,,0.8795999884605408,0.7950521111488342,0.7965144515037537
32399,83,0.49948978424072266,0.5098206996917725,,,
32449,83,0.2608489990234375,0.28065845370292664,,,
32499,83,0.46815091371536255,0.5462034344673157,,,
32549,83,0.16681645810604095,0.17704477906227112,,,
32599,83,0.22784946858882904,0.25967785716056824,,,
32649,83,0.3117614686489105,0.2728838324546814,,,
32699,83,0.13138599693775177,0.1794019490480423,,,
32749,83,0.2613413333892822,0.26324352622032166,,,
32759,83,,,0.8772000074386597,0.7899038195610046,0.7960537075996399
32799,84,0.22539636492729187,0.24624043703079224,,,
32849,84,0.24875742197036743,0.26152506470680237,,,
32899,84,0.27046898007392883,0.23150672018527985,,,
32949,84,0.6041522026062012,0.7460703253746033,,,
32999,84,0.35773468017578125,0.35091835260391235,,,
33049,84,0.30145931243896484,0.30399590730667114,,,
33099,84,0.2897883355617523,0.2667248547077179,,,
33149,84,0.13397811353206635,0.13441739976406097,,,
33149,84,,,0.8823000192642212,0.7948718070983887,0.7993189096450806
33199,85,0.23177170753479004,0.2043008953332901,,,
33249,85,0.41646701097488403,0.3968648612499237,,,
33299,85,0.36416685581207275,0.3603891134262085,,,
33349,85,0.30991286039352417,0.3635469377040863,,,
33399,85,0.2039501667022705,0.19940996170043945,,,
33449,85,0.2935938537120819,0.2899341285228729,,,
33499,85,0.8987320065498352,1.0984253883361816,,,
33539,85,,,0.8689000010490417,0.7982972860336304,0.7973757982254028
33549,86,0.2361757457256317,0.22113552689552307,,,
33599,86,0.19334401190280914,0.16142870485782623,,,
33649,86,0.15402328968048096,0.17804501950740814,,,
33699,86,0.23419740796089172,0.23028141260147095,,,
33749,86,0.5537019371986389,0.5459557175636292,,,
33799,86,0.23493796586990356,0.20716792345046997,,,
33849,86,0.23621779680252075,0.22447462379932404,,,
33899,86,0.2360057830810547,0.2706058919429779,,,
33929,86,,,0.8844000101089478,0.801362156867981,0.797616183757782
33949,87,0.17253676056861877,0.15799392759799957,,,
33999,87,0.18358376622200012,0.1861056536436081,,,
34049,87,0.3296657204627991,0.33650732040405273,,,
34099,87,0.4780164659023285,0.5723950862884521,,,
34149,87,0.268844336271286,0.2690507769584656,,,
34199,87,0.4899606704711914,0.47588056325912476,,,
34249,87,0.24490907788276672,0.2371663600206375,,,
34299,87,0.2490769326686859,0.22477224469184875,,,
34319,87,,,0.873199999332428,0.8008213043212891,0.7989382743835449
34349,88,0.533966600894928,0.49396467208862305,,,
34399,88,0.318559467792511,0.330107718706131,,,
34449,88,0.28680264949798584,0.29520025849342346,,,
34499,88,0.23666079342365265,0.20187121629714966,,,
34549,88,0.10267343372106552,0.09496277570724487,,,
34599,88,0.18713977932929993,0.16350531578063965,,,
34649,88,0.17447513341903687,0.15545296669006348,,,
34699,88,0.27271798253059387,0.22821871936321259,,,
34709,88,,,0.8779000043869019,0.8000600934028625,0.7748998403549194
34749,89,0.3694872260093689,0.3319697976112366,,,
34799,89,0.18063414096832275,0.17439237236976624,,,
34849,89,0.2383977472782135,0.2607400715351105,,,
34899,89,0.18050731718540192,0.21901893615722656,,,
34949,89,0.22706468403339386,0.22270219027996063,,,
34999,89,0.4128083288669586,0.36189302802085876,,,
35049,89,0.21055375039577484,0.18804655969142914,,,
35099,89,0.25470057129859924,0.26655668020248413,,,
35099,89,,,0.8698999881744385,0.8017027378082275,0.7931891083717346
35149,90,0.4328077435493469,0.4126940369606018,,,
35199,90,0.2183898687362671,0.2128012627363205,,,
35249,90,0.3990142047405243,0.39886513352394104,,,
35299,90,0.14471840858459473,0.1459166407585144,,,
35349,90,0.1700775921344757,0.17428016662597656,,,
35399,90,0.16853833198547363,0.16606943309307098,,,
35449,90,0.24018213152885437,0.21350166201591492,,,
35489,90,,,0.8787999749183655,0.8006610870361328,0.7949118614196777
35499,91,0.2458094209432602,0.25476235151290894,,,
35549,91,0.25072401762008667,0.23819765448570251,,,
35599,91,0.25376468896865845,0.27962788939476013,,,
35649,91,0.3213922381401062,0.32776162028312683,,,
35699,91,0.35640498995780945,0.29428330063819885,,,
35749,91,0.18503926694393158,0.18068769574165344,,,
35799,91,0.28214046359062195,0.27438884973526,,,
35849,91,0.20970414578914642,0.19421719014644623,,,
35879,91,,,0.8723999857902527,0.799298882484436,0.8006811141967773
35899,92,0.23681840300559998,0.25977712869644165,,,
35949,92,0.23354101181030273,0.2514488697052002,,,
35999,92,0.24935351312160492,0.23777475953102112,,,
36049,92,0.24745683372020721,0.23578421771526337,,,
36099,92,0.2393067628145218,0.2670113146305084,,,
36149,92,0.11041321605443954,0.134651318192482,,,
36199,92,0.3119348883628845,0.3242732882499695,,,
36249,92,0.21357972919940948,0.26356884837150574,,,
36269,92,,,0.8863000273704529,0.8028044700622559,0.8042668104171753
36299,93,0.22678714990615845,0.26254943013191223,,,
36349,93,0.2690031826496124,0.24971860647201538,,,
36399,93,0.20831018686294556,0.23403671383857727,,,
36449,93,0.18535177409648895,0.22035737335681915,,,
36499,93,0.21877792477607727,0.23176628351211548,,,
36549,93,0.24542921781539917,0.24620167911052704,,,
36599,93,0.27052709460258484,0.250181645154953,,,
36649,93,0.2988673448562622,0.25463932752609253,,,
36659,93,,,0.8723999857902527,0.804106593132019,0.8025240302085876
36699,94,0.31729578971862793,0.3354800343513489,,,
36749,94,2.001652479171753,2.264009475708008,,,
36799,94,0.17081016302108765,0.1596909761428833,,,
36849,94,0.12695810198783875,0.12415213137865067,,,
36899,94,0.4529646039009094,0.5260429978370667,,,
36949,94,0.2736818194389343,0.288962185382843,,,
36999,94,0.27996841073036194,0.28099486231803894,,,
37049,94,0.26703572273254395,0.2492167353630066,,,
37049,94,,,0.8823000192642212,0.7949519157409668,0.8010216355323792
37099,95,0.7067403197288513,0.6666485667228699,,,
37149,95,0.3243910074234009,0.3408217430114746,,,
37199,95,0.17960701882839203,0.16971944272518158,,,
37249,95,0.2595469653606415,0.25299957394599915,,,
37299,95,0.27658215165138245,0.29038792848587036,,,
37349,95,0.22791682183742523,0.24489718675613403,,,
37399,95,0.22520741820335388,0.26005879044532776,,,
37439,95,,,0.8758000135421753,0.8046073913574219,0.8052483797073364
37449,96,0.4683692157268524,0.43680498003959656,,,
37499,96,0.4076521396636963,0.409350723028183,,,
37549,96,0.238505020737648,0.25376343727111816,,,
37599,96,0.5624143481254578,0.43892669677734375,,,
37649,96,0.3043598532676697,0.379342645406723,,,
37699,96,0.2048632800579071,0.22875510156154633,,,
37749,96,0.2668052911758423,0.2738422155380249,,,
37799,96,0.3426949679851532,0.3173758387565613,,,
37829,96,,,0.8810999989509583,0.8060497045516968,0.8057491779327393
37849,97,0.27786245942115784,0.2886641025543213,,,
37899,97,0.4671420454978943,0.5194029808044434,,,
37949,97,0.5231795310974121,0.453427791595459,,,
37999,97,0.5936912894248962,0.5107923746109009,,,
38049,97,0.21267448365688324,0.18903450667858124,,,
38099,97,0.3843156397342682,0.4279502332210541,,,
38149,97,0.2547265887260437,0.2925983667373657,,,
38199,97,0.29449009895324707,0.27315956354141235,,,
38219,97,,,0.8848999738693237,0.8087740540504456,0.8068509697914124
38249,98,0.4834350049495697,0.4623483419418335,,,
38299,98,0.12512646615505219,0.15199540555477142,,,
38349,98,0.2661083936691284,0.28454241156578064,,,
38399,98,0.3665580153465271,0.39924493432044983,,,
38449,98,0.22722624242305756,0.17265240848064423,,,
38499,98,0.2073783427476883,0.18904317915439606,,,
38549,98,0.24350658059120178,0.22964398562908173,,,
38599,98,0.25023502111434937,0.2724885046482086,,,
38609,98,,,0.8834999799728394,0.8076121807098389,0.8011417984962463
38649,99,0.20385487377643585,0.1800185889005661,,,
38699,99,0.27202242612838745,0.2688054144382477,,,
38749,99,0.24782337248325348,0.24385619163513184,,,
38799,99,0.6642998456954956,0.6968640685081482,,,
38849,99,0.3968978226184845,0.395094633102417,,,
38899,99,0.26074084639549255,0.21960245072841644,,,
38949,99,0.20108476281166077,0.17291949689388275,,,
38999,99,0.18618535995483398,0.16790850460529327,,,
38999,99,,,0.8730000257492065,0.810076117515564,0.8011819124221802
39049,100,0.19023360311985016,0.1635219305753708,,,
39099,100,0.1843753308057785,0.1723840981721878,,,
39149,100,0.2930537462234497,0.2655537724494934,,,
39199,100,0.23059748113155365,0.26297008991241455,,,
39249,100,0.2943781018257141,0.2961398661136627,,,
39299,100,0.4592352509498596,0.5873605608940125,,,
39349,100,0.32346081733703613,0.34708935022354126,,,
39389,100,,,0.8855000138282776,0.8072315454483032,0.8044070601463318
39399,101,0.2557527720928192,0.19968754053115845,,,
39449,101,0.2805752158164978,0.2192961573600769,,,
39499,101,0.27710986137390137,0.23047274351119995,,,
39549,101,0.13340841233730316,0.1535501480102539,,,
39599,101,0.25075337290763855,0.2620067000389099,,,
39649,101,0.4928233027458191,0.4179653525352478,,,
39699,101,0.42020827531814575,0.4154207706451416,,,
39749,101,0.18843218684196472,0.22531409561634064,,,
39779,101,,,0.8863999843597412,0.8059094548225403,0.8038862347602844
39799,102,0.3535739481449127,0.42758551239967346,,,
39849,102,0.31945833563804626,0.2832900285720825,,,
39899,102,0.4883200526237488,0.5005323886871338,,,
39949,102,0.25126686692237854,0.24548394978046417,,,
39999,102,0.2564132511615753,0.2533420920372009,,,
40049,102,0.49617063999176025,0.46328598260879517,,,
40099,102,0.23843635618686676,0.20737624168395996,,,
40149,102,0.7841610908508301,1.1147632598876953,,,
40169,102,,,0.8792999982833862,0.8079126477241516,0.8099759817123413
40199,103,0.5587341785430908,0.5168634057044983,,,
40249,103,0.4048997461795807,0.3691406846046448,,,
40299,103,0.18022936582565308,0.16383041441440582,,,
40349,103,0.5240277051925659,0.5361309051513672,,,
40399,103,0.21704286336898804,0.21009214222431183,,,
40449,103,0.12281255424022675,0.12752380967140198,,,
40499,103,0.3068728446960449,0.317030131816864,,,
40549,103,0.24945369362831116,0.3125327527523041,,,
40559,103,,,0.8889999985694885,0.8049479126930237,0.8078325390815735
40599,104,0.1709761917591095,0.1807369440793991,,,
40649,104,0.24156124889850616,0.23877117037773132,,,
40699,104,0.7756590247154236,0.6706264019012451,,,
40749,104,0.250216543674469,0.24375019967556,,,
40799,104,0.33335447311401367,0.3256600797176361,,,
40849,104,0.44802314043045044,0.36375078558921814,,,
40899,104,0.31699568033218384,0.34109318256378174,,,
40949,104,0.25841888785362244,0.2116028368473053,,,
40949,104,,,0.8860999941825867,0.8110376596450806,0.8082932829856873
40999,105,2.1551997661590576,1.9897558689117432,,,
41049,105,0.21133270859718323,0.18602785468101501,,,
41099,105,0.3338734805583954,0.3082777261734009,,,
41149,105,0.2531226575374603,0.23466803133487701,,,
41199,105,0.4906349778175354,0.5844688415527344,,,
41249,105,0.2623184025287628,0.2554851174354553,,,
41299,105,0.3671984374523163,0.370111346244812,,,
41339,105,,,0.8873000144958496,0.8099158406257629,0.8088141083717346
41349,106,0.2324838936328888,0.2615090608596802,,,
41399,106,0.26414185762405396,0.2519800066947937,,,
41449,106,0.23100769519805908,0.2645765542984009,,,
41499,106,0.40484461188316345,0.43695446848869324,,,
41549,106,0.20618358254432678,0.1870168298482895,,,
41599,106,0.27332234382629395,0.3108026385307312,,,
41649,106,0.497755229473114,0.4720001816749573,,,
41699,106,0.2581605315208435,0.2685537338256836,,,
41729,106,,,0.8830999732017517,0.8139022588729858,0.8132011294364929
41749,107,0.1871614307165146,0.20875225961208344,,,
41799,107,0.5508642792701721,0.4785805344581604,,,
41849,107,0.3029070794582367,0.3003790080547333,,,
41899,107,0.30049699544906616,0.35541611909866333,,,
41949,107,0.32863131165504456,0.3685876727104187,,,
41999,107,0.3320828378200531,0.3447877764701843,,,
42049,107,0.17323051393032074,0.22556546330451965,,,
42099,107,0.3230268955230713,0.3400047719478607,,,
42119,107,,,0.8848000168800354,0.8069911599159241,0.814142644405365
42149,108,0.4280662536621094,0.41661691665649414,,,
42199,108,0.5718289613723755,0.4468286633491516,,,
42249,108,0.5226680040359497,0.4676935374736786,,,
42299,108,0.2400086522102356,0.2582263946533203,,,
42349,108,0.23768791556358337,0.2716723382472992,,,
42399,108,0.24612706899642944,0.2435401827096939,,,
42449,108,0.5394098162651062,0.4219992160797119,,,
42499,108,0.1136300340294838,0.11032690107822418,,,
42509,108,,,0.8622000217437744,0.813401460647583,0.8139423131942749
42549,109,0.2663533687591553,0.30772894620895386,,,
42599,109,0.14457161724567413,0.1579163372516632,,,
42649,109,0.16045305132865906,0.16133782267570496,,,
42699,109,0.23916396498680115,0.2590242922306061,,,
42749,109,0.2234182208776474,0.2626379728317261,,,
42799,109,0.43182504177093506,0.504395604133606,,,
42849,109,0.2874371111392975,0.2681330144405365,,,
42899,109,0.34628185629844666,0.3595585823059082,,,
42899,109,,,0.8831999897956848,0.8066906929016113,0.8135416507720947
42949,110,0.2763461768627167,0.2889857292175293,,,
42999,110,0.2532128691673279,0.24386416375637054,,,
43049,110,0.23979493975639343,0.233627587556839,,,
43099,110,0.1660441905260086,0.1694900095462799,,,
43149,110,0.3772352933883667,0.27941346168518066,,,
43199,110,0.5013492107391357,0.568720281124115,,,
43249,110,0.2786404490470886,0.27534204721450806,,,
43289,110,,,0.881600022315979,0.817307710647583,0.8170272707939148
43299,111,0.24719315767288208,0.26244017481803894,,,
43349,111,0.24668577313423157,0.26201051473617554,,,
43399,111,0.20991435647010803,0.1821775883436203,,,
43449,111,0.4449619948863983,0.5530582666397095,,,
43499,111,0.2255266159772873,0.27367907762527466,,,
43549,111,2.3018639087677,1.5846529006958008,,,
43599,111,0.40111884474754333,0.342195063829422,,,
43649,111,0.24004299938678741,0.22773858904838562,,,
43679,111,,,0.8827999830245972,0.8187099099159241,0.8114383220672607
43699,112,0.46590861678123474,0.4524326026439667,,,
43749,112,0.3212936222553253,0.33342355489730835,,,
43799,112,0.2341865450143814,0.21695174276828766,,,
43849,112,0.12759742140769958,0.13368363678455353,,,
43899,112,0.4291784167289734,0.5336185693740845,,,
43949,112,0.22634489834308624,0.21849648654460907,,,
43999,112,0.25868675112724304,0.3020133674144745,,,
44049,112,0.56538325548172,0.4792799949645996,,,
44069,112,,,0.8847000002861023,0.813361406326294,0.8097756505012512
44099,113,0.4590388238430023,0.5632627606391907,,,
44149,113,0.34153735637664795,0.3329996168613434,,,
44199,113,0.41317978501319885,0.36551329493522644,,,
44249,113,0.6063514947891235,0.6086016297340393,,,
44299,113,0.22286228835582733,0.20480994880199432,,,
44349,113,0.28092506527900696,0.22370706498622894,,,
44399,113,0.22136087715625763,0.26632946729660034,,,
44449,113,0.3066484034061432,0.3058163523674011,,,
44459,113,,,0.8805000185966492,0.8176882863044739,0.8094350695610046
44499,114,0.19926579296588898,0.23975211381912231,,,
44549,114,0.3214832842350006,0.33974653482437134,,,
44599,114,0.36200499534606934,0.3094549775123596,,,
44649,114,0.5563226938247681,0.4927590489387512,,,
44699,114,0.2746158838272095,0.2969883680343628,,,
44749,114,0.5834974050521851,0.4914233684539795,,,
44799,114,0.6753858327865601,0.7136603593826294,,,
44849,114,0.27841997146606445,0.24812297523021698,,,
44849,114,,,0.8776000142097473,0.8148638010025024,0.8182091116905212
44899,115,0.28650006651878357,0.28344473242759705,,,
44949,115,0.2856561839580536,0.3090580403804779,,,
44999,115,0.27300453186035156,0.36455318331718445,,,
45049,115,0.4125596582889557,0.4063967764377594,,,
45099,115,0.30177828669548035,0.2762133777141571,,,
45149,115,0.7296501994132996,0.6059260368347168,,,
45199,115,0.3428834080696106,0.34512898325920105,,,
45239,115,,,0.8853999972343445,0.8176482319831848,0.8153445720672607
45249,116,0.49405524134635925,0.4727986454963684,,,
45299,116,0.3105033040046692,0.32422465085983276,,,
45349,116,0.28301164507865906,0.3091547191143036,,,
45399,116,0.3625129461288452,0.3657624125480652,,,
45449,116,0.29175740480422974,0.3312007188796997,,,
45499,116,0.27436500787734985,0.2610713839530945,,,
45549,116,0.5256748795509338,0.42578262090682983,,,
45599,116,0.2654947340488434,0.31822913885116577,,,
45629,116,,,0.8819000124931335,0.8136418461799622,0.8183293342590332
45649,117,0.18741701543331146,0.20746634900569916,,,
45699,117,0.566554844379425,0.6789378523826599,,,
45749,117,0.44718194007873535,0.37385985255241394,,,
45799,117,0.46747782826423645,0.5454948544502258,,,
45849,117,0.41122016310691833,0.4549109637737274,,,
45899,117,0.22292788326740265,0.25120583176612854,,,
45949,117,0.2220320701599121,0.23091430962085724,,,
