train_loss,epoch,step,val_acc,train_acc,test_acc
-0.48770618438720703,91,28449,,,
-0.4770169258117676,91,28499,,,
-0.5059285163879395,91,28549,,,
-0.4877289831638336,91,28599,,,
-0.5019761323928833,91,28649,,,
-0.48503100872039795,91,28699,,,
,91,28703,0.8547000288963318,,
,91,28703,,0.9059996008872986,0.9031999707221985
-0.5061570405960083,92,28749,,,
-0.4995231032371521,92,28799,,,
-0.4599117040634155,92,28849,,,
-0.47429990768432617,92,28899,,,
-0.4665725827217102,92,28949,,,
-0.49174803495407104,92,28999,,,
,92,29015,0.853600025177002,,
,92,29015,,0.9055989384651184,0.9006999731063843
-0.47094428539276123,93,29049,,,
-0.5045682191848755,93,29099,,,
-0.486691415309906,93,29149,,,
-0.5046128034591675,93,29199,,,
-0.5107446908950806,93,29249,,,
-0.4846192002296448,93,29299,,,
,93,29327,0.8561000227928162,,
,93,29327,,0.9058994650840759,0.9020000100135803
-0.5085868835449219,94,29349,,,
-0.47128888964653015,94,29399,,,
-0.4859830141067505,94,29449,,,
-0.4633887708187103,94,29499,,,
-0.47576892375946045,94,29549,,,
-0.47502124309539795,94,29599,,,
,94,29639,0.8547000288963318,,
,94,29639,,0.9055739045143127,0.9031000137329102
-0.4938706159591675,95,29649,,,
-0.47977063059806824,95,29699,,,
-0.5046218633651733,95,29749,,,
-0.48958075046539307,95,29799,,,
-0.47607070207595825,95,29849,,,
-0.4760531783103943,95,29899,,,
-0.5029858350753784,95,29949,,,
,95,29951,0.8540999889373779,,
,95,29951,,0.9070762991905212,0.9031000137329102
-0.5095453262329102,96,29999,,,
-0.4806060194969177,96,30049,,,
-0.49281442165374756,96,30099,,,
-0.4744412899017334,96,30149,,,
-0.47009459137916565,96,30199,,,
-0.4799734354019165,96,30249,,,
,96,30263,0.8537999987602234,,
,96,30263,,0.9058243036270142,0.9017999768257141
-0.5176423192024231,97,30299,,,
-0.47142505645751953,97,30349,,,
-0.4761456251144409,97,30399,,,
-0.510827898979187,97,30449,,,
-0.4819907248020172,97,30499,,,
-0.47529181838035583,97,30549,,,
,97,30575,0.853600025177002,,
,97,30575,,0.9071764945983887,0.9034000039100647
-0.49099200963974,98,30599,,,
-0.5086474418640137,98,30649,,,
-0.48174792528152466,98,30699,,,
-0.4694490134716034,98,30749,,,
-0.49093642830848694,98,30799,,,
-0.49156320095062256,98,30849,,,
,98,30887,0.8550999760627747,,
,98,30887,,0.9069010615348816,0.90420001745224
-0.5016568899154663,99,30899,,,
-0.4961242079734802,99,30949,,,
-0.47744569182395935,99,30999,,,
-0.48401975631713867,99,31049,,,
-0.5069267749786377,99,31099,,,
-0.4883362948894501,99,31149,,,
-0.5140311121940613,99,31199,,,
,99,31199,0.8557000160217285,,
,99,31199,,0.9074018597602844,0.9009000062942505
