step,train_loss,epoch,val_acc,test_acc,train_acc
28499,-0.45068538188934326,91,,,
28549,-0.45149004459381104,91,,,
28599,-0.4346274137496948,91,,,
28649,-0.4271366000175476,91,,,
28699,-0.4265040159225464,91,,,
28703,,91,0.7642999887466431,,
28703,,91,,0.8909000158309937,0.8206129670143127
28749,-0.427734911441803,92,,,
28799,-0.42951375246047974,92,,,
28849,-0.43693146109580994,92,,,
28899,-0.40929365158081055,92,,,
28949,-0.4711737632751465,92,,,
28999,-0.44338956475257874,92,,,
29015,,92,0.765500009059906,,
29015,,92,,0.890999972820282,0.8218899965286255
29049,-0.4492547810077667,93,,,
29099,-0.41366738080978394,93,,,
29149,-0.4543786346912384,93,,,
29199,-0.4195796251296997,93,,,
29249,-0.46699169278144836,93,,,
29299,-0.433775931596756,93,,,
29327,,93,0.7657999992370605,,
29327,,93,,0.8937000036239624,0.8209134340286255
29349,-0.48385047912597656,94,,,
29399,-0.45911696553230286,94,,,
29449,-0.4371837377548218,94,,,
29499,-0.43758425116539,94,,,
29549,-0.4455951750278473,94,,,
29599,-0.4252958297729492,94,,,
29639,,94,0.7656000256538391,,
29639,,94,,0.8924999833106995,0.8226662874221802
29649,-0.44878894090652466,95,,,
29699,-0.4315865635871887,95,,,
29749,-0.4491344690322876,95,,,
29799,-0.40743279457092285,95,,,
29849,-0.36982232332229614,95,,,
29899,-0.43784505128860474,95,,,
29949,-0.4621307849884033,95,,,
29951,,95,0.7656000256538391,,
29951,,95,,0.8913000226020813,0.8217898607254028
29999,-0.41966214776039124,96,,,
30049,-0.39490649104118347,96,,,
30099,-0.4254598617553711,96,,,
30149,-0.44669395685195923,96,,,
30199,-0.40575599670410156,96,,,
30249,-0.4423993229866028,96,,,
30263,,96,0.7638999819755554,,
30263,,96,,0.890999972820282,0.8229667544364929
30299,-0.43457600474357605,97,,,
30349,-0.43408864736557007,97,,,
30399,-0.43299204111099243,97,,,
30449,-0.44960975646972656,97,,,
30499,-0.43778491020202637,97,,,
30549,-0.4715399444103241,97,,,
30575,,97,0.7649999856948853,,
30575,,97,,0.892799973487854,0.8226662874221802
30599,-0.4254715144634247,98,,,
30649,-0.46735715866088867,98,,,
30699,-0.4438939392566681,98,,,
30749,-0.42160502076148987,98,,,
30799,-0.4065888524055481,98,,,
30849,-0.4513879120349884,98,,,
30887,,98,0.7649999856948853,,
30887,,98,,0.8927000164985657,0.8224158883094788
30899,-0.4482780694961548,99,,,
30949,-0.4198410212993622,99,,,
30999,-0.4577654004096985,99,,,
31049,-0.4516049027442932,99,,,
31099,-0.4360041618347168,99,,,
31149,-0.39842045307159424,99,,,
31199,-0.4301110804080963,99,,,
31199,,99,0.7638999819755554,,
31199,,99,,0.8930000066757202,0.8223657608032227
