train_loss1,step,train_loss2,epoch,train_acc2,train_acc1,test_acc
0.00014720823673997074,21599,0.00013448057870846242,55,,,
3.0583782063331455e-05,21649,0.0001537902862764895,55,,,
0.00012191347195766866,21699,1.5354811694123782e-05,55,,,
0.00019714819791261107,21749,2.895194302254822e-05,55,,,
0.00012651745055336505,21799,4.444403384695761e-05,55,,,
,21839,,55,0.9086939096450806,0.9082531929016113,0.8837000131607056
5.8761550462804735e-05,21849,6.03143016633112e-05,56,,,
0.0004710317589342594,21899,0.0003291477041784674,56,,,
6.754037895007059e-05,21949,5.874121416127309e-05,56,,,
0.0002135459944838658,21999,0.00024284757091663778,56,,,
2.0636120098060928e-05,22049,0.00021025446767453104,56,,,
6.820540875196457e-05,22099,0.00038606912130489945,56,,,
0.00015325470303650945,22149,2.5826613637036644e-05,56,,,
3.7162521039135754e-05,22199,0.0003490139206405729,56,,,
,22229,,56,0.9076722860336304,0.908473551273346,0.8892999887466431
0.000130977263324894,22249,2.7394118660595268e-05,57,,,
5.072725616628304e-05,22299,2.0388079065014608e-05,57,,,
3.1665262213209644e-05,22349,4.9840575229609385e-05,57,,,
0.0001929368154378608,22399,7.501643267460167e-05,57,,,
0.0001289568463107571,22449,0.0006279008230194449,57,,,
7.791303687554318e-06,22499,2.4328302970388904e-05,57,,,
0.00011161930888192728,22549,5.771349970018491e-05,57,,,
4.535906919045374e-05,22599,7.77065652073361e-05,57,,,
,22619,,57,0.9109174609184265,0.9102163314819336,0.8795999884605408
0.0003091386170126498,22649,0.00108928547706455,58,,,
3.3710733987390995e-05,22699,0.0003951942198909819,58,,,
1.877893737400882e-05,22749,0.00018578715389594436,58,,,
4.46477361037978e-06,22799,1.5540457525275997e-06,58,,,
4.303698369767517e-05,22849,1.3787586794933304e-05,58,,,
4.480221468838863e-05,22899,1.0848921192518901e-05,58,,,
7.760305743431672e-05,22949,0.0001486638211645186,58,,,
2.3796028472133912e-05,22999,0.00015189684927463531,58,,,
,23009,,58,0.9091546535491943,0.9112580418586731,0.892300009727478
0.0006997162709012628,23049,0.0003950804239138961,59,,,
2.8326447136350907e-05,23099,0.0002787586417980492,59,,,
0.00014645559713244438,23149,0.0005181382293812931,59,,,
0.00018463422020431608,23199,6.362513522617519e-05,59,,,
0.0005377740017138422,23249,0.0003114316496066749,59,,,
0.00037780427373945713,23299,0.0001344236225122586,59,,,
1.5529694792348891e-06,23349,1.566782702866476e-05,59,,,
1.6416001017205417e-05,23399,4.071386865689419e-05,59,,,
,23399,,59,0.9068108797073364,0.9107972979545593,0.8877999782562256
1.2543114280560985e-05,23449,3.718862353707664e-05,60,,,
5.3815787396160886e-05,23499,8.581387191952672e-06,60,,,
0.00011581638682400808,23549,3.899801231455058e-05,60,,,
5.598308052867651e-05,23599,9.171297278953716e-05,60,,,
0.00028499754262156785,23649,1.2009886631858535e-05,60,,,
0.00010086784459417686,23699,0.00027350004529580474,60,,,
6.619882333325222e-05,23749,0.0002880721294786781,60,,,
,23789,,60,0.9100160002708435,0.9097555875778198,0.8902000188827515
0.0004776781133841723,23799,4.124277984374203e-05,61,,,
1.5348119632108137e-05,23849,5.5667485867161304e-05,61,,,
7.902967809059191e-06,23899,9.324999700766057e-05,61,,,
2.9445580366882496e-05,23949,4.118168362765573e-05,61,,,
0.00044819514732807875,23999,5.758498082286678e-05,61,,,
2.4932902306318283e-05,24049,3.9388170989695936e-05,61,,,
4.227378667565063e-06,24099,1.2647766197915189e-05,61,,,
5.1584695029305294e-05,24149,7.683612057007849e-05,61,,,
,24179,,61,0.9131810665130615,0.9151442050933838,0.886900007724762
0.00012621234054677188,24199,0.0002598103601485491,62,,,
4.888443436357193e-05,24249,3.8714413676643744e-05,62,,,
0.0004091863811481744,24299,0.00021553499391302466,62,,,
0.00011072002234868705,24349,1.0461774763825815e-05,62,,,
0.0003632183070294559,24399,2.668663364602253e-05,62,,,
2.419980773993302e-05,24449,4.368122972664423e-05,62,,,
3.323264536447823e-05,24499,0.0003681640373542905,62,,,
0.00018458486010786146,24549,0.00047150751925073564,62,,,
,24569,,62,0.9091546535491943,0.9102764129638672,0.887499988079071
0.0004167186561971903,24599,7.412831473629922e-05,63,,,
1.5787252777954563e-05,24649,0.0002997103438246995,63,,,
0.0008284657960757613,24699,0.00045089120976626873,63,,,
8.847976278048009e-05,24749,0.00041496256017126143,63,,,
0.00014454433403443545,24799,0.0010665958980098367,63,,,
7.778823783155531e-05,24849,8.340560270880815e-06,63,,,
2.8343170924927108e-05,24899,3.779588587349281e-05,63,,,
4.892563447356224e-05,24949,4.6717199438717216e-05,63,,,
,24959,,63,0.91015625,0.9101762771606445,0.8840000033378601
0.00030798136140219867,24999,5.654128472087905e-05,64,,,
6.60742080071941e-05,25049,0.0003736511280294508,64,,,
0.00022548636479768902,25099,0.00021814210049342364,64,,,
0.00017929935711435974,25149,1.531980888103135e-05,64,,,
0.0003871966036967933,25199,0.0006768971215933561,64,,,
0.0006246694247238338,25249,0.0010012566344812512,64,,,
0.00011767391697503626,25299,0.0001315911504207179,64,,,
0.00017751498671714216,25349,0.00023711849644314498,64,,,
,25349,,64,0.9105769395828247,0.9135216474533081,0.8968999981880188
0.0004886823589913547,25399,0.0001620928815100342,65,,,
5.9652116760844365e-05,25449,0.00013679434778168797,65,,,
1.2459659956221003e-05,25499,2.3626236725249328e-05,65,,,
2.3310596588999033e-05,25549,4.513790918281302e-05,65,,,
0.0002530505007598549,25599,0.00010533352178754285,65,,,
7.559603545814753e-05,25649,1.9143773897667415e-05,65,,,
7.511554576922208e-05,25699,0.0004975940100848675,65,,,
,25739,,65,0.9120993614196777,0.913481593132019,0.8880000114440918
5.143376984051429e-05,25749,3.218539131921716e-05,66,,,
1.3136774441591115e-06,25799,2.592586952232523e-06,66,,,
0.00016070491983555257,25849,1.4993445802247152e-05,66,,,
0.00019305846944916993,25899,3.601248681661673e-05,66,,,
6.107702211011201e-05,25949,0.0009538361919112504,66,,,
0.00019563123350962996,25999,0.00012406987661961466,66,,,
7.130846643121913e-05,26049,0.00022025115322321653,66,,,
0.0016409087693318725,26099,0.0001439971529180184,66,,,
,26129,,66,0.9149038195610046,0.9137620329856873,0.8859999775886536
2.9270049708429724e-05,26149,0.0002762077492661774,67,,,
0.00021503173047676682,26199,0.0002798406349029392,67,,,
0.0006359166582114995,26249,3.806746462942101e-05,67,,,
0.0005731960409320891,26299,4.044038723804988e-05,67,,,
8.071875345194712e-05,26349,1.0488691259524785e-05,67,,,
0.0005134270759299397,26399,0.00023872788005974144,67,,,
3.255960109527223e-05,26449,9.737467189552262e-05,67,,,
1.6165546185220592e-05,26499,6.213781944097718e-06,67,,,
,26519,,67,0.9115985631942749,0.9099358916282654,0.8902000188827515
7.8178258263506e-05,26549,0.00019500295456964523,68,,,
7.830683171050623e-05,26599,9.128827514359728e-06,68,,,
8.989548223325983e-05,26649,0.0001531048328615725,68,,,
0.0004877222527284175,26699,0.0005232777912169695,68,,,
0.0002886301081161946,26749,0.0002523153380025178,68,,,
3.0709521524840966e-05,26799,0.0001547134161228314,68,,,
0.0002689590910449624,26849,8.644229819765314e-05,68,,,
2.036732985288836e-05,26899,2.205363671237137e-05,68,,,
,26909,,68,0.9132612347602844,0.9141426086425781,0.8902000188827515
0.00010167896834900603,26949,0.00024043751182034612,69,,,
1.699862150417175e-05,26999,2.9229266147012822e-05,69,,,
1.4081576409807894e-05,27049,6.449333159253001e-05,69,,,
4.401633850648068e-05,27099,5.772414169769036e-06,69,,,
0.00018668960547074676,27149,3.9643105992581695e-05,69,,,
1.2199787306599319e-05,27199,0.00039935545646585524,69,,,
0.0006362150306813419,27249,8.266214717878029e-05,69,,,
0.00024362315889447927,27299,5.62896893825382e-05,69,,,
,27299,,69,0.9140224456787109,0.9145432710647583,0.8942000269889832
3.7817841075593606e-05,27349,1.6793535905890167e-05,70,,,
9.475238039158285e-05,27399,9.277783647121396e-06,70,,,
1.556292045279406e-05,27449,0.00021243335504550487,70,,,
0.00013712971122004092,27499,1.8709573851083405e-05,70,,,
6.587211100850254e-05,27549,8.13390506664291e-05,70,,,
0.0007802202017046511,27599,0.00013015112199354917,70,,,
0.00020934868371114135,27649,0.0001428688847227022,70,,,
,27689,,70,0.9138020873069763,0.9161859154701233,0.8808000087738037
0.0004719652933999896,27699,0.0007375762215815485,71,,,
7.843066123314202e-05,27749,0.00014072592603042722,71,,,
7.348657527472824e-05,27799,2.612765456433408e-05,71,,,
3.7694702768931165e-05,27849,0.0002028214803431183,71,,,
0.00010440240293974057,27899,2.7574775231187232e-05,71,,,
4.348628135630861e-05,27949,7.269612251548097e-05,71,,,
1.2204310223751236e-05,27999,3.753109194803983e-05,71,,,
2.5840141461230814e-05,28049,0.00041604755097068846,71,,,
,28079,,71,0.9131810665130615,0.915705144405365,0.8934999704360962
0.00016750283248256892,28099,3.3386611903551966e-05,72,,,
1.43353554449277e-05,28149,0.00019739486742764711,72,,,
0.00013469513214658946,28199,0.00017774611478671432,72,,,
0.0008748077671043575,28249,0.0001366534415865317,72,,,
2.012970253417734e-05,28299,8.546561730327085e-06,72,,,
0.00011200993321835995,28349,0.00011963433644268662,72,,,
1.2936455277667847e-05,28399,5.729570330004208e-05,72,,,
5.643402619170956e-05,28449,0.0002480314578860998,72,,,
,28469,,72,0.9152444005012512,0.9169671535491943,0.8924000263214111
0.0002615863340906799,28499,5.858375516254455e-06,73,,,
1.8666805772227235e-05,28549,0.0002245842042611912,73,,,
1.7712660564939142e-06,28599,0.0004225830780342221,73,,,
0.0003459300205577165,28649,0.0005032493500038981,73,,,
0.00046670372830703855,28699,3.0472841899609193e-05,73,,,
4.7748257202329114e-05,28749,3.1429426599061117e-05,73,,,
0.00029371128766797483,28799,0.00010888213728321716,73,,,
2.9682911190320738e-05,28849,6.799336006224621e-06,73,,,
,28859,,73,0.9141826629638672,0.916286051273346,0.8949000239372253
3.7273748603183776e-05,28899,0.0006298694061115384,74,,,
2.8515563826658763e-05,28949,0.00023143526050262153,74,,,
0.00036248803371563554,28999,0.00011405606346670538,74,,,
0.0004111782764084637,29049,0.0007415978470817208,74,,,
6.287484666245291e-06,29099,1.3063902770227287e-05,74,,,
3.4331553706579143e-06,29149,0.00017603418382350355,74,,,
2.2110309146228246e-05,29199,7.362194446614012e-05,74,,,
3.4402633900754154e-05,29249,0.0001902904623420909,74,,,
,29249,,74,0.9170472621917725,0.9169671535491943,0.8960000276565552
3.8017886254237965e-05,29299,0.00014064124843571335,75,,,
3.3738993806764483e-05,29349,8.275792060885578e-05,75,,,
0.00029551537591032684,29399,5.215244073042413e-06,75,,,
0.00039553712122142315,29449,4.772302054334432e-05,75,,,
2.063823376374785e-05,29499,1.4296480003395118e-05,75,,,
0.00012085711205145344,29549,0.0008289695833809674,75,,,
0.0003406614705454558,29599,4.007943061878905e-05,75,,,
,29639,,75,0.9169471263885498,0.9176082015037537,0.8950999975204468
1.7434173059882596e-05,29649,5.40666478627827e-05,76,,,
5.692996637662873e-05,29699,0.00038966871215961874,76,,,
5.784336099168286e-05,29749,0.00024465785827487707,76,,,
0.0012462695594877005,29799,0.0004227022873237729,76,,,
0.00017541393754072487,29849,4.414501745486632e-05,76,,,
0.00041207828326150775,29899,0.0012571730185300112,76,,,
0.00011457030632300302,29949,0.00016078510088846087,76,,,
1.4427495443669613e-05,29999,3.240556543460116e-05,76,,,
,30029,,76,0.9165664911270142,0.9175280332565308,0.8930000066757202
0.00013682899589184672,30049,0.00016989318828564137,77,,,
0.00012244691606611013,30099,1.2811375199817121e-05,77,,,
4.85113741888199e-05,30149,3.9163901419669855e-06,77,,,
6.189390660438221e-06,30199,0.0002222731854999438,77,,,
0.00014818587806075811,30249,0.00019593808974605054,77,,,
0.0011341872159391642,30299,8.730087756703142e-06,77,,,
8.179341966751963e-05,30349,5.629573934129439e-05,77,,,
9.871291695162654e-05,30399,1.4773617067476152e-06,77,,,
,30419,,77,0.9174479246139526,0.9190304279327393,0.8914999961853027
1.80990100488998e-05,30449,6.50731089990586e-05,78,,,
0.0003399949928279966,30499,0.0001392089470755309,78,,,
0.00012033869279548526,30549,0.00020219568978063762,78,,,
3.776447556447238e-05,30599,6.782793661841424e-06,78,,,
0.0001443982619093731,30649,5.5370634072460234e-05,78,,,
3.725051283254288e-05,30699,0.00015255884500220418,78,,,
1.1905153769475874e-05,30749,0.00019373778195586056,78,,,
0.0004703148442786187,30799,0.0005096739041619003,78,,,
,30809,,78,0.9184495210647583,0.9180889129638672,0.8888000249862671
7.001582162047271e-06,30849,0.00012388653703965247,79,,,
0.00020737962040584534,30899,0.00020353835134301335,79,,,
2.0292041881475598e-05,30949,2.2099718989920802e-05,79,,,
1.7260590539081022e-05,30999,0.0006099267047829926,79,,,
0.0004608580784406513,31049,0.00026887826970778406,79,,,
0.00020024966215714812,31099,0.0008377584163099527,79,,,
0.0009656042093411088,31149,0.0003248807042837143,79,,,
2.0651894374168478e-05,31199,0.00010858189489226788,79,,,
,31199,,79,0.917107343673706,0.9214543104171753,0.892799973487854
0.0005447615403681993,31249,0.00020876814960502088,80,,,
0.00014713329437654465,31299,0.0008597324485890567,80,,,
2.6155723389820196e-05,31349,1.2044057257298846e-05,80,,,
7.5710631790570915e-06,31399,1.7841670342022553e-05,80,,,
3.646588447736576e-05,31449,9.025038889376447e-05,80,,,
0.00014760252088308334,31499,6.980013495194726e-06,80,,,
2.792976920318324e-05,31549,1.4259006093197968e-05,80,,,
,31589,,80,0.9202724099159241,0.9169270992279053,0.885200023651123
1.3528107956517488e-05,31599,1.2618076652870513e-05,81,,,
6.243245297810063e-05,31649,0.0001174783319584094,81,,,
9.563427738612518e-05,31699,0.00021784451382700354,81,,,
8.06301977718249e-05,31749,5.111975042382255e-05,81,,,
1.5381167031591758e-05,31799,1.4280391951615456e-05,81,,,
2.502775714674499e-05,31849,4.792504569195444e-06,81,,,
0.00031565106473863125,31899,7.850056135794148e-05,81,,,
1.6556707123527303e-05,31949,1.779499143594876e-06,81,,,
,31979,,81,0.9193910360336304,0.914923906326294,0.8938999772071838
0.00015118309238459915,31999,0.00026524547138251364,82,,,
2.7092391974292696e-05,32049,1.1273739801254123e-05,82,,,
2.3193431843537837e-05,32099,0.00016240809054579586,82,,,
1.047872683557216e-05,32149,0.0004574666090775281,82,,,
8.921947483031545e-06,32199,0.00029084604466333985,82,,,
0.00021369638852775097,32249,6.3944244175218046e-06,82,,,
1.4384283531398978e-05,32299,0.0002719027397688478,82,,,
4.419577180669876e-06,32349,1.2198353942949325e-05,82,,,
,32369,,82,0.9195111989974976,0.9204326868057251,0.8963000178337097
1.547638930787798e-05,32399,0.00016271055210381746,83,,,
6.354900961014209e-06,32449,1.3590363778348546e-05,83,,,
2.349609303564648e-06,32499,4.608376457326813e-06,83,,,
1.2250439795025159e-05,32549,1.3083581507089548e-05,83,,,
5.407856406236533e-06,32599,9.672188753029332e-05,83,,,
4.386467480799183e-05,32649,3.597880277084187e-05,83,,,
2.2906768208486028e-05,32699,8.225141209550202e-05,83,,,
1.3714810847886838e-05,32749,0.00011613926471909508,83,,,
,32759,,83,0.9221153855323792,0.9229166507720947,0.8978999853134155
4.8770205467008054e-05,32799,1.7264743291889317e-05,84,,,
7.64181386330165e-05,32849,3.47328677889891e-05,84,,,
1.5680634533055127e-05,32899,0.00029610187630169094,84,,,
4.733415335067548e-05,32949,1.6716788877602085e-06,84,,,
0.00042194637353532016,32999,2.0242521259206114e-06,84,,,
1.5182513379841112e-05,33049,1.796724427549634e-05,84,,,
4.6801811549812555e-05,33099,0.00022973089653532952,84,,,
1.7380838244207553e-06,33149,7.730362085567322e-06,84,,,
,33149,,84,0.920192301273346,0.9202724099159241,0.8970999717712402
0.00014537824608851224,33199,5.0557802751427516e-05,85,,,
1.3378184121393133e-05,33249,5.630234954878688e-05,85,,,
0.00013151392340660095,33299,0.0007398179732263088,85,,,
7.931413711048663e-05,33349,7.144561095628887e-05,85,,,
1.513938855168817e-06,33399,4.3500585888978094e-05,85,,,
0.0004138934309594333,33449,0.00048229278763756156,85,,,
2.3032916942611337e-05,33499,4.832675767829642e-05,85,,,
,33539,,85,0.9207331538200378,0.9212539792060852,0.8924000263214111
1.4140478015178815e-05,33549,0.0001377190201310441,86,,,
0.0005873471964150667,33599,2.6608744519762695e-05,86,,,
1.549567241454497e-05,33649,4.291244113119319e-05,86,,,
3.448146890150383e-05,33699,1.7219568690052256e-05,86,,,
0.00011414384061936289,33749,4.2388121073599905e-05,86,,,
9.370852058054879e-05,33799,0.0001120467932196334,86,,,
2.1378902602009475e-05,33849,0.00010545939585426822,86,,,
5.010193035559496e-06,33899,4.208654718240723e-05,86,,,
,33929,,86,0.9201322197914124,0.9214543104171753,0.8960999846458435
4.85416921947035e-06,33949,3.2609691515972372e-06,87,,,
7.572139293188229e-05,33999,0.00040372973307967186,87,,,
0.00011432563042035326,34049,1.2652766599785537e-05,87,,,
0.00045851559843868017,34099,0.00013216075603850186,87,,,
7.256462140503572e-06,34149,1.9688379779836396e-06,87,,,
9.587604836269747e-06,34199,0.0004058335907757282,87,,,
3.782988414968713e-06,34249,3.0744711693841964e-05,87,,,
1.978944055736065e-05,34299,2.79537562164478e-05,87,,,
,34319,,87,0.9231370091438293,0.923517644405365,0.8996000289916992
5.476650585478637e-06,34349,5.200544819672359e-06,88,,,
4.2527710320428014e-05,34399,6.468227365985513e-05,88,,,
0.00022849686502013355,34449,1.8162976630264893e-05,88,,,
0.00011815719335572794,34499,1.228161454491783e-05,88,,,
3.0701929063070565e-05,34549,0.0001611470797797665,88,,,
8.929036994231865e-06,34599,9.492276149103418e-05,88,,,
3.110717443632893e-05,34649,1.778712203304167e-06,88,,,
0.00018749771697912365,34699,2.679151475604158e-05,88,,,
,34709,,88,0.9227163195610046,0.9223757982254028,0.8981000185012817
5.143129965290427e-05,34749,0.00019697325478773564,89,,,
0.00019244661962147802,34799,0.00016085265087895095,89,,,
0.00011747847020160407,34849,7.849546818761155e-06,89,,,
2.75026832241565e-05,34899,3.1291287996282335e-06,89,,,
5.914669600315392e-05,34949,6.65405168547295e-05,89,,,
2.9140530386939645e-05,34999,9.571322880219668e-05,89,,,
2.3439652068191208e-05,35049,6.033660611137748e-05,89,,,
7.75247644924093e-06,35099,0.000122169527458027,89,,,
,35099,,89,0.9253004789352417,0.9231370091438293,0.8981999754905701
2.9823951990692876e-05,35149,3.122993575743749e-06,90,,,
3.305886764337629e-07,35199,0.00011306146188871935,90,,,
0.00010905345698120072,35249,0.0001490485155954957,90,,,
0.00011304885265417397,35299,5.326960308593698e-05,90,,,
1.565689490234945e-05,35349,0.0004415744624566287,90,,,
9.683614734967705e-06,35399,3.3404827263439074e-05,90,,,
4.473183253139723e-06,35449,2.6813934255187633e-06,90,,,
,35489,,90,0.9222556352615356,0.9218349456787109,0.8945000171661377
4.259570414433256e-05,35499,0.000113093396066688,91,,,
4.0155111491912976e-05,35549,0.00011307639942970127,91,,,
5.280203913571313e-05,35599,2.5179995645885356e-05,91,,,
4.576295759761706e-05,35649,1.23755789900315e-05,91,,,
0.00029683264438062906,35699,3.159038897138089e-05,91,,,
5.230316219240194e-06,35749,2.9193830414442345e-05,91,,,
3.024761099368334e-07,35799,8.317347806041653e-07,91,,,
2.8378197384881787e-05,35849,2.427788331260672e-06,91,,,
,35879,,91,0.923357367515564,0.9243789911270142,0.8999999761581421
4.4013977458234876e-05,35899,6.766375008737668e-05,92,,,
0.00013920555647928268,35949,0.00027439399855211377,92,,,
5.593800779024605e-06,35999,7.08066954757669e-06,92,,,
6.045955160516314e-05,36049,0.00010355756239732727,92,,,
2.8433989427867346e-05,36099,0.0002945457526948303,92,,,
9.97374372673221e-05,36149,0.00010122584353666753,92,,,
5.359744591260096e-06,36199,1.3319897334440611e-05,92,,,
0.00011797742627095431,36249,0.00014980226114857942,92,,,
,36269,,92,0.9236378073692322,0.9216746687889099,0.8981000185012817
2.365461114095524e-05,36299,0.00013542558008339256,93,,,
0.0006148302345536649,36349,0.00013989834405947477,93,,,
3.545667823345866e-06,36399,4.693939445132855e-06,93,,,
1.560796135890996e-06,36449,0.00044154300121590495,93,,,
7.680825365241617e-05,36499,5.837452408741228e-05,93,,,
3.377472239662893e-05,36549,2.3658609279664233e-05,93,,,
9.502451575826854e-05,36599,2.4211060008383356e-05,93,,,
0.0002992422669194639,36649,1.8218226614408195e-05,93,,,
,36659,,93,0.9228365421295166,0.9220753312110901,0.8952999711036682
1.955434345290996e-05,36699,1.6421299733337946e-05,94,,,
0.00026226131012663245,36749,0.0002284791407873854,94,,,
1.0280045898980461e-05,36799,4.4970452108827885e-06,94,,,
1.961867201316636e-05,36849,4.508160054683685e-05,94,,,
1.6101923392852768e-05,36899,0.0004015188605990261,94,,,
7.049195846775547e-05,36949,8.122305735014379e-05,94,,,
1.6909349369598203e-06,36999,1.7707074221107177e-05,94,,,
0.0007349590305238962,37049,2.6499057639739476e-05,94,,,
,37049,,94,0.9245793223381042,0.9233173131942749,0.8971999883651733
8.907162509785849e-07,37099,1.1862188330269419e-05,95,,,
0.0002503636642359197,37149,0.00017589186609257013,95,,,
6.347431190079078e-05,37199,0.00015284420805983245,95,,,
1.92828883882612e-05,37249,4.514843749348074e-05,95,,,
1.4284391909313854e-05,37299,2.5416504286113195e-05,95,,,
0.00010730475332820788,37349,3.559413380571641e-05,95,,,
6.818224846938392e-06,37399,6.903270332259126e-06,95,,,
,37439,,95,0.922616183757782,0.9243589639663696,0.9031000137329102
2.0260913515812717e-05,37449,2.2451384211308323e-05,96,,,
1.2603622963069938e-06,37499,6.888166808494134e-06,96,,,
0.00014150928473100066,37549,0.0003967798547819257,96,,,
2.823913746397011e-05,37599,0.0004986904095858335,96,,,
0.00013050122652202845,37649,0.00012841472926083952,96,,,
0.0006812768988311291,37699,0.0001482240331824869,96,,,
0.0001528424909338355,37749,3.148833638988435e-05,96,,,
0.0001376499712932855,37799,1.885827077785507e-05,96,,,
,37829,,96,0.9236778616905212,0.9264423251152039,0.8996999859809875
5.163923560758121e-06,37849,2.8479737466113875e-06,97,,,
1.129888460127404e-06,37899,5.1656570576597005e-05,97,,,
0.00044165135477669537,37949,0.0010201112600043416,97,,,
7.25063364370726e-05,37999,1.0422068044135813e-05,97,,,
0.00026125661679543555,38049,0.00018506188644096255,97,,,
6.842425591457868e-06,38099,5.5016204214553e-07,97,,,
0.00013527224655263126,38149,5.0262129661859944e-05,97,,,
3.840005774691235e-06,38199,1.1812592674687039e-05,97,,,
,38219,,97,0.9247996807098389,0.9253205060958862,0.8989999890327454
2.667985245352611e-05,38249,1.3096411748847459e-05,98,,,
4.705572791863233e-05,38299,0.00016655217041261494,98,,,
3.3400210668332875e-06,38349,8.475518552586436e-05,98,,,
1.0310212928743567e-05,38399,5.1066067499050405e-06,98,,,
2.8425816708477214e-05,38449,3.0165454063535435e-06,98,,,
3.2984884455800056e-05,38499,0.00013396720169112086,98,,,
0.00010702310100896284,38549,1.8354507119511254e-05,98,,,
0.0001470034767407924,38599,0.0004205145232845098,98,,,
,38609,,98,0.9240584969520569,0.9225761294364929,0.8973000049591064
0.00028254056815057993,38649,2.7783093173638918e-05,99,,,
3.2594893127679825e-05,38699,0.00020035389752592891,99,,,
0.00013622659025713801,38749,1.24000489449827e-05,99,,,
6.944858614588156e-05,38799,1.690414865151979e-05,99,,,
3.160153210046701e-05,38849,6.807036243117182e-06,99,,,
2.512426726752892e-05,38899,0.00013216410297900438,99,,,
4.629728664440336e-06,38949,1.3617761396744754e-05,99,,,
0.00010009711695602164,38999,0.0005754920421168208,99,,,
,38999,,99,0.9268028736114502,0.9252203702926636,0.8991000056266785
4.650274058803916e-05,39049,3.9219299651449546e-05,100,,,
2.900207164202584e-06,39099,1.593868546478916e-05,100,,,
2.283574576722458e-05,39149,0.00024623461649753153,100,,,
4.311413431423716e-05,39199,0.00043690373422577977,100,,,
0.0002246970107080415,39249,1.4396229744306765e-05,100,,,
1.701932524156291e-05,39299,2.2979000277700834e-05,100,,,
1.2642620276892558e-05,39349,8.574664389016107e-05,100,,,
,39389,,100,0.923517644405365,0.9259615540504456,0.8996000289916992
1.4188473869580775e-05,39399,9.148130288849643e-07,101,,,
1.2242993761901744e-05,39449,0.00021016885875724256,101,,,
2.6987074306816794e-05,39499,0.00047048923443071544,101,,,
0.00038161093834787607,39549,0.00012228974082972854,101,,,
6.80331140756607e-05,39599,4.4304929360805545e-06,101,,,
4.736609844258055e-05,39649,8.074069046415389e-05,101,,,
0.00021467955957632512,39699,0.0006292611360549927,101,,,
0.0003825425519607961,39749,0.00013570318697020411,101,,,
,39779,,101,0.927263617515564,0.926362156867981,0.9017999768257141
5.152946869202424e-06,39799,8.573384548071772e-06,102,,,
0.0002392405440332368,39849,0.00010139877122128382,102,,,
2.2562702724826522e-05,39899,0.00020811035938095301,102,,,
1.9555694962036796e-05,39949,9.661398507887498e-06,102,,,
3.2829539122758433e-06,39999,1.3414772865871782e-06,102,,,
3.21622496812779e-06,40049,3.346505036461167e-05,102,,,
2.5348088001919677e-06,40099,2.795794171106536e-05,102,,,
0.0004914783639833331,40149,7.2460577939637e-05,102,,,
,40169,,102,0.9262820482254028,0.9277043342590332,0.9043999910354614
0.00043375915265642107,40199,0.0002593683311715722,103,,,
5.874939597561024e-05,40249,0.00017796082829590887,103,,,
2.9450586225721054e-05,40299,4.879349944530986e-06,103,,,
8.982641156762838e-05,40349,3.0611176043748856e-05,103,,,
3.9142545574577525e-05,40399,0.0005570925422944129,103,,,
1.3392179425864015e-05,40449,2.8297820335865254e-06,103,,,
0.00011789445125032216,40499,2.1107182419655146e-06,103,,,
7.17565999366343e-05,40549,2.4013045276660705e-06,103,,,
,40559,,103,0.9263421297073364,0.9268429279327393,0.9003999829292297
4.987147622159682e-05,40599,4.016782895632787e-06,104,,,
4.9703103286447003e-05,40649,3.1433719414053485e-05,104,,,
2.959121047751978e-05,40699,4.296017868909985e-05,104,,,
3.3302803785772994e-06,40749,5.098305700812489e-05,104,,,
0.0002000911918003112,40799,8.548772711947095e-06,104,,,
3.159963307552971e-05,40849,0.00014505845319945365,104,,,
2.381306785537163e-06,40899,7.93905055616051e-05,104,,,
2.4704054339963477e-06,40949,2.221211389041855e-06,104,,,
,40949,,104,0.9272435903549194,0.9285055994987488,0.9014999866485596
0.0001876790774986148,40999,5.276127012621146e-06,105,,,
2.138729178113863e-05,41049,1.8625523807713762e-05,105,,,
2.4615774236735888e-05,41099,3.582779027055949e-05,105,,,
1.6016676454455592e-05,41149,3.782255816986435e-06,105,,,
8.9534732978791e-05,41199,5.5020918807713315e-05,105,,,
1.7502721675555222e-05,41249,0.00024505684268660843,105,,,
4.521193841355853e-05,41299,0.0004966845153830945,105,,,
,41339,,105,0.926642656326294,0.9273437261581421,0.9021000266075134
8.192495783987397e-07,41349,1.4207547792466357e-05,106,,,
0.00020521716214716434,41399,2.5312401703558862e-05,106,,,
0.0005175651749596,41449,6.74615876050666e-05,106,,,
1.2137884368712548e-06,41499,4.018572781205876e-06,106,,,
1.979719309019856e-05,41549,6.898320134496316e-05,106,,,
0.000221003225306049,41599,0.00012018157576676458,106,,,
1.138655989052495e-06,41649,1.1129116501251701e-05,106,,,
7.041437493171543e-05,41699,2.678979171832907e-06,106,,,
,41729,,106,0.9292467832565308,0.928004801273346,0.8985000252723694
8.993310984806158e-07,41749,1.1051912451875978e-06,107,,,
8.766230166656896e-06,41799,0.0001579147356096655,107,,,
6.025470156600932e-06,41849,3.531639549692045e-06,107,,,
5.3531897719949484e-05,41899,1.3779852451989427e-05,107,,,
1.7601227227714844e-05,41949,9.062845492735505e-05,107,,,
0.0004551416204776615,41999,3.692433165269904e-05,107,,,
2.6471103410585783e-05,42049,0.0007715495303273201,107,,,
