train_loss2,epoch,step,train_loss1,val_acc2,val_acc1,train_acc2,test_acc,train_acc1
0.0004281647561583668,56,17599,0.0011621082667261362,,,,,
0.00022814648400526494,56,17649,0.0006024700123816729,,,,,
0.0002230403188150376,56,17699,0.0003284870181232691,,,,,
0.00012829022307414562,56,17749,0.0007494915626011789,,,,,
,56,17783,,0.758400022983551,0.7646999955177307,,,
,56,17783,,,,0.8231921195983887,0.8804000020027161,0.8234925866127014
0.00040353776421397924,57,17799,0.00018779395031742752,,,,,
0.000546964758541435,57,17849,0.00039808242581784725,,,,,
0.000486397446366027,57,17899,0.0005088830948807299,,,,,
0.00025771366199478507,57,17949,0.00033312058076262474,,,,,
0.0007569158333353698,57,17999,0.0006396551034413278,,,,,
0.0005183889297768474,57,18049,0.0008264676434919238,,,,,
,57,18095,,0.7595000267028809,0.7634999752044678,,,
,57,18095,,,,0.8258213400840759,0.8792999982833862,0.825270414352417
0.0006557982414960861,58,18099,0.00020637773559428751,,,,,
0.00036152094253338873,58,18149,0.0002009139279834926,,,,,
0.0008458304801024497,58,18199,0.000572251679841429,,,,,
0.00019505410455167294,58,18249,0.0004990716697648168,,,,,
0.00022849066590424627,58,18299,0.00047330031520687044,,,,,
0.0003687840071506798,58,18349,0.0003978933091275394,,,,,
0.0005244953208602965,58,18399,0.000520873989444226,,,,,
,58,18407,,0.7566999793052673,0.7603999972343445,,,
,58,18407,,,,0.8265224099159241,0.8737000226974487,0.8265975713729858
0.0003985821094829589,59,18449,0.0002571144432295114,,,,,
0.0010290817590430379,59,18499,0.0009132359409704804,,,,,
0.00047718797577545047,59,18549,0.0003754709614440799,,,,,
0.0009098902228288352,59,18599,0.000648860412184149,,,,,
0.0006168609252199531,59,18649,0.0008845144766382873,,,,,
0.00070824014255777,59,18699,0.00036176329012960196,,,,,
,59,18719,,0.7633000016212463,0.7656000256538391,,,
,59,18719,,,,0.8255709409713745,0.8812000155448914,0.8271734714508057
0.00028740809648297727,60,18749,0.0004023785295430571,,,,,
0.0005782756488770247,60,18799,0.0002994005335494876,,,,,
0.0006567445816472173,60,18849,0.0008234780980274081,,,,,
0.0003043654141947627,60,18899,0.00048196929856203496,,,,,
0.0002842683170456439,60,18949,0.00015365515719167888,,,,,
0.0005346646648831666,60,18999,0.00025028036907315254,,,,,
,60,19031,,0.7566999793052673,0.7626000046730042,,,
,60,19031,,,,0.8278245329856873,0.878600001335144,0.8273738026618958
0.0006578179309144616,61,19049,0.0007146322750486434,,,,,
0.0012185336090624332,61,19099,0.0012589381076395512,,,,,
0.0006050110678188503,61,19149,0.001186115900054574,,,,,
0.00021212940919212997,61,19199,0.00019166636047884822,,,,,
3.787145033129491e-05,61,19249,6.153484719106928e-05,,,,,
0.000326553505146876,61,19299,0.0010976649355143309,,,,,
,61,19343,,0.7591000199317932,0.7620999813079834,,,
,61,19343,,,,0.8295022249221802,0.8852999806404114,0.8275240659713745
0.0001170927716884762,62,19349,7.025335071375594e-05,,,,,
0.00029079982778057456,62,19399,0.00026736746076494455,,,,,
0.0010529790306463838,62,19449,0.0012176790041849017,,,,,
0.00016067223623394966,62,19499,0.00019160805095452815,,,,,
0.002096483949571848,62,19549,0.0012855407549068332,,,,,
0.0001265742175746709,62,19599,0.0011870980961248279,,,,,
7.137025386327878e-05,62,19649,0.00014678675506729633,,,,,
,62,19655,,0.763700008392334,0.765500009059906,,,
,62,19655,,,,0.8289763331413269,0.8865000009536743,0.8292768597602844
0.0007539420039393008,63,19699,0.0001547415304230526,,,,,
0.001041578478179872,63,19749,0.0005524493753910065,,,,,
0.00019033037824556231,63,19799,0.00010183279664488509,,,,,
0.00023174613306764513,63,19849,0.00029493868350982666,,,,,
0.00046151012065820396,63,19899,0.0006138828466646373,,,,,
0.00020563314319588244,63,19949,0.0005023241974413395,,,,,
,63,19967,,0.7578999996185303,0.7633000016212463,,,
,63,19967,,,,0.8314553499221802,0.8765000104904175,0.8302534222602844
0.0004175466892775148,64,19999,0.00023258662258740515,,,,,
0.00019553194579202682,64,20049,0.0008386793779209256,,,,,
0.0005755156744271517,64,20099,0.0011142523726448417,,,,,
0.00013061512436252087,64,20149,0.00010527171252761036,,,,,
0.00019814037659671158,64,20199,5.5442596931243315e-05,,,,,
0.0003793752402998507,64,20249,0.00028904288774356246,,,,,
,64,20279,,0.7577999830245972,0.7585999965667725,,,
,64,20279,,,,0.8304286599159241,0.8720999956130981,0.8308293223381042
0.0005360617651604116,65,20299,0.00010990483860950917,,,,,
0.0007422805647365749,65,20349,0.00030894443625584245,,,,,
0.0005421429523266852,65,20399,0.0001443625515094027,,,,,
0.00021433176880236715,65,20449,0.00018411657947581261,,,,,
0.0004048602422699332,65,20499,0.0011052485788241029,,,,,
0.0003174282319378108,65,20549,0.0004917701589874923,,,,,
,65,20591,,0.7638999819755554,0.7652999758720398,,,
,65,20591,,,,0.8317307829856873,0.8787000179290771,0.8305288553237915
0.00019654759671539068,66,20599,0.00043731092591769993,,,,,
5.62857385375537e-05,66,20649,6.169189146021381e-05,,,,,
0.00043151533463969827,66,20699,0.0003488226211629808,,,,,
0.00022055419685784727,66,20749,0.00030960096046328545,,,,,
0.0005660754977725446,66,20799,0.00016491451242472976,,,,,
0.0003526125510688871,66,20849,9.179182234220207e-05,,,,,
0.0001987733703572303,66,20899,0.00016840167518239468,,,,,
,66,20903,,0.7591000199317932,0.7633000016212463,,,
,66,20903,,,,0.8332582116127014,0.8762000203132629,0.8318809866905212
0.001448682276532054,67,20949,0.0006175552844069898,,,,,
0.0004349342198111117,67,20999,0.00036616111174225807,,,,,
0.0006863201851956546,67,21049,0.0003483005566522479,,,,,
0.0025797111447900534,67,21099,0.0026882027741521597,,,,,
0.00011028616427211091,67,21149,0.0003058904258068651,,,,,
0.0006936839199624956,67,21199,0.00036040012491866946,,,,,
,67,21215,,0.7610999941825867,0.7612000107765198,,,
,67,21215,,,,0.8324319124221802,0.8777999877929688,0.8326321840286255
0.00013727133045904338,68,21249,0.0007009077817201614,,,,,
0.0007638887036591768,68,21299,0.000458908558357507,,,,,
0.0004538443172350526,68,21349,0.0004057320475112647,,,,,
0.000702398014254868,68,21399,0.000795049883890897,,,,,
0.0006487446371465921,68,21449,0.0003616891335695982,,,,,
0.0004896898753941059,68,21499,0.0010552986059337854,,,,,
,68,21527,,0.7594000101089478,0.7616999745368958,,,
,68,21527,,,,0.8343349099159241,0.8841000199317932,0.8329076766967773
0.0001210023183375597,69,21549,8.029385935515165e-05,,,,,
0.00030405266443267465,69,21599,0.0005500444676727057,,,,,
0.000122423967695795,69,21649,0.00024490567739121616,,,,,
0.00017972303612623364,69,21699,0.00044401618652045727,,,,,
0.0006893791141919792,69,21749,0.000708564359229058,,,,,
0.0012640981003642082,69,21799,0.0005029017920605838,,,,,
,69,21839,,0.7610999941825867,0.7602999806404114,,,
,69,21839,,,,0.8342598080635071,0.8754000067710876,0.835036039352417
0.0012008037883788347,70,21849,0.0015415597008541226,,,,,
7.389773963950574e-05,70,21899,3.492744144750759e-05,,,,,
0.00015147871454246342,70,21949,6.51800655759871e-05,,,,,
0.0002188964281231165,70,21999,0.00010715649113990366,,,,,
0.0006107077351771295,70,22049,0.0011393033200874925,,,,,
0.0005258703604340553,70,22099,0.0003688179131131619,,,,,
0.00029568199533969164,70,22149,0.00023206655168905854,,,,,
,70,22151,,0.7616999745368958,0.7588000297546387,,,
,70,22151,,,,0.8346104025840759,0.8820000290870667,0.8360627293586731
0.00037019842420704663,71,22199,0.0005905208527110517,,,,,
0.0003199706261511892,71,22249,0.00031824500183574855,,,,,
0.00020886151469312608,71,22299,8.259199239546433e-05,,,,,
0.0014387050177901983,71,22349,0.0015684879617765546,,,,,
0.0002900013350881636,71,22399,0.00019922378123737872,,,,,
0.0006429694476537406,71,22449,4.524967516772449e-05,,,,,
,71,22463,,0.76419997215271,0.7666000127792358,,,
,71,22463,,,,0.834885835647583,0.8855000138282776,0.8346855044364929
0.000140709598781541,72,22499,7.663536962354556e-05,,,,,
8.827543206280097e-05,72,22549,0.00033553471439518034,,,,,
0.0009640869684517384,72,22599,0.00011605205509113148,,,,,
0.0019510184647515416,72,22649,0.0013070882996544242,,,,,
0.00035559607204049826,72,22699,0.00048437234363518655,,,,,
0.0002814765030052513,72,22749,0.00016978909843601286,,,,,
,72,22775,,0.7549999952316284,0.7664999961853027,,,
,72,22775,,,,0.836012601852417,0.8848000168800354,0.8354867696762085
0.0004897507023997605,73,22799,0.0001309655053773895,,,,,
0.00012503670586738735,73,22849,0.00018553168047219515,,,,,
0.0003868965432047844,73,22899,0.0007897519390098751,,,,,
9.62854246608913e-05,73,22949,0.0010289009660482407,,,,,
0.0005869215237908065,73,22999,0.00030594461713917553,,,,,
0.00036653794813901186,73,23049,0.0002830302983056754,,,,,
,73,23087,,0.7591000199317932,0.7598999738693237,,,
,73,23087,,,,0.8362129330635071,0.8741999864578247,0.8362379670143127
0.00061773881316185,74,23099,0.0007582505932077765,,,,,
0.0005523168365471065,74,23149,0.0008239355520345271,,,,,
9.064447658602148e-05,74,23199,0.0004547279386315495,,,,,
0.00024187046801671386,74,23249,0.00016788045468274504,,,,,
0.0012142701307311654,74,23299,0.0011862936662510037,,,,,
0.0011789166601374745,74,23349,0.0009089277591556311,,,,,
0.00010558059148024768,74,23399,0.00028808994102291763,,,,,
,74,23399,,0.7580000162124634,0.7617999911308289,,,
,74,23399,,,,0.8384915590286255,0.8823000192642212,0.8356119990348816
0.00010306470358045772,75,23449,0.00022968898701947182,,,,,
0.0002821390808094293,75,23499,0.0009204876841977239,,,,,
0.0004613242927007377,75,23549,0.0007468073163181543,,,,,
0.0002028914459515363,75,23599,9.188424883177504e-05,,,,,
0.0006531226099468768,75,23649,0.0004483276861719787,,,,,
0.0012694165343418717,75,23699,0.0007103231619112194,,,,,
,75,23711,,0.7620000243186951,0.7670999765396118,,,
,75,23711,,,,0.8359625339508057,0.8834999799728394,0.8371394276618958
0.00014543335419148207,76,23749,8.075624646153301e-05,,,,,
0.00016313207743223757,76,23799,0.00017706429935060441,,,,,
0.0006519497837871313,76,23849,0.00013150977611076087,,,,,
0.0002290007978444919,76,23899,0.0010272212093695998,,,,,
0.0008382427040487528,76,23949,0.0012877978151664138,,,,,
0.0006636162870563567,76,23999,0.00040154674206860363,,,,,
,76,24023,,0.7652000188827515,0.7620000243186951,,,
,76,24023,,,,0.8374398946762085,0.8733999729156494,0.8374148607254028
0.00032094327616505325,77,24049,0.0001126716160797514,,,,,
0.0001655519736232236,77,24099,8.279496250906959e-05,,,,,
0.00045700048212893307,77,24149,0.00041623422293923795,,,,,
8.85747722350061e-05,77,24199,0.0005096188979223371,,,,,
0.000154083565576002,77,24249,7.482901855837554e-05,,,,,
0.0019013823475688696,77,24299,0.0023862840607762337,,,,,
,77,24335,,0.7684999704360962,0.7207000255584717,,,
,77,24335,,,,0.8370643258094788,0.8156999945640564,0.8352113366127014
0.00010523650416871533,78,24349,0.0016560504445806146,,,,,
0.0005432426114566624,78,24399,0.0009316423092968762,,,,,
0.0006428980850614607,78,24449,0.0008309977129101753,,,,,
0.00039229533285833895,78,24499,0.00016221284749917686,,,,,
0.00027829501777887344,78,24549,0.0014089614851400256,,,,,
0.0001316440902883187,78,24599,0.0014003748074173927,,,,,
,78,24647,,0.7677000164985657,0.7653999924659729,,,
,78,24647,,,,0.8390675187110901,0.8833000063896179,0.8159805536270142
0.0005722944042645395,79,24649,0.0003970024117734283,,,,,
4.074953540111892e-05,79,24699,5.0596783694345504e-05,,,,,
0.00020949503232259303,79,24749,0.0002889669849537313,,,,,
8.852358587319031e-05,79,24799,7.97251850599423e-05,,,,,
0.00019438861636444926,79,24849,0.000450626655947417,,,,,
0.0003913709369953722,79,24899,0.00019787957717198879,,,,,
8.43695888761431e-05,79,24949,0.0004225023149047047,,,,,
,79,24959,,0.7608000040054321,0.7664999961853027,,,
,79,24959,,,,0.8413211107254028,0.8848000168800354,0.8364382982254028
0.0002769737911876291,80,24999,9.03801410458982e-05,,,,,
2.6360909032518975e-05,80,25049,3.720871973200701e-05,,,,,
0.000182839430635795,80,25099,0.00031533034052699804,,,,,
9.35165153350681e-05,80,25149,0.00011126731988042593,,,,,
4.619734318112023e-05,80,25199,0.000302569882478565,,,,,
0.0005932930507697165,80,25249,0.00012202746438561007,,,,,
,80,25271,,0.7705000042915344,0.767300009727478,,,
,80,25271,,,,0.8380408883094788,0.8837000131607056,0.8410206437110901
0.0004081892839167267,81,25299,0.000660426274407655,,,,,
0.00020764362125191838,81,25349,0.0005360864452086389,,,,,
9.669509745435789e-05,81,25399,3.1156720069702715e-05,,,,,
6.151016805233667e-06,81,25449,1.577917100803461e-05,,,,,
0.0006091916584409773,81,25499,0.000776394794229418,,,,,
0.0002844106056727469,81,25549,0.0005434798658825457,,,,,
,81,25583,,0.7674999833106995,0.7685999870300293,,,
,81,25583,,,,0.8402944803237915,0.88919997215271,0.8418469429016113
0.0001221741986228153,82,25599,0.00012317943037487566,,,,,
0.0008188672363758087,82,25649,0.00027308231801725924,,,,,
0.00039142006426118314,82,25699,0.0006599609041586518,,,,,
8.919920946937054e-05,82,25749,0.00018838532560039312,,,,,
0.0002780763024929911,82,25799,0.00034860899904742837,,,,,
0.0011196855921298265,82,25849,0.0014238585717976093,,,,,
,82,25895,,0.7652999758720398,0.7684000134468079,,,
,82,25895,,,,0.8396684527397156,0.8860999941825867,0.8419972062110901
0.000275677302852273,83,25899,9.82391502475366e-05,,,,,
0.0003790671762544662,83,25949,0.00028389287763275206,,,,,
0.0006750550819560885,83,25999,0.0006407822365872562,,,,,
0.00042599751031957567,83,26049,0.0006502008181996644,,,,,
0.00018529518274590373,83,26099,3.598611874622293e-05,,,,,
0.0002671437105163932,83,26149,0.0001894350425573066,,,,,
0.0004320083826314658,83,26199,2.11762835533591e-05,,,,,
,83,26207,,0.7633000016212463,0.76910001039505,,,
,83,26207,,,,0.8410957455635071,0.8830000162124634,0.8426231741905212
0.00012853287626057863,84,26249,5.103697185404599e-05,,,,,
0.0001307561033172533,84,26299,0.0002896140213124454,,,,,
9.589575347490609e-05,84,26349,0.0005240481696091592,,,,,
0.0004672794311773032,84,26399,0.0013788810465484858,,,,,
0.0001791929389582947,84,26449,4.40680087194778e-05,,,,,
0.000383121456252411,84,26499,0.00014481048856396228,,,,,
,84,26519,,0.767799973487854,0.7664999961853027,,,
,84,26519,,,,0.841796875,0.8865000009536743,0.8427233695983887
4.826438816962764e-05,85,26549,4.009899930679239e-05,,,,,
0.00021777377696707845,85,26599,0.00017799544730223715,,,,,
0.00024245110398624092,85,26649,0.0004541350353974849,,,,,
0.00010996923811035231,85,26699,0.0001534732582513243,,,,,
0.00021058064885437489,85,26749,0.00010217777889920399,,,,,
0.0003955216961912811,85,26799,1.7947484593605623e-05,,,,,
,85,26831,,0.7641000151634216,0.7649000287055969,,,
,85,26831,,,,0.8412710428237915,0.8794999718666077,0.8435246348381042
7.197121158242226e-05,86,26849,0.00012228908599354327,,,,,
0.0001179639803012833,86,26899,0.00020426280389074236,,,,,
0.00017216433479916304,86,26949,7.048462430248037e-05,,,,,
0.00043355481466278434,86,26999,0.00013040677004028112,,,,,
0.0003591270942706615,86,27049,0.00016796658746898174,,,,,
6.226421828614548e-05,86,27099,4.193954373477027e-05,,,,,
,86,27143,,0.766700029373169,0.7605000138282776,,,
,86,27143,,,,0.8429487347602844,0.882099986076355,0.8440003991127014
0.0007367104408331215,87,27149,0.0005773435696028173,,,,,
0.0001521510275779292,87,27199,0.0008308448595926166,,,,,
0.0003293447953183204,87,27249,0.00021049844508524984,,,,,
0.0003863954625558108,87,27299,0.00046859486610628664,,,,,
0.00019577215425670147,87,27349,0.0001460658822907135,,,,,
0.00023906775459181517,87,27399,0.0007160393870435655,,,,,
0.0004812901315744966,87,27449,7.560824451502413e-05,,,,,
,87,27455,,0.76910001039505,0.767799973487854,,,
,87,27455,,,,0.8443760275840759,0.8891000151634216,0.8439753651618958
0.0005713407299481332,88,27499,0.00011565261229407042,,,,,
0.0002497152891010046,88,27549,0.0002570135984569788,,,,,
0.0005096861277706921,88,27599,0.00025894082500599325,,,,,
0.00011077221279265359,88,27649,0.00038412323920056224,,,,,
0.00014481419930234551,88,27699,3.970160832977854e-05,,,,,
0.0001748403301462531,88,27749,3.685515548568219e-05,,,,,
,88,27767,,0.7645000219345093,0.7678999900817871,,,
,88,27767,,,,0.8447515964508057,0.8859000205993652,0.8458032608032227
0.0007042301585897803,89,27799,0.000574999488890171,,,,,
8.457646617898718e-05,89,27849,0.0004998830263502896,,,,,
0.00012570040416903794,89,27899,0.00020146052702330053,,,,,
6.252191815292463e-05,89,27949,4.554043334792368e-05,,,,,
0.0002110431669279933,89,27999,5.9294558013789356e-05,,,,,
8.54318932397291e-05,89,28049,6.886292976560071e-05,,,,,
,89,28079,,0.7663000226020813,0.7657999992370605,,,
,89,28079,,,,0.8423978090286255,0.8866000175476074,0.8436498641967773
8.658182196086273e-05,90,28099,6.541170296259224e-05,,,,,
0.001037894282490015,90,28149,0.00025271481717936695,,,,,
0.00023889153089839965,90,28199,0.00042436312651261687,,,,,
7.33587730792351e-05,90,28249,0.0006090064416639507,,,,,
0.00034976218012161553,90,28299,0.00013875255535822362,,,,,
5.106810567667708e-05,90,28349,0.0002759704366326332,,,,,
,90,28391,,0.7653999924659729,0.7657999992370605,,,
,90,28391,,,,0.8467798233032227,0.890500009059906,0.8442257642745972
0.0008406572160311043,91,28399,0.0018016211688518524,,,,,
0.0001462015206925571,91,28449,0.00020716336439363658,,,,,
9.584458166500553e-05,91,28499,5.344277451513335e-05,,,,,
0.000468383077532053,91,28549,9.731632599141449e-05,,,,,
7.683679723413661e-05,91,28599,0.0002730438718572259,,,,,
0.000440820847870782,91,28649,0.00029998208628967404,,,,,
0.00037662588874809444,91,28699,0.0008948853937909007,,,,,
,91,28703,,0.7731999754905701,0.7696999907493591,,,
,91,28703,,,,0.8459034562110901,0.8912000060081482,0.8480569124221802
0.0002107313193846494,92,28749,0.000114579321234487,,,,,
0.00031429127557203174,92,28799,0.0006965753855183721,,,,,
0.0002512299979571253,92,28849,4.3361498683225363e-05,,,,,
0.0003623317170422524,92,28899,0.0001706000475678593,,,,,
0.0006006040493957698,92,28949,0.00027438547112978995,,,,,
0.0005546772154048085,92,28999,0.00046262863907031715,,,,,
,92,29015,,0.7591999769210815,0.767300009727478,,,
,92,29015,,,,0.8451772928237915,0.8842999935150146,0.8467798233032227
8.283794886665419e-05,93,29049,9.489225340075791e-05,,,,,
0.00014151583309285343,93,29099,6.486097117885947e-05,,,,,
1.03983611552394e-05,93,29149,5.195013727643527e-06,,,,,
6.594935257453471e-05,93,29199,0.00035169857437722385,,,,,
8.252388215623796e-05,93,29249,0.0006800691480748355,,,,,
3.5877881600754336e-05,93,29299,2.593239514681045e-05,,,,,
,93,29327,,0.7678999900817871,0.7662000060081482,,,
,93,29327,,,,0.8464543223381042,0.8847000002861023,0.8454276919364929
3.946437209378928e-05,94,29349,7.245757296914235e-05,,,,,
0.00013248399773146957,94,29399,0.00013572644093073905,,,,,
0.0001724981120787561,94,29449,8.611254452262074e-05,,,,,
5.612634413409978e-05,94,29499,0.00014907700824551284,,,,,
5.207607682677917e-05,94,29549,0.0002169399376725778,,,,,
0.0002073871874017641,94,29599,0.00010598788503557444,,,,,
,94,29639,,0.7674000263214111,0.770799994468689,,,
,94,29639,,,,0.8481320142745972,0.8876000046730042,0.8481069803237915
8.102806896204129e-05,95,29649,3.852221925626509e-05,,,,,
0.00026690156664699316,95,29699,2.8673473934759386e-05,,,,,
0.0004147221625316888,95,29749,0.0009324095444753766,,,,,
9.7641212050803e-05,95,29799,9.721266542328522e-05,,,,,
0.0002802576054818928,95,29849,0.0002569864736869931,,,,,
7.180781540228054e-05,95,29899,1.0503639714443125e-05,,,,,
0.0004588137089740485,95,29949,0.0003614966699387878,,,,,
,95,29951,,0.7687000036239624,0.7621999979019165,,,
,95,29951,,,,0.8484575152397156,0.8762999773025513,0.8471053838729858
0.0004799765010830015,96,29999,0.00046911611570976675,,,,,
9.475825208937749e-05,96,30049,0.00011440036178100854,,,,,
5.7200013543479145e-05,96,30099,0.0003046184137929231,,,,,
0.00013361249875742942,96,30149,0.0008222179603762925,,,,,
7.246710083563812e-06,96,30199,0.0001243823644472286,,,,,
4.3826104956679046e-05,96,30249,0.00023822710500098765,,,,,
,96,30263,,0.7638999819755554,0.7688000202178955,,,
,96,30263,,,,0.8477814793586731,0.8847000002861023,0.8449769616127014
0.0008264113566838205,97,30299,0.0003782010462600738,,,,,
0.0004643159918487072,97,30349,0.00039751248550601304,,,,,
9.414763917447999e-05,97,30399,0.0005366264376789331,,,,,
5.2101404435234144e-05,97,30449,0.0004803669289685786,,,,,
9.13909898372367e-05,97,30499,0.0003781501145567745,,,,,
0.0007791421376168728,97,30549,1.843318750616163e-05,,,,,
,97,30575,,0.7660999894142151,0.7669000029563904,,,
,97,30575,,,,0.8484324812889099,0.8876000046730042,0.8476061820983887
0.00039388888399116695,98,30599,0.0002598879800643772,,,,,
9.565361688146368e-05,98,30649,7.388297672150657e-05,,,,,
8.24144808575511e-06,98,30699,0.00018386291048955172,,,,,
0.000283610395854339,98,30749,0.000385553139494732,,,,,
0.0011952894274145365,98,30799,0.00013427074009086937,,,,,
0.00014800015196669847,98,30849,0.0006848506163805723,,,,,
,98,30887,,0.7681999802589417,0.7656999826431274,,,
,98,30887,,,,0.8485075831413269,0.8871999979019165,0.8488581776618958
2.6864059691433795e-05,99,30899,0.00015698015340603888,,,,,
8.804814569884911e-06,99,30949,6.98891089996323e-05,,,,,
0.00019717702525667846,99,30999,3.677263157442212e-05,,,,,
2.0076180589967407e-05,99,31049,4.7693029046058655e-05,,,,,
0.00017484280397184193,99,31099,0.0003694398037623614,,,,,
0.00016649959434289485,99,31149,9.492419849266298e-06,,,,,
0.0007353980909101665,99,31199,0.0006918808212503791,,,,,
,99,31199,,0.7706000208854675,0.7684999704360962,,,
,99,31199,,,,0.8489833474159241,0.887499988079071,0.8493339419364929
3.085914795519784e-05,100,31249,2.7393507480155677e-05,,,,,
0.001295881811529398,100,31299,0.0001044028831529431,,,,,
2.3680966478423215e-05,100,31349,0.00013859420141670853,,,,,
0.00028418583679012954,100,31399,0.0005015900242142379,,,,,
9.356916416436434e-05,100,31449,0.00028177519561722875,,,,,
0.0002955885138362646,100,31499,0.00023090028844308108,,,,,
,100,31511,,0.7674000263214111,0.7659000158309937,,,
,100,31511,,,,0.8504858016967773,0.8830000162124634,0.8489833474159241
8.716153388377279e-05,101,31549,0.0001415425504092127,,,,,
0.0004833565035369247,101,31599,8.736012387089431e-05,,,,,
0.0005186765338294208,101,31649,2.309470255568158e-05,,,,,
5.802997111459263e-05,101,31699,0.0002777665213216096,,,,,
0.00021479323913808912,101,31749,5.565461833612062e-05,,,,,
4.912548320135102e-05,101,31799,9.479246728005819e-06,,,,,
,101,31823,,0.7627999782562256,0.7666000127792358,,,
,101,31823,,,,0.8486578464508057,0.8863000273704529,0.8504607081413269
0.00010160566307604313,102,31849,0.00012187958782305941,,,,,
4.600191459758207e-05,102,31899,5.9917743783444166e-05,,,,,
7.374046253971756e-05,102,31949,0.00013845341163687408,,,,,
0.00013588691945187747,102,31999,9.216564649250358e-05,,,,,
0.00031978136394172907,102,32049,0.000303747714497149,,,,,
0.00011839838407468051,102,32099,0.00011550243652891368,,,,,
,102,32135,,0.7659000158309937,0.7699000239372253,,,
,102,32135,,,,0.8483573794364929,0.8873000144958496,0.8500601053237915
0.0009372831555083394,103,32149,0.0004665156011469662,,,,,
2.4326143829966895e-05,103,32199,0.00020080164540559053,,,,,
0.0005306100356392562,103,32249,0.0006379575934261084,,,,,
0.00020527966262307018,103,32299,6.443763413699344e-05,,,,,
0.00016836750728543848,103,32349,1.8355753127252683e-05,,,,,
0.0003944467753171921,103,32399,0.00045459027751348913,,,,,
,103,32447,,0.767300009727478,0.7702999711036682,,,
,103,32447,,,,0.8518629670143127,0.8870999813079834,0.8519381284713745
6.13970187259838e-05,104,32449,8.890795288607478e-05,,,,,
0.0007387679652310908,104,32499,0.00018018874106928706,,,,,
0.0001983230613404885,104,32549,0.00016468264220748097,,,,,
0.000168740822118707,104,32599,0.00022331882792059332,,,,,
5.663044430548325e-05,104,32649,8.139471901813522e-05,,,,,
0.00036382340476848185,104,32699,0.0006522813346236944,,,,,
0.0003292011097073555,104,32749,1.5345251085818745e-05,,,,,
,104,32759,,0.7699000239372253,0.7689999938011169,,,
,104,32759,,,,0.8517377972602844,0.8892999887466431,0.8517377972602844
0.0005482849082909524,105,32799,0.0008065459551289678,,,,,
0.0002840084198396653,105,32849,0.0005953088402748108,,,,,
3.140449280181201e-06,105,32899,2.7038711778004654e-05,,,,,
9.81872872216627e-05,105,32949,9.519618470221758e-05,,,,,
0.0002536771644372493,105,32999,0.00015928706852719188,,,,,
0.0005105134914629161,105,33049,0.00027993839466944337,,,,,
,105,33071,,0.7662000060081482,0.7674999833106995,,,
,105,33071,,,,0.852463960647583,0.8866999745368958,0.8515875339508057
0.0007800066960044205,106,33099,0.0003348940808791667,,,,,
0.00029868146521039307,106,33149,0.0005347338737919927,,,,,
1.9744556993828155e-05,106,33199,9.907905041472986e-05,,,,,
0.00047923478996381164,106,33249,6.52706585242413e-05,,,,,
6.184931407915428e-05,106,33299,0.0003256079216953367,,,,,
0.00031285604927688837,106,33349,0.0008306180825456977,,,,,
,106,33383,,0.763700008392334,0.7592999935150146,,,
,106,33383,,,,0.8527143597602844,0.8762999773025513,0.8502103090286255
6.337850936688483e-05,107,33399,0.000336322991643101,,,,,
0.00010060452041216195,107,33449,0.0003400604473426938,,,,,
1.92519037227612e-05,107,33499,0.00015849058399908245,,,,,
0.000275406549917534,107,33549,0.0002817362255882472,,,,,
3.638199268607423e-05,107,33599,0.0001788357476470992,,,,,
0.00019592251919675618,107,33649,0.00010430166003061458,,,,,
,107,33695,,0.7699999809265137,0.767799973487854,,,
,107,33695,,,,0.8520632982254028,0.8841999769210815,0.8452774286270142
6.350948387989774e-05,108,33699,5.306323146214709e-05,,,,,
9.221779328072444e-05,108,33749,2.891788972192444e-05,,,,,
4.59713046438992e-05,108,33799,3.983438728027977e-05,,,,,
2.3989068722585216e-05,108,33849,9.668219718150795e-05,,,,,
8.721799531485885e-05,108,33899,2.0741870685014874e-05,,,,,
4.5493809011531994e-05,108,33949,0.00018385599832981825,,,,,
0.00011745567462639883,108,33999,0.0002047749439952895,,,,,
,108,34007,,0.7710000276565552,0.7689999938011169,,,
,108,34007,,,,0.8538160920143127,0.8819000124931335,0.8538912534713745
0.00031331274658441544,109,34049,0.0001437590253772214,,,,,
2.930216578533873e-05,109,34099,2.8137383196735755e-05,,,,,
7.961244409671053e-05,109,34149,5.547551700146869e-05,,,,,
3.986088267993182e-05,109,34199,0.0001849220134317875,,,,,
0.0007429844699800014,109,34249,0.000787540921010077,,,,,
0.001850664266385138,109,34299,0.0010601476533338428,,,,,
,109,34319,,0.7724000215530396,0.7660999894142151,,,
,109,34319,,,,0.8531901240348816,0.8831999897956848,0.8530398607254028
5.3613006457453594e-05,110,34349,5.974102168693207e-05,,,,,
7.577304495498538e-05,110,34399,6.291743375186343e-06,,,,,
4.419443484948715e-06,110,34449,0.00017167079204227775,,,,,
2.3378290279651992e-05,110,34499,0.00010596417268970981,,,,,
5.191855507291621e-06,110,34549,2.8264974389458075e-05,,,,,
0.00014040085079614073,110,34599,0.0005155619001016021,,,,,
,110,34631,,0.7716000080108643,0.7639999985694885,,,
,110,34631,,,,0.8532401919364929,0.8792999982833862,0.8530398607254028
3.0381941542145796e-05,111,34649,1.0149260560865514e-05,,,,,
0.00016131946176756173,111,34699,1.871992390078958e-05,,,,,
