step,train_loss,epoch,val_acc,test_acc,train_acc
28799,-0.3404158055782318,92,,,
28849,-0.33065730333328247,92,,,
28899,-0.3588670790195465,92,,,
28949,-0.3252226710319519,92,,,
28999,-0.3109831213951111,92,,,
29015,,92,0.5738999843597412,,
29015,,92,,0.8235999941825867,0.6493890285491943
29049,-0.30407464504241943,93,,,
29099,-0.3425208330154419,93,,,
29149,-0.33490270376205444,93,,,
29199,-0.3059427738189697,93,,,
29249,-0.3178112804889679,93,,,
29299,-0.32284924387931824,93,,,
29327,,93,0.5717999935150146,,
29327,,93,,0.824400007724762,0.6494390964508057
29349,-0.346462607383728,94,,,
29399,-0.3667561411857605,94,,,
29449,-0.35248875617980957,94,,,
29499,-0.3126104474067688,94,,,
29549,-0.268809974193573,94,,,
29599,-0.3545067012310028,94,,,
29639,,94,0.5722000002861023,,
29639,,94,,0.8210999965667725,0.6499649286270142
29649,-0.3394918441772461,95,,,
29699,-0.29422369599342346,95,,,
29749,-0.3201332092285156,95,,,
29799,-0.35194823145866394,95,,,
29849,-0.32309091091156006,95,,,
29899,-0.3058159351348877,95,,,
29949,-0.3534601032733917,95,,,
29951,,95,0.5723000168800354,,
29951,,95,,0.8256000280380249,0.6508413553237915
29999,-0.33332258462905884,96,,,
30049,-0.3675931692123413,96,,,
30099,-0.3180014491081238,96,,,
30149,-0.32259199023246765,96,,,
30199,-0.30253392457962036,96,,,
30249,-0.29227375984191895,96,,,
30263,,96,0.5708000063896179,,
30263,,96,,0.8223999738693237,0.6515675187110901
30299,-0.34203726053237915,97,,,
30349,-0.2947402596473694,97,,,
30399,-0.3666917681694031,97,,,
30449,-0.373675137758255,97,,,
30499,-0.34231841564178467,97,,,
30549,-0.2622067630290985,97,,,
30575,,97,0.5702000260353088,,
30575,,97,,0.820900022983551,0.6514172554016113
30599,-0.32975322008132935,98,,,
30649,-0.3098224997520447,98,,,
30699,-0.31198668479919434,98,,,
30749,-0.3118109405040741,98,,,
30799,-0.36417844891548157,98,,,
30849,-0.3254246711730957,98,,,
30887,,98,0.5730999708175659,,
30887,,98,,0.8198000192642212,0.6515174508094788
30899,-0.3624460697174072,99,,,
30949,-0.34193241596221924,99,,,
30999,-0.34572985768318176,99,,,
31049,-0.33255502581596375,99,,,
31099,-0.3483283221721649,99,,,
31149,-0.33441510796546936,99,,,
31199,-0.3508383631706238,99,,,
31199,,99,0.5716999769210815,,
31199,,99,,0.8217999935150146,0.6506159901618958
