train_loss,step,epoch,val_loss,val_acc,train_acc,test_acc,mix_match_loss
,9616,28,,,,0.1002769023180008,
,9649,29,,,,,nan
,9699,29,,,,,nan
,9749,29,,,,,nan
,9799,29,,,,,nan
,9849,29,,,,,nan
,9899,29,,,,,nan
,9949,29,,,,,nan
,9999,29,,,,,nan
,10049,29,,,,,nan
,10099,29,,,,,nan
,10149,29,,,,,nan
,10178,29,nan,0.10140000283718109,,,
,10178,29,,,,0.1002769023180008,
,10199,30,,,,,nan
,10249,30,,,,,nan
,10299,30,,,,,nan
,10349,30,,,,,nan
,10399,30,,,,,nan
,10449,30,,,,,nan
,10499,30,,,,,nan
,10549,30,,,,,nan
,10599,30,,,,,nan
,10649,30,,,,,nan
,10699,30,,,,,nan
,10740,30,nan,0.10140000283718109,,,
,10740,30,,,,0.1002769023180008,
,10749,31,,,,,nan
,10799,31,,,,,nan
,10849,31,,,,,nan
,10899,31,,,,,nan
,10949,31,,,,,nan
,10999,31,,,,,nan
,11049,31,,,,,nan
,11099,31,,,,,nan
,11149,31,,,,,nan
,11199,31,,,,,nan
,11249,31,,,,,nan
,11299,31,,,,,nan
,11302,31,nan,0.10140000283718109,,,
,11302,31,,,,0.1002769023180008,
,11349,32,,,,,nan
,11399,32,,,,,nan
,11449,32,,,,,nan
,11499,32,,,,,nan
,11549,32,,,,,nan
,11599,32,,,,,nan
,11649,32,,,,,nan
,11699,32,,,,,nan
,11749,32,,,,,nan
,11799,32,,,,,nan
,11849,32,,,,,nan
,11864,32,nan,0.10140000283718109,,,
,11864,32,,,,0.1002769023180008,
,11899,33,,,,,nan
,11949,33,,,,,nan
,11999,33,,,,,nan
,12049,33,,,,,nan
,12099,33,,,,,nan
,12149,33,,,,,nan
,12199,33,,,,,nan
,12249,33,,,,,nan
,12299,33,,,,,nan
,12349,33,,,,,nan
,12399,33,,,,,nan
,12426,33,nan,0.10140000283718109,,,
,12426,33,,,,0.1002769023180008,
,12449,34,,,,,nan
,12499,34,,,,,nan
,12549,34,,,,,nan
,12599,34,,,,,nan
,12649,34,,,,,nan
,12699,34,,,,,nan
,12749,34,,,,,nan
,12799,34,,,,,nan
,12849,34,,,,,nan
,12899,34,,,,,nan
,12949,34,,,,,nan
,12988,34,nan,0.10140000283718109,,,
,12988,34,,,,0.1002769023180008,
,12999,35,,,,,nan
,13049,35,,,,,nan
,13099,35,,,,,nan
,13149,35,,,,,nan
,13199,35,,,,,nan
,13249,35,,,,,nan
,13299,35,,,,,nan
,13349,35,,,,,nan
,13399,35,,,,,nan
,13449,35,,,,,nan
,13499,35,,,,,nan
,13549,35,,,,,nan
,13550,35,nan,0.10140000283718109,,,
,13550,35,,,,0.1002769023180008,
,13599,36,,,,,nan
,13649,36,,,,,nan
,13699,36,,,,,nan
,13749,36,,,,,nan
,13799,36,,,,,nan
,13849,36,,,,,nan
,13899,36,,,,,nan
,13949,36,,,,,nan
,13999,36,,,,,nan
,14049,36,,,,,nan
,14099,36,,,,,nan
,14112,36,nan,0.10140000283718109,,,
,14112,36,,,,0.1002769023180008,
,14149,37,,,,,nan
,14199,37,,,,,nan
,14249,37,,,,,nan
,14299,37,,,,,nan
,14349,37,,,,,nan
,14399,37,,,,,nan
,14449,37,,,,,nan
,14499,37,,,,,nan
,14549,37,,,,,nan
,14599,37,,,,,nan
,14649,37,,,,,nan
,14674,37,nan,0.10140000283718109,,,
,14674,37,,,,0.1002769023180008,
,14699,38,,,,,nan
,14749,38,,,,,nan
,14799,38,,,,,nan
,14849,38,,,,,nan
,14899,38,,,,,nan
,14949,38,,,,,nan
,14999,38,,,,,nan
,15049,38,,,,,nan
,15099,38,,,,,nan
,15149,38,,,,,nan
,15199,38,,,,,nan
,15236,38,nan,0.10140000283718109,,,
,15236,38,,,,0.1002769023180008,
,15249,39,,,,,nan
,15299,39,,,,,nan
,15349,39,,,,,nan
,15399,39,,,,,nan
,15449,39,,,,,nan
,15499,39,,,,,nan
,15549,39,,,,,nan
,15599,39,,,,,nan
,15649,39,,,,,nan
,15699,39,,,,,nan
,15749,39,,,,,nan
,15798,39,nan,0.10140000283718109,,,
,15798,39,,,,0.1002769023180008,
,15799,40,,,,,nan
,15849,40,,,,,nan
,15899,40,,,,,nan
,15949,40,,,,,nan
,15999,40,,,,,nan
,16049,40,,,,,nan
,16099,40,,,,,nan
,16149,40,,,,,nan
,16199,40,,,,,nan
,16249,40,,,,,nan
,16299,40,,,,,nan
,16349,40,,,,,nan
,16360,40,nan,0.10140000283718109,,,
,16360,40,,,,0.1002769023180008,
,16399,41,,,,,nan
,16449,41,,,,,nan
,16499,41,,,,,nan
,16549,41,,,,,nan
,16599,41,,,,,nan
,16649,41,,,,,nan
,16699,41,,,,,nan
,16749,41,,,,,nan
,16799,41,,,,,nan
,16849,41,,,,,nan
,16899,41,,,,,nan
,16922,41,nan,0.10140000283718109,,,
,16922,41,,,,0.1002769023180008,
,16949,42,,,,,nan
,16999,42,,,,,nan
,17049,42,,,,,nan
,17099,42,,,,,nan
,17149,42,,,,,nan
,17199,42,,,,,nan
,17249,42,,,,,nan
,17299,42,,,,,nan
,17349,42,,,,,nan
,17399,42,,,,,nan
,17449,42,,,,,nan
,17484,42,nan,0.10140000283718109,,,
,17484,42,,,,0.1002769023180008,
,17499,43,,,,,nan
,17549,43,,,,,nan
,17599,43,,,,,nan
,17649,43,,,,,nan
,17699,43,,,,,nan
,17749,43,,,,,nan
,17799,43,,,,,nan
,17849,43,,,,,nan
,17899,43,,,,,nan
,17949,43,,,,,nan
,17999,43,,,,,nan
,18046,43,nan,0.10140000283718109,,,
,18046,43,,,,0.1002769023180008,
,18049,44,,,,,nan
,18099,44,,,,,nan
,18149,44,,,,,nan
,18199,44,,,,,nan
,18249,44,,,,,nan
,18299,44,,,,,nan
,18349,44,,,,,nan
,18399,44,,,,,nan
,18449,44,,,,,nan
,18499,44,,,,,nan
,18549,44,,,,,nan
,18599,44,,,,,nan
,18608,44,nan,0.10140000283718109,,,
,18608,44,,,,0.1002769023180008,
,18649,45,,,,,nan
,18699,45,,,,,nan
,18749,45,,,,,nan
,18799,45,,,,,nan
,18849,45,,,,,nan
,18899,45,,,,,nan
,18949,45,,,,,nan
,18999,45,,,,,nan
,19049,45,,,,,nan
,19099,45,,,,,nan
,19149,45,,,,,nan
,19170,45,nan,0.10140000283718109,,,
,19170,45,,,,0.1002769023180008,
,19199,46,,,,,nan
,19249,46,,,,,nan
,19299,46,,,,,nan
,19349,46,,,,,nan
,19399,46,,,,,nan
,19449,46,,,,,nan
,19499,46,,,,,nan
,19549,46,,,,,nan
,19599,46,,,,,nan
,19649,46,,,,,nan
,19699,46,,,,,nan
,19732,46,nan,0.10140000283718109,,,
,19732,46,,,,0.1002769023180008,
,19749,47,,,,,nan
,19799,47,,,,,nan
,19849,47,,,,,nan
,19899,47,,,,,nan
,19949,47,,,,,nan
,19999,47,,,,,nan
,20049,47,,,,,nan
,20099,47,,,,,nan
,20149,47,,,,,nan
,20199,47,,,,,nan
,20249,47,,,,,nan
,20294,47,nan,0.10140000283718109,,,
,20294,47,,,,0.1002769023180008,
,20299,48,,,,,nan
,20349,48,,,,,nan
,20399,48,,,,,nan
,20449,48,,,,,nan
,20499,48,,,,,nan
,20549,48,,,,,nan
,20599,48,,,,,nan
,20649,48,,,,,nan
,20699,48,,,,,nan
,20749,48,,,,,nan
,20799,48,,,,,nan
,20849,48,,,,,nan
,20856,48,nan,0.10140000283718109,,,
,20856,48,,,,0.1002769023180008,
,20899,49,,,,,nan
,20949,49,,,,,nan
,20999,49,,,,,nan
,21049,49,,,,,nan
,21099,49,,,,,nan
,21149,49,,,,,nan
,21199,49,,,,,nan
,21249,49,,,,,nan
,21299,49,,,,,nan
,21349,49,,,,,nan
,21399,49,,,,,nan
,21418,49,nan,0.10140000283718109,,,
,21418,49,,,,0.1002769023180008,
,21449,50,,,,,nan
,21499,50,,,,,nan
,21549,50,,,,,nan
,21599,50,,,,,nan
,21649,50,,,,,nan
,21699,50,,,,,nan
,21749,50,,,,,nan
,21799,50,,,,,nan
,21849,50,,,,,nan
,21899,50,,,,,nan
,21949,50,,,,,nan
,21980,50,nan,0.10140000283718109,,,
,21980,50,,,,0.1002769023180008,
,21999,51,,,,,nan
,22049,51,,,,,nan
,22099,51,,,,,nan
,22149,51,,,,,nan
,22199,51,,,,,nan
,22249,51,,,,,nan
,22299,51,,,,,nan
,22349,51,,,,,nan
,22399,51,,,,,nan
,22449,51,,,,,nan
,22499,51,,,,,nan
,22542,51,nan,0.10140000283718109,,,
,22542,51,,,,0.1002769023180008,
,22549,52,,,,,nan
,22599,52,,,,,nan
,22649,52,,,,,nan
,22699,52,,,,,nan
,22749,52,,,,,nan
,22799,52,,,,,nan
,22849,52,,,,,nan
,22899,52,,,,,nan
,22949,52,,,,,nan
,22999,52,,,,,nan
,23049,52,,,,,nan
,23099,52,,,,,nan
,23104,52,nan,0.10140000283718109,,,
,23104,52,,,,0.1002769023180008,
,23149,53,,,,,nan
,23199,53,,,,,nan
,23249,53,,,,,nan
,23299,53,,,,,nan
,23349,53,,,,,nan
,23399,53,,,,,nan
,23449,53,,,,,nan
,23499,53,,,,,nan
,23549,53,,,,,nan
,23599,53,,,,,nan
,23649,53,,,,,nan
,23666,53,nan,0.10140000283718109,,,
,23666,53,,,,0.1002769023180008,
,23699,54,,,,,nan
,23749,54,,,,,nan
,23799,54,,,,,nan
,23849,54,,,,,nan
,23899,54,,,,,nan
,23949,54,,,,,nan
,23999,54,,,,,nan
,24049,54,,,,,nan
,24099,54,,,,,nan
,24149,54,,,,,nan
,24199,54,,,,,nan
,24228,54,nan,0.10140000283718109,,,
,24228,54,,,,0.1002769023180008,
,24249,55,,,,,nan
,24299,55,,,,,nan
,24349,55,,,,,nan
,24399,55,,,,,nan
,24449,55,,,,,nan
,24499,55,,,,,nan
,24549,55,,,,,nan
,24599,55,,,,,nan
,24649,55,,,,,nan
,24699,55,,,,,nan
,24749,55,,,,,nan
,24790,55,nan,0.10140000283718109,,,
,24790,55,,,,0.1002769023180008,
,24799,56,,,,,nan
,24849,56,,,,,nan
,24899,56,,,,,nan
,24949,56,,,,,nan
,24999,56,,,,,nan
,25049,56,,,,,nan
,25099,56,,,,,nan
,25149,56,,,,,nan
,25199,56,,,,,nan
,25249,56,,,,,nan
,25299,56,,,,,nan
,25349,56,,,,,nan
,25352,56,nan,0.10140000283718109,,,
,25352,56,,,,0.1002769023180008,
,25399,57,,,,,nan
,25449,57,,,,,nan
,25499,57,,,,,nan
,25549,57,,,,,nan
,25599,57,,,,,nan
,25649,57,,,,,nan
,25699,57,,,,,nan
,25749,57,,,,,nan
,25799,57,,,,,nan
,25849,57,,,,,nan
,25899,57,,,,,nan
,25914,57,nan,0.10140000283718109,,,
,25914,57,,,,0.1002769023180008,
,25949,58,,,,,nan
,25999,58,,,,,nan
,26049,58,,,,,nan
,26099,58,,,,,nan
,26149,58,,,,,nan
,26199,58,,,,,nan
,26249,58,,,,,nan
,26299,58,,,,,nan
,26349,58,,,,,nan
,26399,58,,,,,nan
,26449,58,,,,,nan
,26476,58,nan,0.10140000283718109,,,
,26476,58,,,,0.1002769023180008,
,26499,59,,,,,nan
,26549,59,,,,,nan
,26599,59,,,,,nan
,26649,59,,,,,nan
,26699,59,,,,,nan
,26749,59,,,,,nan
,26799,59,,,,,nan
,26849,59,,,,,nan
,26899,59,,,,,nan
,26949,59,,,,,nan
,26999,59,,,,,nan
,27038,59,nan,0.10140000283718109,,,
,27038,59,,,,0.1002769023180008,
,27049,60,,,,,nan
,27099,60,,,,,nan
,27149,60,,,,,nan
,27199,60,,,,,nan
,27249,60,,,,,nan
,27299,60,,,,,nan
,27349,60,,,,,nan
,27399,60,,,,,nan
,27449,60,,,,,nan
,27499,60,,,,,nan
,27549,60,,,,,nan
,27599,60,,,,,nan
,27600,60,nan,0.10140000283718109,,,
,27600,60,,,,0.1002769023180008,
,27649,61,,,,,nan
,27699,61,,,,,nan
,27749,61,,,,,nan
,27799,61,,,,,nan
,27849,61,,,,,nan
,27899,61,,,,,nan
,27949,61,,,,,nan
,27999,61,,,,,nan
,28049,61,,,,,nan
,28099,61,,,,,nan
,28149,61,,,,,nan
,28162,61,nan,0.10140000283718109,,,
,28162,61,,,,0.1002769023180008,
,28199,62,,,,,nan
,28249,62,,,,,nan
,28299,62,,,,,nan
,28349,62,,,,,nan
,28399,62,,,,,nan
,28449,62,,,,,nan
,28499,62,,,,,nan
,28549,62,,,,,nan
,28599,62,,,,,nan
,28649,62,,,,,nan
,28699,62,,,,,nan
,28724,62,nan,0.10140000283718109,,,
,28724,62,,,,0.1002769023180008,
,28749,63,,,,,nan
,28799,63,,,,,nan
,28849,63,,,,,nan
,28899,63,,,,,nan
,28949,63,,,,,nan
,28999,63,,,,,nan
,29049,63,,,,,nan
,29099,63,,,,,nan
,29149,63,,,,,nan
,29199,63,,,,,nan
,29249,63,,,,,nan
,29286,63,nan,0.10140000283718109,,,
,29286,63,,,,0.1002769023180008,
,29299,64,,,,,nan
,29349,64,,,,,nan
,29399,64,,,,,nan
,29449,64,,,,,nan
,29499,64,,,,,nan
,29549,64,,,,,nan
,29599,64,,,,,nan
,29649,64,,,,,nan
,29699,64,,,,,nan
,29749,64,,,,,nan
,29799,64,,,,,nan
,29848,64,nan,0.10140000283718109,,,
,29848,64,,,,0.1002769023180008,
,29849,65,,,,,nan
,29899,65,,,,,nan
,29949,65,,,,,nan
,29999,65,,,,,nan
,30049,65,,,,,nan
,30099,65,,,,,nan
,30149,65,,,,,nan
,30199,65,,,,,nan
,30249,65,,,,,nan
,30299,65,,,,,nan
,30349,65,,,,,nan
,30399,65,,,,,nan
,30410,65,nan,0.10140000283718109,,,
,30410,65,,,,0.1002769023180008,
,30449,66,,,,,nan
,30499,66,,,,,nan
,30549,66,,,,,nan
,30599,66,,,,,nan
,30649,66,,,,,nan
,30699,66,,,,,nan
,30749,66,,,,,nan
,30799,66,,,,,nan
,30849,66,,,,,nan
,30899,66,,,,,nan
,30949,66,,,,,nan
,30972,66,nan,0.10140000283718109,,,
,30972,66,,,,0.1002769023180008,
,30999,67,,,,,nan
,31049,67,,,,,nan
,31099,67,,,,,nan
,31149,67,,,,,nan
,31199,67,,,,,nan
,31249,67,,,,,nan
,31299,67,,,,,nan
,31349,67,,,,,nan
,31399,67,,,,,nan
,31449,67,,,,,nan
,31499,67,,,,,nan
,31534,67,nan,0.10140000283718109,,,
,31534,67,,,,0.1002769023180008,
,31549,68,,,,,nan
,31599,68,,,,,nan
,31649,68,,,,,nan
,31699,68,,,,,nan
,31749,68,,,,,nan
,31799,68,,,,,nan
,31849,68,,,,,nan
,31899,68,,,,,nan
,31949,68,,,,,nan
,31999,68,,,,,nan
,32049,68,,,,,nan
,32096,68,nan,0.10140000283718109,,,
,32096,68,,,,0.1002769023180008,
,32099,69,,,,,nan
,32149,69,,,,,nan
,32199,69,,,,,nan
,32249,69,,,,,nan
,32299,69,,,,,nan
,32349,69,,,,,nan
,32399,69,,,,,nan
,32449,69,,,,,nan
,32499,69,,,,,nan
,32549,69,,,,,nan
,32599,69,,,,,nan
,32649,69,,,,,nan
,32658,69,nan,0.10140000283718109,,,
,32658,69,,,,0.1002769023180008,
,32699,70,,,,,nan
,32749,70,,,,,nan
,32799,70,,,,,nan
,32849,70,,,,,nan
,32899,70,,,,,nan
,32949,70,,,,,nan
,32999,70,,,,,nan
,33049,70,,,,,nan
,33099,70,,,,,nan
,33149,70,,,,,nan
,33199,70,,,,,nan
,33220,70,nan,0.10140000283718109,,,
,33220,70,,,,0.1002769023180008,
,33249,71,,,,,nan
,33299,71,,,,,nan
,33349,71,,,,,nan
,33399,71,,,,,nan
,33449,71,,,,,nan
,33499,71,,,,,nan
,33549,71,,,,,nan
,33599,71,,,,,nan
,33649,71,,,,,nan
,33699,71,,,,,nan
,33749,71,,,,,nan
,33782,71,nan,0.10140000283718109,,,
,33782,71,,,,0.1002769023180008,
,33799,72,,,,,nan
,33849,72,,,,,nan
,33899,72,,,,,nan
,33949,72,,,,,nan
,33999,72,,,,,nan
,34049,72,,,,,nan
,34099,72,,,,,nan
,34149,72,,,,,nan
,34199,72,,,,,nan
,34249,72,,,,,nan
,34299,72,,,,,nan
,34344,72,nan,0.10140000283718109,,,
,34344,72,,,,0.1002769023180008,
,34349,73,,,,,nan
,34399,73,,,,,nan
,34449,73,,,,,nan
,34499,73,,,,,nan
,34549,73,,,,,nan
,34599,73,,,,,nan
,34649,73,,,,,nan
,34699,73,,,,,nan
,34749,73,,,,,nan
,34799,73,,,,,nan
,34849,73,,,,,nan
,34899,73,,,,,nan
,34906,73,nan,0.10140000283718109,,,
,34906,73,,,,0.1002769023180008,
,34949,74,,,,,nan
,34999,74,,,,,nan
,35049,74,,,,,nan
,35099,74,,,,,nan
,35149,74,,,,,nan
,35199,74,,,,,nan
,35249,74,,,,,nan
,35299,74,,,,,nan
,35349,74,,,,,nan
,35399,74,,,,,nan
,35449,74,,,,,nan
,35468,74,nan,0.10140000283718109,,,
,35468,74,,,,0.1002769023180008,
,35499,75,,,,,nan
,35549,75,,,,,nan
,35599,75,,,,,nan
,35649,75,,,,,nan
,35699,75,,,,,nan
,35749,75,,,,,nan
,35799,75,,,,,nan
,35849,75,,,,,nan
,35899,75,,,,,nan
,35949,75,,,,,nan
,35999,75,,,,,nan
,36030,75,nan,0.10140000283718109,,,
,36030,75,,,,0.1002769023180008,
,36049,76,,,,,nan
,36099,76,,,,,nan
,36149,76,,,,,nan
,36199,76,,,,,nan
,36249,76,,,,,nan
,36299,76,,,,,nan
,36349,76,,,,,nan
,36399,76,,,,,nan
,36449,76,,,,,nan
,36499,76,,,,,nan
,36549,76,,,,,nan
,36592,76,nan,0.10140000283718109,,,
,36592,76,,,,0.1002769023180008,
,36599,77,,,,,nan
,36649,77,,,,,nan
,36699,77,,,,,nan
,36749,77,,,,,nan
,36799,77,,,,,nan
,36849,77,,,,,nan
