train_loss,step,epoch,val_acc,val_loss,train_acc,test_acc,mix_match_loss
,55249,105,,,,,2.1338484657462686e-05
,55299,105,,,,,2.1338484657462686e-05
,55341,105,0.08309999853372574,11.881427764892578,,,
,55341,105,,,,0.10000000149011612,
,55349,106,,,,,2.1338484657462686e-05
,55399,106,,,,,2.1219271729933098e-05
,55449,106,,,,,2.110006425937172e-05
,55499,106,,,,,2.110006425937172e-05
,55549,106,,,,,2.1219271729933098e-05
,55599,106,,,,,2.110006425937172e-05
,55649,106,,,,,2.110006425937172e-05
,55699,106,,,,,2.1219271729933098e-05
,55749,106,,,,,2.1219271729933098e-05
,55799,106,,,,,2.110006425937172e-05
,55849,106,,,,,2.110006425937172e-05
,55899,106,,,,,2.1219271729933098e-05
,55915,106,0.08309999853372574,11.88260555267334,,,
,55915,106,,,,0.10000000149011612,
,55949,107,,,,,2.110006425937172e-05
,55999,107,,,,,2.110006425937172e-05
,56049,107,,,,,2.110006425937172e-05
,56099,107,,,,,2.110006425937172e-05
,56149,107,,,,,2.110006425937172e-05
,56199,107,,,,,2.110006425937172e-05
,56249,107,,,,,2.110006425937172e-05
,56299,107,,,,,2.110006425937172e-05
,56349,107,,,,,2.0980853150831535e-05
,56399,107,,,,,2.0980853150831535e-05
,56449,107,,,,,2.110006425937172e-05
,56489,107,0.08309999853372574,11.884599685668945,,,
,56489,107,,,,0.10000000149011612,
,56499,108,,,,,2.0980853150831535e-05
,56549,108,,,,,2.0980853150831535e-05
,56599,108,,,,,2.110006425937172e-05
,56649,108,,,,,2.110006425937172e-05
,56699,108,,,,,2.110006425937172e-05
,56749,108,,,,,2.110006425937172e-05
,56799,108,,,,,2.110006425937172e-05
,56849,108,,,,,2.0980853150831535e-05
,56899,108,,,,,2.0980853150831535e-05
,56949,108,,,,,2.0980853150831535e-05
,56999,108,,,,,2.0980853150831535e-05
,57049,108,,,,,2.0980853150831535e-05
,57063,108,0.08309999853372574,11.88464641571045,,,
,57063,108,,,,0.10000000149011612,
,57099,109,,,,,2.0980853150831535e-05
,57149,109,,,,,2.110006425937172e-05
,57199,109,,,,,2.0980853150831535e-05
,57249,109,,,,,2.0980853150831535e-05
,57299,109,,,,,2.0980853150831535e-05
,57349,109,,,,,2.0980853150831535e-05
,57399,109,,,,,2.0980853150831535e-05
,57449,109,,,,,2.0980853150831535e-05
,57499,109,,,,,2.0980853150831535e-05
,57549,109,,,,,2.0980853150831535e-05
,57599,109,,,,,2.0980853150831535e-05
,57637,109,0.08309999853372574,11.88776683807373,,,
,57637,109,,,,0.10000000149011612,
,57649,110,,,,,2.0980853150831535e-05
,57699,110,,,,,2.0980853150831535e-05
,57749,110,,,,,2.0980851331842132e-05
,57799,110,,,,,2.0980851331842132e-05
,57849,110,,,,,2.0980851331842132e-05
,57899,110,,,,,2.0980851331842132e-05
,57949,110,,,,,2.0980851331842132e-05
,57999,110,,,,,2.0861640223301947e-05
,58049,110,,,,,2.0861640223301947e-05
,58099,110,,,,,2.0861640223301947e-05
,58149,110,,,,,2.0861640223301947e-05
,58199,110,,,,,2.0861640223301947e-05
,58211,110,0.08309999853372574,11.897725105285645,,,
,58211,110,,,,0.10000000149011612,
,58249,111,,,,,2.0861640223301947e-05
,58299,111,,,,,2.0861640223301947e-05
,58349,111,,,,,2.0861640223301947e-05
,58399,111,,,,,2.0861640223301947e-05
,58449,111,,,,,2.0861640223301947e-05
,58499,111,,,,,2.074243820970878e-05
,58549,111,,,,,2.074243820970878e-05
,58599,111,,,,,2.0861640223301947e-05
,58649,111,,,,,2.0861640223301947e-05
,58699,111,,,,,2.074243820970878e-05
,58749,111,,,,,2.0861640223301947e-05
,58785,111,0.08309999853372574,11.903436660766602,,,
,58785,111,,,,0.10000000149011612,
,58799,112,,,,,2.074243820970878e-05
,58849,112,,,,,2.074243820970878e-05
,58899,112,,,,,2.074243820970878e-05
,58949,112,,,,,2.074243820970878e-05
,58999,112,,,,,2.074243820970878e-05
,59049,112,,,,,2.074243820970878e-05
,59099,112,,,,,2.074243820970878e-05
,59149,112,,,,,2.074243820970878e-05
,59199,112,,,,,2.074243820970878e-05
,59249,112,,,,,2.074243820970878e-05
,59299,112,,,,,2.0623227101168595e-05
,59349,112,,,,,2.0623227101168595e-05
,59359,112,0.08309999853372574,11.905980110168457,,,
,59359,112,,,,0.10000000149011612,
,59399,113,,,,,2.0504019630607218e-05
,59449,113,,,,,2.0623227101168595e-05
,59499,113,,,,,2.0623227101168595e-05
,59549,113,,,,,2.0504019630607218e-05
,59599,113,,,,,2.0623227101168595e-05
,59649,113,,,,,2.0504019630607218e-05
,59699,113,,,,,2.0623227101168595e-05
,59749,113,,,,,2.0623227101168595e-05
,59799,113,,,,,2.0623227101168595e-05
,59849,113,,,,,2.0623227101168595e-05
,59899,113,,,,,2.0504019630607218e-05
,59933,113,0.08309999853372574,11.905984878540039,,,
,59933,113,,,,0.10000000149011612,
,59949,114,,,,,2.0504019630607218e-05
,59999,114,,,,,2.0504019630607218e-05
,60049,114,,,,,2.0504019630607218e-05
,60099,114,,,,,2.0504019630607218e-05
,60149,114,,,,,2.0623227101168595e-05
,60199,114,,,,,2.0623227101168595e-05
,60249,114,,,,,2.0623227101168595e-05
,60299,114,,,,,2.0504019630607218e-05
,60349,114,,,,,2.0504019630607218e-05
,60399,114,,,,,2.0504019630607218e-05
,60449,114,,,,,2.0504019630607218e-05
,60499,114,,,,,2.0504019630607218e-05
,60507,114,0.08309999853372574,11.906118392944336,,,
,60507,114,,,,0.10000000149011612,
,60549,115,,,,,2.0504019630607218e-05
,60599,115,,,,,2.0504019630607218e-05
,60649,115,,,,,2.0504019630607218e-05
,60699,115,,,,,2.0504019630607218e-05
,60749,115,,,,,2.0504019630607218e-05
,60799,115,,,,,2.0504019630607218e-05
,60849,115,,,,,2.0504019630607218e-05
,60899,115,,,,,2.0504017811617814e-05
,60949,115,,,,,2.0504017811617814e-05
,60999,115,,,,,2.0504017811617814e-05
,61049,115,,,,,2.0504017811617814e-05
,61081,115,0.08309999853372574,11.913087844848633,,,
,61081,115,,,,0.10000000149011612,
,61099,116,,,,,2.038480670307763e-05
,61149,116,,,,,2.038480670307763e-05
,61199,116,,,,,2.038480670307763e-05
,61249,116,,,,,2.038480670307763e-05
,61299,116,,,,,2.038480670307763e-05
,61349,116,,,,,2.038480670307763e-05
,61399,116,,,,,2.038480670307763e-05
,61449,116,,,,,2.038480670307763e-05
,61499,116,,,,,2.038480670307763e-05
,61549,116,,,,,2.038480670307763e-05
,61599,116,,,,,2.038480670307763e-05
,61649,116,,,,,2.0265595594537444e-05
,61655,116,0.08309999853372574,11.922855377197266,,,
,61655,116,,,,0.10000000149011612,
,61699,117,,,,,2.0265595594537444e-05
,61749,117,,,,,2.0265595594537444e-05
,61799,117,,,,,2.0265595594537444e-05
,61849,117,,,,,2.0265595594537444e-05
,61899,117,,,,,2.0265595594537444e-05
,61949,117,,,,,2.0265595594537444e-05
,61999,117,,,,,2.0265595594537444e-05
,62049,117,,,,,2.0265595594537444e-05
,62099,117,,,,,2.0265595594537444e-05
,62149,117,,,,,2.0265595594537444e-05
,62199,117,,,,,2.0265595594537444e-05
,62229,117,0.08309999853372574,11.92834758758545,,,
,62229,117,,,,0.10000000149011612,
,62249,118,,,,,2.0265595594537444e-05
,62299,118,,,,,2.0265595594537444e-05
,62349,118,,,,,2.014638448599726e-05
,62399,118,,,,,2.014638448599726e-05
,62449,118,,,,,2.014638448599726e-05
,62499,118,,,,,2.014638448599726e-05
,62549,118,,,,,2.014638448599726e-05
,62599,118,,,,,2.014638448599726e-05
,62649,118,,,,,2.014638448599726e-05
,62699,118,,,,,2.014638448599726e-05
,62749,118,,,,,2.014638448599726e-05
,62799,118,,,,,2.014638448599726e-05
,62803,118,0.08309999853372574,11.930081367492676,,,
,62803,118,,,,0.10000000149011612,
,62849,119,,,,,2.0027187929372303e-05
,62899,119,,,,,2.014638448599726e-05
,62949,119,,,,,2.014638448599726e-05
,62999,119,,,,,2.0027187929372303e-05
,63049,119,,,,,2.0027187929372303e-05
,63099,119,,,,,2.014638448599726e-05
,63149,119,,,,,2.0027187929372303e-05
,63199,119,,,,,2.0027187929372303e-05
,63249,119,,,,,2.0027187929372303e-05
,63299,119,,,,,2.0027187929372303e-05
,63349,119,,,,,2.0027187929372303e-05
,63377,119,0.08309999853372574,11.930777549743652,,,
,63377,119,,,,0.10000000149011612,
,63399,120,,,,,2.0027187929372303e-05
,63449,120,,,,,2.0027187929372303e-05
,63499,120,,,,,2.0027187929372303e-05
,63549,120,,,,,1.990797682083212e-05
,63599,120,,,,,1.990797682083212e-05
,63649,120,,,,,1.990797682083212e-05
,63699,120,,,,,1.990797682083212e-05
,63749,120,,,,,1.990797682083212e-05
,63799,120,,,,,1.990797682083212e-05
,63849,120,,,,,2.0027187929372303e-05
,63899,120,,,,,1.990797682083212e-05
,63949,120,,,,,1.990797682083212e-05
,63951,120,0.08309999853372574,11.932459831237793,,,
,63951,120,,,,0.10000000149011612,
,63999,121,,,,,1.990797682083212e-05
,64049,121,,,,,1.990797682083212e-05
,64099,121,,,,,1.990797682083212e-05
,64149,121,,,,,1.990797682083212e-05
,64199,121,,,,,1.990797682083212e-05
,64249,121,,,,,1.990797682083212e-05
,64299,121,,,,,1.990797682083212e-05
,64349,121,,,,,1.990797682083212e-05
,64399,121,,,,,1.990797682083212e-05
,64449,121,,,,,1.990797682083212e-05
,64499,121,,,,,1.990797682083212e-05
,64525,121,0.08309999853372574,11.939135551452637,,,
,64525,121,,,,0.10000000149011612,
,64549,122,,,,,1.990797682083212e-05
,64599,122,,,,,1.990797682083212e-05
,64649,122,,,,,1.990797682083212e-05
,64699,122,,,,,1.9788765712291934e-05
,64749,122,,,,,1.9788765712291934e-05
,64799,122,,,,,1.9788765712291934e-05
,64849,122,,,,,1.9788765712291934e-05
,64899,122,,,,,1.9788765712291934e-05
,64949,122,,,,,1.9788765712291934e-05
,64999,122,,,,,1.9788765712291934e-05
,65049,122,,,,,1.9788765712291934e-05
,65099,122,,,,,1.9788765712291934e-05
,65099,122,0.08309999853372574,11.945511817932129,,,
,65099,122,,,,0.10000000149011612,
,65149,123,,,,,1.9788765712291934e-05
,65199,123,,,,,1.9788765712291934e-05
,65249,123,,,,,1.9788765712291934e-05
,65299,123,,,,,1.978876389330253e-05
,65349,123,,,,,1.978876389330253e-05
,65399,123,,,,,1.978876389330253e-05
,65449,123,,,,,1.9669556422741152e-05
,65499,123,,,,,1.9669556422741152e-05
,65549,123,,,,,1.9669556422741152e-05
,65599,123,,,,,1.9669556422741152e-05
,65649,123,,,,,1.9669556422741152e-05
,65673,123,0.08309999853372574,11.95224666595459,,,
,65673,123,,,,0.10000000149011612,
,65699,124,,,,,1.9669556422741152e-05
,65749,124,,,,,1.9669556422741152e-05
,65799,124,,,,,1.9669556422741152e-05
,65849,124,,,,,1.9669556422741152e-05
,65899,124,,,,,1.9669556422741152e-05
,65949,124,,,,,1.9669556422741152e-05
,65999,124,,,,,1.9669556422741152e-05
,66049,124,,,,,1.9669556422741152e-05
,66099,124,,,,,1.9669556422741152e-05
,66149,124,,,,,1.9669556422741152e-05
,66199,124,,,,,1.9550345314200968e-05
,66247,124,0.08309999853372574,11.954812049865723,,,
,66247,124,,,,0.10000000149011612,
,66249,125,,,,,1.9550345314200968e-05
,66299,125,,,,,1.9550345314200968e-05
,66349,125,,,,,1.9550345314200968e-05
,66399,125,,,,,1.9550345314200968e-05
,66449,125,,,,,1.9550345314200968e-05
,66499,125,,,,,1.94311433006078e-05
,66549,125,,,,,1.9550345314200968e-05
,66599,125,,,,,1.94311433006078e-05
,66649,125,,,,,1.9550345314200968e-05
,66699,125,,,,,1.94311433006078e-05
,66749,125,,,,,1.94311433006078e-05
,66799,125,,,,,1.94311433006078e-05
,66821,125,0.08309999853372574,11.954803466796875,,,
,66821,125,,,,0.10000000149011612,
,66849,126,,,,,1.9550345314200968e-05
,66899,126,,,,,1.9550345314200968e-05
,66949,126,,,,,1.94311433006078e-05
,66999,126,,,,,1.94311433006078e-05
,67049,126,,,,,1.94311433006078e-05
,67099,126,,,,,1.94311433006078e-05
,67149,126,,,,,1.94311433006078e-05
,67199,126,,,,,1.94311433006078e-05
,67249,126,,,,,1.94311433006078e-05
,67299,126,,,,,1.94311433006078e-05
,67349,126,,,,,1.94311433006078e-05
,67395,126,0.08309999853372574,11.955262184143066,,,
,67395,126,,,,0.10000000149011612,
,67399,127,,,,,1.94311433006078e-05
,67449,127,,,,,1.94311433006078e-05
,67499,127,,,,,1.94311433006078e-05
,67549,127,,,,,1.94311433006078e-05
,67599,127,,,,,1.94311433006078e-05
,67649,127,,,,,1.94311433006078e-05
,67699,127,,,,,1.94311433006078e-05
,67749,127,,,,,1.94311433006078e-05
,67799,127,,,,,1.94311433006078e-05
,67849,127,,,,,1.94311433006078e-05
,67899,127,,,,,1.9311932192067616e-05
,67949,127,,,,,1.9311932192067616e-05
,67969,127,0.08309999853372574,11.963489532470703,,,
,67969,127,,,,0.10000000149011612,
,67999,128,,,,,1.9311932192067616e-05
,68049,128,,,,,1.9311932192067616e-05
,68099,128,,,,,1.9311932192067616e-05
,68149,128,,,,,1.9311932192067616e-05
,68199,128,,,,,1.9311932192067616e-05
,68249,128,,,,,1.9311932192067616e-05
,68299,128,,,,,1.9311932192067616e-05
,68349,128,,,,,1.9311932192067616e-05
,68399,128,,,,,1.9311932192067616e-05
,68449,128,,,,,1.919272108352743e-05
,68499,128,,,,,1.919272108352743e-05
,68543,128,0.08309999853372574,11.973174095153809,,,
,68543,128,,,,0.10000000149011612,
,68549,129,,,,,1.919272108352743e-05
,68599,129,,,,,1.9192719264538027e-05
,68649,129,,,,,1.9192719264538027e-05
,68699,129,,,,,1.9192719264538027e-05
,68749,129,,,,,1.9192719264538027e-05
,68799,129,,,,,1.9192719264538027e-05
,68849,129,,,,,1.9192719264538027e-05
,68899,129,,,,,1.9192719264538027e-05
,68949,129,,,,,1.9192719264538027e-05
,68999,129,,,,,1.9192719264538027e-05
,69049,129,,,,,1.9192719264538027e-05
,69099,129,,,,,1.907351179397665e-05
,69117,129,0.08309999853372574,11.980249404907227,,,
,69117,129,,,,0.10000000149011612,
,69149,130,,,,,1.907351179397665e-05
,69199,130,,,,,1.8954300685436465e-05
,69249,130,,,,,1.907351179397665e-05
,69299,130,,,,,1.907351179397665e-05
,69349,130,,,,,1.907351179397665e-05
,69399,130,,,,,1.907351179397665e-05
,69449,130,,,,,1.907351179397665e-05
,69499,130,,,,,1.8954300685436465e-05
,69549,130,,,,,1.907351179397665e-05
,69599,130,,,,,1.8954300685436465e-05
,69649,130,,,,,1.8954300685436465e-05
,69691,130,0.08309999853372574,11.980276107788086,,,
,69691,130,,,,0.10000000149011612,
,69699,131,,,,,1.8954300685436465e-05
,69749,131,,,,,1.8954300685436465e-05
,69799,131,,,,,1.8954300685436465e-05
,69849,131,,,,,1.8954300685436465e-05
,69899,131,,,,,1.8954300685436465e-05
,69949,131,,,,,1.8954300685436465e-05
,69999,131,,,,,1.8954300685436465e-05
,70049,131,,,,,1.8954300685436465e-05
,70099,131,,,,,1.8954300685436465e-05
,70149,131,,,,,1.8954300685436465e-05
,70199,131,,,,,1.8954300685436465e-05
,70249,131,,,,,1.883508957689628e-05
,70265,131,0.08309999853372574,11.982821464538574,,,
,70265,131,,,,0.10000000149011612,
,70299,132,,,,,1.883508957689628e-05
,70349,132,,,,,1.8954300685436465e-05
,70399,132,,,,,1.883508957689628e-05
,70449,132,,,,,1.883508957689628e-05
,70499,132,,,,,1.883508957689628e-05
,70549,132,,,,,1.883508957689628e-05
,70599,132,,,,,1.883508957689628e-05
,70649,132,,,,,1.883508957689628e-05
,70699,132,,,,,1.883508957689628e-05
,70749,132,,,,,1.883508957689628e-05
,70799,132,,,,,1.883508957689628e-05
,70839,132,0.08309999853372574,11.984124183654785,,,
,70839,132,,,,0.10000000149011612,
,70849,133,,,,,1.8835087757906877e-05
,70899,133,,,,,1.8835087757906877e-05
,70949,133,,,,,1.8835087757906877e-05
,70999,133,,,,,1.8835087757906877e-05
,71049,133,,,,,1.8835087757906877e-05
,71099,133,,,,,1.8835087757906877e-05
,71149,133,,,,,1.8835087757906877e-05
,71199,133,,,,,1.8835087757906877e-05
,71249,133,,,,,1.8835087757906877e-05
,71299,133,,,,,1.8835087757906877e-05
,71349,133,,,,,1.8715878468356095e-05
,71399,133,,,,,1.8715878468356095e-05
,71413,133,0.08309999853372574,11.993529319763184,,,
,71413,133,,,,0.10000000149011612,
,71449,134,,,,,1.8715878468356095e-05
,71499,134,,,,,1.8715878468356095e-05
,71549,134,,,,,1.8715878468356095e-05
,71599,134,,,,,1.8715878468356095e-05
,71649,134,,,,,1.8715878468356095e-05
,71699,134,,,,,1.8715878468356095e-05
,71749,134,,,,,1.8715878468356095e-05
,71799,134,,,,,1.8715878468356095e-05
,71849,134,,,,,1.8715878468356095e-05
,71899,134,,,,,1.8715878468356095e-05
,71949,134,,,,,1.8715878468356095e-05
,71987,134,0.08309999853372574,12.000818252563477,,,
,71987,134,,,,0.10000000149011612,
,71999,135,,,,,1.8715878468356095e-05
,72049,135,,,,,1.8715878468356095e-05
,72099,135,,,,,1.8715878468356095e-05
,72149,135,,,,,1.8596669178805314e-05
,72199,135,,,,,1.8596669178805314e-05
,72249,135,,,,,1.8715878468356095e-05
,72299,135,,,,,1.8715878468356095e-05
,72349,135,,,,,1.8596669178805314e-05
,72399,135,,,,,1.8596669178805314e-05
,72449,135,,,,,1.8596669178805314e-05
,72499,135,,,,,1.8596669178805314e-05
,72549,135,,,,,1.8596669178805314e-05
,72561,135,0.08309999853372574,12.003863334655762,,,
,72561,135,,,,0.10000000149011612,
,72599,136,,,,,1.8596669178805314e-05
,72649,136,,,,,1.8596669178805314e-05
,72699,136,,,,,1.8596669178805314e-05
,72749,136,,,,,1.8596669178805314e-05
,72799,136,,,,,1.8596669178805314e-05
,72849,136,,,,,1.8596669178805314e-05
,72899,136,,,,,1.8596669178805314e-05
,72949,136,,,,,1.8477456251275726e-05
,72999,136,,,,,1.8477456251275726e-05
,73049,136,,,,,1.8477456251275726e-05
,73099,136,,,,,1.8477456251275726e-05
,73135,136,0.08309999853372574,12.006440162658691,,,
,73135,136,,,,0.10000000149011612,
,73149,137,,,,,1.835824514273554e-05
,73199,137,,,,,1.835824514273554e-05
,73249,137,,,,,1.8477456251275726e-05
,73299,137,,,,,1.8477456251275726e-05
,73349,137,,,,,1.8477456251275726e-05
,73399,137,,,,,1.835824514273554e-05
,73449,137,,,,,1.8477456251275726e-05
,73499,137,,,,,1.8477456251275726e-05
,73549,137,,,,,1.835824514273554e-05
,73599,137,,,,,1.835824514273554e-05
,73649,137,,,,,1.835824514273554e-05
,73699,137,,,,,1.835824514273554e-05
,73709,137,0.08309999853372574,12.00645637512207,,,
,73709,137,,,,0.10000000149011612,
,73749,138,,,,,1.835824514273554e-05
,73799,138,,,,,1.8477456251275726e-05
,73849,138,,,,,1.835824514273554e-05
,73899,138,,,,,1.835824514273554e-05
,73949,138,,,,,1.835824514273554e-05
,73999,138,,,,,1.835824514273554e-05
,74049,138,,,,,1.835824514273554e-05
,74099,138,,,,,1.835824514273554e-05
,74149,138,,,,,1.835824514273554e-05
,74199,138,,,,,1.835824514273554e-05
,74249,138,,,,,1.835824514273554e-05
,74283,138,0.08309999853372574,12.00783920288086,,,
,74283,138,,,,0.10000000149011612,
,74299,139,,,,,1.835824514273554e-05
,74349,139,,,,,1.835824514273554e-05
,74399,139,,,,,1.835824514273554e-05
,74449,139,,,,,1.835824514273554e-05
,74499,139,,,,,1.835824514273554e-05
,74549,139,,,,,1.835824514273554e-05
,74599,139,,,,,1.835824514273554e-05
,74649,139,,,,,1.835824514273554e-05
,74699,139,,,,,1.8239037672174163e-05
,74749,139,,,,,1.8239037672174163e-05
,74799,139,,,,,1.8239037672174163e-05
,74849,139,,,,,1.8239037672174163e-05
,74857,139,0.08309999853372574,12.016597747802734,,,
,74857,139,,,,0.10000000149011612,
,74899,140,,,,,1.8239037672174163e-05
,74949,140,,,,,1.8239037672174163e-05
,74999,140,,,,,1.8239037672174163e-05
,75049,140,,,,,1.8239037672174163e-05
,75099,140,,,,,1.8239037672174163e-05
,75149,140,,,,,1.8239037672174163e-05
,75199,140,,,,,1.8239037672174163e-05
,75249,140,,,,,1.823903585318476e-05
,75299,140,,,,,1.8119824744644575e-05
,75349,140,,,,,1.8119824744644575e-05
,75399,140,,,,,1.8119824744644575e-05
,75431,140,0.08309999853372574,12.025946617126465,,,
,75431,140,,,,0.10000000149011612,
,75449,141,,,,,1.8119824744644575e-05
,75499,141,,,,,1.8119824744644575e-05
,75549,141,,,,,1.8119824744644575e-05
,75599,141,,,,,1.8119824744644575e-05
,75649,141,,,,,1.8119824744644575e-05
,75699,141,,,,,1.8119824744644575e-05
,75749,141,,,,,1.8119824744644575e-05
,75799,141,,,,,1.8119824744644575e-05
,75849,141,,,,,1.8119824744644575e-05
,75899,141,,,,,1.8119824744644575e-05
,75949,141,,,,,1.8119824744644575e-05
,75999,141,,,,,1.788140434655361e-05
,76005,141,0.08309999853372574,12.033395767211914,,,
,76005,141,,,,0.10000000149011612,
,76049,142,,,,,1.800061363610439e-05
,76099,142,,,,,1.800061363610439e-05
,76149,142,,,,,1.788140434655361e-05
,76199,142,,,,,1.800061363610439e-05
,76249,142,,,,,1.788140434655361e-05
,76299,142,,,,,1.800061363610439e-05
,76349,142,,,,,1.800061363610439e-05
,76399,142,,,,,1.788140434655361e-05
,76449,142,,,,,1.788140434655361e-05
,76499,142,,,,,1.800061363610439e-05
,76549,142,,,,,1.788140434655361e-05
,76579,142,0.08309999853372574,12.033416748046875,,,
,76579,142,,,,0.10000000149011612,
,76599,143,,,,,1.788140434655361e-05
,76649,143,,,,,1.800061363610439e-05
,76699,143,,,,,1.800061363610439e-05
,76749,143,,,,,1.788140434655361e-05
,76799,143,,,,,1.788140434655361e-05
,76849,143,,,,,1.788140434655361e-05
,76899,143,,,,,1.788140434655361e-05
,76949,143,,,,,1.788140434655361e-05
,76999,143,,,,,1.788140434655361e-05
,77049,143,,,,,1.788140434655361e-05
,77099,143,,,,,1.788140434655361e-05
,77149,143,,,,,1.788140434655361e-05
,77153,143,0.08309999853372574,12.03431224822998,,,
,77153,143,,,,0.10000000149011612,
,77199,144,,,,,1.788140434655361e-05
,77249,144,,,,,1.788140434655361e-05
,77299,144,,,,,1.788140434655361e-05
,77349,144,,,,,1.788140434655361e-05
,77399,144,,,,,1.788140434655361e-05
,77449,144,,,,,1.788140434655361e-05
,77499,144,,,,,1.788140434655361e-05
,77549,144,,,,,1.788140434655361e-05
,77599,144,,,,,1.776220597093925e-05
,77649,144,,,,,1.776220597093925e-05
,77699,144,,,,,1.788140434655361e-05
,77727,144,0.08309999853372574,12.036149978637695,,,
,77727,144,,,,0.10000000149011612,
,77749,145,,,,,1.776220597093925e-05
,77799,145,,,,,1.776220597093925e-05
,77849,145,,,,,1.776220597093925e-05
,77899,145,,,,,1.776220597093925e-05
,77949,145,,,,,1.788140434655361e-05
,77999,145,,,,,1.788140434655361e-05
,78049,145,,,,,1.776220597093925e-05
,78099,145,,,,,1.776220597093925e-05
,78149,145,,,,,1.776220597093925e-05
,78199,145,,,,,1.776220597093925e-05
,78249,145,,,,,1.776220597093925e-05
,78299,145,,,,,1.776220597093925e-05
,78301,145,0.08309999853372574,12.036310195922852,,,
,78301,145,,,,0.10000000149011612,
,78349,146,,,,,1.776220597093925e-05
,78399,146,,,,,1.776220597093925e-05
,78449,146,,,,,1.776220597093925e-05
,78499,146,,,,,1.7762204151949845e-05
,78549,146,,,,,1.7762204151949845e-05
,78599,146,,,,,1.7762204151949845e-05
,78649,146,,,,,1.7762204151949845e-05
,78699,146,,,,,1.7762204151949845e-05
,78749,146,,,,,1.7762204151949845e-05
,78799,146,,,,,1.7762204151949845e-05
,78849,146,,,,,1.7762204151949845e-05
,78875,146,0.08309999853372574,12.043152809143066,,,
,78875,146,,,,0.10000000149011612,
,78899,147,,,,,1.7762204151949845e-05
,78949,147,,,,,1.7762204151949845e-05
,78999,147,,,,,1.7762204151949845e-05
,79049,147,,,,,1.7762204151949845e-05
,79099,147,,,,,1.764299304340966e-05
,79149,147,,,,,1.764299304340966e-05
,79199,147,,,,,1.764299304340966e-05
,79249,147,,,,,1.764299304340966e-05
,79299,147,,,,,1.764299304340966e-05
,79349,147,,,,,1.764299304340966e-05
,79399,147,,,,,1.764299304340966e-05
,79449,147,,,,,1.764299304340966e-05
,79449,147,0.08309999853372574,12.053954124450684,,,
,79449,147,,,,0.10000000149011612,
,79499,148,,,,,1.764299304340966e-05
,79549,148,,,,,1.764299304340966e-05
,79599,148,,,,,1.764299304340966e-05
,79649,148,,,,,1.7523785572848283e-05
,79699,148,,,,,1.7523785572848283e-05
,79749,148,,,,,1.764299304340966e-05
,79799,148,,,,,1.7523785572848283e-05
,79849,148,,,,,1.7523785572848283e-05
,79899,148,,,,,1.7523785572848283e-05
,79949,148,,,,,1.7523785572848283e-05
,79999,148,,,,,1.7523785572848283e-05
,80023,148,0.08309999853372574,12.05837631225586,,,
,80023,148,,,,0.10000000149011612,
,80049,149,,,,,1.7523785572848283e-05
,80099,149,,,,,1.7523785572848283e-05
,80149,149,,,,,1.7523785572848283e-05
,80199,149,,,,,1.7523785572848283e-05
,80249,149,,,,,1.7523785572848283e-05
,80299,149,,,,,1.7523785572848283e-05
,80349,149,,,,,1.7523785572848283e-05
,80399,149,,,,,1.7523785572848283e-05
,80449,149,,,,,1.7523785572848283e-05
,80499,149,,,,,1.7523785572848283e-05
,80549,149,,,,,1.7523785572848283e-05
,80597,149,0.08309999853372574,12.061184883117676,,,
,80597,149,,,,0.10000000149011612,
,80599,150,,,,,1.7523785572848283e-05
,80649,150,,,,,1.7523785572848283e-05
,80699,150,,,,,1.7404574464308098e-05
,80749,150,,,,,1.7523785572848283e-05
,80799,150,,,,,1.7404574464308098e-05
,80849,150,,,,,1.7404574464308098e-05
,80899,150,,,,,1.7523785572848283e-05
,80949,150,,,,,1.7285363355767913e-05
,80999,150,,,,,1.7285363355767913e-05
,81049,150,,,,,1.7285363355767913e-05
,81099,150,,,,,1.7285363355767913e-05
,81149,150,,,,,1.7523785572848283e-05
,81171,150,0.08309999853372574,12.061197280883789,,,
,81171,150,,,,0.10000000149011612,
,81199,151,,,,,1.7404574464308098e-05
,81249,151,,,,,1.7404574464308098e-05
,81299,151,,,,,1.7285363355767913e-05
,81349,151,,,,,1.7404574464308098e-05
,81399,151,,,,,1.7404574464308098e-05
,81449,151,,,,,1.7285363355767913e-05
,81499,151,,,,,1.7285363355767913e-05
,81549,151,,,,,1.7285363355767913e-05
,81599,151,,,,,1.7285363355767913e-05
,81649,151,,,,,1.7285363355767913e-05
,81699,151,,,,,1.7404574464308098e-05
,81745,151,0.08309999853372574,12.06120777130127,,,
,81745,151,,,,0.10000000149011612,
,81749,152,,,,,1.7404574464308098e-05
,81799,152,,,,,1.7285363355767913e-05
,81849,152,,,,,1.7285363355767913e-05
,81899,152,,,,,1.7285363355767913e-05
,81949,152,,,,,1.7404574464308098e-05
,81999,152,,,,,1.7285363355767913e-05
,82049,152,,,,,1.7285363355767913e-05
,82099,152,,,,,1.7285363355767913e-05
,82149,152,,,,,1.7285363355767913e-05
,82199,152,,,,,1.7285363355767913e-05
,82249,152,,,,,1.7285363355767913e-05
,82299,152,,,,,1.7285363355767913e-05
,82319,152,0.08309999853372574,12.062358856201172,,,
,82319,152,,,,0.10000000149011612,
,82349,153,,,,,1.7285363355767913e-05
,82399,153,,,,,1.7285363355767913e-05
,82449,153,,,,,1.7285363355767913e-05
,82499,153,,,,,1.7285363355767913e-05
