step,train_loss2,epoch,train_loss1,train_acc1,test_acc,train_acc2
22899,0.22374817728996277,58,0.21779771149158478,,,
22949,0.23514948785305023,58,0.2329902946949005,,,
22999,0.24723239243030548,58,0.2557055354118347,,,
23009,,58,,0.7882211804389954,0.8510000109672546,0.784294843673706
23049,0.24111181497573853,59,0.257704496383667,,,
23099,0.2892879545688629,59,0.31215915083885193,,,
23149,0.23902305960655212,59,0.3210771679878235,,,
23199,0.16665145754814148,59,0.17168371379375458,,,
23249,0.22606441378593445,59,0.22699876129627228,,,
23299,0.21857671439647675,59,0.2645561993122101,,,
23349,0.1548067033290863,59,0.17816561460494995,,,
23399,0.2551468014717102,59,0.2633862793445587,,,
23399,,59,,0.785937488079071,0.8668000102043152,0.7891626358032227
23449,0.16214698553085327,60,0.16809538006782532,,,
23499,0.24706704914569855,60,0.21046841144561768,,,
23549,0.26369670033454895,60,0.2521103620529175,,,
23599,0.2588586211204529,60,0.22454144060611725,,,
23649,0.24453303217887878,60,0.247304767370224,,,
23699,0.1658770740032196,60,0.17056992650032043,,,
23749,0.25697338581085205,60,0.28407204151153564,,,
23789,,60,,0.788281261920929,0.8769000172615051,0.7908253073692322
23799,0.17756161093711853,61,0.1805890053510666,,,
23849,0.211544468998909,61,0.20394431054592133,,,
23899,0.41629838943481445,61,0.4328972399234772,,,
23949,0.11146795004606247,61,0.0921294316649437,,,
23999,0.17440813779830933,61,0.15583063662052155,,,
24049,0.16494131088256836,61,0.17441123723983765,,,
24099,0.3573199212551117,61,0.3429848551750183,,,
24149,0.13072991371154785,61,0.12642869353294373,,,
24179,,61,,0.7915865182876587,0.8707000017166138,0.7733173370361328
24199,0.1646234095096588,62,0.15991342067718506,,,
24249,0.17447182536125183,62,0.1686614453792572,,,
24299,0.2850964665412903,62,0.23858197033405304,,,
24349,0.268940806388855,62,0.22507266700267792,,,
24399,0.11084050685167313,62,0.12457429617643356,,,
24449,0.16236723959445953,62,0.1805259883403778,,,
24499,0.24809059500694275,62,0.24118410050868988,,,
24549,0.17569923400878906,62,0.1839507520198822,,,
24569,,62,,0.772696316242218,0.8622000217437744,0.7812299728393555
24599,0.2709137201309204,63,0.3030654489994049,,,
24649,0.28272610902786255,63,0.264506459236145,,,
24699,0.2934640347957611,63,0.27789005637168884,,,
24749,0.18403728306293488,63,0.18198998272418976,,,
24799,0.19790299236774445,63,0.19849179685115814,,,
24849,0.2564595937728882,63,0.2462097853422165,,,
24899,0.35775816440582275,63,0.2830260097980499,,,
24949,0.2281961590051651,63,0.2659054100513458,,,
24959,,63,,0.7857972979545593,0.8719000220298767,0.7926682829856873
24999,0.2546911835670471,64,0.2519536018371582,,,
25049,0.2984619736671448,64,0.28710776567459106,,,
25099,0.23583374917507172,64,0.21319474279880524,,,
25149,0.22361017763614655,64,0.2723258137702942,,,
25199,0.20566542446613312,64,0.20044313371181488,,,
25249,0.14202208817005157,64,0.14172634482383728,,,
25299,0.28555595874786377,64,0.25500401854515076,,,
25349,0.19366492331027985,64,0.18219177424907684,,,
25349,,64,,0.791286051273346,0.8626000285148621,0.7908253073692322
25399,0.2469484657049179,65,0.22871524095535278,,,
25449,0.25174033641815186,65,0.24718941748142242,,,
25499,0.2665953040122986,65,0.25558921694755554,,,
25549,0.16961094737052917,65,0.15870994329452515,,,
25599,0.4824715852737427,65,0.4765310287475586,,,
25649,0.15417954325675964,65,0.17689035832881927,,,
25699,0.2726859450340271,65,0.2792309522628784,,,
25739,,65,,0.7893629670143127,0.7919999957084656,0.7939503192901611
25749,0.11726808547973633,66,0.13833412528038025,,,
25799,0.16015350818634033,66,0.1784270703792572,,,
25849,0.17839357256889343,66,0.17110446095466614,,,
25899,0.19135841727256775,66,0.211326003074646,,,
25949,0.1685396432876587,66,0.19423723220825195,,,
25999,0.22837263345718384,66,0.2492678463459015,,,
26049,0.2684154510498047,66,0.29321447014808655,,,
26099,0.20031629502773285,66,0.20796678960323334,,,
26129,,66,,0.7762419581413269,0.8695999979972839,0.8009014129638672
26149,0.20724669098854065,67,0.2021419256925583,,,
26199,0.27641773223876953,67,0.2737986743450165,,,
26249,0.3565237522125244,67,0.3759334683418274,,,
26299,0.17379838228225708,67,0.15529775619506836,,,
26349,0.14207284152507782,67,0.15159551799297333,,,
26399,0.24261397123336792,67,0.2465001493692398,,,
26449,0.17133258283138275,67,0.1786143034696579,,,
26499,0.2585408687591553,67,0.24190255999565125,,,
26519,,67,,0.7919070720672607,0.870199978351593,0.7928485870361328
26549,0.16606514155864716,68,0.18188756704330444,,,
26599,0.19864575564861298,68,0.2111780196428299,,,
26649,0.18753568828105927,68,0.17590057849884033,,,
26699,0.2507372498512268,68,0.30005109310150146,,,
26749,0.26689383387565613,68,0.249746173620224,,,
26799,0.3202365040779114,68,0.3301204741001129,,,
26849,0.17553555965423584,68,0.20822930335998535,,,
26899,0.16338887810707092,68,0.1653161495923996,,,
26909,,68,,0.7947115302085876,0.8575000166893005,0.7948718070983887
26949,0.31096455454826355,69,0.3259011209011078,,,
26999,0.3163840174674988,69,0.34196028113365173,,,
27049,0.27891644835472107,69,0.37199604511260986,,,
27099,0.3101806044578552,69,0.2737303674221039,,,
27149,0.1800907850265503,69,0.19001726806163788,,,
27199,0.269300639629364,69,0.33198118209838867,,,
27249,0.35827213525772095,69,0.3461955785751343,,,
27299,0.17798861861228943,69,0.1910577267408371,,,
27299,,69,,0.7880008220672607,0.8716999888420105,0.7950921654701233
27349,0.2621355652809143,70,0.2510788142681122,,,
27399,0.23598238825798035,70,0.20556361973285675,,,
27449,0.2662387490272522,70,0.22946569323539734,,,
27499,0.24143201112747192,70,0.26146188378334045,,,
27549,0.2350856214761734,70,0.2014068365097046,,,
27599,0.24293041229248047,70,0.22781620919704437,,,
27649,0.1768001914024353,70,0.1632585972547531,,,
27689,,70,,0.794611394405365,0.8640000224113464,0.7927684187889099
27699,0.24504578113555908,71,0.2850085496902466,,,
27749,0.41558143496513367,71,0.40756329894065857,,,
27799,0.15591496229171753,71,0.17064915597438812,,,
27849,0.17645198106765747,71,0.1745370328426361,,,
27899,0.2508605122566223,71,0.24913132190704346,,,
27949,0.1839703619480133,71,0.16466915607452393,,,
27999,0.11626434326171875,71,0.09474264085292816,,,
28049,0.15019619464874268,71,0.12685421109199524,,,
28079,,71,,0.7997996807098389,0.8867999911308289,0.7794271111488342
28099,0.16376037895679474,72,0.14150184392929077,,,
28149,0.2986319661140442,72,0.27573826909065247,,,
28199,0.2578672766685486,72,0.24115732312202454,,,
28249,0.2678086459636688,72,0.24327966570854187,,,
28299,0.18759331107139587,72,0.18122045695781708,,,
28349,0.16999739408493042,72,0.17032240331172943,,,
28399,0.1889420598745346,72,0.2005261927843094,,,
28449,0.2016928642988205,72,0.19395488500595093,,,
28469,,72,,0.8024439215660095,0.8787999749183655,0.7915664911270142
28499,0.22571317851543427,73,0.21972855925559998,,,
28549,0.36668339371681213,73,0.4252574145793915,,,
28599,0.2450123280286789,73,0.3141268193721771,,,
28649,0.253085196018219,73,0.2752717435359955,,,
28699,0.6225532293319702,73,0.6106410622596741,,,
28749,0.09977549314498901,73,0.11329137533903122,,,
28799,0.1323278397321701,73,0.12644703686237335,,,
28849,0.25710853934288025,73,0.29714807868003845,,,
28859,,73,,0.782772421836853,0.8664000034332275,0.8015024065971375
28899,0.2930262088775635,74,0.2825365662574768,,,
28949,0.5999870300292969,74,0.7250909209251404,,,
28999,0.16426841914653778,74,0.16204553842544556,,,
29049,0.24759337306022644,74,0.25227266550064087,,,
29099,0.2173023521900177,74,0.28062546253204346,,,
29149,0.2511548399925232,74,0.2556144893169403,,,
29199,0.40935850143432617,74,0.3882357180118561,,,
29249,0.22043347358703613,74,0.21502521634101868,,,
29249,,74,,0.7947315573692322,0.8780999779701233,0.8013421297073364
29299,0.22945420444011688,75,0.22104412317276,,,
29349,0.24228346347808838,75,0.2611330449581146,,,
29399,0.19515171647071838,75,0.22752824425697327,,,
29449,0.29707762598991394,75,0.30728253722190857,,,
29499,0.1781475841999054,75,0.18397629261016846,,,
29549,0.19341175258159637,75,0.2083454132080078,,,
29599,0.18549887835979462,75,0.1758405715227127,,,
29639,,75,,0.7996794581413269,0.8755000233650208,0.7959535121917725
29649,0.2621687352657318,76,0.21475473046302795,,,
29699,0.17025844752788544,76,0.17863568663597107,,,
29749,0.20005537569522858,76,0.21915805339813232,,,
29799,0.30872711539268494,76,0.27169477939605713,,,
29849,0.17049482464790344,76,0.16281425952911377,,,
29899,0.17738443613052368,76,0.1799180954694748,,,
29949,0.46648287773132324,76,0.583688497543335,,,
29999,0.24831154942512512,76,0.25383010506629944,,,
30029,,76,,0.7954326868057251,0.8784999847412109,0.7998397350311279
30049,0.26274919509887695,77,0.2703201174736023,,,
30099,0.19704173505306244,77,0.2100391387939453,,,
30149,0.21764051914215088,77,0.17594926059246063,,,
30199,0.31234633922576904,77,0.29160094261169434,,,
30249,0.26169052720069885,77,0.2414698600769043,,,
30299,0.3721677362918854,77,0.39319565892219543,,,
30349,0.20952342450618744,77,0.22198864817619324,,,
30399,0.2565650939941406,77,0.25781187415122986,,,
30419,,77,,0.7981570363044739,0.8730000257492065,0.8008813858032227
30449,0.43449369072914124,78,0.3341568112373352,,,
30499,0.22946222126483917,78,0.2284391224384308,,,
30549,0.2648898959159851,78,0.2499607354402542,,,
30599,0.27918004989624023,78,0.318646103143692,,,
30649,0.24457666277885437,78,0.24191397428512573,,,
30699,0.17299047112464905,78,0.1505824774503708,,,
30749,0.2881110608577728,78,0.31086641550064087,,,
30799,0.12779195606708527,78,0.12903599441051483,,,
30809,,78,,0.7982972860336304,0.8766999840736389,0.8015024065971375
30849,0.23648333549499512,79,0.259732186794281,,,
30899,0.3573787808418274,79,0.29826825857162476,,,
30949,0.2575066089630127,79,0.24545878171920776,,,
30999,0.9312499761581421,79,1.0549063682556152,,,
31049,0.5109646320343018,79,0.5776252746582031,,,
31099,0.3150942921638489,79,0.2570081353187561,,,
31149,0.23322615027427673,79,0.25191476941108704,,,
31199,0.5385020971298218,79,0.5073817372322083,,,
31199,,79,,0.8007011413574219,0.8748999834060669,0.8031049966812134
31249,0.10374545305967331,80,0.09995722770690918,,,
31299,0.14728128910064697,80,0.13863505423069,,,
31349,0.27868402004241943,80,0.23380732536315918,,,
31399,0.18466566503047943,80,0.18697799742221832,,,
31449,0.15437346696853638,80,0.1486101746559143,,,
31499,0.20567171275615692,80,0.19238054752349854,,,
31549,0.21018746495246887,80,0.19941966235637665,,,
31589,,80,,0.7825720906257629,0.8259999752044678,0.7741586565971375
31599,0.17132225632667542,81,0.17413638532161713,,,
31649,0.17610985040664673,81,0.15444175899028778,,,
31699,0.18304447829723358,81,0.17393921315670013,,,
31749,0.26169872283935547,81,0.23092299699783325,,,
31799,0.18279460072517395,81,0.1575976312160492,,,
31849,0.5229112505912781,81,0.5326169729232788,,,
31899,0.24358904361724854,81,0.262266606092453,,,
31949,0.16276422142982483,81,0.182957261800766,,,
31979,,81,,0.7910056114196777,0.8614000082015991,0.7871394157409668
31999,0.26847898960113525,82,0.2573978304862976,,,
32049,0.15677089989185333,82,0.179122194647789,,,
32099,0.27980077266693115,82,0.2719602882862091,,,
32149,0.31076356768608093,82,0.30448782444000244,,,
32199,0.2402222454547882,82,0.2598046660423279,,,
32249,0.5277255773544312,82,0.44157132506370544,,,
32299,0.19111359119415283,82,0.22196586430072784,,,
32349,0.6877669095993042,82,0.6724478602409363,,,
32369,,82,,0.7994591593742371,0.8708000183105469,0.8005008101463318
32399,0.10541626065969467,83,0.13562166690826416,,,
32449,0.1740925908088684,83,0.17833521962165833,,,
32499,0.33041948080062866,83,0.32854974269866943,,,
32549,0.22864292562007904,83,0.25827738642692566,,,
32599,0.2553876042366028,83,0.25176793336868286,,,
32649,0.28008654713630676,83,0.30467432737350464,,,
32699,0.2596055567264557,83,0.25867754220962524,,,
32749,0.2500517964363098,83,0.23701027035713196,,,
32759,,83,,0.7877404093742371,0.8756999969482422,0.8082732558250427
32799,0.23544295132160187,84,0.22459498047828674,,,
32849,0.3120326101779938,84,0.26976269483566284,,,
32899,0.3596506118774414,84,0.42362380027770996,,,
32949,0.46445757150650024,84,0.574584424495697,,,
32999,0.14791172742843628,84,0.16534851491451263,,,
33049,0.25937405228614807,84,0.2497219294309616,,,
33099,0.4454832077026367,84,0.5365381240844727,,,
33149,0.2205931842327118,84,0.21932120621204376,,,
33149,,84,,0.8033854365348816,0.867900013923645,0.8034254908561707
33199,0.34635913372039795,85,0.33672457933425903,,,
33249,0.17993032932281494,85,0.18151314556598663,,,
33299,0.18624714016914368,85,0.17883966863155365,,,
33349,0.18820448219776154,85,0.1950186938047409,,,
33399,0.2236718386411667,85,0.23130470514297485,,,
33449,0.24387308955192566,85,0.22460483014583588,,,
33499,0.3027884364128113,85,0.26569855213165283,,,
33539,,85,,0.8054487109184265,0.8733000159263611,0.8033052682876587
33549,0.18520398437976837,86,0.16843965649604797,,,
33599,0.20691370964050293,86,0.19250786304473877,,,
33649,0.4351791739463806,86,0.5302222371101379,,,
33699,0.35364845395088196,86,0.4293811321258545,,,
33749,0.5740446448326111,86,0.5562098622322083,,,
33799,0.16622695326805115,86,0.17724820971488953,,,
33849,0.14750459790229797,86,0.18307994306087494,,,
33899,0.43992185592651367,86,0.3382333815097809,,,
33929,,86,,0.7977964878082275,0.8751000165939331,0.8044270873069763
33949,0.28235507011413574,87,0.2920984625816345,,,
33999,0.23957255482673645,87,0.21054409444332123,,,
34049,0.21756358444690704,87,0.2694971263408661,,,
34099,0.25397610664367676,87,0.2442881464958191,,,
34149,0.23182129859924316,87,0.24007587134838104,,,
34199,0.17074087262153625,87,0.15167038142681122,,,
34249,0.26798492670059204,87,0.2464253157377243,,,
34299,0.5566703677177429,87,0.5242471694946289,,,
34319,,87,,0.8043469786643982,0.8772000074386597,0.8028044700622559
34349,0.41470828652381897,88,0.4632124900817871,,,
34399,0.23769928514957428,88,0.25875893235206604,,,
34449,0.3064887523651123,88,0.2846836745738983,,,
34499,0.2940897047519684,88,0.3611985445022583,,,
34549,0.1479872167110443,88,0.157988503575325,,,
34599,0.31903666257858276,88,0.3420904278755188,,,
34649,0.17514744400978088,88,0.15736843645572662,,,
34699,0.18764618039131165,88,0.2025427371263504,,,
34709,,88,,0.8053085207939148,0.8776999711990356,0.8065705299377441
34749,0.25819718837738037,89,0.24917079508304596,,,
34799,0.19858002662658691,89,0.18952421844005585,,,
34849,0.6130423545837402,89,0.6328402757644653,,,
34899,0.26880496740341187,89,0.2937881350517273,,,
34949,0.6646042466163635,89,0.6809086203575134,,,
34999,0.3468109369277954,89,0.36029061675071716,,,
35049,0.2881990671157837,89,0.32787585258483887,,,
35099,0.27031856775283813,89,0.2514589726924896,,,
35099,,89,,0.810276448726654,0.8725000023841858,0.8061498403549194
35149,0.23659943044185638,90,0.261361688375473,,,
35199,0.17908790707588196,90,0.1611117124557495,,,
35249,0.5204675197601318,90,0.4653586745262146,,,
35299,0.19198039174079895,90,0.18710589408874512,,,
35349,0.1944514960050583,90,0.1892177313566208,,,
35399,0.25955256819725037,90,0.2617053687572479,,,
35449,0.26151329278945923,90,0.2551937997341156,,,
35489,,90,,0.8084936141967773,0.8794000148773193,0.8064903616905212
35499,0.24815700948238373,91,0.2703978717327118,,,
35549,0.14709505438804626,91,0.17895227670669556,,,
35599,0.1488712579011917,91,0.13548968732357025,,,
35649,0.21731212735176086,91,0.23233366012573242,,,
35699,0.4268810451030731,91,0.40626880526542664,,,
35749,0.2589508891105652,91,0.2661539316177368,,,
35799,0.14844097197055817,91,0.13374745845794678,,,
35849,0.2730075716972351,91,0.30124855041503906,,,
35879,,91,,0.8051081895828247,0.8777999877929688,0.8099759817123413
35899,0.27459219098091125,92,0.22237659990787506,,,
35949,0.33790430426597595,92,0.3185840845108032,,,
35999,0.23501938581466675,92,0.2778490483760834,,,
36049,0.16849924623966217,92,0.1984444111585617,,,
36099,0.2972932755947113,92,0.26564449071884155,,,
36149,0.26097238063812256,92,0.2759980261325836,,,
36199,0.1786036193370819,92,0.19543910026550293,,,
36249,0.18778873980045319,92,0.1934148222208023,,,
36269,,92,,0.806209921836853,0.8532000184059143,0.8114583492279053
36299,0.37560227513313293,93,0.40531665086746216,,,
36349,0.3056083917617798,93,0.3227635622024536,,,
36399,0.209342360496521,93,0.19658534228801727,,,
36449,0.19733621180057526,93,0.22872798144817352,,,
36499,0.17848175764083862,93,0.1892828494310379,,,
36549,0.22616055607795715,93,0.2009616494178772,,,
36599,0.17848293483257294,93,0.1731669306755066,,,
36649,0.33892643451690674,93,0.33161571621894836,,,
36659,,93,,0.8071314096450806,0.8794999718666077,0.8082932829856873
36699,0.20331154763698578,94,0.23397623002529144,,,
36749,0.2949177026748657,94,0.31062281131744385,,,
36799,0.23998448252677917,94,0.21930888295173645,,,
36849,0.20157049596309662,94,0.16791115701198578,,,
36899,0.2600319981575012,94,0.2631863057613373,,,
36949,0.362117201089859,94,0.4043406546115875,,,
36999,0.2770293951034546,94,0.2653145492076874,,,
37049,0.21063487231731415,94,0.20175950229167938,,,
37049,,94,,0.810076117515564,0.882099986076355,0.8107772469520569
37099,0.16881786286830902,95,0.16445687413215637,,,
37149,0.27883803844451904,95,0.23820297420024872,,,
37199,0.17700210213661194,95,0.16218562424182892,,,
37249,0.28752267360687256,95,0.284248411655426,,,
37299,0.49328339099884033,95,0.5876209735870361,,,
37349,0.2883414924144745,95,0.3051534593105316,,,
37399,0.23042789101600647,95,0.23840227723121643,,,
37439,,95,,0.8066706657409668,0.8776000142097473,0.7960336804389954
37449,0.23059266805648804,96,0.2353980839252472,,,
37499,0.21066899597644806,96,0.1850036233663559,,,
37549,0.25722864270210266,96,0.26977789402008057,,,
37599,0.35267359018325806,96,0.34965306520462036,,,
37649,0.23639824986457825,96,0.20266330242156982,,,
37699,0.33976301550865173,96,0.354488343000412,,,
37749,0.19603964686393738,96,0.1997605711221695,,,
37799,0.43026524782180786,96,0.531063973903656,,,
37829,,96,,0.8123998641967773,0.883899986743927,0.8072516322135925
37849,0.1897696852684021,97,0.17544874548912048,,,
37899,0.2272539734840393,97,0.2819642126560211,,,
37949,0.42651015520095825,97,0.3927035629749298,,,
37999,0.7469179630279541,97,0.7661278247833252,,,
38049,0.1381942480802536,97,0.143267422914505,,,
38099,0.3908846378326416,97,0.3787951171398163,,,
38149,0.3672041893005371,97,0.3209032118320465,,,
38199,0.24340984225273132,97,0.25189968943595886,,,
38219,,97,,0.8119591474533081,0.8661999702453613,0.812339723110199
38249,0.2475532740354538,98,0.24898487329483032,,,
38299,0.4298849105834961,98,0.5684798955917358,,,
38349,0.1662609577178955,98,0.15323594212532043,,,
38399,0.42163482308387756,98,0.3523879945278168,,,
38449,0.3063427805900574,98,0.2671037018299103,,,
38499,0.2850131690502167,98,0.2709946036338806,,,
38549,0.12927858531475067,98,0.11156043410301208,,,
38599,0.14177106320858002,98,0.12305277585983276,,,
38609,,98,,0.8118789792060852,0.8822000026702881,0.7870392799377441
38649,0.4195142388343811,99,0.4137263894081116,,,
38699,0.17550407350063324,99,0.14979350566864014,,,
38749,0.3381161391735077,99,0.32260140776634216,,,
38799,0.29251065850257874,99,0.29921168088912964,,,
38849,0.22790387272834778,99,0.22470834851264954,,,
38899,0.23097801208496094,99,0.1988070011138916,,,
38949,0.2682044208049774,99,0.23430447280406952,,,
38999,0.3405735492706299,99,0.3103329539299011,,,
38999,,99,,0.8151442408561707,0.8852999806404114,0.8105969429016113
39049,0.18092042207717896,100,0.1747555434703827,,,
39099,0.3633931577205658,100,0.3152954876422882,,,
39149,0.4664061665534973,100,0.5263242125511169,,,
39199,0.24269340932369232,100,0.25316938757896423,,,
39249,0.14457805454730988,100,0.1254372000694275,,,
39299,0.32865995168685913,100,0.3216131329536438,,,
39349,0.28144848346710205,100,0.2851167917251587,,,
39389,,100,,0.8142828345298767,0.8862000107765198,0.8146834969520569
39399,0.41620469093322754,101,0.5807119607925415,,,
39449,0.172408327460289,101,0.21685004234313965,,,
39499,0.11807148903608322,101,0.12839218974113464,,,
39549,0.22236506640911102,101,0.2874748110771179,,,
39599,0.2768315076828003,101,0.3782559633255005,,,
39649,0.35004720091819763,101,0.3634417653083801,,,
39699,0.5520793199539185,101,0.5546541213989258,,,
39749,0.3079990744590759,101,0.33788248896598816,,,
39779,,101,,0.8042668104171753,0.8833000063896179,0.8209335207939148
39799,nan,102,nan,,,
39849,0.35670191049575806,102,0.32700657844543457,,,
39899,0.8082021474838257,102,0.8135852813720703,,,
39949,0.5746673941612244,102,0.5665772557258606,,,
39999,0.47052913904190063,102,0.4884037673473358,,,
40049,0.30962735414505005,102,0.3509463667869568,,,
40099,0.15395903587341309,102,0.13591569662094116,,,
40149,0.2230580449104309,102,0.23619630932807922,,,
40169,,102,,0.8144431114196777,0.8852999806404114,0.8174278736114502
40199,0.23059049248695374,103,0.2682686448097229,,,
40249,1.5761698484420776,103,2.3442468643188477,,,
40299,0.15183384716510773,103,0.15081818401813507,,,
40349,0.1633976697921753,103,0.16339938342571259,,,
40399,0.19575662910938263,103,0.20254769921302795,,,
40449,0.6356680393218994,103,0.5910489559173584,,,
40499,0.4450547695159912,103,0.5472017526626587,,,
40549,0.5046733617782593,103,0.45472949743270874,,,
40559,,103,,0.8158053159713745,0.8756999969482422,0.8191105723381042
40599,0.23823176324367523,104,0.22973687946796417,,,
40649,0.23768475651741028,104,0.2498072385787964,,,
40699,0.20171672105789185,104,0.24940524995326996,,,
40749,0.4432342052459717,104,0.5466355681419373,,,
40799,0.24731725454330444,104,0.25822997093200684,,,
40849,0.4638230502605438,104,0.5598774552345276,,,
40899,0.303539514541626,104,0.2539498805999756,,,
40949,0.20714659988880157,104,0.19192273914813995,,,
40949,,104,,0.8138822317123413,0.885200023651123,0.8186898827552795
40999,0.5959439873695374,105,0.6202943921089172,,,
41049,0.27619531750679016,105,0.23790213465690613,,,
41099,0.2968646287918091,105,0.2867920994758606,,,
41149,0.24659907817840576,105,0.2587732970714569,,,
41199,0.20205143094062805,105,0.22793541848659515,,,
41249,0.18567031621932983,105,0.2020735740661621,,,
41299,0.21878664195537567,105,0.20967109501361847,,,
41339,,105,,0.8118389248847961,0.8303999900817871,0.811919093132019
41349,0.15542647242546082,106,0.12901002168655396,,,
41399,0.16119961440563202,106,0.1433737576007843,,,
41449,0.16809867322444916,106,0.1777581423521042,,,
41499,0.5299059748649597,106,0.44079700112342834,,,
41549,0.2675260603427887,106,0.266269713640213,,,
41599,0.2313348948955536,106,0.2151908427476883,,,
41649,0.2651837468147278,106,0.2544212341308594,,,
41699,0.24415278434753418,106,0.2632804811000824,,,
41729,,106,,0.8126803040504456,0.8831999897956848,0.8134415149688721
41749,0.3369300365447998,107,0.34209439158439636,,,
41799,0.6185630559921265,107,0.6177201867103577,,,
41849,0.29290905594825745,107,0.28698834776878357,,,
41899,0.3115502893924713,107,0.3516656756401062,,,
41949,0.2416118085384369,107,0.27380064129829407,,,
41999,0.1829848736524582,107,0.17614226043224335,,,
42049,0.2375568151473999,107,0.25602081418037415,,,
42099,0.3841036260128021,107,0.3895191252231598,,,
42119,,107,,0.8179887533187866,0.8798999786376953,0.8172075152397156
42149,0.26295337080955505,108,0.29447484016418457,,,
42199,0.1731063574552536,108,0.1853845864534378,,,
42249,0.4891729950904846,108,0.4497930109500885,,,
42299,0.2426130771636963,108,0.24985037744045258,,,
42349,0.3264399766921997,108,0.3563782870769501,,,
42399,0.23322997987270355,108,0.2441997081041336,,,
42449,0.13781000673770905,108,0.15287309885025024,,,
42499,0.17741388082504272,108,0.19271297752857208,,,
42509,,108,,0.8098157048225403,0.8777999877929688,0.8168069124221802
42549,0.4406541585922241,109,0.5416131019592285,,,
42599,0.3113606870174408,109,0.3488517999649048,,,
42649,0.2815907299518585,109,0.29268544912338257,,,
42699,0.2875148057937622,109,0.2861868441104889,,,
42749,0.24609799683094025,109,0.2536371648311615,,,
42799,0.52864670753479,109,0.5573281645774841,,,
42849,0.3114927411079407,109,0.2408708930015564,,,
42899,0.19988864660263062,109,0.16702669858932495,,,
42899,,109,,0.8175080418586731,0.8840000033378601,0.8187099099159241
42949,0.22289501130580902,110,0.220682293176651,,,
42999,0.44800427556037903,110,0.4628490209579468,,,
43049,0.5403967499732971,110,0.49153074622154236,,,
43099,0.21437354385852814,110,0.218997061252594,,,
43149,0.4156329333782196,110,0.390800416469574,,,
43199,0.30929481983184814,110,0.28178781270980835,,,
43249,0.2050061970949173,110,0.1963956654071808,,,
43289,,110,,0.8208132982254028,0.8842999935150146,0.8182892799377441
43299,0.2594672441482544,111,0.23580558598041534,,,
43349,0.5053096413612366,111,0.7670869827270508,,,
43399,0.2687543034553528,111,0.24114975333213806,,,
43449,0.2232941836118698,111,0.21840225160121918,,,
43499,0.1838289350271225,111,0.20399720966815948,,,
43549,0.35438311100006104,111,0.33670541644096375,,,
43599,0.504581093788147,111,0.5563251972198486,,,
43649,0.20914685726165771,111,0.19851171970367432,,,
43679,,111,,0.8230568766593933,0.8769000172615051,0.8182291388511658
43699,0.4417198896408081,112,0.5217653512954712,,,
43749,0.4243556559085846,112,0.5523148775100708,,,
43799,0.7120270133018494,112,0.6768495440483093,,,
43849,0.3673385679721832,112,0.37571007013320923,,,
43899,0.5629196763038635,112,0.3884471654891968,,,
43949,0.19798211753368378,112,0.20602059364318848,,,
43999,0.2598865032196045,112,0.2508651912212372,,,
44049,0.23246479034423828,112,0.2132490575313568,,,
44069,,112,,0.8214743733406067,0.8840000033378601,0.8131811022758484
44099,0.3351173400878906,113,0.3186344504356384,,,
44149,0.2660808265209198,113,0.2240089327096939,,,
44199,0.23723739385604858,113,0.24188823997974396,,,
44249,0.27563613653182983,113,0.22020673751831055,,,
44299,0.44487714767456055,113,0.5564462542533875,,,
44349,0.18183088302612305,113,0.1860264539718628,,,
44399,0.15294389426708221,113,0.1466648429632187,,,
44449,0.4873059093952179,113,0.48046526312828064,,,
44459,,113,,0.8254206776618958,0.8824999928474426,0.8154046535491943
44499,0.517586350440979,114,0.4802994132041931,,,
44549,0.24921458959579468,114,0.25314638018608093,,,
44599,0.18599824607372284,114,0.2103133499622345,,,
44649,0.3402863144874573,114,0.4136994481086731,,,
44699,0.29384344816207886,114,0.2732539176940918,,,
44749,0.24850594997406006,114,0.26139524579048157,,,
44799,0.5445083379745483,114,0.3748778700828552,,,
44849,0.28786417841911316,114,0.2743097245693207,,,
44849,,114,,0.8239182829856873,0.8784000277519226,0.8223357200622559
44899,0.2878246307373047,115,0.3190552592277527,,,
44949,0.27337291836738586,115,0.2958025336265564,,,
44999,0.12819434702396393,115,0.15871281921863556,,,
45049,0.24322634935379028,115,0.2514510452747345,,,
45099,0.5503948926925659,115,0.4865114092826843,,,
45149,0.30264270305633545,115,0.24510343372821808,,,
45199,0.6068940758705139,115,0.5046292543411255,,,
45239,,115,,0.8071314096450806,0.8759999871253967,0.8222756385803223
45249,0.20052270591259003,116,0.2042119950056076,,,
45299,0.22829753160476685,116,0.2606162130832672,,,
45349,0.17352882027626038,116,0.16871535778045654,,,
45399,0.28060483932495117,116,0.2600536048412323,,,
45449,0.34502220153808594,116,0.3412399888038635,,,
45499,0.2554352283477783,116,0.2987707853317261,,,
45549,0.2887582778930664,116,0.2844565510749817,,,
45599,0.23786316812038422,116,0.20036490261554718,,,
45629,,116,,0.8177684545516968,0.8812999725341797,0.8229166865348816
45649,0.40513452887535095,117,0.4005831778049469,,,
45699,0.28202980756759644,117,0.28168052434921265,,,
45749,0.5500020384788513,117,0.4805479347705841,,,
45799,0.2504881024360657,117,0.24508048593997955,,,
45849,0.20566682517528534,117,0.17281071841716766,,,
45899,0.5489950180053711,117,0.5245541930198669,,,
45949,0.21506431698799133,117,0.25969675183296204,,,
