epoch,train_loss1,step,train_loss2,test_acc,train_acc1,train_acc2
56,0.00026036417693831027,22049,0.0004208530008327216,,,
56,0.0004376451834104955,22099,0.0008473755442537367,,,
56,0.00044806089135818183,22149,0.0002789099817164242,,,
56,0.000525467679835856,22199,0.00016800248704385012,,,
56,,22229,,0.8888999819755554,0.8229567408561707,0.8246995210647583
57,0.00011679234739858657,22249,0.0006355957593768835,,,
57,0.00023214083921629936,22299,0.0008705776417627931,,,
57,0.00013987187412567437,22349,0.00013218044477980584,,,
57,0.0008111214847303927,22399,0.0006040416192263365,,,
57,0.00042784196557477117,22449,0.00017430582374799997,,,
57,0.0006071309326216578,22499,0.0005949921323917806,,,
57,0.00036688748514279723,22549,0.00040606968104839325,,,
57,0.0004077135818079114,22599,0.0003998867468908429,,,
57,,22619,,0.8873000144958496,0.8231570720672607,0.8253806233406067
58,0.002335765864700079,22649,0.0014734218129888177,,,
58,0.00014806078979745507,22699,0.0001249035121873021,,,
58,0.0001205145672429353,22749,0.0007458102190867066,,,
58,0.0012217615731060505,22799,0.0009180370252579451,,,
58,0.0006486955680884421,22849,0.0004344531334936619,,,
58,0.0003262303944211453,22899,0.0001054612803272903,,,
58,0.0010252050124108791,22949,0.0004024385125376284,,,
58,0.0005701137124560773,22999,0.0006019691936671734,,,
58,,23009,,0.890500009059906,0.8254807591438293,0.8260015845298767
59,0.00042409662273712456,23049,0.00012460626021493226,,,
59,0.00034575749305076897,23099,0.0003570227709133178,,,
59,0.000827623822260648,23149,0.00012143749336246401,,,
59,0.0001803694904083386,23199,0.0005215018172748387,,,
59,0.0007648145547136664,23249,0.0007132617174647748,,,
59,0.0006451139342971146,23299,0.0006077327998355031,,,
59,0.0004966615815646946,23349,0.001354531617835164,,,
59,0.0005117602995596826,23399,0.0010411647381260991,,,
59,,23399,,0.8891000151634216,0.8254407048225403,0.8252804279327393
60,0.00044446514220908284,23449,0.0011053176131099463,,,
60,0.00038507365388795733,23499,0.0001945287804119289,,,
60,0.00017548471805639565,23549,0.0002376672491664067,,,
60,0.00082142319297418,23599,0.0014155380195006728,,,
60,0.0004766572965309024,23649,0.00030678650364279747,,,
60,0.0014529130421578884,23699,0.0010350687662139535,,,
60,0.0007847833330743015,23749,0.0003325860889162868,,,
60,,23789,,0.8913000226020813,0.8262820243835449,0.825901448726654
61,0.0002692930866032839,23799,0.0002976238029077649,,,
61,0.0006092444527894258,23849,0.0006737479125149548,,,
61,0.00015350308967754245,23899,0.00017691725224722177,,,
61,0.0002112001966452226,23949,0.0004717865085694939,,,
61,0.0001383525232085958,23999,7.420881593134254e-05,,,
61,0.00019252768834121525,24049,0.00018437841208651662,,,
61,0.0005995630635879934,24099,0.00011610800720518455,,,
61,0.000801486021373421,24149,0.0008429488516412675,,,
61,,24179,,0.8794000148773193,0.8268029093742371,0.8284454941749573
62,0.00017092075722757727,24199,0.0004906437825411558,,,
62,0.00022106731194071472,24249,3.274399568908848e-05,,,
62,0.0006434256792999804,24299,0.0004621932457666844,,,
62,0.0013254716759547591,24349,0.0007693879306316376,,,
62,0.0002686436055228114,24399,0.0002443404810037464,,,
62,0.0007551809540018439,24449,0.00027867796598002315,,,
62,0.00013582852261606604,24499,0.0005135533283464611,,,
62,0.0002425937564112246,24549,0.0006288165459409356,,,
62,,24569,,0.8877999782562256,0.8265825510025024,0.8281850814819336
63,0.00042685106745921075,24599,0.00030159050947986543,,,
63,0.0004066588298883289,24649,0.0005618096911348403,,,
63,0.00014256640861276537,24699,0.00016759692516643554,,,
63,0.001006026053801179,24749,0.0007768019568175077,,,
63,0.000515639316290617,24799,0.00026623482699505985,,,
63,5.905967191210948e-05,24849,0.00016854469140525907,,,
63,0.0015724896220490336,24899,0.0010482347570359707,,,
63,0.00022719617118127644,24949,0.0006755809881724417,,,
63,,24959,,0.8870000243186951,0.8277644515037537,0.8294270634651184
64,0.0002896705991588533,24999,0.0002012700424529612,,,
64,0.0005237743607722223,25049,0.0003102497139479965,,,
64,0.000710212392732501,25099,0.0004141136887483299,,,
64,8.78454084158875e-05,25149,0.0002230668324045837,,,
64,0.00018294989422429353,25199,0.0002234369603684172,,,
64,0.0015235872706398368,25249,0.0010516223264858127,,,
64,0.0014221400488168001,25299,0.0008117597899399698,,,
64,0.00010766363993752748,25349,0.00075669982470572,,,
64,,25349,,0.882099986076355,0.8293669819831848,0.8286057710647583
65,0.00041220177081413567,25399,0.0003580809279810637,,,
65,0.0006151769775897264,25449,0.00031640793895348907,,,
65,0.000680695055052638,25499,0.00039082387229427695,,,
65,0.00023648669593967497,25549,0.00018657295731827617,,,
65,0.00021875102538615465,25599,8.080916450126097e-05,,,
65,0.0002414902119198814,25649,0.0005531652132049203,,,
65,0.00021610759722534567,25699,0.00033122370950877666,,,
65,,25739,,0.8866000175476074,0.8299278616905212,0.830548882484436
66,0.00030700996285304427,25749,0.00023606156173627824,,,
66,0.00022792340314481407,25799,0.00012345879804342985,,,
66,0.00042352278251200914,25849,0.0009346757433377206,,,
66,0.00021580839529633522,25899,0.00020563864381983876,,,
66,0.00032338310847990215,25949,6.007943375152536e-05,,,
66,3.115135041298345e-05,25999,9.366939775645733e-05,,,
66,0.0007520685903728008,26049,0.00045572163071483374,,,
66,0.000331236602505669,26099,0.0008033501217141747,,,
66,,26129,,0.8934999704360962,0.8291466236114502,0.8311498165130615
67,7.275978714460507e-05,26149,8.590931247454137e-05,,,
67,0.00030620599864050746,26199,0.0004963201936334372,,,
67,0.00043262317194603384,26249,0.00022020921460352838,,,
67,0.0003063711628783494,26299,0.0003296337090432644,,,
67,0.0002993305679410696,26349,0.0002589240903034806,,,
67,7.653817010577768e-05,26399,5.7750097766984254e-05,,,
67,0.00027479109121486545,26449,0.00029350569820962846,,,
67,0.000385726714739576,26499,0.0002779214410111308,,,
67,,26519,,0.890999972820282,0.8318509459495544,0.8313902020454407
68,0.00029232303495518863,26549,0.00015250517753884196,,,
68,0.0003453688696026802,26599,0.00034711285843513906,,,
68,0.0005961186834610999,26649,0.0007022395730018616,,,
68,0.00027888131444342434,26699,0.0004940819926559925,,,
68,0.00041935962508432567,26749,0.00026221509324386716,,,
68,0.0003370842896401882,26799,0.0003347930614836514,,,
68,0.00018242638907395303,26849,0.0006552782142534852,,,
68,6.564845534740016e-05,26899,5.051897096564062e-05,,,
68,,26909,,0.8838000297546387,0.8314102292060852,0.8319911956787109
69,0.0002246622898383066,26949,5.285009683575481e-05,,,
69,0.00030527147464454174,26999,0.0001993115001823753,,,
69,0.0004333394463174045,27049,0.0002446657163091004,,,
69,0.000550438417121768,27099,0.00014008415746502578,,,
69,0.0004237852699588984,27149,0.000991935026831925,,,
69,0.00015118741430342197,27199,0.0001749003422446549,,,
69,0.001598070957697928,27249,0.001540128025226295,,,
69,0.0006703175604343414,27299,0.0001878680195659399,,,
69,,27299,,0.8837000131607056,0.8315304517745972,0.8328325152397156
70,0.0004441396740730852,27349,0.0005882014520466328,,,
70,0.0004454516456462443,27399,0.0004747384518850595,,,
70,0.0007059185300022364,27449,0.0002956461103167385,,,
70,0.0001240995479747653,27499,8.857520879246294e-05,,,
70,0.0001587762380950153,27549,0.0005334626766853034,,,
70,0.0005105437594465911,27599,0.00014128285693004727,,,
70,0.0002258734020870179,27649,0.000248957920121029,,,
70,,27689,,0.8888999819755554,0.8325320482254028,0.8330528736114502
71,0.00016889952530618757,27699,0.00021790819300804287,,,
71,0.0007988033466972411,27749,0.00015265982074197382,,,
71,0.00026387698017060757,27799,0.0002376960328547284,,,
71,8.631331729702652e-05,27849,0.00037207952118478715,,,
71,0.00019433832494542003,27899,0.00019409775268286467,,,
71,0.00019715215603355318,27949,0.0005852253525517881,,,
71,0.0004141865065321326,27999,0.0004098618810530752,,,
71,0.0001816850563045591,28049,0.0006587678217329085,,,
71,,28079,,0.8924999833106995,0.8341346383094788,0.8331129550933838
72,0.0003615261521190405,28099,6.281500100158155e-05,,,
72,0.0001983324473258108,28149,0.00033597758738324046,,,
72,0.0003423345915507525,28199,0.0003572263813111931,,,
72,0.00012277789937797934,28249,0.000323756888974458,,,
72,0.00033052515937015414,28299,3.3357402571709827e-05,,,
72,0.00021483261662069708,28349,0.00021503434982150793,,,
72,9.717684588395059e-05,28399,0.00014464458217844367,,,
72,0.00014350790297612548,28449,0.00025671577895991504,,,
72,,28469,,0.8934000134468079,0.8340544700622559,0.8333132863044739
73,0.00013324635801836848,28499,0.0001652705977903679,,,
73,0.0013935676543042064,28549,0.0008274355204775929,,,
73,0.00016431292169727385,28599,0.0003545772924553603,,,
73,9.389625483890995e-05,28649,8.994852396426722e-05,,,
73,0.00022641479154117405,28699,8.28054326120764e-05,,,
73,0.0004471596039365977,28749,8.599334978498518e-05,,,
73,8.03226648713462e-05,28799,7.994013139978051e-05,,,
73,0.0003785914450418204,28849,0.0006523686461150646,,,
73,,28859,,0.8884999752044678,0.8325921297073364,0.8337540030479431
74,6.485630729002878e-05,28899,0.00016467344539705664,,,
74,0.0002811643062159419,28949,4.1252929804613814e-05,,,
74,0.0010298072593286633,28999,0.0004768735379911959,,,
74,0.000759076327085495,29049,0.0006924682529643178,,,
74,0.0005255442229099572,29099,0.0008329849224537611,,,
74,0.0004377549048513174,29149,0.0002564509923104197,,,
74,0.00012900134606752545,29199,0.0005126314936205745,,,
74,0.0010710874339565635,29249,0.0007119521033018827,,,
74,,29249,,0.8942000269889832,0.8327323794364929,0.8326321840286255
75,0.0006684216787107289,29299,0.00043139103217981756,,,
75,0.00034693509223870933,29349,0.00043954423745162785,,,
75,0.0020375377498567104,29399,0.0026935774367302656,,,
75,0.0005622286116704345,29449,0.0007701563299633563,,,
75,0.00024400374968536198,29499,0.0005636643618345261,,,
75,0.00013411107647698373,29549,0.00015567247464787215,,,
75,0.00037465227069333196,29599,9.273242903873324e-05,,,
75,,29639,,0.8907999992370605,0.8357371687889099,0.8360176086425781
76,0.00027480110293254256,29649,0.0002560797147452831,,,
76,0.00015515020641032606,29699,0.00024341036623809487,,,
76,0.0006798220565542579,29749,8.012464240891859e-05,,,
76,0.0008177736890502274,29799,0.00041819349280558527,,,
76,0.00022314806119538844,29849,0.0002234223356936127,,,
76,0.00021504302276298404,29899,5.1491449994500726e-05,,,
76,0.0003975412982981652,29949,0.0009221895015798509,,,
76,0.001740452367812395,29999,0.0023014408070594072,,,
76,,30029,,0.8930000066757202,0.8348357081413269,0.8357171416282654
77,0.0005344377132132649,30049,0.00029944063862785697,,,
77,0.0002858298539649695,30099,0.00047800521133467555,,,
77,0.00011653186084004119,30149,0.0003012373927049339,,,
77,2.5891631594276987e-05,30199,8.599821740062907e-05,,,
77,0.0001203948850161396,30249,9.37011354835704e-05,,,
77,0.000516692700330168,30299,0.0004643785359803587,,,
77,0.00010883402865147218,30349,0.00018239485507365316,,,
77,0.00022994006576482207,30399,0.0003201054350938648,,,
77,,30419,,0.8985000252723694,0.8366386294364929,0.8367788195610046
78,5.011939720134251e-05,30449,0.00031290753395296633,,,
78,0.0019123269012197852,30499,0.0011416679481044412,,,
78,0.000234548730077222,30549,0.0007888057734817266,,,
78,0.0004609148600138724,30599,0.0001442426728317514,,,
78,0.0012263729004189372,30649,0.0009152721031568944,,,
78,0.00020812437287531793,30699,0.0002604324836283922,,,
78,0.0005764956586062908,30749,0.0003186485846526921,,,
78,0.0001682604633970186,30799,6.701989332213998e-05,,,
78,,30809,,0.8896999955177307,0.8364382982254028,0.8368589878082275
79,0.00011353292939020321,30849,0.00014442089013755322,,,
79,7.050282147247344e-05,30899,0.00010561467934167013,,,
79,0.0001366310752928257,30949,0.00026063405675813556,,,
79,0.00022418332810048014,30999,6.774162466172129e-05,,,
79,0.0004289100761525333,31049,0.0005443276022560894,,,
79,0.0002084952429868281,31099,0.000588404422160238,,,
79,0.00025521882344037294,31149,0.00022513409203384072,,,
79,0.0001430221600458026,31199,0.0005183920147828758,,,
79,,31199,,0.8870999813079834,0.8373197317123413,0.836718738079071
80,7.892634312156588e-05,31249,0.0001920219074236229,,,
80,0.00040033686673268676,31299,0.0005814224132336676,,,
80,0.00020152845536358654,31349,0.00023208749189507216,,,
80,2.436017348372843e-05,31399,4.3724769057007506e-05,,,
80,0.00018799275858327746,31449,0.0001338609290542081,,,
80,0.0005661555333063006,31499,0.00046093680430203676,,,
80,0.0016361556481570005,31549,0.0008466139552183449,,,
80,,31589,,0.892799973487854,0.8381209969520569,0.837419867515564
81,5.6441305787302554e-05,31599,0.00022272126807365566,,,
81,0.0001330967788817361,31649,0.0001702979498077184,,,
81,9.523292101221159e-05,31699,0.0002075421070912853,,,
81,0.00021421445126179606,31749,0.00013437075540423393,,,
81,0.001675584469921887,31799,5.586184488493018e-05,,,
81,5.4957323300186545e-05,31849,0.0001669326884439215,,,
81,0.0005827276618219912,31899,0.000178337431862019,,,
81,8.350193820660934e-05,31949,0.0009180759661830962,,,
81,,31979,,0.887499988079071,0.8385617136955261,0.8386418223381042
82,0.0011082488344982266,31999,0.000176106026628986,,,
82,0.0004465499077923596,32049,0.0009445493342354894,,,
82,0.000269115756964311,32099,0.00037462273030541837,,,
82,0.001038157264702022,32149,0.0014580779243260622,,,
82,0.0001691645447863266,32199,0.00018802347767632455,,,
82,5.0239861593581736e-05,32249,0.00019677776435855776,,,
82,0.000757792906370014,32299,0.00018514893599785864,,,
82,0.000279498053714633,32349,9.497664723312482e-05,,,
82,,32369,,0.8873000144958496,0.8385016322135925,0.8398637771606445
83,0.0007421757327392697,32399,0.0006527960067614913,,,
83,0.0003820406273007393,32449,0.00011293112038401887,,,
83,0.000336544297169894,32499,0.001222953200340271,,,
83,0.0002754474407993257,32549,0.00023136538220569491,,,
83,0.00010159505472984165,32599,0.00011162782902829349,,,
83,0.00012603650975506753,32649,5.1570070354500785e-05,,,
83,0.00014625386393163353,32699,0.0002954364172182977,,,
83,0.00010355863923905417,32749,0.0006150836707092822,,,
83,,32759,,0.8934000134468079,0.8380408883094788,0.8406049609184265
84,5.482205597218126e-05,32799,7.641668344149366e-05,,,
84,0.00028625395498238504,32849,0.0003503619518596679,,,
84,2.351393959543202e-05,32899,0.00015680176147725433,,,
84,3.136710438411683e-05,32949,2.7571710234042257e-05,,,
84,0.0028876750729978085,32999,0.0027829951141029596,,,
84,0.00019074595184065402,33049,0.0001676492829574272,,,
84,6.574549479410052e-05,33099,0.00028531497810035944,,,
84,0.0009655604953877628,33149,0.0005116368993185461,,,
84,,33149,,0.8931999802589417,0.8409455418586731,0.8401642441749573
85,0.0006400251295417547,33199,0.0005051534390076995,,,
85,0.0003287451108917594,33249,0.0002342284715268761,,,
85,0.00011360242206137627,33299,4.45747900812421e-05,,,
85,0.0004259683773852885,33349,0.0002458109811414033,,,
85,0.0003238236822653562,33399,0.00011266973160672933,,,
85,0.00032332990667782724,33449,0.00023825823154766113,,,
85,2.72134093393106e-05,33499,0.00010701635619625449,,,
85,,33539,,0.8907999992370605,0.8401041626930237,0.8394430875778198
86,0.00015013232768978924,33549,0.0005595959373749793,,,
86,0.00019036719459109008,33599,0.00018886452016886324,,,
86,8.694063581060618e-05,33649,0.0003221755032427609,,,
86,0.003934355452656746,33699,0.00415791617706418,,,
86,0.00030673161381855607,33749,0.0004460146592464298,,,
86,0.0005699034663848579,33799,0.00040561045170761645,,,
86,5.255952419247478e-05,33849,0.00016904091171454638,,,
86,4.05601822421886e-05,33899,6.158643373055384e-05,,,
86,,33929,,0.8924999833106995,0.8409655690193176,0.8406450152397156
87,0.000352528877556324,33949,0.0001344179909210652,,,
87,0.00010576462955214083,33999,0.00052229332504794,,,
87,0.0005316339083947241,34049,0.0011521391570568085,,,
87,0.000173416527104564,34099,0.0001697916304692626,,,
87,0.0007609824533574283,34149,9.628834231989458e-05,,,
87,0.0005036406219005585,34199,7.383290358120576e-05,,,
87,0.0006989826215431094,34249,0.0007628714083693922,,,
87,0.00010793958063004538,34299,6.818830297561362e-05,,,
87,,34319,,0.885200023651123,0.8409855961799622,0.8416867256164551
88,4.6845769247738644e-05,34349,8.723371138330549e-05,,,
88,0.0008509971667081118,34399,0.0008782488876022398,,,
88,0.0001748723880155012,34449,0.00018881101277656853,,,
88,0.0002599454892333597,34499,7.837756129447371e-05,,,
88,0.00020225314074195921,34549,0.0002023223350988701,,,
88,0.0007588944863528013,34599,0.00015878380509093404,,,
88,0.00016959483036771417,34649,0.0003937612345907837,,,
88,0.0002827802090905607,34699,0.00014552198990713805,,,
88,,34709,,0.8939999938011169,0.8417868614196777,0.8411057591438293
89,0.00030598268494941294,34749,0.0009790909243747592,,,
89,0.0007634989451617002,34799,0.0007923247758299112,,,
89,2.104764644172974e-05,34849,2.0529858375084586e-05,,,
89,0.000279765750747174,34899,0.00015996431466192007,,,
89,0.000985133578069508,34949,0.00029924706905148923,,,
89,6.495111301774159e-05,34999,9.484033944318071e-05,,,
89,0.00015295829507522285,35049,0.000425506557803601,,,
89,0.0001476124016335234,35099,0.00040754422661848366,,,
89,,35099,,0.8925999999046326,0.8426682949066162,0.8420873284339905
90,0.00019157219503540546,35149,8.175921539077535e-05,,,
90,0.00017979898257181048,35199,0.00022269213513936847,,,
90,5.025344216846861e-05,35249,1.3511398719856516e-05,,,
90,0.0006101762410253286,35299,9.830376802710816e-05,,,
90,0.00028560194186866283,35349,8.323892689077184e-05,,,
90,0.0003284865524619818,35399,0.0002601760788820684,,,
90,6.597067840630189e-05,35449,0.00033298530615866184,,,
90,,35489,,0.892799973487854,0.8419671654701233,0.8427283763885498
91,0.00010287538316333666,35499,0.00024338853836525232,,,
91,0.00011747428652597591,35549,2.2531216018251143e-05,,,
91,0.0006928216316737235,35599,0.0006418955163098872,,,
91,3.436922997934744e-05,35649,0.000859596359077841,,,
91,0.00014153646770864725,35699,6.569760444108397e-05,,,
91,0.0002588184142950922,35749,0.00038327655056491494,,,
91,1.6576857888139784e-05,35799,0.0002169076760765165,,,
91,0.00021873482910450548,35849,7.094470493029803e-05,,,
91,,35879,,0.8930000066757202,0.8429287075996399,0.8418469429016113
92,0.00010054246376967058,35899,0.0003630159772001207,,,
92,3.4132001019315794e-05,35949,5.6099168432410806e-05,,,
92,0.0004888598923571408,35999,0.0005577400443144143,,,
92,0.0003952086844947189,36049,0.0006548611563630402,,,
92,0.0001113371254177764,36099,0.00041030789725482464,,,
92,0.0002657622972037643,36149,0.00011069436732213944,,,
92,0.00010342585301259533,36199,0.0006370818009600043,,,
92,0.00018318045476917177,36249,6.155560549814254e-05,,,
92,,36269,,0.8899999856948853,0.842888593673706,0.8435696959495544
93,0.0001868176768766716,36299,3.678767097881064e-05,,,
93,5.6131506426027045e-05,36349,0.000590209849178791,,,
93,1.745800364005845e-05,36399,2.0925066564814188e-05,,,
93,0.0005882548866793513,36449,0.000778573623392731,,,
93,7.021223427727818e-05,36499,0.00015421674470417202,,,
93,0.00010154005576623604,36549,0.0001263195154024288,,,
93,0.0004850576224271208,36599,0.0002706531959120184,,,
93,2.450750343996333e-06,36649,8.060161235334817e-06,,,
93,,36659,,0.8935999870300293,0.8442908525466919,0.8445112109184265
94,0.0003730011230800301,36699,0.00044785256613977253,,,
94,8.80011502886191e-05,36749,7.004015060374513e-05,,,
94,0.00014304312935564667,36799,0.00023632585362065583,,,
94,0.0003262688696850091,36849,0.00011675508721964434,,,
94,9.673310705693439e-05,36899,0.000541224202606827,,,
94,4.0100636397255585e-05,36949,0.00017894207849167287,,,
94,0.00015235724276863039,36999,8.49561401992105e-05,,,
94,0.0009585566585883498,37049,0.0002052340132649988,,,
94,,37049,,0.8942999839782715,0.8443108797073364,0.8452523946762085
95,2.0396444597281516e-05,37099,5.3248768381308764e-05,,,
95,0.0003136619634460658,37149,0.00019825907656922936,,,
95,3.114555875072256e-05,37199,2.6367833925178275e-05,,,
95,9.410108032170683e-05,37249,0.00025206987629644573,,,
95,0.00027248889091424644,37299,0.00013365950144361705,,,
95,0.00011454337800387293,37349,0.00015062466263771057,,,
95,0.0002497177629265934,37399,0.00010802383621921763,,,
95,,37439,,0.8963000178337097,0.8440704941749573,0.8444110751152039
96,0.0004958081990480423,37449,5.6846132792998105e-05,,,
96,0.00023679058358538896,37499,7.977091445354745e-05,,,
96,0.0002603183384053409,37549,3.837644180748612e-05,,,
96,0.00032521047978661954,37599,4.518328933045268e-05,,,
96,0.00021641010243911296,37649,5.239535676082596e-05,,,
96,7.17078146408312e-05,37699,0.00014501264377031475,,,
96,5.901131953578442e-05,37749,0.00042419202509336174,,,
96,0.00020049564773216844,37799,4.2290965211577713e-05,,,
96,,37829,,0.8909000158309937,0.8450520634651184,0.8460737466812134
97,0.0002301003405591473,37849,0.0005680633476004004,,,
97,5.3781324822921306e-05,37899,6.697298522340134e-05,,,
97,0.0007908552070148289,37949,0.0012294338084757328,,,
97,0.0009607765241526067,37999,0.0006822203285992146,,,
97,0.0001036711546475999,38049,3.166016540490091e-05,,,
97,0.0003034041728824377,38099,8.631039236206561e-05,,,
97,0.00016342206799890846,38149,0.0006061869789846241,,,
97,0.00040114775765687227,38199,0.0012054300168529153,,,
97,,38219,,0.8945000171661377,0.8451522588729858,0.8448918461799622
98,2.8548929549288005e-05,38249,0.0002500184637028724,,,
98,0.0009419220732524991,38299,3.30694492731709e-05,,,
98,1.1837977581308223e-05,38349,9.9370809039101e-06,,,
98,0.000724271172657609,38399,0.00013902208593208343,,,
98,0.00015845417510718107,38449,0.00033324287505820394,,,
98,3.437015038798563e-05,38499,0.0007745162001810968,,,
98,0.00017883587861433625,38549,0.00012449095083866268,,,
98,0.000340507976943627,38599,1.5744410120532848e-05,,,
98,,38609,,0.8870999813079834,0.8462339639663696,0.8455728888511658
99,5.6863544159568846e-05,38649,5.0850427214754745e-05,,,
99,8.801888179732487e-05,38699,4.851021003560163e-05,,,
99,4.446617458597757e-05,38749,9.563535968482029e-06,,,
99,0.00013741344446316361,38799,0.00017081380065064877,,,
99,5.964887168374844e-05,38849,5.2675917686428875e-05,,,
99,4.314300531405024e-05,38899,0.00027807438164018095,,,
99,0.0001359578309347853,38949,0.00018965901108458638,,,
99,3.0832547054160386e-05,38999,0.00029460492078214884,,,
99,,38999,,0.8910999894142151,0.8457131385803223,0.8457531929016113
100,6.156291055958718e-05,39049,6.355990626616403e-05,,,
100,7.961475057527423e-05,39099,0.0008071442716754973,,,
100,3.676052438095212e-05,39149,0.0001907350670080632,,,
100,0.0001259626296814531,39199,0.0009491998353041708,,,
100,0.00012777032679878175,39249,0.0006073354161344469,,,
100,0.00010256654786644503,39299,0.00026284786872565746,,,
100,5.516326200449839e-05,39349,0.00016564266115892678,,,
100,,39389,,0.895799994468689,0.8464743494987488,0.846794843673706
101,0.0002093082875944674,39399,0.00032920605735853314,,,
101,8.585356408730149e-05,39449,2.6082479962497018e-05,,,
101,3.412652949918993e-05,39499,5.5100299505284056e-05,,,
101,0.00013107732229400426,39549,0.0004141534154769033,,,
101,0.0003846918698400259,39599,9.614232112653553e-05,,,
101,0.0001266843464691192,39649,0.00018338070367462933,,,
101,0.00036541212466545403,39699,5.4982254368951544e-05,,,
101,0.0006032534292899072,39749,0.00021734883193857968,,,
101,,39779,,0.8902999758720398,0.8470553159713745,0.8487379550933838
102,6.181125354487449e-05,39799,9.827573194343131e-06,,,
102,8.000012167030945e-05,39849,0.00014939808170311153,,,
102,1.4099233339948114e-05,39899,3.712662874022499e-05,,,
102,0.0002632296527735889,39949,9.368243627250195e-05,,,
102,0.0003517496515996754,39999,0.0005186710623092949,,,
102,5.4491389164468274e-05,40049,0.0002831826568581164,,,
102,0.00010260831186315045,40099,2.298918661836069e-05,,,
102,5.939630136708729e-05,40149,0.00010615885548759252,,,
102,,40169,,0.8973000049591064,0.8472355604171753,0.848557710647583
103,0.00026868964778259397,40199,0.00019019682076759636,,,
103,2.743518962233793e-05,40249,1.702195186226163e-05,,,
103,0.00023895052436273545,40299,5.083120413473807e-05,,,
103,6.463930913014337e-05,40349,0.00027061099535785615,,,
103,0.0001381224428769201,40399,4.581642497214489e-05,,,
103,8.810414874460548e-05,40449,0.0001340152375632897,,,
103,0.0004912780714221299,40499,0.0008083785069175065,,,
103,0.0003531606344040483,40549,1.9731105567188933e-05,,,
103,,40559,,0.8932999968528748,0.8486578464508057,0.8485977649688721
104,0.00038655937532894313,40599,0.00012431523646228015,,,
104,0.0001060328067978844,40649,1.9394683477003127e-05,,,
104,0.0002581463777460158,40699,4.19440220866818e-05,,,
104,0.0005767426919192076,40749,3.065014607273042e-05,,,
104,0.00018848368199542165,40799,0.00011310924310237169,,,
104,4.189382525510155e-05,40849,0.00013033993309363723,,,
104,2.2280215489445254e-05,40899,2.148514977307059e-05,,,
104,0.00010777205170597881,40949,0.0003152468998450786,,,
104,,40949,,0.8913000226020813,0.849338948726654,0.850040078163147
105,9.71783356362721e-06,40999,5.288614829623839e-06,,,
105,9.890257933875546e-05,41049,0.0004730914661195129,,,
105,0.00011285859363852069,41099,0.0002049809118034318,,,
105,3.305799327790737e-05,41149,0.000311788113322109,,,
105,0.00015203453949652612,41199,0.0004245398740749806,,,
105,2.2764073946746066e-05,41249,4.975927004124969e-05,,,
105,0.000689440465066582,41299,0.000192812571185641,,,
105,,41339,,0.8931999802589417,0.8478365540504456,0.8470953702926636
106,3.109200770268217e-05,41349,0.00010736234980868176,,,
106,0.0002745000529102981,41399,6.04359847784508e-05,,,
106,0.00032071833265945315,41449,3.846206163871102e-05,,,
106,0.00023645703913643956,41499,0.0005961315473541617,,,
106,5.649792365147732e-05,41549,0.00011679045564960688,,,
106,0.0001317230489803478,41599,3.0308285204228014e-05,,,
106,0.00035641505382955074,41649,0.0005537226679734886,,,
106,0.000506401585880667,41699,0.00027734384639188647,,,
106,,41729,,0.8901000022888184,0.8492588400840759,0.8498197197914124
107,0.0002204799820901826,41749,0.0004966271808370948,,,
107,3.809103145613335e-05,41799,4.8622296162648126e-05,,,
107,1.082041853806004e-05,41849,0.00010260017734253779,,,
107,2.2843772967462428e-05,41899,0.0002557732805144042,,,
107,2.1428935724543408e-05,41949,1.818442797230091e-05,,,
107,0.00010103914246428758,41999,5.100184353068471e-05,,,
107,0.00010422397463116795,42049,5.5871256336104125e-05,,,
107,0.0005170091171748936,42099,5.0860497140092775e-05,,,
107,,42119,,0.8928999900817871,0.8478766083717346,0.8490785360336304
108,0.00012273580068722367,42149,1.5849211195018142e-05,,,
108,3.3495405659778044e-05,42199,1.9891491319867782e-05,,,
108,0.0002691629051696509,42249,3.344529977766797e-05,,,
108,0.00011168929631821811,42299,0.000557019782718271,,,
108,8.011181489564478e-05,42349,8.338920451933518e-05,,,
108,3.1711882911622524e-05,42399,0.0001180027102236636,,,
108,0.00019826872448902577,42449,5.7049917813856155e-05,,,
108,0.00015365445869974792,42499,0.00033263812656514347,,,
108,,42509,,0.8912000060081482,0.8490384817123413,0.8503605723381042
109,0.00024060712894424796,42549,1.3844140994478948e-05,,,
109,0.0013647846644744277,42599,0.00036871113115921617,,,
109,0.00017515665967948735,42649,2.0592364307958633e-05,,,
109,3.4805711038643494e-05,42699,0.00010599892266327515,,,
109,7.953565364005044e-05,42749,9.690371371107176e-05,,,
109,2.0002358724013902e-05,42799,0.0003458645078353584,,,
109,2.391178350080736e-05,42849,5.805545879411511e-05,,,
109,1.9473585780360736e-05,42899,5.604415036941646e-06,,,
109,,42899,,0.8932999968528748,0.849919855594635,0.8503205180168152
110,0.00015847549366299063,42949,0.00034613400930538774,,,
110,6.335356010822579e-05,42999,0.00013397462316788733,,,
110,0.00020985490118619055,43049,3.012022170878481e-05,,,
110,0.00022749349591322243,43099,8.626878843642771e-05,,,
110,4.252958024153486e-05,43149,0.00022552715381607413,,,
110,0.00018514868861529976,43199,0.0004481590003706515,,,
110,0.0001640656846575439,43249,0.0003514067502692342,,,
110,,43289,,0.8964999914169312,0.8501201868057251,0.8495392799377441
