epoch,step,train_loss,val_acc2,val_acc1,test_acc,train_acc2,train_acc1
77,24335,,0.5974000096321106,0.6008999943733215,,,
77,24335,,,,0.6707000136375427,0.5915715098381042,0.5942257642745972
78,24349,0.11046531796455383,,,,,
78,24399,0.17205695807933807,,,,,
78,24449,0.18725571036338806,,,,,
78,24499,0.13279253244400024,,,,,
78,24549,0.13496015965938568,,,,,
78,24599,0.16287119686603546,,,,,
78,24647,,0.5755000114440918,0.5857999920845032,,,
78,24647,,,,0.6563000082969666,0.5884414911270142,0.587815523147583
79,24649,0.1792207956314087,,,,,
79,24699,0.17150433361530304,,,,,
79,24749,0.13002963364124298,,,,,
79,24799,0.12531274557113647,,,,,
79,24849,0.13906510174274445,,,,,
79,24899,0.11703270673751831,,,,,
79,24949,0.1527528613805771,,,,,
79,24959,,0.5978999733924866,0.6018000245094299,,,
79,24959,,,,0.6722000241279602,0.5933493375778198,0.5949519276618958
80,24999,0.1797235757112503,,,,,
80,25049,0.16810132563114166,,,,,
80,25099,0.1438765972852707,,,,,
80,25149,0.14679019153118134,,,,,
80,25199,0.17155462503433228,,,,,
80,25249,0.10971080511808395,,,,,
80,25271,,0.6007000207901001,0.6007000207901001,,,
80,25271,,,,0.6726999878883362,0.5978565812110901,0.5964543223381042
81,25299,0.2199954241514206,,,,,
81,25349,0.15020699799060822,,,,,
81,25399,0.1323135942220688,,,,,
81,25449,0.15404647588729858,,,,,
81,25499,0.15452760457992554,,,,,
81,25549,0.17068150639533997,,,,,
81,25583,,0.6053000092506409,0.6050000190734863,,,
81,25583,,,,0.6758999824523926,0.5941256284713745,0.5896183848381042
82,25599,0.14666227996349335,,,,,
82,25649,0.21341398358345032,,,,,
82,25699,0.1765739619731903,,,,,
82,25749,0.15793895721435547,,,,,
82,25799,0.19155244529247284,,,,,
82,25849,0.11698799580335617,,,,,
82,25895,,0.5945000052452087,0.6029000282287598,,,
82,25895,,,,0.6721000075340271,0.5947265625,0.5864633321762085
83,25899,0.19806863367557526,,,,,
83,25949,0.12644529342651367,,,,,
83,25999,0.1745828241109848,,,,,
83,26049,0.16621524095535278,,,,,
83,26099,0.15771375596523285,,,,,
83,26149,0.1507565975189209,,,,,
83,26199,0.14317436516284943,,,,,
83,26207,,0.6060000061988831,0.605400025844574,,,
83,26207,,,,0.682200014591217,0.5992337465286255,0.5986077785491943
84,26249,0.14420898258686066,,,,,
84,26299,0.13232381641864777,,,,,
84,26349,0.18301555514335632,,,,,
84,26399,0.19070255756378174,,,,,
84,26449,0.2459665983915329,,,,,
84,26499,0.23550280928611755,,,,,
84,26519,,0.5947999954223633,0.5965999960899353,,,
84,26519,,,,0.6678000092506409,0.5919972062110901,0.5906450152397156
85,26549,0.16981805860996246,,,,,
85,26599,0.12026481330394745,,,,,
85,26649,0.1146622896194458,,,,,
85,26699,0.11072888225317001,,,,,
85,26749,0.18005771934986115,,,,,
85,26799,0.24753393232822418,,,,,
85,26831,,0.6007999777793884,0.609499990940094,,,
85,26831,,,,0.6820999979972839,0.5973057150840759,0.6000100374221802
86,26849,0.1364678144454956,,,,,
86,26899,0.152012437582016,,,,,
86,26949,0.1690843403339386,,,,,
86,26999,0.17685723304748535,,,,,
86,27049,0.14757966995239258,,,,,
86,27099,0.16240236163139343,,,,,
86,27143,,0.6018000245094299,0.6032999753952026,,,
86,27143,,,,0.6725000143051147,0.5917468070983887,0.5935747027397156
87,27149,0.1761271208524704,,,,,
87,27199,0.15196502208709717,,,,,
87,27249,0.13074110448360443,,,,,
87,27299,0.16067272424697876,,,,,
87,27349,0.13716134428977966,,,,,
87,27399,0.15853488445281982,,,,,
87,27449,0.19513484835624695,,,,,
87,27455,,0.6050000190734863,0.5981000065803528,,,
87,27455,,,,0.6675999760627747,0.6051432490348816,0.6006360054016113
88,27499,0.13226447999477386,,,,,
88,27549,0.15289731323719025,,,,,
88,27599,0.17538979649543762,,,,,
88,27649,0.21916332840919495,,,,,
88,27699,0.1143607422709465,,,,,
88,27749,0.10398685932159424,,,,,
88,27767,,0.6011000275611877,0.6011000275611877,,,
88,27767,,,,0.6784999966621399,0.595703125,0.5987580418586731
89,27799,0.13057109713554382,,,,,
89,27849,0.18488258123397827,,,,,
89,27899,0.15997210144996643,,,,,
89,27949,0.12344405055046082,,,,,
89,27999,0.12985868752002716,,,,,
89,28049,0.14000198245048523,,,,,
89,28079,,0.6018000245094299,0.6086999773979187,,,
89,28079,,,,0.6812000274658203,0.6014372706413269,0.6059695482254028
90,28099,0.15398408472537994,,,,,
90,28149,0.12480778992176056,,,,,
90,28199,0.1205497458577156,,,,,
90,28249,0.11502484977245331,,,,,
90,28299,0.10682205110788345,,,,,
90,28349,0.13716363906860352,,,,,
90,28391,,0.6161999702453613,0.618399977684021,,,
90,28391,,,,0.6888999938964844,0.6121293902397156,0.6125300526618958
91,28399,0.1086168885231018,,,,,
91,28449,0.17235195636749268,,,,,
91,28499,0.15444177389144897,,,,,
91,28549,0.13935454189777374,,,,,
91,28599,0.1286376714706421,,,,,
91,28649,0.16255207359790802,,,,,
91,28699,0.16654402017593384,,,,,
91,28703,,0.6003999710083008,0.6128000020980835,,,
91,28703,,,,0.6833000183105469,0.6125550866127014,0.6111528277397156
92,28749,0.13847994804382324,,,,,
92,28799,0.14904706180095673,,,,,
92,28849,0.15258671343326569,,,,,
92,28899,0.13434800505638123,,,,,
92,28949,0.1473202258348465,,,,,
92,28999,0.18183057010173798,,,,,
92,29015,,0.6132000088691711,0.6018000245094299,,,
92,29015,,,,0.6748999953269958,0.6096003651618958,0.6097255349159241
93,29049,0.14809750020503998,,,,,
93,29099,0.14310552179813385,,,,,
93,29149,0.12929868698120117,,,,,
93,29199,0.11578217893838882,,,,,
93,29249,0.15300150215625763,,,,,
93,29299,0.1287238746881485,,,,,
93,29327,,0.6133999824523926,0.6087999939918518,,,
93,29327,,,,0.6845999956130981,0.6145082116127014,0.6048928499221802
94,29349,0.16222578287124634,,,,,
94,29399,0.12892816960811615,,,,,
94,29449,0.10346746444702148,,,,,
94,29499,0.19821277260780334,,,,,
94,29549,0.12186729162931442,,,,,
94,29599,0.13303691148757935,,,,,
94,29639,,0.6169999837875366,0.6047999858856201,,,
94,29639,,,,0.6777999997138977,0.6187900900840759,0.6148838400840759
95,29649,0.12605051696300507,,,,,
95,29699,0.11858312785625458,,,,,
95,29749,0.12310332804918289,,,,,
95,29799,0.11097629368305206,,,,,
95,29849,0.1303645223379135,,,,,
95,29899,0.13539573550224304,,,,,
95,29949,0.1160852462053299,,,,,
95,29951,,0.6290000081062317,0.6298999786376953,,,
95,29951,,,,0.7069000005722046,0.622145414352417,0.619215726852417
96,29999,0.1435670107603073,,,,,
96,30049,0.10953746736049652,,,,,
96,30099,0.18886329233646393,,,,,
96,30149,0.11391044408082962,,,,,
96,30199,0.13377165794372559,,,,,
96,30249,0.18328113853931427,,,,,
96,30263,,0.6168000102043152,0.6252999901771545,,,
96,30263,,,,0.7008000016212463,0.6184895634651184,0.6176632642745972
97,30299,0.09982281923294067,,,,,
97,30349,0.09715227782726288,,,,,
97,30399,0.18469920754432678,,,,,
97,30449,0.1479218304157257,,,,,
97,30499,0.1514342576265335,,,,,
97,30549,0.16135746240615845,,,,,
97,30575,,0.6179999709129333,0.6225000023841858,,,
97,30575,,,,0.6988000273704529,0.6202424168586731,0.6179637312889099
98,30599,0.1187582015991211,,,,,
98,30649,0.11867005378007889,,,,,
98,30699,0.1406542956829071,,,,,
98,30749,0.12052766233682632,,,,,
98,30799,0.16808554530143738,,,,,
98,30849,0.11596408486366272,,,,,
98,30887,,0.6294999718666077,0.6272000074386597,,,
98,30887,,,,0.7039999961853027,0.6244992017745972,0.6242237687110901
99,30899,0.09580443054437637,,,,,
99,30949,0.11672571301460266,,,,,
99,30999,0.16974124312400818,,,,,
99,31049,0.24274805188179016,,,,,
99,31099,0.16561591625213623,,,,,
99,31149,0.14368389546871185,,,,,
99,31199,0.17307573556900024,,,,,
99,31199,,0.6175000071525574,0.6244000196456909,,,
99,31199,,,,0.6988999843597412,0.6177634000778198,0.6198918223381042
100,31249,0.11973568052053452,,,,,
100,31299,0.12307606637477875,,,,,
100,31349,0.1379207968711853,,,,,
100,31399,0.16489063203334808,,,,,
100,31449,0.1317383199930191,,,,,
100,31499,0.1442527025938034,,,,,
100,31511,,0.6172999739646912,0.6230999827384949,,,
100,31511,,,,0.6996999979019165,0.6216195821762085,0.6203926205635071
101,31549,0.13963711261749268,,,,,
101,31599,0.11909132450819016,,,,,
101,31649,0.14510567486286163,,,,,
101,31699,0.13353615999221802,,,,,
101,31749,0.1574452519416809,,,,,
101,31799,0.11488987505435944,,,,,
101,31823,,0.6327999830245972,0.6295999884605408,,,
101,31823,,,,0.7116000056266785,0.6260015964508057,0.6262770295143127
102,31849,0.08941037952899933,,,,,
102,31899,0.08253549039363861,,,,,
102,31949,0.11537174135446548,,,,,
102,31999,0.11097186803817749,,,,,
102,32049,0.12909111380577087,,,,,
102,32099,0.13030000030994415,,,,,
102,32135,,0.6338000297546387,0.6358000040054321,,,
102,32135,,,,0.715399980545044,0.6332882642745972,0.6315354704856873
103,32149,0.09107732027769089,,,,,
103,32199,0.13321875035762787,,,,,
103,32249,0.09551709145307541,,,,,
103,32299,0.14755599200725555,,,,,
103,32349,0.14296208322048187,,,,,
103,32399,0.16438992321491241,,,,,
103,32447,,0.6187000274658203,0.623199999332428,,,
103,32447,,,,0.6962000131607056,0.6285055875778198,0.6301332116127014
104,32449,0.12681712210178375,,,,,
104,32499,0.18704773485660553,,,,,
104,32549,0.2004062980413437,,,,,
104,32599,0.13435064256191254,,,,,
104,32649,0.1428295224905014,,,,,
104,32699,0.16232512891292572,,,,,
104,32749,0.12007658183574677,,,,,
104,32759,,0.6389999985694885,0.6410999894142151,,,
104,32759,,,,0.713100016117096,0.6320362687110901,0.6265774965286255
105,32799,0.12153966724872589,,,,,
105,32849,0.1520691066980362,,,,,
105,32899,0.13057351112365723,,,,,
105,32949,0.11487264931201935,,,,,
105,32999,0.12694542109966278,,,,,
105,33049,0.09636685997247696,,,,,
105,33071,,0.6362000107765198,0.6362000107765198,,,
105,33071,,,,0.7139999866485596,0.6321614384651184,0.631760835647583
106,33099,0.08886387944221497,,,,,
106,33149,0.1390581727027893,,,,,
106,33199,0.10972125083208084,,,,,
106,33249,0.13239872455596924,,,,,
106,33299,0.10932713747024536,,,,,
106,33349,0.11988574266433716,,,,,
106,33383,,0.6340000033378601,0.6363999843597412,,,
106,33383,,,,0.7146000266075134,0.6321364045143127,0.6355668902397156
107,33399,0.1274949014186859,,,,,
107,33449,0.10418465733528137,,,,,
107,33499,0.1553349643945694,,,,,
107,33549,0.11336483806371689,,,,,
107,33599,0.1112518236041069,,,,,
107,33649,0.14171457290649414,,,,,
107,33695,,0.6432999968528748,0.6413999795913696,,,
107,33695,,,,0.7210000157356262,0.6388722062110901,0.6387720108032227
108,33699,0.12168844044208527,,,,,
108,33749,0.10465674102306366,,,,,
108,33799,0.11391504853963852,,,,,
108,33849,0.09324587136507034,,,,,
108,33899,0.1931675523519516,,,,,
108,33949,0.1152607798576355,,,,,
108,33999,0.11766503006219864,,,,,
108,34007,,0.6381999850273132,0.6377999782562256,,,
108,34007,,,,0.7110999822616577,0.6445062160491943,0.6412510275840759
109,34049,0.11308779567480087,,,,,
109,34099,0.11825456470251083,,,,,
109,34149,0.09817548841238022,,,,,
109,34199,0.11470211297273636,,,,,
109,34249,0.09854555875062943,,,,,
109,34299,0.1258256435394287,,,,,
109,34319,,0.6499999761581421,0.6486999988555908,,,
109,34319,,,,0.7296000123023987,0.6466847062110901,0.6465344429016113
110,34349,0.12543126940727234,,,,,
110,34399,0.12670102715492249,,,,,
110,34449,0.10950244963169098,,,,,
110,34499,0.14413343369960785,,,,,
110,34549,0.14143063127994537,,,,,
110,34599,0.10288182646036148,,,,,
110,34631,,0.6480000019073486,0.6474999785423279,,,
110,34631,,,,0.7293999791145325,0.6457331776618958,0.6437800526618958
111,34649,0.12225864082574844,,,,,
111,34699,0.11795330047607422,,,,,
111,34749,0.10250205546617508,,,,,
111,34799,0.10743747651576996,,,,,
111,34849,0.11295516788959503,,,,,
111,34899,0.12328189611434937,,,,,
111,34943,,0.6531999707221985,0.6488000154495239,,,
111,34943,,,,0.7286999821662903,0.6489883661270142,0.6480368375778198
112,34949,0.07306595146656036,,,,,
112,34999,0.11919929832220078,,,,,
112,35049,0.07775357365608215,,,,,
112,35099,0.16269493103027344,,,,,
112,35149,0.16468064486980438,,,,,
112,35199,0.09767208248376846,,,,,
112,35249,0.08746210485696793,,,,,
112,35255,,0.6391000151634216,0.6435999870300293,,,
112,35255,,,,0.7261000275611877,0.6544221043586731,0.6533453464508057
113,35299,0.1395929604768753,,,,,
113,35349,0.1518401950597763,,,,,
113,35399,0.11835317313671112,,,,,
113,35449,0.10053782165050507,,,,,
113,35499,0.11759603768587112,,,,,
113,35549,0.12293554842472076,,,,,
113,35567,,0.6495000123977661,0.6466000080108643,,,
113,35567,,,,0.7235000133514404,0.6427033543586731,0.6452824473381042
114,35599,0.07808773219585419,,,,,
114,35649,0.10636402666568756,,,,,
114,35699,0.1623169332742691,,,,,
114,35749,0.09501750022172928,,,,,
114,35799,0.11787518113851547,,,,,
114,35849,0.16094879806041718,,,,,
114,35879,,0.6491000056266785,0.6482999920845032,,,
114,35879,,,,0.7282999753952026,0.6495392918586731,0.6524940133094788
115,35899,0.11182257533073425,,,,,
115,35949,0.0709894523024559,,,,,
115,35999,0.11931437999010086,,,,,
115,36049,0.11322182416915894,,,,,
115,36099,0.1265631467103958,,,,,
115,36149,0.10476765781641006,,,,,
115,36191,,0.6539000272750854,0.6553999781608582,,,
115,36191,,,,0.7332000136375427,0.6530448794364929,0.6548477411270142
116,36199,0.14128972589969635,,,,,
116,36249,0.09546992182731628,,,,,
116,36299,0.11454419791698456,,,,,
116,36349,0.13420109450817108,,,,,
116,36399,0.11882315576076508,,,,,
116,36449,0.08348388969898224,,,,,
116,36499,0.10635199397802353,,,,,
116,36503,,0.6546000242233276,0.6521000266075134,,,
116,36503,,,,0.7347000241279602,0.6542718410491943,0.6515174508094788
117,36549,0.12429001927375793,,,,,
117,36599,0.12413516640663147,,,,,
117,36649,0.1318580061197281,,,,,
117,36699,0.07477302849292755,,,,,
117,36749,0.12306054681539536,,,,,
117,36799,0.10158418864011765,,,,,
117,36815,,0.6531999707221985,0.6496999859809875,,,
117,36815,,,,0.7300000190734863,0.6569010615348816,0.6546975374221802
118,36849,0.07492341846227646,,,,,
118,36899,0.09309428185224533,,,,,
118,36949,0.1104268804192543,,,,,
118,36999,0.11697978526353836,,,,,
118,37049,0.06722908467054367,,,,,
118,37099,0.09228142350912094,,,,,
118,37127,,0.651199996471405,0.6568999886512756,,,
118,37127,,,,0.7372999787330627,0.6587039232254028,0.6586788892745972
119,37149,0.08842010796070099,,,,,
119,37199,0.13658328354358673,,,,,
119,37249,0.08214559406042099,,,,,
119,37299,0.16778016090393066,,,,,
119,37349,0.05479850620031357,,,,,
119,37399,0.12085134536027908,,,,,
119,37439,,0.6603999733924866,0.6593999862670898,,,
119,37439,,,,0.7391999959945679,0.6613331437110901,0.6625100374221802
120,37449,0.12839098274707794,,,,,
120,37499,0.11825700849294662,,,,,
120,37549,0.07612825930118561,,,,,
120,37599,0.10493782162666321,,,,,
120,37649,0.10623323917388916,,,,,
120,37699,0.08459186553955078,,,,,
120,37749,0.10230978578329086,,,,,
120,37751,,0.6589999794960022,0.6610000133514404,,,
120,37751,,,,0.7407000064849854,0.6650891304016113,0.6667668223381042
121,37799,0.10547293722629547,,,,,
121,37849,0.07113812118768692,,,,,
121,37899,0.1398773193359375,,,,,
121,37949,0.11451202630996704,,,,,
121,37999,0.10439113527536392,,,,,
121,38049,0.08574125170707703,,,,,
121,38063,,0.6599000096321106,0.6611999869346619,,,
121,38063,,,,0.739300012588501,0.6603565812110901,0.6579026579856873
122,38099,0.13902580738067627,,,,,
122,38149,0.11631202697753906,,,,,
122,38199,0.08513323217630386,,,,,
122,38249,0.11808601021766663,,,,,
122,38299,0.08282891660928726,,,,,
122,38349,0.072078175842762,,,,,
122,38375,,0.6624000072479248,0.6628999710083008,,,
122,38375,,,,0.7439000010490417,0.6665915250778198,0.6657652258872986
123,38399,0.0574633963406086,,,,,
123,38449,0.09913459420204163,,,,,
123,38499,0.07544411718845367,,,,,
123,38549,0.10514489561319351,,,,,
123,38599,0.07929379492998123,,,,,
123,38649,0.13412362337112427,,,,,
123,38687,,0.6640999913215637,0.6657000184059143,,,
123,38687,,,,0.7462999820709229,0.6696464419364929,0.6682441830635071
124,38699,0.12202449887990952,,,,,
124,38749,0.12530647218227386,,,,,
124,38799,0.11709180474281311,,,,,
124,38849,0.07834283262491226,,,,,
124,38899,0.09882944822311401,,,,,
124,38949,0.09612049907445908,,,,,
124,38999,0.12956146895885468,,,,,
124,38999,,0.6675000190734863,0.6651999950408936,,,
124,38999,,,,0.7484999895095825,0.6691957116127014,0.6679186820983887
125,39049,0.10331468284130096,,,,,
125,39099,0.08504151552915573,,,,,
125,39149,0.07435985654592514,,,,,
125,39199,0.10505995899438858,,,,,
125,39249,0.10492604225873947,,,,,
125,39299,0.08796167373657227,,,,,
125,39311,,0.6606000065803528,0.661300003528595,,,
125,39311,,,,0.739799976348877,0.6699719429016113,0.668870210647583
126,39349,0.11267808824777603,,,,,
126,39399,0.1277267336845398,,,,,
126,39449,0.10231809318065643,,,,,
126,39499,0.08557531237602234,,,,,
126,39549,0.06721390783786774,,,,,
126,39599,0.07553745061159134,,,,,
126,39623,,0.667900025844574,0.6674000024795532,,,
126,39623,,,,0.7542999982833862,0.6712740659713745,0.6716496348381042
127,39649,0.07847108691930771,,,,,
127,39699,0.1320076882839203,,,,,
127,39749,0.07980743050575256,,,,,
127,39799,0.07628361880779266,,,,,
127,39849,0.08094237744808197,,,,,
127,39899,0.09614701569080353,,,,,
127,39935,,0.6646000146865845,0.666100025177002,,,
127,39935,,,,0.7494000196456909,0.6701973080635071,0.669846773147583
128,39949,0.09397553652524948,,,,,
128,39999,0.0841546431183815,,,,,
128,40049,0.08519920706748962,,,,,
128,40099,0.12260664999485016,,,,,
128,40149,0.08887440711259842,,,,,
128,40199,0.10501700639724731,,,,,
128,40247,,0.6690999865531921,0.6672000288963318,,,
128,40247,,,,0.7520999908447266,0.6703225374221802,0.6691957116127014
129,40249,0.0866951271891594,,,,,
129,40299,0.07225588709115982,,,,,
129,40349,0.10421781986951828,,,,,
129,40399,0.07664377242326736,,,,,
129,40449,0.08971397578716278,,,,,
129,40499,0.13180625438690186,,,,,
129,40549,0.10373841226100922,,,,,
129,40559,,0.6715999841690063,0.6722000241279602,,,
129,40559,,,,0.7578999996185303,0.6747045516967773,0.6740034222602844
130,40599,0.0997806265950203,,,,,
130,40649,0.09428700059652328,,,,,
130,40699,0.1488642543554306,,,,,
130,40749,0.10095122456550598,,,,,
130,40799,0.05708584934473038,,,,,
130,40849,0.10480199754238129,,,,,
130,40871,,0.670799970626831,0.6717000007629395,,,
130,40871,,,,0.7583000063896179,0.6770833134651184,0.6765074133872986
131,40899,0.1468026340007782,,,,,
131,40949,0.10894426703453064,,,,,
131,40999,0.11086489260196686,,,,,
131,41049,0.1320892572402954,,,,,
131,41099,0.08800318092107773,,,,,
131,41149,0.12590572237968445,,,,,
131,41183,,0.6700000166893005,0.6646999716758728,,,
131,41183,,,,0.7501000165939331,0.6728265285491943,0.6703976392745972
132,41199,0.10326681286096573,,,,,
132,41249,0.08945770561695099,,,,,
132,41299,0.07016564905643463,,,,,
132,41349,0.07723361998796463,,,,,
132,41399,0.10942716896533966,,,,,
132,41449,0.10923658311367035,,,,,
132,41495,,0.6712999939918518,0.6703000068664551,,,
132,41495,,,,0.7578999996185303,0.6734524965286255,0.6726261973381042
133,41499,0.08865734934806824,,,,,
133,41549,0.12773330509662628,,,,,
133,41599,0.1539919674396515,,,,,
133,41649,0.12073560059070587,,,,,
133,41699,0.0949167013168335,,,,,
133,41749,0.07073890417814255,,,,,
133,41799,0.08671851456165314,,,,,
133,41807,,0.6705999970436096,0.6732000112533569,,,
133,41807,,,,0.7605000138282776,0.6714743375778198,0.669996976852417
134,41849,0.08485519140958786,,,,,
134,41899,0.07982800900936127,,,,,
134,41949,0.09672176092863083,,,,,
134,41999,0.13468852639198303,,,,,
134,42049,0.07337368279695511,,,,,
134,42099,0.09929165989160538,,,,,
134,42119,,0.6704999804496765,0.6766999959945679,,,
134,42119,,,,0.7649999856948853,0.6783604025840759,0.6806890964508057
135,42149,0.052564606070518494,,,,,
135,42199,0.07796909660100937,,,,,
135,42249,0.09704265743494034,,,,,
135,42299,0.08012853562831879,,,,,
135,42349,0.08004851639270782,,,,,
135,42399,0.0993809923529625,,,,,
135,42431,,0.675599992275238,0.6776000261306763,,,
135,42431,,,,0.7645000219345093,0.6825170516967773,0.6832432150840759
136,42449,0.1073400005698204,,,,,
136,42499,0.1152367889881134,,,,,
136,42549,0.11008772253990173,,,,,
136,42599,0.09074058383703232,,,,,
136,42649,0.0775461494922638,,,,,
136,42699,0.11758499592542648,,,,,
136,42743,,0.6744999885559082,0.6693000197410583,,,
136,42743,,,,0.7578999996185303,0.6844450831413269,0.6835687160491943
137,42749,0.07713434100151062,,,,,
137,42799,0.08298633247613907,,,,,
137,42849,0.07244550436735153,,,,,
137,42899,0.1015469953417778,,,,,
137,42949,0.11669797450304031,,,,,
137,42999,0.11628063023090363,,,,,
137,43049,0.05765476077795029,,,,,
137,43055,,0.676800012588501,0.6761999726295471,,,
137,43055,,,,0.7602999806404114,0.6820913553237915,0.6802133321762085
138,43099,0.06567099690437317,,,,,
138,43149,0.07805351912975311,,,,,
138,43199,0.14576302468776703,,,,,
138,43249,0.06196828559041023,,,,,
138,43299,0.09739110618829727,,,,,
138,43349,0.06942911446094513,,,,,
138,43367,,0.6794999837875366,0.676800012588501,,,
138,43367,,,,0.7678999900817871,0.6852213740348816,0.6847706437110901
139,43399,0.14810773730278015,,,,,
139,43449,0.11436191201210022,,,,,
139,43499,0.07437937706708908,,,,,
139,43549,0.08798545598983765,,,,,
139,43599,0.12074330449104309,,,,,
139,43649,0.1311984360218048,,,,,
139,43679,,0.676800012588501,0.6761999726295471,,,
139,43679,,,,0.7674999833106995,0.6859976053237915,0.6857972741127014
140,43699,0.10994798690080643,,,,,
140,43749,0.05966217443346977,,,,,
140,43799,0.15427114069461823,,,,,
140,43849,0.08748842030763626,,,,,
140,43899,0.092182956635952,,,,,
140,43949,0.0893150195479393,,,,,
140,43991,,0.6804999709129333,0.678600013256073,,,
140,43991,,,,0.7674999833106995,0.6851211786270142,0.6863731741905212
141,43999,0.08033405244350433,,,,,
141,44049,0.10830726474523544,,,,,
141,44099,0.0678265169262886,,,,,
141,44149,0.09597881138324738,,,,,
141,44199,0.053112395107746124,,,,,
141,44249,0.09758847951889038,,,,,
141,44299,0.06253579258918762,,,,,
141,44303,,0.680899977684021,0.678600013256073,,,
141,44303,,,,0.7664999961853027,0.6902543902397156,0.6887019276618958
142,44349,0.1033773422241211,,,,,
142,44399,0.07291235029697418,,,,,
142,44449,0.0560782365500927,,,,,
142,44499,0.04582871124148369,,,,,
142,44549,0.07898738235235214,,,,,
142,44599,0.09165113419294357,,,,,
142,44615,,0.6819000244140625,0.6827999949455261,,,
142,44615,,,,0.771399974822998,0.6920322775840759,0.6918820142745972
143,44649,0.0726471096277237,,,,,
143,44699,0.09221283346414566,,,,,
143,44749,0.1034158319234848,,,,,
143,44799,0.11105604469776154,,,,,
143,44849,0.04549594596028328,,,,,
143,44899,0.08069226890802383,,,,,
143,44927,,0.6834999918937683,0.6786999702453613,,,
143,44927,,,,0.7677000164985657,0.6899539232254028,0.6908053159713745
144,44949,0.06947597116231918,,,,,
144,44999,0.07208319008350372,,,,,
144,45049,0.06846942752599716,,,,,
144,45099,0.1450364887714386,,,,,
144,45149,0.06065542623400688,,,,,
144,45199,0.1278688609600067,,,,,
144,45239,,0.6830999851226807,0.6804999709129333,,,
144,45239,,,,0.774399995803833,0.6921824812889099,0.6915314793586731
145,45249,0.10593483597040176,,,,,
145,45299,0.10344913601875305,,,,,
145,45349,0.09212484210729599,,,,,
145,45399,0.09059178829193115,,,,,
145,45449,0.08975113183259964,,,,,
145,45499,0.0699409767985344,,,,,
145,45549,0.0839848443865776,,,,,
145,45551,,0.6815999746322632,0.6847000122070312,,,
145,45551,,,,0.7735999822616577,0.6949118375778198,0.6934595108032227
146,45599,0.09037119895219803,,,,,
146,45649,0.08607490360736847,,,,,
146,45699,0.07064386457204819,,,,,
146,45749,0.07664377242326736,,,,,
146,45799,0.05952427536249161,,,,,
146,45849,0.13154278695583344,,,,,
146,45863,,0.6819999814033508,0.6819000244140625,,,
146,45863,,,,0.7746000289916992,0.6920322775840759,0.6935096383094788
147,45899,0.0730336531996727,,,,,
147,45949,0.12247886508703232,,,,,
147,45999,0.05062509700655937,,,,,
147,46049,0.045010317116975784,,,,,
147,46099,0.16342370212078094,,,,,
147,46149,0.05871935933828354,,,,,
147,46175,,0.683899998664856,0.6830999851226807,,,
147,46175,,,,0.7767000198364258,0.6950370669364929,0.6940605044364929
148,46199,0.09342311322689056,,,,,
148,46249,0.08782050758600235,,,,,
148,46299,0.04045484587550163,,,,,
148,46349,0.04051261767745018,,,,,
148,46399,0.0491744764149189,,,,,
148,46449,0.09970683604478836,,,,,
148,46487,,0.6836000084877014,0.6836000084877014,,,
148,46487,,,,0.7770000100135803,0.6965144276618958,0.6961387991905212
149,46499,0.08152767270803452,,,,,
149,46549,0.04233754426240921,,,,,
149,46599,0.052270758897066116,,,,,
149,46649,0.08828286826610565,,,,,
149,46699,0.07618680596351624,,,,,
149,46749,0.07571598887443542,,,,,
149,46799,0.10420668125152588,,,,,
149,46799,,0.6819999814033508,0.6837000250816345,,,
149,46799,,,,0.7774999737739563,0.6973156929016113,0.6973657608032227
150,46849,0.07219275087118149,,,,,
150,46899,0.0801999419927597,,,,,
150,46949,0.09761631488800049,,,,,
150,46999,0.0375324971973896,,,,,
150,47049,0.04342813044786453,,,,,
150,47099,0.08874982595443726,,,,,
150,47111,,0.6850000023841858,0.6855000257492065,,,
150,47111,,,,0.7807000279426575,0.6990684866905212,0.6972906589508057
151,47149,0.08991409838199615,,,,,
151,47199,0.08383878320455551,,,,,
151,47249,0.07789724320173264,,,,,
151,47299,0.0912109911441803,,,,,
151,47349,0.07616405189037323,,,,,
151,47399,0.06983668357133865,,,,,
151,47423,,0.6866000294685364,0.6855000257492065,,,
151,47423,,,,0.77920001745224,0.7003956437110901,0.700270414352417
152,47449,0.05921929329633713,,,,,
152,47499,0.04313575476408005,,,,,
152,47549,0.062157031148672104,,,,,
152,47599,0.08856160938739777,,,,,
152,47649,0.07983672618865967,,,,,
152,47699,0.10683510452508926,,,,,
152,47735,,0.6848000288009644,0.685699999332428,,,
152,47735,,,,0.7793999910354614,0.7005959749221802,0.6998948454856873
153,47749,0.08367641270160675,,,,,
153,47799,0.06925065070390701,,,,,
153,47849,0.12384698539972305,,,,,
153,47899,0.07104386389255524,,,,,
153,47949,0.0741816908121109,,,,,
153,47999,0.08832639455795288,,,,,
153,48047,,0.6894000172615051,0.6891000270843506,,,
153,48047,,,,0.7839000225067139,0.7008714079856873,0.7002954483032227
154,48049,0.04994131624698639,,,,,
154,48099,0.11360497772693634,,,,,
154,48149,0.10599526017904282,,,,,
154,48199,0.08087135851383209,,,,,
154,48249,0.06506725400686264,,,,,
154,48299,0.06737539917230606,,,,,
154,48349,0.06569025665521622,,,,,
154,48359,,0.6901000142097473,0.6898999810218811,,,
154,48359,,,,0.785099983215332,0.7033253312110901,0.7030749320983887
155,48399,0.07861224561929703,,,,,
