train_loss,epoch,step,val_acc,train_acc,test_acc
-0.43362945318222046,91,28449,,,
-0.4356282353401184,91,28499,,,
-0.48649948835372925,91,28549,,,
-0.4607216715812683,91,28599,,,
-0.43300023674964905,91,28649,,,
-0.41165730357170105,91,28699,,,
,91,28703,0.7764999866485596,,
,91,28703,,0.8299779891967773,0.8952000141143799
-0.44493353366851807,92,28749,,,
-0.4499830901622772,92,28799,,,
-0.4410687983036041,92,28849,,,
-0.4540429711341858,92,28899,,,
-0.4289550185203552,92,28949,,,
-0.4201226830482483,92,28999,,,
,92,29015,0.7742000222206116,,
,92,29015,,0.8308293223381042,0.8960999846458435
-0.47999149560928345,93,29049,,,
-0.45813673734664917,93,29099,,,
-0.42001116275787354,93,29149,,,
-0.46084490418434143,93,29199,,,
-0.4701451361179352,93,29249,,,
-0.45361778140068054,93,29299,,,
,93,29327,0.7739999890327454,,
,93,29327,,0.8313551545143127,0.8981000185012817
-0.4602806866168976,94,29349,,,
-0.48872292041778564,94,29399,,,
-0.44082731008529663,94,29449,,,
-0.45650848746299744,94,29499,,,
-0.4543962776660919,94,29549,,,
-0.4478422701358795,94,29599,,,
,94,29639,0.7753999829292297,,
,94,29639,,0.8309545516967773,0.8978000283241272
-0.3963674306869507,95,29649,,,
-0.4752899408340454,95,29699,,,
-0.4542725086212158,95,29749,,,
-0.4419914484024048,95,29799,,,
-0.4510403871536255,95,29849,,,
-0.4301190972328186,95,29899,,,
-0.4291935861110687,95,29949,,,
,95,29951,0.7760999798774719,,
,95,29951,,0.8311799168586731,0.8949000239372253
-0.4467248022556305,96,29999,,,
-0.46507272124290466,96,30049,,,
-0.45992064476013184,96,30099,,,
-0.4413185715675354,96,30149,,,
-0.45965325832366943,96,30199,,,
-0.42231619358062744,96,30249,,,
,96,30263,0.7753000259399414,,
,96,30263,,0.8318559527397156,0.894599974155426
-0.4316655695438385,97,30299,,,
-0.4384182095527649,97,30349,,,
-0.4189774990081787,97,30399,,,
-0.4218202233314514,97,30449,,,
-0.4423198103904724,97,30499,,,
-0.44575631618499756,97,30549,,,
,97,30575,0.7742999792098999,,
,97,30575,,0.8309044241905212,0.8967000246047974
-0.4329242408275604,98,30599,,,
-0.47874653339385986,98,30649,,,
-0.41336655616760254,98,30699,,,
-0.4449961185455322,98,30749,,,
-0.436771959066391,98,30799,,,
-0.4844515919685364,98,30849,,,
,98,30887,0.7749999761581421,,
,98,30887,,0.8320562839508057,0.8956000208854675
-0.4661703109741211,99,30899,,,
-0.469220370054245,99,30949,,,
-0.4868813157081604,99,30999,,,
-0.44849666953086853,99,31049,,,
-0.4429923892021179,99,31099,,,
-0.4674990177154541,99,31149,,,
-0.4714198410511017,99,31199,,,
,99,31199,0.7759000062942505,,
,99,31199,,0.8315054178237915,0.8950999975204468
