step,train_loss1,train_loss2,epoch,train_acc2,train_acc1,test_acc
22749,0.49858027696609497,0.4585266411304474,58,,,
22799,0.2255668193101883,0.24675090610980988,58,,,
22849,0.2950993776321411,0.30780190229415894,58,,,
22899,0.2881004810333252,0.282510370016098,58,,,
22949,0.17563700675964355,0.16308848559856415,58,,,
22999,0.22271206974983215,0.23445436358451843,58,,,
23009,,,58,0.850701093673706,0.8506810665130615,0.859499990940094
23049,0.19092439115047455,0.20679806172847748,59,,,
23099,0.16382145881652832,0.17701822519302368,59,,,
23149,0.27823391556739807,0.2360265851020813,59,,,
23199,0.25875791907310486,0.2467668503522873,59,,,
23249,0.17774182558059692,0.17995254695415497,59,,,
23299,0.18186163902282715,0.14903131127357483,59,,,
23349,0.2108980268239975,0.19940300285816193,59,,,
23399,0.27436763048171997,0.2433130145072937,59,,,
23399,,,59,0.8533653616905212,0.8508413434028625,0.8787999749183655
23449,0.20685212314128876,0.18185149133205414,60,,,
23499,0.26948681473731995,0.2616354525089264,60,,,
23549,0.2150954008102417,0.22714181244373322,60,,,
23599,0.43086469173431396,0.5537727475166321,60,,,
23649,0.21639743447303772,0.28273093700408936,60,,,
23699,0.2310180962085724,0.2656661868095398,60,,,
23749,0.2549189031124115,0.2654419541358948,60,,,
23789,,,60,0.8554286956787109,0.8564703464508057,0.8601999878883362
23799,0.28348585963249207,0.24129728972911835,61,,,
23849,0.310546338558197,0.27658212184906006,61,,,
23899,0.417036771774292,0.5028095245361328,61,,,
23949,0.45864349603652954,0.396109402179718,61,,,
23999,0.18825019896030426,0.18140962719917297,61,,,
24049,0.2883921265602112,0.24846768379211426,61,,,
24099,0.5328705310821533,0.4624399244785309,61,,,
24149,0.12512986361980438,0.13448882102966309,61,,,
24179,,,61,0.8556690812110901,0.8556089997291565,0.8654999732971191
24199,1.0644375085830688,0.7958966493606567,62,,,
24249,0.5482096076011658,0.5605149865150452,62,,,
24299,0.17308852076530457,0.16501840949058533,62,,,
24349,0.24988439679145813,0.22223027050495148,62,,,
24399,0.17752107977867126,0.19059130549430847,62,,,
24449,0.5795161724090576,0.5170915126800537,62,,,
24499,0.2183864712715149,0.26808661222457886,62,,,
24549,0.20969979465007782,0.2711491882801056,62,,,
24569,,,62,0.8566907048225403,0.8596954941749573,0.875
24599,0.2882424592971802,0.2820349633693695,63,,,
24649,0.09911207109689713,0.10279025882482529,63,,,
24699,0.09642952680587769,0.10551686584949493,63,,,
24749,0.12384594231843948,0.1264757215976715,63,,,
24799,0.25557589530944824,0.31049615144729614,63,,,
24849,0.26320546865463257,0.25249549746513367,63,,,
24899,0.2170206755399704,0.23167474567890167,63,,,
24949,0.31240135431289673,0.2535831332206726,63,,,
24959,,,63,0.837419867515564,0.8378205299377441,0.8754000067710876
24999,0.23480945825576782,0.19646424055099487,64,,,
25049,0.12988543510437012,0.1431126743555069,64,,,
25099,0.18398253619670868,0.2007666975259781,64,,,
25149,0.44142434000968933,0.4114810526371002,64,,,
25199,0.16460669040679932,0.1529933512210846,64,,,
25249,0.21281826496124268,0.20142923295497894,64,,,
25299,0.2719371020793915,0.2320253551006317,64,,,
25349,0.21348097920417786,0.18838848173618317,64,,,
25349,,,64,0.8609775900840759,0.8623998165130615,0.8808000087738037
25399,0.33593448996543884,0.332581102848053,65,,,
25449,0.1664833426475525,0.16350361704826355,65,,,
25499,0.19017958641052246,0.16277772188186646,65,,,
25549,0.40385252237319946,0.4065687656402588,65,,,
25599,0.25073790550231934,0.2266118824481964,65,,,
25649,0.219646155834198,0.2075006514787674,65,,,
25699,0.3270942270755768,0.3353368937969208,65,,,
25739,,,65,0.8573117256164551,0.8582131266593933,0.876800000667572
25749,0.21898934245109558,0.2616227865219116,66,,,
25799,0.17866858839988708,0.17493502795696259,66,,,
25849,0.2301178127527237,0.3125711977481842,66,,,
25899,0.18390250205993652,0.1834065169095993,66,,,
25949,0.14042967557907104,0.16166475415229797,66,,,
25999,0.1980101317167282,0.19983871281147003,66,,,
26049,0.2699832618236542,0.22680111229419708,66,,,
26099,0.33322399854660034,0.3681607246398926,66,,,
26129,,,66,0.8625801205635071,0.8576121926307678,0.871399998664856
26149,0.169719859957695,0.1757935881614685,67,,,
26199,0.23899231851100922,0.2139052450656891,67,,,
26249,0.31428253650665283,0.32165437936782837,67,,,
26299,0.22290310263633728,0.25888583064079285,67,,,
26349,0.5116444826126099,0.5644891262054443,67,,,
26399,0.3416931629180908,0.38005173206329346,67,,,
26449,0.2595885097980499,0.2924010157585144,67,,,
26499,0.18289484083652496,0.21016839146614075,67,,,
26519,,,67,0.8598757982254028,0.8625801205635071,0.8680999875068665
26549,0.4792806804180145,0.5224015116691589,68,,,
26599,0.16781355440616608,0.21981202065944672,68,,,
26649,0.23942264914512634,0.26222288608551025,68,,,
26699,0.2861486077308655,0.29311296343803406,68,,,
26749,0.1588742434978485,0.17196594178676605,68,,,
26799,0.1729985773563385,0.19721730053424835,68,,,
26849,0.17873691022396088,0.1751202791929245,68,,,
26899,0.18050865828990936,0.20993123948574066,68,,,
26909,,,68,0.857892632484436,0.8637620210647583,0.8792999982833862
26949,0.28234338760375977,0.2575567364692688,69,,,
26999,0.2697036862373352,0.23876796662807465,69,,,
27049,0.2502925992012024,0.2621116042137146,69,,,
27099,0.2253837138414383,0.20065294206142426,69,,,
27149,0.2843150794506073,0.3259342908859253,69,,,
27199,0.2666560411453247,0.30048033595085144,69,,,
27249,0.23893655836582184,0.2347048670053482,69,,,
27299,0.48675328493118286,0.5027707815170288,69,,,
27299,,,69,0.8633012771606445,0.8640825152397156,0.88919997215271
27349,0.49282360076904297,0.5169752240180969,70,,,
27399,0.22592130303382874,0.25083619356155396,70,,,
27449,0.16889089345932007,0.17488078773021698,70,,,
27499,0.48285263776779175,0.5135119557380676,70,,,
27549,0.21863628923892975,0.2268495261669159,70,,,
27599,0.1936214715242386,0.17980138957500458,70,,,
27649,0.20886047184467316,0.18357877433300018,70,,,
27689,,,70,0.8572315573692322,0.8618189096450806,0.8876000046730042
27699,0.2813498377799988,0.2537464499473572,71,,,
27749,0.2544632852077484,0.25162944197654724,71,,,
27799,0.27503472566604614,0.31222859025001526,71,,,
27849,0.38973480463027954,0.4346974492073059,71,,,
27899,0.37958571314811707,0.4578433036804199,71,,,
27949,0.2043667733669281,0.16516657173633575,71,,,
27999,0.38337454199790955,0.3885672986507416,71,,,
28049,0.11209291964769363,0.13107767701148987,71,,,
28079,,,71,0.8601362109184265,0.8656450510025024,0.8852999806404114
28099,0.24372151494026184,0.2508331835269928,72,,,
28149,0.3191705048084259,0.34523046016693115,72,,,
28199,0.19651207327842712,0.180498868227005,72,,,
28249,0.22549067437648773,0.24230851233005524,72,,,
28299,0.25929903984069824,0.23179420828819275,72,,,
28349,0.7996869087219238,1.042900800704956,72,,,
28399,0.15423457324504852,0.17975351214408875,72,,,
28449,0.1490027755498886,0.14946503937244415,72,,,
28469,,,72,0.8635016083717346,0.8660055994987488,0.8727999925613403
28499,0.23988276720046997,0.25207868218421936,73,,,
28549,0.5170317888259888,0.5341103076934814,73,,,
28599,0.19869832694530487,0.17899279296398163,73,,,
28649,0.27241814136505127,0.2647031247615814,73,,,
28699,0.19211338460445404,0.1746838241815567,73,,,
28749,0.19697369635105133,0.19082696735858917,73,,,
28799,0.27731579542160034,0.2829367518424988,73,,,
28849,0.2262078821659088,0.252293199300766,73,,,
28859,,,73,0.8643629550933838,0.8607772588729858,0.8709999918937683
28899,0.25105732679367065,0.24017515778541565,74,,,
28949,0.31788191199302673,0.32254481315612793,74,,,
28999,0.23546095192432404,0.2564154863357544,74,,,
29049,0.17875078320503235,0.15084871649742126,74,,,
29099,0.3006271421909332,0.28115278482437134,74,,,
29149,0.2518883943557739,0.22764040529727936,74,,,
29199,0.19134436547756195,0.20315156877040863,74,,,
29249,0.08637603372335434,0.09291765093803406,74,,,
29249,,,74,0.866406261920929,0.8637620210647583,0.810699999332428
29299,0.10132986307144165,0.08732716739177704,75,,,
29349,0.1741994023323059,0.1539352834224701,75,,,
29399,0.17719125747680664,0.1625717282295227,75,,,
29449,0.5659205913543701,0.4689885377883911,75,,,
29499,0.45555561780929565,0.5400820970535278,75,,,
29549,0.1495455503463745,0.17401832342147827,75,,,
29599,0.1629774272441864,0.17104849219322205,75,,,
29639,,,75,0.8492387533187866,0.8275240659713745,0.8815000057220459
29649,0.18360869586467743,0.1800404042005539,76,,,
29699,0.1866721510887146,0.18628354370594025,76,,,
29749,0.25982344150543213,0.2615901231765747,76,,,
29799,0.24862171709537506,0.23688113689422607,76,,,
29849,0.4147181510925293,0.371801495552063,76,,,
29899,0.1599329710006714,0.17193852365016937,76,,,
29949,0.6395688652992249,0.7292550802230835,76,,,
29999,0.1768745630979538,0.17605014145374298,76,,,
30029,,,76,0.8681890964508057,0.8660256266593933,0.8550000190734863
30049,0.2085067629814148,0.16269592940807343,77,,,
30099,0.1983918696641922,0.23662567138671875,77,,,
30149,0.09249059110879898,0.08681349456310272,77,,,
30199,0.18330693244934082,0.14755794405937195,77,,,
30249,0.13318844139575958,0.10984128713607788,77,,,
30299,0.2082207053899765,0.16451267898082733,77,,,
30349,0.18981949985027313,0.18386568129062653,77,,,
30399,0.3149539828300476,0.32383984327316284,77,,,
30419,,,77,0.8648637533187866,0.837419867515564,0.8797000050544739
30449,0.3168986737728119,0.362756609916687,78,,,
30499,0.17416317760944366,0.17603449523448944,78,,,
30549,0.1530458629131317,0.16265174746513367,78,,,
30599,0.2466866374015808,0.23605778813362122,78,,,
30649,0.21045272052288055,0.18427880108356476,78,,,
30699,0.21140743792057037,0.23773346841335297,78,,,
30749,0.24988237023353577,0.2638891041278839,78,,,
30799,0.2262079119682312,0.26327207684516907,78,,,
30809,,,78,0.8606169819831848,0.8608373403549194,0.8841999769210815
30849,0.20588445663452148,0.2368505299091339,79,,,
30899,0.33707016706466675,0.34086310863494873,79,,,
30949,0.24766728281974792,0.2662372589111328,79,,,
30999,0.24186883866786957,0.22475449740886688,79,,,
31049,0.35834571719169617,0.3152436316013336,79,,,
31099,0.3288753926753998,0.34489738941192627,79,,,
31149,0.11796598136425018,0.1300424337387085,79,,,
31199,0.23624201118946075,0.30845895409584045,79,,,
31199,,,79,0.8691105842590332,0.8706330060958862,0.8878999948501587
31249,0.1927456110715866,0.17834600806236267,80,,,
31299,0.19581525027751923,0.19638592004776,80,,,
31349,0.4516608417034149,0.35292062163352966,80,,,
31399,0.4152725338935852,0.37923428416252136,80,,,
31449,0.30399423837661743,0.2892783582210541,80,,,
31499,0.3118990361690521,0.2513047456741333,80,,,
31549,0.19165770709514618,0.19238369166851044,80,,,
31589,,,80,0.8708733916282654,0.8697716593742371,0.8812000155448914
31599,0.3184310793876648,0.2543449103832245,81,,,
31649,0.20014241337776184,0.18382680416107178,81,,,
31699,0.27422186732292175,0.25985071063041687,81,,,
31749,0.24556107819080353,0.24338163435459137,81,,,
31799,0.24516341090202332,0.19101403653621674,81,,,
31849,0.37559744715690613,0.3741905689239502,81,,,
31899,0.20216023921966553,0.2290123552083969,81,,,
31949,0.41674280166625977,0.426997572183609,81,,,
31979,,,81,0.8722556233406067,0.8704928159713745,0.8737000226974487
31999,0.31968700885772705,0.3434886634349823,82,,,
32049,0.5104373693466187,0.5387898087501526,82,,,
32099,0.252936452627182,0.24545437097549438,82,,,
32149,0.1934545338153839,0.20066514611244202,82,,,
32199,0.14332813024520874,0.19418677687644958,82,,,
32249,0.3384478986263275,0.37027645111083984,82,,,
32299,0.21535198390483856,0.2271026223897934,82,,,
32349,0.2939401865005493,0.30204495787620544,82,,,
32369,,,82,0.8558493852615356,0.8739182949066162,0.8906999826431274
32399,0.27422282099723816,0.2889992892742157,83,,,
32449,0.4109499454498291,0.41157951951026917,83,,,
32499,0.3973477780818939,0.3650248050689697,83,,,
32549,0.2956557273864746,0.3455817401409149,83,,,
32599,0.37683457136154175,0.4740869104862213,83,,,
32649,0.3991338312625885,0.3449358642101288,83,,,
32699,0.24537698924541473,0.24828766286373138,83,,,
32749,0.30704277753829956,0.36631256341934204,83,,,
32759,,,83,0.8681690692901611,0.8742988705635071,0.8849999904632568
32799,0.2531428039073944,0.2374565303325653,84,,,
32849,0.20336094498634338,0.20749707520008087,84,,,
32899,0.16687223315238953,0.1646207571029663,84,,,
32949,0.7561734914779663,0.5992343425750732,84,,,
32999,0.42640015482902527,0.40359044075012207,84,,,
33049,0.2514273524284363,0.2526303231716156,84,,,
33099,0.19922159612178802,0.20202675461769104,84,,,
33149,0.22728997468948364,0.22867341339588165,84,,,
33149,,,84,0.874419093132019,0.875160276889801,0.8920000195503235
33199,0.36670705676078796,0.3829817473888397,85,,,
33249,0.2225092649459839,0.2689111530780792,85,,,
33299,0.1916419416666031,0.19552095234394073,85,,,
33349,0.33415260910987854,0.42641526460647583,85,,,
33399,0.263324111700058,0.3105047941207886,85,,,
33449,0.2644737958908081,0.24891647696495056,85,,,
33499,0.3292490243911743,0.3123772144317627,85,,,
33539,,,85,0.8758814334869385,0.8764222860336304,0.883899986743927
33549,0.15520551800727844,0.1721649169921875,86,,,
33599,0.14440807700157166,0.13794592022895813,86,,,
33649,0.2888849973678589,0.30124416947364807,86,,,
33699,0.27509161829948425,0.2882395386695862,86,,,
33749,0.5640090107917786,0.717679500579834,86,,,
33799,0.36729031801223755,0.29376354813575745,86,,,
33849,0.2653917670249939,0.2467452883720398,86,,,
33899,0.2891801595687866,0.2317642867565155,86,,,
33929,,,86,0.8772435784339905,0.8715544939041138,0.878000020980835
33949,0.21478459239006042,0.23071911931037903,87,,,
33999,0.5162771344184875,0.5664538741111755,87,,,
34049,0.4591725468635559,0.452247679233551,87,,,
34099,0.260360449552536,0.2583428919315338,87,,,
34149,0.4375927448272705,0.5456541776657104,87,,,
34199,0.15087318420410156,0.19725064933300018,87,,,
34249,0.26152169704437256,0.2805761694908142,87,,,
34299,0.21674977242946625,0.2288767546415329,87,,,
34319,,,87,0.8719751834869385,0.8779647350311279,0.8804000020027161
34349,0.3674713969230652,0.40047940611839294,88,,,
34399,0.38841062784194946,0.40024539828300476,88,,,
34449,0.41938066482543945,0.38516342639923096,88,,,
34499,0.46907278895378113,0.37088051438331604,88,,,
34549,0.38593947887420654,0.4212300479412079,88,,,
34599,0.20806807279586792,0.21945510804653168,88,,,
34649,0.5340014100074768,0.4613935947418213,88,,,
34699,0.2925606667995453,0.2944871187210083,88,,,
34709,,,88,0.8788061141967773,0.8781049847602844,0.8867999911308289
34749,0.442211776971817,0.3568497598171234,89,,,
34799,0.6494672298431396,0.6441197395324707,89,,,
34849,0.3494606018066406,0.3286992907524109,89,,,
34899,0.5172738432884216,0.486488938331604,89,,,
34949,0.24827799201011658,0.24762886762619019,89,,,
34999,0.5270372629165649,0.4783249497413635,89,,,
35049,0.22452817857265472,0.2617870271205902,89,,,
35099,0.16479496657848358,0.19229215383529663,89,,,
35099,,,89,0.8788261413574219,0.8774439096450806,0.8903999924659729
35149,0.12847262620925903,0.15089666843414307,90,,,
35199,0.21350131928920746,0.27716735005378723,90,,,
35249,0.4677896499633789,0.5630224943161011,90,,,
35299,0.17920318245887756,0.1616067886352539,90,,,
35349,0.25516706705093384,0.25493180751800537,90,,,
35399,0.19095492362976074,0.1779552847146988,90,,,
35449,0.5241094827651978,0.5395774841308594,90,,,
35489,,,90,0.870192289352417,0.880588948726654,0.8859999775886536
35499,0.21727578341960907,0.24795672297477722,91,,,
35549,0.22990383207798004,0.2576417624950409,91,,,
35599,0.5819598436355591,0.45571401715278625,91,,,
35649,0.2778339385986328,0.3058425784111023,91,,,
35699,0.4546242952346802,0.5321975946426392,91,,,
35749,0.4315609037876129,0.3828207552433014,91,,,
35799,0.44877082109451294,0.5463176965713501,91,,,
35849,0.43429479002952576,0.39253559708595276,91,,,
35879,,,91,0.875901460647583,0.8794671297073364,0.8906000256538391
35899,0.26410627365112305,0.2886243462562561,92,,,
35949,0.2011994868516922,0.25550660490989685,92,,,
35999,0.15783700346946716,0.17757044732570648,92,,,
36049,0.25807690620422363,0.29695096611976624,92,,,
36099,0.8063206076622009,0.8062365055084229,92,,,
36149,0.4770982563495636,0.4821534752845764,92,,,
36199,0.3765046000480652,0.3902246057987213,92,,,
36249,0.18060331046581268,0.19916288554668427,92,,,
36269,,,92,0.8717548251152039,0.8792868852615356,0.890500009059906
36299,0.231817364692688,0.28443294763565063,93,,,
36349,0.19092905521392822,0.20152024924755096,93,,,
36399,0.6312962770462036,0.6806508302688599,93,,,
36449,0.6652489900588989,0.669679582118988,93,,,
36499,0.17101049423217773,0.15957939624786377,93,,,
36549,0.21602119505405426,0.27276575565338135,93,,,
36599,0.1594725102186203,0.20907661318778992,93,,,
36649,0.20870676636695862,0.2727111876010895,93,,,
36659,,,93,0.8666666746139526,0.8809494972229004,0.8991000056266785
36699,0.2274753600358963,0.2756045162677765,94,,,
36749,0.3079882860183716,0.2649115025997162,94,,,
36799,0.5600376129150391,0.6767832040786743,94,,,
36849,0.26719948649406433,0.2518864870071411,94,,,
36899,0.4587513208389282,0.5246244668960571,94,,,
36949,0.19404374063014984,0.19836834073066711,94,,,
36999,0.2983521819114685,0.3004166781902313,94,,,
37049,0.6170415878295898,0.6467345356941223,94,,,
37049,,,94,0.8786458373069763,0.8817508220672607,0.8888999819755554
37099,0.3489803969860077,0.41415315866470337,95,,,
37149,0.16553016006946564,0.1905578076839447,95,,,
37199,0.15881480276584625,0.16545581817626953,95,,,
37249,0.33054712414741516,0.3517969846725464,95,,,
37299,0.24797391891479492,0.2480633556842804,95,,,
37349,0.23433668911457062,0.20635604858398438,95,,,
37399,0.2360815703868866,0.22103509306907654,95,,,
37439,,,95,0.878004789352417,0.8798677921295166,0.8828999996185303
37449,0.21938875317573547,0.17891691625118256,96,,,
37499,0.17273089289665222,0.1676611751317978,96,,,
37549,0.22822825610637665,0.2142314314842224,96,,,
37599,0.13333460688591003,0.12237872183322906,96,,,
37649,0.5589309930801392,0.48598992824554443,96,,,
37699,0.31510043144226074,0.3176310360431671,96,,,
37749,0.3446124196052551,0.2901972234249115,96,,,
37799,0.39805153012275696,0.41455087065696716,96,,,
37829,,,96,0.8836137652397156,0.8679887652397156,0.8895000219345093
37849,0.188749298453331,0.199598029255867,97,,,
37899,0.7399139404296875,0.6359442472457886,97,,,
37949,0.16570457816123962,0.17035144567489624,97,,,
37999,0.27133607864379883,0.2814769744873047,97,,,
38049,0.1734885573387146,0.16887007653713226,97,,,
38099,nan,nan,97,,,
38149,0.1344606578350067,0.1553385853767395,97,,,
38199,0.2757957875728607,0.29136037826538086,97,,,
38219,,,97,0.8724559545516968,0.8856770992279053,0.8977000117301941
38249,0.21582943201065063,0.21940141916275024,98,,,
38299,0.21153226494789124,0.2147473245859146,98,,,
38349,0.3263256549835205,0.34914347529411316,98,,,
38399,0.24070432782173157,0.20995917916297913,98,,,
38449,0.24806538224220276,0.2569686472415924,98,,,
38499,0.29403504729270935,0.2716400623321533,98,,,
38549,0.15049773454666138,0.1687508523464203,98,,,
38599,0.15205928683280945,0.18289750814437866,98,,,
38609,,,98,0.875861406326294,0.8786057829856873,0.8899999856948853
38649,0.37076085805892944,0.3900291621685028,99,,,
38699,0.25041088461875916,0.24443218111991882,99,,,
38749,0.4526596963405609,0.3872702121734619,99,,,
38799,0.9446449279785156,1.062743902206421,99,,,
38849,0.4223054051399231,0.48954570293426514,99,,,
38899,0.5224032998085022,0.4946509003639221,99,,,
38949,0.1723802387714386,0.1563931703567505,99,,,
38999,0.23317988216876984,0.27188369631767273,99,,,
38999,,,99,0.8810296654701233,0.8824920058250427,0.8855999708175659
39049,0.2882295846939087,0.3103281855583191,100,,,
39099,0.36660537123680115,0.3630988597869873,100,,,
39149,0.24627521634101868,0.29268309473991394,100,,,
39199,0.34294983744621277,0.4404589831829071,100,,,
39249,0.2098151296377182,0.18301403522491455,100,,,
39299,0.21265196800231934,0.23823250830173492,100,,,
39349,0.24066516757011414,0.2395252138376236,100,,,
39389,,,100,0.8785857558250427,0.8777043223381042,0.8748000264167786
39399,0.25002166628837585,0.24857991933822632,101,,,
39449,0.2372380793094635,0.27315184473991394,101,,,
39499,0.4759380519390106,0.5522799491882324,101,,,
39549,0.2416774183511734,0.2770524322986603,101,,,
39599,0.5742006301879883,0.4140065312385559,101,,,
39649,0.20446395874023438,0.22035753726959229,101,,,
39699,0.22754259407520294,0.25301218032836914,101,,,
39749,0.3224950134754181,0.34979939460754395,101,,,
39779,,,101,0.883673906326294,0.8840544819831848,0.8986999988555908
39799,0.2540350556373596,0.2527577579021454,102,,,
39849,0.27530959248542786,0.278277724981308,102,,,
39899,0.36358872056007385,0.43955183029174805,102,,,
39949,0.12634563446044922,0.12134027481079102,102,,,
39999,0.30169838666915894,0.2789587378501892,102,,,
40049,0.2708596885204315,0.33275577425956726,102,,,
40099,0.5524007081985474,0.44786903262138367,102,,,
40149,0.544990062713623,0.5072069764137268,102,,,
40169,,,102,0.8866586685180664,0.8823317289352417,0.8970000147819519
40199,0.2669406831264496,0.2978885769844055,103,,,
40249,0.5289952754974365,0.5302255153656006,103,,,
40299,0.30971187353134155,0.3322169780731201,103,,,
40349,0.267184317111969,0.2310211956501007,103,,,
40399,0.4793526232242584,0.4634816646575928,103,,,
40449,0.4651051461696625,0.406329870223999,103,,,
40499,0.358556866645813,0.4669302999973297,103,,,
40549,0.5048485994338989,0.5482333898544312,103,,,
40559,,,103,0.8856570720672607,0.8838942050933838,0.8950999975204468
40599,0.26244786381721497,0.2624993920326233,104,,,
40649,0.576913595199585,0.47339290380477905,104,,,
40699,0.25356432795524597,0.23366563022136688,104,,,
40749,0.11986122280359268,0.11944811791181564,104,,,
40799,0.2154989242553711,0.1800752878189087,104,,,
40849,0.4681970477104187,0.5148179531097412,104,,,
40899,0.2352173626422882,0.24125897884368896,104,,,
40949,0.3861682116985321,0.4120258390903473,104,,,
40949,,,104,0.8892227411270142,0.870192289352417,0.8924999833106995
40999,0.3478719890117645,0.3052586019039154,105,,,
41049,0.5575263500213623,0.45609137415885925,105,,,
41099,0.24808070063591003,0.2456890046596527,105,,,
41149,0.280780553817749,0.2784445583820343,105,,,
41199,0.24903921782970428,0.26178619265556335,105,,,
41249,0.2666795253753662,0.21889233589172363,105,,,
41299,0.3095710277557373,0.2622409462928772,105,,,
41339,,,105,0.8894430994987488,0.8870592713356018,0.8859999775886536
41349,0.30711498856544495,0.3058360815048218,106,,,
41399,0.43766674399375916,0.381410151720047,106,,,
41449,0.6171053051948547,0.7571485042572021,106,,,
41499,0.14782369136810303,0.1621420681476593,106,,,
41549,0.2794743478298187,0.27272483706474304,106,,,
41599,0.17078712582588196,0.15217556059360504,106,,,
41649,0.34689316153526306,0.29227399826049805,106,,,
41699,0.24400265514850616,0.2656676471233368,106,,,
41729,,,106,0.8878405690193176,0.8860777020454407,0.9018999934196472
41749,0.33734017610549927,0.3378797471523285,107,,,
41799,0.42607560753822327,0.4807295501232147,107,,,
41849,0.5835236310958862,0.49159032106399536,107,,,
41899,0.3689928948879242,0.3878445327281952,107,,,
41949,0.210567906498909,0.19683264195919037,107,,,
41999,0.23932239413261414,0.2589627504348755,107,,,
42049,0.2642580270767212,0.23889973759651184,107,,,
42099,0.15386314690113068,0.13994558155536652,107,,,
42119,,,107,0.8825320601463318,0.8874198794364929,0.8694000244140625
42149,0.2589990198612213,0.2973327040672302,108,,,
42199,0.5441381931304932,0.4233841300010681,108,,,
42249,0.25572746992111206,0.2645864486694336,108,,,
42299,0.2457844316959381,0.24357488751411438,108,,,
42349,0.26093894243240356,0.2308931201696396,108,,,
42399,0.4025764465332031,0.4355352818965912,108,,,
42449,0.5050111413002014,0.5401855707168579,108,,,
42499,0.24272413551807404,0.24986986815929413,108,,,
42509,,,108,0.8846353888511658,0.8853365182876587,0.8960999846458435
42549,1.1761701107025146,1.089555025100708,109,,,
42599,0.3411385416984558,0.382205605506897,109,,,
42649,0.24645458161830902,0.2489272952079773,109,,,
42699,0.5310251712799072,0.7326034307479858,109,,,
42749,0.7681043148040771,0.7002162337303162,109,,,
42799,0.6622444987297058,0.7004355788230896,109,,,
42849,0.2193741649389267,0.20571044087409973,109,,,
42899,0.3678637146949768,0.43172121047973633,109,,,
42899,,,109,0.8883012533187866,0.891366183757782,0.8888999819755554
42949,0.2095063030719757,0.18841616809368134,110,,,
42999,0.2527555525302887,0.2711653709411621,110,,,
43049,0.434633731842041,0.3480054438114166,110,,,
43099,0.31918954849243164,0.3438454270362854,110,,,
43149,0.25222551822662354,0.26233142614364624,110,,,
43199,0.19308336079120636,0.1851969212293625,110,,,
43249,0.3047236204147339,0.337106317281723,110,,,
43289,,,110,0.8830328583717346,0.8810496926307678,0.902400016784668
43299,0.5072529315948486,0.48366788029670715,111,,,
43349,0.5916032791137695,0.47178781032562256,111,,,
43399,0.30169177055358887,0.38106006383895874,111,,,
43449,0.5687892436981201,0.44049495458602905,111,,,
43499,2.1020305156707764,2.2229955196380615,111,,,
43549,0.39729148149490356,0.5610553622245789,111,,,
43599,0.4120452105998993,0.38631826639175415,111,,,
43649,0.30105891823768616,0.2648085951805115,111,,,
43679,,,111,0.8871794939041138,0.8932892680168152,0.8970999717712402
43699,0.264534592628479,0.30415078997612,112,,,
43749,0.5503528714179993,0.444580614566803,112,,,
43799,0.47800755500793457,0.566133975982666,112,,,
43849,0.5519357919692993,0.49370265007019043,112,,,
43899,0.24828357994556427,0.25754982233047485,112,,,
43949,0.2939426302909851,0.3521523177623749,112,,,
43999,0.6935281157493591,0.6921491622924805,112,,,
44049,0.432220995426178,0.3473517596721649,112,,,
44069,,,112,0.8870792984962463,0.8902043104171753,0.8970999717712402
44099,0.21397866308689117,0.21150998771190643,113,,,
44149,0.2949027121067047,0.3200747072696686,113,,,
44199,0.2395954728126526,0.2341940999031067,113,,,
44249,0.29598701000213623,0.3158169686794281,113,,,
44299,0.4977130591869354,0.5609612464904785,113,,,
44349,0.27157044410705566,0.27000269293785095,113,,,
44399,0.25859639048576355,0.22772276401519775,113,,,
44449,0.2841062545776367,0.277499258518219,113,,,
44459,,,113,0.8808293342590332,0.8844150900840759,0.8870000243186951
44499,0.2885401248931885,0.2864106595516205,114,,,
44549,0.3007299602031708,0.26665541529655457,114,,,
44599,0.4288395643234253,0.5127061605453491,114,,,
44649,0.19112884998321533,0.1926991492509842,114,,,
44699,0.2773507833480835,0.32968729734420776,114,,,
44749,0.47485771775245667,0.4902993440628052,114,,,
44799,0.2694565951824188,0.22283987700939178,114,,,
44849,0.26941055059432983,0.2320173978805542,114,,,
44849,,,114,0.8864983916282654,0.8912660479545593,0.8938999772071838
44899,0.7956218123435974,0.663867712020874,115,,,
44949,0.2511622905731201,0.2522892653942108,115,,,
44999,0.47523409128189087,0.5535877346992493,115,,,
45049,0.2987655997276306,0.2920650541782379,115,,,
45099,0.6943292021751404,0.5835517048835754,115,,,
45149,0.283469557762146,0.29400452971458435,115,,,
45199,0.3910214602947235,0.36337408423423767,115,,,
45239,,,115,0.8927283883094788,0.8929687738418579,0.8913000226020813
45249,0.3854207992553711,0.4119136929512024,116,,,
45299,0.355816513299942,0.44855546951293945,116,,,
45349,0.2675795555114746,0.2892240583896637,116,,,
45399,0.5784429311752319,0.4622780382633209,116,,,
45449,0.18505817651748657,0.19731098413467407,116,,,
45499,0.40434619784355164,0.39809998869895935,116,,,
45549,0.3363915681838989,0.3118576109409332,116,,,
45599,0.5304692983627319,0.5366135239601135,116,,,
45629,,,116,0.8932091593742371,0.8931089639663696,0.882099986076355
45649,0.35515230894088745,0.3599850833415985,117,,,
45699,0.442150354385376,0.3538821041584015,117,,,
45749,0.4006044566631317,0.4077707827091217,117,,,
45799,0.6438158750534058,0.6485141515731812,117,,,
45849,0.31917619705200195,0.2590964734554291,117,,,
