epoch,train_loss1,train_loss2,step,train_acc2,train_acc1,test_acc
56,0.00038495881017297506,0.0002822537790052593,21999,,,
56,0.00023051383323036134,0.00030234624864533544,22049,,,
56,0.0005062900017946959,0.00037460256135091186,22099,,,
56,0.00022007896041031927,0.00032128230668604374,22149,,,
56,0.0005233045667409897,0.0007973366300575435,22199,,,
56,,,22229,0.8281850814819336,0.8276842832565308,0.8842999935150146
57,0.0004858032625634223,0.0007447454263456166,22249,,,
57,0.0002602734894026071,0.0004119404184166342,22299,,,
57,0.00010890470002777874,9.543836495140567e-05,22349,,,
57,5.491421325132251e-05,6.747406587237492e-05,22399,,,
57,0.00034041484468616545,0.0002495806838851422,22449,,,
57,0.0001281898294109851,0.0004188393068034202,22499,,,
57,0.0005585319013334811,0.001178584760054946,22549,,,
57,0.00023678832803852856,0.0007818838348612189,22599,,,
57,,,22619,0.829026460647583,0.8273037075996399,0.8891000151634216
58,0.0005845218547619879,0.0006439728895202279,22649,,,
58,0.00021010433556511998,0.0007880245102569461,22699,,,
58,0.0004257505643181503,0.00010279005073243752,22749,,,
58,0.00020891183521598577,0.00073401810368523,22799,,,
58,0.0002790784928947687,3.260685843997635e-05,22849,,,
58,6.247236160561442e-05,0.00018117736908607185,22899,,,
58,0.0008424557163380086,0.0008937721722759306,22949,,,
58,0.00021087334607727826,0.00031174340983852744,22999,,,
58,,,23009,0.8287460207939148,0.8275240659713745,0.8930000066757202
59,0.0002873226476367563,0.0006748508894816041,23049,,,
59,0.00072029500734061,0.00043293589260429144,23099,,,
59,0.0005598001880571246,0.0005642006872221828,23149,,,
59,0.0012026705080643296,0.0015474979300051928,23199,,,
59,0.0007767913630232215,0.000497811590321362,23249,,,
59,0.0006969242822378874,0.000671398127451539,23299,,,
59,0.00045314262388274074,0.00019758663256652653,23349,,,
59,0.00043823462328873575,0.00024964837939478457,23399,,,
59,,,23399,0.8291466236114502,0.8270833492279053,0.8873000144958496
60,0.0004760381707455963,7.623791316291317e-05,23449,,,
60,0.00038841302739456296,0.00017097333329729736,23499,,,
60,0.0003762045525945723,0.0002633730764500797,23549,,,
60,0.00017698922601994127,0.00021549010125454515,23599,,,
60,0.0002007333969231695,0.0006428403430618346,23649,,,
60,0.0004883171641267836,0.0005259575555101037,23699,,,
60,4.7971643652999774e-05,0.00034369670902378857,23749,,,
60,,,23789,0.8299880027770996,0.8279446959495544,0.8881999850273132
61,5.928775135544129e-05,9.689288708614185e-05,23799,,,
61,0.00028232490876689553,0.0003064755874220282,23849,,,
61,0.0006490041268989444,0.0005055579822510481,23899,,,
61,0.0003366537275724113,0.0009069819352589548,23949,,,
61,0.002030622446909547,0.001827195635996759,23999,,,
61,0.0004514074244070798,0.0009256024495698512,24049,,,
61,0.00041839026380330324,0.00010298995766788721,24099,,,
61,0.0007078854832798243,0.0008832822204567492,24149,,,
61,,,24179,0.8309895992279053,0.8292468190193176,0.8913000226020813
62,7.443022332154214e-05,0.00041228439658880234,24199,,,
62,0.0005088128382340074,0.00015101765166036785,24249,,,
62,0.00030765350675210357,0.00021676045435015112,24299,,,
62,0.0002668326487764716,0.0008330867276526988,24349,,,
62,0.0003345142467878759,0.000481813884107396,24399,,,
62,8.702671038918197e-05,0.000616394157987088,24449,,,
62,0.00041986460564658046,0.0007852838607504964,24499,,,
62,0.00030144929769448936,0.00043421390000730753,24549,,,
62,,,24569,0.8309695720672607,0.831250011920929,0.8862000107765198
63,0.0005677422159351408,0.000536168459802866,24599,,,
63,0.00039954681415110826,0.001056332141160965,24649,,,
63,0.000244312162976712,0.000698293442837894,24699,,,
63,0.00019714295922312886,0.0002298889448866248,24749,,,
63,0.0006239250069484115,0.00022553902817890048,24799,,,
63,0.0012886758195236325,0.0007471635472029448,24849,,,
63,0.00031689569004811347,0.0002399211225565523,24899,,,
63,0.0003168648690916598,0.00025448467931710184,24949,,,
63,,,24959,0.832932710647583,0.8307692408561707,0.8877999782562256
64,0.00023845750547479838,7.139015360735357e-05,24999,,,
64,7.652230124222115e-05,0.00014322229253593832,25049,,,
64,0.0004887142567895353,7.366305362666026e-05,25099,,,
64,9.03311010915786e-05,0.00010873250721488148,25149,,,
64,8.963075379142538e-05,5.4404299589805305e-05,25199,,,
64,0.0012037164997309446,0.00016584806144237518,25249,,,
64,0.0007509344140999019,0.00154862180352211,25299,,,
64,0.0010290414793416858,0.0003722395340446383,25349,,,
64,,,25349,0.8324319124221802,0.8319110870361328,0.8916000127792358
65,0.0001938645145855844,0.00039050448685884476,25399,,,
65,0.0007900429191067815,0.00023792833962943405,25449,,,
65,0.0007735815597698092,0.0008899964741431177,25499,,,
65,0.00038607485475949943,0.0002641848986968398,25549,,,
65,0.0001426323869964108,3.383256262168288e-05,25599,,,
65,0.00038288068026304245,0.0003682415117509663,25649,,,
65,0.00027787103317677975,0.00013483190559782088,25699,,,
65,,,25739,0.834254801273346,0.8324519395828247,0.8823000192642212
66,0.0003377039101906121,0.0002563967427704483,25749,,,
66,0.002032856922596693,0.00026786292437464,25799,,,
66,0.0005310240085236728,0.00029299818561412394,25849,,,
66,0.0004941057413816452,0.00041190008050762117,25899,,,
66,0.00020567065803334117,8.811871521174908e-05,25949,,,
66,0.0005666057113558054,0.00025335606187582016,25999,,,
66,0.0010322610614821315,0.00033361956593580544,26049,,,
66,4.5986147597432137e-05,2.6167233954765834e-05,26099,,,
66,,,26129,0.8340544700622559,0.831169843673706,0.8894000053405762
67,0.0005679125897586346,0.00013801293971482664,26149,,,
67,0.00038936841883696616,0.00011555365927051753,26199,,,
67,0.000872776668984443,0.0007021923665888608,26249,,,
67,0.0005907220183871686,0.0001493126037530601,26299,,,
67,0.0003281931858509779,0.00013107643462717533,26349,,,
67,0.00012114689889131114,3.9043825381668285e-05,26399,,,
67,0.0010931919096037745,0.0003675057378131896,26449,,,
67,0.00024719699285924435,0.00031340320128947496,26499,,,
67,,,26519,0.8338341116905212,0.832772433757782,0.8960999846458435
68,0.0003379755362402648,0.0003551278496161103,26549,,,
68,0.0005128034390509129,0.00015395483933389187,26599,,,
68,0.001085010590031743,0.002724589081481099,26649,,,
68,0.00022660563990939409,0.00047550469753332436,26699,,,
68,0.00017121597193181515,0.00020847188716288656,26749,,,
68,0.00010671737254597247,0.00043783505680039525,26799,,,
68,0.0003321223775856197,0.00022632423497270793,26849,,,
68,0.00010435529839014634,0.0001012392676784657,26899,,,
68,,,26909,0.836718738079071,0.8345953822135925,0.8977000117301941
69,0.00017187812773045152,0.0005935204098932445,26949,,,
69,0.00029391623684205115,0.00017731879779603332,26999,,,
69,0.00035908209974877536,0.0004576075589284301,27049,,,
69,0.00010595034837024286,0.00017227220814675093,27099,,,
69,0.00021179964824113995,0.00013480424240697175,27149,,,
69,0.00034410718944855034,8.495770453009754e-05,27199,,,
69,0.0011895119678229094,0.00025373129756189883,27249,,,
69,0.0003220465441700071,0.0013300153659656644,27299,,,
69,,,27299,0.8349559307098389,0.8358173370361328,0.8901000022888184
70,0.00033876491943374276,9.164931543637067e-05,27349,,,
70,0.0002913420903496444,0.0005897841183468699,27399,,,
70,0.0005517694517038763,0.0012989196693524718,27449,,,
70,0.000544171140063554,0.0006773379864171147,27499,,,
70,0.0004086086992174387,0.00026942710974253714,27549,,,
70,0.0002929114561993629,0.0005779326311312616,27599,,,
70,0.0008615268743596971,0.0008778998744674027,27649,,,
70,,,27689,0.8360777497291565,0.8346955180168152,0.8966000080108643
71,0.000980366370640695,0.0005519147962331772,27699,,,
71,0.0003880474832840264,9.787169983610511e-05,27749,,,
71,0.0003861519508063793,0.0001268680498469621,27799,,,
71,0.0006890184595249593,0.0006539907190017402,27849,,,
71,0.0004591780307237059,9.386008605360985e-05,27899,,,
71,0.00019232880731578916,0.00022685015574097633,27949,,,
71,0.00013221816334407777,3.303740231785923e-05,27999,,,
71,0.0001165780849987641,0.0006083640037104487,28049,,,
71,,,28079,0.8372395634651184,0.8344351053237915,0.8967000246047974
72,0.00031225677230395377,0.00018976001592818648,28099,,,
72,9.969984967028722e-05,0.0006139814504422247,28149,,,
72,4.580690438160673e-05,7.954325701575726e-05,28199,,,
72,0.00016233808128163218,0.000262546498561278,28249,,,
72,0.0008171224617399275,0.00020047719590365887,28299,,,
72,0.0006351065239869058,0.0005467564333230257,28349,,,
72,0.00010217058297712356,0.0003241357917431742,28399,,,
72,0.0002148905914509669,0.00041697811684571207,28449,,,
72,,,28469,0.8377003073692322,0.8370192050933838,0.8962000012397766
73,0.0007278132834471762,0.0012685477267950773,28499,,,
73,9.706217679195106e-05,0.00019409086962696165,28549,,,
73,0.0005980382557027042,0.0008599362336099148,28599,,,
73,0.0002115410316037014,6.417660915758461e-05,28649,,,
73,0.0001878293405752629,0.00012993704876862466,28699,,,
73,6.460150325438008e-05,0.0003421902365516871,28749,,,
73,0.0004544176917988807,0.000664354651235044,28799,,,
73,0.00023816745670046657,0.0010332311503589153,28849,,,
73,,,28859,0.8339743614196777,0.8361979126930237,0.8899000287055969
74,8.319357584696263e-05,0.00011778045882238075,28899,,,
74,0.000289560470264405,7.76515225879848e-05,28949,,,
74,0.0001737586280796677,0.00028510025003924966,28999,,,
74,0.00024833963834680617,0.0006202452932484448,29049,,,
74,1.1517030543473084e-05,9.375379704579245e-06,29099,,,
74,0.0003437726991251111,0.0005065936129540205,29149,,,
74,0.0008320122724398971,8.445166167803109e-05,29199,,,
74,9.974012209568173e-05,0.0002889419556595385,29249,,,
74,,,29249,0.8399639129638672,0.8391426205635071,0.8924000263214111
75,4.4101943785790354e-05,2.4284905521199107e-05,29299,,,
75,0.0005108049372211099,5.1914958021370694e-05,29349,,,
75,0.0009244054090231657,0.0009570547263137996,29399,,,
75,0.00016797558055259287,0.0002909319882746786,29449,,,
75,0.00041072641033679247,0.00020352512365207076,29499,,,
75,0.0001463333028368652,0.0005165169714018703,29549,,,
75,0.0002919943362940103,0.0006741791730746627,29599,,,
75,,,29639,0.8395432829856873,0.8387019038200378,0.8906999826431274
76,5.9837362641701475e-05,0.000251215387834236,29649,,,
76,0.0003988253592979163,0.00042389173177070916,29699,,,
76,7.199682295322418e-05,0.00011251259275013581,29749,,,
76,0.000250442186370492,0.00042188711813651025,29799,,,
76,0.000601253763306886,0.00010184964048676193,29849,,,
76,0.00040761721902526915,0.0003873756795655936,29899,,,
76,8.233684638980776e-05,0.00011397000344004482,29949,,,
76,0.0005405922420322895,0.00098288559820503,29999,,,
76,,,30029,0.8382211327552795,0.8366186022758484,0.8919000029563904
77,0.0006278469809331,0.0010149398585781455,30049,,,
77,0.002609709044918418,0.0021598360035568476,30099,,,
77,0.0004501343937590718,5.717547901440412e-05,30149,,,
77,0.0010582729009911418,0.00022284418810158968,30199,,,
77,0.00010477939940756187,0.00033855391666293144,30249,,,
77,5.676027649315074e-05,8.405739936279133e-05,30299,,,
77,0.0002300803898833692,0.00012259036884643137,30349,,,
77,8.32090008771047e-05,0.0001276319962926209,30399,,,
77,,,30419,0.8410456776618958,0.8385016322135925,0.8877999782562256
78,9.98503528535366e-05,0.00015094260743353516,30449,,,
78,0.00039461840060539544,6.469527579611167e-05,30499,,,
78,0.0003777851234190166,0.0002472663763910532,30549,,,
78,0.001418164698407054,0.0018448642222210765,30599,,,
78,0.0018399183172732592,0.0006911836680956185,30649,,,
78,0.0003860820143017918,0.0005110904457978904,30699,,,
78,0.00012132227857364342,0.0007306095794774592,30749,,,
78,0.0004454887821339071,0.000348191853845492,30799,,,
78,,,30809,0.8397636413574219,0.8387419581413269,0.8885999917984009
79,0.00014439417282119393,0.0003591755230445415,30849,,,
79,6.740395474480465e-05,2.6577918106340803e-05,30899,,,
79,0.0005988653865642846,0.0008322798530571163,30949,,,
79,0.0001785198546713218,7.670180639252067e-05,30999,,,
79,0.0001154936253442429,0.00018552623805589974,31049,,,
79,0.00027782117831520736,0.0001848321408033371,31099,,,
79,0.0001311138621531427,0.0002283583744429052,31149,,,
79,0.0007260175189003348,0.001303714932873845,31199,,,
79,,,31199,0.8406049609184265,0.8380609154701233,0.8898000121116638
80,0.0008913747151382267,0.0002796026528812945,31249,,,
80,9.454887185711414e-05,0.00023965982836671174,31299,,,
80,0.0003754761128220707,0.00017659284640103579,31349,,,
80,8.952932694228366e-05,3.5839206248056144e-05,31399,,,
80,0.0005082949064671993,0.0007867048843763769,31449,,,
80,0.0003240167861804366,0.0003495079290587455,31499,,,
80,2.675255927897524e-05,0.0004507891717366874,31549,,,
80,,,31589,0.8423877954483032,0.8398036956787109,0.9000999927520752
81,0.00039169026422314346,8.086401066975668e-05,31599,,,
81,0.0002740968484431505,0.0002772074658423662,31649,,,
81,0.00020265083003323525,0.00014521775301545858,31699,,,
81,0.00013682110875379294,6.122323975432664e-05,31749,,,
81,0.00010887031385209411,0.00015858837286941707,31799,,,
81,0.0004009472031611949,1.4576305147784296e-05,31849,,,
81,0.00014421161904465407,5.9578524087555707e-05,31899,,,
81,0.0002231929829576984,0.00040417033596895635,31949,,,
81,,,31979,0.842067301273346,0.8410657048225403,0.8942000269889832
82,0.0003000297292601317,0.0008515401277691126,31999,,,
82,0.0002624171320348978,0.00024847028544172645,32049,,,
82,0.00047748145880177617,0.000964873528573662,32099,,,
82,0.002521862043067813,0.001972692785784602,32149,,,
82,0.0002489908947609365,7.734322571195662e-05,32199,,,
82,0.00010213144560111687,1.692754085524939e-05,32249,,,
82,0.0008425663691014051,0.0009377633687108755,32299,,,
82,0.0009473566897213459,6.207795377122238e-05,32349,,,
82,,,32369,0.8422876596450806,0.8412660360336304,0.892300009727478
83,0.0002920283586718142,4.512708619586192e-05,32399,,,
83,0.0005708105745725334,0.0005587185733020306,32449,,,
83,0.0001524572871858254,0.00016015302389860153,32499,,,
83,0.0004796575231011957,9.216280159307644e-05,32549,,,
83,0.0005478162784129381,0.00043381660361774266,32599,,,
83,0.00014477559307124466,8.07657852419652e-05,32649,,,
83,0.00014096443192102015,0.00013504427624866366,32699,,,
83,0.00042155018309131265,0.00014329672558233142,32749,,,
83,,,32759,0.8418269157409668,0.8390825390815735,0.894599974155426
84,3.4352469810983166e-05,2.5054147045011632e-05,32799,,,
84,0.00016445695655420423,0.00011145827738801017,32849,,,
84,8.569349301978946e-05,5.7135715906042606e-05,32899,,,
84,0.0004936251207254827,0.0004439225886017084,32949,,,
84,0.0007110778824426234,0.0005903638084419072,32999,,,
84,0.00010289912461303174,0.0001413472054991871,33049,,,
84,2.575930193415843e-05,2.941460297734011e-05,33099,,,
84,5.0804730562958866e-05,0.0004055073659401387,33149,,,
84,,,33149,0.8423677682876587,0.8435296416282654,0.8896999955177307
85,9.799321560421959e-05,0.00012095710553694516,33199,,,
85,0.00043714683852158487,0.0005476465448737144,33249,,,
85,0.00010342997848056257,0.0001600270625203848,33299,,,
85,0.00019714019435923547,5.9931193391093984e-05,33349,,,
85,0.0005320718628354371,6.377673707902431e-05,33399,,,
85,0.0007616986404173076,0.0009910310618579388,33449,,,
85,0.00013507046969607472,4.461910793907009e-05,33499,,,
85,,,33539,0.843910276889801,0.842888593673706,0.8981000185012817
86,0.00032274151453748345,0.00028369080973789096,33549,,,
86,0.00019562225497793406,0.00032288258080370724,33599,,,
86,0.00029034470207989216,7.580262172268704e-05,33649,,,
86,0.0002506852906662971,6.800166011089459e-05,33699,,,
86,0.00012508174404501915,0.000302143394947052,33749,,,
86,0.00010912205470958725,0.00010830326937139034,33799,,,
86,0.00023537005472462624,0.001273570698685944,33849,,,
86,0.0004051596624776721,7.412364357151091e-05,33899,,,
86,,,33929,0.8440504670143127,0.8419471383094788,0.891700029373169
87,0.00010933329031104222,0.00017329942784272134,33949,,,
87,0.00028165814001113176,0.0006687763961963356,33999,,,
87,0.0002445494174025953,0.0002415119088254869,34049,,,
87,3.8611789932474494e-05,0.00011159967834828421,34099,,,
87,0.00029103088309057057,3.699444278026931e-05,34149,,,
87,0.00011597141565289348,0.0001893032604129985,34199,,,
87,0.00010113659664057195,0.0002581452135927975,34249,,,
87,0.0005578920245170593,0.0001354239066131413,34299,,,
87,,,34319,0.8444311022758484,0.8437700271606445,0.8955000042915344
88,0.00044013839215040207,7.423636270686984e-05,34349,,,
88,0.0002836781204678118,0.0003399508714210242,34399,,,
88,0.0006029016803950071,0.00033957092091441154,34449,,,
88,0.00020226383639965206,8.192086534108967e-05,34499,,,
88,0.0005500102997757494,6.75123228575103e-05,34549,,,
88,8.713559509487823e-05,4.493283631745726e-05,34599,,,
88,0.00021217144967522472,0.0008002504473552108,34649,,,
88,0.0001742062158882618,9.735707863001153e-05,34699,,,
88,,,34709,0.8436899185180664,0.8438501358032227,0.8966000080108643
89,0.0003920500457752496,2.300200139870867e-05,34749,,,
89,0.0002646766370162368,0.0002595965634100139,34799,,,
89,0.0005257822340354323,5.4038999223848805e-05,34849,,,
89,0.0002643799816723913,0.0004400373436510563,34899,,,
89,5.379317735787481e-05,0.00014641383313573897,34949,,,
89,8.654558041598648e-05,0.0001295173424296081,34999,,,
89,0.00037031483952887356,0.0003373325744178146,35049,,,
89,0.0004001465567853302,0.00029118164093233645,35099,,,
89,,,35099,0.8464743494987488,0.8444311022758484,0.892300009727478
90,0.00019115778559353203,2.1864027075935155e-05,35149,,,
90,0.0002566181356087327,0.0007896531606093049,35199,,,
90,0.00030317329219542444,9.643186058383435e-05,35249,,,
90,1.4079102584219072e-05,6.867667980259284e-05,35299,,,
90,0.000544561306014657,0.00034005878842435777,35349,,,
90,3.1174808100331575e-05,0.0004958271165378392,35399,,,
90,0.00010117529018316418,4.5759737986372784e-05,35449,,,
90,,,35489,0.846173882484436,0.845272421836853,0.894599974155426
91,3.071294486289844e-05,0.00034014685661531985,35499,,,
91,6.272737664403394e-05,0.00010529375140322372,35549,,,
91,0.0001172651827801019,9.09210357349366e-05,35599,,,
91,4.262582660885528e-05,5.9275469538988546e-05,35649,,,
91,0.0008275544969365001,0.00034662988036870956,35699,,,
91,0.00045251601841300726,0.0004464193480089307,35749,,,
91,0.00016359730216208845,0.00012814624642487615,35799,,,
91,6.805089651606977e-05,0.00023830111604183912,35849,,,
91,,,35879,0.8470953702926636,0.8448116779327393,0.8935999870300293
92,0.0005350546562112868,0.00010401343024568632,35899,,,
92,1.286580300075002e-05,3.800335616688244e-05,35949,,,
92,0.00011769853153964505,0.00013025489170104265,35999,,,
92,0.0009475988917984068,0.0004801865143235773,36049,,,
92,0.00019320320279803127,0.00025371360243298113,36099,,,
92,0.00011905263818334788,0.00022647877631243318,36149,,,
92,0.00017733979620970786,0.00048764748498797417,36199,,,
92,0.0003183512599207461,1.5461899238289334e-05,36249,,,
92,,,36269,0.8463942408561707,0.8474559187889099,0.8862000107765198
93,0.00011501634435262531,0.00011564074520720169,36299,,,
93,0.0008915641810745001,0.000655907264444977,36349,,,
93,0.0013534477911889553,0.0023157091345638037,36399,,,
93,0.00019571160373743623,0.00012820262054447085,36449,,,
93,0.00013275806850288063,0.0001429589174222201,36499,,,
93,9.430837235413492e-05,1.8947110220324248e-05,36549,,,
93,0.00039700744673609734,0.0009568467503413558,36599,,,
93,0.00015685521066188812,0.00015788136806804687,36649,,,
93,,,36659,0.8437900543212891,0.8447115421295166,0.8996999859809875
94,5.293765207170509e-05,8.753869769861922e-05,36699,,,
94,2.229935853392817e-05,1.1295464901195373e-05,36749,,,
94,2.1082892999402247e-05,0.0003060972667299211,36799,,,
94,1.7722297343425453e-05,1.9535118553903885e-05,36849,,,
94,0.0005130426725372672,0.0002840084198396653,36899,,,
94,3.472586104180664e-05,4.880303822574206e-05,36949,,,
94,0.0002445912978146225,0.00011342411016812548,36999,,,
94,0.0009112849947996438,0.0005265988875180483,37049,,,
94,,,37049,0.8456730842590332,0.8473758101463318,0.8946999907493591
95,0.00023661248269490898,0.0004538202774710953,37099,,,
95,4.7518879000563174e-05,0.00010526970436330885,37149,,,
95,1.232548038387904e-05,1.5120416719582863e-05,37199,,,
95,0.0002042825799435377,0.00033922347938641906,37249,,,
95,6.524354830617085e-05,0.0002320832572877407,37299,,,
95,0.00013992766616865993,0.0007316411938518286,37349,,,
95,0.0005582469166256487,4.455890302779153e-05,37399,,,
95,,,37439,0.8480368852615356,0.8474158644676208,0.8960000276565552
96,9.41069629334379e-06,5.1614439144032076e-05,37449,,,
96,5.976414104225114e-05,1.0783752259158064e-05,37499,,,
96,4.8516671085963026e-05,5.924731522100046e-05,37549,,,
96,9.988634701585397e-06,7.069221464917064e-05,37599,,,
96,0.00012560385221149772,0.0002992242225445807,37649,,,
96,2.84162160824053e-05,2.454553759889677e-05,37699,,,
96,0.00014916826330590993,9.267513087252155e-05,37749,,,
96,3.1759689591126516e-05,0.00015751119644846767,37799,,,
96,,,37829,0.8494190573692322,0.848437488079071,0.8942999839782715
97,0.0004885427188128233,0.0006923474720679224,37849,,,
97,0.00013104273239150643,2.3761709599057212e-05,37899,,,
97,0.00010709490743465722,0.0006589845870621502,37949,,,
97,7.207895396277308e-05,0.00013939196651335806,37999,,,
97,0.00029261872987262905,0.000996716902591288,38049,,,
97,4.634142896975391e-06,1.4308249774330761e-05,38099,,,
97,4.410710243973881e-05,0.00012683919339906424,38149,,,
97,0.00023016454360913485,2.456906804582104e-05,38199,,,
97,,,38219,0.8488982319831848,0.8474759459495544,0.894599974155426
98,8.565921598346904e-05,2.017406586674042e-05,38249,,,
98,0.00029430867289192975,9.172434511128813e-05,38299,,,
98,0.00025019951863214374,0.000760503055062145,38349,,,
98,9.647018487157766e-06,0.00042265819502063096,38399,,,
98,0.00013351252709981054,0.000566700124181807,38449,,,
98,0.0008928629104048014,7.548548455815762e-05,38499,,,
98,0.0005561118014156818,7.041412754915655e-05,38549,,,
98,0.0001034569795592688,6.606765964534134e-05,38599,,,
98,,,38609,0.848517656326294,0.8480569124221802,0.8931999802589417
99,7.397836452582851e-05,1.8835236915037967e-05,38649,,,
99,4.374911804916337e-05,3.595916859921999e-05,38699,,,
99,0.0003329274768475443,0.00023976423835847527,38749,,,
99,6.150067201815546e-05,7.702714356128126e-05,38799,,,
99,0.00011673184781102464,0.00011832683230750263,38849,,,
99,0.0002396315394435078,0.0003547591622918844,38899,,,
99,5.604259786196053e-05,2.112899164785631e-05,38949,,,
99,2.655204116308596e-05,0.00010958755592582747,38999,,,
99,,,38999,0.8505609035491943,0.8486578464508057,0.902400016784668
100,3.1880060760158813e-06,4.397491920826724e-06,39049,,,
100,0.0002683339989744127,1.5059040379128419e-05,39099,,,
100,0.00015433818043675274,3.363252108101733e-05,39149,,,
100,0.0007387613877654076,3.180608473485336e-05,39199,,,
100,0.0004648147732950747,0.00040931638795882463,39249,,,
100,0.00021771361934952438,0.00010154756455449387,39299,,,
100,3.979945176979527e-05,0.00023113789211492985,39349,,,
100,,,39389,0.8506209850311279,0.849138617515564,0.8967000246047974
101,1.5221926332742441e-05,7.512929005315527e-05,39399,,,
101,5.181283631827682e-05,2.861171196855139e-05,39449,,,
101,9.260257502319291e-05,1.8771008399198763e-05,39499,,,
101,0.00058396952226758,1.088547651306726e-05,39549,,,
101,7.256434037117288e-05,0.000239587330725044,39599,,,
101,2.341895924473647e-05,0.00047201113193295896,39649,,,
101,0.0002427784784231335,0.0008586782496422529,39699,,,
101,0.00011463127884780988,0.00032464356627315283,39749,,,
101,,,39779,0.8498197197914124,0.8497796654701233,0.8970000147819519
102,1.7769687474356033e-05,6.274440966080874e-05,39799,,,
102,0.0001996787468669936,3.506343637127429e-05,39849,,,
102,4.0522145354771055e-06,4.0485836507286876e-05,39899,,,
102,9.926593338605016e-05,0.000639791542198509,39949,,,
102,1.9977227566414513e-05,0.0003340113034937531,39999,,,
102,0.0004985991981811821,2.2088110199547373e-05,40049,,,
102,0.000890961498953402,0.0006203954690136015,40099,,,
102,0.00014512028428725898,0.00021274354367051274,40149,,,
102,,,40169,0.8502404093742371,0.8487780690193176,0.8963000178337097
103,0.00012997690646443516,3.0700291972607374e-05,40199,,,
103,1.4071298210183159e-05,2.0778754333150573e-05,40249,,,
103,0.0001382587943226099,0.00017195053806062788,40299,,,
103,5.1670016546268016e-05,2.129125095962081e-05,40349,,,
103,0.00012316909851506352,0.00011279114551143721,40399,,,
103,4.0278628148371354e-05,4.0909344534156844e-05,40449,,,
103,0.00023901488748379052,7.757376442896202e-05,40499,,,
103,8.378859638469294e-05,1.654200787015725e-05,40549,,,
103,,,40559,0.8524038195610046,0.849338948726654,0.8860999941825867
104,9.70020773820579e-05,5.2652187150670215e-05,40599,,,
104,8.863420225679874e-05,0.00011545303277671337,40649,,,
104,3.4010961826425046e-05,8.087614696705714e-05,40699,,,
104,2.9069024094496854e-05,9.01960811461322e-06,40749,,,
104,0.00031619981746189296,8.902450645109639e-05,40799,,,
104,0.0001420264452463016,1.5638783224858344e-05,40849,,,
104,0.00011758329492295161,0.00012033760867780074,40899,,,
104,0.00015338363300543278,0.000549124029930681,40949,,,
104,,,40949,0.8512420058250427,0.8503205180168152,0.896399974822998
105,1.1856598575832322e-05,1.034750857797917e-05,40999,,,
105,0.00044059837819077075,0.00020405868417583406,41049,,,
105,1.813991548260674e-05,2.203242365794722e-05,41099,,,
105,0.00014230137458071113,0.0005470910109579563,41149,,,
105,0.00024530920200049877,0.00010198958625551313,41199,,,
105,0.00014245757483877242,2.3119435354601592e-05,41249,,,
105,2.7156735086464323e-05,0.0007306875195354223,41299,,,
105,,,41339,0.8509615659713745,0.8518028855323792,0.8894000053405762
106,0.00027238568873144686,0.00021508039208129048,41349,,,
106,7.223527791211382e-05,1.620952389203012e-05,41399,,,
106,0.0004046797985211015,4.888704279437661e-05,41449,,,
106,7.303632446564734e-05,6.109388777986169e-05,41499,,,
106,0.00039239920442923903,6.190722342580557e-05,41549,,,
106,3.8196540117496625e-05,5.814754331368022e-05,41599,,,
106,3.8801761547802016e-05,3.8800073525635526e-05,41649,,,
106,0.00016294866509269923,0.00041051729931496084,41699,,,
106,,,41729,0.8527644276618958,0.8512420058250427,0.8913000226020813
107,0.00040061367326416075,5.039613461121917e-05,41749,,,
107,3.082795228692703e-05,0.0001481964427512139,41799,,,
107,1.974546285055112e-05,3.1912251870380715e-05,41849,,,
107,0.0002974288072437048,2.493190550012514e-05,41899,,,
107,3.162860230077058e-05,2.6545314540271647e-05,41949,,,
107,0.00018950167577713728,0.0003831282374449074,41999,,,
107,1.3899274563300423e-05,1.5123484445211943e-05,42049,,,
107,0.0002759018389042467,0.00017532352649141103,42099,,,
107,,,42119,0.8520032167434692,0.8518028855323792,0.8959000110626221
108,0.000355239724740386,8.392372365051415e-06,42149,,,
108,0.0018343860283493996,0.00010683669097488746,42199,,,
108,6.319051408354426e-06,3.884322359226644e-05,42249,,,
108,0.00021807731536682695,6.787032907595858e-05,42299,,,
108,0.0010811768006533384,2.583793866506312e-05,42349,,,
108,6.343591394397663e-06,0.00017158722039312124,42399,,,
108,0.00013350273366086185,3.399073102627881e-05,42449,,,
108,0.0010049919364973903,0.000593824777752161,42499,,,
108,,,42509,0.8532652258872986,0.8525440692901611,0.8974999785423279
109,3.451606607995927e-05,4.792652907781303e-05,42549,,,
109,0.0007843784405849874,2.5927258320734836e-05,42599,,,
109,4.15132635680493e-05,5.787597183370963e-05,42649,,,
109,3.210879003745504e-05,5.520031845662743e-05,42699,,,
109,0.000498729117680341,2.7720276193576865e-05,42749,,,
109,3.309112071292475e-05,0.00018309909501112998,42799,,,
109,6.730212135153124e-06,8.816286936053075e-06,42849,,,
109,4.418271782924421e-05,3.04230593428656e-06,42899,,,
109,,,42899,0.8529247045516968,0.8528845906257629,0.8934999704360962
110,0.0004358597216196358,5.429768134490587e-05,42949,,,
110,0.00016269781917799264,0.0004397148441057652,42999,,,
110,3.1111423595575616e-05,9.51700858422555e-05,43049,,,
110,0.00027769154985435307,0.0002806064148899168,43099,,,
110,2.7463864171295427e-05,2.759740164037794e-05,43149,,,
