train_loss1,epoch,train_loss2,step,val_acc1,val_acc2,train_acc1,train_acc2,test_acc
0.23435452580451965,58,0.21782182157039642,18249,,,,,
0.24749496579170227,58,0.24938645958900452,18299,,,,,
0.32392019033432007,58,0.3530590534210205,18349,,,,,
0.2605230212211609,58,0.24409379065036774,18399,,,,,
,58,,18407,0.7371000051498413,0.7423999905586243,,,
,58,,18407,,,0.7724609375,0.7719601392745972,0.8492000102996826
0.1705750823020935,59,0.16391286253929138,18449,,,,,
0.2375916689634323,59,0.25634509325027466,18499,,,,,
0.1219155490398407,59,0.13737347722053528,18549,,,,,
0.24793672561645508,59,0.2416132539510727,18599,,,,,
0.19938471913337708,59,0.16510795056819916,18649,,,,,
0.1661294400691986,59,0.1746753752231598,18699,,,,,
,59,,18719,0.7466999888420105,0.7493000030517578,,,
,59,,18719,,,0.7806740999221802,0.7749649286270142,0.8593000173568726
0.2666235864162445,60,0.2597121596336365,18749,,,,,
0.1855027675628662,60,0.1838032603263855,18799,,,,,
0.5154393315315247,60,0.5175527334213257,18849,,,,,
0.1273474097251892,60,0.13199324905872345,18899,,,,,
0.23150481283664703,60,0.21522484719753265,18949,,,,,
0.18730829656124115,60,0.188137486577034,18999,,,,,
,60,,19031,0.7448999881744385,0.743399977684021,,,
,60,,19031,,,0.7803986668586731,0.7770683169364929,0.8532000184059143
0.4930727779865265,61,0.5411950349807739,19049,,,,,
0.1987495869398117,61,0.19428472220897675,19099,,,,,
0.22396615147590637,61,0.22787976264953613,19149,,,,,
0.1338728815317154,61,0.11963929980993271,19199,,,,,
0.12679067254066467,61,0.12353026866912842,19249,,,,,
0.22006456553936005,61,0.2050585299730301,19299,,,,,
,61,,19343,0.7432000041007996,0.7498000264167786,,,
,61,,19343,,,0.7546073794364929,0.7694811820983887,0.8496999740600586
0.24584445357322693,62,0.2598741054534912,19349,,,,,
0.16918867826461792,62,0.1739899218082428,19399,,,,,
0.1961885243654251,62,0.19877497851848602,19449,,,,,
0.1636824607849121,62,0.15232345461845398,19499,,,,,
0.2839359641075134,62,0.27427685260772705,19549,,,,,
0.37749338150024414,62,0.32736867666244507,19599,,,,,
0.1763552725315094,62,0.1917003095149994,19649,,,,,
,62,,19655,0.7486000061035156,0.7411999702453613,,,
,62,,19655,,,0.7763922214508057,0.7796975374221802,0.8536999821662903
0.1684650182723999,63,0.1589173823595047,19699,,,,,
0.23717257380485535,63,0.21895182132720947,19749,,,,,
0.18283914029598236,63,0.18773718178272247,19799,,,,,
0.16304616630077362,63,0.14625267684459686,19849,,,,,
0.24415047466754913,63,0.24207136034965515,19899,,,,,
0.433489590883255,63,0.5584379434585571,19949,,,,,
,63,,19967,0.738099992275238,0.7257999777793884,,,
,63,,19967,,,0.7806740999221802,0.7806740999221802,0.839900016784668
0.19669894874095917,64,0.2106061726808548,19999,,,,,
0.31316128373146057,64,0.2777642011642456,20049,,,,,
0.23993539810180664,64,0.27354204654693604,20099,,,,,
0.12870097160339355,64,0.13625799119472504,20149,,,,,
0.22998982667922974,64,0.2574349641799927,20199,,,,,
0.13278524577617645,64,0.14403897523880005,20249,,,,,
,64,,20279,0.7560999989509583,0.7491999864578247,,,
,64,,20279,,,0.780198335647583,0.7782201766967773,0.8633999824523926
0.2227153480052948,65,0.23179446160793304,20299,,,,,
0.21360059082508087,65,0.21301518380641937,20349,,,,,
0.21515341103076935,65,0.21779872477054596,20399,,,,,
0.3720216751098633,65,0.4109687805175781,20449,,,,,
0.44388824701309204,65,0.37327513098716736,20499,,,,,
0.1438911408185959,65,0.13658267259597778,20549,,,,,
,65,,20591,0.742900013923645,0.7523999810218811,,,
,65,,20591,,,0.7786458134651184,0.778245210647583,0.8436999917030334
0.19741372764110565,66,0.16995905339717865,20599,,,,,
0.1643204689025879,66,0.16513606905937195,20649,,,,,
0.12509651482105255,66,0.10077458620071411,20699,,,,,
0.14586128294467926,66,0.11391498148441315,20749,,,,,
0.13604731857776642,66,0.11101386696100235,20799,,,,,
0.28936120867729187,66,0.29769596457481384,20849,,,,,
0.16844020783901215,66,0.16121110320091248,20899,,,,,
,66,,20903,0.741599977016449,0.7578999996185303,,,
,66,,20903,,,0.7386317849159241,0.7887870669364929,0.8427000045776367
0.22427865862846375,67,0.22584840655326843,20949,,,,,
0.14364823698997498,67,0.11780249327421188,20999,,,,,
0.23118135333061218,67,0.22334030270576477,21049,,,,,
0.17168670892715454,67,0.16393044590950012,21099,,,,,
0.1710939109325409,67,0.15816278755664825,21149,,,,,
0.13849389553070068,67,0.12812381982803345,21199,,,,,
,67,,21215,0.7523000240325928,0.7512999773025513,,,
,67,,21215,,,0.7786959409713745,0.787109375,0.8597000241279602
0.13990318775177002,68,0.14200769364833832,21249,,,,,
0.3135984539985657,68,0.2616381049156189,21299,,,,,
0.13683699071407318,68,0.14181071519851685,21349,,,,,
0.25508663058280945,68,0.23129726946353912,21399,,,,,
0.21282832324504852,68,0.21075986325740814,21449,,,,,
0.1864825040102005,68,0.1878901720046997,21499,,,,,
,68,,21527,0.7512000203132629,0.7297999858856201,,,
,68,,21527,,,0.7837790250778198,0.7798227071762085,0.861299991607666
0.24844039976596832,69,0.262205570936203,21549,,,,,
0.2645303010940552,69,0.27108532190322876,21599,,,,,
0.3890959918498993,69,0.4097597599029541,21649,,,,,
0.2610006332397461,69,0.26117610931396484,21699,,,,,
0.4352966547012329,69,0.5395742654800415,21749,,,,,
0.3036278784275055,69,0.29054319858551025,21799,,,,,
,69,,21839,0.7555000185966492,0.7523000240325928,,,
,69,,21839,,,0.78515625,0.780198335647583,0.8701000213623047
0.23465342819690704,70,0.24374550580978394,21849,,,,,
0.17028726637363434,70,0.1905299425125122,21899,,,,,
0.24348077178001404,70,0.25578635931015015,21949,,,,,
0.150917649269104,70,0.1743200421333313,21999,,,,,
0.2461092174053192,70,0.21439358592033386,22049,,,,,
0.26663926243782043,70,0.24758769571781158,22099,,,,,
0.31049737334251404,70,0.3554961085319519,22149,,,,,
,70,,22151,0.7531999945640564,0.7566999793052673,,,
,70,,22151,,,0.7786959409713745,0.7782952785491943,0.8668000102043152
0.22614192962646484,71,0.214137002825737,22199,,,,,
0.18728508055210114,71,0.2046986073255539,22249,,,,,
0.26003018021583557,71,0.2311423271894455,22299,,,,,
0.23376648128032684,71,0.23012109100818634,22349,,,,,
0.24200554192066193,71,0.24674448370933533,22399,,,,,
0.24128669500350952,71,0.2544572055339813,22449,,,,,
,71,,22463,0.7484999895095825,0.753600001335144,,,
,71,,22463,,,0.7830528616905212,0.7864583134651184,0.853600025177002
0.23530764877796173,72,0.22769001126289368,22499,,,,,
0.26319336891174316,72,0.2268596887588501,22549,,,,,
0.1710119992494583,72,0.19243378937244415,22599,,,,,
0.2735556960105896,72,0.261775940656662,22649,,,,,
0.15676337480545044,72,0.16887687146663666,22699,,,,,
0.21525849401950836,72,0.2340879738330841,22749,,,,,
,72,,22775,0.7477999925613403,0.7502999901771545,,,
,72,,22775,,,0.7847055196762085,0.7839292883872986,0.84579998254776
0.45393499732017517,73,0.39787933230400085,22799,,,,,
0.42326584458351135,73,0.4094263017177582,22849,,,,,
0.23050358891487122,73,0.22227878868579865,22899,,,,,
0.12220476567745209,73,0.12010318040847778,22949,,,,,
0.1664300113916397,73,0.1671270728111267,22999,,,,,
0.2219735085964203,73,0.2197842299938202,23049,,,,,
,73,,23087,0.748199999332428,0.7376000285148621,,,
,73,,23087,,,0.788161039352417,0.7875100374221802,0.8632000088691711
0.17664478719234467,74,0.18533945083618164,23099,,,,,
0.3273578882217407,74,0.28119799494743347,23149,,,,,
0.14208722114562988,74,0.1706806719303131,23199,,,,,
0.1993495225906372,74,0.20785044133663177,23249,,,,,
0.1852034032344818,74,0.1851627230644226,23299,,,,,
0.27528199553489685,74,0.2823224663734436,23349,,,,,
0.2024488002061844,74,0.197001650929451,23399,,,,,
,74,,23399,0.7560999989509583,0.7534000277519226,,,
,74,,23399,,,0.7898637652397156,0.7841546535491943,0.8697999715805054
0.18157078325748444,75,0.21644027531147003,23449,,,,,
0.24528151750564575,75,0.2715691924095154,23499,,,,,
0.4613003432750702,75,0.5073183178901672,23549,,,,,
0.2659595012664795,75,0.2925499975681305,23599,,,,,
0.24091950058937073,75,0.26076698303222656,23649,,,,,
0.1254943311214447,75,0.11246029287576675,23699,,,,,
,75,,23711,0.7092999815940857,0.7297999858856201,,,
,75,,23711,,,0.7868840098381042,0.7884364724159241,0.8087999820709229
0.17807288467884064,76,0.17140008509159088,23749,,,,,
0.21414001286029816,76,0.2213868945837021,23799,,,,,
0.25662505626678467,76,0.25201982259750366,23849,,,,,
0.3010523021221161,76,0.2789277732372284,23899,,,,,
0.20327937602996826,76,0.20347324013710022,23949,,,,,
0.20064644515514374,76,0.21478894352912903,23999,,,,,
,76,,24023,0.7562999725341797,0.7350000143051147,,,
,76,,24023,,,0.7861828804016113,0.7873597741127014,0.8639000058174133
0.3696400225162506,77,0.42486006021499634,24049,,,,,
0.38265809416770935,77,0.42440253496170044,24099,,,,,
0.4061567783355713,77,0.4059171676635742,24149,,,,,
0.20167723298072815,77,0.24738822877407074,24199,,,,,
0.19453579187393188,77,0.2299186736345291,24249,,,,,
0.2366074025630951,77,0.25608640909194946,24299,,,,,
,77,,24335,0.7401999831199646,0.6819000244140625,,,
,77,,24335,,,0.7892127633094788,0.7786458134651184,0.8398000001907349
0.11488110572099686,78,0.13819748163223267,24349,,,,,
0.15477855503559113,78,0.1964389681816101,24399,,,,,
0.22557121515274048,78,0.21295902132987976,24449,,,,,
0.26518896222114563,78,0.3115457594394684,24499,,,,,
0.17562375962734222,78,0.1652752161026001,24549,,,,,
0.1798446625471115,78,0.1750933974981308,24599,,,,,
,78,,24647,0.7531999945640564,0.741100013256073,,,
,78,,24647,,,0.7903144955635071,0.7713842391967773,0.8611999750137329
0.259978711605072,79,0.24029113352298737,24649,,,,,
0.17158588767051697,79,0.16165058314800262,24699,,,,,
0.10358721017837524,79,0.11087978631258011,24749,,,,,
0.15560340881347656,79,0.15316185355186462,24799,,,,,
0.17415164411067963,79,0.1694984883069992,24849,,,,,
0.24567289650440216,79,0.24786853790283203,24899,,,,,
0.1612311601638794,79,0.16545379161834717,24949,,,,,
,79,,24959,0.7577999830245972,0.7473999857902527,,,
,79,,24959,,,0.7760917544364929,0.7770432829856873,0.866100013256073
0.35891613364219666,80,0.2909325063228607,24999,,,,,
0.2951914072036743,80,0.31800946593284607,25049,,,,,
0.23410935699939728,80,0.21433493494987488,25099,,,,,
0.22195957601070404,80,0.24204280972480774,25149,,,,,
0.20222318172454834,80,0.24507495760917664,25199,,,,,
0.2294580340385437,80,0.27840977907180786,25249,,,,,
,80,,25271,0.7502999901771545,0.7429999709129333,,,
,80,,25271,,,0.7898136973381042,0.7877854704856873,0.8622000217437744
0.22619695961475372,81,0.24417215585708618,25299,,,,,
0.1865667700767517,81,0.18372762203216553,25349,,,,,
0.24176979064941406,81,0.2350277304649353,25399,,,,,
0.12802378833293915,81,0.12181036174297333,25449,,,,,
0.2365405112504959,81,0.21676233410835266,25499,,,,,
0.3220254182815552,81,0.34019944071769714,25549,,,,,
,81,,25583,0.7548999786376953,0.7483000159263611,,,
,81,,25583,,,0.7905648946762085,0.7873597741127014,0.8633999824523926
0.18065237998962402,82,0.16537749767303467,25599,,,,,
0.18454940617084503,82,0.21575184166431427,25649,,,,,
0.2954818606376648,82,0.2778984010219574,25699,,,,,
0.2045917510986328,82,0.2573789656162262,25749,,,,,
0.445157527923584,82,0.38020312786102295,25799,,,,,
0.19917254149913788,82,0.17324048280715942,25849,,,,,
,82,,25895,0.7560999989509583,0.7526999711990356,,,
,82,,25895,,,0.791917085647583,0.7918920516967773,0.8597999811172485
0.33132404088974,83,0.3436497449874878,25899,,,,,
0.26727718114852905,83,0.2537238597869873,25949,,,,,
0.27100199460983276,83,0.29784855246543884,25999,,,,,
0.21692264080047607,83,0.2744280993938446,26049,,,,,
0.1341540664434433,83,0.11638547480106354,26099,,,,,
0.19823236763477325,83,0.19464725255966187,26149,,,,,
0.21502582728862762,83,0.21980740129947662,26199,,,,,
,83,,26207,0.7530999779701233,0.7537000179290771,,,
,83,,26207,,,0.7853065133094788,0.7895883321762085,0.8597000241279602
0.190409854054451,84,0.18351812660694122,26249,,,,,
0.24971623718738556,84,0.2576172649860382,26299,,,,,
0.26210975646972656,84,0.31579968333244324,26349,,,,,
0.2114248275756836,84,0.20479516685009003,26399,,,,,
0.25730037689208984,84,0.248917818069458,26449,,,,,
0.521449089050293,84,0.48595157265663147,26499,,,,,
,84,,26519,0.7559000253677368,0.7523999810218811,,,
,84,,26519,,,0.7937950491905212,0.7961738705635071,0.8579999804496765
0.2705337405204773,85,0.23186439275741577,26549,,,,,
0.19087108969688416,85,0.21198497712612152,26599,,,,,
0.31786030530929565,85,0.3345642685890198,26649,,,,,
0.2942183017730713,85,0.25645044445991516,26699,,,,,
0.2519230246543884,85,0.2637321949005127,26749,,,,,
0.1399850994348526,85,0.1381777971982956,26799,,,,,
,85,,26831,0.7537000179290771,0.7405999898910522,,,
,85,,26831,,,0.7935446500778198,0.7956730723381042,0.8622999787330627
0.2396814078092575,86,0.2469421774148941,26849,,,,,
0.2129509299993515,86,0.20763397216796875,26899,,,,,
0.22729308903217316,86,0.17053912580013275,26949,,,,,
0.2177724689245224,86,0.20004844665527344,26999,,,,,
0.22220054268836975,86,0.24133314192295074,27049,,,,,
0.18849049508571625,86,0.19834725558757782,27099,,,,,
,86,,27143,0.7592999935150146,0.7581999897956848,,,
,86,,27143,,,0.7969000339508057,0.7957231402397156,0.8657000064849854
0.4457724094390869,87,0.3747967481613159,27149,,,,,
0.12900802493095398,87,0.1521218717098236,27199,,,,,
0.37202808260917664,87,0.3110181391239166,27249,,,,,
0.17116890847682953,87,0.18906791508197784,27299,,,,,
0.2233627438545227,87,0.20540004968643188,27349,,,,,
0.16609975695610046,87,0.17539596557617188,27399,,,,,
0.35094380378723145,87,0.33172279596328735,27449,,,,,
,87,,27455,0.7556999921798706,0.7562000155448914,,,
,87,,27455,,,0.7965244650840759,0.7959234714508057,0.8676000237464905
0.2906286418437958,88,0.2657291889190674,27499,,,,,
0.2128150761127472,88,0.25830620527267456,27549,,,,,
0.4634489119052887,88,0.49606752395629883,27599,,,,,
0.28324973583221436,88,0.2619856595993042,27649,,,,,
0.12761205434799194,88,0.13440196216106415,27699,,,,,
0.1944277137517929,88,0.18731430172920227,27749,,,,,
,88,,27767,0.7573999762535095,0.75,,,
,88,,27767,,,0.7985526919364929,0.7988030910491943,0.868399977684021
0.2702302634716034,89,0.29887548089027405,27799,,,,,
0.350833535194397,89,0.3108159899711609,27849,,,,,
0.2530685365200043,89,0.2644808888435364,27899,,,,,
0.2720983624458313,89,0.28235578536987305,27949,,,,,
0.20793867111206055,89,0.2009568065404892,27999,,,,,
0.34423813223838806,89,0.34192678332328796,28049,,,,,
,89,,28079,0.7405999898910522,0.7541000247001648,,,
,89,,28079,,,0.8006811141967773,0.7971253991127014,0.8446999788284302
0.2670745253562927,90,0.27004775404930115,28099,,,,,
0.16441893577575684,90,0.17169687151908875,28149,,,,,
0.1536768078804016,90,0.1691206991672516,28199,,,,,
0.27657586336135864,90,0.25496792793273926,28249,,,,,
0.4575027525424957,90,0.4621031582355499,28299,,,,,
0.2601254880428314,90,0.22931557893753052,28349,,,,,
,90,,28391,0.7300000190734863,0.7465000152587891,,,
,90,,28391,,,0.7905148267745972,0.7965745329856873,0.8373000025749207
0.16219916939735413,91,0.13865926861763,28399,,,,,
0.25264406204223633,91,0.2510988116264343,28449,,,,,
0.20247092843055725,91,0.19065432250499725,28499,,,,,
0.36687156558036804,91,0.3501586616039276,28549,,,,,
0.16215083003044128,91,0.13723701238632202,28599,,,,,
0.16233567893505096,91,0.16558875143527985,28649,,,,,
0.16698400676250458,91,0.16747847199440002,28699,,,,,
,91,,28703,0.7565000057220459,0.7555000185966492,,,
,91,,28703,,,0.7956230044364929,0.8030098080635071,0.8640999794006348
0.2798011004924774,92,0.2717319130897522,28749,,,,,
0.14066387712955475,92,0.1394636482000351,28799,,,,,
0.19616566598415375,92,0.2515094578266144,28849,,,,,
0.4347189962863922,92,0.3608320653438568,28899,,,,,
0.2992199957370758,92,0.3136082589626312,28949,,,,,
0.2513059973716736,92,0.254648894071579,28999,,,,,
,92,,29015,0.7617999911308289,0.7591999769210815,,,
,92,,29015,,,0.802659273147583,0.8014323115348816,0.8723999857902527
0.23768888413906097,93,0.20648474991321564,29049,,,,,
0.17581795156002045,93,0.1715681254863739,29099,,,,,
0.17919033765792847,93,0.1686105579137802,29149,,,,,
0.17905639111995697,93,0.21562011539936066,29199,,,,,
0.33564743399620056,93,0.35294562578201294,29249,,,,,
0.33261239528656006,93,0.3655661344528198,29299,,,,,
,93,,29327,0.7605999708175659,0.7526999711990356,,,
,93,,29327,,,0.8046374320983887,0.8012570142745972,0.8691999912261963
0.34715157747268677,94,0.3128311038017273,29349,,,,,
0.14319109916687012,94,0.15961962938308716,29399,,,,,
0.17193272709846497,94,0.2016761749982834,29449,,,,,
0.16527768969535828,94,0.16891255974769592,29499,,,,,
0.19523312151432037,94,0.19955061376094818,29549,,,,,
0.2233341783285141,94,0.21206362545490265,29599,,,,,
,94,,29639,0.7540000081062317,0.7595999836921692,,,
,94,,29639,,,0.8096704483032227,0.7937449812889099,0.8640999794006348
0.25692713260650635,95,0.2548779547214508,29649,,,,,
0.25207817554473877,95,0.21607813239097595,29699,,,,,
0.2227805256843567,95,0.2127167284488678,29749,,,,,
0.17811711132526398,95,0.18571197986602783,29799,,,,,
0.2312614917755127,95,0.23677583038806915,29849,,,,,
0.169206440448761,95,0.20565231144428253,29899,,,,,
0.3496890664100647,95,0.3481954336166382,29949,,,,,
,95,,29951,0.7595999836921692,0.7547000050544739,,,
,95,,29951,,,0.8017578125,0.8041366338729858,0.8694999814033508
0.2679046392440796,96,0.29308849573135376,29999,,,,,
0.2896232008934021,96,0.31820371747016907,30049,,,,,
0.5314054489135742,96,0.4405030310153961,30099,,,,,
0.2321203052997589,96,0.25187480449676514,30149,,,,,
0.39214202761650085,96,0.3561902642250061,30199,,,,,
0.2410285621881485,96,0.2423885613679886,30249,,,,,
,96,,30263,0.7621999979019165,0.7578999996185303,,,
,96,,30263,,,0.8010817170143127,0.8034605383872986,0.8680999875068665
0.2127065658569336,97,0.19490516185760498,30299,,,,,
0.26157015562057495,97,0.26403069496154785,30349,,,,,
0.29169732332229614,97,0.30012810230255127,30399,,,,,
0.11527436226606369,97,0.11885811388492584,30449,,,,,
0.25542160868644714,97,0.2666338384151459,30499,,,,,
0.20499221980571747,97,0.18617258965969086,30549,,,,,
,97,,30575,0.7541999816894531,0.7534999847412109,,,
,97,,30575,,,0.7998547554016113,0.8033353090286255,0.870199978351593
1.1918565034866333,98,0.9078050255775452,30599,,,,,
0.3228726387023926,98,0.3264480531215668,30649,,,,,
0.4414888322353363,98,0.41021671891212463,30699,,,,,
0.24673239886760712,98,0.24667684733867645,30749,,,,,
0.21607264876365662,98,0.21697206795215607,30799,,,,,
0.130727618932724,98,0.12940284609794617,30849,,,,,
,98,,30887,0.7469000220298767,0.7563999891281128,,,
,98,,30887,,,0.7950471043586731,0.8017327785491943,0.8519999980926514
0.21293798089027405,99,0.19986951351165771,30899,,,,,
0.5147618055343628,99,0.5790726542472839,30949,,,,,
0.19078144431114197,99,0.17285573482513428,30999,,,,,
0.25541746616363525,99,0.2408486157655716,31049,,,,,
0.25450438261032104,99,0.24071398377418518,31099,,,,,
0.18434451520442963,99,0.18806928396224976,31149,,,,,
0.5019046068191528,99,0.5406593680381775,31199,,,,,
,99,,31199,0.7599999904632568,0.7588000297546387,,,
,99,,31199,,,0.803786039352417,0.805588960647583,0.8683000206947327
0.18096624314785004,100,0.20928017795085907,31249,,,,,
0.3377467393875122,100,0.3145543038845062,31299,,,,,
0.16271977126598358,100,0.16807720065116882,31349,,,,,
0.2407936155796051,100,0.2595956325531006,31399,,,,,
0.31911367177963257,100,0.2914063632488251,31449,,,,,
0.33573830127716064,100,0.3491870164871216,31499,,,,,
,100,,31511,0.7612000107765198,0.7566999793052673,,,
,100,,31511,,,0.8069661259651184,0.8032602071762085,0.8672999739646912
0.30752575397491455,101,0.3382823169231415,31549,,,,,
0.7308217883110046,101,0.7129172086715698,31599,,,,,
0.15486885607242584,101,0.13396745920181274,31649,,,,,
0.18550415337085724,101,0.22563746571540833,31699,,,,,
0.1491568386554718,101,0.15885573625564575,31749,,,,,
0.14479786157608032,101,0.147479847073555,31799,,,,,
,101,,31823,0.7609999775886536,0.753600001335144,,,
,101,,31823,,,0.7941706776618958,0.792067289352417,0.8745999932289124
0.2453075647354126,102,0.2473115622997284,31849,,,,,
0.27066683769226074,102,0.2378901094198227,31899,,,,,
0.28804323077201843,102,0.2736301124095917,31949,,,,,
0.4992988109588623,102,0.5270241498947144,31999,,,,,
0.09836316108703613,102,0.09116589277982712,32049,,,,,
0.1587882936000824,102,0.13962487876415253,32099,,,,,
,102,,32135,0.7457000017166138,0.7549999952316284,,,
,102,,32135,,,0.7992538213729858,0.7985777258872986,0.8550999760627747
0.15668749809265137,103,0.17169223725795746,32149,,,,,
0.25969651341438293,103,0.2667378783226013,32199,,,,,
0.20785199105739594,103,0.17985807359218597,32249,,,,,
0.06806376576423645,103,0.06479083001613617,32299,,,,,
0.0961979404091835,103,0.09954217821359634,32349,,,,,
0.16031807661056519,103,0.16817235946655273,32399,,,,,
,103,,32447,0.7498999834060669,0.7451000213623047,,,
,103,,32447,,,0.7728866338729858,0.7732371687889099,0.8551999926567078
0.2224119007587433,104,0.2638669013977051,32449,,,,,
0.24671652913093567,104,0.2407517433166504,32499,,,,,
0.21648845076560974,104,0.21067801117897034,32549,,,,,
0.21383948624134064,104,0.23262786865234375,32599,,,,,
0.21088142693042755,104,0.17203378677368164,32649,,,,,
0.07860863208770752,104,0.09345465153455734,32699,,,,,
0.10146123915910721,104,0.1313783973455429,32749,,,,,
,104,,32759,0.7657999992370605,0.708299994468689,,,
,104,,32759,,,0.8068659901618958,0.7835286259651184,0.8762000203132629
0.17411808669567108,105,0.18947003781795502,32799,,,,,
0.35177314281463623,105,0.35669243335723877,32849,,,,,
0.2875770926475525,105,0.33322304487228394,32899,,,,,
0.23555871844291687,105,0.26804235577583313,32949,,,,,
0.21876667439937592,105,0.2391391545534134,32999,,,,,
0.5059818029403687,105,0.48635268211364746,33049,,,,,
,105,,33071,0.7612000107765198,0.7638999819755554,,,
,105,,33071,,,0.8140274286270142,0.7975510954856873,0.8708999752998352
0.2668605148792267,106,0.2630574107170105,33099,,,,,
0.2102363258600235,106,0.214987650513649,33149,,,,,
0.523446261882782,106,0.40319937467575073,33199,,,,,
0.2573457658290863,106,0.23868271708488464,33249,,,,,
0.29453545808792114,106,0.2674703896045685,33299,,,,,
0.24074465036392212,106,0.23229393362998962,33349,,,,,
,106,,33383,0.760699987411499,0.7666000127792358,,,
,106,,33383,,,0.8087189793586731,0.8095452785491943,0.8672999739646912
0.35495445132255554,107,0.3984086215496063,33399,,,,,
0.10571795701980591,107,0.09427618980407715,33449,,,,,
0.12413953989744186,107,0.12164214998483658,33499,,,,,
0.19625867903232574,107,0.17334090173244476,33549,,,,,
0.21079802513122559,107,0.1968819946050644,33599,,,,,
0.20042310655117035,107,0.21943891048431396,33649,,,,,
,107,,33695,0.7599999904632568,0.7598999738693237,,,
,107,,33695,,,0.792067289352417,0.7988531589508057,0.8701000213623047
0.5261856317520142,108,0.5482365489006042,33699,,,,,
0.2609885036945343,108,0.24842549860477448,33749,,,,,
0.26959428191185,108,0.35911476612091064,33799,,,,,
0.24654027819633484,108,0.23190106451511383,33849,,,,,
0.5484477877616882,108,0.5871200561523438,33899,,,,,
0.766254186630249,108,0.5941296815872192,33949,,,,,
0.25961166620254517,108,0.2302524298429489,33999,,,,,
,108,,34007,0.7555999755859375,0.7623999714851379,,,
,108,,34007,,,0.8113982081413269,0.8108473420143127,0.866599977016449
0.20569217205047607,109,0.19696007668972015,34049,,,,,
0.3032010495662689,109,0.3048292100429535,34099,,,,,
0.16468696296215057,109,0.1723143458366394,34149,,,,,
0.42652150988578796,109,0.41309982538223267,34199,,,,,
0.15016014873981476,109,0.15272171795368195,34249,,,,,
0.27702802419662476,109,0.2910446226596832,34299,,,,,
,109,,34319,0.7608000040054321,0.7663999795913696,,,
,109,,34319,,,0.8114233016967773,0.8168569803237915,0.8745999932289124
0.25014063715934753,110,0.2451273798942566,34349,,,,,
0.21799756586551666,110,0.21562924981117249,34399,,,,,
0.25516584515571594,110,0.2478265017271042,34449,,,,,
0.3180360794067383,110,0.3026033937931061,34499,,,,,
0.16036158800125122,110,0.15505342185497284,34549,,,,,
0.32134002447128296,110,0.3437873125076294,34599,,,,,
,110,,34631,0.7592999935150146,0.7552000284194946,,,
,110,,34631,,,0.8048377633094788,0.8067407608032227,0.8709999918937683
0.22957536578178406,111,0.257323294878006,34649,,,,,
0.2703680694103241,111,0.2953830659389496,34699,,,,,
0.13359104096889496,111,0.1728934347629547,34749,,,,,
0.23706687986850739,111,0.26406294107437134,34799,,,,,
0.396125853061676,111,0.3801962733268738,34849,,,,,
0.23493771255016327,111,0.26892319321632385,34899,,,,,
,111,,34943,0.7652999758720398,0.7609999775886536,,,
,111,,34943,,,0.8143529891967773,0.8025340437889099,0.8773000240325928
0.253828227519989,112,0.28240329027175903,34949,,,,,
0.37255799770355225,112,0.31300896406173706,34999,,,,,
0.20099399983882904,112,0.2080540508031845,35049,,,,,
0.21155861020088196,112,0.22447878122329712,35099,,,,,
0.2683469355106354,112,0.2661242187023163,35149,,,,,
0.26424235105514526,112,0.2380046248435974,35199,,,,,
0.5362855195999146,112,0.5191907286643982,35249,,,,,
,112,,35255,0.7570000290870667,0.7626000046730042,,,
,112,,35255,,,0.8094450831413269,0.8146534562110901,0.863099992275238
0.1579141914844513,113,0.1355026811361313,35299,,,,,
0.21952834725379944,113,0.17922888696193695,35349,,,,,
0.206634983420372,113,0.1937219351530075,35399,,,,,
0.304456889629364,113,0.28741762042045593,35449,,,,,
0.28086209297180176,113,0.2754228115081787,35499,,,,,
0.12556304037570953,113,0.12605662643909454,35549,,,,,
,113,,35567,0.73089998960495,0.7263000011444092,,,
,113,,35567,,,0.7922926545143127,0.8166816830635071,0.8440999984741211
0.13135263323783875,114,0.13466158509254456,35599,,,,,
0.14214330911636353,114,0.12982432544231415,35649,,,,,
0.2186019867658615,114,0.2216670662164688,35699,,,,,
0.29798072576522827,114,0.37498781085014343,35749,,,,,
0.24857738614082336,114,0.23745164275169373,35799,,,,,
0.16051173210144043,114,0.16370642185211182,35849,,,,,
,114,,35879,0.7412999868392944,0.7318999767303467,,,
,114,,35879,,,0.8075921535491943,0.8059895634651184,0.8485000133514404
0.1602918654680252,115,0.17574290931224823,35899,,,,,
0.380015105009079,115,0.4199589788913727,35949,,,,,
0.2751017212867737,115,0.26136183738708496,35999,,,,,
0.2508280575275421,115,0.26530104875564575,36049,,,,,
0.44448596239089966,115,0.4581637382507324,36099,,,,,
0.11543311178684235,115,0.14138750731945038,36149,,,,,
,115,,36191,0.7599999904632568,0.7444000244140625,,,
,115,,36191,,,0.8092197775840759,0.7911157608032227,0.8736000061035156
0.14768821001052856,116,0.1756867617368698,36199,,,,,
0.5156347751617432,116,0.454787015914917,36249,,,,,
0.2474072277545929,116,0.25002557039260864,36299,,,,,
0.31997042894363403,116,0.35185667872428894,36349,,,,,
0.3867570459842682,116,0.45585504174232483,36399,,,,,
0.22883830964565277,116,0.25321251153945923,36449,,,,,
0.1715410053730011,116,0.17483709752559662,36499,,,,,
,116,,36503,0.7652999758720398,0.7534000277519226,,,
,116,,36503,,,0.8192107081413269,0.806565523147583,0.8733999729156494
