step,train_loss,epoch,test_acc
41999,1.935612440109253,107,
42049,1.969362497329712,107,
42099,1.9057663679122925,107,
42119,,107,0.9103999733924866
42149,1.6407577991485596,108,
42199,1.9749635457992554,108,
42249,2.078742265701294,108,
42299,1.8522993326187134,108,
42349,1.8069205284118652,108,
42399,1.7398812770843506,108,
42449,1.9391911029815674,108,
42499,2.02400541305542,108,
42509,,108,0.9126999974250793
42549,2.100590944290161,109,
42599,1.510770559310913,109,
42649,1.896770715713501,109,
42699,1.8391414880752563,109,
42749,1.9312539100646973,109,
42799,1.904534935951233,109,
42849,1.6191532611846924,109,
42899,2.000131607055664,109,
42899,,109,0.9070000052452087
42949,1.9808666706085205,110,
42999,2.164499282836914,110,
43049,2.00454044342041,110,
43099,2.0113556385040283,110,
43149,1.9445929527282715,110,
43199,1.8661468029022217,110,
43249,2.0575249195098877,110,
43289,,110,0.9118000268936157
43299,1.3562780618667603,111,
43349,2.0318570137023926,111,
43399,1.938826322555542,111,
43449,1.6402039527893066,111,
43499,1.9552907943725586,111,
43549,2.093733310699463,111,
43599,1.8278937339782715,111,
43649,1.9684479236602783,111,
43679,,111,0.9103000164031982
43699,1.9134800434112549,112,
43749,2.0740537643432617,112,
43799,1.9763766527175903,112,
43849,2.001758337020874,112,
43899,1.9764397144317627,112,
43949,1.6920270919799805,112,
43999,1.7674121856689453,112,
44049,1.8245372772216797,112,
44069,,112,0.9121000170707703
44099,1.4913545846939087,113,
44149,2.0064287185668945,113,
44199,1.8140405416488647,113,
44249,1.9600239992141724,113,
44299,1.89870285987854,113,
44349,2.0865912437438965,113,
44399,1.6862175464630127,113,
44449,1.9649100303649902,113,
44459,,113,0.9147999882698059
44499,1.9169484376907349,114,
44549,1.9649744033813477,114,
44599,1.9010881185531616,114,
44649,1.9056588411331177,114,
44699,1.622736930847168,114,
44749,1.1349645853042603,114,
44799,2.043945789337158,114,
44849,1.881701946258545,114,
44849,,114,0.9154999852180481
44899,1.744835376739502,115,
44949,1.8852901458740234,115,
44999,2.0111608505249023,115,
45049,2.147040843963623,115,
45099,1.9127285480499268,115,
45149,1.7044187784194946,115,
45199,1.8276617527008057,115,
45239,,115,0.9101999998092651
45249,1.7292805910110474,116,
45299,1.9880750179290771,116,
45349,1.8060659170150757,116,
45399,2.027843475341797,116,
45449,1.994197130203247,116,
45499,1.9703189134597778,116,
45549,1.9635944366455078,116,
45599,1.9329805374145508,116,
45629,,116,0.9128000140190125
45649,1.9829427003860474,117,
45699,1.8542433977127075,117,
45749,1.8842653036117554,117,
45799,1.9234566688537598,117,
45849,1.880457878112793,117,
45899,1.7904093265533447,117,
45949,1.5508592128753662,117,
45999,2.0289809703826904,117,
46019,,117,0.9136999845504761
46049,1.6385419368743896,118,
46099,1.9274864196777344,118,
46149,1.9215092658996582,118,
46199,1.600216269493103,118,
46249,2.0003132820129395,118,
46299,1.9667099714279175,118,
46349,1.740293264389038,118,
46399,1.8773237466812134,118,
46409,,118,0.9140999913215637
46449,1.8575043678283691,119,
46499,2.060605525970459,119,
46549,1.6946923732757568,119,
46599,1.8329312801361084,119,
46649,2.008525848388672,119,
46699,1.9602038860321045,119,
46749,1.9466397762298584,119,
46799,2.1630284786224365,119,
46799,,119,0.9133999943733215
46849,1.9021131992340088,120,
46899,1.7752418518066406,120,
46949,2.028914213180542,120,
46999,1.8545887470245361,120,
47049,1.9554121494293213,120,
47099,1.7238519191741943,120,
47149,1.9837188720703125,120,
47189,,120,0.9139000177383423
47199,1.7779467105865479,121,
47249,1.9863882064819336,121,
47299,1.9829769134521484,121,
47349,1.9620012044906616,121,
47399,2.0246191024780273,121,
47449,1.544128656387329,121,
47499,1.9555408954620361,121,
47549,2.069599151611328,121,
47579,,121,0.9139000177383423
47599,1.8257780075073242,122,
47649,1.6644041538238525,122,
47699,1.987089991569519,122,
47749,1.583296775817871,122,
47799,1.8706895112991333,122,
47849,1.996304988861084,122,
47899,2.076686382293701,122,
47949,1.793200969696045,122,
47969,,122,0.9154999852180481
47999,1.7442123889923096,123,
48049,1.8581397533416748,123,
48099,1.6472331285476685,123,
48149,1.8661930561065674,123,
48199,1.8209577798843384,123,
48249,2.0756187438964844,123,
48299,2.016348123550415,123,
48349,1.8534059524536133,123,
48359,,123,0.9118000268936157
48399,1.826904058456421,124,
48449,1.9064037799835205,124,
48499,1.3815968036651611,124,
48549,1.861314296722412,124,
48599,1.9532036781311035,124,
48649,1.9047590494155884,124,
48699,1.9293088912963867,124,
48749,2.017542839050293,124,
48749,,124,0.9129999876022339
48799,1.843419075012207,125,
48849,1.8288474082946777,125,
48899,1.4027196168899536,125,
48949,1.9765952825546265,125,
48999,2.0457756519317627,125,
49049,1.8817996978759766,125,
49099,2.052018165588379,125,
49139,,125,0.9154000282287598
49149,2.104060411453247,126,
49199,2.085909843444824,126,
49249,1.7868212461471558,126,
49299,1.871877670288086,126,
49349,1.6987289190292358,126,
49399,1.9543805122375488,126,
49449,1.984830617904663,126,
49499,1.8197840452194214,126,
49529,,126,0.9090999960899353
49549,1.7922930717468262,127,
49599,1.9963769912719727,127,
49649,2.018937110900879,127,
49699,2.004734992980957,127,
49749,1.8066930770874023,127,
49799,1.624610424041748,127,
49849,1.5061278343200684,127,
49899,1.9370238780975342,127,
49919,,127,0.9108999967575073
49949,1.767289161682129,128,
49999,1.9918712377548218,128,
50049,1.839362382888794,128,
50099,1.939100980758667,128,
50149,2.003434896469116,128,
50199,1.7358499765396118,128,
50249,1.9442164897918701,128,
50299,1.655344843864441,128,
50309,,128,0.9154000282287598
50349,2.0028321743011475,129,
50399,1.7217915058135986,129,
50449,2.005211353302002,129,
50499,2.0197513103485107,129,
50549,1.8062834739685059,129,
50599,1.5513951778411865,129,
50649,1.8910801410675049,129,
50699,1.5483304262161255,129,
50699,,129,0.9129999876022339
50749,1.6656138896942139,130,
50799,1.9569556713104248,130,
50849,1.993168830871582,130,
50899,2.0944766998291016,130,
50949,1.7815226316452026,130,
50999,1.9286835193634033,130,
51049,1.8911552429199219,130,
51089,,130,0.9146999716758728
51099,1.6889448165893555,131,
51149,1.8407422304153442,131,
51199,1.6495527029037476,131,
51249,1.9533034563064575,131,
51299,1.8012135028839111,131,
51349,1.73225736618042,131,
51399,1.9958429336547852,131,
51449,1.703890323638916,131,
51479,,131,0.9186999797821045
51499,1.7996525764465332,132,
51549,1.9606280326843262,132,
51599,1.91395103931427,132,
51649,1.8939111232757568,132,
51699,1.9623115062713623,132,
51749,2.0258913040161133,132,
51799,1.2038354873657227,132,
51849,2.051030158996582,132,
51869,,132,0.9143999814987183
51899,1.859011173248291,133,
51949,2.005056381225586,133,
51999,1.9216814041137695,133,
52049,1.9681932926177979,133,
52099,1.5516672134399414,133,
52149,1.8526277542114258,133,
52199,1.8206663131713867,133,
52249,2.069626569747925,133,
52259,,133,0.9146000146865845
52299,2.0113203525543213,134,
52349,1.8542499542236328,134,
52399,1.919903039932251,134,
52449,1.7445778846740723,134,
52499,1.5499000549316406,134,
52549,1.8735101222991943,134,
52599,1.8295906782150269,134,
52649,1.9718434810638428,134,
52649,,134,0.9121000170707703
52699,1.4650137424468994,135,
52749,1.967974066734314,135,
52799,1.5395703315734863,135,
52849,1.800733208656311,135,
52899,1.4063433408737183,135,
52949,1.831467866897583,135,
52999,1.6578152179718018,135,
53039,,135,0.9140999913215637
53049,1.9551360607147217,136,
53099,1.9576523303985596,136,
53149,2.048173427581787,136,
53199,2.0077080726623535,136,
53249,1.8965656757354736,136,
53299,2.054948091506958,136,
53349,1.6746954917907715,136,
53399,2.0298614501953125,136,
53429,,136,0.9146999716758728
53449,1.7794241905212402,137,
53499,1.8798723220825195,137,
53549,2.078347682952881,137,
53599,1.9690742492675781,137,
53649,1.908793568611145,137,
53699,1.7547659873962402,137,
53749,1.8182556629180908,137,
53799,1.9958388805389404,137,
53819,,137,0.9190999865531921
53849,1.7887804508209229,138,
53899,1.5772525072097778,138,
53949,2.1486239433288574,138,
53999,1.9858343601226807,138,
54049,1.7625199556350708,138,
54099,1.505666732788086,138,
54149,1.825300931930542,138,
54199,1.9492700099945068,138,
54209,,138,0.9143999814987183
54249,1.8186471462249756,139,
54299,1.7472238540649414,139,
54349,1.944515585899353,139,
54399,1.7514824867248535,139,
54449,1.3249244689941406,139,
54499,1.6805943250656128,139,
54549,1.9924510717391968,139,
54599,1.7552762031555176,139,
54599,,139,0.9156000018119812
54649,1.7567455768585205,140,
54699,2.037029504776001,140,
54749,2.0155375003814697,140,
54799,1.7758235931396484,140,
54849,1.927904486656189,140,
54899,1.8700025081634521,140,
54949,1.7460741996765137,140,
54989,,140,0.9171000123023987
54999,1.7455580234527588,141,
55049,1.9691143035888672,141,
55099,1.8550050258636475,141,
55149,1.869652271270752,141,
55199,1.6884205341339111,141,
55249,1.4482569694519043,141,
55299,1.8401429653167725,141,
55349,1.5417698621749878,141,
55379,,141,0.913100004196167
55399,1.540313482284546,142,
55449,1.7393412590026855,142,
55499,1.9950239658355713,142,
55549,1.7728235721588135,142,
55599,1.6824889183044434,142,
55649,1.908278226852417,142,
55699,1.844590187072754,142,
55749,1.7418692111968994,142,
55769,,142,0.911300003528595
55799,1.79213285446167,143,
55849,1.9665765762329102,143,
55899,1.8299472332000732,143,
55949,1.9222149848937988,143,
55999,1.9825034141540527,143,
56049,1.8641798496246338,143,
56099,1.9869095087051392,143,
56149,1.7586724758148193,143,
56159,,143,0.9117000102996826
56199,1.9496583938598633,144,
56249,1.8006272315979004,144,
56299,1.8345426321029663,144,
56349,1.9728516340255737,144,
56399,1.7834994792938232,144,
56449,1.6412867307662964,144,
56499,1.998366117477417,144,
56549,1.8416144847869873,144,
56549,,144,0.9126999974250793
56599,1.728013277053833,145,
56649,2.1281304359436035,145,
56699,1.7581270933151245,145,
56749,1.858992576599121,145,
56799,1.973341941833496,145,
56849,1.1211292743682861,145,
56899,1.520617961883545,145,
56939,,145,0.9126999974250793
56949,1.8687421083450317,146,
56999,1.7928001880645752,146,
57049,2.0643351078033447,146,
57099,1.9333131313323975,146,
57149,1.9436312913894653,146,
57199,1.998577356338501,146,
57249,1.8775675296783447,146,
57299,1.9081225395202637,146,
57329,,146,0.9138000011444092
57349,1.6870115995407104,147,
57399,1.944496750831604,147,
57449,1.4246068000793457,147,
57499,1.922987461090088,147,
57549,1.795104742050171,147,
57599,1.6025055646896362,147,
57649,1.6467759609222412,147,
57699,1.911117434501648,147,
57719,,147,0.9169999957084656
57749,1.9394752979278564,148,
57799,1.717397928237915,148,
57849,2.012564182281494,148,
57899,2.0195183753967285,148,
57949,1.572306752204895,148,
57999,1.615943193435669,148,
58049,1.7380051612854004,148,
58099,1.8941766023635864,148,
58109,,148,0.9144999980926514
58149,2.0289692878723145,149,
58199,2.052065849304199,149,
58249,1.9736452102661133,149,
58299,2.102489471435547,149,
58349,1.9736595153808594,149,
58399,1.34580659866333,149,
58449,1.7508999109268188,149,
58499,1.912207841873169,149,
58499,,149,0.9142000079154968
58549,1.4379914999008179,150,
58599,1.7563024759292603,150,
58649,1.8530616760253906,150,
58699,1.8097962141036987,150,
58749,1.7098695039749146,150,
58799,1.7080236673355103,150,
58849,1.4280846118927002,150,
58889,,150,0.9207000136375427
58899,1.6908737421035767,151,
58949,1.850196361541748,151,
58999,1.7750494480133057,151,
59049,1.6676195859909058,151,
59099,1.7802497148513794,151,
59149,1.2291004657745361,151,
59199,1.7197858095169067,151,
59249,1.7993419170379639,151,
59279,,151,0.9175999760627747
59299,1.5151035785675049,152,
59349,1.7469446659088135,152,
59399,1.7205426692962646,152,
59449,1.7236788272857666,152,
59499,1.76949143409729,152,
59549,1.615570306777954,152,
59599,1.6762032508850098,152,
59649,1.4103193283081055,152,
59669,,152,0.9207000136375427
59699,1.7705544233322144,153,
59749,1.6604506969451904,153,
59799,1.828365683555603,153,
59849,1.716113567352295,153,
59899,1.4603090286254883,153,
59949,1.5771503448486328,153,
59999,1.4899662733078003,153,
60049,1.556563377380371,153,
60059,,153,0.9212999939918518
60099,1.6556328535079956,154,
60149,1.5678980350494385,154,
60199,1.7559260129928589,154,
60249,1.7001876831054688,154,
60299,1.6299619674682617,154,
60349,1.6305897235870361,154,
60399,1.552095651626587,154,
60449,1.6177384853363037,154,
60449,,154,0.9208999872207642
60499,1.0665674209594727,155,
60549,1.7181875705718994,155,
60599,1.648923635482788,155,
60649,1.696136236190796,155,
60699,1.655236840248108,155,
60749,1.7573305368423462,155,
60799,1.406194806098938,155,
60839,,155,0.9200999736785889
60849,1.6704165935516357,156,
60899,1.3879426717758179,156,
60949,1.5336391925811768,156,
60999,1.68603515625,156,
61049,1.6209402084350586,156,
61099,1.4582500457763672,156,
61149,1.723031759262085,156,
61199,1.514953374862671,156,
61229,,156,0.9203000068664551
61249,1.162915587425232,157,
61299,1.6964061260223389,157,
61349,1.3884625434875488,157,
61399,1.4690260887145996,157,
61449,1.641797661781311,157,
61499,1.3647152185440063,157,
61549,1.0765981674194336,157,
61599,1.6255881786346436,157,
61619,,157,0.9211999773979187
61649,1.531927227973938,158,
61699,1.5075924396514893,158,
61749,1.5994782447814941,158,
61799,1.7339024543762207,158,
61849,1.6729533672332764,158,
61899,1.664825201034546,158,
61949,1.6569693088531494,158,
61999,1.6440283060073853,158,
62009,,158,0.9186999797821045
62049,1.2871285676956177,159,
62099,1.7245426177978516,159,
62149,1.508444905281067,159,
62199,1.5160436630249023,159,
62249,1.525534749031067,159,
62299,1.567061185836792,159,
62349,1.414236307144165,159,
62399,1.5559645891189575,159,
62399,,159,0.9205999970436096
62449,1.6989609003067017,160,
62499,1.4515079259872437,160,
62549,1.5874912738800049,160,
62599,1.4212342500686646,160,
62649,1.679476261138916,160,
62699,1.463491439819336,160,
62749,1.6420190334320068,160,
62789,,160,0.9204000234603882
62799,1.5209485292434692,161,
62849,1.5948281288146973,161,
62899,1.4690207242965698,161,
62949,1.5884284973144531,161,
62999,1.5580672025680542,161,
63049,1.6460094451904297,161,
63099,1.3450478315353394,161,
63149,1.5255393981933594,161,
63179,,161,0.9211000204086304
63199,1.3840217590332031,162,
63249,1.709733009338379,162,
63299,1.4270858764648438,162,
63349,1.3499369621276855,162,
63399,1.5723577737808228,162,
63449,1.7132210731506348,162,
63499,1.7157883644104004,162,
63549,1.468968391418457,162,
63569,,162,0.921500027179718
63599,1.6172993183135986,163,
63649,1.7562799453735352,163,
63699,1.54179048538208,163,
63749,1.7113397121429443,163,
63799,1.3647408485412598,163,
63849,1.666670799255371,163,
63899,1.5912237167358398,163,
63949,1.6207523345947266,163,
63959,,163,0.9222000241279602
63999,1.415677785873413,164,
64049,1.514439344406128,164,
64099,1.537731409072876,164,
64149,1.5950524806976318,164,
64199,1.5330584049224854,164,
64249,1.5539458990097046,164,
64299,1.6798665523529053,164,
64349,1.6422613859176636,164,
64349,,164,0.9185000061988831
64399,1.6399576663970947,165,
64449,1.6375409364700317,165,
64499,1.6628668308258057,165,
64549,1.4419538974761963,165,
64599,1.4218134880065918,165,
64649,1.65985107421875,165,
64699,1.3227696418762207,165,
64739,,165,0.9204999804496765
64749,1.5714399814605713,166,
64799,1.4688200950622559,166,
64849,1.6515309810638428,166,
64899,1.7243022918701172,166,
64949,1.6370093822479248,166,
64999,1.4027347564697266,166,
65049,1.6719779968261719,166,
65099,1.4991588592529297,166,
65129,,166,0.9218999743461609
65149,1.1155494451522827,167,
65199,1.628736972808838,167,
65249,1.518633246421814,167,
65299,1.2141814231872559,167,
65349,1.3818488121032715,167,
65399,1.4098448753356934,167,
65449,1.2391237020492554,167,
65499,1.6089262962341309,167,
65519,,167,0.921999990940094
65549,1.6695330142974854,168,
65599,1.5371330976486206,168,
65649,1.6327335834503174,168,
65699,1.34994637966156,168,
65749,1.6246616840362549,168,
65799,1.6099261045455933,168,
65849,1.4864990711212158,168,
65899,1.4869376420974731,168,
65909,,168,0.9225999712944031
65949,1.4091062545776367,169,
65999,1.4502114057540894,169,
66049,1.7098406553268433,169,
66099,1.388211727142334,169,
66149,1.7027108669281006,169,
66199,1.5086147785186768,169,
66249,1.540593147277832,169,
66299,1.5712990760803223,169,
66299,,169,0.9211999773979187
66349,1.6479840278625488,170,
66399,1.6218538284301758,170,
66449,1.6291821002960205,170,
66499,1.2868940830230713,170,
66549,1.3834476470947266,170,
66599,1.3886241912841797,170,
66649,1.7130942344665527,170,
66689,,170,0.9196000099182129
66699,1.5576105117797852,171,
66749,1.2462358474731445,171,
66799,1.4617218971252441,171,
66849,1.3775124549865723,171,
66899,1.666719675064087,171,
66949,1.3448822498321533,171,
66999,1.2923741340637207,171,
67049,1.692197561264038,171,
67079,,171,0.9217000007629395
67099,1.5238933563232422,172,
67149,1.449211835861206,172,
67199,1.4898676872253418,172,
67249,1.4176321029663086,172,
67299,1.332486867904663,172,
67349,1.6510331630706787,172,
67399,1.6437559127807617,172,
67449,1.5188064575195312,172,
67469,,172,0.9203000068664551
67499,1.6080410480499268,173,
67549,1.6886799335479736,173,
67599,1.3418952226638794,173,
67649,1.493957757949829,173,
67699,1.568260908126831,173,
67749,1.5365478992462158,173,
67799,1.4694759845733643,173,
67849,1.4595057964324951,173,
67859,,173,0.9243999719619751
67899,1.3472144603729248,174,
67949,1.5188837051391602,174,
67999,1.7155135869979858,174,
68049,1.7187130451202393,174,
68099,1.4516408443450928,174,
68149,1.4205853939056396,174,
68199,1.3329188823699951,174,
68249,1.471518874168396,174,
68249,,174,0.921999990940094
68299,1.5798535346984863,175,
68349,1.6422011852264404,175,
68399,1.4617455005645752,175,
68449,1.5234456062316895,175,
68499,1.600980520248413,175,
68549,1.5326176881790161,175,
68599,1.5069122314453125,175,
68639,,175,0.9229000210762024
68649,1.577556848526001,176,
68699,1.670687198638916,176,
68749,1.545272707939148,176,
68799,1.553353190422058,176,
68849,1.5177009105682373,176,
68899,1.649376630783081,176,
68949,1.3167592287063599,176,
68999,1.6104530096054077,176,
69029,,176,0.9211000204086304
69049,1.5955458879470825,177,
69099,1.6869627237319946,177,
69149,1.6076968908309937,177,
69199,1.264203667640686,177,
69249,1.401027798652649,177,
69299,1.4917594194412231,177,
69349,1.5501642227172852,177,
69399,1.7063822746276855,177,
69419,,177,0.9212999939918518
69449,1.4617295265197754,178,
69499,1.3167634010314941,178,
69549,1.4195705652236938,178,
69599,1.6022531986236572,178,
69649,1.538792371749878,178,
69699,1.4771479368209839,178,
69749,1.2709479331970215,178,
69799,1.5577874183654785,178,
69809,,178,0.9211999773979187
69849,1.4069154262542725,179,
69899,1.5729589462280273,179,
69949,1.2680914402008057,179,
69999,1.6443215608596802,179,
70049,1.500516414642334,179,
70099,1.489290475845337,179,
70149,1.4576442241668701,179,
70199,1.4662929773330688,179,
70199,,179,0.9222000241279602
70249,1.493436574935913,180,
70299,1.3261957168579102,180,
70349,1.5807571411132812,180,
70399,1.4951488971710205,180,
70449,1.0330195426940918,180,
70499,1.1315416097640991,180,
70549,1.6173336505889893,180,
70589,,180,0.9225999712944031
70599,1.4148344993591309,181,
70649,1.5160162448883057,181,
70699,1.4555931091308594,181,
70749,1.1758182048797607,181,
70799,1.4841768741607666,181,
70849,1.6593115329742432,181,
70899,1.5743311643600464,181,
70949,1.5335640907287598,181,
70979,,181,0.9218000173568726
70999,1.41115140914917,182,
71049,1.5596867799758911,182,
71099,1.430999517440796,182,
71149,1.5974221229553223,182,
71199,1.6583693027496338,182,
71249,1.6250241994857788,182,
71299,1.3830676078796387,182,
71349,1.5251812934875488,182,
71369,,182,0.9178000092506409
71399,1.7492389678955078,183,
71449,1.6212005615234375,183,
71499,1.3182414770126343,183,
71549,1.3881046772003174,183,
71599,1.5208966732025146,183,
71649,1.5983502864837646,183,
71699,1.5727853775024414,183,
71749,1.4749425649642944,183,
71759,,183,0.9217000007629395
71799,1.6420692205429077,184,
71849,1.086176872253418,184,
71899,1.6041146516799927,184,
71949,1.4858660697937012,184,
71999,1.442690372467041,184,
72049,1.5470795631408691,184,
72099,1.6661841869354248,184,
72149,1.1025300025939941,184,
72149,,184,0.9229000210762024
72199,1.6653757095336914,185,
72249,1.6203794479370117,185,
72299,1.4943053722381592,185,
72349,1.521984577178955,185,
72399,1.4651081562042236,185,
72449,1.48664128780365,185,
72499,1.3389649391174316,185,
72539,,185,0.9207000136375427
72549,1.5682306289672852,186,
72599,1.5113434791564941,186,
72649,1.3759968280792236,186,
72699,1.646566390991211,186,
72749,1.3217227458953857,186,
72799,1.7177777290344238,186,
72849,1.5825870037078857,186,
72899,1.5693169832229614,186,
72929,,186,0.921500027179718
72949,1.3353267908096313,187,
72999,1.5341850519180298,187,
73049,1.3196971416473389,187,
73099,1.5582349300384521,187,
73149,1.6189419031143188,187,
73199,1.7349622249603271,187,
73249,1.5939483642578125,187,
73299,1.2747243642807007,187,
73319,,187,0.9218000173568726
73349,1.4304006099700928,188,
73399,1.3448245525360107,188,
73449,1.5348055362701416,188,
73499,1.476594090461731,188,
73549,1.5301575660705566,188,
73599,1.5153841972351074,188,
73649,1.5741965770721436,188,
73699,1.5695968866348267,188,
73709,,188,0.921999990940094
73749,1.506666898727417,189,
73799,1.54538893699646,189,
73849,1.6265190839767456,189,
73899,1.5408570766448975,189,
73949,1.584037184715271,189,
73999,1.4902626276016235,189,
74049,1.5620062351226807,189,
74099,1.5225603580474854,189,
74099,,189,0.9217000007629395
74149,1.4381225109100342,190,
74199,1.608703851699829,190,
74249,1.658915638923645,190,
74299,1.3890748023986816,190,
74349,1.3589706420898438,190,
74399,1.5398919582366943,190,
74449,1.649107575416565,190,
74489,,190,0.92330002784729
74499,1.2813515663146973,191,
74549,1.5510401725769043,191,
74599,1.5259904861450195,191,
74649,1.5309624671936035,191,
74699,1.5527247190475464,191,
74749,1.3066223859786987,191,
74799,1.6015560626983643,191,
74849,1.506731629371643,191,
74879,,191,0.9236000180244446
74899,1.5852859020233154,192,
74949,1.4307032823562622,192,
74999,1.594157338142395,192,
75049,1.4095699787139893,192,
75099,1.5582942962646484,192,
75149,1.1885781288146973,192,
75199,1.5677132606506348,192,
75249,1.563586711883545,192,
75269,,192,0.9222999811172485
75299,1.4919772148132324,193,
75349,1.4917523860931396,193,
75399,1.638157844543457,193,
75449,1.517195701599121,193,
75499,1.4589836597442627,193,
75549,1.6227277517318726,193,
75599,1.4512107372283936,193,
75649,1.3995118141174316,193,
75659,,193,0.9236999750137329
75699,1.407770037651062,194,
75749,1.442094087600708,194,
75799,1.452885627746582,194,
75849,1.384142518043518,194,
75899,1.4726738929748535,194,
75949,1.5713953971862793,194,
75999,1.4341764450073242,194,
76049,1.341374397277832,194,
76049,,194,0.9208999872207642
76099,1.6113488674163818,195,
76149,1.5717589855194092,195,
76199,1.5011295080184937,195,
76249,1.5069713592529297,195,
76299,1.1095964908599854,195,
76349,1.4884772300720215,195,
76399,1.033532738685608,195,
76439,,195,0.9222999811172485
76449,1.1876518726348877,196,
76499,1.6568655967712402,196,
76549,1.4018250703811646,196,
76599,1.5376150608062744,196,
76649,1.6585967540740967,196,
76699,1.4727838039398193,196,
76749,1.5936955213546753,196,
76799,1.6137477159500122,196,
76829,,196,0.9226999878883362
76849,1.4871081113815308,197,
76899,1.591235876083374,197,
76949,1.608002781867981,197,
76999,1.3773986101150513,197,
77049,1.6150434017181396,197,
77099,1.6480598449707031,197,
77149,1.4210479259490967,197,
77199,1.037805199623108,197,
77219,,197,0.9244999885559082
77249,1.6162376403808594,198,
77299,1.5155278444290161,198,
77349,1.3469234704971313,198,
77399,1.6029982566833496,198,
77449,1.5408935546875,198,
77499,1.5913710594177246,198,
77549,1.5367636680603027,198,
77599,1.6253423690795898,198,
77609,,198,0.9221000075340271
77649,1.2997815608978271,199,
77699,1.408826470375061,199,
77749,1.2543708086013794,199,
77799,1.439244031906128,199,
77849,1.5261151790618896,199,
77899,0.9247824549674988,199,
77949,1.4378275871276855,199,
77999,1.348297119140625,199,
77999,,199,0.921999990940094
78049,1.61458420753479,200,
78099,1.5823063850402832,200,
78149,1.6046886444091797,200,
78199,1.514264464378357,200,
78249,1.5339504480361938,200,
78299,1.6017506122589111,200,
78349,1.2890958786010742,200,
78389,,200,0.9226999878883362
78399,1.5778096914291382,201,
78449,1.6185234785079956,201,
78499,1.4916391372680664,201,
78549,1.4487290382385254,201,
78599,1.2712032794952393,201,
78649,1.5563371181488037,201,
78699,1.6426974534988403,201,
78749,1.4350686073303223,201,
78779,,201,0.920799970626831
78799,1.5239115953445435,202,
78849,1.6016438007354736,202,
78899,1.5643625259399414,202,
78949,1.5307985544204712,202,
78999,1.3410067558288574,202,
79049,1.531712293624878,202,
79099,1.3122758865356445,202,
79149,1.5636227130889893,202,
79169,,202,0.921999990940094
79199,1.5204195976257324,203,
79249,1.4394805431365967,203,
79299,1.076797604560852,203,
79349,1.547255039215088,203,
79399,1.508812427520752,203,
79449,1.573657751083374,203,
79499,1.2290643453598022,203,
79549,1.4886538982391357,203,
79559,,203,0.9233999848365784
79599,1.525212287902832,204,
79649,1.528958797454834,204,
79699,1.5242396593093872,204,
79749,1.5203585624694824,204,
79799,1.3553400039672852,204,
79849,1.3827497959136963,204,
79899,1.4007724523544312,204,
79949,1.5858323574066162,204,
79949,,204,0.9226999878883362
79999,1.22713303565979,205,
80049,1.37437105178833,205,
80099,1.5616214275360107,205,
80149,1.629417061805725,205,
80199,1.3935679197311401,205,
80249,1.4994632005691528,205,
80299,1.5011744499206543,205,
80339,,205,0.9207000136375427
80349,1.4957009553909302,206,
80399,1.5296082496643066,206,
80449,1.4320437908172607,206,
80499,1.3221244812011719,206,
80549,1.517612099647522,206,
80599,1.5074100494384766,206,
80649,1.5799239873886108,206,
80699,1.2712581157684326,206,
80729,,206,0.920199990272522
80749,1.1657509803771973,207,
80799,1.3564093112945557,207,
80849,1.6076271533966064,207,
80899,1.270758032798767,207,
80949,1.58567214012146,207,
80999,1.2163236141204834,207,
81049,1.5435848236083984,207,
81099,1.5531965494155884,207,
81119,,207,0.9207000136375427
81149,1.4506111145019531,208,
81199,1.4212191104888916,208,
81249,1.528602123260498,208,
81299,1.5215762853622437,208,
81349,1.5404186248779297,208,
81399,1.574880599975586,208,
81449,1.5780689716339111,208,
81499,1.5016769170761108,208,
81509,,208,0.9236000180244446
81549,1.4360982179641724,209,
81599,1.510333776473999,209,
81649,1.560657024383545,209,
81699,1.4642444849014282,209,
81749,1.3043338060379028,209,
81799,1.3824301958084106,209,
81849,1.2257347106933594,209,
81899,1.5011017322540283,209,
81899,,209,0.9204999804496765
81949,1.1144278049468994,210,
81999,1.4932620525360107,210,
82049,1.3858883380889893,210,
82099,1.4560025930404663,210,
82149,1.0353096723556519,210,
82199,1.5186750888824463,210,
82249,1.344382882118225,210,
82289,,210,0.9192000031471252
82299,1.2958674430847168,211,
82349,1.6022465229034424,211,
82399,1.4352807998657227,211,
82449,1.330019235610962,211,
82499,1.5951390266418457,211,
82549,1.5496323108673096,211,
82599,1.4662117958068848,211,
82649,1.5927610397338867,211,
82679,,211,0.9226999878883362
82699,1.5766029357910156,212,
82749,1.4570116996765137,212,
82799,1.4918866157531738,212,
82849,1.3722440004348755,212,
82899,1.4151465892791748,212,
82949,1.5358054637908936,212,
82999,1.4466443061828613,212,
83049,1.3740780353546143,212,
83069,,212,0.9228000044822693
83099,1.4175199270248413,213,
83149,1.6136714220046997,213,
83199,1.5180444717407227,213,
83249,1.388575553894043,213,
83299,1.5783066749572754,213,
83349,1.4862232208251953,213,
83399,1.4311250448226929,213,
83449,1.5987739562988281,213,
83459,,213,0.9205999970436096
83499,1.6760141849517822,214,
83549,1.523768424987793,214,
83599,1.6069269180297852,214,
83649,1.498757004737854,214,
83699,1.3510324954986572,214,
83749,1.4748975038528442,214,
83799,1.321889877319336,214,
83849,1.4222440719604492,214,
83849,,214,0.9223999977111816
83899,1.6392916440963745,215,
