train_loss,step,epoch,val_acc,test_acc,train_acc
-0.44991642236709595,28449,91,,,
-0.45132550597190857,28499,91,,,
-0.40925198793411255,28549,91,,,
-0.41841310262680054,28599,91,,,
-0.44648492336273193,28649,91,,,
-0.450909823179245,28699,91,,,
,28703,91,0.7745000123977661,,
,28703,91,,0.8970999717712402,0.8239182829856873
-0.4436013996601105,28749,92,,,
-0.4480326175689697,28799,92,,,
-0.4008655846118927,28849,92,,,
-0.40753692388534546,28899,92,,,
-0.4715678095817566,28949,92,,,
-0.47090262174606323,28999,92,,,
,29015,92,0.7746000289916992,,
,29015,92,,0.896399974822998,0.8244691491127014
-0.4516121745109558,29049,93,,,
-0.4704108238220215,29099,93,,,
-0.46600255370140076,29149,93,,,
-0.42144152522087097,29199,93,,,
-0.49179303646087646,29249,93,,,
-0.42043888568878174,29299,93,,,
,29327,93,0.7735000252723694,,
,29327,93,,0.8949000239372253,0.8246444463729858
-0.4321635067462921,29349,94,,,
-0.4665886461734772,29399,94,,,
-0.41676539182662964,29449,94,,,
-0.43422597646713257,29499,94,,,
-0.4408731162548065,29549,94,,,
-0.473760724067688,29599,94,,,
,29639,94,0.7756999731063843,,
,29639,94,,0.8964999914169312,0.8254707455635071
-0.4310993552207947,29649,95,,,
-0.4550628662109375,29699,95,,,
-0.4542880058288574,29749,95,,,
-0.44486039876937866,29799,95,,,
-0.42004138231277466,29849,95,,,
-0.4466952681541443,29899,95,,,
-0.45299088954925537,29949,95,,,
,29951,95,0.7746000289916992,,
,29951,95,,0.8956999778747559,0.8247696161270142
-0.4811728596687317,29999,96,,,
-0.4664819836616516,30049,96,,,
-0.44752639532089233,30099,96,,,
-0.4037153124809265,30149,96,,,
-0.4478793740272522,30199,96,,,
-0.4542638659477234,30249,96,,,
,30263,96,0.772599995136261,,
,30263,96,,0.8968999981880188,0.8260717391967773
-0.4439929723739624,30299,97,,,
-0.46660301089286804,30349,97,,,
-0.4020082354545593,30399,97,,,
-0.48116350173950195,30449,97,,,
-0.4180499315261841,30499,97,,,
-0.463006854057312,30549,97,,,
,30575,97,0.7738000154495239,,
,30575,97,,0.8970000147819519,0.8266476392745972
-0.4660263657569885,30599,98,,,
-0.44198983907699585,30649,98,,,
-0.43637269735336304,30699,98,,,
-0.44392478466033936,30749,98,,,
-0.42083919048309326,30799,98,,,
-0.4636800289154053,30849,98,,,
,30887,98,0.7738999724388123,,
,30887,98,,0.8960000276565552,0.8277243375778198
-0.46650078892707825,30899,99,,,
-0.4676107168197632,30949,99,,,
-0.4543563723564148,30999,99,,,
-0.4519878625869751,31049,99,,,
-0.4233156442642212,31099,99,,,
-0.44653037190437317,31149,99,,,
-0.4514537751674652,31199,99,,,
,31199,99,0.7738000154495239,,
,31199,99,,0.8949999809265137,0.8271484375
