epoch,train_loss,step,val_acc,val_loss,test_acc
67,1.6295130252838135,21149,,,
67,1.2494521141052246,21199,,,
67,,21215,0.7174999713897705,0.9906262755393982,
67,,21215,,,0.7518789768218994
68,1.2725602388381958,21249,,,
68,1.4073376655578613,21299,,,
68,1.704247236251831,21349,,,
68,1.428586483001709,21399,,,
68,1.723184585571289,21449,,,
68,1.704522728919983,21499,,,
68,,21527,0.7080000042915344,1.0319278240203857,
68,,21527,,,0.746835470199585
69,1.4606260061264038,21549,,,
69,1.1304924488067627,21599,,,
69,1.020896553993225,21649,,,
69,1.8200076818466187,21699,,,
69,1.5176141262054443,21749,,,
69,1.241697072982788,21799,,,
69,,21839,0.7109000086784363,0.9965506792068481,
69,,21839,,,0.7539557218551636
70,0.9405689239501953,21849,,,
70,1.739019513130188,21899,,,
70,1.5317389965057373,21949,,,
70,1.0772813558578491,21999,,,
70,1.6925591230392456,22049,,,
70,1.4645509719848633,22099,,,
70,1.6699373722076416,22149,,,
70,,22151,0.7188000082969666,0.9582825303077698,
70,,22151,,,0.757219135761261
71,1.5666474103927612,22199,,,
71,1.3862053155899048,22249,,,
71,1.668526530265808,22299,,,
71,2.026555061340332,22349,,,
71,1.6345268487930298,22399,,,
71,1.6907615661621094,22449,,,
71,,22463,0.7174000144004822,0.9902455806732178,
71,,22463,,,0.7514833807945251
72,1.6472426652908325,22499,,,
72,1.5805379152297974,22549,,,
72,1.7324100732803345,22599,,,
72,0.9948580861091614,22649,,,
72,1.7811288833618164,22699,,,
72,1.8525418043136597,22749,,,
72,,22775,0.7202000021934509,1.0079909563064575,
72,,22775,,,0.7506922483444214
73,1.7757525444030762,22799,,,
73,1.7228306531906128,22849,,,
73,1.5984703302383423,22899,,,
73,1.1885675191879272,22949,,,
73,0.7919573187828064,22999,,,
73,1.8033381700515747,23049,,,
73,,23087,0.718500018119812,1.0103552341461182,
73,,23087,,,0.7533623576164246
74,0.8667895197868347,23099,,,
74,1.8457285165786743,23149,,,
74,1.727683186531067,23199,,,
74,1.1114815473556519,23249,,,
74,1.5723193883895874,23299,,,
74,1.803472638130188,23349,,,
74,1.7393782138824463,23399,,,
74,,23399,0.7060999870300293,1.0348254442214966,
74,,23399,,,0.749406635761261
75,1.446851134300232,23449,,,
75,1.7142205238342285,23499,,,
75,1.8151811361312866,23549,,,
75,1.7951751947402954,23599,,,
75,1.5412979125976562,23649,,,
75,2.0043179988861084,23699,,,
75,,23711,0.7210999727249146,1.0027695894241333,
75,,23711,,,0.7514833807945251
76,1.795163869857788,23749,,,
76,1.0351730585098267,23799,,,
76,1.6999571323394775,23849,,,
76,1.1420583724975586,23899,,,
76,1.4308993816375732,23949,,,
76,1.5352199077606201,23999,,,
76,,24023,0.7217000126838684,0.9387754797935486,
76,,24023,,,0.7604826092720032
77,1.2264426946640015,24049,,,
77,1.0247411727905273,24099,,,
77,1.0999374389648438,24149,,,
77,1.3452237844467163,24199,,,
77,1.874239206314087,24249,,,
77,1.6981927156448364,24299,,,
77,,24335,0.7263000011444092,0.9269720911979675,
77,,24335,,,0.7698773741722107
78,1.1669197082519531,24349,,,
78,1.378674030303955,24399,,,
78,1.4033952951431274,24449,,,
78,1.1303330659866333,24499,,,
78,1.7606751918792725,24549,,,
78,1.5580873489379883,24599,,,
78,,24647,0.7170000076293945,0.9765253067016602,
78,,24647,,,0.7639438509941101
79,1.5105786323547363,24649,,,
79,1.7221155166625977,24699,,,
79,1.4535300731658936,24749,,,
79,1.6804698705673218,24799,,,
79,1.4171699285507202,24849,,,
79,1.6558600664138794,24899,,,
79,1.0373263359069824,24949,,,
79,,24959,0.7300999760627747,0.9947457313537598,
79,,24959,,,0.7585047483444214
80,1.8096929788589478,24999,,,
80,1.668566346168518,25049,,,
80,1.6343294382095337,25099,,,
80,1.307996392250061,25149,,,
80,0.9409050345420837,25199,,,
80,1.3055752515792847,25249,,,
80,,25271,0.7182999849319458,0.9968757033348083,
80,,25271,,,0.7622626423835754
81,1.692832350730896,25299,,,
81,1.4790971279144287,25349,,,
81,1.6004612445831299,25399,,,
81,1.6980352401733398,25449,,,
81,1.262813925743103,25499,,,
81,1.1875587701797485,25549,,,
81,,25583,0.7283999919891357,0.9594236612319946,
81,,25583,,,0.7568235993385315
82,1.831061840057373,25599,,,
82,1.6670867204666138,25649,,,
82,1.4126523733139038,25699,,,
82,1.7012319564819336,25749,,,
82,1.1720598936080933,25799,,,
82,1.3926578760147095,25849,,,
82,,25895,0.7222999930381775,0.9525253772735596,
82,,25895,,,0.7592958807945251
83,1.3780465126037598,25899,,,
83,1.362892985343933,25949,,,
83,1.2023972272872925,25999,,,
83,1.3303254842758179,26049,,,
83,1.5135536193847656,26099,,,
83,1.2073146104812622,26149,,,
83,1.8509361743927002,26199,,,
83,,26207,0.7282999753952026,0.9286681413650513,
83,,26207,,,0.7651305198669434
84,1.130017638206482,26249,,,
84,1.1419602632522583,26299,,,
84,1.3766560554504395,26349,,,
84,1.4137591123580933,26399,,,
84,1.82327139377594,26449,,,
84,1.255440354347229,26499,,,
84,,26519,0.718500018119812,0.97189861536026,
84,,26519,,,0.7582080960273743
85,1.409633994102478,26549,,,
85,1.6949515342712402,26599,,,
85,0.9757752418518066,26649,,,
85,1.5877043008804321,26699,,,
85,1.6916368007659912,26749,,,
85,1.467889428138733,26799,,,
85,,26831,0.727400004863739,1.0269056558609009,
85,,26831,,,0.7535601258277893
86,1.64482843875885,26849,,,
86,1.7708821296691895,26899,,,
86,1.7533519268035889,26949,,,
86,1.480158805847168,26999,,,
86,0.9805746078491211,27049,,,
86,0.9760665893554688,27099,,,
86,,27143,0.714900016784668,0.9949685335159302,
86,,27143,,,0.7526701092720032
87,1.6840842962265015,27149,,,
87,1.6681782007217407,27199,,,
87,2.0016772747039795,27249,,,
87,1.1541974544525146,27299,,,
87,0.9368870258331299,27349,,,
87,1.5844447612762451,27399,,,
87,0.9119405746459961,27449,,,
87,,27455,0.7261000275611877,0.9398932456970215,
87,,27455,,,0.7605814933776855
88,1.69315767288208,27499,,,
88,1.4078582525253296,27549,,,
88,0.8171377182006836,27599,,,
88,1.7541364431381226,27649,,,
88,1.1841405630111694,27699,,,
88,1.5809136629104614,27749,,,
88,,27767,0.7293000221252441,0.9256128072738647,
88,,27767,,,0.7564280033111572
89,1.7449147701263428,27799,,,
89,1.0342556238174438,27849,,,
89,1.8446472883224487,27899,,,
89,1.2055542469024658,27949,,,
89,1.7096599340438843,27999,,,
89,1.0361895561218262,28049,,,
89,,28079,0.7271000146865845,0.9156726598739624,
89,,28079,,,0.7600870132446289
90,1.31204354763031,28099,,,
90,1.1147692203521729,28149,,,
90,1.4761958122253418,28199,,,
90,1.3931092023849487,28249,,,
90,1.4034756422042847,28299,,,
90,1.700417399406433,28349,,,
90,,28391,0.7210000157356262,0.9465665221214294,
90,,28391,,,0.7598892450332642
91,1.6635329723358154,28399,,,
91,1.9076980352401733,28449,,,
91,1.2259942293167114,28499,,,
91,1.5867871046066284,28549,,,
91,1.546230435371399,28599,,,
91,1.6212146282196045,28649,,,
91,1.4133576154708862,28699,,,
91,,28703,0.7304999828338623,0.9620118141174316,
91,,28703,,,0.7596914768218994
92,0.9055296778678894,28749,,,
92,0.9549837112426758,28799,,,
92,0.9500107765197754,28849,,,
92,1.2441034317016602,28899,,,
92,1.3315765857696533,28949,,,
92,1.0079066753387451,28999,,,
92,,29015,0.7360000014305115,0.9254084825515747,
92,,29015,,,0.7672072649002075
93,1.6633859872817993,29049,,,
93,0.9427486658096313,29099,,,
93,0.8135541677474976,29149,,,
93,1.1230394840240479,29199,,,
93,1.9845513105392456,29249,,,
93,1.052250623703003,29299,,,
93,,29327,0.7242000102996826,0.9345112442970276,
93,,29327,,,0.7635482549667358
94,1.7327007055282593,29349,,,
94,1.4025850296020508,29399,,,
94,1.1994597911834717,29449,,,
94,1.7255841493606567,29499,,,
94,1.507584571838379,29549,,,
94,0.8370473384857178,29599,,,
94,,29639,0.7235999703407288,0.9689857363700867,
94,,29639,,,0.7627571225166321
95,1.309956431388855,29649,,,
95,1.477773666381836,29699,,,
95,1.5247241258621216,29749,,,
95,1.5179466009140015,29799,,,
95,1.3138360977172852,29849,,,
95,1.2448228597640991,29899,,,
