train_loss,step,epoch,val_loss,val_acc,test_acc,train_acc,mix_match_loss
,27099,57,,,,,3.5762848710874096e-05
,27149,57,,,,,3.564365397323854e-05
,27199,57,,,,,3.5524441045708954e-05
,27249,57,,,,,3.5524441045708954e-05
,27299,57,,,,,3.540522448020056e-05
,27349,57,,,,,3.540522448020056e-05
,27399,57,,,,,3.5286018828628585e-05
,27449,57,,,,,3.5286018828628585e-05
,27499,57,,,,,3.5166805901098996e-05
,27532,57,11.234930992126465,0.09759999811649323,,,
,27532,57,,,0.10000000149011612,,
,27549,58,,,,,3.5166805901098996e-05
,27599,58,,,,,3.5166805901098996e-05
,27649,58,,,,,3.504759297356941e-05
,27699,58,,,,,3.504759297356941e-05
,27749,58,,,,,3.504759297356941e-05
,27799,58,,,,,3.50475893355906e-05
,27849,58,,,,,3.4809188946383074e-05
,27899,58,,,,,3.4809188946383074e-05
,27949,58,,,,,3.4809188946383074e-05
,27999,58,,,,,3.4809188946383074e-05
,28049,58,,,,,3.468997965683229e-05
,28099,58,,,,,3.457077400526032e-05
,28099,58,11.252187728881836,0.09759999811649323,,,
,28099,58,,,0.10000000149011612,,
,28149,59,,,,,3.457077036728151e-05
,28199,59,,,,,3.445155743975192e-05
,28249,59,,,,,3.445155743975192e-05
,28299,59,,,,,3.445155743975192e-05
,28349,59,,,,,3.445155743975192e-05
,28399,59,,,,,3.4093922295141965e-05
,28449,59,,,,,3.4093922295141965e-05
,28499,59,,,,,3.4093922295141965e-05
,28549,59,,,,,3.4093922295141965e-05
,28599,59,,,,,3.4093922295141965e-05
,28649,59,,,,,3.4093922295141965e-05
,28666,59,11.26550579071045,0.09759999811649323,,,
,28666,59,,,0.10000000149011612,,
,28699,60,,,,,3.397470936761238e-05
,28749,60,,,,,3.397470936761238e-05
,28799,60,,,,,3.397470936761238e-05
,28849,60,,,,,3.385549644008279e-05
,28899,60,,,,,3.37362835125532e-05
,28949,60,,,,,3.37362835125532e-05
,28999,60,,,,,3.37362835125532e-05
,29049,60,,,,,3.37362835125532e-05
,29099,60,,,,,3.3617077860981226e-05
,29149,60,,,,,3.349786493345164e-05
,29199,60,,,,,3.349786493345164e-05
,29233,60,11.281532287597656,0.09759999811649323,,,
,29233,60,,,0.10000000149011612,,
,29249,61,,,,,3.349786493345164e-05
,29299,61,,,,,3.337865200592205e-05
,29349,61,,,,,3.337865200592205e-05
,29399,61,,,,,3.337865200592205e-05
,29449,61,,,,,3.337865200592205e-05
,29499,61,,,,,3.325943907839246e-05
,29549,61,,,,,3.314025161671452e-05
,29599,61,,,,,3.314025161671452e-05
,29649,61,,,,,3.314025161671452e-05
,29699,61,,,,,3.3021038689184934e-05
,29749,61,,,,,3.3021038689184934e-05
,29799,61,,,,,3.302103505120613e-05
,29800,61,11.294989585876465,0.09759999811649323,,,
,29800,61,,,0.10000000149011612,,
,29849,62,,,,,3.2901825761655346e-05
,29899,62,,,,,3.2901825761655346e-05
,29949,62,,,,,3.278262011008337e-05
,29999,62,,,,,3.278262011008337e-05
,30049,62,,,,,3.278262011008337e-05
,30099,62,,,,,3.266340718255378e-05
,30149,62,,,,,3.266340718255378e-05
,30199,62,,,,,3.266340718255378e-05
,30249,62,,,,,3.266340718255378e-05
,30299,62,,,,,3.242498860345222e-05
,30349,62,,,,,3.242498860345222e-05
,30367,62,11.308366775512695,0.09759999811649323,,,
,30367,62,,,0.10000000149011612,,
,30399,63,,,,,3.242498860345222e-05
,30449,63,,,,,3.242498860345222e-05
,30499,63,,,,,3.242498860345222e-05
,30549,63,,,,,3.230577567592263e-05
,30599,63,,,,,3.230577567592263e-05
,30649,63,,,,,3.230577567592263e-05
,30699,63,,,,,3.230577567592263e-05
,30749,63,,,,,3.2186562748393044e-05
,30799,63,,,,,3.206735345884226e-05
,30849,63,,,,,3.206735345884226e-05
,30899,63,,,,,3.206735345884226e-05
,30934,63,11.320956230163574,0.09759999811649323,,,
,30934,63,,,0.10000000149011612,,
,30949,64,,,,,3.206735345884226e-05
,30999,64,,,,,3.206735345884226e-05
,31049,64,,,,,3.1948140531312674e-05
,31099,64,,,,,3.18289348797407e-05
,31149,64,,,,,3.18289348797407e-05
,31199,64,,,,,3.18289348797407e-05
,31249,64,,,,,3.170972195221111e-05
,31299,64,,,,,3.170972195221111e-05
,31349,64,,,,,3.170972195221111e-05
,31399,64,,,,,3.170972195221111e-05
,31449,64,,,,,3.170972195221111e-05
,31499,64,,,,,3.1590505386702716e-05
,31501,64,11.33246898651123,0.09759999811649323,,,
,31501,64,,,0.10000000149011612,,
,31549,65,,,,,3.1590505386702716e-05
,31599,65,,,,,3.1590505386702716e-05
,31649,65,,,,,3.1471321563003585e-05
,31699,65,,,,,3.1352108635473996e-05
,31749,65,,,,,3.1352108635473996e-05
,31799,65,,,,,3.1352108635473996e-05
,31849,65,,,,,3.1352108635473996e-05
,31899,65,,,,,3.1352108635473996e-05
,31949,65,,,,,3.1352108635473996e-05
,31999,65,,,,,3.123289570794441e-05
,32049,65,,,,,3.123289570794441e-05
,32068,65,11.34496784210205,0.09759999811649323,,,
,32068,65,,,0.10000000149011612,,
,32099,66,,,,,3.123289570794441e-05
,32149,66,,,,,3.111368641839363e-05
,32199,66,,,,,3.111368641839363e-05
,32249,66,,,,,3.111368641839363e-05
,32299,66,,,,,3.099448076682165e-05
,32349,66,,,,,3.099448076682165e-05
,32399,66,,,,,3.099448076682165e-05
,32449,66,,,,,3.099448076682165e-05
,32499,66,,,,,3.099448076682165e-05
,32549,66,,,,,3.099448076682165e-05
,32599,66,,,,,3.099448076682165e-05
,32635,66,11.35662841796875,0.09759999811649323,,,
,32635,66,,,0.10000000149011612,,
,32649,67,,,,,3.0637769668828696e-05
,32699,67,,,,,3.063683834625408e-05
,32749,67,,,,,3.063683834625408e-05
,32799,67,,,,,3.063683834625408e-05
,32849,67,,,,,3.063683834625408e-05
,32899,67,,,,,3.063683834625408e-05
,32949,67,,,,,3.063683834625408e-05
,32999,67,,,,,3.063683834625408e-05
,33049,67,,,,,3.063683834625408e-05
,33099,67,,,,,3.05176290567033e-05
,33149,67,,,,,3.05176290567033e-05
,33199,67,,,,,3.05176290567033e-05
,33202,67,11.365232467651367,0.09759999811649323,,,
,33202,67,,,0.10000000149011612,,
,33249,68,,,,,3.05176290567033e-05
,33299,68,,,,,3.0398417948163114e-05
,33349,68,,,,,3.0398417948163114e-05
,33399,68,,,,,3.0279205020633526e-05
,33449,68,,,,,3.0279205020633526e-05
,33499,68,,,,,3.0279205020633526e-05
,33549,68,,,,,3.0279205020633526e-05
,33599,68,,,,,3.0279205020633526e-05
,33649,68,,,,,3.0279205020633526e-05
,33699,68,,,,,3.0279205020633526e-05
,33749,68,,,,,3.015999391209334e-05
,33769,68,11.376349449157715,0.09759999811649323,,,
,33769,68,,,0.10000000149011612,,
,33799,69,,,,,3.015999391209334e-05
,33849,69,,,,,3.0040780984563753e-05
,33899,69,,,,,3.0040780984563753e-05
,33949,69,,,,,3.0040780984563753e-05
,33999,69,,,,,3.0040780984563753e-05
,34049,69,,,,,3.0040780984563753e-05
,34099,69,,,,,2.9921573514002375e-05
,34149,69,,,,,2.9921573514002375e-05
,34199,69,,,,,2.9921573514002375e-05
,34249,69,,,,,2.9921573514002375e-05
,34299,69,,,,,2.9921573514002375e-05
,34336,69,11.385119438171387,0.09759999811649323,,,
,34336,69,,,0.10000000149011612,,
,34349,70,,,,,2.9921573514002375e-05
,34399,70,,,,,2.9921573514002375e-05
,34449,70,,,,,2.9802364224451594e-05
,34499,70,,,,,2.9683151296922006e-05
,34549,70,,,,,2.9683151296922006e-05
,34599,70,,,,,2.9683151296922006e-05
,34649,70,,,,,2.9683151296922006e-05
,34699,70,,,,,2.9683151296922006e-05
,34749,70,,,,,2.9563938369392417e-05
,34799,70,,,,,2.9563938369392417e-05
,34849,70,,,,,2.9563938369392417e-05
,34899,70,,,,,2.9563938369392417e-05
,34903,70,11.393026351928711,0.09759999811649323,,,
,34903,70,,,0.10000000149011612,,
,34949,71,,,,,2.9563938369392417e-05
,34999,71,,,,,2.9444754545693286e-05
,35049,71,,,,,2.9444754545693286e-05
,35099,71,,,,,2.9444754545693286e-05
,35149,71,,,,,2.9444754545693286e-05
,35199,71,,,,,2.9325541618163697e-05
,35249,71,,,,,2.9325541618163697e-05
,35299,71,,,,,2.9325541618163697e-05
,35349,71,,,,,2.9325541618163697e-05
,35399,71,,,,,2.9325541618163697e-05
,35449,71,,,,,2.9206332328612916e-05
,35470,71,11.402277946472168,0.09759999811649323,,,
,35470,71,,,0.10000000149011612,,
,35499,72,,,,,2.9206332328612916e-05
,35549,72,,,,,2.9206332328612916e-05
,35599,72,,,,,2.9206332328612916e-05
,35649,72,,,,,2.9206332328612916e-05
,35699,72,,,,,2.9206330509623513e-05
,35749,72,,,,,2.9206330509623513e-05
,35799,72,,,,,2.9087117582093924e-05
,35849,72,,,,,2.9087117582093924e-05
,35899,72,,,,,2.896791193052195e-05
,35949,72,,,,,2.896791193052195e-05
,35999,72,,,,,2.896791193052195e-05
,36037,72,11.410107612609863,0.09759999811649323,,,
,36037,72,,,0.10000000149011612,,
,36049,73,,,,,2.896791193052195e-05
,36099,73,,,,,2.896791193052195e-05
,36149,73,,,,,2.896791193052195e-05
,36199,73,,,,,2.896791193052195e-05
,36249,73,,,,,2.896791193052195e-05
,36299,73,,,,,2.8848699002992362e-05
,36349,73,,,,,2.8848699002992362e-05
,36399,73,,,,,2.8848699002992362e-05
,36449,73,,,,,2.8848699002992362e-05
,36499,73,,,,,2.8848699002992362e-05
,36549,73,,,,,2.8848699002992362e-05
,36599,73,,,,,2.8848699002992362e-05
,36604,73,11.419526100158691,0.09759999811649323,,,
,36604,73,,,0.10000000149011612,,
,36649,74,,,,,2.8729487894452177e-05
,36699,74,,,,,2.8729487894452177e-05
,36749,74,,,,,2.861027496692259e-05
,36799,74,,,,,2.861027496692259e-05
,36849,74,,,,,2.861027496692259e-05
,36899,74,,,,,2.861027496692259e-05
,36949,74,,,,,2.861027496692259e-05
,36999,74,,,,,2.861027496692259e-05
,37049,74,,,,,2.861027496692259e-05
,37099,74,,,,,2.861027496692259e-05
,37149,74,,,,,2.8491065677371807e-05
,37171,74,11.426131248474121,0.09759999811649323,,,
,37171,74,,,0.10000000149011612,,
,37199,75,,,,,2.8491065677371807e-05
,37249,75,,,,,2.8491065677371807e-05
,37299,75,,,,,2.8491065677371807e-05
,37349,75,,,,,2.837185274984222e-05
,37399,75,,,,,2.837185274984222e-05
,37449,75,,,,,2.837185274984222e-05
,37499,75,,,,,2.8252641641302034e-05
,37549,75,,,,,2.8252641641302034e-05
,37599,75,,,,,2.8252641641302034e-05
,37649,75,,,,,2.8252641641302034e-05
,37699,75,,,,,2.8252641641302034e-05
,37738,75,11.43246841430664,0.09759999811649323,,,
,37738,75,,,0.10000000149011612,,
,37749,76,,,,,2.8252641641302034e-05
,37799,76,,,,,2.8252641641302034e-05
,37849,76,,,,,2.8252641641302034e-05
,37899,76,,,,,2.8252641641302034e-05
,37949,76,,,,,2.8133428713772446e-05
,37999,76,,,,,2.8133428713772446e-05
,38049,76,,,,,2.8133428713772446e-05
,38099,76,,,,,2.8133428713772446e-05
,38149,76,,,,,2.8133428713772446e-05
,38199,76,,,,,2.8133428713772446e-05
,38249,76,,,,,2.8133428713772446e-05
,38299,76,,,,,2.8014215786242858e-05
,38305,76,11.442459106445312,0.09759999811649323,,,
,38305,76,,,0.10000000149011612,,
,38349,77,,,,,2.8014215786242858e-05
,38399,77,,,,,2.8014215786242858e-05
,38449,77,,,,,2.8014215786242858e-05
,38499,77,,,,,2.7895011953660287e-05
,38549,77,,,,,2.7895011953660287e-05
,38599,77,,,,,2.7895011953660287e-05
,38649,77,,,,,2.7895011953660287e-05
,38699,77,,,,,2.7895011953660287e-05
,38749,77,,,,,2.7895011953660287e-05
,38799,77,,,,,2.7895011953660287e-05
,38849,77,,,,,2.7895011953660287e-05
,38872,77,11.44800090789795,0.09759999811649323,,,
,38872,77,,,0.10000000149011612,,
,38899,78,,,,,2.7895011953660287e-05
,38949,78,,,,,2.7775800845120102e-05
,38999,78,,,,,2.7775800845120102e-05
,39049,78,,,,,2.7775800845120102e-05
,39099,78,,,,,2.7775800845120102e-05
,39149,78,,,,,2.7775800845120102e-05
,39199,78,,,,,2.7775800845120102e-05
,39249,78,,,,,2.7775800845120102e-05
,39299,78,,,,,2.77757990261307e-05
,39349,78,,,,,2.7656587917590514e-05
,39399,78,,,,,2.7656587917590514e-05
,39439,78,11.45578670501709,0.09759999811649323,,,
,39439,78,,,0.10000000149011612,,
,39449,79,,,,,2.7656587917590514e-05
,39499,79,,,,,2.7537400455912575e-05
,39549,79,,,,,2.7537400455912575e-05
,39599,79,,,,,2.7537400455912575e-05
,39649,79,,,,,2.7537400455912575e-05
,39699,79,,,,,2.7537400455912575e-05
,39749,79,,,,,2.7537400455912575e-05
,39799,79,,,,,2.753739863692317e-05
,39849,79,,,,,2.753739863692317e-05
,39899,79,,,,,2.7418191166361794e-05
,39949,79,,,,,2.7418191166361794e-05
,39999,79,,,,,2.7418191166361794e-05
,40006,79,11.462780952453613,0.09759999811649323,,,
,40006,79,,,0.10000000149011612,,
,40049,80,,,,,2.7418191166361794e-05
,40099,80,,,,,2.7298978238832206e-05
,40149,80,,,,,2.7298978238832206e-05
,40199,80,,,,,2.7298978238832206e-05
,40249,80,,,,,2.7298978238832206e-05
,40299,80,,,,,2.7298978238832206e-05
,40349,80,,,,,2.7298978238832206e-05
,40399,80,,,,,2.717976713029202e-05
,40449,80,,,,,2.717976713029202e-05
,40499,80,,,,,2.717976713029202e-05
,40549,80,,,,,2.717976713029202e-05
,40573,80,11.465144157409668,0.09759999811649323,,,
,40573,80,,,0.10000000149011612,,
,40599,81,,,,,2.717976713029202e-05
,40649,81,,,,,2.717976713029202e-05
,40699,81,,,,,2.717976713029202e-05
,40749,81,,,,,2.717976713029202e-05
,40799,81,,,,,2.717976713029202e-05
,40849,81,,,,,2.717976713029202e-05
,40899,81,,,,,2.717976713029202e-05
,40949,81,,,,,2.717976713029202e-05
,40999,81,,,,,2.7060554202762432e-05
,41049,81,,,,,2.7060554202762432e-05
,41099,81,,,,,2.7060554202762432e-05
,41140,81,11.472543716430664,0.09759999811649323,,,
,41140,81,,,0.10000000149011612,,
,41149,82,,,,,2.7060554202762432e-05
,41199,82,,,,,2.7060554202762432e-05
,41249,82,,,,,2.7060554202762432e-05
,41299,82,,,,,2.7060554202762432e-05
,41349,82,,,,,2.7060554202762432e-05
,41399,82,,,,,2.6941348551190458e-05
,41449,82,,,,,2.6941348551190458e-05
,41499,82,,,,,2.6941348551190458e-05
,41549,82,,,,,2.6941348551190458e-05
,41599,82,,,,,2.6941348551190458e-05
,41649,82,,,,,2.6941348551190458e-05
,41699,82,,,,,2.6822137442650273e-05
,41707,82,11.478035926818848,0.09759999811649323,,,
,41707,82,,,0.10000000149011612,,
,41749,83,,,,,2.6822137442650273e-05
,41799,83,,,,,2.6822137442650273e-05
,41849,83,,,,,2.6822137442650273e-05
,41899,83,,,,,2.6822137442650273e-05
,41949,83,,,,,2.6822137442650273e-05
,41999,83,,,,,2.6822137442650273e-05
,42049,83,,,,,2.6822137442650273e-05
,42099,83,,,,,2.6822137442650273e-05
,42149,83,,,,,2.6822137442650273e-05
,42199,83,,,,,2.670292633411009e-05
,42249,83,,,,,2.670292633411009e-05
,42274,83,11.48518180847168,0.09759999811649323,,,
,42274,83,,,0.10000000149011612,,
,42299,84,,,,,2.670292633411009e-05
,42349,84,,,,,2.670292633411009e-05
,42399,84,,,,,2.670292633411009e-05
,42449,84,,,,,2.670292633411009e-05
,42499,84,,,,,2.670292633411009e-05
,42549,84,,,,,2.670292633411009e-05
,42599,84,,,,,2.670292633411009e-05
,42649,84,,,,,2.670292633411009e-05
,42699,84,,,,,2.65837134065805e-05
,42749,84,,,,,2.65837134065805e-05
,42799,84,,,,,2.65837134065805e-05
,42841,84,11.490912437438965,0.09759999811649323,,,
,42841,84,,,0.10000000149011612,,
,42849,85,,,,,2.65837134065805e-05
,42899,85,,,,,2.65837134065805e-05
,42949,85,,,,,2.6464500479050912e-05
,42999,85,,,,,2.6464500479050912e-05
,43049,85,,,,,2.6464500479050912e-05
,43099,85,,,,,2.6464500479050912e-05
,43149,85,,,,,2.6464500479050912e-05
,43199,85,,,,,2.6464500479050912e-05
,43249,85,,,,,2.6464500479050912e-05
,43299,85,,,,,2.634529118950013e-05
,43349,85,,,,,2.634529118950013e-05
,43399,85,,,,,2.634529118950013e-05
,43408,85,11.498627662658691,0.09759999811649323,,,
,43408,85,,,0.10000000149011612,,
,43449,86,,,,,2.634529118950013e-05
,43499,86,,,,,2.634529118950013e-05
,43549,86,,,,,2.634529118950013e-05
,43599,86,,,,,2.634529118950013e-05
,43649,86,,,,,2.634529118950013e-05
,43699,86,,,,,2.6226078261970542e-05
,43749,86,,,,,2.634529118950013e-05
,43799,86,,,,,2.6226078261970542e-05
,43849,86,,,,,2.6226078261970542e-05
,43899,86,,,,,2.6226078261970542e-05
,43949,86,,,,,2.6226078261970542e-05
,43975,86,11.500049591064453,0.09759999811649323,,,
,43975,86,,,0.10000000149011612,,
,43999,87,,,,,2.6226078261970542e-05
,44049,87,,,,,2.6226078261970542e-05
,44099,87,,,,,2.6226078261970542e-05
,44149,87,,,,,2.6226078261970542e-05
,44199,87,,,,,2.6226078261970542e-05
,44249,87,,,,,2.6106867153430358e-05
,44299,87,,,,,2.6226078261970542e-05
,44349,87,,,,,2.6106867153430358e-05
,44399,87,,,,,2.6226078261970542e-05
,44449,87,,,,,2.6226078261970542e-05
,44499,87,,,,,2.6226078261970542e-05
,44542,87,11.500618934631348,0.09759999811649323,,,
,44542,87,,,0.10000000149011612,,
,44549,88,,,,,2.6106867153430358e-05
,44599,88,,,,,2.6106867153430358e-05
,44649,88,,,,,2.6106867153430358e-05
,44699,88,,,,,2.6106867153430358e-05
,44749,88,,,,,2.6106867153430358e-05
,44799,88,,,,,2.6106867153430358e-05
,44849,88,,,,,2.6106867153430358e-05
,44899,88,,,,,2.6106867153430358e-05
,44949,88,,,,,2.6106867153430358e-05
,44999,88,,,,,2.6106867153430358e-05
,45049,88,,,,,2.6106867153430358e-05
,45099,88,,,,,2.6106867153430358e-05
,45109,88,11.506865501403809,0.09759999811649323,,,
,45109,88,,,0.10000000149011612,,
,45149,89,,,,,2.598765422590077e-05
,45199,89,,,,,2.598765422590077e-05
,45249,89,,,,,2.598765422590077e-05
,45299,89,,,,,2.598765422590077e-05
,45349,89,,,,,2.598765422590077e-05
,45399,89,,,,,2.598765422590077e-05
,45449,89,,,,,2.5868443117360584e-05
,45499,89,,,,,2.5868443117360584e-05
,45549,89,,,,,2.5868443117360584e-05
,45599,89,,,,,2.5868443117360584e-05
,45649,89,,,,,2.5868443117360584e-05
,45676,89,11.512889862060547,0.09759999811649323,,,
,45676,89,,,0.10000000149011612,,
,45699,90,,,,,2.5868443117360584e-05
,45749,90,,,,,2.5868443117360584e-05
,45799,90,,,,,2.5868443117360584e-05
,45849,90,,,,,2.5868443117360584e-05
,45899,90,,,,,2.5868443117360584e-05
,45949,90,,,,,2.5868443117360584e-05
,45999,90,,,,,2.5749239284778014e-05
,46049,90,,,,,2.5749239284778014e-05
,46099,90,,,,,2.5749239284778014e-05
,46149,90,,,,,2.5749239284778014e-05
,46199,90,,,,,2.5749239284778014e-05
,46243,90,11.516679763793945,0.09759999811649323,,,
,46243,90,,,0.10000000149011612,,
,46249,91,,,,,2.5749239284778014e-05
,46299,91,,,,,2.5749239284778014e-05
,46349,91,,,,,2.5749239284778014e-05
,46399,91,,,,,2.574923746578861e-05
,46449,91,,,,,2.574923746578861e-05
,46499,91,,,,,2.574923746578861e-05
,46549,91,,,,,2.574923746578861e-05
,46599,91,,,,,2.563002817623783e-05
,46649,91,,,,,2.563002817623783e-05
,46699,91,,,,,2.563002817623783e-05
,46749,91,,,,,2.563002817623783e-05
,46799,91,,,,,2.563002817623783e-05
,46810,91,11.5222749710083,0.09759999811649323,,,
,46810,91,,,0.10000000149011612,,
,46849,92,,,,,2.563002817623783e-05
,46899,92,,,,,2.563002817623783e-05
,46949,92,,,,,2.563002817623783e-05
,46999,92,,,,,2.563002817623783e-05
,47049,92,,,,,2.563002817623783e-05
,47099,92,,,,,2.563002817623783e-05
,47149,92,,,,,2.563002817623783e-05
,47199,92,,,,,2.563002817623783e-05
,47249,92,,,,,2.5510817067697644e-05
,47299,92,,,,,2.5510817067697644e-05
,47349,92,,,,,2.5510817067697644e-05
,47377,92,11.526114463806152,0.09759999811649323,,,
,47377,92,,,0.10000000149011612,,
,47399,93,,,,,2.5510817067697644e-05
,47449,93,,,,,2.5510817067697644e-05
,47499,93,,,,,2.5510817067697644e-05
,47549,93,,,,,2.5510817067697644e-05
,47599,93,,,,,2.5510817067697644e-05
,47649,93,,,,,2.5510817067697644e-05
,47699,93,,,,,2.5391604140168056e-05
,47749,93,,,,,2.5510817067697644e-05
,47799,93,,,,,2.5391604140168056e-05
,47849,93,,,,,2.5391604140168056e-05
,47899,93,,,,,2.5391604140168056e-05
,47944,93,11.530112266540527,0.09759999811649323,,,
,47944,93,,,0.10000000149011612,,
,47949,94,,,,,2.5391604140168056e-05
,47999,94,,,,,2.5391604140168056e-05
,48049,94,,,,,2.5391604140168056e-05
,48099,94,,,,,2.5391604140168056e-05
,48149,94,,,,,2.5391604140168056e-05
,48199,94,,,,,2.5391604140168056e-05
,48249,94,,,,,2.5391604140168056e-05
,48299,94,,,,,2.5391604140168056e-05
,48349,94,,,,,2.5391604140168056e-05
,48399,94,,,,,2.5391604140168056e-05
,48449,94,,,,,2.5391604140168056e-05
,48499,94,,,,,2.527239303162787e-05
,48511,94,11.53710651397705,0.09759999811649323,,,
,48511,94,,,0.10000000149011612,,
,48549,95,,,,,2.527239303162787e-05
,48599,95,,,,,2.527239303162787e-05
,48649,95,,,,,2.527239303162787e-05
,48699,95,,,,,2.527239303162787e-05
,48749,95,,,,,2.515320375096053e-05
,48799,95,,,,,2.527239303162787e-05
,48849,95,,,,,2.515320375096053e-05
,48899,95,,,,,2.527239303162787e-05
,48949,95,,,,,2.527239303162787e-05
,48999,95,,,,,2.515320375096053e-05
,49049,95,,,,,2.527239303162787e-05
,49078,95,11.537491798400879,0.09759999811649323,,,
,49078,95,,,0.10000000149011612,,
,49099,96,,,,,2.515320375096053e-05
,49149,96,,,,,2.515320375096053e-05
,49199,96,,,,,2.515320375096053e-05
,49249,96,,,,,2.515320375096053e-05
,49299,96,,,,,2.515320375096053e-05
,49349,96,,,,,2.515320375096053e-05
,49399,96,,,,,2.515320375096053e-05
,49449,96,,,,,2.515320375096053e-05
,49499,96,,,,,2.5033992642420344e-05
,49549,96,,,,,2.515320375096053e-05
,49599,96,,,,,2.5033992642420344e-05
,49645,96,11.537873268127441,0.09759999811649323,,,
,49645,96,,,0.10000000149011612,,
,49649,97,,,,,2.515320375096053e-05
,49699,97,,,,,2.5033992642420344e-05
,49749,97,,,,,2.515320375096053e-05
,49799,97,,,,,2.515320375096053e-05
,49849,97,,,,,2.515320375096053e-05
,49899,97,,,,,2.5033992642420344e-05
,49949,97,,,,,2.5033992642420344e-05
,49999,97,,,,,2.5033992642420344e-05
,50049,97,,,,,2.5033992642420344e-05
,50099,97,,,,,2.5033992642420344e-05
,50149,97,,,,,2.5033992642420344e-05
,50199,97,,,,,2.5033992642420344e-05
,50212,97,11.537858009338379,0.09759999811649323,,,
,50212,97,,,0.10000000149011612,,
,50249,98,,,,,2.5033992642420344e-05
,50299,98,,,,,2.5033992642420344e-05
,50349,98,,,,,2.5033992642420344e-05
,50399,98,,,,,2.5033992642420344e-05
,50449,98,,,,,2.5033992642420344e-05
,50499,98,,,,,2.5033992642420344e-05
,50549,98,,,,,2.5033992642420344e-05
,50599,98,,,,,2.5033992642420344e-05
,50649,98,,,,,2.5033992642420344e-05
,50699,98,,,,,2.5033992642420344e-05
,50749,98,,,,,2.5033992642420344e-05
,50779,98,11.538993835449219,0.09759999811649323,,,
,50779,98,,,0.10000000149011612,,
,50799,99,,,,,2.5033992642420344e-05
,50849,99,,,,,2.5033992642420344e-05
,50899,99,,,,,2.5033992642420344e-05
,50949,99,,,,,2.5033992642420344e-05
,50999,99,,,,,2.5033992642420344e-05
,51049,99,,,,,2.5033992642420344e-05
,51099,99,,,,,2.503399082343094e-05
,51149,99,,,,,2.503399082343094e-05
,51199,99,,,,,2.503399082343094e-05
,51249,99,,,,,2.503399082343094e-05
,51299,99,,,,,2.491478153388016e-05
,51346,99,11.545916557312012,0.09759999811649323,,,
,51346,99,,,0.10000000149011612,,
,51349,100,,,,,2.491478153388016e-05
,51399,100,,,,,2.491478153388016e-05
,51449,100,,,,,2.491478153388016e-05
,51499,100,,,,,2.491478153388016e-05
,51549,100,,,,,2.491478153388016e-05
,51599,100,,,,,2.491478153388016e-05
,51649,100,,,,,2.491478153388016e-05
,51699,100,,,,,2.491478153388016e-05
,51749,100,,,,,2.479556860635057e-05
,51799,100,,,,,2.4914779714890756e-05
,51849,100,,,,,2.479556860635057e-05
,51899,100,,,,,2.4914779714890756e-05
,51913,100,11.55066967010498,0.09759999811649323,,,
,51913,100,,,0.10000000149011612,,
,51949,101,,,,,2.479556860635057e-05
,51999,101,,,,,2.479556860635057e-05
,52049,101,,,,,2.479556860635057e-05
,52099,101,,,,,2.479556860635057e-05
,52149,101,,,,,2.479556860635057e-05
,52199,101,,,,,2.479556860635057e-05
,52249,101,,,,,2.479556860635057e-05
,52299,101,,,,,2.479556860635057e-05
,52349,101,,,,,2.479556860635057e-05
,52399,101,,,,,2.479556860635057e-05
,52449,101,,,,,2.479556860635057e-05
,52480,101,11.55069637298584,0.09759999811649323,,,
,52480,101,,,0.10000000149011612,,
,52499,102,,,,,2.479556860635057e-05
,52549,102,,,,,2.479556860635057e-05
,52599,102,,,,,2.479556860635057e-05
,52649,102,,,,,2.479556860635057e-05
,52699,102,,,,,2.479556860635057e-05
,52749,102,,,,,2.479556860635057e-05
,52799,102,,,,,2.479556860635057e-05
,52849,102,,,,,2.479556860635057e-05
,52899,102,,,,,2.479556860635057e-05
,52949,102,,,,,2.479556860635057e-05
,52999,102,,,,,2.479556860635057e-05
,53047,102,11.553050994873047,0.09759999811649323,,,
,53047,102,,,0.10000000149011612,,
,53049,103,,,,,2.4676366592757404e-05
,53099,103,,,,,2.4676366592757404e-05
,53149,103,,,,,2.4676366592757404e-05
,53199,103,,,,,2.4676366592757404e-05
,53249,103,,,,,2.4676366592757404e-05
,53299,103,,,,,2.4676366592757404e-05
,53349,103,,,,,2.4676366592757404e-05
,53399,103,,,,,2.4676366592757404e-05
,53449,103,,,,,2.4676366592757404e-05
,53499,103,,,,,2.4676366592757404e-05
,53549,103,,,,,2.4676366592757404e-05
,53599,103,,,,,2.4676366592757404e-05
,53614,103,11.555441856384277,0.09759999811649323,,,
,53614,103,,,0.10000000149011612,,
,53649,104,,,,,2.4676366592757404e-05
,53699,104,,,,,2.4676366592757404e-05
,53749,104,,,,,2.4676366592757404e-05
,53799,104,,,,,2.4676366592757404e-05
,53849,104,,,,,2.4676366592757404e-05
,53899,104,,,,,2.4676366592757404e-05
,53949,104,,,,,2.4676366592757404e-05
,53999,104,,,,,2.4676366592757404e-05
,54049,104,,,,,2.4676366592757404e-05
,54099,104,,,,,2.4676366592757404e-05
,54149,104,,,,,2.4557153665227816e-05
,54181,104,11.560871124267578,0.09759999811649323,,,
,54181,104,,,0.10000000149011612,,
,54199,105,,,,,2.4557153665227816e-05
,54249,105,,,,,2.4676366592757404e-05
,54299,105,,,,,2.4557153665227816e-05
,54349,105,,,,,2.4676366592757404e-05
,54399,105,,,,,2.4557153665227816e-05
