step,train_loss,epoch,val_loss,val_acc,test_acc,train_acc
19199,-31.520999908447266,61,,,,
19249,-31.242029190063477,61,,,,
19299,-31.620214462280273,61,,,,
19349,-31.314207077026367,61,,,,
19399,-30.965486526489258,61,,,,
19405,,61,-31.604799270629883,0.7450000047683716,,
19405,,61,,,0.7153876423835754,0.7265999913215637
19449,-31.413637161254883,62,,,,
19499,-31.39685821533203,62,,,,
19549,-31.445884704589844,62,,,,
19599,-31.410398483276367,62,,,,
19649,-31.53111457824707,62,,,,
19699,-30.963245391845703,62,,,,
19718,,62,-31.528409957885742,0.7415000200271606,,
19718,,62,,,0.7220134735107422,0.7375249862670898
19749,-30.97671127319336,63,,,,
19799,-31.282697677612305,63,,,,
19849,-31.84891700744629,63,,,,
19899,-31.458675384521484,63,,,,
19949,-31.635221481323242,63,,,,
19999,-31.306180953979492,63,,,,
20031,,63,-31.642677307128906,0.7616999745368958,,
20031,,63,,,0.7333860993385315,0.7434999942779541
20049,-31.56307029724121,64,,,,
20099,-31.40598487854004,64,,,,
20149,-31.407865524291992,64,,,,
20199,-31.470462799072266,64,,,,
20249,-31.545642852783203,64,,,,
20299,-31.767650604248047,64,,,,
20344,,64,-31.68811798095703,0.7563999891281128,,
20344,,64,,,0.7298259735107422,0.7483749985694885
20349,-31.274660110473633,65,,,,
20399,-31.527057647705078,65,,,,
20449,-31.47858238220215,65,,,,
20499,-32.02145004272461,65,,,,
20549,-31.361501693725586,65,,,,
20599,-31.142688751220703,65,,,,
20649,-31.952072143554688,65,,,,
20657,,65,-31.794530868530273,0.7608000040054321,,
20657,,65,,,0.7345727682113647,0.7515000104904175
20699,-31.599103927612305,66,,,,
20749,-31.61311912536621,66,,,,
20799,-31.640703201293945,66,,,,
20849,-31.780969619750977,66,,,,
20899,-31.254287719726562,66,,,,
20949,-31.57969093322754,66,,,,
20970,,66,-31.681411743164062,0.7585999965667725,,
20970,,66,,,0.7300237417221069,0.7509750127792358
20999,-31.36667251586914,67,,,,
21049,-31.87898826599121,67,,,,
21099,-31.470582962036133,67,,,,
21149,-30.974945068359375,67,,,,
21199,-31.76995849609375,67,,,,
21249,-31.93119239807129,67,,,,
21283,,67,-31.77113151550293,0.7616999745368958,,
21283,,67,,,0.742780864238739,0.7576500177383423
21299,-31.704565048217773,68,,,,
21349,-31.73642349243164,68,,,,
21399,-31.613054275512695,68,,,,
21449,-32.094871520996094,68,,,,
21499,-31.584274291992188,68,,,,
21549,-31.723255157470703,68,,,,
21596,,68,-31.840290069580078,0.7667999863624573,,
21596,,68,,,0.7420886158943176,0.7576249837875366
21599,-31.9586238861084,69,,,,
21649,-31.674503326416016,69,,,,
21699,-31.860395431518555,69,,,,
21749,-31.984373092651367,69,,,,
21799,-31.704288482666016,69,,,,
21849,-31.737457275390625,69,,,,
21899,-31.547147750854492,69,,,,
21909,,69,-31.743186950683594,0.7562000155448914,,
21909,,69,,,0.7460442781448364,0.7559000253677368
21949,-31.667734146118164,70,,,,
21999,-32.116939544677734,70,,,,
22049,-31.323558807373047,70,,,,
22099,-32.072654724121094,70,,,,
22149,-31.671995162963867,70,,,,
22199,-31.58371925354004,70,,,,
22222,,70,-31.89331817626953,0.7620999813079834,,
22222,,70,,,0.7364517450332642,0.7599250078201294
22249,-31.85980987548828,71,,,,
22299,-32.05975341796875,71,,,,
22349,-31.828035354614258,71,,,,
22399,-31.629135131835938,71,,,,
22449,-31.070762634277344,71,,,,
22499,-31.721662521362305,71,,,,
22535,,71,-31.798803329467773,0.7695000171661377,,
22535,,71,,,0.7432753443717957,0.7570750117301941
22549,-31.232303619384766,72,,,,
22599,-31.46114158630371,72,,,,
22649,-31.68730354309082,72,,,,
22699,-31.51076316833496,72,,,,
22749,-31.54454231262207,72,,,,
22799,-31.38059425354004,72,,,,
22848,,72,-31.85639762878418,0.7508000135421753,,
22848,,72,,,0.739022970199585,0.7593749761581421
22849,-31.866689682006836,73,,,,
22899,-31.43479347229004,73,,,,
22949,-31.36623764038086,73,,,,
22999,-31.705581665039062,73,,,,
23049,-32.014400482177734,73,,,,
23099,-31.70391082763672,73,,,,
23149,-31.761510848999023,73,,,,
23161,,73,-31.912002563476562,0.7601000070571899,,
23161,,73,,,0.741000771522522,0.7572000026702881
23199,-31.858596801757812,74,,,,
23249,-31.731645584106445,74,,,,
23299,-31.7016658782959,74,,,,
23349,-31.77992820739746,74,,,,
23399,-31.685447692871094,74,,,,
23449,-32.06121063232422,74,,,,
23474,,74,-31.789453506469727,0.7541999816894531,,
23474,,74,,,0.7326938509941101,0.7551249861717224
23499,-31.57726287841797,75,,,,
23549,-31.77511978149414,75,,,,
23599,-32.054447174072266,75,,,,
23649,-31.367292404174805,75,,,,
23699,-31.912864685058594,75,,,,
23749,-32.10432434082031,75,,,,
23787,,75,-31.77033042907715,0.7576000094413757,,
23787,,75,,,0.7365506291389465,0.7561249732971191
23799,-31.747337341308594,76,,,,
23849,-31.67706298828125,76,,,,
23899,-31.585603713989258,76,,,,
23949,-31.61408042907715,76,,,,
23999,-31.254056930541992,76,,,,
24049,-31.635780334472656,76,,,,
24099,-31.55124282836914,76,,,,
24100,,76,-31.8079776763916,0.7664999961853027,,
24100,,76,,,0.7440664768218994,0.759024977684021
24149,-31.69239044189453,77,,,,
24199,-31.53151512145996,77,,,,
24249,-31.63717269897461,77,,,,
24299,-31.782346725463867,77,,,,
24349,-31.906211853027344,77,,,,
24399,-32.04347610473633,77,,,,
24413,,77,-31.888696670532227,0.7465000152587891,,
24413,,77,,,0.7237935066223145,0.7529249787330627
24449,-31.885360717773438,78,,,,
24499,-31.718891143798828,78,,,,
24549,-31.819190979003906,78,,,,
24599,-32.0724983215332,78,,,,
24649,-31.941835403442383,78,,,,
24699,-31.959997177124023,78,,,,
24726,,78,-31.819759368896484,0.7613000273704529,,
24726,,78,,,0.7351661324501038,0.7498250007629395
24749,-31.755352020263672,79,,,,
24799,-31.528438568115234,79,,,,
24849,-31.78054428100586,79,,,,
24899,-31.589256286621094,79,,,,
24949,-31.296016693115234,79,,,,
24999,-31.290130615234375,79,,,,
25039,,79,-31.64130401611328,0.7394000291824341,,
25039,,79,,,0.7305182218551636,0.751924991607666
25049,-31.69216537475586,80,,,,
25099,-31.29203987121582,80,,,,
25149,-31.53506088256836,80,,,,
25199,-32.052490234375,80,,,,
25249,-31.985416412353516,80,,,,
25299,-32.13796615600586,80,,,,
25349,-31.447202682495117,80,,,,
25352,,80,-31.79291343688965,0.7567999958992004,,
25352,,80,,,0.7420886158943176,0.7562749981880188
25399,-31.87603759765625,81,,,,
25449,-32.01399612426758,81,,,,
25499,-32.19890213012695,81,,,,
25549,-31.804704666137695,81,,,,
25599,-31.798866271972656,81,,,,
25649,-31.820669174194336,81,,,,
25665,,81,-31.863143920898438,0.7501999735832214,,
25665,,81,,,0.7313093543052673,0.756974995136261
25699,-31.719318389892578,82,,,,
25749,-31.603322982788086,82,,,,
25799,-31.764934539794922,82,,,,
25849,-31.787303924560547,82,,,,
25899,-31.43124008178711,82,,,,
25949,-31.936050415039062,82,,,,
25978,,82,-31.846799850463867,0.7621999979019165,,
25978,,82,,,0.7341772317886353,0.752174973487854
25999,-31.87915802001953,83,,,,
26049,-31.551015853881836,83,,,,
26099,-30.889230728149414,83,,,,
26149,-31.71103858947754,83,,,,
26199,-31.926176071166992,83,,,,
26249,-31.763275146484375,83,,,,
26291,,83,-31.968236923217773,0.7565000057220459,,
26291,,83,,,0.7366495132446289,0.7552750110626221
26299,-31.834606170654297,84,,,,
26349,-31.721384048461914,84,,,,
26399,-31.742773056030273,84,,,,
26449,-31.7479248046875,84,,,,
26499,-31.809497833251953,84,,,,
26549,-31.802936553955078,84,,,,
26599,-31.883256912231445,84,,,,
26604,,84,-31.786800384521484,0.7246000170707703,,
26604,,84,,,0.7300237417221069,0.7506999969482422
