train_loss,step,epoch,val_acc,test_acc,train_acc
,25271,80,,0.9034000039100647,0.9005408883094788
-0.43540462851524353,25299,81,,,
-0.5066506862640381,25349,81,,,
-0.4996965825557709,25399,81,,,
-0.4554627239704132,25449,81,,,
-0.4796544015407562,25499,81,,,
-0.47553882002830505,25549,81,,,
,25583,81,0.8537999987602234,,
,25583,81,,0.9056000113487244,0.9012169241905212
-0.48704978823661804,25599,82,,,
-0.4937833249568939,25649,82,,,
-0.50001060962677,25699,82,,,
-0.47913604974746704,25749,82,,,
-0.49054068326950073,25799,82,,,
-0.4531175494194031,25849,82,,,
,25895,82,0.8535000085830688,,
,25895,82,,0.9046000242233276,0.9023687839508057
-0.47575289011001587,25899,83,,,
-0.48136621713638306,25949,83,,,
-0.5105645656585693,25999,83,,,
-0.49956414103507996,26049,83,,,
-0.46593815088272095,26099,83,,,
-0.4628615975379944,26149,83,,,
-0.5014330148696899,26199,83,,,
,26207,83,0.8529999852180481,,
,26207,83,,0.9041000008583069,0.9028695821762085
-0.5072063207626343,26249,84,,,
-0.47265052795410156,26299,84,,,
-0.4822997748851776,26349,84,,,
-0.4836033284664154,26399,84,,,
-0.4615561366081238,26449,84,,,
-0.46092456579208374,26499,84,,,
,26519,84,0.8543999791145325,,
,26519,84,,0.9057999849319458,0.9030949473381042
-0.4741131663322449,26549,85,,,
-0.4796628952026367,26599,85,,,
-0.4803425073623657,26649,85,,,
-0.49592775106430054,26699,85,,,
-0.4815811216831207,26749,85,,,
-0.46716564893722534,26799,85,,,
,26831,85,0.8540999889373779,,
,26831,85,,0.9053999781608582,0.9034705758094788
-0.48619338870048523,26849,86,,,
-0.5187746286392212,26899,86,,,
-0.4748954772949219,26949,86,,,
-0.4876739978790283,26999,86,,,
-0.4762309193611145,27049,86,,,
-0.48683100938796997,27099,86,,,
,27143,86,0.8544999957084656,,
,27143,86,,0.9050999879837036,0.9041466116905212
-0.47346121072769165,27149,87,,,
-0.4894658327102661,27199,87,,,
-0.5015640258789062,27249,87,,,
-0.49308690428733826,27299,87,,,
-0.4827249348163605,27349,87,,,
-0.4882563650608063,27399,87,,,
-0.4894139766693115,27449,87,,,
,27455,87,0.8539000153541565,,
,27455,87,,0.9056000113487244,0.9035707116127014
-0.48116666078567505,27499,88,,,
-0.492039293050766,27549,88,,,
-0.5040304660797119,27599,88,,,
-0.4950265884399414,27649,88,,,
-0.5097489953041077,27699,88,,,
-0.5177983045578003,27749,88,,,
,27767,88,0.8543999791145325,,
,27767,88,,0.9045000076293945,0.9044972062110901
-0.48549264669418335,27799,89,,,
-0.494020938873291,27849,89,,,
-0.46929752826690674,27899,89,,,
-0.5144498348236084,27949,89,,,
-0.5033934116363525,27999,89,,,
-0.4746745228767395,28049,89,,,
,28079,89,0.8553000092506409,,
,28079,89,,0.90420001745224,0.9047976732254028
-0.509758710861206,28099,90,,,
-0.46054285764694214,28149,90,,,
-0.4992898404598236,28199,90,,,
-0.46755263209342957,28249,90,,,
-0.462993323802948,28299,90,,,
-0.48717164993286133,28349,90,,,
,28391,90,0.8553000092506409,,
,28391,90,,0.9035000205039978,0.9046725034713745
-0.4931310713291168,28399,91,,,
