step,epoch,train_loss,val_acc,test_acc,train_acc
28449,91,-0.48062437772750854,,,
28499,91,-0.4871861934661865,,,
28549,91,-0.48065972328186035,,,
28599,91,-0.4804280996322632,,,
28649,91,-0.47008848190307617,,,
28699,91,-0.48385101556777954,,,
28703,91,,0.8537999987602234,,
28703,91,,,0.8991000056266785,0.9044721722602844
28749,92,-0.4850752651691437,,,
28799,92,-0.4790843725204468,,,
28849,92,-0.5072106122970581,,,
28899,92,-0.4719035029411316,,,
28949,92,-0.5182660818099976,,,
28999,92,-0.4793936014175415,,,
29015,92,,0.8547999858856201,,
29015,92,,,0.9014999866485596,0.905348539352417
29049,93,-0.46628329157829285,,,
29099,93,-0.45391517877578735,,,
29149,93,-0.4846119284629822,,,
29199,93,-0.4960102140903473,,,
29249,93,-0.5004146695137024,,,
29299,93,-0.4886525869369507,,,
29327,93,,0.8540999889373779,,
29327,93,,,0.9017000198364258,0.9048727750778198
29349,94,-0.5018010139465332,,,
29399,94,-0.4845495820045471,,,
29449,94,-0.4795430302619934,,,
29499,94,-0.48963412642478943,,,
29549,94,-0.49915188550949097,,,
29599,94,-0.4498375356197357,,,
29639,94,,0.8543000221252441,,
29639,94,,,0.9021000266075134,0.9054237008094788
29649,95,-0.4929357171058655,,,
29699,95,-0.46913859248161316,,,
29749,95,-0.47741076350212097,,,
29799,95,-0.47142499685287476,,,
29849,95,-0.4597346782684326,,,
29899,95,-0.497318297624588,,,
29949,95,-0.4855217933654785,,,
29951,95,,0.853600025177002,,
29951,95,,,0.9003000259399414,0.9056490659713745
29999,96,-0.48715025186538696,,,
30049,96,-0.4535515308380127,,,
30099,96,-0.5013520121574402,,,
30149,96,-0.4797423481941223,,,
30199,96,-0.4565979838371277,,,
30249,96,-0.4822098910808563,,,
30263,96,,0.8557000160217285,,
30263,96,,,0.9039000272750854,0.9061999320983887
30299,97,-0.4756588339805603,,,
30349,97,-0.4719337821006775,,,
30399,97,-0.4746077060699463,,,
30449,97,-0.47288745641708374,,,
30499,97,-0.48421233892440796,,,
30549,97,-0.513597846031189,,,
30575,97,,0.8544999957084656,,
30575,97,,,0.9038000106811523,0.9060246348381042
30599,98,-0.503074049949646,,,
30649,98,-0.5007328391075134,,,
30699,98,-0.48127588629722595,,,
30749,98,-0.49293196201324463,,,
30799,98,-0.4708182215690613,,,
30849,98,-0.5072561502456665,,,
30887,98,,0.8565000295639038,,
30887,98,,,0.9003999829292297,0.9069511294364929
30899,99,-0.48700258135795593,,,
30949,99,-0.4875471889972687,,,
30999,99,-0.4779515862464905,,,
31049,99,-0.5000488758087158,,,
31099,99,-0.49627867341041565,,,
31149,99,-0.4710041284561157,,,
31199,99,-0.4772140085697174,,,
31199,99,,0.8561999797821045,,
31199,99,,,0.9021999835968018,0.9066756963729858
