epoch,step,train_loss,val_acc1,val_acc2,train_acc1,test_acc,train_acc2
79,24649,0.3689904808998108,,,,,
79,24699,0.3694014549255371,,,,,
79,24749,0.3780873119831085,,,,,
79,24799,0.34685859084129333,,,,,
79,24849,0.36605599522590637,,,,,
79,24899,0.3673740029335022,,,,,
79,24949,0.3622804582118988,,,,,
79,24959,,0.21580000221729279,0.21439999341964722,,,
79,24959,,,,0.21624599397182465,0.22369462251663208,0.21299079060554504
80,24999,0.36016321182250977,,,,,
80,25049,0.3491750955581665,,,,,
80,25099,0.3473811745643616,,,,,
80,25149,0.3594872057437897,,,,,
80,25199,0.3624541461467743,,,,,
80,25249,0.346647709608078,,,,,
80,25271,,0.22120000422000885,0.2215999960899353,,,
80,25271,,,,0.21531951427459717,0.23289161920547485,0.21088741719722748
81,25299,0.37778210639953613,,,,,
81,25349,0.3525920808315277,,,,,
81,25399,0.3664926290512085,,,,,
81,25449,0.35145777463912964,,,,,
81,25499,0.3659232258796692,,,,,
81,25549,0.3852587640285492,,,,,
81,25583,,0.2281000018119812,0.2168000042438507,,,
81,25583,,,,0.21702224016189575,0.2330894023180008,0.2151692658662796
82,25599,0.37759822607040405,,,,,
82,25649,0.34239494800567627,,,,,
82,25699,0.3876206874847412,,,,,
82,25749,0.3654756247997284,,,,,
82,25799,0.3522994816303253,,,,,
82,25849,0.34686362743377686,,,,,
82,25895,,0.22339999675750732,0.22849999368190765,,,
82,25895,,,,0.21774840354919434,0.23704509437084198,0.21607071161270142
83,25899,0.36538195610046387,,,,,
83,25949,0.36313188076019287,,,,,
83,25999,0.34523114562034607,,,,,
83,26049,0.3952092230319977,,,,,
83,26099,0.3420885503292084,,,,,
83,26149,0.36202946305274963,,,,,
83,26199,0.377111554145813,,,,,
83,26207,,0.22709999978542328,0.22529999911785126,,,
83,26207,,,,0.22325721383094788,0.23813290894031525,0.2234324961900711
84,26249,0.36186763644218445,,,,,
84,26299,0.3472713530063629,,,,,
84,26349,0.33825936913490295,,,,,
84,26399,0.35209596157073975,,,,,
84,26449,0.34173157811164856,,,,,
84,26499,0.3554178774356842,,,,,
84,26519,,0.23360000550746918,0.22599999606609344,,,
84,26519,,,,0.2265625,0.23971518874168396,0.22405849397182465
85,26549,0.33116060495376587,,,,,
85,26599,0.3579450845718384,,,,,
85,26649,0.3692552149295807,,,,,
85,26699,0.3675396144390106,,,,,
85,26749,0.34842371940612793,,,,,
85,26799,0.3326702415943146,,,,,
85,26831,,0.2304999977350235,0.22779999673366547,,,
85,26831,,,,0.2252604216337204,0.23852847516536713,0.22172977030277252
86,26849,0.3482077717781067,,,,,
86,26899,0.3447488844394684,,,,,
86,26949,0.3666693866252899,,,,,
86,26999,0.3437592685222626,,,,,
86,27049,0.3443170487880707,,,,,
86,27099,0.3520459532737732,,,,,
86,27143,,0.2345000058412552,0.23119999468326569,,,
86,27143,,,,0.22796474397182465,0.24278084933757782,0.22498497366905212
87,27149,0.3511072099208832,,,,,
87,27199,0.36686795949935913,,,,,
87,27249,0.3463548719882965,,,,,
87,27299,0.3419498801231384,,,,,
87,27349,0.33418914675712585,,,,,
87,27399,0.37593576312065125,,,,,
87,27449,0.3542695939540863,,,,,
87,27455,,0.22460000216960907,0.2304999977350235,,,
87,27455,,,,0.2300180345773697,0.24406646192073822,0.2266876995563507
88,27499,0.3372161090373993,,,,,
88,27549,0.3475933074951172,,,,,
88,27599,0.3915700614452362,,,,,
88,27649,0.356214702129364,,,,,
88,27699,0.34165850281715393,,,,,
88,27749,0.33157843351364136,,,,,
88,27767,,0.23649999499320984,0.2363000065088272,,,
88,27767,,,,0.22906650602817535,0.2406052201986313,0.22826522588729858
89,27799,0.39263325929641724,,,,,
89,27849,0.35711240768432617,,,,,
89,27899,0.3444764018058777,,,,,
89,27949,0.33440592885017395,,,,,
89,27999,0.36678948998451233,,,,,
89,28049,0.34836259484291077,,,,,
89,28079,,0.24240000545978546,0.23489999771118164,,,
89,28079,,,,0.2341746836900711,0.2480221539735794,0.23269732296466827
90,28099,0.36262115836143494,,,,,
90,28149,0.34818199276924133,,,,,
90,28199,0.35022637248039246,,,,,
90,28249,0.3638913035392761,,,,,
90,28299,0.3460579812526703,,,,,
90,28349,0.3830951750278473,,,,,
90,28391,,0.2379000037908554,0.24390000104904175,,,
90,28391,,,,0.23447516560554504,0.24950553476810455,0.23347355425357819
91,28399,0.325738787651062,,,,,
91,28449,0.347635418176651,,,,,
91,28499,0.3397856056690216,,,,,
91,28549,0.33213305473327637,,,,,
91,28599,0.33577775955200195,,,,,
91,28649,0.3317702114582062,,,,,
91,28699,0.34076011180877686,,,,,
91,28703,,0.2361000031232834,0.23569999635219574,,,
91,28703,,,,0.2361278086900711,0.24713212251663208,0.23472556471824646
92,28749,0.3676874041557312,,,,,
92,28799,0.3554971218109131,,,,,
92,28849,0.35237884521484375,,,,,
92,28899,0.3955964148044586,,,,,
92,28949,0.36338627338409424,,,,,
92,28999,0.3477034866809845,,,,,
92,29015,,0.24070000648498535,0.2409999966621399,,,
92,29015,,,,0.2375050038099289,0.24485759437084198,0.23732972145080566
93,29049,0.34417402744293213,,,,,
93,29099,0.3493577241897583,,,,,
93,29149,0.38706400990486145,,,,,
93,29199,0.3520795702934265,,,,,
93,29249,0.32772910594940186,,,,,
93,29299,0.34963759779930115,,,,,
93,29327,,0.24289999902248383,0.24250000715255737,,,
93,29327,,,,0.24236278235912323,0.2581091821193695,0.24096053838729858
94,29349,0.397279292345047,,,,,
94,29399,0.3514564633369446,,,,,
94,29449,0.32080185413360596,,,,,
94,29499,0.3420884311199188,,,,,
94,29549,0.3227004110813141,,,,,
94,29599,0.34975552558898926,,,,,
94,29639,,0.24709999561309814,0.2467000037431717,,,
94,29639,,,,0.24286358058452606,0.25672468543052673,0.24226261675357819
95,29649,0.36171790957450867,,,,,
95,29699,0.3333128094673157,,,,,
95,29749,0.35382890701293945,,,,,
95,29799,0.345211923122406,,,,,
95,29849,0.37182608246803284,,,,,
95,29899,0.3808046281337738,,,,,
95,29949,0.32131168246269226,,,,,
95,29951,,0.2287999987602234,0.24799999594688416,,,
95,29951,,,,0.24268829822540283,0.2564280033111572,0.24083533883094788
96,29999,0.3635422885417938,,,,,
96,30049,0.3493707776069641,,,,,
96,30099,0.33637046813964844,,,,,
96,30149,0.32950982451438904,,,,,
96,30199,0.3168279528617859,,,,,
96,30249,0.3381615877151489,,,,,
96,30263,,0.2563999891281128,0.25220000743865967,,,
96,30263,,,,0.24301382899284363,0.26354825496673584,0.24454127252101898
97,30299,0.3300764560699463,,,,,
97,30349,0.36131951212882996,,,,,
97,30399,0.3295295238494873,,,,,
97,30449,0.3455248177051544,,,,,
97,30499,0.38446781039237976,,,,,
97,30549,0.34568673372268677,,,,,
97,30575,,0.2547000050544739,0.25699999928474426,,,
97,30575,,,,0.244140625,0.2597903609275818,0.24188701808452606
98,30599,0.3567299544811249,,,,,
98,30649,0.3207196295261383,,,,,
98,30699,0.33152714371681213,,,,,
98,30749,0.33456042408943176,,,,,
98,30799,0.3612314760684967,,,,,
98,30849,0.3298071324825287,,,,,
98,30887,,0.2549000084400177,0.259799987077713,,,
98,30887,,,,0.2468699961900711,0.26157042384147644,0.24762119352817535
99,30899,0.30784064531326294,,,,,
99,30949,0.33405154943466187,,,,,
99,30999,0.3308732509613037,,,,,
99,31049,0.33438533544540405,,,,,
99,31099,0.32842710614204407,,,,,
99,31149,0.35014522075653076,,,,,
99,31199,0.34099578857421875,,,,,
99,31199,,0.25769999623298645,0.24469999969005585,,,
99,31199,,,,0.2464192658662796,0.2676028609275818,0.25005006790161133
