epoch,train_loss2,step,train_loss1,train_acc1,train_acc2,test_acc
55,0.00036989952786825597,21799,0.00019103985687252134,,,
55,,21839,,0.8679887652397156,0.8660656809806824,0.8866999745368958
56,0.00035771512193605304,21849,1.499249083281029e-05,,,
56,0.0005144347669556737,21899,0.00039198636659421027,,,
56,0.0001896035100799054,21949,0.0006931747775524855,,,
56,0.00044389624963514507,21999,0.00014363329682964832,,,
56,6.149830005597323e-05,22049,0.00018961365276481956,,,
56,0.0004128006403334439,22099,0.0003562555939424783,,,
56,0.00039200426544994116,22149,0.00030296409386210144,,,
56,0.0007137422799132764,22199,0.00011205880582565442,,,
56,,22229,,0.867768406867981,0.8651642799377441,0.8877000212669373
57,7.328009814955294e-05,22249,0.0002808858407661319,,,
57,0.000777588109485805,22299,0.00016566092381253839,,,
57,8.420141239184886e-05,22349,0.00020678920554928482,,,
57,5.67099305044394e-05,22399,0.00047534384066239,,,
57,0.00016051165584940463,22449,0.00028399849543347955,,,
57,0.0005115862586535513,22499,0.00029119482496753335,,,
57,0.00015736764180473983,22549,0.0001506336557213217,,,
57,0.0010566797573119402,22599,0.0010482135694473982,,,
57,,22619,,0.8665464520454407,0.8672876358032227,0.8883000016212463
58,0.0008969578193500638,22649,0.0013920869678258896,,,
58,0.00032196546089835465,22699,0.00019876421720255166,,,
58,4.417838863446377e-05,22749,1.611678999324795e-05,,,
58,0.00028759415727108717,22799,5.432025864138268e-05,,,
58,0.00010102664236910641,22849,0.0010317818960174918,,,
58,0.00028813991229981184,22899,0.0006277708453126252,,,
58,0.0008654309785924852,22949,0.0002037344384007156,,,
58,0.0002234466082882136,22999,0.00037135445745661855,,,
58,,23009,,0.8679487109184265,0.8664262890815735,0.881600022315979
59,3.2708874641684815e-05,23049,0.00031960735213942826,,,
59,0.0009479328873567283,23099,0.00020905185374431312,,,
59,0.001685100025497377,23149,0.00045459065586328506,,,
59,0.0015519759617745876,23199,0.0005584383616223931,,,
59,0.0008754705195315182,23249,0.00020622830197680742,,,
59,0.0004662291903514415,23299,0.00043045575148425996,,,
59,0.0005971862119622529,23349,0.0007385130156762898,,,
59,0.00027929956559091806,23399,9.286861313739792e-05,,,
59,,23399,,0.8683093190193176,0.8440104126930237,0.8899999856948853
60,0.0002397791249677539,23449,0.0005648228107020259,,,
60,0.0002895482466556132,23499,0.00014874972112011164,,,
60,3.9301197830354795e-05,23549,9.419139678357169e-05,,,
60,0.0002817190543282777,23599,0.00036063799052499235,,,
60,0.00021915808611083776,23649,1.1360873941157479e-05,,,
60,0.0016151962336152792,23699,0.00180577184073627,,,
60,0.0007651674095541239,23749,0.0002726397942751646,,,
60,,23789,,0.8703725934028625,0.8653044700622559,0.8855000138282776
61,2.399480035819579e-05,23799,0.00013945541286375374,,,
61,0.00044505103142000735,23849,0.00014606515469495207,,,
61,0.00044627508032135665,23899,0.0002463021082803607,,,
61,0.0005014670314267278,23949,0.0008370309951715171,,,
61,0.00022664597781840712,23999,0.0005499691469594836,,,
61,0.0001274497335543856,24049,6.073594340705313e-05,,,
61,0.00027185227372683585,24099,0.00023702466569375247,,,
61,0.001006245263852179,24149,0.0007788488874211907,,,
61,,24179,,0.8719751834869385,0.8706730604171753,0.8860999941825867
62,7.348821964114904e-05,24199,2.6684296244638972e-05,,,
62,0.00020633118401747197,24249,8.266958320746198e-05,,,
62,0.0003230029542464763,24299,0.0005699689500033855,,,
62,2.7022917493013665e-05,24349,0.00020757158927153796,,,
62,4.480624193092808e-05,24399,0.00013423226482700557,,,
62,0.0004729428910650313,24449,0.0002869753516279161,,,
62,2.638097430462949e-05,24499,4.9017518904292956e-05,,,
62,0.0001392262347508222,24549,0.0005825923872180283,,,
62,,24569,,0.8713741898536682,0.8714743852615356,0.8762000203132629
63,0.00016038403555285186,24599,7.429270044667646e-05,,,
63,0.00015997968148440123,24649,0.0005488898605108261,,,
63,0.00047392980195581913,24699,8.918787352740765e-05,,,
63,0.00031458554440177977,24749,0.0007799066370353103,,,
63,4.172202170593664e-05,24799,0.00020942595438100398,,,
63,0.00017336122982669622,24849,0.00013479997869580984,,,
63,2.0236955606378615e-05,24899,0.00018136185826733708,,,
63,7.486100003006868e-06,24949,0.0005756886675953865,,,
63,,24959,,0.8690505027770996,0.8715945482254028,0.8888000249862671
64,0.0004401928454171866,24999,0.00012601815978996456,,,
64,0.00010387738439021632,25049,0.00020944328571204096,,,
64,4.753017128678039e-05,25099,5.838747165398672e-05,,,
64,8.212194370571524e-05,25149,2.599251274659764e-05,,,
64,7.78549201640999e-06,25199,1.4713808013766538e-05,,,
64,0.0004261715803295374,25249,0.0008234385750256479,,,
64,8.933552635426167e-06,25299,9.953375410987064e-06,,,
64,0.00019495378364808857,25349,0.00025755728711374104,,,
64,,25349,,0.8729767799377441,0.8736177682876587,0.890500009059906
65,0.0001303580211242661,25399,0.0010471312562003732,,,
65,5.9372228861320764e-05,25449,7.927542174002156e-05,,,
65,0.00019430740212555975,25499,0.0003343546995893121,,,
65,2.659955498529598e-06,25549,0.0003985348157584667,,,
65,0.00037520297337323427,25599,1.375525607727468e-05,,,
65,1.4802260011492763e-05,25649,1.8184637156082317e-05,,,
65,0.0002834519254975021,25699,1.845374754338991e-05,,,
65,,25739,,0.8727564215660095,0.872736394405365,0.8913000226020813
66,2.5518296752125025e-05,25749,7.998642104212195e-05,,,
66,0.00018946452473755926,25799,0.0006857720436528325,,,
66,0.00096751912496984,25849,0.002122663427144289,,,
66,0.0002821145753841847,25899,0.00021648946858476847,,,
66,0.0004058014019392431,25949,0.00034334961674176157,,,
66,0.0006815478554926813,25999,0.00011395535693736747,,,
66,0.00040738433017395437,26049,0.0005296310991980135,,,
66,0.0002657226286828518,26099,0.0003834533563349396,,,
66,,26129,,0.8694310784339905,0.8717948794364929,0.8916000127792358
67,0.000731923442799598,26149,0.00011877550423378125,,,
67,1.5690518921473995e-05,26199,0.00029498423100449145,,,
67,2.1723430108977482e-05,26249,6.022008165018633e-05,,,
67,0.00041557944496162236,26299,0.0005615556729026139,,,
67,0.00018280632502865046,26349,0.0004465737147256732,,,
67,6.163703801576048e-06,26399,4.7217497922247276e-05,,,
67,0.00024331550230272114,26449,0.0002073135692626238,,,
67,2.842080721165985e-05,26499,9.791953925741836e-05,,,
67,,26519,,0.8689903616905212,0.8723357319831848,0.8907999992370605
68,0.00041074558976106346,26549,0.00011129047925351188,,,
68,2.3476981368730776e-05,26599,5.199473525863141e-05,,,
68,0.00040267923031933606,26649,0.00015069202345330268,,,
68,0.0001064461685018614,26699,0.00028382320306263864,,,
68,0.0003393320948816836,26749,7.820147584425285e-05,,,
68,4.805416756425984e-05,26799,0.00033473389339633286,,,
68,3.0882558348821476e-05,26849,0.00020267695072107017,,,
68,4.2671774281188846e-05,26899,4.332227763370611e-05,,,
68,,26909,,0.8722756505012512,0.8730969429016113,0.8935999870300293
69,0.0001439955085515976,26949,0.00024013739312067628,,,
69,7.296803960343823e-05,26999,8.959017577581108e-05,,,
69,0.0003606629034038633,27049,5.5850992794148624e-05,,,
69,0.00011837635247502476,27099,5.252861592452973e-05,,,
69,0.0005494985380209982,27149,3.474861296126619e-05,,,
69,2.8048327294527553e-05,27199,0.00011351290595484897,,,
69,0.00034008637885563076,27249,0.00018678726337384433,,,
69,8.267919474747032e-05,27299,0.0005426477291621268,,,
69,,27299,,0.8731971383094788,0.8728365302085876,0.8967000246047974
70,0.0005258852615952492,27349,0.00019327875634189695,,,
70,8.76902267918922e-05,27399,0.00035469740396365523,,,
70,0.00011778037151088938,27449,4.927867485093884e-05,,,
70,0.00012166628584964201,27499,9.578430035617203e-05,,,
70,6.454163667513058e-06,27549,0.0001859205513028428,,,
70,9.720714297145605e-05,27599,0.00011828893912024796,,,
70,0.0010079919593408704,27649,0.00046202156227082014,,,
70,,27689,,0.8736177682876587,0.8719751834869385,0.8878999948501587
71,0.0001543934049550444,27699,0.00024415957159362733,,,
71,0.000358724151737988,27749,0.00023794133448973298,,,
71,5.6814198615029454e-05,27799,0.0007693883962929249,,,
71,0.00016308714111801237,27849,0.0002544703020248562,,,
71,2.2334956156555563e-05,27899,0.00012223132944200188,,,
71,1.180510389531264e-05,27949,9.265670814784244e-05,,,
71,0.0004192875057924539,27999,0.00014897216169629246,,,
71,0.0003693748149089515,28049,0.0006775126093998551,,,
71,,28079,,0.8717948794364929,0.872576117515564,0.8932999968528748
72,0.00011409458238631487,28099,0.0001265385071747005,,,
72,0.00011102141434093937,28149,0.0002436832437524572,,,
72,0.000252758152782917,28199,0.0001598223898326978,,,
72,0.0005476867081597447,28249,0.0003326752921566367,,,
72,9.538648737361655e-05,28299,0.00011084360448876396,,,
72,0.00037404190516099334,28349,0.0002989997447002679,,,
72,5.460833926917985e-05,28399,1.0655188816599548e-05,,,
72,0.0004639972758013755,28449,0.001188731286674738,,,
72,,28469,,0.8739583492279053,0.8739383220672607,0.8895999789237976
73,0.00028647526050917804,28499,0.0003118276654276997,,,
73,0.00032469749567098916,28549,0.000313969561830163,,,
73,0.0003999991458840668,28599,0.0002425353741273284,,,
73,0.00021786971774417907,28649,0.00013707064499612898,,,
73,7.188512881839415e-06,28699,2.681111618585419e-05,,,
73,0.0004961832892149687,28749,0.00019543457892723382,,,
73,0.00020917560323141515,28799,0.0004678663972299546,,,
73,0.00035365254734642804,28849,0.000852211844176054,,,
73,,28859,,0.875741183757782,0.8731771111488342,0.8978999853134155
74,0.00011106151941930875,28899,0.0006778448005206883,,,
74,1.431246619176818e-05,28949,4.0110691770678386e-05,,,
74,4.8681489715818316e-05,28999,0.00010308474884368479,,,
74,4.80927737953607e-05,29049,0.0004034011799376458,,,
74,4.9352223868481815e-05,29099,0.0003000008291564882,,,
74,3.5750552342506126e-05,29149,0.00017475293134339154,,,
74,5.8764027926372364e-05,29199,9.154307917924598e-05,,,
74,8.729356341063976e-05,29249,0.00015707282000221312,,,
74,,29249,,0.8737580180168152,0.8761618733406067,0.8967999815940857
75,0.00042159686563536525,29299,8.233282278524712e-05,,,
75,7.17437724233605e-05,29349,0.00012184066144982353,,,
75,0.00026459130458533764,29399,0.00011507565795909613,,,
75,0.00020139652770012617,29449,2.900113759096712e-05,,,
75,0.0009435470565222204,29499,0.00010510698484722525,,,
75,0.0001420550252078101,29549,1.366293872706592e-05,,,
75,0.00014426393317990005,29599,0.0003273960901424289,,,
75,,29639,,0.8753806352615356,0.8725160360336304,0.8998000025749207
76,0.00011933286441490054,29649,0.00027021358255296946,,,
76,9.769642929313704e-05,29699,0.0007472148281522095,,,
76,0.00023978356330189854,29749,8.554265514248982e-05,,,
76,0.0002283905923832208,29799,0.00024310173466801643,,,
76,0.00018208104302175343,29849,2.0996720195398666e-05,,,
76,0.0007469829870387912,29899,0.00015283370157703757,,,
76,2.8701821065624245e-05,29949,1.4719367754878476e-05,,,
76,0.0011877978686243296,29999,0.000613958400208503,,,
76,,30029,,0.8759415149688721,0.8754006624221802,0.8938999772071838
77,4.5901375415269285e-05,30049,2.2213331249076873e-05,,,
77,1.5732483007013798e-05,30099,0.00035255527473054826,,,
77,0.00015555706340819597,30149,3.0877054086886346e-06,,,
77,0.00024327881692443043,30199,0.00013484936789609492,,,
77,0.0003291081520728767,30249,0.0002647684304974973,,,
77,4.115317278774455e-05,30299,0.0001301310257986188,,,
77,0.00015947218344081193,30349,7.133514736779034e-05,,,
77,0.00012023817544104531,30399,0.00013985889381729066,,,
77,,30419,,0.8757211565971375,0.8758012652397156,0.892799973487854
78,0.00024249429407063872,30449,0.0002949049521703273,,,
78,0.00012109977978980169,30499,5.7358451158506796e-05,,,
78,1.3160360140318517e-05,30549,0.00019006850197911263,,,
78,0.0004655152151826769,30599,0.0004319220024626702,,,
78,0.00016363685426767915,30649,6.749215390300378e-05,,,
78,0.0001681913126958534,30699,0.00014025403652340174,,,
78,1.8623401047079824e-05,30749,0.00010586438293103129,,,
78,6.366763409459963e-05,30799,0.00039863790152594447,,,
78,,30809,,0.8763220906257629,0.8777043223381042,0.8967999815940857
79,0.00010683525033527985,30849,7.953505701152608e-05,,,
79,2.7739330107579008e-05,30899,7.96825552242808e-05,,,
79,8.290396363008767e-05,30949,0.00038874507299624383,,,
79,5.359738224797184e-06,30999,0.00013436681183520705,,,
79,8.705956861376762e-05,31049,4.544955663732253e-05,,,
79,0.0001669776684138924,31099,0.0002751652500592172,,,
79,0.00021987048967275769,31149,0.0004751626693177968,,,
79,0.00015970187087077647,31199,2.3688116925768554e-05,,,
79,,31199,,0.8758012652397156,0.8762019276618958,0.8973000049591064
80,9.615388262318447e-05,31249,2.7992218747385778e-05,,,
80,0.00031493185088038445,31299,2.8017173463013023e-05,,,
80,0.0003580331685952842,31349,0.0001629036123631522,,,
80,0.0010066370014101267,31399,0.0001307913044001907,,,
80,0.0006899965228512883,31449,0.0004628673486877233,,,
80,2.1889814888709225e-05,31499,0.00023827563563827425,,,
80,0.0003956387226935476,31549,4.085174441570416e-05,,,
80,,31589,,0.8768630027770996,0.8767227530479431,0.8928999900817871
81,7.07288199919276e-05,31599,0.00036917737452313304,,,
81,0.0001584089477546513,31649,4.4536907807923853e-05,,,
81,0.00015041766164358705,31699,0.00010506973194424063,,,
81,7.479302439605817e-05,31749,7.879824806877878e-06,,,
81,1.905478347907774e-05,31799,4.624133725883439e-05,,,
81,9.8376942332834e-05,31849,2.840196066244971e-05,,,
81,0.0001308692735619843,31899,0.0007381311152130365,,,
81,0.00012141880142735317,31949,0.0003156875027343631,,,
81,,31979,,0.8754407167434692,0.8772836327552795,0.8934000134468079
82,6.157299503684044e-05,31999,0.0007926637190394104,,,
82,0.0007273553055711091,32049,0.0015387104358524084,,,
82,0.00023645056353416294,32099,0.00021065799228381366,,,
82,4.641268969862722e-05,32149,0.00024601866607554257,,,
82,0.00010677942191250622,32199,0.00024931086227297783,,,
82,0.00019210769096389413,32249,3.210436989320442e-05,,,
82,0.0006882221787236631,32299,0.00020754804427269846,,,
82,0.00012026933109154925,32349,5.383142706705257e-05,,,
82,,32369,,0.878125011920929,0.8784054517745972,0.9009000062942505
83,2.8513213692349382e-05,32399,5.18558663316071e-05,,,
83,9.409389895154163e-05,32449,2.9594228180940263e-05,,,
83,1.5546243957942352e-05,32499,7.199188985396177e-06,,,
83,0.00020698948355857283,32549,4.2023482819786295e-05,,,
83,4.753832035930827e-05,32599,5.128382326802239e-05,,,
83,0.00046901393216103315,32649,3.00462943414459e-05,,,
83,0.0004793853731825948,32699,0.00044242991134524345,,,
83,8.162883023032919e-05,32749,7.508001726819202e-05,,,
83,,32759,,0.8780248165130615,0.8764423131942749,0.9023000001907349
84,0.0001281423174077645,32799,0.00024959244183264673,,,
84,8.130065907607786e-06,32849,7.47178864912712e-06,,,
84,3.6596698009816464e-06,32899,7.726629701210186e-05,,,
84,3.152985300403088e-05,32949,3.566299255908234e-06,,,
84,0.00039973543607629836,32999,0.00011983895092271268,,,
84,2.273279960718355e-06,33049,6.889609721838497e-06,,,
84,0.00030972572858445346,33099,0.0003341093542985618,,,
84,6.633149314438924e-05,33149,0.00026709336088970304,,,
84,,33149,,0.8769831657409668,0.8775641322135925,0.8921999931335449
85,7.651199848623946e-05,33199,4.771942622028291e-05,,,
85,0.0004493176529649645,33249,0.0003073012048844248,,,
85,3.117758024018258e-05,33299,9.449674689676613e-05,,,
85,8.25298557174392e-05,33349,7.864966755732894e-05,,,
85,0.0002246017538709566,33399,2.842859430529643e-05,,,
85,0.0001824021601350978,33449,0.00015213590813800693,,,
85,1.343686835753033e-05,33499,4.069893748237519e-06,,,
85,,33539,,0.8789463043212891,0.8776041865348816,0.8982999920845032
86,6.891677912790328e-05,33549,0.00041802230407483876,,,
86,3.245056632295018e-06,33599,3.5206499887863174e-05,,,
86,2.3194763343781233e-05,33649,6.778224360459717e-06,,,
86,1.539788172522094e-05,33699,3.4734322980511934e-05,,,
86,6.782962009310722e-05,33749,4.04587626690045e-05,,,
86,3.17495250783395e-05,33799,1.8810273104463704e-05,,,
86,0.0003996341547463089,33849,0.00036421159165911376,,,
86,0.00010759851284092292,33899,1.48565532072098e-05,,,
86,,33929,,0.8796674609184265,0.8776242136955261,0.8948000073432922
87,3.914859917131253e-06,33949,9.453098755329847e-06,,,
87,0.00013485200179275125,33999,0.00012406609312165529,,,
87,5.4795136747998185e-06,34049,5.227603833191097e-05,,,
87,3.249385190429166e-05,34099,1.0770265362225473e-05,,,
87,0.0005305928061716259,34149,0.0006236041081137955,,,
87,1.602941847522743e-05,34199,1.9941313439630903e-05,,,
87,0.00012170073750894517,34249,0.00011471190373413265,,,
87,6.730875611538067e-05,34299,1.751324271026533e-05,,,
87,,34319,,0.8787259459495544,0.878044843673706,0.8920999765396118
88,3.0097729904809967e-05,34349,0.00023502783733420074,,,
88,0.00019553472520783544,34399,0.00014776759780943394,,,
88,9.965090430341661e-05,34449,0.0003147580719087273,,,
88,0.00028616029885597527,34499,6.952771218493581e-05,,,
88,0.00013226812006905675,34549,1.0498521987756249e-05,,,
88,0.00012951243843417615,34599,7.908075531304348e-06,,,
88,9.14467527763918e-05,34649,4.36748014180921e-05,,,
88,2.7872669306816533e-05,34699,0.00019521800277289003,,,
88,,34709,,0.8785857558250427,0.8776041865348816,0.9014999866485596
89,4.224441909173038e-06,34749,6.264642706810264e-06,,,
89,0.000701260578352958,34799,0.00019606784917414188,,,
89,0.0002844119444489479,34849,2.142990160791669e-05,,,
89,8.330353011842817e-05,34899,3.574709626263939e-05,,,
89,0.00034706186852417886,34949,0.0005471620243042707,,,
89,1.1479843124106992e-05,34999,6.881554782012245e-06,,,
89,0.00036288503906689584,35049,3.3735490433173254e-05,,,
89,6.155259325169027e-05,35099,0.00014968217874411494,,,
89,,35099,,0.8817708492279053,0.8807291388511658,0.9003999829292297
90,2.0111207049922086e-05,35149,0.00015960053133312613,,,
90,2.624767375891679e-06,35199,1.266064282390289e-05,,,
90,3.84418399335118e-06,35249,2.7481675715534948e-05,,,
90,4.334384811954806e-06,35299,2.619436418171972e-05,,,
90,0.0007688971818424761,35349,0.00041766426875256,,,
90,0.0009765962604433298,35399,8.27119656605646e-05,,,
90,0.00017877944628708065,35449,0.0006242517265491188,,,
90,,35489,,0.8809294700622559,0.8805689215660095,0.902899980545044
91,5.2854243222100195e-06,35499,2.739621322689345e-06,,,
91,3.5073328035650775e-05,35549,5.891928140044911e-06,,,
91,0.00020460214000195265,35599,0.0007525031105615199,,,
91,6.354735523927957e-05,35649,1.4382323570316657e-05,,,
91,0.00023604545276612043,35699,0.00018523087783250958,,,
91,1.0787513929244597e-05,35749,0.00014352674770634621,,,
91,6.6314232753938995e-06,35799,9.565646905684844e-06,,,
91,0.00019605649868026376,35849,0.00030811139731667936,,,
91,,35879,,0.8810697197914124,0.8794270753860474,0.8989999890327454
92,8.876762876752764e-05,35899,2.2664809876005165e-05,,,
92,6.834115538367769e-06,35949,5.578257969318656e-06,,,
92,0.00012885993055533618,35999,3.637399277067743e-05,,,
92,3.197027035639621e-05,36049,0.00023985037114471197,,,
92,0.00040958821773529053,36099,1.2498816431616433e-05,,,
92,0.0003323549753986299,36149,2.2376949345925823e-05,,,
92,1.159705516329268e-05,36199,8.358695595234167e-06,,,
92,7.04385747667402e-05,36249,0.00045693269930779934,,,
92,,36269,,0.8825921416282654,0.8798277378082275,0.9046000242233276
93,0.00016450678231194615,36299,0.0010063493391498923,,,
93,1.7228134311153553e-05,36349,4.9630638386588544e-05,,,
93,7.708258635830134e-05,36399,9.766591392690316e-05,,,
93,0.00012036173575324938,36449,0.00011306279338896275,,,
93,1.3323797247721814e-05,36499,2.0603729353751987e-05,,,
93,3.7842033634660766e-05,36549,1.2987405170861166e-05,,,
93,6.681350441795075e-06,36599,0.00011199678556295112,,,
93,1.104124567063991e-05,36649,1.1798940249718726e-05,,,
93,,36659,,0.8807291388511658,0.8814102411270142,0.8991000056266785
94,0.00023790303384885192,36699,6.056572237866931e-05,,,
94,3.0901942409400363e-06,36749,2.106502279275446e-06,,,
94,0.0004097452329006046,36799,0.0001752669340930879,,,
94,1.2289105143281631e-05,36849,4.449772404768737e-06,,,
94,0.00033502557198517025,36899,0.00033593602711334825,,,
94,5.6189946917584166e-05,36949,7.825921784387901e-06,,,
94,9.14315169211477e-05,36999,5.051305561210029e-05,,,
94,1.8928965801023878e-05,37049,0.0004144500708207488,,,
94,,37049,,0.8803085088729858,0.8809896111488342,0.8970000147819519
95,7.559035293525085e-05,37099,0.0009494629339314997,,,
95,7.286318577826023e-05,37149,0.00018782397091854364,,,
95,0.0001688241754891351,37199,9.652967128204182e-05,,,
95,6.657325866399333e-05,37249,1.1026791071344633e-05,,,
95,0.00013394576671998948,37299,0.00010321919398847967,,,
95,1.5907462511677295e-05,37349,0.0006357931415550411,,,
95,0.0001787639776011929,37399,0.0004122716491110623,,,
95,,37439,,0.8806089758872986,0.8812299966812134,0.9014999866485596
96,8.300660738314036e-06,37449,1.0062863111670595e-05,,,
96,1.1750435987778474e-05,37499,4.0953262214316055e-05,,,
96,0.00015160608745645732,37549,1.640132541069761e-05,,,
96,1.3873161151423119e-05,37599,2.1227745037322165e-06,,,
96,0.0006347086746245623,37649,0.0014219889417290688,,,
96,0.0001471897994633764,37699,0.00010867088712984696,,,
96,1.0171813300985377e-05,37749,0.0002703236823435873,,,
96,7.359097799053416e-05,37799,8.157912088790908e-05,,,
96,,37829,,0.8821313977241516,0.8840945363044739,0.9017999768257141
97,0.00031861354364082217,37849,0.00021947009372524917,,,
97,1.43706492963247e-05,37899,3.4893011616077274e-05,,,
97,8.490621439705137e-06,37949,2.9267717764014378e-05,,,
97,1.100644931284478e-05,37999,2.6370225896243937e-05,,,
97,0.000245848874328658,38049,0.0001914605963975191,,,
97,1.548258660477586e-05,38099,5.169624637346715e-05,,,
97,0.0002529448247514665,38149,1.801906000764575e-05,,,
97,5.0836755690397695e-05,38199,2.9790920962113887e-05,,,
97,,38219,,0.8834134340286255,0.8828125,0.8998000025749207
98,9.920089723891579e-06,38249,1.51607564475853e-05,,,
98,1.1972601896559354e-05,38299,0.0003719754458870739,,,
98,6.756296443199972e-06,38349,0.0006315013743005693,,,
98,2.748286715359427e-05,38399,3.2540567190153524e-05,,,
98,8.456077193841338e-05,38449,0.00019431990222074091,,,
98,0.0002500077825970948,38499,5.961278293398209e-05,,,
98,0.0004916845937259495,38549,0.00011433330655563623,,,
98,2.453658453305252e-05,38599,9.147859964286909e-05,,,
98,,38609,,0.882231593132019,0.8817508220672607,0.8998000025749207
99,6.62617549096467e-06,38649,0.00032615973032079637,,,
99,5.850935849593952e-05,38699,0.00010090456635225564,,,
99,9.358665010950062e-06,38749,1.3257320460979827e-05,,,
99,6.069635219319025e-06,38799,0.00013970828149467707,,,
99,3.602150536607951e-05,38849,5.259730824036524e-05,,,
99,1.3740819667873438e-05,38899,4.007901588920504e-05,,,
99,2.0044188204337843e-05,38949,2.2511851511808345e-06,,,
99,0.00022612632892560214,38999,0.00011945485312025994,,,
99,,38999,,0.882031261920929,0.8845152258872986,0.9017999768257141
100,3.96195609937422e-05,39049,4.726590486825444e-05,,,
100,0.00017863608081825078,39099,0.0006196423200890422,,,
100,5.8190813433611766e-05,39149,5.690104444511235e-05,,,
100,5.426648385764565e-06,39199,1.0599000233924016e-05,,,
100,0.0005473862984217703,39249,9.249271533917636e-05,,,
100,0.00014132432988844812,39299,0.0007898883195593953,,,
100,1.4642936548625585e-05,39349,3.264155384385958e-05,,,
100,,39389,,0.8829928040504456,0.8843148946762085,0.9053999781608582
101,0.00024099164875224233,39399,7.819935126462951e-05,,,
101,5.2372386562637985e-05,39449,0.00014304592332337052,,,
101,9.660016075940803e-05,39499,6.223169475561008e-05,,,
101,3.089090751018375e-05,39549,9.275233423977625e-06,,,
101,0.00010366328206146136,39599,5.7662833569338545e-05,,,
101,5.181571759749204e-05,39649,1.389774934068555e-05,,,
101,0.00019902983331121504,39699,1.596609945409e-05,,,
101,2.448846680636052e-05,39749,1.0603794180497061e-05,,,
101,,39779,,0.8829126358032227,0.8824719786643982,0.9023000001907349
102,5.073108695796691e-05,39799,5.9297584812156856e-05,,,
102,8.638551662443206e-05,39849,5.1297436584718525e-05,,,
102,8.501285628881305e-05,39899,7.425466901622713e-05,,,
102,2.106231295329053e-05,39949,0.0005169123760424554,,,
102,0.0005989260971546173,39999,5.297456664266065e-05,,,
102,2.8472621124819852e-05,40049,0.000532649050001055,,,
102,0.00017825928807724267,40099,0.0003468568029347807,,,
102,3.6910325434291735e-05,40149,1.4129489045444643e-06,,,
102,,40169,,0.8849759697914124,0.8845953345298767,0.9024999737739563
103,0.0004485294921323657,40199,0.00030682943179272115,,,
103,0.00046908867079764605,40249,9.937104186974466e-05,,,
103,0.00013386746286414564,40299,0.00012549434904940426,,,
103,0.00011768487456720322,40349,5.781037179986015e-05,,,
103,7.331198139581829e-05,40399,7.84567600931041e-05,,,
103,1.9596878701122478e-05,40449,0.0006953714182600379,,,
103,0.0002592035452835262,40499,0.00031163491075858474,,,
103,3.791792914853431e-05,40549,2.00073336600326e-05,,,
103,,40559,,0.885857343673706,0.8847556114196777,0.9016000032424927
104,1.9713981600943953e-05,40599,0.00027217468596063554,,,
104,0.00019572673772927374,40649,1.6088035408756696e-05,,,
104,6.599465905310353e-06,40699,7.1692775236442685e-06,,,
104,2.7406957087805495e-05,40749,1.3962078810436651e-05,,,
104,2.4834746454871492e-06,40799,6.059173756511882e-05,,,
104,7.725499744992703e-05,40849,1.4366446521307807e-05,,,
104,4.263402661308646e-05,40899,9.064051482710056e-07,,,
104,0.00017784605734050274,40949,0.00019144143152516335,,,
104,,40949,,0.8846554756164551,0.8839944005012512,0.9016000032424927
105,7.313878086279146e-06,40999,6.089797170716338e-05,,,
105,0.00047514535253867507,41049,0.0001285351172555238,,,
105,7.987795834196731e-05,41099,6.637756996497046e-06,,,
105,0.0006805325974710286,41149,0.00015571842959616333,,,
105,0.00041314135887660086,41199,4.5386354031506926e-05,,,
105,1.2338432497926988e-05,41249,7.157061918405816e-05,,,
105,0.0003536881413310766,41299,0.0006028270581737161,,,
105,,41339,,0.8850160241127014,0.8839743733406067,0.9020000100135803
106,0.00015325260756071657,41349,0.00010058024054160342,,,
106,0.0008627275819890201,41399,6.823042349424213e-05,,,
106,6.719785596942529e-05,41449,9.427560144104064e-06,,,
106,4.677263859775849e-06,41499,1.3197894986660685e-05,,,
106,1.265101900571608e-06,41549,1.9411124867474427e-06,,,
106,6.720987585140392e-05,41599,4.7963949327822775e-05,,,
106,0.00029273683321662247,41649,1.2265508303244133e-05,,,
106,0.0004404018691275269,41699,0.0001917929039336741,,,
106,,41729,,0.8864783644676208,0.8850560784339905,0.9021999835968018
107,6.590915290871635e-06,41749,1.8685392205952667e-05,,,
107,7.209618615888758e-06,41799,7.118775101844221e-06,,,
107,3.906509300577454e-05,41849,0.00012367559247650206,,,
107,1.1111970934507553e-06,41899,4.540826466836734e-06,,,
107,0.00016962371591944247,41949,0.00010468591062817723,,,
107,7.022662612143904e-05,41999,0.0003077688452322036,,,
107,0.0003371459315530956,42049,0.0003967501106671989,,,
107,2.2889935280545615e-06,42099,0.00011355832975823432,,,
107,,42119,,0.8842147588729858,0.8840745091438293,0.90420001745224
108,2.9782320780213922e-05,42149,8.94501426955685e-05,,,
108,1.9101225916529074e-05,42199,9.6061710792128e-05,,,
108,2.8561493309098296e-05,42249,8.806903679214884e-06,,,
108,0.00023117463570088148,42299,4.451988570508547e-05,,,
108,4.933919262839481e-05,42349,8.958278158388566e-06,,,
108,8.8164533735835e-06,42399,0.0006597744068130851,,,
108,0.00012056367268087342,42449,0.00010536731133470312,,,
108,0.0002871840842999518,42499,9.235437755705789e-05,,,
108,,42509,,0.8863381147384644,0.8850560784339905,0.9053000211715698
