epoch,train_loss,step,val_loss,val_acc,test_acc
95,1.229889988899231,29899,,,
95,1.6785353422164917,29949,,,
95,1.200761079788208,29999,,,
95,,30047,0.7915561199188232,0.7803999781608582,
95,,30047,,,0.7781843543052673
96,1.1875958442687988,30049,,,
96,0.6929328441619873,30099,,,
96,1.636311650276184,30149,,,
96,0.9796730875968933,30199,,,
96,1.2912733554840088,30249,,,
96,0.6345531344413757,30299,,,
96,1.6497647762298584,30349,,,
96,,30360,0.7634139060974121,0.7850000262260437,
96,,30360,,,0.7817444801330566
97,1.3760265111923218,30399,,,
97,1.6497776508331299,30449,,,
97,1.5942137241363525,30499,,,
97,0.8314914703369141,30549,,,
97,1.7012910842895508,30599,,,
97,0.703930139541626,30649,,,
97,,30673,0.7750551700592041,0.7738999724388123,
97,,30673,,,0.7862935066223145
98,1.5747883319854736,30699,,,
98,1.013533115386963,30749,,,
98,1.4405468702316284,30799,,,
98,0.732598602771759,30849,,,
98,0.9593245983123779,30899,,,
98,1.5687155723571777,30949,,,
98,,30986,0.8163533806800842,0.7623000144958496,
98,,30986,,,0.7747231125831604
99,1.351519227027893,30999,,,
99,1.0002374649047852,31049,,,
99,1.1349018812179565,31099,,,
99,0.6451761722564697,31149,,,
99,1.7496843338012695,31199,,,
99,1.7022045850753784,31249,,,
99,0.6506872773170471,31299,,,
99,,31299,0.7853013277053833,0.7681000232696533,
99,,31299,,,0.7783821225166321
