step,epoch,train_loss,test_acc
42049,107,1.9046704769134521,
42099,107,1.9719175100326538,
42119,107,,0.9153000116348267
42149,108,1.810425877571106,
42199,108,1.884986162185669,
42249,108,1.815983772277832,
42299,108,1.8911075592041016,
42349,108,2.0044827461242676,
42399,108,1.665340542793274,
42449,108,1.818524718284607,
42499,108,2.018824577331543,
42509,108,,0.9175000190734863
42549,109,1.5953576564788818,
42599,109,1.9243346452713013,
42649,109,1.9805524349212646,
42699,109,1.7683615684509277,
42749,109,2.039088249206543,
42799,109,2.142056465148926,
42849,109,2.0101871490478516,
42899,109,1.7877492904663086,
42899,109,,0.9186999797821045
42949,110,1.8257076740264893,
42999,110,1.8451523780822754,
43049,110,2.0750246047973633,
43099,110,1.948246717453003,
43149,110,1.7597168684005737,
43199,110,1.9880226850509644,
43249,110,1.7340463399887085,
43289,110,,0.9178000092506409
43299,111,1.8119323253631592,
43349,111,1.611754059791565,
43399,111,1.9374734163284302,
43449,111,1.6638524532318115,
43499,111,1.9111695289611816,
43549,111,2.0002665519714355,
43599,111,1.9934866428375244,
43649,111,1.4183048009872437,
43679,111,,0.9133999943733215
43699,112,1.9671127796173096,
43749,112,1.858604907989502,
43799,112,1.790924072265625,
43849,112,1.7059094905853271,
43899,112,1.9621119499206543,
43949,112,1.6812859773635864,
43999,112,2.08225154876709,
44049,112,1.9927222728729248,
44069,112,,0.9157000184059143
44099,113,1.8363451957702637,
44149,113,1.7371807098388672,
44199,113,1.9332491159439087,
44249,113,1.8968474864959717,
44299,113,1.764580249786377,
44349,113,1.9937344789505005,
44399,113,1.9420303106307983,
44449,113,1.9568028450012207,
44459,113,,0.9107999801635742
44499,114,1.7184876203536987,
44549,114,1.9562692642211914,
44599,114,1.923484444618225,
44649,114,1.9539146423339844,
44699,114,1.928025722503662,
44749,114,1.8923544883728027,
44799,114,2.036130428314209,
44849,114,1.9539073705673218,
44849,114,,0.9154999852180481
44899,115,1.841760277748108,
44949,115,1.9387004375457764,
44999,115,2.0510215759277344,
45049,115,1.921012043952942,
45099,115,1.741222858428955,
45149,115,1.499427318572998,
45199,115,1.6437926292419434,
45239,115,,0.9143999814987183
45249,116,1.9549424648284912,
45299,116,1.8175601959228516,
45349,116,1.5957754850387573,
45399,116,1.927263617515564,
45449,116,1.90510892868042,
45499,116,1.6819576025009155,
45549,116,1.831268072128296,
45599,116,1.5643975734710693,
45629,116,,0.9172000288963318
45649,117,1.854576587677002,
45699,117,1.947994351387024,
45749,117,2.0850114822387695,
45799,117,1.9767670631408691,
45849,117,1.9262425899505615,
45899,117,1.6695609092712402,
45949,117,1.970567226409912,
45999,117,1.7561755180358887,
46019,117,,0.9179999828338623
46049,118,1.9048235416412354,
46099,118,1.8642752170562744,
46149,118,1.9423553943634033,
46199,118,1.8759567737579346,
46249,118,1.653391718864441,
46299,118,1.6224344968795776,
46349,118,1.9588584899902344,
46399,118,1.5676040649414062,
46409,118,,0.9169999957084656
46449,119,1.8980004787445068,
46499,119,1.9853999614715576,
46549,119,2.1041922569274902,
46599,119,1.6332926750183105,
46649,119,2.0436224937438965,
46699,119,1.783081293106079,
46749,119,1.9700723886489868,
46799,119,1.9846837520599365,
46799,119,,0.9171000123023987
46849,120,1.841881275177002,
46899,120,1.9482145309448242,
46949,120,1.9235988855361938,
46999,120,1.5045466423034668,
47049,120,1.75934898853302,
47099,120,1.964613914489746,
47149,120,1.699449062347412,
47189,120,,0.9144999980926514
47199,121,1.903253436088562,
47249,121,1.9393773078918457,
47299,121,1.9614890813827515,
47349,121,1.9688935279846191,
47399,121,1.9778753519058228,
47449,121,1.8159654140472412,
47499,121,1.727280855178833,
47549,121,1.8913493156433105,
47579,121,,0.9154999852180481
47599,122,1.929305076599121,
47649,122,1.9175307750701904,
47699,122,1.990286111831665,
47749,122,1.7705786228179932,
47799,122,2.040982484817505,
47849,122,2.075676441192627,
47899,122,2.032517433166504,
47949,122,2.0078792572021484,
47969,122,,0.9106000065803528
47999,123,1.3148572444915771,
48049,123,1.9265704154968262,
48099,123,1.9605660438537598,
48149,123,1.8401312828063965,
48199,123,1.9061561822891235,
48249,123,1.9473652839660645,
48299,123,1.978339672088623,
48349,123,1.8928308486938477,
48359,123,,0.9162999987602234
48399,124,1.9342169761657715,
48449,124,1.8929836750030518,
48499,124,1.7551684379577637,
48549,124,1.860818862915039,
48599,124,1.8743972778320312,
48649,124,2.0402863025665283,
48699,124,1.861193060874939,
48749,124,1.996701955795288,
48749,124,,0.9124000072479248
48799,125,1.470210313796997,
48849,125,1.8167128562927246,
48899,125,2.004652261734009,
48949,125,1.852379560470581,
48999,125,1.916688323020935,
49049,125,1.8146002292633057,
49099,125,1.847306251525879,
49139,125,,0.914900004863739
49149,126,1.978710412979126,
49199,126,1.9716140031814575,
49249,126,1.9219354391098022,
49299,126,1.848204493522644,
49349,126,1.9634740352630615,
49399,126,1.5177695751190186,
49449,126,1.817589521408081,
49499,126,1.80558180809021,
49529,126,,0.9121000170707703
49549,127,1.8799524307250977,
49599,127,1.9781148433685303,
49649,127,1.8699650764465332,
49699,127,2.01882004737854,
49749,127,1.727738380432129,
49799,127,2.0141189098358154,
49849,127,2.035604476928711,
49899,127,1.8406323194503784,
49919,127,,0.9168999791145325
49949,128,1.5368372201919556,
49999,128,1.5425794124603271,
50049,128,1.8269171714782715,
50099,128,1.3989732265472412,
50149,128,1.6549665927886963,
50199,128,1.8396755456924438,
50249,128,1.9876956939697266,
50299,128,1.9849259853363037,
50309,128,,0.9146999716758728
50349,129,1.8160464763641357,
50399,129,1.6075042486190796,
50449,129,1.383697748184204,
50499,129,1.8272796869277954,
50549,129,1.8439489603042603,
50599,129,1.7860019207000732,
50649,129,1.6579722166061401,
50699,129,1.7730631828308105,
50699,129,,0.914900004863739
50749,130,1.9956142902374268,
50799,130,1.9955894947052002,
50849,130,1.5897789001464844,
50899,130,1.9251458644866943,
50949,130,1.7279889583587646,
50999,130,1.7948497533798218,
51049,130,1.5662214756011963,
51089,130,,0.9162999987602234
51099,131,1.7936826944351196,
51149,131,1.8277641534805298,
51199,131,1.6582112312316895,
51249,131,1.9653725624084473,
51299,131,1.4391087293624878,
51349,131,1.6635701656341553,
51399,131,2.0428719520568848,
51449,131,1.984586238861084,
51479,131,,0.9172999858856201
51499,132,1.7021589279174805,
51549,132,1.8716330528259277,
51599,132,1.9476486444473267,
51649,132,1.921741247177124,
51699,132,1.8966302871704102,
51749,132,1.5957554578781128,
51799,132,1.7200777530670166,
51849,132,2.017381429672241,
51869,132,,0.9208999872207642
51899,133,2.050971746444702,
51949,133,1.5292396545410156,
51999,133,1.987471580505371,
52049,133,1.789907455444336,
52099,133,1.9612176418304443,
52149,133,1.8180328607559204,
52199,133,1.968992829322815,
52249,133,1.9135087728500366,
52259,133,,0.9179999828338623
52299,134,1.7801783084869385,
52349,134,1.8191156387329102,
52399,134,1.7211354970932007,
52449,134,2.000725507736206,
52499,134,1.9583195447921753,
52549,134,1.4754937887191772,
52599,134,1.6322598457336426,
52649,134,1.9899717569351196,
52649,134,,0.9158999919891357
52699,135,1.4715995788574219,
52749,135,1.8983280658721924,
52799,135,1.9767484664916992,
52849,135,1.5975390672683716,
52899,135,1.6264541149139404,
52949,135,1.8172237873077393,
52999,135,1.6991981267929077,
53039,135,,0.914900004863739
53049,136,1.885286569595337,
53099,136,2.0551979541778564,
53149,136,1.6335554122924805,
53199,136,1.8942406177520752,
53249,136,1.9313634634017944,
53299,136,1.8386666774749756,
53349,136,1.9780077934265137,
53399,136,2.0130550861358643,
53429,136,,0.9161999821662903
53449,137,1.7104320526123047,
53499,137,1.4289826154708862,
53549,137,1.8991916179656982,
53599,137,1.7420248985290527,
53649,137,1.8188903331756592,
53699,137,1.9401657581329346,
53749,137,1.9540036916732788,
53799,137,1.8759915828704834,
53819,137,,0.9193999767303467
53849,138,1.730440378189087,
53899,138,1.3769769668579102,
53949,138,1.6663744449615479,
53999,138,1.4968565702438354,
54049,138,2.0118846893310547,
54099,138,1.9731568098068237,
54149,138,1.6928244829177856,
54199,138,1.4559941291809082,
54209,138,,0.9185000061988831
54249,139,1.9988224506378174,
54299,139,1.831148386001587,
54349,139,1.8325765132904053,
54399,139,1.9534492492675781,
54449,139,1.14286208152771,
54499,139,2.0928077697753906,
54549,139,1.6328036785125732,
54599,139,1.8839085102081299,
54599,139,,0.9169999957084656
54649,140,1.5762426853179932,
54699,140,1.7796372175216675,
54749,140,1.616849660873413,
54799,140,1.9184789657592773,
54849,140,1.7042045593261719,
54899,140,1.9955331087112427,
54949,140,1.6145572662353516,
54989,140,,0.9235000014305115
54999,141,1.8369626998901367,
55049,141,1.9171504974365234,
55099,141,1.764897346496582,
55149,141,1.9645373821258545,
55199,141,1.495997428894043,
55249,141,1.9062132835388184,
55299,141,2.0022659301757812,
55349,141,1.7682092189788818,
55379,141,,0.9212999939918518
55399,142,1.6514723300933838,
55449,142,1.91365647315979,
55499,142,1.5671179294586182,
55549,142,1.9311997890472412,
55599,142,1.726379632949829,
55649,142,1.7981715202331543,
55699,142,1.9302968978881836,
55749,142,2.0398342609405518,
55769,142,,0.9107000231742859
55799,143,1.8216569423675537,
55849,143,1.8503130674362183,
55899,143,2.0512442588806152,
55949,143,1.9466843605041504,
55999,143,1.6290998458862305,
56049,143,1.927027940750122,
56099,143,1.8586273193359375,
56149,143,1.8923486471176147,
56159,143,,0.9186000227928162
56199,144,1.4863876104354858,
56249,144,1.9938478469848633,
56299,144,1.6637566089630127,
56349,144,2.0775396823883057,
56399,144,1.9259164333343506,
56449,144,1.7579659223556519,
56499,144,1.710494041442871,
56549,144,1.6228821277618408,
56549,144,,0.9172999858856201
56599,145,1.9172829389572144,
56649,145,2.0417380332946777,
56699,145,2.013253927230835,
56749,145,1.7557270526885986,
56799,145,1.8213183879852295,
56849,145,2.003303050994873,
56899,145,1.889599084854126,
56939,145,,0.9179999828338623
56949,146,1.7557971477508545,
56999,146,1.7533519268035889,
57049,146,2.0258069038391113,
57099,146,1.763310194015503,
57149,146,1.9984639883041382,
57199,146,1.765336513519287,
57249,146,2.004546642303467,
57299,146,1.8876668214797974,
57329,146,,0.9150000214576721
57349,147,1.8218035697937012,
57399,147,1.9805504083633423,
57449,147,1.8612334728240967,
57499,147,1.7438619136810303,
57549,147,1.9404383897781372,
57599,147,1.8682644367218018,
57649,147,1.987058401107788,
57699,147,1.984853744506836,
57719,147,,0.9199000000953674
57749,148,1.626920461654663,
57799,148,1.7287997007369995,
57849,148,1.8722357749938965,
57899,148,1.9340691566467285,
57949,148,2.046510696411133,
57999,148,1.7874068021774292,
58049,148,2.0842103958129883,
58099,148,1.9675686359405518,
58109,148,,0.9182999730110168
58149,149,1.975529670715332,
58199,149,1.8421796560287476,
58249,149,1.914654016494751,
58299,149,1.754646897315979,
58349,149,1.8089866638183594,
58399,149,1.9287943840026855,
58449,149,1.4007928371429443,
58499,149,1.2204440832138062,
58499,149,,0.9175000190734863
58549,150,1.754049301147461,
58599,150,1.9379785060882568,
58649,150,1.7908949851989746,
58699,150,1.6340711116790771,
58749,150,1.7211499214172363,
58799,150,1.778083086013794,
58849,150,1.9513237476348877,
58889,150,,0.9243999719619751
58899,151,1.7630598545074463,
58949,151,1.5157802104949951,
58999,151,1.7542705535888672,
59049,151,1.6472697257995605,
59099,151,1.4539713859558105,
59149,151,1.7219403982162476,
59199,151,1.757537603378296,
59249,151,1.6344819068908691,
59279,151,,0.9225999712944031
59299,152,1.705450177192688,
59349,152,1.5492726564407349,
59399,152,1.7310258150100708,
59449,152,1.0368272066116333,
59499,152,1.4978362321853638,
59549,152,1.7386996746063232,
59599,152,1.7132186889648438,
59649,152,1.7519453763961792,
59669,152,,0.9225999712944031
59699,153,1.6061967611312866,
59749,153,1.7394962310791016,
59799,153,1.59954833984375,
59849,153,1.5484751462936401,
59899,153,1.5612106323242188,
59949,153,1.6924500465393066,
59999,153,1.580984115600586,
60049,153,1.6142520904541016,
60059,153,,0.9236999750137329
60099,154,1.695082664489746,
60149,154,1.5046827793121338,
60199,154,1.5511910915374756,
60249,154,1.6518064737319946,
60299,154,1.5089714527130127,
60349,154,1.721464991569519,
60399,154,1.7532533407211304,
60449,154,1.6078271865844727,
60449,154,,0.9247999787330627
60499,155,1.341005563735962,
60549,155,1.5859242677688599,
60599,155,1.686356544494629,
60649,155,1.6269590854644775,
60699,155,1.4088079929351807,
60749,155,1.5014665126800537,
60799,155,1.6750926971435547,
60839,155,,0.9243000149726868
60849,156,1.5646798610687256,
60899,156,1.8043599128723145,
60949,156,1.6809003353118896,
60999,156,1.7511279582977295,
61049,156,1.7231593132019043,
61099,156,1.3265061378479004,
61149,156,1.617935061454773,
61199,156,1.6436688899993896,
61229,156,,0.9244999885559082
61249,157,1.5710794925689697,
61299,157,1.708251714706421,
61349,157,1.4125490188598633,
61399,157,1.3950226306915283,
61449,157,1.4487526416778564,
61499,157,1.3355085849761963,
61549,157,1.6046439409255981,
61599,157,1.5312601327896118,
61619,157,,0.9262999892234802
61649,158,1.5892280340194702,
61699,158,1.4501559734344482,
61749,158,1.713973045349121,
61799,158,1.7036428451538086,
61849,158,1.5213792324066162,
61899,158,1.429105520248413,
61949,158,1.676027774810791,
61999,158,1.5920135974884033,
62009,158,,0.9247999787330627
62049,159,1.4850125312805176,
62099,159,1.6076468229293823,
62149,159,1.6188044548034668,
62199,159,1.337735652923584,
62249,159,1.605619192123413,
62299,159,1.6421103477478027,
62349,159,1.7148420810699463,
62399,159,1.6022202968597412,
62399,159,,0.9259999990463257
62449,160,1.3460254669189453,
62499,160,1.6302707195281982,
62549,160,1.588304877281189,
62599,160,1.678969144821167,
62649,160,1.497826099395752,
62699,160,1.4642324447631836,
62749,160,1.5909719467163086,
62789,160,,0.926800012588501
62799,161,1.5765631198883057,
62849,161,1.4794950485229492,
62899,161,1.6917145252227783,
62949,161,1.5948866605758667,
62999,161,1.6299786567687988,
63049,161,1.509421706199646,
63099,161,1.6783210039138794,
63149,161,1.5989882946014404,
63179,161,,0.9266999959945679
63199,162,1.6217091083526611,
63249,162,1.3214385509490967,
63299,162,1.5580952167510986,
63349,162,1.3141810894012451,
63399,162,1.4477980136871338,
63449,162,1.627454161643982,
63499,162,1.5868194103240967,
63549,162,1.3345136642456055,
63569,162,,0.9251000285148621
63599,163,1.5838642120361328,
63649,163,1.3126620054244995,
63699,163,1.619394063949585,
63749,163,1.4952373504638672,
63799,163,1.4690382480621338,
63849,163,1.6697766780853271,
63899,163,1.7212767601013184,
63949,163,1.6076076030731201,
63959,163,,0.9243000149726868
63999,164,1.4960919618606567,
64049,164,1.2125951051712036,
64099,164,1.795078992843628,
64149,164,1.5168782472610474,
64199,164,1.4804073572158813,
64249,164,1.580836296081543,
64299,164,1.7125332355499268,
64349,164,1.372138500213623,
64349,164,,0.9251999855041504
64399,165,1.52460777759552,
64449,165,1.674337387084961,
64499,165,1.6655919551849365,
64549,165,1.3804066181182861,
64599,165,1.2248910665512085,
64649,165,1.3523622751235962,
64699,165,1.255345344543457,
64739,165,,0.9240000247955322
64749,166,1.4356846809387207,
64799,166,1.3060200214385986,
64849,166,1.4067641496658325,
64899,166,1.6188117265701294,
64949,166,1.5969351530075073,
64999,166,1.6257953643798828,
65049,166,1.49675714969635,
65099,166,1.1956228017807007,
65129,166,,0.9254999756813049
65149,167,1.5098544359207153,
65199,167,1.6424723863601685,
65249,167,1.6514215469360352,
65299,167,1.5862724781036377,
65349,167,1.6049644947052002,
65399,167,1.3828866481781006,
65449,167,1.404999017715454,
65499,167,1.5884878635406494,
65519,167,,0.9261000156402588
65549,168,1.406564712524414,
65599,168,1.5505552291870117,
65649,168,1.5426530838012695,
65699,168,1.5198884010314941,
65749,168,1.6256723403930664,
65799,168,1.5433480739593506,
65849,168,1.5061347484588623,
65899,168,1.4106371402740479,
65909,168,,0.9261000156402588
65949,169,1.6918785572052002,
65999,169,1.2969011068344116,
66049,169,1.6016044616699219,
66099,169,1.2924559116363525,
66149,169,1.5443089008331299,
66199,169,1.57640540599823,
66249,169,1.2862129211425781,
66299,169,1.4371589422225952,
66299,169,,0.926800012588501
66349,170,1.5146255493164062,
66399,170,1.3478872776031494,
66449,170,1.6309982538223267,
66499,170,1.6180671453475952,
66549,170,1.5873305797576904,
66599,170,1.2801463603973389,
66649,170,1.4502593278884888,
66689,170,,0.9264000058174133
66699,171,1.4412732124328613,
66749,171,1.6174626350402832,
66799,171,1.4534109830856323,
66849,171,1.480923056602478,
66899,171,1.3322298526763916,
66949,171,1.2120933532714844,
66999,171,1.3521853685379028,
67049,171,1.5643062591552734,
67079,171,,0.9261000156402588
67099,172,1.5923612117767334,
67149,172,1.4251372814178467,
67199,172,1.4700312614440918,
67249,172,1.5440900325775146,
67299,172,1.5111684799194336,
67349,172,1.4411813020706177,
67399,172,1.6511434316635132,
67449,172,1.4812721014022827,
67469,172,,0.9261999726295471
67499,173,1.4469314813613892,
67549,173,1.6616551876068115,
67599,173,1.554854393005371,
67649,173,1.476524829864502,
67699,173,1.5197961330413818,
67749,173,1.5971965789794922,
67799,173,1.6705565452575684,
67849,173,1.5369149446487427,
67859,173,,0.9271000027656555
67899,174,1.291891098022461,
67949,174,1.5862780809402466,
67999,174,1.2626476287841797,
68049,174,1.5623095035552979,
68099,174,1.2601953744888306,
68149,174,1.4112529754638672,
68199,174,1.583451747894287,
68249,174,1.4536793231964111,
68249,174,,0.9264000058174133
68299,175,1.5329387187957764,
68349,175,1.553389310836792,
68399,175,1.6435513496398926,
68449,175,1.59409499168396,
68499,175,1.5973718166351318,
68549,175,1.4418714046478271,
68599,175,1.3226701021194458,
68639,175,,0.9254000186920166
68649,176,1.4792475700378418,
68699,176,1.5685179233551025,
68749,176,1.575779914855957,
68799,176,1.4150164127349854,
68849,176,1.5039653778076172,
68899,176,1.5576260089874268,
68949,176,1.5163178443908691,
68999,176,1.4228057861328125,
69029,176,,0.9265000224113464
69049,177,1.5402202606201172,
69099,177,1.5046309232711792,
69149,177,1.5097219944000244,
69199,177,1.4799976348876953,
69249,177,1.3383245468139648,
69299,177,1.4133858680725098,
69349,177,1.5347949266433716,
69399,177,1.5215873718261719,
69419,177,,0.9265999794006348
69449,178,1.4365650415420532,
69499,178,1.687514066696167,
69549,178,1.630941390991211,
69599,178,1.3460146188735962,
69649,178,1.6019552946090698,
69699,178,1.5176429748535156,
69749,178,1.7482028007507324,
69799,178,1.5121796131134033,
69809,178,,0.9254999756813049
69849,179,1.5764776468276978,
69899,179,1.1255146265029907,
69949,179,1.2791194915771484,
69999,179,1.590104103088379,
70049,179,1.673876404762268,
70099,179,1.5593805313110352,
70149,179,1.379772424697876,
70199,179,1.568838119506836,
70199,179,,0.9257000088691711
70249,180,1.4529926776885986,
70299,180,1.6970598697662354,
70349,180,1.6163409948349,
70399,180,1.297868251800537,
70449,180,1.6526331901550293,
70499,180,1.6821187734603882,
70549,180,1.6022645235061646,
70589,180,,0.9257000088691711
70599,181,1.527788758277893,
70649,181,1.472191333770752,
70699,181,1.4317677021026611,
70749,181,1.5170567035675049,
70799,181,1.2929182052612305,
70849,181,1.5924944877624512,
70899,181,1.626244068145752,
70949,181,1.5921046733856201,
70979,181,,0.9253000020980835
70999,182,1.6273508071899414,
71049,182,1.348406434059143,
71099,182,1.5924794673919678,
71149,182,1.2625024318695068,
71199,182,1.5294443368911743,
71249,182,1.5666942596435547,
71299,182,1.5859827995300293,
71349,182,1.5412604808807373,
71369,182,,0.9257000088691711
71399,183,1.444989562034607,
71449,183,1.473542332649231,
71499,183,1.6368703842163086,
71549,183,1.6143262386322021,
71599,183,1.56191086769104,
71649,183,1.0136456489562988,
71699,183,1.612033724784851,
71749,183,1.635650873184204,
71759,183,,0.9258999824523926
71799,184,1.3854609727859497,
71849,184,1.4865572452545166,
71899,184,1.5736072063446045,
71949,184,1.588201880455017,
71999,184,1.3956555128097534,
72049,184,1.5845038890838623,
72099,184,1.5398623943328857,
72149,184,1.5490518808364868,
72149,184,,0.9247999787330627
72199,185,1.523256778717041,
72249,185,1.115220308303833,
72299,185,1.5598652362823486,
72349,185,1.6645386219024658,
72399,185,1.469691276550293,
72449,185,1.2750589847564697,
72499,185,1.58876371383667,
72539,185,,0.9251999855041504
72549,186,1.3155272006988525,
72599,186,1.6102577447891235,
72649,186,1.6427302360534668,
72699,186,1.5867807865142822,
72749,186,1.3248040676116943,
72799,186,1.406967282295227,
72849,186,1.5897517204284668,
72899,186,1.6261004209518433,
72929,186,,0.9241999983787537
72949,187,1.4333406686782837,
72999,187,1.409569263458252,
73049,187,1.5748043060302734,
73099,187,1.621061086654663,
73149,187,1.5080112218856812,
73199,187,1.4612749814987183,
73249,187,1.498979926109314,
73299,187,1.5703195333480835,
73319,187,,0.926800012588501
73349,188,1.4516839981079102,
73399,188,1.4688730239868164,
73449,188,1.4669086933135986,
73499,188,1.6562323570251465,
73549,188,1.549262523651123,
73599,188,1.5986437797546387,
73649,188,1.5465006828308105,
73699,188,1.5375434160232544,
73709,188,,0.9269999861717224
73749,189,1.6205785274505615,
73799,189,1.5101176500320435,
73849,189,1.286573052406311,
73899,189,1.609832763671875,
73949,189,1.5541722774505615,
73999,189,1.540701150894165,
74049,189,1.5644028186798096,
74099,189,1.6118090152740479,
74099,189,,0.9247999787330627
74149,190,1.666358470916748,
74199,190,1.3676204681396484,
74249,190,1.405320167541504,
74299,190,1.4819004535675049,
74349,190,1.5931601524353027,
74399,190,1.5382447242736816,
74449,190,1.6566665172576904,
74489,190,,0.9243999719619751
74499,191,1.5521756410598755,
74549,191,1.5426058769226074,
74599,191,1.4194393157958984,
74649,191,1.6457329988479614,
74699,191,1.5111074447631836,
74749,191,1.5478146076202393,
74799,191,1.5120573043823242,
74849,191,1.4860202074050903,
74879,191,,0.9259999990463257
74899,192,1.0288225412368774,
74949,192,1.3365774154663086,
74999,192,1.2595287561416626,
75049,192,1.5185023546218872,
75099,192,1.3219835758209229,
75149,192,1.4438731670379639,
75199,192,1.326899766921997,
75249,192,1.5561833381652832,
75269,192,,0.925000011920929
75299,193,1.5147135257720947,
75349,193,1.454930067062378,
75399,193,1.525771141052246,
75449,193,1.6712884902954102,
75499,193,1.5961908102035522,
75549,193,1.5859367847442627,
75599,193,1.4497747421264648,
75649,193,1.5829198360443115,
75659,193,,0.9251999855041504
75699,194,1.5255851745605469,
75749,194,1.6085090637207031,
75799,194,1.3576736450195312,
75849,194,1.5217475891113281,
75899,194,0.849493682384491,
75949,194,1.5853816270828247,
75999,194,1.5103124380111694,
76049,194,1.153440237045288,
76049,194,,0.9276999831199646
76099,195,1.547491431236267,
76149,195,1.6500964164733887,
76199,195,1.2753713130950928,
76249,195,1.4416401386260986,
76299,195,1.4997661113739014,
76349,195,1.3750555515289307,
76399,195,1.5926141738891602,
76439,195,,0.928600013256073
76449,196,1.3304604291915894,
76499,196,1.2416627407073975,
76549,196,1.3160700798034668,
76599,196,1.5360100269317627,
76649,196,1.5989007949829102,
76699,196,1.551661729812622,
76749,196,1.6142560243606567,
76799,196,1.5642759799957275,
76829,196,,0.9275000095367432
76849,197,1.5653765201568604,
76899,197,1.5456879138946533,
76949,197,1.5214409828186035,
76999,197,1.5702106952667236,
77049,197,1.443988561630249,
77099,197,1.579441785812378,
77149,197,1.4244613647460938,
77199,197,1.5943509340286255,
77219,197,,0.927299976348877
77249,198,1.0459325313568115,
77299,198,1.6213922500610352,
77349,198,1.464226484298706,
77399,198,1.523679256439209,
77449,198,1.4977611303329468,
77499,198,1.659639835357666,
77549,198,0.9496942758560181,
77599,198,1.5684120655059814,
77609,198,,0.9261999726295471
77649,199,1.336025357246399,
77699,199,1.3436660766601562,
77749,199,1.6180932521820068,
77799,199,1.5353941917419434,
77849,199,1.4544379711151123,
77899,199,1.5409852266311646,
77949,199,1.479495882987976,
77999,199,1.5363563299179077,
77999,199,,0.9251999855041504
78049,200,1.5052764415740967,
78099,200,1.436485767364502,
78149,200,1.6023142337799072,
78199,200,1.602362871170044,
78249,200,1.498941421508789,
78299,200,1.6002016067504883,
78349,200,1.263443946838379,
78389,200,,0.9259999990463257
78399,201,1.5377838611602783,
78449,201,1.3926880359649658,
78499,201,1.5278444290161133,
78549,201,1.596534013748169,
78599,201,1.4753507375717163,
78649,201,1.5413575172424316,
78699,201,1.4938111305236816,
78749,201,1.5070964097976685,
78779,201,,0.9235000014305115
78799,202,1.6191678047180176,
78849,202,1.2178407907485962,
78899,202,1.551590919494629,
78949,202,1.500085473060608,
78999,202,1.4142053127288818,
79049,202,1.6078176498413086,
79099,202,1.5765843391418457,
79149,202,1.366837739944458,
79169,202,,0.9236000180244446
79199,203,1.552342176437378,
79249,203,1.5290353298187256,
79299,203,1.5773402452468872,
79349,203,1.2709171772003174,
79399,203,1.525321364402771,
79449,203,1.5475994348526,
79499,203,1.5293980836868286,
79549,203,1.5962481498718262,
79559,203,,0.9262999892234802
79599,204,1.4930164813995361,
79649,204,1.5181018114089966,
79699,204,1.543148398399353,
79749,204,1.5825557708740234,
79799,204,1.4954991340637207,
79849,204,1.5536253452301025,
79899,204,1.572522521018982,
79949,204,1.5284358263015747,
79949,204,,0.926800012588501
79999,205,0.9888285398483276,
80049,205,1.3881564140319824,
80099,205,1.474247932434082,
80149,205,1.6239732503890991,
80199,205,1.5046412944793701,
80249,205,1.4522660970687866,
80299,205,1.3969950675964355,
80339,205,,0.9269000291824341
80349,206,1.4578559398651123,
80399,206,1.493005633354187,
80449,206,1.5464789867401123,
80499,206,1.5840144157409668,
80549,206,1.426312804222107,
80599,206,1.6226963996887207,
80649,206,1.4593706130981445,
80699,206,1.5472898483276367,
80729,206,,0.9265000224113464
80749,207,1.5118331909179688,
80799,207,1.6002057790756226,
80849,207,1.44841468334198,
80899,207,1.5988364219665527,
80949,207,1.6453592777252197,
80999,207,1.3891499042510986,
81049,207,1.5033233165740967,
81099,207,1.2662367820739746,
81119,207,,0.9244999885559082
81149,208,1.4272912740707397,
81199,208,1.4427154064178467,
81249,208,1.5130226612091064,
81299,208,1.377840518951416,
81349,208,1.4678665399551392,
81399,208,1.4440414905548096,
81449,208,1.5077414512634277,
81499,208,1.4604344367980957,
81509,208,,0.9251999855041504
81549,209,1.4178965091705322,
81599,209,1.423336386680603,
81649,209,1.234644889831543,
81699,209,1.5478277206420898,
81749,209,1.3891037702560425,
81799,209,1.531240463256836,
81849,209,1.5534030199050903,
81899,209,1.4557359218597412,
81899,209,,0.9251999855041504
81949,210,1.609304428100586,
81999,210,1.5261330604553223,
82049,210,1.4651217460632324,
82099,210,1.5035521984100342,
82149,210,1.5330801010131836,
82199,210,1.540202021598816,
82249,210,1.5096864700317383,
82289,210,,0.9254000186920166
82299,211,1.3354381322860718,
82349,211,1.4800570011138916,
82399,211,1.6277732849121094,
82449,211,0.9330312013626099,
82499,211,1.6128299236297607,
82549,211,1.5440537929534912,
82599,211,1.4982460737228394,
82649,211,1.5192207098007202,
82679,211,,0.9251999855041504
82699,212,1.4023574590682983,
82749,212,1.58492112159729,
82799,212,1.417966604232788,
82849,212,1.5435258150100708,
82899,212,1.583491563796997,
82949,212,1.5760835409164429,
82999,212,1.5306403636932373,
83049,212,1.430189609527588,
83069,212,,0.9279999732971191
83099,213,1.5120054483413696,
83149,213,1.438393473625183,
83199,213,1.5259510278701782,
83249,213,1.598917007446289,
83299,213,1.5315539836883545,
83349,213,1.3940520286560059,
83399,213,1.372127652168274,
83449,213,1.4222214221954346,
83459,213,,0.9258999824523926
83499,214,1.5992199182510376,
83549,214,1.6577683687210083,
83599,214,1.2970753908157349,
83649,214,1.5647666454315186,
83699,214,1.5445239543914795,
83749,214,1.4921090602874756,
83799,214,1.4469863176345825,
83849,214,1.279910922050476,
83849,214,,0.9258000254631042
83899,215,1.589234471321106,
