step,epoch,train_loss,val_acc,train_acc,test_acc
28849,92,-0.316692978143692,,,
28899,92,-0.30620309710502625,,,
28949,92,-0.33512502908706665,,,
28999,92,-0.3194434642791748,,,
29015,92,,0.5720000267028809,,
29015,92,,,0.6525190472602844,0.8252999782562256
29049,93,-0.3369235396385193,,,
29099,93,-0.3541502356529236,,,
29149,93,-0.3296337127685547,,,
29199,93,-0.33338624238967896,,,
29249,93,-0.40822893381118774,,,
29299,93,-0.34498295187950134,,,
29327,93,,0.5727999806404114,,
29327,93,,,0.6539964079856873,0.8238999843597412
29349,94,-0.3229176998138428,,,
29399,94,-0.372704416513443,,,
29449,94,-0.31523340940475464,,,
29499,94,-0.33251550793647766,,,
29549,94,-0.3752792775630951,,,
29599,94,-0.34252646565437317,,,
29639,94,,0.5701000094413757,,
29639,94,,,0.6536207795143127,0.8227999806404114
29649,95,-0.31331825256347656,,,
29699,95,-0.3431033194065094,,,
29749,95,-0.32004743814468384,,,
29799,95,-0.36370211839675903,,,
29849,95,-0.3060755431652069,,,
29899,95,-0.3634415566921234,,,
29949,95,-0.3752349019050598,,,
29951,95,,0.5720000267028809,,
29951,95,,,0.6531450152397156,0.8210999965667725
29999,96,-0.3705759644508362,,,
30049,96,-0.37081652879714966,,,
30099,96,-0.36495786905288696,,,
30149,96,-0.36323294043540955,,,
30199,96,-0.38211527466773987,,,
30249,96,-0.3208553194999695,,,
30263,96,,0.5695000290870667,,
30263,96,,,0.6547476053237915,0.8195000290870667
30299,97,-0.3630710244178772,,,
30349,97,-0.3757472038269043,,,
30399,97,-0.3267856240272522,,,
30449,97,-0.36609455943107605,,,
30499,97,-0.32513484358787537,,,
30549,97,-0.3552444577217102,,,
30575,97,,0.5738999843597412,,
30575,97,,,0.6544221043586731,0.8252000212669373
30599,98,-0.3446166515350342,,,
30649,98,-0.34139639139175415,,,
30699,98,-0.3684297502040863,,,
30749,98,-0.328183114528656,,,
30799,98,-0.30869796872138977,,,
30849,98,-0.3910374939441681,,,
30887,98,,0.5716999769210815,,
30887,98,,,0.6550981402397156,0.8205999732017517
30899,99,-0.3990132808685303,,,
30949,99,-0.3295557498931885,,,
30999,99,-0.34916961193084717,,,
31049,99,-0.3480587601661682,,,
31099,99,-0.3294222950935364,,,
31149,99,-0.3729208707809448,,,
31199,99,-0.33866599202156067,,,
31199,99,,0.5727999806404114,,
31199,99,,,0.6572015285491943,0.8269000053405762
