step,epoch,train_loss,val_acc2,val_acc1,train_acc2,train_acc1,test_acc
24299,77,0.22035659849643707,,,,,
24349,77,0.23378203809261322,,,,,
24399,77,0.23965081572532654,,,,,
24413,77,,0.4120999872684479,0.4129999876022339,,,
24413,77,,,,0.3967750072479248,0.3940249979496002,0.4156447649002075
24449,78,0.22511738538742065,,,,,
24499,78,0.23251929879188538,,,,,
24549,78,0.255291223526001,,,,,
24599,78,0.264264851808548,,,,,
24649,78,0.25321274995803833,,,,,
24699,78,0.2642856240272522,,,,,
24726,78,,0.41830000281333923,0.41850000619888306,,,
24726,78,,,,0.4020250141620636,0.4015749990940094,0.41426029801368713
24749,79,0.21222656965255737,,,,,
24799,79,0.2779039442539215,,,,,
24849,79,0.2305978387594223,,,,,
24899,79,0.26612749695777893,,,,,
24949,79,0.22398494184017181,,,,,
24999,79,0.21984325349330902,,,,,
25039,79,,0.4235999882221222,0.41280001401901245,,,
25039,79,,,,0.40597501397132874,0.40689998865127563,0.42138054966926575
25049,80,0.24747532606124878,,,,,
25099,80,0.2833438515663147,,,,,
25149,80,0.25354453921318054,,,,,
25199,80,0.24161282181739807,,,,,
25249,80,0.21923527121543884,,,,,
25299,80,0.2350626140832901,,,,,
25349,80,0.20794335007667542,,,,,
25352,80,,0.42910000681877136,0.4278999865055084,,,
25352,80,,,,0.40927499532699585,0.40767499804496765,0.4167326092720032
25399,81,0.2688700258731842,,,,,
25449,81,0.2556377053260803,,,,,
25499,81,0.2280891388654709,,,,,
25549,81,0.2270432859659195,,,,,
25599,81,0.22264690697193146,,,,,
25649,81,0.2102569341659546,,,,,
25665,81,,0.4350000023841858,0.430400013923645,,,
25665,81,,,,0.414249986410141,0.41337499022483826,0.4260284900665283
25699,82,0.24353556334972382,,,,,
25749,82,0.24291852116584778,,,,,
25799,82,0.2418619841337204,,,,,
25849,82,0.2209150791168213,,,,,
25899,82,0.23973269760608673,,,,,
25949,82,0.2149972766637802,,,,,
25978,82,,0.4318999946117401,0.41819998621940613,,,
25978,82,,,,0.4174250066280365,0.41760000586509705,0.4333465099334717
25999,83,0.24432440102100372,,,,,
26049,83,0.2642030417919159,,,,,
26099,83,0.23196589946746826,,,,,
26149,83,0.2614220380783081,,,,,
26199,83,0.2512803077697754,,,,,
26249,83,0.2371511459350586,,,,,
26291,83,,0.42340001463890076,0.4302000105381012,,,
26291,83,,,,0.42045000195503235,0.4211750030517578,0.4375988841056824
26299,84,0.22198662161827087,,,,,
26349,84,0.2247190922498703,,,,,
26399,84,0.20951500535011292,,,,,
26449,84,0.2257366180419922,,,,,
26499,84,0.283639520406723,,,,,
26549,84,0.21120429039001465,,,,,
26599,84,0.213367760181427,,,,,
26604,84,,0.44290000200271606,0.4408000111579895,,,
26604,84,,,,0.42419999837875366,0.42457500100135803,0.4387856125831604
26649,85,0.22572296857833862,,,,,
26699,85,0.25499048829078674,,,,,
26749,85,0.2228263020515442,,,,,
26799,85,0.22144809365272522,,,,,
26849,85,0.2641688585281372,,,,,
26899,85,0.21231770515441895,,,,,
26917,85,,0.4453999996185303,0.45159998536109924,,,
26917,85,,,,0.4294250011444092,0.43057501316070557,0.43868669867515564
26949,86,0.21366822719573975,,,,,
26999,86,0.2640168070793152,,,,,
27049,86,0.20365531742572784,,,,,
27099,86,0.2185956984758377,,,,,
27149,86,0.2152392864227295,,,,,
27199,86,0.1966569572687149,,,,,
27230,86,,0.4512999951839447,0.4577000141143799,,,
27230,86,,,,0.43082499504089355,0.43082499504089355,0.4420490562915802
27249,87,0.19108368456363678,,,,,
27299,87,0.22092439234256744,,,,,
27349,87,0.20066362619400024,,,,,
27399,87,0.22736379504203796,,,,,
27449,87,0.2431562840938568,,,,,
27499,87,0.22716067731380463,,,,,
27543,87,,0.45419999957084656,0.4584999978542328,,,
27543,87,,,,0.4314500093460083,0.43217501044273376,0.44382911920547485
27549,88,0.2006506472826004,,,,,
27599,88,0.19358137249946594,,,,,
27649,88,0.1981469690799713,,,,,
27699,88,0.19445477426052094,,,,,
27749,88,0.21029485762119293,,,,,
27799,88,0.1915000081062317,,,,,
27849,88,0.22610262036323547,,,,,
27856,88,,0.4505000114440918,0.46140000224113464,,,
27856,88,,,,0.4388749897480011,0.43822500109672546,0.4462025463581085
27899,89,0.2279401272535324,,,,,
27949,89,0.19999833405017853,,,,,
27999,89,0.19077903032302856,,,,,
28049,89,0.1899496167898178,,,,,
28099,89,0.2509268820285797,,,,,
28149,89,0.2002181112766266,,,,,
28169,89,,0.47269999980926514,0.46939998865127563,,,
28169,89,,,,0.4385499954223633,0.4389500021934509,0.45658624172210693
28199,90,0.2211705446243286,,,,,
28249,90,0.198639914393425,,,,,
28299,90,0.21124574542045593,,,,,
28349,90,0.2248673141002655,,,,,
28399,90,0.22820815443992615,,,,,
28449,90,0.22684721648693085,,,,,
28482,90,,0.46790000796318054,0.46810001134872437,,,
28482,90,,,,0.446274995803833,0.4451499879360199,0.4605419337749481
28499,91,0.22616668045520782,,,,,
28549,91,0.21765828132629395,,,,,
28599,91,0.1936223804950714,,,,,
28649,91,0.19705088436603546,,,,,
28699,91,0.20858220756053925,,,,,
28749,91,0.21936734020709991,,,,,
28795,91,,0.4747999906539917,0.4708000123500824,,,
28795,91,,,,0.4538249969482422,0.4533500075340271,0.4717167615890503
28799,92,0.19021224975585938,,,,,
28849,92,0.2224387675523758,,,,,
28899,92,0.19237922132015228,,,,,
28949,92,0.20739035308361053,,,,,
28999,92,0.19540630280971527,,,,,
29049,92,0.19775839149951935,,,,,
29099,92,0.22196365892887115,,,,,
29108,92,,0.4726000130176544,0.4717999994754791,,,
29108,92,,,,0.4567750096321106,0.4555499851703644,0.46825554966926575
29149,93,0.2574298679828644,,,,,
29199,93,0.22620268166065216,,,,,
29249,93,0.2104012370109558,,,,,
29299,93,0.2556338906288147,,,,,
29349,93,0.22353093326091766,,,,,
29399,93,0.1943127065896988,,,,,
29421,93,,0.4819999933242798,0.48089998960494995,,,
29421,93,,,,0.46015000343322754,0.4602000117301941,0.4729034900665283
29449,94,0.2382911592721939,,,,,
29499,94,0.21096670627593994,,,,,
29549,94,0.23137766122817993,,,,,
29599,94,0.174189031124115,,,,,
29649,94,0.1883183717727661,,,,,
29699,94,0.24675174057483673,,,,,
29734,94,,0.48489999771118164,0.4885999858379364,,,
29734,94,,,,0.46507498621940613,0.46560001373291016,0.47310125827789307
29749,95,0.238762766122818,,,,,
29799,95,0.19853061437606812,,,,,
29849,95,0.24667301774024963,,,,,
29899,95,0.21148525178432465,,,,,
29949,95,0.23095639050006866,,,,,
29999,95,0.22152851521968842,,,,,
30047,95,,0.4837000072002411,0.47380000352859497,,,
30047,95,,,,0.467074990272522,0.4663749933242798,0.4797270596027374
30049,96,0.24871449172496796,,,,,
30099,96,0.18483573198318481,,,,,
30149,96,0.2447277158498764,,,,,
30199,96,0.196332186460495,,,,,
30249,96,0.21085979044437408,,,,,
30299,96,0.22849704325199127,,,,,
30349,96,0.21730215847492218,,,,,
30360,96,,0.4957999885082245,0.49070000648498535,,,
30360,96,,,,0.46549999713897705,0.4659000039100647,0.4830893874168396
30399,97,0.2107798010110855,,,,,
30449,97,0.20523211359977722,,,,,
30499,97,0.2274722307920456,,,,,
30549,97,0.21207478642463684,,,,,
30599,97,0.19271588325500488,,,,,
30649,97,0.21863922476768494,,,,,
30673,97,,0.48890000581741333,0.4875999987125397,,,
30673,97,,,,0.47107499837875366,0.47052499651908875,0.48259493708610535
30699,98,0.1927676796913147,,,,,
30749,98,0.20807068049907684,,,,,
30799,98,0.2920807898044586,,,,,
30849,98,0.2158091515302658,,,,,
30899,98,0.23301614820957184,,,,,
30949,98,0.217696413397789,,,,,
30986,98,,0.5005000233650208,0.4925000071525574,,,
30986,98,,,,0.4690000116825104,0.46927499771118164,0.4934731125831604
30999,99,0.18623240292072296,,,,,
31049,99,0.2161666452884674,,,,,
31099,99,0.1962071657180786,,,,,
31149,99,0.21499472856521606,,,,,
31199,99,0.23916685581207275,,,,,
31249,99,0.24766433238983154,,,,,
31299,99,0.19772040843963623,,,,,
31299,99,,0.49720001220703125,0.49639999866485596,,,
31299,99,,,,0.4719749987125397,0.47222501039505005,0.4873417615890503
