step,epoch,train_loss2,train_loss1,val_acc1,val_acc2,train_acc2,test_acc,train_acc1
18153,57,,,0.7199000120162964,0.7318999767303467,,,
18153,57,,,,,0.7402750253677368,0.7294303774833679,0.741349995136261
18199,58,0.006074745673686266,0.006271007936447859,,,,,
18249,58,0.00371513981372118,0.0035411135759204626,,,,,
18299,58,0.003098896238952875,0.0031705941073596478,,,,,
18349,58,0.004658079706132412,0.004527791403234005,,,,,
18399,58,0.00410528015345335,0.005028696730732918,,,,,
18449,58,0.00490144919604063,0.004927981179207563,,,,,
18466,58,,,0.7098000049591064,0.7152000069618225,,,
18466,58,,,,,0.7440000176429749,0.712124228477478,0.741225004196167
18499,59,0.005948598030954599,0.00623032683506608,,,,,
18549,59,0.0042924219742417336,0.0052997940219938755,,,,,
18599,59,0.0029924437403678894,0.002819783054292202,,,,,
18649,59,0.003864961676299572,0.004473862703889608,,,,,
18699,59,0.005223411601036787,0.005710456985980272,,,,,
18749,59,0.004485899116843939,0.0042513697408139706,,,,,
18779,59,,,0.7283999919891357,0.7221999764442444,,,
18779,59,,,,,0.7390249967575073,0.7275514006614685,0.7408999800682068
18799,60,0.003031862201169133,0.0035731596872210503,,,,,
18849,60,0.0035518547520041466,0.0034827596973627806,,,,,
18899,60,0.0030763056129217148,0.002984727034345269,,,,,
18949,60,0.0022845177445560694,0.002558319363743067,,,,,
18999,60,0.002012224169448018,0.0019453330896794796,,,,,
19049,60,0.002607140224426985,0.0030834150966256857,,,,,
19092,60,,,0.8070999979972839,0.8059999942779541,,,
19092,60,,,,,0.7928500175476074,0.7810522317886353,0.7916250228881836
19099,61,0.001961196307092905,0.002119513927027583,,,,,
19149,61,0.002986256266012788,0.002685817424207926,,,,,
19199,61,0.0026257045101374388,0.002673590090125799,,,,,
19249,61,0.0024130239617079496,0.0023103647399693727,,,,,
19299,61,0.0024901547003537416,0.0027124062180519104,,,,,
19349,61,0.002006783150136471,0.0016557382186874747,,,,,
19399,61,0.002179633593186736,0.0019079947378486395,,,,,
19405,61,,,0.8091999888420105,0.8112999796867371,,,
19405,61,,,,,0.809249997138977,0.7832278609275818,0.8111500144004822
19449,62,0.0025165139231830835,0.002356812823563814,,,,,
19499,62,0.0016779352445155382,0.0017745349323377013,,,,,
19549,62,0.002364697167649865,0.002161802491173148,,,,,
19599,62,0.0016433978453278542,0.0017028842121362686,,,,,
19649,62,0.0015934519469738007,0.0014840558869764209,,,,,
19699,62,0.0013269413029775023,0.001287016668356955,,,,,
19718,62,,,0.8130999803543091,0.8195000290870667,,,
19718,62,,,,,0.8177250027656555,0.7910403609275818,0.8174750208854675
19749,63,0.002524477196857333,0.0027512377128005028,,,,,
19799,63,0.00285685365088284,0.0029376798775047064,,,,,
19849,63,0.0021548178046941757,0.0020523574203252792,,,,,
19899,63,0.002637054305523634,0.0025260685943067074,,,,,
19949,63,0.0015063391765579581,0.001512332004494965,,,,,
19999,63,0.0016302595613524318,0.0013249312760308385,,,,,
20031,63,,,0.8177000284194946,0.8215000033378601,,,
20031,63,,,,,0.8195499777793884,0.7903481125831604,0.8231250047683716
20049,64,0.0021401969715952873,0.001955711981281638,,,,,
20099,64,0.002970881527289748,0.003022774588316679,,,,,
20149,64,0.0023134450893849134,0.002191529143601656,,,,,
20199,64,0.001789235626347363,0.001614165841601789,,,,,
20249,64,0.002590111456811428,0.0024345600977540016,,,,,
20299,64,0.002776011126115918,0.002381691010668874,,,,,
20344,64,,,0.8191999793052673,0.817300021648407,,,
20344,64,,,,,0.8247249722480774,0.7957871556282043,0.8266749978065491
20349,65,0.0023198260460048914,0.0014682369073852897,,,,,
20399,65,0.0019184208940714598,0.0015961165772750974,,,,,
20449,65,0.0015563929919153452,0.001820531440898776,,,,,
20499,65,0.001568470848724246,0.0014090994372963905,,,,,
20549,65,0.0021382456179708242,0.0025428759399801493,,,,,
20599,65,0.0012946364004164934,0.0014028730802237988,,,,,
20649,65,0.001509750378318131,0.001498368219472468,,,,,
20657,65,,,0.8187999725341797,0.821399986743927,,,
20657,65,,,,,0.8284500241279602,0.7925237417221069,0.8284500241279602
20699,66,0.001200557453557849,0.001542666694149375,,,,,
20749,66,0.0022942700888961554,0.0024763550609350204,,,,,
20799,66,0.0015908114146441221,0.001292504370212555,,,,,
20849,66,0.001606504782103002,0.001650160877034068,,,,,
20899,66,0.0013570598093792796,0.0012116533471271396,,,,,
20949,66,0.0023397947661578655,0.002527849515900016,,,,,
20970,66,,,0.8216000199317932,0.819599986076355,,,
20970,66,,,,,0.8280249834060669,0.795688271522522,0.8279749751091003
20999,67,0.001977507956326008,0.001765729277394712,,,,,
21049,67,0.001981976442039013,0.0017498156521469355,,,,,
21099,67,0.0015765777789056301,0.0015540290623903275,,,,,
21149,67,0.0015552208060398698,0.00141942931804806,,,,,
21199,67,0.0016721781576052308,0.0015930250519886613,,,,,
21249,67,0.00128569093067199,0.0014563420554623008,,,,,
21283,67,,,0.8183000087738037,0.8201000094413757,,,
21283,67,,,,,0.8309999704360962,0.7939082384109497,0.8329749703407288
21299,68,0.0013691677013412118,0.0013082153163850307,,,,,
21349,68,0.0014460051897913218,0.0016390891978517175,,,,,
21399,68,0.0024640595074743032,0.002785552991554141,,,,,
21449,68,0.001743276952765882,0.0014623472234234214,,,,,
21499,68,0.0014008732978254557,0.0013918571639806032,,,,,
21549,68,0.0020413435995578766,0.002289838157594204,,,,,
21596,68,,,0.820900022983551,0.8206999897956848,,,
21596,68,,,,,0.8309749960899353,0.7971716523170471,0.8331249952316284
21599,69,0.002009969437494874,0.001519166398793459,,,,,
21649,69,0.0018037691479548812,0.001735344878397882,,,,,
21699,69,0.0012332702754065394,0.0014179368736222386,,,,,
21749,69,0.0013577513163909316,0.001647650613449514,,,,,
21799,69,0.0020807282999157906,0.0017141626449301839,,,,,
21849,69,0.0015082943718880415,0.0016508273547515273,,,,,
21899,69,0.0015282523818314075,0.0013268982293084264,,,,,
21909,69,,,0.8230000138282776,0.8238000273704529,,,
21909,69,,,,,0.8348249793052673,0.8045886158943176,0.8373000025749207
21949,70,0.0012662922963500023,0.0011197879211977124,,,,,
21999,70,0.001757108373567462,0.001843566307798028,,,,,
22049,70,0.002411859342828393,0.002056028926745057,,,,,
22099,70,0.0014812509762123227,0.0017233662074431777,,,,,
22149,70,0.0020260356832295656,0.002607848262414336,,,,,
22199,70,0.0014490386238321662,0.0015905559994280338,,,,,
22222,70,,,0.8285999894142151,0.8263999819755554,,,
22222,70,,,,,0.833549976348877,0.8028085231781006,0.8372750282287598
22249,71,0.0017974599031731486,0.0019398683216422796,,,,,
22299,71,0.0019769470673054457,0.002709700958803296,,,,,
22349,71,0.0016541611403226852,0.0021752140019088984,,,,,
22399,71,0.0010065303649753332,0.001177994185127318,,,,,
22449,71,0.00108909432310611,0.0011855517514050007,,,,,
22499,71,0.0011822987580671906,0.0013965853722766042,,,,,
22535,71,,,0.8202000260353088,0.826200008392334,,,
22535,71,,,,,0.8388749957084656,0.8031052350997925,0.8356750011444092
22549,72,0.0010622413828969002,0.001022100681439042,,,,,
22599,72,0.001419166219420731,0.0014794367598369718,,,,,
22649,72,0.000978837488219142,0.001009441097266972,,,,,
22699,72,0.0015090712113305926,0.0015296170022338629,,,,,
22749,72,0.001558388932608068,0.0014870644081383944,,,,,
22799,72,0.0016345236217603087,0.0020363563671708107,,,,,
22848,72,,,0.8289999961853027,0.8251000046730042,,,
22848,72,,,,,0.8387500047683716,0.8016218543052673,0.8371999859809875
22849,73,0.0022337017580866814,0.0016675492515787482,,,,,
22899,73,0.001290663261897862,0.0013475671876221895,,,,,
22949,73,0.0019922738429158926,0.0020809306297451258,,,,,
22999,73,0.0012654262827709317,0.0010991205926984549,,,,,
23049,73,0.0015660187928006053,0.0020608396735042334,,,,,
23099,73,0.001991930650547147,0.0020820412319153547,,,,,
23149,73,0.001625486183911562,0.0015623277286067605,,,,,
23161,73,,,0.8216999769210815,0.8251000046730042,,,
23161,73,,,,,0.8386499881744385,0.8017207384109497,0.8384749889373779
23199,74,0.001708081690594554,0.0019247966120019555,,,,,
23249,74,0.0014700668398290873,0.0012662466615438461,,,,,
23299,74,0.0017198509303852916,0.002071014605462551,,,,,
23349,74,0.0014244667254388332,0.0016735994722694159,,,,,
23399,74,0.0013668574392795563,0.001300264149904251,,,,,
23449,74,0.0019295939709991217,0.0020829420536756516,,,,,
23474,74,,,0.8240000009536743,0.8289999961853027,,,
23474,74,,,,,0.8390499949455261,0.805280864238739,0.8406999707221985
23499,75,0.0014962825225666165,0.0012641092762351036,,,,,
23549,75,0.0014639763394370675,0.0011597579577937722,,,,,
23599,75,0.0017649064539000392,0.002057734876871109,,,,,
23649,75,0.002693953923881054,0.003417711704969406,,,,,
23699,75,0.0022427206858992577,0.0020684506744146347,,,,,
23749,75,0.001642146147787571,0.0016656210646033287,,,,,
23787,75,,,0.8240000009536743,0.8245000243186951,,,
23787,75,,,,,0.8413749933242798,0.7978639006614685,0.8408499956130981
23799,76,0.0019429947715252638,0.002044657012447715,,,,,
23849,76,0.0014688285300508142,0.001584986224770546,,,,,
23899,76,0.00148156622890383,0.0015414817025884986,,,,,
23949,76,0.002169600687921047,0.0020874838810414076,,,,,
23999,76,0.0012467753840610385,0.0014522330602630973,,,,,
24049,76,0.0013866621302440763,0.0015647774562239647,,,,,
24099,76,0.001200706698000431,0.0010800542077049613,,,,,
24100,76,,,0.82669997215271,0.8270999789237976,,,
24100,76,,,,,0.8429750204086304,0.8054786324501038,0.8444499969482422
24149,77,0.0017944732680916786,0.001425480586476624,,,,,
24199,77,0.0019675723742693663,0.0016219952376559377,,,,,
24249,77,0.001584695652127266,0.0014202597085386515,,,,,
24299,77,0.0015884797321632504,0.001262376201339066,,,,,
24349,77,0.0012513392139226198,0.001481911283917725,,,,,
24399,77,0.0013041498605161905,0.001822625519707799,,,,,
24413,77,,,0.8162000179290771,0.8223999738693237,,,
24413,77,,,,,0.8435249924659729,0.7987539768218994,0.8428999781608582
24449,78,0.0016608512960374355,0.0012943500187247992,,,,,
24499,78,0.0013722213916480541,0.0014634160324931145,,,,,
24549,78,0.0012433803640305996,0.0010862024500966072,,,,,
24599,78,0.0011442649411037564,0.002038252539932728,,,,,
24649,78,0.002450790489092469,0.0034172155428677797,,,,,
24699,78,0.0021820170804858208,0.0024558391887694597,,,,,
24726,78,,,0.8258000016212463,0.8190000057220459,,,
24726,78,,,,,0.8462749719619751,0.8035996556282043,0.84375
24749,79,0.0016085387906059623,0.001569181913509965,,,,,
24799,79,0.00162126321811229,0.0010513904271647334,,,,,
24849,79,0.0020852426532655954,0.0023492726031690836,,,,,
24899,79,0.0017135792877525091,0.0017563349101692438,,,,,
24949,79,0.0019358675926923752,0.0023833850864320993,,,,,
24999,79,0.001684610964730382,0.001307724742218852,,,,,
25039,79,,,0.8277999758720398,0.8273000121116638,,,
25039,79,,,,,0.8433499932289124,0.8021162748336792,0.8425999879837036
25049,80,0.0011642181780189276,0.0011926499428227544,,,,,
25099,80,0.001668748795054853,0.0015541133470833302,,,,,
25149,80,0.0014903839910402894,0.0013811476528644562,,,,,
25199,80,0.0011332813883200288,0.001522363512776792,,,,,
25249,80,0.0011581594590097666,0.0009625318343751132,,,,,
25299,80,0.0012598724570125341,0.0010806095087900758,,,,,
25349,80,0.001449055620469153,0.0016127423150464892,,,,,
25352,80,,,0.8253999948501587,0.8180000185966492,,,
25352,80,,,,,0.8444499969482422,0.8013251423835754,0.8446249961853027
25399,81,0.001384624163620174,0.0016215997748076916,,,,,
25449,81,0.0015089933294802904,0.001904969452880323,,,,,
25499,81,0.0015872668009251356,0.0012392111821100116,,,,,
25549,81,0.0013510205317288637,0.001769467256963253,,,,,
25599,81,0.0017130773048847914,0.0018495677504688501,,,,,
25649,81,0.0014168686466291547,0.0011549531482160091,,,,,
25665,81,,,0.8294000029563904,0.8230999708175659,,,
25665,81,,,,,0.8423500061035156,0.8042919039726257,0.8457499742507935
25699,82,0.001588189508765936,0.0014928255695849657,,,,,
25749,82,0.00289287231862545,0.0025854753330349922,,,,,
25799,82,0.0013102469965815544,0.0014434871263802052,,,,,
25849,82,0.0009641626966185868,0.0009710606536827981,,,,,
25899,82,0.0010253582149744034,0.0011407225392758846,,,,,
25949,82,0.0017964111175388098,0.0017722378252074122,,,,,
25978,82,,,0.8228999972343445,0.8248999714851379,,,
25978,82,,,,,0.8443499803543091,0.8024129867553711,0.8431749939918518
25999,83,0.0010816440917551517,0.0012052019592374563,,,,,
26049,83,0.0013789476361125708,0.0013690319610759616,,,,,
26099,83,0.0026445810217410326,0.002045614877715707,,,,,
26149,83,0.002022232860326767,0.0016152146272361279,,,,,
26199,83,0.0015583350323140621,0.0015200227499008179,,,,,
26249,83,0.0019204713171347976,0.0016263400902971625,,,,,
26291,83,,,0.8234999775886536,0.8253999948501587,,,
26291,83,,,,,0.8418499827384949,0.7990506291389465,0.843500018119812
26299,84,0.001510891946963966,0.001605571829713881,,,,,
26349,84,0.0017735990695655346,0.0020668338984251022,,,,,
26399,84,0.002069048583507538,0.0015123119810596108,,,,,
26449,84,0.001597829395905137,0.001620870316401124,,,,,
26499,84,0.0012443604646250606,0.0011536066886037588,,,,,
26549,84,0.0021533924154937267,0.0015979516319930553,,,,,
26599,84,0.0013753129169344902,0.0012001636205241084,,,,,
26604,84,,,0.8314999938011169,0.82669997215271,,,
26604,84,,,,,0.8444250226020813,0.8096321225166321,0.8460500240325928
26649,85,0.0014235752169042826,0.0012563287746161222,,,,,
26699,85,0.0013767925556749105,0.00119733065366745,,,,,
26749,85,0.0012981923064216971,0.0011161783477291465,,,,,
26799,85,0.0011244375491514802,0.0013215465005487204,,,,,
26849,85,0.0023717060685157776,0.002366578672081232,,,,,
26899,85,0.002149872248992324,0.001646077143959701,,,,,
26917,85,,,0.8169000148773193,0.8195000290870667,,,
26917,85,,,,,0.8450499773025513,0.8061708807945251,0.8461250066757202
26949,86,0.0029553896747529507,0.0025188643485307693,,,,,
26999,86,0.001500047161243856,0.0013431686675176024,,,,,
27049,86,0.0010867465753108263,0.0014521066332235932,,,,,
27099,86,0.0010345537448301911,0.0013873276766389608,,,,,
27149,86,0.001844860496930778,0.0019748646300286055,,,,,
27199,86,0.0014760637423023582,0.0011221903841942549,,,,,
27230,86,,,0.8238000273704529,0.8205000162124634,,,
27230,86,,,,,0.8468250036239624,0.8046875,0.8489999771118164
27249,87,0.0013165862765163183,0.0012002871371805668,,,,,
27299,87,0.002012004144489765,0.002098695607855916,,,,,
27349,87,0.00397534342482686,0.004125488456338644,,,,,
27399,87,0.0015293894102796912,0.0013138806680217385,,,,,
27449,87,0.0016182044055312872,0.001322742085903883,,,,,
27499,87,0.002014932921156287,0.001885502482764423,,,,,
27543,87,,,0.8248000144958496,0.8289999961853027,,,
27543,87,,,,,0.844825029373169,0.8049841523170471,0.8444499969482422
27549,88,0.0013087864499539137,0.0013477858155965805,,,,,
27599,88,0.0015770758036524057,0.0015679937787353992,,,,,
27649,88,0.00150405615568161,0.0017394849564880133,,,,,
27699,88,0.0012896290281787515,0.001404682407155633,,,,,
27749,88,0.001127423602156341,0.0015451012877747416,,,,,
27799,88,0.0016640651738271117,0.0012914531398564577,,,,,
27849,88,0.0013237660750746727,0.0015403344295918941,,,,,
27856,88,,,0.8223000168800354,0.8248000144958496,,,
27856,88,,,,,0.8443250060081482,0.8035996556282043,0.8439249992370605
27899,89,0.0019285035086795688,0.0012531353859230876,,,,,
27949,89,0.0017444948898628354,0.0019841419998556376,,,,,
27999,89,0.002162844641134143,0.001734201330691576,,,,,
28049,89,0.0012801665579900146,0.00116372958291322,,,,,
28099,89,0.0015089589869603515,0.0016157722566276789,,,,,
28149,89,0.002662681508809328,0.0021820245310664177,,,,,
28169,89,,,0.8238999843597412,0.82669997215271,,,
28169,89,,,,,0.8457750082015991,0.8055775165557861,0.8476999998092651
28199,90,0.0024921412114053965,0.001755120581947267,,,,,
28249,90,0.001041410956531763,0.0011103460565209389,,,,,
28299,90,0.0012495778501033783,0.001149179763160646,,,,,
28349,90,0.001227882574312389,0.0015693727182224393,,,,,
28399,90,0.0018591592088341713,0.0021641049534082413,,,,,
28449,90,0.0016668516909703612,0.0018851680215448141,,,,,
28482,90,,,0.8140000104904175,0.8174999952316284,,,
28482,90,,,,,0.8481500148773193,0.7965783476829529,0.8492000102996826
28499,91,0.0022074137814342976,0.002098612254485488,,,,,
28549,91,0.0017160868737846613,0.0017823734087869525,,,,,
28599,91,0.001368883065879345,0.0012670278083533049,,,,,
28649,91,0.001707495073787868,0.0017622760497033596,,,,,
28699,91,0.001240828656591475,0.0017092834459617734,,,,,
28749,91,0.0019154507899656892,0.0014720398467034101,,,,,
28795,91,,,0.8191999793052673,0.8209999799728394,,,
28795,91,,,,,0.8460500240325928,0.8042919039726257,0.8459749817848206
28799,92,0.0015935467090457678,0.0017545354785397649,,,,,
28849,92,0.0017445760313421488,0.0014377771876752377,,,,,
28899,92,0.00197025784291327,0.0013800406595692039,,,,,
28949,92,0.0014575381064787507,0.001263381214812398,,,,,
28999,92,0.0013167810393497348,0.0021563908085227013,,,,,
29049,92,0.002069218782708049,0.0018991864053532481,,,,,
29099,92,0.0013915377203375101,0.0017660827143117785,,,,,
29108,92,,,0.8223999738693237,0.8234000205993652,,,
29108,92,,,,,0.8465499877929688,0.8062697649002075,0.847100019454956
29149,93,0.002098068594932556,0.001815212657675147,,,,,
29199,93,0.0012368567986413836,0.0013441883493214846,,,,,
29249,93,0.002315806457772851,0.0021195090375840664,,,,,
29299,93,0.00193445710465312,0.001863660290837288,,,,,
29349,93,0.0013548539718613029,0.0012282317038625479,,,,,
29399,93,0.001878762966953218,0.002116262912750244,,,,,
29421,93,,,0.8152999877929688,0.8238000273704529,,,
29421,93,,,,,0.8492500185966492,0.7917326092720032,0.847350001335144
29449,94,0.0015900145517662168,0.0015285401605069637,,,,,
29499,94,0.0019311162177473307,0.0017964104190468788,,,,,
29549,94,0.0016238895477727056,0.0020899337250739336,,,,,
29599,94,0.001941029797308147,0.0017350760754197836,,,,,
29649,94,0.0014461398823186755,0.0015808591851964593,,,,,
29699,94,0.001529306173324585,0.001682329922914505,,,,,
29734,94,,,0.8223999738693237,0.8281999826431274,,,
29734,94,,,,,0.847000002861023,0.8053797483444214,0.8450750112533569
29749,95,0.0018596354639157653,0.001855327165685594,,,,,
29799,95,0.0017040004022419453,0.001667563570663333,,,,,
29849,95,0.0011090232292190194,0.0011992217041552067,,,,,
29899,95,0.0015229209093376994,0.0015029767528176308,,,,,
29949,95,0.0025484212674200535,0.0027343062683939934,,,,,
29999,95,0.0017095402581617236,0.0019190602470189333,,,,,
30047,95,,,0.8251000046730042,0.8251000046730042,,,
30047,95,,,,,0.8454999923706055,0.8097310066223145,0.8471500277519226
30049,96,0.002386815845966339,0.0026129833422601223,,,,,
30099,96,0.0014339260524138808,0.0019552898593246937,,,,,
30149,96,0.0015904607716947794,0.0014924237038940191,,,,,
30199,96,0.0018469725036993623,0.0017112584318965673,,,,,
30249,96,0.0015241429209709167,0.0015610456466674805,,,,,
30299,96,0.001371655031107366,0.0024452265352010727,,,,,
30349,96,0.0018003708682954311,0.0016169758746400476,,,,,
30360,96,,,0.823199987411499,0.8305000066757202,,,
30360,96,,,,,0.8456000089645386,0.8075553774833679,0.8475250005722046
30399,97,0.0015115579590201378,0.001404610346071422,,,,,
30449,97,0.0024744474794715643,0.0018485619220882654,,,,,
30499,97,0.0012664231471717358,0.001516869873739779,,,,,
30549,97,0.002616426907479763,0.0017848728457465768,,,,,
30599,97,0.0020796824246644974,0.0018834290094673634,,,,,
30649,97,0.0011643298203125596,0.0012528437655419111,,,,,
30673,97,,,0.8170999884605408,0.8292999863624573,,,
30673,97,,,,,0.8485249876976013,0.8059731125831604,0.8479250073432922
30699,98,0.002245855052024126,0.001612084568478167,,,,,
30749,98,0.00101548305246979,0.0012889496283605695,,,,,
30799,98,0.0014067922020331025,0.0014488155720755458,,,,,
30849,98,0.001262476434931159,0.0014500415418297052,,,,,
30899,98,0.001520999358035624,0.001451578107662499,,,,,
30949,98,0.0012461014557629824,0.0012739590601995587,,,,,
30986,98,,,0.8245000243186951,0.8226000070571899,,,
30986,98,,,,,0.8455250263214111,0.8055775165557861,0.848675012588501
30999,99,0.0011500980472192168,0.0011764419032260776,,,,,
31049,99,0.0014976506354287267,0.001153597142547369,,,,,
31099,99,0.0014994171215221286,0.0019459378672763705,,,,,
31149,99,0.0015106352511793375,0.00148398510646075,,,,,
31199,99,0.0011877923971042037,0.0011568376794457436,,,,,
31249,99,0.002242791000753641,0.002213479485362768,,,,,
31299,99,0.003029570681974292,0.0031534465961158276,,,,,
31299,99,,,0.8238999843597412,0.8245000243186951,,,
31299,99,,,,,0.8479999899864197,0.8118077516555786,0.8491250276565552
