epoch,train_loss,step,val_acc,val_loss,test_acc,train_acc,mix_match_loss
57,,26999,,,,,3.015999391209334e-05
57,,27049,,,,,2.9802364224451594e-05
57,,27099,,,,,2.9683151296922006e-05
57,,27129,0.11180000007152557,11.212240219116211,,,
57,,27129,,,0.10000000149011612,,
58,,27149,,,,,2.9683151296922006e-05
58,,27199,,,,,2.9325541618163697e-05
58,,27249,,,,,2.9206332328612916e-05
58,,27299,,,,,2.9206330509623513e-05
58,,27349,,,,,2.9087117582093924e-05
58,,27399,,,,,2.8729487894452177e-05
58,,27449,,,,,2.861027496692259e-05
58,,27499,,,,,2.861027496692259e-05
58,,27549,,,,,2.837185274984222e-05
58,,27599,,,,,2.8133428713772446e-05
58,,27649,,,,,2.8133428713772446e-05
58,,27685,0.11180000007152557,11.262408256530762,,,
58,,27685,,,0.10000000149011612,,
59,,27699,,,,,2.8014215786242858e-05
59,,27749,,,,,2.7895011953660287e-05
59,,27799,,,,,2.7775800845120102e-05
59,,27849,,,,,2.7537400455912575e-05
59,,27899,,,,,2.753739863692317e-05
59,,27949,,,,,2.7298978238832206e-05
59,,27999,,,,,2.717976713029202e-05
59,,28049,,,,,2.7060554202762432e-05
59,,28099,,,,,2.7060554202762432e-05
59,,28149,,,,,2.6941348551190458e-05
59,,28199,,,,,2.6822137442650273e-05
59,,28241,0.11180000007152557,11.30607795715332,,,
59,,28241,,,0.10000000149011612,,
60,,28249,,,,,2.670292633411009e-05
60,,28299,,,,,2.6464500479050912e-05
60,,28349,,,,,2.6464500479050912e-05
60,,28399,,,,,2.634529118950013e-05
60,,28449,,,,,2.6226078261970542e-05
60,,28499,,,,,2.5987656044890173e-05
60,,28549,,,,,2.598765422590077e-05
60,,28599,,,,,2.598765422590077e-05
60,,28649,,,,,2.5868443117360584e-05
60,,28699,,,,,2.5868443117360584e-05
60,,28749,,,,,2.574923746578861e-05
60,,28797,0.11180000007152557,11.342209815979004,,,
60,,28797,,,0.10000000149011612,,
61,,28799,,,,,2.563002817623783e-05
61,,28849,,,,,2.5630026357248425e-05
61,,28899,,,,,2.5391604140168056e-05
61,,28949,,,,,2.5391604140168056e-05
61,,28999,,,,,2.527239303162787e-05
61,,29049,,,,,2.515320375096053e-05
61,,29099,,,,,2.515320375096053e-05
61,,29149,,,,,2.491478153388016e-05
61,,29199,,,,,2.491478153388016e-05
61,,29249,,,,,2.491478153388016e-05
61,,29299,,,,,2.491478153388016e-05
61,,29349,,,,,2.479556860635057e-05
61,,29353,0.11180000007152557,11.369794845581055,,,
61,,29353,,,0.10000000149011612,,
62,,29399,,,,,2.479556860635057e-05
62,,29449,,,,,2.479556860635057e-05
62,,29499,,,,,2.4676366592757404e-05
62,,29549,,,,,2.4557153665227816e-05
62,,29599,,,,,2.443794255668763e-05
62,,29649,,,,,2.4318731448147446e-05
62,,29699,,,,,2.4318731448147446e-05
62,,29749,,,,,2.4318731448147446e-05
62,,29799,,,,,2.4199518520617858e-05
62,,29849,,,,,2.4199518520617858e-05
62,,29899,,,,,2.4080309231067076e-05
62,,29909,0.11180000007152557,11.396187782287598,,,
62,,29909,,,0.10000000149011612,,
63,,29949,,,,,2.4080309231067076e-05
63,,29999,,,,,2.3961096303537488e-05
63,,30049,,,,,2.3841885194997303e-05
63,,30099,,,,,2.3841885194997303e-05
63,,30149,,,,,2.3841885194997303e-05
63,,30199,,,,,2.3841885194997303e-05
63,,30249,,,,,2.372267408645712e-05
63,,30299,,,,,2.372267408645712e-05
63,,30349,,,,,2.372267408645712e-05
63,,30399,,,,,2.372267408645712e-05
63,,30449,,,,,2.372267408645712e-05
63,,30465,0.11180000007152557,11.414813041687012,,,
63,,30465,,,0.10000000149011612,,
64,,30499,,,,,2.3603462977916934e-05
64,,30549,,,,,2.3603462977916934e-05
64,,30599,,,,,2.3484250050387345e-05
64,,30649,,,,,2.3365048036794178e-05
64,,30699,,,,,2.3365048036794178e-05
64,,30749,,,,,2.3365048036794178e-05
64,,30799,,,,,2.3245836928253993e-05
64,,30849,,,,,2.3245836928253993e-05
64,,30899,,,,,2.312662581971381e-05
64,,30949,,,,,2.312662581971381e-05
64,,30999,,,,,2.312662581971381e-05
64,,31021,0.11180000007152557,11.432879447937012,,,
64,,31021,,,0.10000000149011612,,
65,,31049,,,,,2.312662581971381e-05
65,,31099,,,,,2.3007414711173624e-05
65,,31149,,,,,2.3007414711173624e-05
65,,31199,,,,,2.3007414711173624e-05
65,,31249,,,,,2.288821997353807e-05
65,,31299,,,,,2.288821997353807e-05
65,,31349,,,,,2.288821997353807e-05
65,,31399,,,,,2.288821997353807e-05
65,,31449,,,,,2.288821997353807e-05
65,,31499,,,,,2.288821997353807e-05
65,,31549,,,,,2.276901068398729e-05
65,,31577,0.11180000007152557,11.443750381469727,,,
65,,31577,,,0.10000000149011612,,
66,,31599,,,,,2.276901068398729e-05
66,,31649,,,,,2.276901068398729e-05
66,,31699,,,,,2.2649799575447105e-05
66,,31749,,,,,2.2649799575447105e-05
66,,31799,,,,,2.2649799575447105e-05
66,,31849,,,,,2.2649799575447105e-05
66,,31899,,,,,2.2649799575447105e-05
66,,31949,,,,,2.2649799575447105e-05
66,,31999,,,,,2.2649799575447105e-05
66,,32049,,,,,2.2530586647917517e-05
66,,32099,,,,,2.2530586647917517e-05
66,,32133,0.11180000007152557,11.457794189453125,,,
66,,32133,,,0.10000000149011612,,
67,,32149,,,,,2.2530586647917517e-05
67,,32199,,,,,2.2530586647917517e-05
67,,32249,,,,,2.2411377358366735e-05
67,,32299,,,,,2.229216624982655e-05
67,,32349,,,,,2.229216624982655e-05
67,,32399,,,,,2.229216624982655e-05
67,,32449,,,,,2.229216624982655e-05
67,,32499,,,,,2.229216624982655e-05
67,,32549,,,,,2.229216624982655e-05
67,,32599,,,,,2.229216624982655e-05
67,,32649,,,,,2.229216624982655e-05
67,,32689,0.11180000007152557,11.471179962158203,,,
67,,32689,,,0.10000000149011612,,
68,,32699,,,,,2.217296241724398e-05
68,,32749,,,,,2.208169098594226e-05
68,,32799,,,,,2.2053751308703795e-05
68,,32849,,,,,2.2053751308703795e-05
68,,32899,,,,,2.2053751308703795e-05
68,,32949,,,,,2.2053751308703795e-05
68,,32999,,,,,2.2053751308703795e-05
68,,33049,,,,,2.2053751308703795e-05
68,,33099,,,,,2.2053751308703795e-05
68,,33149,,,,,2.2053751308703795e-05
68,,33199,,,,,2.2053751308703795e-05
68,,33245,0.11180000007152557,11.477361679077148,,,
68,,33245,,,0.10000000149011612,,
69,,33249,,,,,2.1934542019153014e-05
69,,33299,,,,,2.1934542019153014e-05
69,,33349,,,,,2.1934542019153014e-05
69,,33399,,,,,2.1934542019153014e-05
69,,33449,,,,,2.1934542019153014e-05
69,,33499,,,,,2.181533091061283e-05
69,,33549,,,,,2.181533091061283e-05
69,,33599,,,,,2.181533091061283e-05
69,,33649,,,,,2.181533091061283e-05
69,,33699,,,,,2.181533091061283e-05
69,,33749,,,,,2.181533091061283e-05
69,,33799,,,,,2.181533091061283e-05
69,,33801,0.11180000007152557,11.479840278625488,,,
69,,33801,,,0.10000000149011612,,
70,,33849,,,,,2.1815329091623425e-05
70,,33899,,,,,2.1815329091623425e-05
70,,33949,,,,,2.1815329091623425e-05
70,,33999,,,,,2.1815329091623425e-05
70,,34049,,,,,2.1815329091623425e-05
70,,34099,,,,,2.1815329091623425e-05
70,,34149,,,,,2.169611798308324e-05
70,,34199,,,,,2.169611798308324e-05
70,,34249,,,,,2.169611798308324e-05
70,,34299,,,,,2.1576906874543056e-05
70,,34349,,,,,2.1576906874543056e-05
70,,34357,0.11180000007152557,11.488043785095215,,,
70,,34357,,,0.10000000149011612,,
71,,34399,,,,,2.169611798308324e-05
71,,34449,,,,,2.1576906874543056e-05
71,,34499,,,,,2.1576906874543056e-05
71,,34549,,,,,2.1576906874543056e-05
71,,34599,,,,,2.1576906874543056e-05
71,,34649,,,,,2.1576906874543056e-05
71,,34699,,,,,2.1576906874543056e-05
71,,34749,,,,,2.1576906874543056e-05
71,,34799,,,,,2.1576906874543056e-05
71,,34849,,,,,2.1576906874543056e-05
71,,34899,,,,,2.1576906874543056e-05
71,,34913,0.11180000007152557,11.492812156677246,,,
71,,34913,,,0.10000000149011612,,
72,,34949,,,,,2.1576906874543056e-05
72,,34999,,,,,2.1576906874543056e-05
72,,35049,,,,,2.1457697584992275e-05
72,,35099,,,,,2.1457697584992275e-05
72,,35149,,,,,2.1457697584992275e-05
72,,35199,,,,,2.1457697584992275e-05
72,,35249,,,,,2.1457697584992275e-05
72,,35299,,,,,2.1457697584992275e-05
72,,35349,,,,,2.145769576600287e-05
72,,35399,,,,,2.1338484657462686e-05
72,,35449,,,,,2.1338484657462686e-05
72,,35469,0.11180000007152557,11.50536823272705,,,
72,,35469,,,0.10000000149011612,,
73,,35499,,,,,2.1338484657462686e-05
73,,35549,,,,,2.1338484657462686e-05
73,,35599,,,,,2.1338484657462686e-05
73,,35649,,,,,2.1338484657462686e-05
73,,35699,,,,,2.1338484657462686e-05
73,,35749,,,,,2.1338484657462686e-05
73,,35799,,,,,2.1338484657462686e-05
73,,35849,,,,,2.1338484657462686e-05
73,,35899,,,,,2.1338484657462686e-05
73,,35949,,,,,2.12192735489225e-05
73,,35999,,,,,2.1219271729933098e-05
73,,36025,0.11180000007152557,11.51011848449707,,,
73,,36025,,,0.10000000149011612,,
74,,36049,,,,,2.1219271729933098e-05
74,,36099,,,,,2.1219271729933098e-05
74,,36149,,,,,2.1219271729933098e-05
74,,36199,,,,,2.1219271729933098e-05
74,,36249,,,,,2.1219271729933098e-05
74,,36299,,,,,2.1219271729933098e-05
74,,36349,,,,,2.110006425937172e-05
74,,36399,,,,,2.110006425937172e-05
74,,36449,,,,,2.110006425937172e-05
74,,36499,,,,,2.110006425937172e-05
74,,36549,,,,,2.110006425937172e-05
74,,36581,0.11180000007152557,11.514633178710938,,,
74,,36581,,,0.10000000149011612,,
75,,36599,,,,,2.110006425937172e-05
75,,36649,,,,,2.110006425937172e-05
75,,36699,,,,,2.110006425937172e-05
75,,36749,,,,,2.110006425937172e-05
75,,36799,,,,,2.110006425937172e-05
75,,36849,,,,,2.110006425937172e-05
75,,36899,,,,,2.110006425937172e-05
75,,36949,,,,,2.110006425937172e-05
75,,36999,,,,,2.110006425937172e-05
75,,37049,,,,,2.0980851331842132e-05
75,,37099,,,,,2.110006425937172e-05
75,,37137,0.11180000007152557,11.51821517944336,,,
75,,37137,,,0.10000000149011612,,
76,,37149,,,,,2.0980851331842132e-05
76,,37199,,,,,2.110006425937172e-05
76,,37249,,,,,2.0980851331842132e-05
76,,37299,,,,,2.0980851331842132e-05
76,,37349,,,,,2.0980851331842132e-05
76,,37399,,,,,2.0980851331842132e-05
76,,37449,,,,,2.0980851331842132e-05
76,,37499,,,,,2.0980851331842132e-05
76,,37549,,,,,2.0980851331842132e-05
76,,37599,,,,,2.0980851331842132e-05
76,,37649,,,,,2.0980851331842132e-05
76,,37693,0.11180000007152557,11.519847869873047,,,
76,,37693,,,0.10000000149011612,,
77,,37699,,,,,2.0980851331842132e-05
77,,37749,,,,,2.0980851331842132e-05
77,,37799,,,,,2.0980851331842132e-05
77,,37849,,,,,2.0861640223301947e-05
77,,37899,,,,,2.0861640223301947e-05
77,,37949,,,,,2.0861640223301947e-05
77,,37999,,,,,2.0861640223301947e-05
77,,38049,,,,,2.0861640223301947e-05
77,,38099,,,,,2.0861640223301947e-05
77,,38149,,,,,2.0742440028698184e-05
77,,38199,,,,,2.0861640223301947e-05
77,,38249,,,,,2.0742440028698184e-05
77,,38249,0.11180000007152557,11.522756576538086,,,
77,,38249,,,0.10000000149011612,,
78,,38299,,,,,2.0742440028698184e-05
78,,38349,,,,,2.0852328816545196e-05
78,,38399,,,,,2.0744302673847415e-05
78,,38449,,,,,2.0742440028698184e-05
78,,38499,,,,,2.0742440028698184e-05
78,,38549,,,,,2.0843019228777848e-05
78,,38599,,,,,2.0861640223301947e-05
78,,38649,,,,,2.0742440028698184e-05
78,,38699,,,,,2.0742440028698184e-05
78,,38749,,,,,2.0742440028698184e-05
78,,38799,,,,,2.0861640223301947e-05
78,,38805,0.11180000007152557,11.522671699523926,,,
78,,38805,,,0.10000000149011612,,
79,,38849,,,,,2.0742440028698184e-05
79,,38899,,,,,2.0742440028698184e-05
79,,38949,,,,,2.0742440028698184e-05
79,,38999,,,,,2.0742440028698184e-05
79,,39049,,,,,2.0742440028698184e-05
79,,39099,,,,,2.0742440028698184e-05
79,,39149,,,,,2.0742440028698184e-05
79,,39199,,,,,2.0742440028698184e-05
79,,39249,,,,,2.0742440028698184e-05
79,,39299,,,,,2.0742440028698184e-05
79,,39349,,,,,2.0742440028698184e-05
79,,39361,0.11180000007152557,11.524519920349121,,,
79,,39361,,,0.10000000149011612,,
80,,39399,,,,,2.0742440028698184e-05
80,,39449,,,,,2.0742440028698184e-05
80,,39499,,,,,2.074243820970878e-05
80,,39549,,,,,2.074243820970878e-05
80,,39599,,,,,2.074243820970878e-05
80,,39649,,,,,2.074243820970878e-05
80,,39699,,,,,2.074243820970878e-05
80,,39749,,,,,2.074243820970878e-05
80,,39799,,,,,2.0623227101168595e-05
80,,39849,,,,,2.0623227101168595e-05
80,,39899,,,,,2.0623227101168595e-05
80,,39917,0.11180000007152557,11.532736778259277,,,
80,,39917,,,0.10000000149011612,,
81,,39949,,,,,2.0623227101168595e-05
81,,39999,,,,,2.0623227101168595e-05
81,,40049,,,,,2.0623227101168595e-05
81,,40099,,,,,2.0623227101168595e-05
81,,40149,,,,,2.0504019630607218e-05
81,,40199,,,,,2.0504019630607218e-05
81,,40249,,,,,2.0623227101168595e-05
81,,40299,,,,,2.050494913419243e-05
81,,40349,,,,,2.0623227101168595e-05
81,,40399,,,,,2.0623227101168595e-05
81,,40449,,,,,2.0623227101168595e-05
81,,40473,0.11180000007152557,11.532800674438477,,,
81,,40473,,,0.10000000149011612,,
82,,40499,,,,,2.0623227101168595e-05
82,,40549,,,,,2.0504019630607218e-05
82,,40599,,,,,2.0623227101168595e-05
82,,40649,,,,,2.0623227101168595e-05
82,,40699,,,,,2.0504019630607218e-05
82,,40749,,,,,2.0504019630607218e-05
82,,40799,,,,,2.0504019630607218e-05
82,,40849,,,,,2.0623227101168595e-05
82,,40899,,,,,2.0504019630607218e-05
82,,40949,,,,,2.0504019630607218e-05
82,,40999,,,,,2.0504019630607218e-05
82,,41029,0.11180000007152557,11.532853126525879,,,
82,,41029,,,0.10000000149011612,,
83,,41049,,,,,2.0504019630607218e-05
83,,41099,,,,,2.0504019630607218e-05
83,,41149,,,,,2.0504019630607218e-05
83,,41199,,,,,2.0504019630607218e-05
83,,41249,,,,,2.0504019630607218e-05
83,,41299,,,,,2.0504019630607218e-05
83,,41349,,,,,2.0504019630607218e-05
83,,41399,,,,,2.0504019630607218e-05
83,,41449,,,,,2.0504019630607218e-05
83,,41499,,,,,2.0504019630607218e-05
83,,41549,,,,,2.0504019630607218e-05
83,,41585,0.11180000007152557,11.536530494689941,,,
83,,41585,,,0.10000000149011612,,
84,,41599,,,,,2.0504017811617814e-05
84,,41649,,,,,2.0504017811617814e-05
84,,41699,,,,,2.0504017811617814e-05
84,,41749,,,,,2.0504017811617814e-05
84,,41799,,,,,2.0504017811617814e-05
84,,41849,,,,,2.038480670307763e-05
84,,41899,,,,,2.038480670307763e-05
84,,41949,,,,,2.038480670307763e-05
84,,41999,,,,,2.038480670307763e-05
84,,42049,,,,,2.038480670307763e-05
84,,42099,,,,,2.038480670307763e-05
84,,42141,0.11180000007152557,11.543143272399902,,,
84,,42141,,,0.10000000149011612,,
85,,42149,,,,,2.038480670307763e-05
85,,42199,,,,,2.038480670307763e-05
85,,42249,,,,,2.038480670307763e-05
85,,42299,,,,,2.038480670307763e-05
85,,42349,,,,,2.038480670307763e-05
85,,42399,,,,,2.038480670307763e-05
85,,42449,,,,,2.038480670307763e-05
85,,42499,,,,,2.038480670307763e-05
85,,42549,,,,,2.038480670307763e-05
85,,42599,,,,,2.038480670307763e-05
85,,42649,,,,,2.0265595594537444e-05
85,,42697,0.11180000007152557,11.549948692321777,,,
85,,42697,,,0.10000000149011612,,
86,,42699,,,,,2.0265595594537444e-05
86,,42749,,,,,2.038480670307763e-05
86,,42799,,,,,2.0265595594537444e-05
86,,42849,,,,,2.0265595594537444e-05
86,,42899,,,,,2.0265595594537444e-05
86,,42949,,,,,2.0265595594537444e-05
86,,42999,,,,,2.0265595594537444e-05
86,,43049,,,,,2.0265595594537444e-05
86,,43099,,,,,2.0265595594537444e-05
86,,43149,,,,,2.0265595594537444e-05
86,,43199,,,,,2.0265595594537444e-05
86,,43249,,,,,2.0265595594537444e-05
86,,43253,0.11180000007152557,11.550454139709473,,,
86,,43253,,,0.10000000149011612,,
87,,43299,,,,,2.0265595594537444e-05
87,,43349,,,,,2.0265595594537444e-05
87,,43399,,,,,2.0265595594537444e-05
87,,43449,,,,,2.0265595594537444e-05
87,,43499,,,,,2.0265595594537444e-05
87,,43549,,,,,2.0265595594537444e-05
87,,43599,,,,,2.0265595594537444e-05
87,,43649,,,,,2.0265595594537444e-05
87,,43699,,,,,2.0265595594537444e-05
87,,43749,,,,,2.0265595594537444e-05
87,,43799,,,,,2.014638448599726e-05
87,,43809,0.11180000007152557,11.556452751159668,,,
87,,43809,,,0.10000000149011612,,
88,,43849,,,,,2.0265595594537444e-05
88,,43899,,,,,2.014638448599726e-05
88,,43949,,,,,2.0265595594537444e-05
88,,43999,,,,,2.014638448599726e-05
88,,44049,,,,,2.0265595594537444e-05
88,,44099,,,,,2.0265595594537444e-05
88,,44149,,,,,2.0265595594537444e-05
88,,44199,,,,,2.014638448599726e-05
88,,44249,,,,,2.014638448599726e-05
88,,44299,,,,,2.014638448599726e-05
88,,44349,,,,,2.014638448599726e-05
88,,44365,0.11180000007152557,11.55644416809082,,,
88,,44365,,,0.10000000149011612,,
89,,44399,,,,,2.014638448599726e-05
89,,44449,,,,,2.014638448599726e-05
89,,44499,,,,,2.0265595594537444e-05
89,,44549,,,,,2.014638448599726e-05
89,,44599,,,,,2.014638448599726e-05
89,,44649,,,,,2.014638448599726e-05
89,,44699,,,,,2.014638448599726e-05
89,,44749,,,,,2.014638448599726e-05
89,,44799,,,,,2.014638448599726e-05
89,,44849,,,,,2.014638448599726e-05
89,,44899,,,,,2.014638448599726e-05
89,,44921,0.11180000007152557,11.558237075805664,,,
89,,44921,,,0.10000000149011612,,
90,,44949,,,,,2.014638448599726e-05
90,,44999,,,,,2.014638448599726e-05
90,,45049,,,,,2.0027187929372303e-05
90,,45099,,,,,2.014638448599726e-05
90,,45149,,,,,2.0027187929372303e-05
90,,45199,,,,,2.0027187929372303e-05
90,,45249,,,,,2.0027187929372303e-05
90,,45299,,,,,2.0027187929372303e-05
90,,45349,,,,,2.014638448599726e-05
90,,45399,,,,,2.0027187929372303e-05
90,,45449,,,,,2.014638448599726e-05
90,,45477,0.11180000007152557,11.559191703796387,,,
90,,45477,,,0.10000000149011612,,
91,,45499,,,,,2.0027187929372303e-05
91,,45549,,,,,2.0027187929372303e-05
91,,45599,,,,,2.014638448599726e-05
91,,45649,,,,,2.014638448599726e-05
91,,45699,,,,,2.0027187929372303e-05
91,,45749,,,,,2.0027187929372303e-05
91,,45799,,,,,2.0027187929372303e-05
91,,45849,,,,,2.0027187929372303e-05
91,,45899,,,,,2.0027187929372303e-05
91,,45949,,,,,2.0027187929372303e-05
91,,45999,,,,,2.0027187929372303e-05
91,,46033,0.11180000007152557,11.559187889099121,,,
91,,46033,,,0.10000000149011612,,
92,,46049,,,,,2.0027187929372303e-05
92,,46099,,,,,2.0027187929372303e-05
92,,46149,,,,,2.0027187929372303e-05
92,,46199,,,,,2.0027187929372303e-05
92,,46249,,,,,2.0027187929372303e-05
92,,46299,,,,,2.0027187929372303e-05
92,,46349,,,,,2.0027187929372303e-05
92,,46399,,,,,2.0027187929372303e-05
92,,46449,,,,,2.0027187929372303e-05
92,,46499,,,,,2.00271861103829e-05
92,,46549,,,,,2.00271861103829e-05
92,,46589,0.11180000007152557,11.561273574829102,,,
92,,46589,,,0.10000000149011612,,
93,,46599,,,,,2.00271861103829e-05
93,,46649,,,,,2.00271861103829e-05
93,,46699,,,,,2.00271861103829e-05
93,,46749,,,,,2.00271861103829e-05
93,,46799,,,,,2.00271861103829e-05
93,,46849,,,,,2.00271861103829e-05
93,,46899,,,,,2.00271861103829e-05
93,,46949,,,,,2.00271861103829e-05
93,,46999,,,,,2.00271861103829e-05
93,,47049,,,,,2.00271861103829e-05
93,,47099,,,,,1.990797682083212e-05
93,,47145,0.11180000007152557,11.567800521850586,,,
93,,47145,,,0.10000000149011612,,
94,,47149,,,,,2.00271861103829e-05
94,,47199,,,,,2.00271861103829e-05
94,,47249,,,,,1.990797682083212e-05
94,,47299,,,,,2.00271861103829e-05
94,,47349,,,,,2.00271861103829e-05
94,,47399,,,,,1.990797682083212e-05
94,,47449,,,,,2.00271861103829e-05
94,,47499,,,,,1.990797682083212e-05
94,,47549,,,,,2.00271861103829e-05
94,,47599,,,,,1.990797682083212e-05
94,,47649,,,,,1.990797682083212e-05
94,,47699,,,,,1.990797682083212e-05
94,,47701,0.11180000007152557,11.567883491516113,,,
94,,47701,,,0.10000000149011612,,
95,,47749,,,,,1.990797682083212e-05
95,,47799,,,,,1.990797682083212e-05
95,,47849,,,,,1.990797682083212e-05
95,,47899,,,,,1.990797682083212e-05
95,,47949,,,,,1.990797682083212e-05
95,,47999,,,,,1.990797682083212e-05
95,,48049,,,,,1.990797682083212e-05
95,,48099,,,,,1.990797682083212e-05
95,,48149,,,,,1.990797682083212e-05
95,,48199,,,,,1.990797682083212e-05
95,,48249,,,,,1.9788765712291934e-05
95,,48257,0.11180000007152557,11.568361282348633,,,
95,,48257,,,0.10000000149011612,,
96,,48299,,,,,1.990797682083212e-05
96,,48349,,,,,1.990797682083212e-05
96,,48399,,,,,1.990797682083212e-05
96,,48449,,,,,1.990797682083212e-05
96,,48499,,,,,1.990797682083212e-05
96,,48549,,,,,1.990797682083212e-05
96,,48599,,,,,1.9788765712291934e-05
96,,48649,,,,,1.990797682083212e-05
96,,48699,,,,,1.990797682083212e-05
96,,48749,,,,,1.9788765712291934e-05
96,,48799,,,,,1.990797682083212e-05
96,,48813,0.11180000007152557,11.568391799926758,,,
96,,48813,,,0.10000000149011612,,
97,,48849,,,,,1.990797682083212e-05
97,,48899,,,,,1.990797682083212e-05
97,,48949,,,,,1.9788765712291934e-05
97,,48999,,,,,1.9788765712291934e-05
97,,49049,,,,,1.990797682083212e-05
97,,49099,,,,,1.9788765712291934e-05
97,,49149,,,,,1.9788765712291934e-05
97,,49199,,,,,1.990797682083212e-05
97,,49249,,,,,1.9788765712291934e-05
97,,49299,,,,,1.9788765712291934e-05
97,,49349,,,,,1.9788765712291934e-05
97,,49369,0.11180000007152557,11.568405151367188,,,
97,,49369,,,0.10000000149011612,,
98,,49399,,,,,1.9788765712291934e-05
98,,49449,,,,,1.9788765712291934e-05
98,,49499,,,,,1.9788765712291934e-05
98,,49549,,,,,1.990797682083212e-05
98,,49599,,,,,1.9788765712291934e-05
98,,49649,,,,,1.9788765712291934e-05
98,,49699,,,,,1.9788765712291934e-05
98,,49749,,,,,1.9788765712291934e-05
98,,49799,,,,,1.9788765712291934e-05
98,,49849,,,,,1.9788765712291934e-05
98,,49899,,,,,1.9788765712291934e-05
98,,49925,0.11180000007152557,11.568589210510254,,,
98,,49925,,,0.10000000149011612,,
99,,49949,,,,,1.9669556422741152e-05
99,,49999,,,,,1.9788765712291934e-05
99,,50049,,,,,1.9788765712291934e-05
99,,50099,,,,,1.9788765712291934e-05
99,,50149,,,,,1.9788765712291934e-05
99,,50199,,,,,1.9788765712291934e-05
99,,50249,,,,,1.9788765712291934e-05
99,,50299,,,,,1.9788765712291934e-05
99,,50349,,,,,1.9669556422741152e-05
99,,50399,,,,,1.9788765712291934e-05
99,,50449,,,,,1.9669556422741152e-05
99,,50481,0.11180000007152557,11.56859302520752,,,
99,,50481,,,0.10000000149011612,,
100,,50499,,,,,1.9788765712291934e-05
100,,50549,,,,,1.9669556422741152e-05
100,,50599,,,,,1.9788765712291934e-05
100,,50649,,,,,1.9788765712291934e-05
100,,50699,,,,,1.9788765712291934e-05
100,,50749,,,,,1.9669556422741152e-05
100,,50799,,,,,1.9788765712291934e-05
100,,50849,,,,,1.9669556422741152e-05
100,,50899,,,,,1.9669556422741152e-05
100,,50949,,,,,1.9788765712291934e-05
100,,50999,,,,,1.9788765712291934e-05
100,,51037,0.11180000007152557,11.568591117858887,,,
100,,51037,,,0.10000000149011612,,
101,,51049,,,,,1.9669556422741152e-05
101,,51099,,,,,1.9669556422741152e-05
101,,51149,,,,,1.9788765712291934e-05
101,,51199,,,,,1.9669556422741152e-05
101,,51249,,,,,1.9788765712291934e-05
101,,51299,,,,,1.9788765712291934e-05
101,,51349,,,,,1.9788765712291934e-05
101,,51399,,,,,1.9669556422741152e-05
101,,51449,,,,,1.9669556422741152e-05
101,,51499,,,,,1.9788765712291934e-05
101,,51549,,,,,1.9669556422741152e-05
101,,51593,0.11180000007152557,11.568581581115723,,,
101,,51593,,,0.10000000149011612,,
102,,51599,,,,,1.9669556422741152e-05
102,,51649,,,,,1.9669556422741152e-05
102,,51699,,,,,1.9669556422741152e-05
102,,51749,,,,,1.9669556422741152e-05
102,,51799,,,,,1.9669556422741152e-05
102,,51849,,,,,1.9669556422741152e-05
102,,51899,,,,,1.9669556422741152e-05
102,,51949,,,,,1.9788765712291934e-05
102,,51999,,,,,1.9669556422741152e-05
102,,52049,,,,,1.9788765712291934e-05
102,,52099,,,,,1.9669556422741152e-05
102,,52149,,,,,1.9669556422741152e-05
102,,52149,0.11180000007152557,11.568570137023926,,,
102,,52149,,,0.10000000149011612,,
103,,52199,,,,,1.9669556422741152e-05
103,,52249,,,,,1.9669556422741152e-05
103,,52299,,,,,1.9669556422741152e-05
103,,52349,,,,,1.9669556422741152e-05
103,,52399,,,,,1.9669556422741152e-05
103,,52449,,,,,1.9669556422741152e-05
103,,52499,,,,,1.9669556422741152e-05
103,,52549,,,,,1.9669556422741152e-05
103,,52599,,,,,1.9669556422741152e-05
103,,52649,,,,,1.9669556422741152e-05
103,,52699,,,,,1.9669556422741152e-05
103,,52705,0.11180000007152557,11.568588256835938,,,
103,,52705,,,0.10000000149011612,,
104,,52749,,,,,1.9669556422741152e-05
104,,52799,,,,,1.9669556422741152e-05
104,,52849,,,,,1.9669556422741152e-05
104,,52899,,,,,1.9669556422741152e-05
104,,52949,,,,,1.9669556422741152e-05
104,,52999,,,,,1.9669556422741152e-05
104,,53049,,,,,1.9669556422741152e-05
104,,53099,,,,,1.9669556422741152e-05
104,,53149,,,,,1.9669556422741152e-05
104,,53199,,,,,1.9669556422741152e-05
104,,53249,,,,,1.9669556422741152e-05
104,,53261,0.11180000007152557,11.571212768554688,,,
104,,53261,,,0.10000000149011612,,
105,,53299,,,,,1.9669556422741152e-05
105,,53349,,,,,1.9669556422741152e-05
105,,53399,,,,,1.9669556422741152e-05
105,,53449,,,,,1.9669556422741152e-05
105,,53499,,,,,1.9669556422741152e-05
105,,53549,,,,,1.9669556422741152e-05
105,,53599,,,,,1.9669556422741152e-05
105,,53649,,,,,1.9669556422741152e-05
105,,53699,,,,,1.9669556422741152e-05
105,,53749,,,,,1.9669556422741152e-05
105,,53799,,,,,1.9669556422741152e-05
105,,53817,0.11180000007152557,11.578103065490723,,,
105,,53817,,,0.10000000149011612,,
106,,53849,,,,,1.9550345314200968e-05
106,,53899,,,,,1.9550345314200968e-05
106,,53949,,,,,1.9550345314200968e-05
106,,53999,,,,,1.9550345314200968e-05
106,,54049,,,,,1.9550345314200968e-05
