step,epoch,train_loss2,train_loss1,train_acc1,test_acc,train_acc2
9249,23,0.1361929476261139,0.13711796700954437,,,
9299,23,0.13800165057182312,0.11798791587352753,,,
9349,23,0.15428291261196136,0.151530459523201,,,
9359,23,,,0.7108974456787109,0.8119000196456909,0.7004407048225403
9399,24,0.12018651515245438,0.12159471213817596,,,
9449,24,0.1700306534767151,0.16165375709533691,,,
9499,24,0.16813693940639496,0.17455074191093445,,,
9549,24,0.11242280155420303,0.11914719641208649,,,
9599,24,0.1966295689344406,0.2203984558582306,,,
9649,24,0.10320327430963516,0.10916221886873245,,,
9699,24,0.10974500328302383,0.12502285838127136,,,
9749,24,0.11608704179525375,0.13222578167915344,,,
9749,24,,,0.7149839997291565,0.8144999742507935,0.7168669700622559
9799,25,0.09855210036039352,0.10765795409679413,,,
9849,25,0.1799502670764923,0.18013548851013184,,,
9899,25,0.09050805121660233,0.08707412332296371,,,
9949,25,0.1084425300359726,0.10561082512140274,,,
9999,25,0.10856953263282776,0.10395947098731995,,,
10049,25,0.15641038119792938,0.16344863176345825,,,
10099,25,0.13280335068702698,0.13694222271442413,,,
10139,25,,,0.7271033525466919,0.8040000200271606,0.7272035479545593
10149,26,0.11767248809337616,0.12220589071512222,,,
10199,26,0.148671954870224,0.14321832358837128,,,
10249,26,0.15637663006782532,0.18531523644924164,,,
10299,26,0.19722941517829895,0.16837579011917114,,,
10349,26,0.15357573330402374,0.14113658666610718,,,
10399,26,0.15340586006641388,0.1502113938331604,,,
10449,26,0.21038249135017395,0.20852410793304443,,,
10499,26,0.10900668054819107,0.10142043232917786,,,
10529,26,,,0.7351362109184265,0.8219000101089478,0.7307491898536682
10549,27,0.23299692571163177,0.26171648502349854,,,
10599,27,0.12626999616622925,0.12027956545352936,,,
10649,27,0.17052970826625824,0.17591789364814758,,,
10699,27,0.14379729330539703,0.13735798001289368,,,
10749,27,0.1274280846118927,0.1467345952987671,,,
10799,27,0.11442792415618896,0.1338721364736557,,,
10849,27,0.1527528464794159,0.16154804825782776,,,
10899,27,0.157552570104599,0.18402090668678284,,,
10919,27,,,0.738862156867981,0.8335999846458435,0.7409455180168152
10949,28,0.11638674139976501,0.13645054399967194,,,
10999,28,0.20005188882350922,0.2220703661441803,,,
11049,28,0.14156821370124817,0.1449672430753708,,,
11099,28,0.10445268452167511,0.11656417697668076,,,
11149,28,0.1533752679824829,0.1536678820848465,,,
11199,28,0.11169004440307617,0.10600966215133667,,,
11249,28,0.15538153052330017,0.1352512240409851,,,
11299,28,0.12257377803325653,0.12984530627727509,,,
11309,28,,,0.7413060665130615,0.8349000215530396,0.7414863705635071
11349,29,0.1504945158958435,0.13425405323505402,,,
11399,29,0.19606418907642365,0.17641983926296234,,,
11449,29,0.13137778639793396,0.12881818413734436,,,
11499,29,0.19764751195907593,0.20706486701965332,,,
11549,29,0.17824940383434296,0.16965851187705994,,,
11599,29,0.18436849117279053,0.1867663413286209,,,
11649,29,0.10832913219928741,0.10551460087299347,,,
11699,29,0.2558574676513672,0.24837233126163483,,,
11699,29,,,0.7458333373069763,0.8327000141143799,0.7432291507720947
11749,30,0.1323036551475525,0.14273203909397125,,,
11799,30,0.14537519216537476,0.12909625470638275,,,
11849,30,0.12614990770816803,0.1265832781791687,,,
11899,30,0.28761205077171326,0.3116988241672516,,,
11949,30,0.5559637546539307,0.4997258484363556,,,
11999,30,0.12557365000247955,0.13683365285396576,,,
12049,30,0.13648450374603271,0.1256272792816162,,,
12089,30,,,0.7457732558250427,0.8396000266075134,0.7487780451774597
12099,31,0.1582096368074417,0.16491247713565826,,,
12149,31,0.1576787382364273,0.1773451864719391,,,
12199,31,0.114695705473423,0.1190141960978508,,,
12249,31,0.14194808900356293,0.15679919719696045,,,
12299,31,0.22249092161655426,0.23065005242824554,,,
12349,31,0.15999579429626465,0.18006573617458344,,,
12399,31,0.161554217338562,0.14131610095500946,,,
12449,31,0.1503964513540268,0.16206206381320953,,,
12479,31,,,0.7507011294364929,0.852400004863739,0.749839723110199
12499,32,0.17284142971038818,0.19263209402561188,,,
12549,32,0.14342311024665833,0.15246866643428802,,,
12599,32,0.12135124206542969,0.13206149637699127,,,
12649,32,0.26192981004714966,0.3105946183204651,,,
12699,32,0.269668310880661,0.26028692722320557,,,
12749,32,0.1768653243780136,0.1756044328212738,,,
12799,32,0.13136176764965057,0.1346379667520523,,,
12849,32,0.22378578782081604,0.22692207992076874,,,
12869,32,,,0.7527844309806824,0.7878000140190125,0.752383828163147
12899,33,0.15261906385421753,0.15222464501857758,,,
12949,33,0.17720253765583038,0.18286803364753723,,,
12999,33,0.27752241492271423,0.2992723882198334,,,
13049,33,0.13210047781467438,0.1299128532409668,,,
13099,33,0.15537206828594208,0.1502065807580948,,,
13149,33,0.17454540729522705,0.17579761147499084,,,
13199,33,0.12836989760398865,0.11796410381793976,,,
13249,33,0.13316547870635986,0.14267955720424652,,,
13259,33,,,0.7525841593742371,0.855400025844574,0.7558693885803223
13299,34,0.1769377589225769,0.16759894788265228,,,
13349,34,0.1609944999217987,0.15852129459381104,,,
13399,34,0.1562768965959549,0.1332264095544815,,,
13449,34,0.1710822880268097,0.17313557863235474,,,
13499,34,0.178934246301651,0.1919558048248291,,,
13549,34,0.15912574529647827,0.13098382949829102,,,
13599,34,0.17905300855636597,0.15009678900241852,,,
13649,34,0.18446555733680725,0.15550988912582397,,,
13649,34,,,0.7550280690193176,0.847599983215332,0.7534455060958862
13699,35,0.16377902030944824,0.14676088094711304,,,
13749,35,0.18212126195430756,0.1768067628145218,,,
13799,35,0.2668386697769165,0.25004178285598755,,,
13849,35,0.18788926303386688,0.19057658314704895,,,
13899,35,0.1768965721130371,0.1555802822113037,,,
13949,35,0.15256187319755554,0.14266328513622284,,,
13999,35,0.1278575360774994,0.13376197218894958,,,
14039,35,,,0.7533854246139526,0.8428000211715698,0.757031261920929
14049,36,0.2417033463716507,0.2506852447986603,,,
14099,36,0.15885145962238312,0.1726856231689453,,,
14149,36,0.16853682696819305,0.15889155864715576,,,
14199,36,0.16712413728237152,0.16711197793483734,,,
14249,36,0.1423068344593048,0.1277003437280655,,,
14299,36,0.18051201105117798,0.17720574140548706,,,
14349,36,0.24703773856163025,0.27311503887176514,,,
14399,36,0.21441376209259033,0.208825021982193,,,
14429,36,,,0.7605368494987488,0.8126000165939331,0.7521434426307678
14449,37,0.16203513741493225,0.15037424862384796,,,
14499,37,0.15615111589431763,0.17556387186050415,,,
14549,37,0.1569918543100357,0.17253482341766357,,,
14599,37,0.14909783005714417,0.14314115047454834,,,
14649,37,0.30628085136413574,0.3052250146865845,,,
14699,37,0.13621190190315247,0.12509697675704956,,,
14749,37,0.134555384516716,0.1326414793729782,,,
14799,37,0.21737970411777496,0.22100430727005005,,,
14819,37,,,0.7586939334869385,0.8547999858856201,0.7586538195610046
14849,38,0.1386561393737793,0.16052673757076263,,,
14899,38,0.1863345503807068,0.20775747299194336,,,
14949,38,0.21653592586517334,0.2386973649263382,,,
14999,38,0.19336216151714325,0.20704124867916107,,,
15049,38,0.1246538832783699,0.1354382485151291,,,
15099,38,0.2439175248146057,0.2419217824935913,,,
15149,38,0.2192668914794922,0.22916953265666962,,,
15199,38,0.1808769255876541,0.1899029165506363,,,
15209,38,,,0.7597355842590332,0.8616999983787537,0.7644430994987488
15249,39,0.25147682428359985,0.2219570428133011,,,
15299,39,0.1715376228094101,0.15920253098011017,,,
15349,39,0.1696377843618393,0.17868410050868988,,,
15399,39,0.2461564838886261,0.2657034993171692,,,
15449,39,0.15731479227542877,0.17004364728927612,,,
15499,39,0.23027709126472473,0.22879566252231598,,,
15549,39,0.13102509081363678,0.12763425707817078,,,
15599,39,0.13426785171031952,0.13947927951812744,,,
15599,39,,,0.759334921836853,0.8449000120162964,0.7627804279327393
15649,40,0.13412700593471527,0.13425332307815552,,,
15699,40,0.16822151839733124,0.15373505651950836,,,
15749,40,0.12034641951322556,0.1334918588399887,,,
15799,40,0.2222352921962738,0.2623414993286133,,,
15849,40,0.10879199951887131,0.10998150706291199,,,
15899,40,0.16821891069412231,0.1542908400297165,,,
15949,40,0.11759649217128754,0.11777026206254959,,,
15989,40,,,0.7624399065971375,0.8604000210762024,0.7641626596450806
15999,41,0.1906861811876297,0.19678890705108643,,,
16049,41,0.3049808740615845,0.29596802592277527,,,
16099,41,0.13142254948616028,0.1250491589307785,,,
16149,41,0.1314304918050766,0.11504341661930084,,,
16199,41,0.16390998661518097,0.16859903931617737,,,
16249,41,0.19856670498847961,0.18234960734844208,,,
16299,41,0.10144885629415512,0.08462420850992203,,,
16349,41,0.15101975202560425,0.14089617133140564,,,
16379,41,,,0.7628806233406067,0.8605999946594238,0.753745973110199
16399,42,0.1601395606994629,0.1762956976890564,,,
16449,42,0.10446319729089737,0.11071877181529999,,,
16499,42,0.23273128271102905,0.24721410870552063,,,
16549,42,0.20912997424602509,0.24111247062683105,,,
16599,42,0.2108641117811203,0.2056928128004074,,,
16649,42,0.21748951077461243,0.20415270328521729,,,
16699,42,0.1920507699251175,0.19576239585876465,,,
16749,42,0.2400207817554474,0.21081358194351196,,,
16769,42,,,0.7674880027770996,0.8664000034332275,0.7692708373069763
16799,43,0.30765673518180847,0.33923739194869995,,,
16849,43,0.16767309606075287,0.16850167512893677,,,
16899,43,0.24135126173496246,0.2606790065765381,,,
16949,43,0.15643861889839172,0.17045369744300842,,,
16999,43,0.1889858841896057,0.19025138020515442,,,
17049,43,0.19034436345100403,0.1921686977148056,,,
17099,43,0.19604399800300598,0.17440705001354218,,,
17149,43,0.2734033763408661,0.23647701740264893,,,
17159,43,,,0.7692107558250427,0.8410999774932861,0.7720752954483032
17199,44,0.15018966794013977,0.16219671070575714,,,
17249,44,0.39061152935028076,0.34204405546188354,,,
17299,44,0.12479564547538757,0.13905930519104004,,,
17349,44,0.22288572788238525,0.18822939693927765,,,
17399,44,0.26682883501052856,0.27904459834098816,,,
17449,44,0.1663607358932495,0.1775417923927307,,,
17499,44,0.16480231285095215,0.17727798223495483,,,
17549,44,0.11869055777788162,0.1321571171283722,,,
17549,44,,,0.768750011920929,0.8597999811172485,0.7702123522758484
17599,45,0.2745266854763031,0.30212318897247314,,,
17649,45,0.15963855385780334,0.14306847751140594,,,
17699,45,0.16594311594963074,0.16454531252384186,,,
17749,45,0.1400868147611618,0.1391427218914032,,,
17799,45,0.2407238930463791,0.3174857199192047,,,
17849,45,0.29182836413383484,0.28014668822288513,,,
17899,45,0.21485461294651031,0.250540167093277,,,
17939,45,,,0.7732171416282654,0.857200026512146,0.772656261920929
17949,46,0.16033072769641876,0.20526449382305145,,,
17999,46,0.3267502188682556,0.350222110748291,,,
18049,46,0.17690972983837128,0.17474988102912903,,,
18099,46,0.19469918310642242,0.18516457080841064,,,
18149,46,0.1474764049053192,0.1692819595336914,,,
18199,46,0.24038757383823395,0.2592636048793793,,,
18249,46,0.18764589726924896,0.1733989417552948,,,
18299,46,0.16699062287807465,0.1724785417318344,,,
18329,46,,,0.7671674489974976,0.8489999771118164,0.7705328464508057
18349,47,0.2640102207660675,0.2383526712656021,,,
18399,47,0.27071717381477356,0.2437533736228943,,,
18449,47,0.15856559574604034,0.16095001995563507,,,
18499,47,0.187455415725708,0.18202424049377441,,,
18549,47,0.18449531495571136,0.16888079047203064,,,
18599,47,0.42354297637939453,0.3385251462459564,,,
18649,47,0.1786508858203888,0.1592724621295929,,,
18699,47,0.13252536952495575,0.11837151646614075,,,
18719,47,,,0.7741987109184265,0.8603000044822693,0.7738181352615356
18749,48,0.33734554052352905,0.3110971450805664,,,
18799,48,0.1779225617647171,0.1719217598438263,,,
18849,48,0.23383904993534088,0.2677766978740692,,,
18899,48,0.23770564794540405,0.27700871229171753,,,
18949,48,0.2003326714038849,0.1886235475540161,,,
18999,48,0.16879934072494507,0.16115744411945343,,,
19049,48,0.2209295630455017,0.23108376562595367,,,
19099,48,0.22127540409564972,0.2350929081439972,,,
19109,48,,,0.7747595906257629,0.8616999983787537,0.7755408883094788
19149,49,0.25973132252693176,0.246153324842453,,,
19199,49,0.23579072952270508,0.2685139775276184,,,
19249,49,0.20475444197654724,0.22643667459487915,,,
19299,49,0.16641125082969666,0.1585625410079956,,,
19349,49,0.2093019038438797,0.21980664134025574,,,
19399,49,0.17532938718795776,0.1697138398885727,,,
19449,49,0.3046886622905731,0.32582220435142517,,,
19499,49,0.19454996287822723,0.20295143127441406,,,
19499,49,,,0.7737980484962463,0.8567000031471252,0.7760817408561707
19549,50,0.18067875504493713,0.1771460771560669,,,
19599,50,0.1915072500705719,0.20567917823791504,,,
19649,50,0.28365519642829895,0.25306111574172974,,,
19699,50,0.20665942132472992,0.20291462540626526,,,
19749,50,0.1983729749917984,0.21461860835552216,,,
19799,50,0.27081137895584106,0.28414374589920044,,,
19849,50,0.2627640962600708,0.22685997188091278,,,
19889,50,,,0.7794271111488342,0.8726000189781189,0.7802884578704834
19899,51,0.27490872144699097,0.384573757648468,,,
19949,51,0.15927347540855408,0.17303505539894104,,,
19999,51,0.23546817898750305,0.26113036274909973,,,
20049,51,0.23499715328216553,0.2589706480503082,,,
20099,51,0.24241766333580017,0.2623347342014313,,,
20149,51,0.1927424669265747,0.20150287449359894,,,
20199,51,0.13047069311141968,0.12807461619377136,,,
20249,51,0.2944067418575287,0.34497973322868347,,,
20279,51,,,0.7811899185180664,0.8668000102043152,0.7800680994987488
20299,52,0.2376481145620346,0.26206693053245544,,,
20349,52,0.2750231921672821,0.21595647931098938,,,
20399,52,0.25150203704833984,0.2918895483016968,,,
20449,52,0.2425055354833603,0.24946817755699158,,,
20499,52,0.25440940260887146,0.27045688033103943,,,
20549,52,0.24110054969787598,0.2125573605298996,,,
20599,52,0.1990758180618286,0.2048044502735138,,,
20649,52,0.29070109128952026,0.30283552408218384,,,
20669,52,,,0.7809495329856873,0.8575000166893005,0.7808293104171753
20699,53,0.16639509797096252,0.1660579890012741,,,
20749,53,0.13441400229930878,0.12469840049743652,,,
20799,53,0.3489306569099426,0.3392781913280487,,,
20849,53,0.17972984910011292,0.1570262610912323,,,
20899,53,0.17441001534461975,0.18860992789268494,,,
20949,53,0.11095454543828964,0.14810064435005188,,,
20999,53,0.11843971908092499,0.13672207295894623,,,
21049,53,0.14511221647262573,0.15853312611579895,,,
21059,53,,,0.7556290030479431,0.8237000107765198,0.7759014368057251
21099,54,0.225646510720253,0.251244455575943,,,
21149,54,0.2452974021434784,0.26132747530937195,,,
21199,54,0.17483356595039368,0.171827495098114,,,
21249,54,0.24156491458415985,0.2970368266105652,,,
21299,54,0.2658889591693878,0.3067037761211395,,,
21349,54,0.1686946451663971,0.15844938158988953,,,
21399,54,0.22549740970134735,0.24191024899482727,,,
21449,54,0.22692877054214478,0.22121626138687134,,,
21449,54,,,0.7711939215660095,0.8683000206947327,0.7830528616905212
21499,55,0.17488650977611542,0.16076156497001648,,,
21549,55,0.17795920372009277,0.16943782567977905,,,
21599,55,0.3059868812561035,0.30458706617355347,,,
21649,55,0.14922145009040833,0.16496896743774414,,,
21699,55,0.2873271107673645,0.29708120226860046,,,
21749,55,0.2692241370677948,0.25831156969070435,,,
21799,55,0.2561682164669037,0.25832438468933105,,,
21839,55,,,0.7744591236114502,0.8651999831199646,0.7781850695610046
21849,56,0.1906139850616455,0.15734663605690002,,,
21899,56,0.21795427799224854,0.2299995720386505,,,
21949,56,0.41261276602745056,0.40553370118141174,,,
21999,56,0.2648167312145233,0.26708823442459106,,,
22049,56,0.24019846320152283,0.26146993041038513,,,
22099,56,0.441159725189209,0.3831620514392853,,,
22149,56,0.21039898693561554,0.20094065368175507,,,
22199,56,0.21641430258750916,0.2647297978401184,,,
22229,56,,,0.7833533883094788,0.8600999712944031,0.7839543223381042
22249,57,0.20129704475402832,0.21382363140583038,,,
22299,57,0.31918683648109436,0.27233225107192993,,,
22349,57,0.2686605751514435,0.23746457695960999,,,
22399,57,0.2425270527601242,0.25414201617240906,,,
22449,57,0.24559587240219116,0.27636054158210754,,,
22499,57,0.2516016662120819,0.2565404176712036,,,
22549,57,0.2227483093738556,0.234737828373909,,,
22599,57,0.27335527539253235,0.2609046697616577,,,
22619,57,,,0.784254789352417,0.8723000288009644,0.784294843673706
22649,58,0.1595393419265747,0.18638387322425842,,,
22699,58,0.22176524996757507,0.2081599086523056,,,
22749,58,0.18092778325080872,0.17239616811275482,,,
22799,58,0.22353723645210266,0.2049161195755005,,,
22849,58,0.11210498958826065,0.12712828814983368,,,
