train_loss2,step,epoch,train_loss1,val_acc1,val_acc2,train_acc2,test_acc,train_acc1
,8450,26,,,,0.6116250157356262,0.6266811490058899,0.6100999712944031
0.062267571687698364,8499,27,0.06322937458753586,,,,,
0.06355448067188263,8549,27,0.0662197470664978,,,,,
0.07142075896263123,8599,27,0.07046570628881454,,,,,
0.07788927853107452,8649,27,0.07790374010801315,,,,,
0.07532986253499985,8699,27,0.07312965393066406,,,,,
0.05516250059008598,8749,27,0.05427489057183266,,,,,
,8763,27,,0.5738000273704529,0.6128000020980835,,,
,8763,27,,,,0.6126999855041504,0.605617105960846,0.6113749742507935
0.06678663939237595,8799,28,0.06505637615919113,,,,,
0.0569259449839592,8849,28,0.059152405709028244,,,,,
0.06168266013264656,8899,28,0.05883385241031647,,,,,
0.06052584573626518,8949,28,0.059492915868759155,,,,,
0.051190681755542755,8999,28,0.05382427200675011,,,,,
0.06160051375627518,9049,28,0.06371737271547318,,,,,
,9076,28,,0.6416000127792358,0.6305000185966492,,,
,9076,28,,,,0.6194499731063843,0.6428995132446289,0.6183500289916992
0.06282604485750198,9099,29,0.06529038399457932,,,,,
0.0638110488653183,9149,29,0.06749843060970306,,,,,
0.05869007855653763,9199,29,0.056393101811409,,,,,
0.054031796753406525,9249,29,0.060488682240247726,,,,,
0.07092980295419693,9299,29,0.068230539560318,,,,,
0.06951531022787094,9349,29,0.0682155042886734,,,,,
,9389,29,,0.6352999806404114,0.6187999844551086,,,
,9389,29,,,,0.6190000176429749,0.6225277185440063,0.6221250295639038
0.056134920567274094,9399,30,0.059091974049806595,,,,,
0.05442158877849579,9449,30,0.05173632502555847,,,,,
0.05950199067592621,9499,30,0.06293381005525589,,,,,
0.07790970057249069,9549,30,0.0775059312582016,,,,,
0.07056472450494766,9599,30,0.06958130747079849,,,,,
0.06259226053953171,9649,30,0.06266465783119202,,,,,
0.06303519755601883,9699,30,0.060671232640743256,,,,,
,9702,30,,0.5595999956130981,0.5616000294685364,,,
,9702,30,,,,0.6237249970436096,0.6190664768218994,0.615975022315979
0.09252691268920898,9749,31,0.09050658345222473,,,,,
0.06259560585021973,9799,31,0.05893680080771446,,,,,
0.08473757654428482,9849,31,0.08661182224750519,,,,,
0.07875744253396988,9899,31,0.08281496912240982,,,,,
0.07695677876472473,9949,31,0.07415821403265,,,,,
0.06501196324825287,9999,31,0.06763056665658951,,,,,
,10015,31,,0.60589998960495,0.6305999755859375,,,
,10015,31,,,,0.6147249937057495,0.6432951092720032,0.6214749813079834
0.06799936294555664,10049,32,0.06974556297063828,,,,,
0.08723082393407822,10099,32,0.08578663319349289,,,,,
0.06435029208660126,10149,32,0.06444540619850159,,,,,
0.06760571151971817,10199,32,0.06686133146286011,,,,,
0.06787346303462982,10249,32,0.06949169933795929,,,,,
0.06197916343808174,10299,32,0.06079830974340439,,,,,
,10328,32,,0.6237000226974487,0.640500009059906,,,
,10328,32,,,,0.6168749928474426,0.6559533476829529,0.626075029373169
0.05756711959838867,10349,33,0.05835786089301109,,,,,
0.061799656599760056,10399,33,0.06433197855949402,,,,,
0.055035822093486786,10449,33,0.05861299857497215,,,,,
0.0663025826215744,10499,33,0.06258700788021088,,,,,
0.06566474586725235,10549,33,0.064273901283741,,,,,
0.07465589046478271,10599,33,0.07870248705148697,,,,,
,10641,33,,0.640999972820282,0.6263999938964844,,,
,10641,33,,,,0.6255000233650208,0.6351858973503113,0.6211000084877014
0.09141509979963303,10649,34,0.0846870169043541,,,,,
0.07526938617229462,10699,34,0.07401669025421143,,,,,
0.06925883889198303,10749,34,0.07170520722866058,,,,,
0.08221215009689331,10799,34,0.07866009324789047,,,,,
0.05859183520078659,10849,34,0.05920328199863434,,,,,
0.07167987525463104,10899,34,0.06993712484836578,,,,,
0.0764603242278099,10949,34,0.07094968855381012,,,,,
,10954,34,,0.6003999710083008,0.616100013256073,,,
,10954,34,,,,0.6279000043869019,0.6384493708610535,0.6306750178337097
0.0670151636004448,10999,35,0.06731610745191574,,,,,
0.09981474280357361,11049,35,0.09910275042057037,,,,,
0.07863729447126389,11099,35,0.08051032572984695,,,,,
0.0554795004427433,11149,35,0.05698211491107941,,,,,
0.06519695371389389,11199,35,0.06710240244865417,,,,,
0.0632248967885971,11249,35,0.06695637106895447,,,,,
,11267,35,,0.5900999903678894,0.6155999898910522,,,
,11267,35,,,,0.6289499998092651,0.6256922483444214,0.6300250291824341
0.06292735785245895,11299,36,0.06485094130039215,,,,,
0.06800319254398346,11349,36,0.06343948841094971,,,,,
0.06909041106700897,11399,36,0.0721914991736412,,,,,
0.09147953242063522,11449,36,0.09106232970952988,,,,,
0.06914176791906357,11499,36,0.0660691112279892,,,,,
0.06495243310928345,11549,36,0.06284292042255402,,,,,
,11580,36,,0.6446999907493591,0.6377999782562256,,,
,11580,36,,,,0.6271499991416931,0.6460641026496887,0.6326249837875366
0.05460173264145851,11599,37,0.053818948566913605,,,,,
0.06565920263528824,11649,37,0.06510770320892334,,,,,
0.06934118270874023,11699,37,0.07187657058238983,,,,,
0.06664929538965225,11749,37,0.06734856218099594,,,,,
0.06797274947166443,11799,37,0.06813086569309235,,,,,
0.07434049248695374,11849,37,0.07312995195388794,,,,,
,11893,37,,0.6164000034332275,0.6003000140190125,,,
,11893,37,,,,0.6262249946594238,0.6380537748336792,0.6280750036239624
0.06006108969449997,11899,38,0.05960459262132645,,,,,
0.05996168404817581,11949,38,0.06091058999300003,,,,,
0.06719360500574112,11999,38,0.06888888776302338,,,,,
0.06791482120752335,12049,38,0.0663723424077034,,,,,
0.06852887570858002,12099,38,0.0695190504193306,,,,,
0.08004968613386154,12149,38,0.07654719799757004,,,,,
0.05927135422825813,12199,38,0.05915331095457077,,,,,
,12206,38,,0.532800018787384,0.6147000193595886,,,
,12206,38,,,,0.6316999793052673,0.608188271522522,0.6286749839782715
0.04905548319220543,12249,39,0.05158976465463638,,,,,
0.05505678430199623,12299,39,0.05966856703162193,,,,,
0.0825500339269638,12349,39,0.08530095964670181,,,,,
0.05852605402469635,12399,39,0.05852999910712242,,,,,
0.08713800460100174,12449,39,0.082132987678051,,,,,
0.06175602227449417,12499,39,0.06434719264507294,,,,,
,12519,39,,0.5256999731063843,0.588100016117096,,,
,12519,39,,,,0.6014999747276306,0.5991891026496887,0.5782750248908997
0.07321151345968246,12549,40,0.07381437718868256,,,,,
0.059657566249370575,12599,40,0.05791866034269333,,,,,
0.0767180472612381,12649,40,0.07922204583883286,,,,,
0.07203807681798935,12699,40,0.07204299420118332,,,,,
0.08027739077806473,12749,40,0.07696894556283951,,,,,
0.07039748877286911,12799,40,0.07443348318338394,,,,,
,12832,40,,0.6288999915122986,0.5878000259399414,,,
,12832,40,,,,0.6237999796867371,0.6563488841056824,0.6239749789237976
0.05913858860731125,12849,41,0.057960085570812225,,,,,
0.0732678547501564,12899,41,0.07530921697616577,,,,,
0.07718034088611603,12949,41,0.07248880714178085,,,,,
0.055352725088596344,12999,41,0.05393512174487114,,,,,
0.071278877556324,13049,41,0.07321439683437347,,,,,
0.08718299120664597,13099,41,0.08859133720397949,,,,,
,13145,41,,0.5307999849319458,0.5612999796867371,,,
,13145,41,,,,0.6248999834060669,0.6240110993385315,0.6259999871253967
0.06580843776464462,13149,42,0.06533490121364594,,,,,
0.0760786160826683,13199,42,0.07422199845314026,,,,,
0.07582216709852219,13249,42,0.07608506828546524,,,,,
0.058065712451934814,13299,42,0.057499486953020096,,,,,
0.06546201556921005,13349,42,0.06464638561010361,,,,,
0.0634295716881752,13399,42,0.06347978115081787,,,,,
0.05395809933543205,13449,42,0.05289563164114952,,,,,
,13458,42,,0.6033999919891357,0.6044999957084656,,,
,13458,42,,,,0.6259999871253967,0.6378560066223145,0.6295499801635742
0.07590626180171967,13499,43,0.07476980239152908,,,,,
0.07103791832923889,13549,43,0.0756470113992691,,,,,
0.07957258820533752,13599,43,0.07547374814748764,,,,,
0.09521425515413284,13649,43,0.09767410159111023,,,,,
0.05419710651040077,13699,43,0.056062377989292145,,,,,
0.060436539351940155,13749,43,0.06361749023199081,,,,,
,13771,43,,0.5105999708175659,0.6100000143051147,,,
,13771,43,,,,0.6249250173568726,0.5999802350997925,0.6257249712944031
0.07565069198608398,13799,44,0.07560949772596359,,,,,
0.06786324083805084,13849,44,0.06506665796041489,,,,,
0.0768321081995964,13899,44,0.07390784472227097,,,,,
0.06699353456497192,13949,44,0.06349137425422668,,,,,
0.0648357942700386,13999,44,0.06500634551048279,,,,,
0.07980270683765411,14049,44,0.0834205225110054,,,,,
,14084,44,,0.593500018119812,0.5935999751091003,,,
,14084,44,,,,0.6292750239372253,0.6169897317886353,0.6274250149726868
0.07140415906906128,14099,45,0.07354392111301422,,,,,
0.08930519223213196,14149,45,0.08540776371955872,,,,,
0.07188396155834198,14199,45,0.07664790749549866,,,,,
0.10387725383043289,14249,45,0.09982600808143616,,,,,
0.073287233710289,14299,45,0.06833559274673462,,,,,
0.06507305055856705,14349,45,0.06659828126430511,,,,,
,14397,45,,0.5751000046730042,0.6412000060081482,,,
,14397,45,,,,0.628600001335144,0.6266811490058899,0.6310250163078308
0.05206417292356491,14399,46,0.05209771543741226,,,,,
0.08243439346551895,14449,46,0.07958567142486572,,,,,
0.0793071836233139,14499,46,0.07839860767126083,,,,,
0.08529894798994064,14549,46,0.08643326163291931,,,,,
0.08838304877281189,14599,46,0.08790569007396698,,,,,
0.07538968324661255,14649,46,0.07500365376472473,,,,,
0.07531993091106415,14699,46,0.07459951937198639,,,,,
,14710,46,,0.6291999816894531,0.6561999917030334,,,
,14710,46,,,,0.6244750022888184,0.6473496556282043,0.6257749795913696
0.06558944284915924,14749,47,0.0676494836807251,,,,,
0.06413277238607407,14799,47,0.06595650315284729,,,,,
0.06742618978023529,14849,47,0.06695753335952759,,,,,
0.0775168240070343,14899,47,0.07481012493371964,,,,,
0.07421062886714935,14949,47,0.07406961172819138,,,,,
0.06324202567338943,14999,47,0.06540084630250931,,,,,
,15023,47,,0.6236000061035156,0.5820000171661377,,,
,15023,47,,,,0.6340749859809875,0.6379548907279968,0.6347749829292297
0.059789322316646576,15049,48,0.061195045709609985,,,,,
0.05520027503371239,15099,48,0.05840472877025604,,,,,
0.08296389132738113,15149,48,0.08478819578886032,,,,,
0.08161791414022446,15199,48,0.0848965048789978,,,,,
0.056760575622320175,15249,48,0.05816638469696045,,,,,
0.05752679333090782,15299,48,0.058665718883275986,,,,,
,15336,48,,0.6410999894142151,0.6388999819755554,,,
,15336,48,,,,0.6327250003814697,0.6253955960273743,0.6308500170707703
0.06489139050245285,15349,49,0.05941891670227051,,,,,
0.052757348865270615,15399,49,0.053305961191654205,,,,,
0.055756907910108566,15449,49,0.058244023472070694,,,,,
0.05469067394733429,15499,49,0.05372270569205284,,,,,
0.07291373610496521,15549,49,0.07538649439811707,,,,,
0.06970324367284775,15599,49,0.07260916382074356,,,,,
0.17092584073543549,15649,49,0.16428621113300323,,,,,
,15649,49,,0.6547999978065491,0.5986999869346619,,,
,15649,49,,,,0.6324250102043152,0.6569422483444214,0.6359000205993652
0.07561527192592621,15699,50,0.0741799995303154,,,,,
0.07659637928009033,15749,50,0.0773419663310051,,,,,
0.0472882054746151,15799,50,0.047090865671634674,,,,,
0.07745541632175446,15849,50,0.07730677723884583,,,,,
0.06281766295433044,15899,50,0.061858486384153366,,,,,
0.055355578660964966,15949,50,0.05832672864198685,,,,,
,15962,50,,0.6028000116348267,0.6136999726295471,,,
,15962,50,,,,0.6360250115394592,0.6508108973503113,0.6350749731063843
0.07664306461811066,15999,51,0.07396399974822998,,,,,
0.07797624915838242,16049,51,0.07668320834636688,,,,,
0.0667145624756813,16099,51,0.0666143074631691,,,,,
0.09465181827545166,16149,51,0.0961744487285614,,,,,
0.0748513862490654,16199,51,0.07865460216999054,,,,,
0.06100982800126076,16249,51,0.06177079677581787,,,,,
,16275,51,,0.6201000213623047,0.5504000186920166,,,
,16275,51,,,,0.6324499845504761,0.6384493708610535,0.6362000107765198
0.04212396219372749,16299,52,0.03803558275103569,,,,,
0.07460762560367584,16349,52,0.07176663726568222,,,,,
0.06607132405042648,16399,52,0.061734747141599655,,,,,
0.08006109297275543,16449,52,0.07833973318338394,,,,,
0.08484303206205368,16499,52,0.0912359356880188,,,,,
0.06934187561273575,16549,52,0.06678225845098495,,,,,
,16588,52,,0.5627999901771545,0.5694000124931335,,,
,16588,52,,,,0.6187499761581421,0.6292523741722107,0.6344500184059143
0.06407025456428528,16599,53,0.06595684587955475,,,,,
0.07160180062055588,16649,53,0.0715164765715599,,,,,
0.08010835200548172,16699,53,0.07571148872375488,,,,,
0.06699187308549881,16749,53,0.06960485130548477,,,,,
0.07256119698286057,16799,53,0.06564609706401825,,,,,
0.06801290810108185,16849,53,0.06231135502457619,,,,,
0.09859072417020798,16899,53,0.09794256836175919,,,,,
,16901,53,,0.6161999702453613,0.6234999895095825,,,
,16901,53,,,,0.6295999884605408,0.6377571225166321,0.6346250176429749
0.06689129769802094,16949,54,0.06543519347906113,,,,,
0.07342222332954407,16999,54,0.07177045196294785,,,,,
0.08311901986598969,17049,54,0.08481524139642715,,,,,
0.06433437019586563,17099,54,0.06646456569433212,,,,,
0.06843220442533493,17149,54,0.0670834556221962,,,,,
0.09369859844446182,17199,54,0.0903300866484642,,,,,
,17214,54,,0.5900999903678894,0.6279000043869019,,,
,17214,54,,,,0.6254500150680542,0.6298457384109497,0.6282250285148621
0.09620963782072067,17249,55,0.09990332275629044,,,,,
0.06585965305566788,17299,55,0.06277979165315628,,,,,
0.054157935082912445,17349,55,0.057787198573350906,,,,,
0.07216114550828934,17399,55,0.06947721540927887,,,,,
0.07964617758989334,17449,55,0.08000864833593369,,,,,
0.0804339200258255,17499,55,0.07735880464315414,,,,,
,17527,55,,0.6090999841690063,0.5838000178337097,,,
,17527,55,,,,0.6364750266075134,0.6506131291389465,0.6371250152587891
0.0662137120962143,17549,56,0.06547152251005173,,,,,
0.06677506119012833,17599,56,0.06715179234743118,,,,,
0.10624033212661743,17649,56,0.10751862823963165,,,,,
0.07598241418600082,17699,56,0.07391679286956787,,,,,
0.06146590784192085,17749,56,0.06588376313447952,,,,,
0.06306883692741394,17799,56,0.053723905235528946,,,,,
,17840,56,,0.6516000032424927,0.5932000279426575,,,
,17840,56,,,,0.6308500170707703,0.6390427350997925,0.629925012588501
0.09587415307760239,17849,57,0.09673575311899185,,,,,
0.05412733182311058,17899,57,0.05373973771929741,,,,,
0.052800875157117844,17949,57,0.04946635663509369,,,,,
0.05162157490849495,17999,57,0.05272771045565605,,,,,
0.06728769838809967,18049,57,0.06760821491479874,,,,,
0.05581628531217575,18099,57,0.05647098273038864,,,,,
0.05976366251707077,18149,57,0.058293674141168594,,,,,
,18153,57,,0.6039999723434448,0.5461999773979187,,,
,18153,57,,,,0.6339250206947327,0.621835470199585,0.6377999782562256
0.058793921023607254,18199,58,0.058168649673461914,,,,,
0.06401336193084717,18249,58,0.06512676924467087,,,,,
