step,train_loss,epoch,val_acc,val_loss,test_acc,train_acc,mix_match_loss
54199,,106,,,,,1.6570105799473822e-05
54249,,106,,,,,1.6570105799473822e-05
54288,,106,0.11180000007152557,11.726012229919434,,,
54288,,106,,,0.10000000149011612,,
54299,,107,,,,,1.6570105799473822e-05
54349,,107,,,,,1.645089650992304e-05
54399,,107,,,,,1.645089650992304e-05
54449,,107,,,,,1.6570105799473822e-05
54499,,107,,,,,1.6570105799473822e-05
54549,,107,,,,,1.645089650992304e-05
54599,,107,,,,,1.6570105799473822e-05
54649,,107,,,,,1.645089650992304e-05
54699,,107,,,,,1.6570105799473822e-05
54749,,107,,,,,1.645089650992304e-05
54799,,107,,,,,1.645089650992304e-05
54843,,107,0.11180000007152557,11.725957870483398,,,
54843,,107,,,0.10000000149011612,,
54849,,108,,,,,1.645089650992304e-05
54899,,108,,,,,1.6570105799473822e-05
54949,,108,,,,,1.6570105799473822e-05
54999,,108,,,,,1.6570105799473822e-05
55049,,108,,,,,1.645089650992304e-05
55099,,108,,,,,1.6570105799473822e-05
55149,,108,,,,,1.645089650992304e-05
55199,,108,,,,,1.645089650992304e-05
55249,,108,,,,,1.6570105799473822e-05
55299,,108,,,,,1.6570105799473822e-05
55349,,108,,,,,1.645089650992304e-05
55398,,108,0.11180000007152557,11.72594165802002,,,
55398,,108,,,0.10000000149011612,,
55399,,109,,,,,1.6570105799473822e-05
55449,,109,,,,,1.645089650992304e-05
55499,,109,,,,,1.645089650992304e-05
55549,,109,,,,,1.6570105799473822e-05
55599,,109,,,,,1.66893132700352e-05
55649,,109,,,,,1.645089650992304e-05
55699,,109,,,,,1.6570105799473822e-05
55749,,109,,,,,1.645089650992304e-05
55799,,109,,,,,1.6570105799473822e-05
55849,,109,,,,,1.6570105799473822e-05
55899,,109,,,,,1.645089650992304e-05
55949,,109,,,,,1.6570105799473822e-05
55953,,109,0.11180000007152557,11.725922584533691,,,
55953,,109,,,0.10000000149011612,,
55999,,110,,,,,1.645089650992304e-05
56049,,110,,,,,1.645089650992304e-05
56099,,110,,,,,1.6570105799473822e-05
56149,,110,,,,,1.6570105799473822e-05
56199,,110,,,,,1.6570105799473822e-05
56249,,110,,,,,1.645089650992304e-05
56299,,110,,,,,1.645089650992304e-05
56349,,110,,,,,1.6570105799473822e-05
56399,,110,,,,,1.6570105799473822e-05
56449,,110,,,,,1.6570105799473822e-05
56499,,110,,,,,1.645089650992304e-05
56508,,110,0.11180000007152557,11.725897789001465,,,
56508,,110,,,0.10000000149011612,,
56549,,111,,,,,1.6570105799473822e-05
56599,,111,,,,,1.6570105799473822e-05
56649,,111,,,,,1.645089650992304e-05
56699,,111,,,,,1.645089650992304e-05
56749,,111,,,,,1.645089650992304e-05
56799,,111,,,,,1.645089650992304e-05
56849,,111,,,,,1.645089650992304e-05
56899,,111,,,,,1.645089650992304e-05
56949,,111,,,,,1.645089650992304e-05
56999,,111,,,,,1.645089650992304e-05
57049,,111,,,,,1.6570105799473822e-05
57063,,111,0.11180000007152557,11.72586441040039,,,
57063,,111,,,0.10000000149011612,,
57099,,112,,,,,1.645089650992304e-05
57149,,112,,,,,1.645089650992304e-05
57199,,112,,,,,1.645089650992304e-05
57249,,112,,,,,1.6570105799473822e-05
57299,,112,,,,,1.645089650992304e-05
57349,,112,,,,,1.6570105799473822e-05
57399,,112,,,,,1.6570105799473822e-05
57449,,112,,,,,1.6570105799473822e-05
57499,,112,,,,,1.6570105799473822e-05
57549,,112,,,,,1.645089650992304e-05
57599,,112,,,,,1.645089650992304e-05
57618,,112,0.11180000007152557,11.725868225097656,,,
57618,,112,,,0.10000000149011612,,
57649,,113,,,,,1.645089650992304e-05
57699,,113,,,,,1.66893132700352e-05
57749,,113,,,,,1.6570105799473822e-05
57799,,113,,,,,1.66893132700352e-05
57849,,113,,,,,1.6570105799473822e-05
57899,,113,,,,,1.6570105799473822e-05
57949,,113,,,,,1.645089650992304e-05
57999,,113,,,,,1.6570105799473822e-05
58049,,113,,,,,1.645089650992304e-05
58099,,113,,,,,1.6570105799473822e-05
58149,,113,,,,,1.645089650992304e-05
58173,,113,0.11180000007152557,11.725824356079102,,,
58173,,113,,,0.10000000149011612,,
58199,,114,,,,,1.645089650992304e-05
58249,,114,,,,,1.6570105799473822e-05
58299,,114,,,,,1.645089650992304e-05
58349,,114,,,,,1.6570105799473822e-05
58399,,114,,,,,1.645089650992304e-05
58449,,114,,,,,1.6570105799473822e-05
58499,,114,,,,,1.6570105799473822e-05
58549,,114,,,,,1.6570105799473822e-05
58599,,114,,,,,1.6570105799473822e-05
58649,,114,,,,,1.6570105799473822e-05
58699,,114,,,,,1.645089650992304e-05
58728,,114,0.11180000007152557,11.725811004638672,,,
58728,,114,,,0.10000000149011612,,
58749,,115,,,,,1.6570105799473822e-05
58799,,115,,,,,1.66893132700352e-05
58849,,115,,,,,1.6570105799473822e-05
58899,,115,,,,,1.6570105799473822e-05
58949,,115,,,,,1.6570105799473822e-05
58999,,115,,,,,1.6570105799473822e-05
59049,,115,,,,,1.645089650992304e-05
59099,,115,,,,,1.6570105799473822e-05
59149,,115,,,,,1.6570105799473822e-05
59199,,115,,,,,1.6570105799473822e-05
59249,,115,,,,,1.6570105799473822e-05
59283,,115,0.11180000007152557,11.725793838500977,,,
59283,,115,,,0.10000000149011612,,
59299,,116,,,,,1.6570105799473822e-05
59349,,116,,,,,1.645089650992304e-05
59399,,116,,,,,1.6570105799473822e-05
59449,,116,,,,,1.66893132700352e-05
59499,,116,,,,,1.645089650992304e-05
59549,,116,,,,,1.66893132700352e-05
59599,,116,,,,,1.645089650992304e-05
59649,,116,,,,,1.6570105799473822e-05
59699,,116,,,,,1.6570105799473822e-05
59749,,116,,,,,1.645089650992304e-05
59799,,116,,,,,1.6570105799473822e-05
59838,,116,0.11180000007152557,11.72578239440918,,,
59838,,116,,,0.10000000149011612,,
59849,,117,,,,,1.6570105799473822e-05
59899,,117,,,,,1.645089650992304e-05
59949,,117,,,,,1.6570105799473822e-05
59999,,117,,,,,1.645089650992304e-05
60049,,117,,,,,1.645089650992304e-05
60099,,117,,,,,1.6570105799473822e-05
60149,,117,,,,,1.66893132700352e-05
60199,,117,,,,,1.66893132700352e-05
60249,,117,,,,,1.6570105799473822e-05
60299,,117,,,,,1.66893132700352e-05
60349,,117,,,,,1.6570105799473822e-05
60393,,117,0.11180000007152557,11.725783348083496,,,
60393,,117,,,0.10000000149011612,,
60399,,118,,,,,1.66893132700352e-05
60449,,118,,,,,1.6570105799473822e-05
60499,,118,,,,,1.66893132700352e-05
60549,,118,,,,,1.645089650992304e-05
60599,,118,,,,,1.645089650992304e-05
60649,,118,,,,,1.6570105799473822e-05
60699,,118,,,,,1.6570105799473822e-05
60749,,118,,,,,1.645089650992304e-05
60799,,118,,,,,1.645089650992304e-05
60849,,118,,,,,1.645089650992304e-05
60899,,118,,,,,1.66893132700352e-05
60948,,118,0.11180000007152557,11.725775718688965,,,
60948,,118,,,0.10000000149011612,,
60949,,119,,,,,1.645089650992304e-05
60999,,119,,,,,1.6570105799473822e-05
61049,,119,,,,,1.66893132700352e-05
61099,,119,,,,,1.645089650992304e-05
61149,,119,,,,,1.66893132700352e-05
61199,,119,,,,,1.645089650992304e-05
61249,,119,,,,,1.66893132700352e-05
61299,,119,,,,,1.66893132700352e-05
61349,,119,,,,,1.66893132700352e-05
61399,,119,,,,,1.66893132700352e-05
61449,,119,,,,,1.6570105799473822e-05
61499,,119,,,,,1.645089650992304e-05
61503,,119,0.11180000007152557,11.725743293762207,,,
61503,,119,,,0.10000000149011612,,
61549,,120,,,,,1.6570105799473822e-05
61599,,120,,,,,1.6570105799473822e-05
61649,,120,,,,,1.645089650992304e-05
61699,,120,,,,,1.6570105799473822e-05
61749,,120,,,,,1.645089650992304e-05
61799,,120,,,,,1.6570105799473822e-05
61849,,120,,,,,1.645089650992304e-05
61899,,120,,,,,1.6570105799473822e-05
61949,,120,,,,,1.6570105799473822e-05
61999,,120,,,,,1.6570105799473822e-05
62049,,120,,,,,1.6570105799473822e-05
62058,,120,0.11180000007152557,11.72575855255127,,,
62058,,120,,,0.10000000149011612,,
62099,,121,,,,,1.6570105799473822e-05
62149,,121,,,,,1.6570105799473822e-05
62199,,121,,,,,1.66893132700352e-05
62249,,121,,,,,1.66893132700352e-05
62299,,121,,,,,1.66893132700352e-05
62349,,121,,,,,1.645089650992304e-05
62399,,121,,,,,1.645089650992304e-05
62449,,121,,,,,1.66893132700352e-05
62499,,121,,,,,1.645089650992304e-05
62549,,121,,,,,1.66893132700352e-05
62599,,121,,,,,1.66893132700352e-05
62613,,121,0.11180000007152557,11.725732803344727,,,
62613,,121,,,0.10000000149011612,,
62649,,122,,,,,1.66893132700352e-05
62699,,122,,,,,1.66893132700352e-05
62749,,122,,,,,1.66893132700352e-05
62799,,122,,,,,1.66893132700352e-05
62849,,122,,,,,1.66893132700352e-05
62899,,122,,,,,1.66893132700352e-05
62949,,122,,,,,1.66893132700352e-05
62999,,122,,,,,1.6570105799473822e-05
63049,,122,,,,,1.66893132700352e-05
63099,,122,,,,,1.6570105799473822e-05
63149,,122,,,,,1.6570105799473822e-05
63168,,122,0.11180000007152557,11.725739479064941,,,
63168,,122,,,0.10000000149011612,,
63199,,123,,,,,1.6570105799473822e-05
63249,,123,,,,,1.66893132700352e-05
63299,,123,,,,,1.66893132700352e-05
63349,,123,,,,,1.6570105799473822e-05
63399,,123,,,,,1.6570105799473822e-05
63449,,123,,,,,1.6570105799473822e-05
63499,,123,,,,,1.6570105799473822e-05
63549,,123,,,,,1.6570105799473822e-05
63599,,123,,,,,1.645089650992304e-05
63649,,123,,,,,1.66893132700352e-05
63699,,123,,,,,1.645089650992304e-05
63723,,123,0.11180000007152557,11.725726127624512,,,
63723,,123,,,0.10000000149011612,,
63749,,124,,,,,1.645089650992304e-05
63799,,124,,,,,1.66893132700352e-05
63849,,124,,,,,1.645089650992304e-05
63899,,124,,,,,1.66893132700352e-05
63949,,124,,,,,1.66893132700352e-05
63999,,124,,,,,1.66893132700352e-05
64049,,124,,,,,1.66893132700352e-05
64099,,124,,,,,1.66893132700352e-05
64149,,124,,,,,1.645089650992304e-05
64199,,124,,,,,1.66893132700352e-05
64249,,124,,,,,1.66893132700352e-05
64278,,124,0.11180000007152557,11.725695610046387,,,
64278,,124,,,0.10000000149011612,,
64299,,125,,,,,1.66893132700352e-05
64349,,125,,,,,1.66893132700352e-05
64399,,125,,,,,1.66893132700352e-05
64449,,125,,,,,1.66893132700352e-05
64499,,125,,,,,1.66893132700352e-05
64549,,125,,,,,1.66893132700352e-05
64599,,125,,,,,1.66893132700352e-05
64649,,125,,,,,1.66893132700352e-05
64699,,125,,,,,1.66893132700352e-05
64749,,125,,,,,1.66893132700352e-05
64799,,125,,,,,1.66893132700352e-05
64833,,125,0.11180000007152557,11.725708961486816,,,
64833,,125,,,0.10000000149011612,,
64849,,126,,,,,1.66893132700352e-05
64899,,126,,,,,1.66893132700352e-05
64949,,126,,,,,1.66893132700352e-05
64999,,126,,,,,1.6570105799473822e-05
65049,,126,,,,,1.66893132700352e-05
65099,,126,,,,,1.66893132700352e-05
65149,,126,,,,,1.6570105799473822e-05
65199,,126,,,,,1.6570105799473822e-05
65249,,126,,,,,1.66893132700352e-05
65299,,126,,,,,1.66893132700352e-05
65349,,126,,,,,1.6570105799473822e-05
65388,,126,0.11180000007152557,11.725701332092285,,,
65388,,126,,,0.10000000149011612,,
65399,,127,,,,,1.66893132700352e-05
65449,,127,,,,,1.6570105799473822e-05
65499,,127,,,,,1.66893132700352e-05
65549,,127,,,,,1.66893132700352e-05
65599,,127,,,,,1.66893132700352e-05
65649,,127,,,,,1.66893132700352e-05
65699,,127,,,,,1.6570105799473822e-05
65749,,127,,,,,1.66893132700352e-05
65799,,127,,,,,1.66893132700352e-05
65849,,127,,,,,1.66893132700352e-05
65899,,127,,,,,1.66893132700352e-05
65943,,127,0.11180000007152557,11.725682258605957,,,
65943,,127,,,0.10000000149011612,,
65949,,128,,,,,1.66893132700352e-05
65999,,128,,,,,1.66893132700352e-05
66049,,128,,,,,1.66893132700352e-05
66099,,128,,,,,1.66893132700352e-05
66149,,128,,,,,1.66893132700352e-05
66199,,128,,,,,1.66893132700352e-05
66249,,128,,,,,1.66893132700352e-05
66299,,128,,,,,1.66893132700352e-05
66349,,128,,,,,1.66893132700352e-05
66399,,128,,,,,1.66893132700352e-05
66449,,128,,,,,1.66893132700352e-05
66498,,128,0.11180000007152557,11.72549057006836,,,
66498,,128,,,0.10000000149011612,,
66499,,129,,,,,1.66893132700352e-05
66549,,129,,,,,1.66893132700352e-05
66599,,129,,,,,1.66893132700352e-05
66649,,129,,,,,1.66893132700352e-05
66699,,129,,,,,1.66893132700352e-05
66749,,129,,,,,1.66893132700352e-05
66799,,129,,,,,1.66893132700352e-05
66849,,129,,,,,1.66893132700352e-05
66899,,129,,,,,1.66893132700352e-05
66949,,129,,,,,1.66893132700352e-05
66999,,129,,,,,1.66893132700352e-05
67049,,129,,,,,1.66893132700352e-05
67053,,129,0.11180000007152557,11.7255220413208,,,
67053,,129,,,0.10000000149011612,,
67099,,130,,,,,1.66893132700352e-05
67149,,130,,,,,1.66893132700352e-05
67199,,130,,,,,1.6808524378575385e-05
67249,,130,,,,,1.66893132700352e-05
67299,,130,,,,,1.66893132700352e-05
67349,,130,,,,,1.66893132700352e-05
67399,,130,,,,,1.66893132700352e-05
67449,,130,,,,,1.66893132700352e-05
67499,,130,,,,,1.66893132700352e-05
67549,,130,,,,,1.66893132700352e-05
67599,,130,,,,,1.66893132700352e-05
67608,,130,0.11180000007152557,11.725510597229004,,,
67608,,130,,,0.10000000149011612,,
67649,,131,,,,,1.66893132700352e-05
67699,,131,,,,,1.66893132700352e-05
67749,,131,,,,,1.66893132700352e-05
67799,,131,,,,,1.66893132700352e-05
67849,,131,,,,,1.6808524378575385e-05
67899,,131,,,,,1.66893132700352e-05
67949,,131,,,,,1.66893132700352e-05
67999,,131,,,,,1.66893132700352e-05
68049,,131,,,,,1.66893132700352e-05
68099,,131,,,,,1.66893132700352e-05
68149,,131,,,,,1.6808524378575385e-05
68163,,131,0.11180000007152557,11.725509643554688,,,
68163,,131,,,0.10000000149011612,,
68199,,132,,,,,1.66893132700352e-05
68249,,132,,,,,1.6808524378575385e-05
68299,,132,,,,,1.66893132700352e-05
68349,,132,,,,,1.6808524378575385e-05
68399,,132,,,,,1.66893132700352e-05
68449,,132,,,,,1.66893132700352e-05
68499,,132,,,,,1.66893132700352e-05
68549,,132,,,,,1.66893132700352e-05
68599,,132,,,,,1.66893132700352e-05
68649,,132,,,,,1.66893132700352e-05
68699,,132,,,,,1.66893132700352e-05
68718,,132,0.11180000007152557,11.725522994995117,,,
68718,,132,,,0.10000000149011612,,
68749,,133,,,,,1.6808524378575385e-05
68799,,133,,,,,1.66893132700352e-05
68849,,133,,,,,1.66893132700352e-05
68899,,133,,,,,1.6808524378575385e-05
68949,,133,,,,,1.6808524378575385e-05
68999,,133,,,,,1.66893132700352e-05
69049,,133,,,,,1.6808524378575385e-05
69099,,133,,,,,1.66893132700352e-05
69149,,133,,,,,1.66893132700352e-05
69199,,133,,,,,1.66893132700352e-05
69249,,133,,,,,1.6808524378575385e-05
69273,,133,0.11180000007152557,11.72552490234375,,,
69273,,133,,,0.10000000149011612,,
69299,,134,,,,,1.6808524378575385e-05
69349,,134,,,,,1.66893132700352e-05
69399,,134,,,,,1.66893132700352e-05
69449,,134,,,,,1.66893132700352e-05
69499,,134,,,,,1.6808524378575385e-05
69549,,134,,,,,1.66893132700352e-05
69599,,134,,,,,1.6808524378575385e-05
69649,,134,,,,,1.66893132700352e-05
69699,,134,,,,,1.66893132700352e-05
69749,,134,,,,,1.6808524378575385e-05
69799,,134,,,,,1.6808524378575385e-05
69828,,134,0.11180000007152557,11.72553539276123,,,
69828,,134,,,0.10000000149011612,,
69849,,135,,,,,1.6808524378575385e-05
69899,,135,,,,,1.6808524378575385e-05
69949,,135,,,,,1.66893132700352e-05
69999,,135,,,,,1.6808524378575385e-05
70049,,135,,,,,1.6808524378575385e-05
70099,,135,,,,,1.6808524378575385e-05
70149,,135,,,,,1.66893132700352e-05
70199,,135,,,,,1.6808524378575385e-05
70249,,135,,,,,1.6808524378575385e-05
70299,,135,,,,,1.66893132700352e-05
70349,,135,,,,,1.66893132700352e-05
70383,,135,0.11180000007152557,11.72552490234375,,,
70383,,135,,,0.10000000149011612,,
70399,,136,,,,,1.6808524378575385e-05
70449,,136,,,,,1.6808524378575385e-05
70499,,136,,,,,1.6808524378575385e-05
70549,,136,,,,,1.6808524378575385e-05
70599,,136,,,,,1.6808524378575385e-05
70649,,136,,,,,1.66893132700352e-05
70699,,136,,,,,1.6808524378575385e-05
70749,,136,,,,,1.66893132700352e-05
70799,,136,,,,,1.66893132700352e-05
70849,,136,,,,,1.6808524378575385e-05
70899,,136,,,,,1.66893132700352e-05
70938,,136,0.11180000007152557,11.725533485412598,,,
70938,,136,,,0.10000000149011612,,
70949,,137,,,,,1.6808524378575385e-05
70999,,137,,,,,1.6808524378575385e-05
71049,,137,,,,,1.66893132700352e-05
71099,,137,,,,,1.66893132700352e-05
71149,,137,,,,,1.6808524378575385e-05
71199,,137,,,,,1.6808524378575385e-05
71249,,137,,,,,1.66893132700352e-05
71299,,137,,,,,1.6808524378575385e-05
71349,,137,,,,,1.6808524378575385e-05
71399,,137,,,,,1.66893132700352e-05
71449,,137,,,,,1.6808524378575385e-05
71493,,137,0.11180000007152557,11.72552490234375,,,
71493,,137,,,0.10000000149011612,,
71499,,138,,,,,1.6808524378575385e-05
71549,,138,,,,,1.6808524378575385e-05
71599,,138,,,,,1.6808524378575385e-05
71649,,138,,,,,1.6808524378575385e-05
71699,,138,,,,,1.6808524378575385e-05
71749,,138,,,,,1.6808524378575385e-05
71799,,138,,,,,1.66893132700352e-05
71849,,138,,,,,1.6808524378575385e-05
71899,,138,,,,,1.6808524378575385e-05
71949,,138,,,,,1.66893132700352e-05
71999,,138,,,,,1.6808524378575385e-05
72048,,138,0.11180000007152557,11.725522994995117,,,
72048,,138,,,0.10000000149011612,,
72049,,139,,,,,1.66893132700352e-05
72099,,139,,,,,1.6808524378575385e-05
72149,,139,,,,,1.66893132700352e-05
72199,,139,,,,,1.66893132700352e-05
72249,,139,,,,,1.6808524378575385e-05
72299,,139,,,,,1.6808524378575385e-05
72349,,139,,,,,1.6808524378575385e-05
72399,,139,,,,,1.6808524378575385e-05
72449,,139,,,,,1.66893132700352e-05
72499,,139,,,,,1.6808524378575385e-05
72549,,139,,,,,1.6808524378575385e-05
72599,,139,,,,,1.6808524378575385e-05
72603,,139,0.11180000007152557,11.725520133972168,,,
72603,,139,,,0.10000000149011612,,
72649,,140,,,,,1.6808524378575385e-05
72699,,140,,,,,1.6808524378575385e-05
72749,,140,,,,,1.6808524378575385e-05
72799,,140,,,,,1.6808524378575385e-05
72849,,140,,,,,1.6808524378575385e-05
72899,,140,,,,,1.66893132700352e-05
72949,,140,,,,,1.66893132700352e-05
72999,,140,,,,,1.6808524378575385e-05
73049,,140,,,,,1.6808524378575385e-05
73099,,140,,,,,1.6808524378575385e-05
73149,,140,,,,,1.6808524378575385e-05
73158,,140,0.11180000007152557,11.725508689880371,,,
73158,,140,,,0.10000000149011612,,
73199,,141,,,,,1.6808524378575385e-05
73249,,141,,,,,1.6808524378575385e-05
73299,,141,,,,,1.6808524378575385e-05
73349,,141,,,,,1.6808524378575385e-05
73399,,141,,,,,1.6808524378575385e-05
73449,,141,,,,,1.6808524378575385e-05
73499,,141,,,,,1.6808524378575385e-05
73549,,141,,,,,1.6808524378575385e-05
73599,,141,,,,,1.6808524378575385e-05
73649,,141,,,,,1.6808524378575385e-05
73699,,141,,,,,1.6808524378575385e-05
73713,,141,0.11180000007152557,11.725476264953613,,,
73713,,141,,,0.10000000149011612,,
73749,,142,,,,,1.6808524378575385e-05
73799,,142,,,,,1.6808524378575385e-05
73849,,142,,,,,1.6808524378575385e-05
73899,,142,,,,,1.6808524378575385e-05
73949,,142,,,,,1.6808524378575385e-05
73999,,142,,,,,1.6808524378575385e-05
74049,,142,,,,,1.6808524378575385e-05
74099,,142,,,,,1.6808524378575385e-05
74149,,142,,,,,1.6808524378575385e-05
74199,,142,,,,,1.6808524378575385e-05
74249,,142,,,,,1.6808524378575385e-05
74268,,142,0.11180000007152557,11.724822998046875,,,
74268,,142,,,0.10000000149011612,,
74299,,143,,,,,1.6808524378575385e-05
74349,,143,,,,,1.6808524378575385e-05
74399,,143,,,,,1.6808524378575385e-05
74449,,143,,,,,1.6808524378575385e-05
74499,,143,,,,,1.6808524378575385e-05
74549,,143,,,,,1.6808524378575385e-05
74599,,143,,,,,1.6808524378575385e-05
74649,,143,,,,,1.6808524378575385e-05
74699,,143,,,,,1.6808524378575385e-05
74749,,143,,,,,1.6808524378575385e-05
74799,,143,,,,,1.6808524378575385e-05
74823,,143,0.11180000007152557,11.722333908081055,,,
74823,,143,,,0.10000000149011612,,
74849,,144,,,,,1.6808524378575385e-05
74899,,144,,,,,1.6808524378575385e-05
74949,,144,,,,,1.6808524378575385e-05
74999,,144,,,,,1.6808524378575385e-05
75049,,144,,,,,1.6808524378575385e-05
75099,,144,,,,,1.6808524378575385e-05
75149,,144,,,,,1.6808524378575385e-05
75199,,144,,,,,1.6808524378575385e-05
75249,,144,,,,,1.6808524378575385e-05
75299,,144,,,,,1.6808524378575385e-05
75349,,144,,,,,1.6808524378575385e-05
75378,,144,0.11180000007152557,11.718941688537598,,,
75378,,144,,,0.10000000149011612,,
75399,,145,,,,,1.6808524378575385e-05
75449,,145,,,,,1.6808524378575385e-05
75499,,145,,,,,1.6808524378575385e-05
75549,,145,,,,,1.6808524378575385e-05
75599,,145,,,,,1.6808524378575385e-05
75649,,145,,,,,1.6808524378575385e-05
75699,,145,,,,,1.6808524378575385e-05
75749,,145,,,,,1.6808524378575385e-05
75799,,145,,,,,1.6808524378575385e-05
75849,,145,,,,,1.6808524378575385e-05
75899,,145,,,,,1.692773548711557e-05
75933,,145,0.11180000007152557,11.714247703552246,,,
75933,,145,,,0.10000000149011612,,
75949,,146,,,,,1.692773548711557e-05
75999,,146,,,,,1.6808524378575385e-05
76049,,146,,,,,1.692773548711557e-05
76099,,146,,,,,1.6808524378575385e-05
76149,,146,,,,,1.692773548711557e-05
76199,,146,,,,,1.6808524378575385e-05
76249,,146,,,,,1.6808524378575385e-05
76299,,146,,,,,1.692773548711557e-05
76349,,146,,,,,1.692773548711557e-05
76399,,146,,,,,1.6808524378575385e-05
76449,,146,,,,,1.6808524378575385e-05
76488,,146,0.11180000007152557,11.714249610900879,,,
76488,,146,,,0.10000000149011612,,
76499,,147,,,,,1.692773548711557e-05
76549,,147,,,,,1.6808524378575385e-05
76599,,147,,,,,1.692773548711557e-05
76649,,147,,,,,1.692773548711557e-05
76699,,147,,,,,1.692773548711557e-05
76749,,147,,,,,1.6808524378575385e-05
76799,,147,,,,,1.6808524378575385e-05
76849,,147,,,,,1.692773548711557e-05
76899,,147,,,,,1.692773548711557e-05
76949,,147,,,,,1.692773548711557e-05
76999,,147,,,,,1.692773548711557e-05
77043,,147,0.11180000007152557,11.714253425598145,,,
77043,,147,,,0.10000000149011612,,
77049,,148,,,,,1.692773548711557e-05
77099,,148,,,,,1.6808524378575385e-05
77149,,148,,,,,1.692773548711557e-05
77199,,148,,,,,1.6808524378575385e-05
77249,,148,,,,,1.692773548711557e-05
77299,,148,,,,,1.692773548711557e-05
77349,,148,,,,,1.692773548711557e-05
77399,,148,,,,,1.6808524378575385e-05
77449,,148,,,,,1.692773548711557e-05
77499,,148,,,,,1.692773548711557e-05
77549,,148,,,,,1.692773548711557e-05
77598,,148,0.11180000007152557,11.714249610900879,,,
77598,,148,,,0.10000000149011612,,
77599,,149,,,,,1.6808524378575385e-05
77649,,149,,,,,1.692773548711557e-05
77699,,149,,,,,1.692773548711557e-05
77749,,149,,,,,1.692773548711557e-05
77799,,149,,,,,1.692773548711557e-05
77849,,149,,,,,1.692773548711557e-05
77899,,149,,,,,1.692773548711557e-05
77949,,149,,,,,1.6808524378575385e-05
77999,,149,,,,,1.692773548711557e-05
78049,,149,,,,,1.6808524378575385e-05
78099,,149,,,,,1.692773548711557e-05
78149,,149,,,,,1.6808524378575385e-05
78153,,149,0.11180000007152557,11.714241027832031,,,
78153,,149,,,0.10000000149011612,,
78199,,150,,,,,1.692773548711557e-05
78249,,150,,,,,1.6808524378575385e-05
78299,,150,,,,,1.692773548711557e-05
78349,,150,,,,,1.692773548711557e-05
78399,,150,,,,,1.692773548711557e-05
78449,,150,,,,,1.692773548711557e-05
78499,,150,,,,,1.692773548711557e-05
78549,,150,,,,,1.6808524378575385e-05
78599,,150,,,,,1.692773548711557e-05
78649,,150,,,,,1.692773548711557e-05
78699,,150,,,,,1.692773548711557e-05
78708,,150,0.11180000007152557,11.714241981506348,,,
78708,,150,,,0.10000000149011612,,
78749,,151,,,,,1.692773548711557e-05
78799,,151,,,,,1.692773548711557e-05
78849,,151,,,,,1.692773548711557e-05
78899,,151,,,,,1.692773548711557e-05
78949,,151,,,,,1.692773548711557e-05
78999,,151,,,,,1.692773548711557e-05
79049,,151,,,,,1.692773548711557e-05
79099,,151,,,,,1.692773548711557e-05
79149,,151,,,,,1.692773548711557e-05
79199,,151,,,,,1.692773548711557e-05
79249,,151,,,,,1.6808524378575385e-05
79263,,151,0.11180000007152557,11.714223861694336,,,
79263,,151,,,0.10000000149011612,,
79299,,152,,,,,1.692773548711557e-05
79349,,152,,,,,1.692773548711557e-05
79399,,152,,,,,1.692773548711557e-05
79449,,152,,,,,1.692773548711557e-05
79499,,152,,,,,1.6808524378575385e-05
79549,,152,,,,,1.692773548711557e-05
79599,,152,,,,,1.6808524378575385e-05
79649,,152,,,,,1.692773548711557e-05
79699,,152,,,,,1.692773548711557e-05
79749,,152,,,,,1.692773548711557e-05
79799,,152,,,,,1.692773548711557e-05
79818,,152,0.11180000007152557,11.714065551757812,,,
79818,,152,,,0.10000000149011612,,
79849,,153,,,,,1.692773548711557e-05
79899,,153,,,,,1.692773548711557e-05
79949,,153,,,,,1.692773548711557e-05
79999,,153,,,,,1.692773548711557e-05
80049,,153,,,,,1.692773548711557e-05
80099,,153,,,,,1.692773548711557e-05
80149,,153,,,,,1.692773548711557e-05
80199,,153,,,,,1.692773548711557e-05
80249,,153,,,,,1.692773548711557e-05
80299,,153,,,,,1.692773548711557e-05
80349,,153,,,,,1.692773548711557e-05
80373,,153,0.11180000007152557,11.713143348693848,,,
80373,,153,,,0.10000000149011612,,
80399,,154,,,,,1.692773548711557e-05
80449,,154,,,,,1.692773548711557e-05
80499,,154,,,,,1.692773548711557e-05
80549,,154,,,,,1.692773548711557e-05
80599,,154,,,,,1.692773548711557e-05
80649,,154,,,,,1.692773548711557e-05
80699,,154,,,,,1.692773548711557e-05
80749,,154,,,,,1.692773548711557e-05
80799,,154,,,,,1.692773548711557e-05
80849,,154,,,,,1.692773548711557e-05
80899,,154,,,,,1.692773548711557e-05
80928,,154,0.11180000007152557,11.71139907836914,,,
80928,,154,,,0.10000000149011612,,
80949,,155,,,,,1.692773548711557e-05
80999,,155,,,,,1.692773548711557e-05
81049,,155,,,,,1.7046948414645158e-05
81099,,155,,,,,1.692773548711557e-05
81149,,155,,,,,1.7046948414645158e-05
81199,,155,,,,,1.7046948414645158e-05
81249,,155,,,,,1.7046948414645158e-05
81299,,155,,,,,1.692773548711557e-05
81349,,155,,,,,1.692773548711557e-05
81399,,155,,,,,1.692773548711557e-05
81449,,155,,,,,1.7046948414645158e-05
81483,,155,0.11180000007152557,11.71139907836914,,,
81483,,155,,,0.10000000149011612,,
