step,train_loss2,train_loss1,epoch,test_acc,train_acc2,train_acc1
43249,0.0001566328719491139,0.0002241969050373882,110,,,
43289,,,110,0.8971999883651733,0.8526442050933838,0.8515424728393555
43299,0.00011396651098039001,2.7727601263904944e-05,111,,,
43349,9.441339352633804e-05,1.756378151185345e-05,111,,,
43399,4.654175427276641e-06,2.8865228159702383e-05,111,,,
43449,1.0998907782777678e-05,3.957992885261774e-05,111,,,
43499,6.885255425004289e-05,0.00030463782604783773,111,,,
43549,0.0010093593737110496,0.0009135370492003858,111,,,
43599,4.790719322045334e-05,0.00010600416862871498,111,,,
43649,8.026124851312488e-05,0.0006879624561406672,111,,,
43679,,,111,0.8913000226020813,0.8519631624221802,0.8512820601463318
43699,1.3110773579683155e-05,4.4920984691998456e-06,112,,,
43749,5.5168664403026924e-05,3.5291297535877675e-05,112,,,
43799,0.0005150519427843392,0.00026147766038775444,112,,,
43849,2.823322756739799e-05,0.000706911669112742,112,,,
43899,4.947914021613542e-06,1.38319842335477e-06,112,,,
43949,0.0013209099415689707,0.0006197441834956408,112,,,
43999,3.085670687141828e-05,7.303833990590647e-05,112,,,
44049,0.00023205074830912054,0.0005470985779538751,112,,,
44069,,,112,0.8895999789237976,0.8516826629638672,0.8516826629638672
44099,1.3741988368565217e-05,0.0002853810437954962,113,,,
44149,6.282187678152695e-05,7.438660759362392e-06,113,,,
44199,0.00017439645307604223,0.00012299962691031396,113,,,
44249,0.0007921028300188482,0.00021082597959320992,113,,,
44299,0.00035640166606754065,0.0001537093339720741,113,,,
44349,6.473177199950442e-05,0.000132544751977548,113,,,
44399,1.630950646358542e-05,8.356422767974436e-05,113,,,
44449,0.0006452648667618632,0.00021685045794583857,113,,,
44459,,,113,0.891700029373169,0.8528044819831848,0.8523637652397156
44499,0.0003072325198445469,4.340823943493888e-05,114,,,
44549,4.8442481784150004e-05,3.7905130739090964e-05,114,,,
44599,0.00012455537216737866,3.0404065910261124e-05,114,,,
44649,1.8172828276874498e-05,0.00011867950524901971,114,,,
44699,0.00010583418043097481,0.00017164694145321846,114,,,
44749,0.00013473263243213296,0.00048682629130780697,114,,,
44799,1.0563572686805855e-05,1.5915697076707147e-05,114,,,
44849,3.32201125274878e-05,0.00022081533097662032,114,,,
44849,,,114,0.8967999815940857,0.853786051273346,0.8522636294364929
44899,7.142205140553415e-05,0.00019985143444500864,115,,,
44949,3.8470276194857433e-05,2.9203914891695604e-05,115,,,
44999,0.00014291939442045987,7.582255057059228e-05,115,,,
45049,0.0005773403099738061,0.0004360739258117974,115,,,
45099,3.448071583989076e-05,2.5968640329665504e-05,115,,,
45149,6.592003774130717e-05,0.00018399261170998216,115,,,
45199,0.003572908928617835,0.003308106679469347,115,,,
45239,,,115,0.8966000080108643,0.8535456657409668,0.853084921836853
45249,0.00013981005758978426,4.0497521695215255e-05,116,,,
45299,3.948826633859426e-05,3.125791408820078e-05,116,,,
45349,0.0003146822564303875,0.00020817403856199235,116,,,
45399,8.54566169437021e-05,1.4515618204313796e-05,116,,,
45449,2.8610529625439085e-05,3.517464620017563e-06,116,,,
45499,5.9281974245095626e-05,1.6642602531646844e-06,116,,,
45549,7.663068390684202e-05,0.0001781755272531882,116,,,
45599,2.648695226525888e-05,5.724473885493353e-05,116,,,
45629,,,116,0.9017000198364258,0.853044867515564,0.8542267680168152
45649,3.4162072552135214e-05,0.0003059313166886568,117,,,
45699,2.7505389880388975e-05,6.042695167707279e-05,117,,,
45749,5.75279445911292e-05,1.3899231134928414e-06,117,,,
45799,6.683326500933617e-05,0.00043082961929030716,117,,,
45849,0.0001095754632842727,6.082341860746965e-05,117,,,
45899,2.553427475504577e-05,1.2256260561116505e-05,117,,,
45949,3.6641708902607206e-06,0.00015149533282965422,117,,,
45999,0.0003250211011618376,0.00026071196771226823,117,,,
46019,,,117,0.9016000032424927,0.8542868494987488,0.8541065454483032
46049,0.00014693209959659725,4.089133653906174e-06,118,,,
46099,5.720361150451936e-05,1.4980436390032992e-05,118,,,
46149,0.00034125434467568994,0.000247106421738863,118,,,
46199,0.0001458778278902173,1.0992962415912189e-05,118,,,
46249,8.131181675707921e-05,5.369096470531076e-06,118,,,
46299,8.241148861998226e-06,0.00030124778277240694,118,,,
46349,0.0002129130152752623,7.103637472027913e-05,118,,,
46399,2.3036387574393302e-05,0.00014504310092888772,118,,,
46409,,,118,0.8950999975204468,0.8542868494987488,0.853044867515564
46449,0.00012893890379928052,4.618108505383134e-05,119,,,
46499,1.826894913392607e-05,3.745609137695283e-05,119,,,
46549,2.7658896215143614e-05,1.2622531357919797e-05,119,,,
46599,0.00028144632233306766,0.0001702245936030522,119,,,
46649,4.625608562491834e-05,2.6645161597116385e-06,119,,,
46699,3.1923122151056305e-05,6.607206159969792e-05,119,,,
46749,1.1317618373141158e-05,1.6868416423676535e-05,119,,,
46799,2.8737689717672765e-05,0.00026373742730356753,119,,,
46799,,,119,0.9057000279426575,0.8541266322135925,0.8544871807098389
46849,0.000208457131520845,0.00022522336803376675,120,,,
46899,1.3758244676864706e-05,0.0005588304484263062,120,,,
46949,6.5545773395569995e-06,1.3292688890942372e-05,120,,,
46999,2.54605220106896e-05,5.408161086961627e-05,120,,,
47049,6.855122137494618e-06,0.0003502311010379344,120,,,
47099,8.834133768687025e-05,0.000234311111853458,120,,,
47149,9.87491148407571e-05,0.00023519553360529244,120,,,
47189,,,120,0.9010999798774719,0.8543669581413269,0.8550480604171753
47199,5.738307299907319e-05,2.487837446096819e-05,121,,,
47249,3.634021777543239e-05,1.4796879440837074e-05,121,,,
47299,1.1855420780193526e-05,2.237403896288015e-05,121,,,
47349,1.0800999916682485e-05,1.7653761460678652e-05,121,,,
47399,8.6596017354168e-05,0.00015578068268951029,121,,,
47449,0.00018537492724135518,0.0002172516833525151,121,,,
47499,0.00014781090430915356,0.0003889273793902248,121,,,
47549,0.00034449255326762795,3.149976464555948e-06,121,,,
47579,,,121,0.8960000276565552,0.8551883101463318,0.8555288314819336
47599,1.4489459317701403e-05,5.7398166973143816e-05,122,,,
47649,0.00012147116649430245,2.3529273676103912e-05,122,,,
47699,5.611382675851928e-06,0.00027951112133450806,122,,,
47749,6.254814070416614e-05,1.3999701877764892e-05,122,,,
47799,2.730062806222122e-05,5.170811709831469e-05,122,,,
47849,4.580089807859622e-06,3.552414636942558e-05,122,,,
47899,8.675787285028491e-06,1.260437784367241e-05,122,,,
47949,8.61786975292489e-05,3.667718556243926e-05,122,,,
47969,,,122,0.902899980545044,0.8547876477241516,0.8550480604171753
47999,0.00011528174218256027,5.294146831147373e-05,123,,,
48049,1.6779724319349043e-05,8.58533621794777e-06,123,,,
48099,7.537093188147992e-05,3.7064710340928286e-05,123,,,
48149,9.318251250078902e-05,0.00040042054024524987,123,,,
48199,0.0001335716515313834,0.00013260639389045537,123,,,
48249,3.2294075936079025e-05,2.1749647203250788e-05,123,,,
48299,2.8292768547544256e-05,0.0001377946464344859,123,,,
48349,0.000141782671562396,2.4889082851586863e-05,123,,,
48359,,,123,0.8978000283241272,0.8550080060958862,0.8553686141967773
48399,8.91979561856715e-06,5.671626240655314e-06,124,,,
48449,7.917462789919227e-05,2.464092176523991e-05,124,,,
48499,1.8511214875616133e-05,0.00016776028496678919,124,,,
48549,1.3126623343850952e-05,4.997689393348992e-05,124,,,
48599,0.00011190439545316622,8.736266863706987e-06,124,,,
48649,0.00013835603022016585,2.5999121135100722e-05,124,,,
48699,1.2886628610431217e-05,2.714211768761743e-05,124,,,
48749,6.381499406415969e-05,2.630504241096787e-05,124,,,
48749,,,124,0.8978999853134155,0.8554487228393555,0.8543870449066162
48799,0.00012042297021253034,6.404342275345698e-05,125,,,
48849,2.879597377614118e-05,0.00011773212463594973,125,,,
48899,0.00012159546895418316,0.00028182737878523767,125,,,
48949,7.893935980973765e-05,1.538432843517512e-05,125,,,
48999,4.092293602298014e-05,0.00012122932093916461,125,,,
49049,9.148345270659775e-06,2.3985036023077555e-05,125,,,
49099,1.0412230039946735e-05,0.00012810513726435602,125,,,
49139,,,125,0.8978000283241272,0.8554286956787109,0.8549278974533081
49149,2.4160279281204566e-05,1.9294509911560453e-05,126,,,
49199,0.0004996325587853789,0.0004562227404676378,126,,,
49249,3.985807052231394e-05,1.9655979485833086e-05,126,,,
49299,0.0005921789561398327,0.00031772820511832833,126,,,
49349,7.953503882163204e-06,7.504220411647111e-05,126,,,
49399,0.00026137029635719955,8.395457552978769e-05,126,,,
49449,3.318318704259582e-05,9.646233957028016e-05,126,,,
49499,0.00010298761480953544,0.00013929177657701075,126,,,
49529,,,126,0.8981999754905701,0.8551482558250427,0.8553686141967773
49549,5.149206845089793e-05,3.911830572178587e-05,127,,,
49599,7.776076381560415e-05,1.2095238162146416e-05,127,,,
49649,0.00041337867151014507,1.1070540494984016e-05,127,,,
49699,0.0003580191114451736,0.00020130006305407733,127,,,
49749,0.00017105156439356506,0.00014651012315880507,127,,,
49799,1.7661910533206537e-05,1.6270067817458767e-06,127,,,
49849,1.913384039653465e-05,2.596522108433419e-06,127,,,
49899,1.4255601854529232e-06,1.3964051504444797e-05,127,,,
49919,,,127,0.899399995803833,0.8566907048225403,0.8560897707939148
49949,1.491425427957438e-05,0.0001458376063965261,128,,,
49999,1.2325872376095504e-05,0.0001050955179380253,128,,,
50049,1.4721728803124279e-05,3.8738744478905573e-05,128,,,
50099,8.350293501280248e-05,0.0008582365699112415,128,,,
50149,0.00028332011424936354,0.00038284281617961824,128,,,
50199,0.0012990725226700306,0.002789167920127511,128,,,
50249,0.00017098485841415823,0.00010783897596411407,128,,,
50299,3.487739377305843e-05,5.285429324430879e-06,128,,,
50309,,,128,0.8981999754905701,0.8553485870361328,0.8558292984962463
50349,2.67860359599581e-05,0.0001485519896959886,129,,,
50399,0.00013200151443015784,2.776316023300751e-06,129,,,
50449,0.0003298231167718768,4.5660122850677e-05,129,,,
50499,4.02239174945862e-06,1.7470842067268677e-05,129,,,
50549,3.803703293669969e-05,8.122033614199609e-05,129,,,
50599,0.00022703032300341874,0.0005577232805080712,129,,,
50649,8.619706022727769e-06,3.1121882784646004e-05,129,,,
50699,8.497106318827718e-05,7.79756828706013e-06,129,,,
50699,,,129,0.9018999934196472,0.8568509817123413,0.8574519157409668
50749,2.009201853070408e-05,0.00010697122343117371,130,,,
50799,1.7942458725883625e-05,0.00015635670570190996,130,,,
50849,0.00011977993563050404,0.0004563797847367823,130,,,
50899,0.0001971585734281689,1.7692360415821895e-05,130,,,
50949,6.931172538315877e-05,1.7452106476412155e-05,130,,,
50999,3.978733730036765e-05,4.5366377889877185e-05,130,,,
51049,2.442928780510556e-05,3.57393037120346e-05,130,,,
51089,,,130,0.8964999914169312,0.8573718070983887,0.8566506505012512
51099,0.00012310518650338054,2.0087340999452863e-06,131,,,
51149,0.00023832017905078828,6.193391891429201e-05,131,,,
51199,7.758471474517137e-05,1.0699320228013676e-05,131,,,
51249,3.1310431950259954e-05,0.00014285396900959313,131,,,
51299,1.5518104191869497e-05,3.92447218473535e-05,131,,,
51349,0.00020366150420159101,2.421797216811683e-05,131,,,
51399,0.00013949272397439927,7.973717401910108e-06,131,,,
51449,0.00013112646411173046,4.540477675618604e-05,131,,,
51479,,,131,0.8982999920845032,0.8531049489974976,0.8572916388511658
51499,3.360180198797025e-05,2.0674839106504805e-05,132,,,
51549,1.7376186178807984e-06,0.00011761415953515097,132,,,
51599,0.0005699783214367926,0.0004904104862362146,132,,,
51649,6.945568020455539e-05,1.1284309948678128e-05,132,,,
51699,5.406419404607732e-06,9.717369721329305e-06,132,,,
51749,0.00026464532129466534,2.4483286324539222e-05,132,,,
51799,2.8291577109484933e-05,2.078102079394739e-05,132,,,
51849,0.000570008996874094,0.0007599269738420844,132,,,
51869,,,132,0.9007999897003174,0.8571314215660095,0.8580328822135925
51899,1.302867713093292e-05,7.184908463386819e-05,133,,,
51949,8.579256245866418e-06,4.9949077947530895e-05,133,,,
51999,0.00028220657259225845,2.903447784774471e-05,133,,,
52049,9.12153882381972e-06,3.355256194481626e-05,133,,,
52099,6.06599569437094e-05,9.264864638680592e-05,133,,,
52149,5.10533427586779e-05,5.4819036449771374e-05,133,,,
52199,8.386336412513629e-05,0.00014549162006005645,133,,,
52249,4.121503025089623e-06,0.00020079755631741136,133,,,
52259,,,133,0.899399995803833,0.857852578163147,0.8573317527770996
52299,1.2462952327041421e-05,0.00023389849229715765,134,,,
52349,1.8317954527447e-05,0.00018402918067295104,134,,,
52399,4.114554394618608e-05,1.5464376701856963e-05,134,,,
52449,2.6426550903124735e-05,0.00040487624937668443,134,,,
52499,7.796749559929594e-05,9.836802200879902e-05,134,,,
52549,6.083520474930992e-06,4.357966099632904e-05,134,,,
52599,3.61263046215754e-05,0.00059263821458444,134,,,
52649,9.397022040502634e-06,4.03765307055437e-06,134,,,
52649,,,134,0.899399995803833,0.8582531809806824,0.8567708134651184
52699,8.908560857889825e-07,2.7104222681373358e-05,135,,,
52749,1.0108503374794964e-05,1.3110608051647432e-05,135,,,
52799,0.00013452916755340993,0.00020564894657582045,135,,,
52849,0.0002259952889289707,4.163662742939778e-05,135,,,
52899,0.0001321311719948426,5.287121894070879e-06,135,,,
52949,1.1258913218625821e-05,1.8738737708190456e-05,135,,,
52999,4.8938789404928684e-05,5.9561902162386104e-05,135,,,
53039,,,135,0.9017999768257141,0.8577123284339905,0.8574919700622559
53049,2.965820203826297e-05,0.00040861190063878894,136,,,
53099,0.00036276347236707807,0.001380919013172388,136,,,
53149,8.026024261198472e-06,7.704646850470454e-05,136,,,
53199,0.0001910341961774975,1.7655242118053138e-05,136,,,
53249,4.304330286686309e-05,0.0008746727253310382,136,,,
53299,2.73926470981678e-05,0.00010272518557030708,136,,,
53349,6.461235443566693e-06,4.165382051724009e-06,136,,,
53399,8.322297799168155e-05,3.075579570577247e-06,136,,,
53429,,,136,0.9014999866485596,0.8583734035491943,0.8585537075996399
53449,5.254754069028422e-05,2.285420305270236e-05,137,,,
53499,0.0005845576524734497,1.6797464923001826e-05,137,,,
53549,2.7256737666903064e-05,9.770654287422076e-06,137,,,
53599,2.78470033663325e-05,3.1815205147722736e-05,137,,,
53649,3.0740839065401815e-06,1.9036229787161574e-05,137,,,
53699,3.2102088880492374e-05,3.61390516445681e-06,137,,,
53749,5.410223820945248e-05,0.0001480102800996974,137,,,
53799,0.0003170461277477443,3.614975867094472e-05,137,,,
53819,,,137,0.9024999737739563,0.8588141202926636,0.8587139248847961
53849,9.627459803596139e-05,2.1342022591852583e-05,138,,,
53899,1.2193246220704168e-05,1.715970029181335e-05,138,,,
53949,1.584902020113077e-05,3.3961644021474058e-06,138,,,
53999,3.185433160979301e-05,2.073940549962572e-06,138,,,
54049,5.093610889161937e-05,2.6691870516515337e-05,138,,,
54099,2.3762639102642424e-05,2.2169542717165314e-05,138,,,
54149,1.2327611329965293e-05,8.198380783142056e-06,138,,,
54199,1.7573635204826132e-06,2.2573688056581886e-06,138,,,
54209,,,138,0.8999999761581421,0.8580929636955261,0.8582131266593933
54249,0.00031241431133821607,3.492669929983094e-05,139,,,
54299,2.4921766453189775e-05,7.932975131552666e-05,139,,,
54349,9.883932762022596e-06,2.856915898519219e-06,139,,,
54399,5.986802716506645e-05,3.2274649129249156e-05,139,,,
54449,0.00031926960218697786,0.0004252845828887075,139,,,
54499,2.8252801712369546e-05,2.979452438012231e-05,139,,,
54549,4.922285370412283e-06,1.6776375559857115e-05,139,,,
54599,1.7043539628502913e-05,0.00011183671449543908,139,,,
54599,,,139,0.8968999981880188,0.8596153855323792,0.8584935665130615
54649,0.00020488227892201394,4.0933362470241264e-05,140,,,
54699,0.00011879547673743218,4.776539572048932e-05,140,,,
54749,1.3752787708654068e-05,2.1773528715129942e-05,140,,,
54799,2.390580675637466e-06,5.0719845603452995e-06,140,,,
54849,0.00012050027726218104,0.000104321057733614,140,,,
54899,8.040041575441137e-05,8.830415936245117e-06,140,,,
54949,1.3332784874364734e-05,3.0403441996895708e-05,140,,,
54989,,,140,0.8955000042915344,0.8606370091438293,0.8590745329856873
54999,0.00010461553029017523,3.2463797197124222e-06,141,,,
55049,6.652824231423438e-05,8.597308624302968e-05,141,,,
55099,7.990746235009283e-05,4.5417928049573675e-06,141,,,
55149,3.066733188461512e-05,1.0771969755296595e-05,141,,,
55199,1.0460958037583623e-05,9.828748443396762e-05,141,,,
55249,4.254790837876499e-06,0.00022666047152597457,141,,,
55299,5.670009340974502e-05,1.1221953172935173e-05,141,,,
55349,7.874607399571687e-05,5.4461852414533496e-05,141,,,
55379,,,141,0.9016000032424927,0.860116183757782,0.8590745329856873
55399,2.3202526335808216e-06,8.232347317971289e-05,142,,,
55449,0.00038265864714048803,0.0008345876121893525,142,,,
55499,1.5120369425858371e-05,4.2377199861221015e-05,142,,,
55549,8.77289039635798e-06,5.932267595198937e-05,142,,,
55599,2.176448833779432e-05,2.2020787582732737e-05,142,,,
55649,1.427658207830973e-05,1.33434377858066e-05,142,,,
55699,3.8169659092091024e-05,2.8167316486360505e-05,142,,,
55749,0.0007138670771382749,0.00011407950660213828,142,,,
55769,,,142,0.8999000191688538,0.8594951629638672,0.8587740659713745
55799,4.400799298309721e-05,7.30682149878703e-05,143,,,
55849,6.694635885651223e-06,5.393212632043287e-06,143,,,
55899,3.0527928629453527e-06,3.786461775234784e-06,143,,,
55949,2.0017387214465998e-05,3.3931273719645105e-06,143,,,
55999,0.0020373202860355377,0.0009332731133326888,143,,,
56049,1.1241256743232952e-06,3.2710013329051435e-05,143,,,
56099,1.859344047261402e-05,1.7170826822621166e-06,143,,,
56149,2.0353763829916716e-05,2.357593302804162e-06,143,,,
56159,,,143,0.9018999934196472,0.8585537075996399,0.8596754670143127
56199,0.00013519013009499758,8.525360499334056e-06,144,,,
56249,0.0005993890226818621,0.0007067820988595486,144,,,
56299,4.059718412463553e-05,6.820284852437908e-06,144,,,
56349,7.5097696026205085e-06,2.7903356567549054e-06,144,,,
56399,0.00013090664288029075,7.621562690474093e-05,144,,,
56449,2.432887595205102e-05,2.2428910142480163e-06,144,,,
56499,1.238636286871042e-06,4.783087661053287e-06,144,,,
56549,1.703220186755061e-05,2.651033537404146e-05,144,,,
56549,,,144,0.895799994468689,0.8604767918586731,0.8605368733406067
56599,9.206807590089738e-06,6.123795901658013e-05,145,,,
56649,1.4900659834893304e-06,1.1206204817426624e-06,145,,,
56699,8.498073839291465e-06,7.93263825471513e-06,145,,,
56749,4.7510122385574505e-05,1.5947982319630682e-05,145,,,
56799,1.1038365300919395e-05,1.749600050970912e-05,145,,,
56849,1.2848589904024266e-05,4.031212938571116e-06,145,,,
56899,4.3624186218949035e-06,9.495407766735298e-07,145,,,
56939,,,145,0.8988000154495239,0.8605168461799622,0.8605969548225403
56949,1.4439540791499894e-05,1.6848483710418805e-06,146,,,
56999,4.887618342763744e-05,3.559081051207613e-06,146,,,
57049,0.00019165643607266247,3.910735176759772e-05,146,,,
57099,8.177084055205341e-06,0.000590809213463217,146,,,
57149,7.324619946302846e-05,1.8601234842208214e-05,146,,,
57199,5.093058007332729e-06,1.5278159253284684e-06,146,,,
57249,6.685789230687078e-06,2.738529656198807e-05,146,,,
57299,4.58204840469989e-06,1.8604524711918202e-06,146,,,
57329,,,146,0.8999999761581421,0.8603966236114502,0.8599358797073364
57349,4.737046401714906e-05,2.494456566637382e-05,147,,,
57399,8.310587145388126e-05,2.4016810584726045e-06,147,,,
57449,2.0620806026272476e-05,4.4851232814835384e-05,147,,,
57499,4.7101879317779094e-05,0.00020440408843569458,147,,,
57549,4.104307299712673e-05,3.238618546674843e-06,147,,,
57599,9.537933465253445e-07,5.1623605941131245e-06,147,,,
57649,0.00022594170877709985,6.862657301098807e-06,147,,,
57699,0.00014335759624373168,8.95653101906646e-06,147,,,
57719,,,147,0.9002000093460083,0.8595553040504456,0.8601362109184265
57749,1.1295373951725196e-05,1.104414968722267e-05,148,,,
57799,5.787866939499509e-06,4.6419863792834803e-05,148,,,
57849,1.3990320439916104e-05,6.743345875293016e-05,148,,,
57899,5.740293636335991e-05,2.203240910603199e-06,148,,,
57949,3.912867668987019e-06,1.9693376088980585e-05,148,,,
57999,1.3281308383739088e-05,2.6652738597476855e-05,148,,,
58049,2.2989348508417606e-05,6.17280011283583e-06,148,,,
58099,2.6300094759790227e-05,3.0355440685525537e-05,148,,,
58109,,,148,0.8991000056266785,0.8603165149688721,0.8608173131942749
58149,2.462624070176389e-05,0.00014388120325747877,149,,,
58199,0.0002616650308482349,1.0296849950464093e-06,149,,,
58249,8.232005347963423e-05,2.4159464373951778e-05,149,,,
58299,0.00010462268983246759,6.203204520716099e-06,149,,,
58349,0.00011339346383465454,0.0001347448560409248,149,,,
58399,1.6838199371704832e-05,3.863109304802492e-05,149,,,
58449,2.576374981799745e-06,3.909509814548073e-06,149,,,
58499,1.1570839888008777e-05,4.010031989309937e-05,149,,,
58499,,,149,0.9023000001907349,0.859955906867981,0.8607372045516968
58549,7.031456334516406e-05,0.0003055085544474423,150,,,
58599,4.533411356533179e-06,1.8525686300563393e-06,150,,,
58649,5.639375103783095e-06,4.978546712663956e-06,150,,,
58699,1.2955004422110505e-05,3.7300931580830365e-05,150,,,
58749,1.0594747436698526e-05,0.00048526868340559304,150,,,
58799,0.00010601329267956316,2.092413524223957e-06,150,,,
58849,1.1032907423214056e-05,6.767414106434444e-06,150,,,
58889,,,150,0.9020000100135803,0.8619190454483032,0.8623597621917725
58899,2.9854832973796874e-05,3.413562080822885e-05,151,,,
58949,0.00012869863712694496,6.026142273185542e-06,151,,,
58999,3.3640956189628923e-06,2.3757931558066048e-05,151,,,
59049,1.0200877113675233e-05,0.00017128451145254076,151,,,
59099,1.465986770199379e-05,7.338979230553377e-06,151,,,
59149,5.597480594587978e-06,3.246745836804621e-05,151,,,
59199,7.049929081404116e-06,2.0476470581343165e-06,151,,,
59249,1.889117993414402e-05,7.513984019169584e-05,151,,,
59279,,,151,0.902400016784668,0.8609374761581421,0.8614382743835449
59299,2.1346208995964844e-06,6.115790256444598e-06,152,,,
59349,1.6167789453902515e-06,1.890890416689217e-05,152,,,
59399,2.5109853595495224e-05,2.2714748411090113e-05,152,,,
59449,3.85679823011742e-06,5.7421384553890675e-05,152,,,
59499,6.258799658098724e-06,5.986525138723664e-06,152,,,
59549,1.786433858796954e-05,5.6314951507374644e-05,152,,,
59599,2.396883246547077e-06,1.12830130092334e-05,152,,,
59649,8.64017965795938e-06,1.2337385669525247e-05,152,,,
59669,,,152,0.8963000178337097,0.8609976172447205,0.8613982200622559
59699,3.391906147953705e-06,0.00013534401659853756,153,,,
59749,3.6843102861894295e-05,1.7343209037790075e-06,153,,,
59799,1.1483996786409989e-05,7.12686451151967e-05,153,,,
59849,1.4590660839530756e-06,2.226520336989779e-05,153,,,
59899,7.050377917039441e-06,2.1556694264290854e-05,153,,,
59949,3.630793798947707e-06,3.553857823135331e-05,153,,,
59999,4.954621545039117e-06,9.018554919748567e-06,153,,,
60049,2.7285399482934736e-05,2.5118624762399122e-05,153,,,
60059,,,153,0.8986999988555908,0.861758828163147,0.8613181114196777
60099,3.956985892727971e-06,5.330457497620955e-06,154,,,
60149,5.912910637562163e-05,2.572654238974792e-06,154,,,
60199,1.711658842395991e-05,2.6023386453744024e-05,154,,,
60249,4.128907676204108e-05,1.5136541833271622e-06,154,,,
60299,7.042091510811588e-06,6.041765573172597e-06,154,,,
60349,7.685312652938592e-07,2.8690274120890535e-06,154,,,
60399,1.2099137165932916e-05,1.3286104149301536e-05,154,,,
60449,1.6710398995201103e-05,6.5483250182296615e-06,154,,,
60449,,,154,0.8999000191688538,0.861758828163147,0.8615584969520569
60499,2.5481516786385328e-05,1.158594386652112e-06,155,,,
60549,8.862812137522269e-07,7.848587983971811e-07,155,,,
60599,2.252048716400168e-06,6.455981747421902e-06,155,,,
60649,1.4746977967661223e-06,1.1297406672383659e-05,155,,,
60699,4.002053174190223e-06,4.3244898506600293e-07,155,,,
60749,6.431699148379266e-06,9.375971421832219e-05,155,,,
60799,7.245139840961201e-06,8.876063475327101e-07,155,,,
60839,,,155,0.9000999927520752,0.8618589639663696,0.861017644405365
60849,1.4396439382835524e-06,8.072222044575028e-06,156,,,
60899,0.00010207351442659274,3.133551581413485e-05,156,,,
60949,7.502681910409592e-06,1.1707644489433733e-06,156,,,
60999,8.795707253739238e-05,1.5607354725943878e-05,156,,,
61049,0.00028984929667785764,4.2351308366050944e-05,156,,,
61099,1.6238878970398218e-06,3.0188957680366002e-05,156,,,
61149,4.4004527808283456e-06,2.195921069869655e-06,156,,,
61199,2.5073186407098547e-05,4.7751427700859495e-06,156,,,
61229,,,156,0.8992000222206116,0.8604968190193176,0.8622796535491943
61249,2.2099027773947455e-05,5.842722657689592e-06,157,,,
61299,2.1553338228841312e-05,1.0183379117734148e-06,157,,,
61349,8.744236765778624e-06,1.9751656509470195e-05,157,,,
61399,1.7271860997425392e-05,1.2722921383101493e-05,157,,,
61449,6.011267714711721e-07,1.78304599103285e-05,157,,,
61499,1.3263319488032721e-05,8.70524763740832e-06,157,,,
61549,1.956791720658657e-06,2.1475123048730893e-06,157,,,
61599,6.054001460142899e-06,1.3841341569786891e-05,157,,,
61619,,,157,0.9034000039100647,0.862419843673706,0.8621193766593933
61649,1.3457940895023057e-07,8.246548759416328e-07,158,,,
61699,6.317096995189786e-05,3.638282942119986e-05,158,,,
61749,4.005517257610336e-05,1.9070565713263932e-06,158,,,
61799,3.2348365493817255e-05,2.4234514057752676e-06,158,,,
61849,4.918655577057507e-06,5.353678261599271e-06,158,,,
61899,5.948782586528978e-07,6.263837235565006e-07,158,,,
61949,8.158741024999472e-07,4.2811907405848615e-06,158,,,
61999,1.0816813755809562e-06,3.51040171153727e-06,158,,,
62009,,,158,0.8995000123977661,0.862540066242218,0.8628205060958862
62049,1.4031093087396584e-06,5.661710474669235e-06,159,,,
62099,2.837791180354543e-05,7.36112133381539e-06,159,,,
62149,3.2544121495448053e-06,1.2737895076497807e-06,159,,,
62199,1.2245791367604397e-06,1.2930835509905592e-05,159,,,
62249,8.0668723967392e-06,3.11705116473604e-05,159,,,
62299,7.376368739642203e-05,0.0005135901155881584,159,,,
62349,7.163592727010837e-06,9.253370080841705e-06,159,,,
62399,2.358161873416975e-05,3.622969234129414e-05,159,,,
62399,,,159,0.9002000093460083,0.8629207015037537,0.8623597621917725
62449,7.250401540659368e-05,4.71741623186972e-06,160,,,
62499,5.202390457270667e-05,0.00048141402658075094,160,,,
62549,7.1335180109599605e-06,0.00012293073814362288,160,,,
62599,2.358516894673812e-06,5.936347520218987e-07,160,,,
62649,4.5584065446746536e-06,7.403323252219707e-07,160,,,
62699,1.4430406736209989e-06,3.0177693588484544e-06,160,,,
62749,7.604908205394167e-07,3.39147527483874e-06,160,,,
62789,,,160,0.9035000205039978,0.8629207015037537,0.8625801205635071
62799,4.817574335902464e-06,2.761278210527962e-06,161,,,
62849,1.7850714357336983e-05,2.9796533453918528e-06,161,,,
62899,0.0001997632789425552,2.289331860083621e-05,161,,,
62949,3.845883838948794e-06,3.341983074278687e-06,161,,,
62999,9.640291864343453e-06,2.5790704967221245e-06,161,,,
63049,4.189661922282539e-05,4.91181538109231e-07,161,,,
63099,3.8848535041324794e-05,0.00012153923307778314,161,,,
63149,1.3982255950395484e-05,2.1385940272011794e-05,161,,,
63179,,,161,0.9010999798774719,0.8630408644676208,0.8627203702926636
63199,2.6205329049844295e-05,2.6095836801687256e-05,162,,,
63249,2.8627586289076135e-05,1.8777540390146896e-05,162,,,
63299,6.735898205079138e-05,0.0002435663336655125,162,,,
63349,4.059436105308123e-05,1.1934290569115547e-06,162,,,
63399,3.544386345311068e-05,3.8868192859808914e-06,162,,,
63449,9.095347195398062e-06,5.24125098309014e-05,162,,,
