train_loss2,step,train_loss1,epoch,train_acc1,test_acc,train_acc2
0.17354659736156464,22899,0.1800684630870819,58,,,
0.2781531512737274,22949,0.2921968698501587,58,,,
0.24619880318641663,22999,0.26765936613082886,58,,,
,23009,,58,0.7757812738418579,0.8601999878883362,0.775861382484436
0.2218354344367981,23049,0.23150219023227692,59,,,
0.19036827981472015,23099,0.21557366847991943,59,,,
0.2087346613407135,23149,0.18599116802215576,59,,,
0.24878478050231934,23199,0.19892756640911102,59,,,
0.32222780585289,23249,0.34557634592056274,59,,,
0.16423289477825165,23299,0.14862804114818573,59,,,
0.21854664385318756,23349,0.22141359746456146,59,,,
0.16734884679317474,23399,0.16590997576713562,59,,,
,23399,,59,0.7806490659713745,0.8593000173568726,0.7786458134651184
0.2630436420440674,23449,0.24077379703521729,60,,,
0.293928325176239,23499,0.2577412724494934,60,,,
0.19829900562763214,23549,0.22498419880867004,60,,,
0.2366548776626587,23599,0.2792019844055176,60,,,
0.17493239045143127,23649,0.17601953446865082,60,,,
0.18341869115829468,23699,0.17764338850975037,60,,,
0.7642396688461304,23749,0.6966435313224792,60,,,
,23789,,60,0.7751001715660095,0.838100016117096,0.7816105484962463
0.14478090405464172,23799,0.15798433125019073,61,,,
0.28328266739845276,23849,0.2969449758529663,61,,,
0.2478639781475067,23899,0.23096568882465363,61,,,
0.16598397493362427,23949,0.18725833296775818,61,,,
0.2884594202041626,23999,0.2495860606431961,61,,,
0.17031174898147583,24049,0.1659853458404541,61,,,
0.275123655796051,24099,0.3245677053928375,61,,,
0.2844839096069336,24149,0.28978878259658813,61,,,
,24179,,61,0.7811498641967773,0.8704000115394592,0.780508816242218
0.20421914756298065,24199,0.16313354671001434,62,,,
0.25091493129730225,24249,0.2726919949054718,62,,,
0.14980781078338623,24299,0.15608392655849457,62,,,
0.18249006569385529,24349,0.2062671184539795,62,,,
0.19866882264614105,24399,0.23036248981952667,62,,,
0.22791142761707306,24449,0.2578428089618683,62,,,
0.3369520604610443,24499,0.34142884612083435,62,,,
0.18210333585739136,24549,0.1768624186515808,62,,,
,24569,,62,0.7727764248847961,0.8697999715805054,0.7798076868057251
0.15349705517292023,24599,0.18746095895767212,63,,,
0.2305828332901001,24649,0.2611040472984314,63,,,
0.23867711424827576,24699,0.25580674409866333,63,,,
0.24141164124011993,24749,0.31246647238731384,63,,,
0.16408735513687134,24799,0.18165980279445648,63,,,
0.23972134292125702,24849,0.263314813375473,63,,,
0.3399573564529419,24899,0.3310742676258087,63,,,
0.23985692858695984,24949,0.2404961884021759,63,,,
,24959,,63,0.7805889248847961,0.8828999996185303,0.7819110751152039
0.1483091562986374,24999,0.17709743976593018,64,,,
0.0992305725812912,25049,0.08662009239196777,64,,,
0.17400896549224854,25099,0.15795649588108063,64,,,
0.19659680128097534,25149,0.18909506499767303,64,,,
0.44064608216285706,25199,0.37892693281173706,64,,,
0.17152035236358643,25249,0.15672791004180908,64,,,
0.27641066908836365,25299,0.24085116386413574,64,,,
0.4288533627986908,25349,0.385020911693573,64,,,
,25349,,64,0.7929487228393555,0.8743000030517578,0.7623196840286255
0.12601909041404724,25399,0.12598206102848053,65,,,
0.15994270145893097,25449,0.17650501430034637,65,,,
0.5623847842216492,25499,0.5403146743774414,65,,,
0.28938356041908264,25549,0.27263545989990234,65,,,
0.1630578190088272,25599,0.1681533306837082,65,,,
0.46427270770072937,25649,0.35878029465675354,65,,,
0.1967572569847107,25699,0.15797920525074005,65,,,
,25739,,65,0.7848758101463318,0.8680999875068665,0.7825720906257629
0.23613132536411285,25749,0.2650316655635834,66,,,
0.24691149592399597,25799,0.23011599481105804,66,,,
0.15620306134223938,25849,0.20190590620040894,66,,,
0.19002294540405273,25899,0.19308771193027496,66,,,
0.20120084285736084,25949,0.19556072354316711,66,,,
0.1748371571302414,25999,0.20378802716732025,66,,,
0.2004764825105667,26049,0.23245157301425934,66,,,
0.36670446395874023,26099,0.2764635682106018,66,,,
,26129,,66,0.7794271111488342,0.86080002784729,0.786678671836853
0.26777711510658264,26149,0.2351139783859253,67,,,
0.5446633100509644,26199,0.5579761266708374,67,,,
0.4519646167755127,26249,0.5341783761978149,67,,,
0.26198530197143555,26299,0.2581252455711365,67,,,
0.24922893941402435,26349,0.24668936431407928,67,,,
0.30775007605552673,26399,0.23920965194702148,67,,,
0.22754134237766266,26449,0.2589251399040222,67,,,
0.2903517186641693,26499,0.3467246890068054,67,,,
,26519,,67,0.7870793342590332,0.8719000220298767,0.7854967713356018
0.25765398144721985,26549,0.2586452066898346,68,,,
0.2903856933116913,26599,0.2992442548274994,68,,,
0.2357906997203827,26649,0.21490950882434845,68,,,
0.13890302181243896,26699,0.13859184086322784,68,,,
0.17599397897720337,26749,0.18731927871704102,68,,,
0.21793897449970245,26799,0.2304888814687729,68,,,
0.21003073453903198,26849,0.24824483692646027,68,,,
0.1732349693775177,26899,0.14515358209609985,68,,,
,26909,,68,0.7821314334869385,0.8765000104904175,0.7838541865348816
0.180789053440094,26949,0.21177290380001068,69,,,
0.18298925459384918,26999,0.18269769847393036,69,,,
0.19994838535785675,27049,0.2143651694059372,69,,,
0.2237936109304428,27099,0.17861172556877136,69,,,
0.30280396342277527,27149,0.3117299973964691,69,,,
0.35608789324760437,27199,0.3495016098022461,69,,,
0.23581324517726898,27249,0.22878538072109222,69,,,
0.6067529916763306,27299,0.5411083698272705,69,,,
,27299,,69,0.7888421416282654,0.8648999929428101,0.7855769395828247
0.3372790515422821,27349,0.3117775321006775,70,,,
0.16576716303825378,27399,0.16898201406002045,70,,,
0.1679430603981018,27449,0.16453585028648376,70,,,
0.27713391184806824,27499,0.27150464057922363,70,,,
0.17899948358535767,27549,0.16844385862350464,70,,,
0.24318064749240875,27599,0.20528948307037354,70,,,
0.37490639090538025,27649,0.31223753094673157,70,,,
,27689,,70,0.7904447317123413,0.8737999796867371,0.7804086804389954
0.16804419457912445,27699,0.15640823543071747,71,,,
0.2585148513317108,27749,0.23234528303146362,71,,,
0.20798416435718536,27799,0.1886601448059082,71,,,
0.1979568749666214,27849,0.2493339627981186,71,,,
0.492994487285614,27899,0.5113527774810791,71,,,
0.22039036452770233,27949,0.27257028222084045,71,,,
0.24537476897239685,27999,0.25010818243026733,71,,,
0.21023626625537872,28049,0.24592562019824982,71,,,
,28079,,71,0.7876402139663696,0.8549000024795532,0.7903245091438293
0.1572335660457611,28099,0.16875424981117249,72,,,
0.5200175642967224,28149,0.5160878896713257,72,,,
0.1773214340209961,28199,0.18601688742637634,72,,,
0.3847212493419647,28249,0.34061336517333984,72,,,
0.2800041437149048,28299,0.2501761317253113,72,,,
0.24080601334571838,28349,0.25643980503082275,72,,,
0.19169218838214874,28399,0.17901448905467987,72,,,
0.14453795552253723,28449,0.14315468072891235,72,,,
,28469,,72,0.7869791388511658,0.8698999881744385,0.7894631624221802
0.15352663397789001,28499,0.1755114644765854,73,,,
0.3790367841720581,28549,0.2870541214942932,73,,,
0.17927099764347076,28599,0.16354575753211975,73,,,
0.3748837113380432,28649,0.3410388231277466,73,,,
0.3262254595756531,28699,0.3707338571548462,73,,,
0.16280657052993774,28749,0.14689794182777405,73,,,
0.2594974637031555,28799,0.23271971940994263,73,,,
0.2930006980895996,28849,0.2621363699436188,73,,,
,28859,,73,0.7891025543212891,0.8791000247001648,0.7881410121917725
0.2707393765449524,28899,0.2898515462875366,74,,,
0.16825149953365326,28949,0.1674952507019043,74,,,
0.13108079135417938,28999,0.153085395693779,74,,,
0.36545321345329285,29049,0.4323282241821289,74,,,
0.720239520072937,29099,0.689368486404419,74,,,
0.4004300534725189,29149,0.3614268898963928,74,,,
0.2097148448228836,29199,0.2401924431324005,74,,,
0.43003231287002563,29249,0.5329592227935791,74,,,
,29249,,74,0.7906049489974976,0.8744000196456909,0.7916266322135925
0.2335304319858551,29299,0.2578813135623932,75,,,
0.40344563126564026,29349,0.3511488139629364,75,,,
0.4210185706615448,29399,0.5770664215087891,75,,,
0.1595846563577652,29449,0.1545451134443283,75,,,
0.19946371018886566,29499,0.24958324432373047,75,,,
0.2434522658586502,29549,0.23328010737895966,75,,,
0.18680518865585327,29599,0.17951369285583496,75,,,
,29639,,75,0.7897235751152039,0.8737999796867371,0.7903044819831848
0.21012218296527863,29649,0.2346561998128891,76,,,
0.18756182491779327,29699,0.1904865950345993,76,,,
0.16716092824935913,29749,0.14834646880626678,76,,,
0.1513328105211258,29799,0.15128043293952942,76,,,
0.24949292838573456,29849,0.26840782165527344,76,,,
0.18500465154647827,29899,0.20705048739910126,76,,,
0.5651760101318359,29949,0.41026362776756287,76,,,
0.25299906730651855,29999,0.2630021572113037,76,,,
,30029,,76,0.7848758101463318,0.8461999893188477,0.7928886413574219
0.1548430621623993,30049,0.17744873464107513,77,,,
0.5033490657806396,30099,0.4430311620235443,77,,,
0.3130330741405487,30149,0.2687787115573883,77,,,
0.2486666738986969,30199,0.2463901937007904,77,,,
0.5097337961196899,30249,0.5260856747627258,77,,,
0.26863211393356323,30299,0.252522349357605,77,,,
0.2207004278898239,30349,0.2424010932445526,77,,,
0.23260612785816193,30399,0.2736928164958954,77,,,
,30419,,77,0.7903044819831848,0.8640000224113464,0.7934895753860474
0.1468951404094696,30449,0.1544254720211029,78,,,
0.10485512763261795,30499,0.13229845464229584,78,,,
0.2538583278656006,30549,0.2678852677345276,78,,,
0.22589468955993652,30599,0.2613649070262909,78,,,
0.21064403653144836,30649,0.24055440723896027,78,,,
0.2178564816713333,30699,0.23535151779651642,78,,,
0.27612918615341187,30749,0.3766891658306122,78,,,
0.2543690502643585,30799,0.2584370970726013,78,,,
,30809,,78,0.778866171836853,0.8671000003814697,0.7944711446762085
0.4452074468135834,30849,0.3476777970790863,79,,,
0.1610814332962036,30899,0.17314103245735168,79,,,
0.2578513026237488,30949,0.2393023818731308,79,,,
0.25560086965560913,30999,0.25133711099624634,79,,,
0.3651174008846283,31049,0.37893033027648926,79,,,
0.13987533748149872,31099,0.125565767288208,79,,,
0.3489748239517212,31149,0.33474716544151306,79,,,
0.5215558409690857,31199,0.5473688840866089,79,,,
,31199,,79,0.7936498522758484,0.8816999793052673,0.788902223110199
0.1410573422908783,31249,0.1471213400363922,80,,,
0.13789407908916473,31299,0.12819282710552216,80,,,
0.4172874391078949,31349,0.39743760228157043,80,,,
0.07290629297494888,31399,0.05185672640800476,80,,,
0.07306009531021118,31449,0.053963012993335724,80,,,
0.12823286652565002,31499,0.09633728861808777,80,,,
0.13205073773860931,31549,0.11727063357830048,80,,,
,31589,,80,0.7990184426307678,0.8902000188827515,0.7237379550933838
0.160852313041687,31599,0.12164817750453949,81,,,
0.21688894927501678,31649,0.1759660542011261,81,,,
0.17259971797466278,31699,0.15903881192207336,81,,,
0.18798941373825073,31749,0.14745064079761505,81,,,
0.15892066061496735,31799,0.14827881753444672,81,,,
0.227891743183136,31849,0.233535498380661,81,,,
0.1414644867181778,31899,0.1644401103258133,81,,,
0.47218984365463257,31949,0.5364388823509216,81,,,
,31979,,81,0.8021434545516968,0.8761000037193298,0.7760817408561707
0.5633314251899719,31999,0.44055116176605225,82,,,
0.5851576328277588,32049,0.6502205729484558,82,,,
0.362156480550766,32099,0.3442782759666443,82,,,
0.2758452594280243,32149,0.27764198184013367,82,,,
0.24140997231006622,32199,0.19154950976371765,82,,,
0.5340362191200256,32249,0.5923150777816772,82,,,
0.21234436333179474,32299,0.23253175616264343,82,,,
0.22850683331489563,32349,0.2349957674741745,82,,,
,32369,,82,0.7909054756164551,0.8791000247001648,0.7885216474533081
0.2947370707988739,32399,0.24953092634677887,83,,,
0.23948261141777039,32449,0.2536758482456207,83,,,
0.39822152256965637,32499,0.4011138081550598,83,,,
0.3132149279117584,32549,0.3374881446361542,83,,,
0.3602694272994995,32599,0.2706473171710968,83,,,
0.21335001289844513,32649,0.23897136747837067,83,,,
0.36547935009002686,32699,0.24616211652755737,83,,,
0.21742551028728485,32749,0.20518144965171814,83,,,
,32759,,83,0.7954727411270142,0.8723999857902527,0.7914663553237915
0.2936897873878479,32799,0.272909551858902,84,,,
0.23736140131950378,32849,0.21682490408420563,84,,,
0.12958994507789612,32899,0.10442989319562912,84,,,
0.2614484131336212,32949,0.23404625058174133,84,,,
0.225363627076149,32999,0.21966655552387238,84,,,
0.20686465501785278,33049,0.21737439930438995,84,,,
0.3363475501537323,33099,0.3091028034687042,84,,,
0.1928994506597519,33149,0.19363181293010712,84,,,
,33149,,84,0.7995192408561707,0.867900013923645,0.7890825271606445
0.27561551332473755,33199,0.28809654712677,85,,,
0.38678884506225586,33249,0.39289233088493347,85,,,
0.10747113078832626,33299,0.0888175442814827,85,,,
0.183150976896286,33349,0.1677190661430359,85,,,
0.21868959069252014,33399,0.19865159690380096,85,,,
0.19343090057373047,33449,0.18854454159736633,85,,,
0.2721097469329834,33499,0.2524646520614624,85,,,
,33539,,85,0.7996394038200378,0.8820000290870667,0.7786858677864075
0.22767424583435059,33549,0.2531795799732208,86,,,
0.13089333474636078,33599,0.13076920807361603,86,,,
0.16105534136295319,33649,0.1529897153377533,86,,,
0.10338454693555832,33699,0.09160807728767395,86,,,
0.28329527378082275,33749,0.24303731322288513,86,,,
0.24345391988754272,33799,0.2256666123867035,86,,,
0.303752601146698,33849,0.2936513423919678,86,,,
0.2672758400440216,33899,0.27328336238861084,86,,,
,33929,,86,0.7992388010025024,0.8816999793052673,0.7770432829856873
0.24799683690071106,33949,0.2754163146018982,87,,,
0.2322751134634018,33999,0.23673465847969055,87,,,
0.36975955963134766,34049,0.3231235146522522,87,,,
0.3471347689628601,34099,0.3494860529899597,87,,,
0.25750014185905457,34149,0.2839556634426117,87,,,
0.23753367364406586,34199,0.2001006305217743,87,,,
0.21777112782001495,34249,0.22743244469165802,87,,,
0.26465266942977905,34299,0.2878853380680084,87,,,
,34319,,87,0.7990384697914124,0.8773999810218811,0.7968950271606445
0.27023136615753174,34349,0.25017860531806946,88,,,
0.20337143540382385,34399,0.20811711251735687,88,,,
0.22733557224273682,34449,0.28179535269737244,88,,,
0.35899850726127625,34499,0.3149041533470154,88,,,
0.24110618233680725,34549,0.268526166677475,88,,,
0.24542959034442902,34599,0.2771186828613281,88,,,
0.217718705534935,34649,0.23515211045742035,88,,,
0.16590523719787598,34699,0.19021199643611908,88,,,
,34709,,88,0.7956330180168152,0.8730000257492065,0.7971754670143127
0.15841002762317657,34749,0.16900213062763214,89,,,
0.11171514540910721,34799,0.14573577046394348,89,,,
0.24609416723251343,34849,0.27824950218200684,89,,,
0.3057653605937958,34899,0.2906242609024048,89,,,
0.06391488760709763,34949,0.0803881287574768,89,,,
0.07711906731128693,34999,0.10401836782693863,89,,,
0.10972743481397629,35049,0.11576337367296219,89,,,
0.1260015368461609,35099,0.14883215725421906,89,,,
,35099,,89,0.7450520992279053,0.8435999751091003,0.805268406867981
0.13026632368564606,35149,0.16493836045265198,90,,,
0.24457617104053497,35199,0.23644199967384338,90,,,
0.23923012614250183,35249,0.27917009592056274,90,,,
0.181094229221344,35299,0.19716255366802216,90,,,
0.24498693645000458,35349,0.2171369045972824,90,,,
0.5479857325553894,35399,0.54844731092453,90,,,
0.24615532159805298,35449,0.23790068924427032,90,,,
,35489,,90,0.7860777378082275,0.878600001335144,0.8012620210647583
0.31674301624298096,35499,0.4348815083503723,91,,,
0.1398618519306183,35549,0.17111925780773163,91,,,
0.25784221291542053,35599,0.24737542867660522,91,,,
0.20888788998126984,35649,0.18137846887111664,91,,,
0.4131653904914856,35699,0.3649230897426605,91,,,
0.22136488556861877,35749,0.22184866666793823,91,,,
0.3024989366531372,35799,0.28200486302375793,91,,,
0.1353273242712021,35849,0.1344018131494522,91,,,
,35879,,91,0.7891225814819336,0.8467000126838684,0.7872195243835449
0.14201346039772034,35899,0.1419423669576645,92,,,
0.16833434998989105,35949,0.16596436500549316,92,,,
0.20216040313243866,35999,0.20208053290843964,92,,,
0.2041630744934082,36049,0.19527998566627502,92,,,
0.26311177015304565,36099,0.25199970602989197,92,,,
0.4288373589515686,36149,0.5702525973320007,92,,,
0.6497671008110046,36199,0.662431001663208,92,,,
0.24144427478313446,36249,0.22336451709270477,92,,,
,36269,,92,0.7924879789352417,0.8816999793052673,0.796093761920929
0.38466447591781616,36299,0.38880497217178345,93,,,
0.2690672278404236,36349,0.2455851435661316,93,,,
0.27456608414649963,36399,0.2522681951522827,93,,,
0.3460671603679657,36449,0.3675805330276489,93,,,
0.2449209839105606,36499,0.27702003717422485,93,,,
0.34741055965423584,36549,0.32014769315719604,93,,,
0.264571875333786,36599,0.22905433177947998,93,,,
0.25922703742980957,36649,0.24481312930583954,93,,,
,36659,,93,0.7995192408561707,0.883400022983551,0.7989984154701233
0.2805047035217285,36699,0.24687330424785614,94,,,
0.3166140019893646,36749,0.37240418791770935,94,,,
0.3202873766422272,36799,0.29164254665374756,94,,,
0.2959689497947693,36849,0.27950817346572876,94,,,
0.5381726026535034,36899,0.4877035617828369,94,,,
0.22103366255760193,36949,0.20930708944797516,94,,,
0.3453221023082733,36999,0.30155664682388306,94,,,
0.9538478851318359,37049,1.0432987213134766,94,,,
,37049,,94,0.802423894405365,0.8791000247001648,0.8014823794364929
0.3012426793575287,37099,0.2799350619316101,95,,,
0.3389481008052826,37149,0.33999937772750854,95,,,
0.2711697816848755,37199,0.2675100564956665,95,,,
0.27205604314804077,37249,0.2777038812637329,95,,,
0.19048352539539337,37299,0.17759950459003448,95,,,
0.18907169997692108,37349,0.20493343472480774,95,,,
0.2291608303785324,37399,0.26821404695510864,95,,,
,37439,,95,0.8012820482254028,0.8830999732017517,0.8017628192901611
0.2520526647567749,37449,0.2321644276380539,96,,,
0.3809456527233124,37499,0.4050006568431854,96,,,
0.18398989737033844,37549,0.1743898242712021,96,,,
0.22449353337287903,37599,0.24978800117969513,96,,,
0.23431232571601868,37649,0.18562331795692444,96,,,
0.1786162108182907,37699,0.1928040236234665,96,,,
0.27038782835006714,37749,0.2615402340888977,96,,,
0.2847839295864105,37799,0.3442036807537079,96,,,
,37829,,96,0.8054487109184265,0.8849999904632568,0.8033854365348816
0.25268223881721497,37849,0.2598321735858917,97,,,
0.2302650660276413,37899,0.2227613925933838,97,,,
0.438552588224411,37949,0.3761315941810608,97,,,
0.2813907563686371,37999,0.2497437298297882,97,,,
0.2332160323858261,38049,0.2559647858142853,97,,,
0.5074463486671448,38099,0.5554677248001099,97,,,
0.4444761872291565,38149,0.3480398654937744,97,,,
0.2534885108470917,38199,0.2543567419052124,97,,,
,38219,,97,0.8044871687889099,0.8693000078201294,0.8037660121917725
0.1809849888086319,38249,0.19636555016040802,98,,,
0.164177805185318,38299,0.15933442115783691,98,,,
0.2551153302192688,38349,0.23571477830410004,98,,,
0.25666579604148865,38399,0.2645656168460846,98,,,
0.34220191836357117,38449,0.27420300245285034,98,,,
0.254528671503067,38499,0.2375575602054596,98,,,
0.12957413494586945,38549,0.11423139274120331,98,,,
0.3239414095878601,38599,0.291975736618042,98,,,
,38609,,98,0.8032451868057251,0.875,0.8012820482254028
0.15973277390003204,38649,0.13864269852638245,99,,,
0.22789308428764343,38699,0.22197836637496948,99,,,
0.4386928677558899,38749,0.4079345166683197,99,,,
0.2123609334230423,38799,0.18798063695430756,99,,,
0.25292152166366577,38849,0.2638060748577118,99,,,
0.16858433187007904,38899,0.16210797429084778,99,,,
0.23283307254314423,38949,0.23739835619926453,99,,,
0.1614808291196823,38999,0.13864292204380035,99,,,
,38999,,99,0.8076121807098389,0.8798999786376953,0.789803683757782
0.1942664235830307,39049,0.201297327876091,100,,,
0.247176855802536,39099,0.27020081877708435,100,,,
0.16224296391010284,39149,0.16880732774734497,100,,,
0.41625913977622986,39199,0.3518194854259491,100,,,
0.15219084918498993,39249,0.1415969729423523,100,,,
0.28829893469810486,39299,0.3630526661872864,100,,,
0.2615303099155426,39349,0.25242719054222107,100,,,
,39389,,100,0.8069911599159241,0.8641999959945679,0.7947315573692322
0.1683388501405716,39399,0.16226649284362793,101,,,
0.19253918528556824,39449,0.2114710807800293,101,,,
0.21557191014289856,39499,0.2591554820537567,101,,,
0.2092832773923874,39549,0.21427102386951447,101,,,
0.2645195424556732,39599,0.24926336109638214,101,,,
0.27680641412734985,39649,0.30135461688041687,101,,,
0.3033854365348816,39699,0.26911666989326477,101,,,
0.2570454478263855,39749,0.22745150327682495,101,,,
,39779,,101,0.8066506385803223,0.8798999786376953,0.8052083253860474
0.22575147449970245,39799,0.21654823422431946,102,,,
0.3274332880973816,39849,0.31229251623153687,102,,,
0.2821046710014343,39899,0.2842181324958801,102,,,
0.19894608855247498,39949,0.19242747128009796,102,,,
0.520302414894104,39999,0.5329389572143555,102,,,
0.2629529535770416,40049,0.2520437240600586,102,,,
0.272418349981308,40099,0.3060820996761322,102,,,
0.5524015426635742,40149,0.5400905013084412,102,,,
,40169,,102,0.8084134459495544,0.8822000026702881,0.8091946840286255
0.20634126663208008,40199,0.23320145905017853,103,,,
0.166712686419487,40249,0.1588939130306244,103,,,
0.2502116858959198,40299,0.24752861261367798,103,,,
0.30019763112068176,40349,0.3866499066352844,103,,,
0.48872461915016174,40399,0.5746333599090576,103,,,
0.391824871301651,40449,0.41181832551956177,103,,,
0.376670777797699,40499,0.430161714553833,103,,,
0.24421828985214233,40549,0.25751161575317383,103,,,
,40559,,103,0.8084936141967773,0.8813999891281128,0.8075921535491943
0.2080707997083664,40599,0.18753217160701752,104,,,
0.23796290159225464,40649,0.209854856133461,104,,,
0.3057872951030731,40699,0.29244107007980347,104,,,
0.3056432604789734,40749,0.3816682696342468,104,,,
0.28747302293777466,40799,0.2560172975063324,104,,,
0.38832876086235046,40849,0.41680583357810974,104,,,
0.2174195498228073,40899,0.24176901578903198,104,,,
0.5636199116706848,40949,0.5433932542800903,104,,,
,40949,,104,0.8099960088729858,0.8766000270843506,0.8091145753860474
0.2573326826095581,40999,0.21738237142562866,105,,,
0.5640126466751099,41049,0.49483373761177063,105,,,
0.24788562953472137,41099,0.22785714268684387,105,,,
0.30810546875,41149,0.2880410850048065,105,,,
0.18798550963401794,41199,0.17326892912387848,105,,,
0.19887278974056244,41249,0.19418974220752716,105,,,
0.4338839054107666,41299,0.3721689283847809,105,,,
,41339,,105,0.8125,0.8860999941825867,0.8074519038200378
0.5097958445549011,41349,0.5428687334060669,106,,,
0.2402985543012619,41399,0.26100438833236694,106,,,
0.617856502532959,41449,0.5654330849647522,106,,,
0.20834611356258392,41499,0.19226710498332977,106,,,
0.2353745698928833,41549,0.24464046955108643,106,,,
0.232939213514328,41599,0.25024667382240295,106,,,
0.263240247964859,41649,0.2296985536813736,106,,,
0.242127925157547,41699,0.23169326782226562,106,,,
,41729,,106,0.8121995329856873,0.8826000094413757,0.8119391202926636
0.25801509618759155,41749,0.25829076766967773,107,,,
0.5182602405548096,41799,0.5053996443748474,107,,,
0.2429979145526886,41849,0.23255698382854462,107,,,
0.2296132743358612,41899,0.23289243876934052,107,,,
0.19507038593292236,41949,0.1922818273305893,107,,,
0.2534656226634979,41999,0.24593400955200195,107,,,
0.2939228117465973,42049,0.2663048207759857,107,,,
0.24769236147403717,42099,0.24827206134796143,107,,,
,42119,,107,0.8126201629638672,0.8853999972343445,0.807111382484436
0.3819645643234253,42149,0.3692057430744171,108,,,
0.6644487380981445,42199,0.6424481272697449,108,,,
0.2871238887310028,42249,0.256801962852478,108,,,
0.24272529780864716,42299,0.2580622136592865,108,,,
0.4760203957557678,42349,0.49000149965286255,108,,,
0.5532675981521606,42399,0.6445595622062683,108,,,
0.47531944513320923,42449,0.4494516849517822,108,,,
0.5181903839111328,42499,0.498779296875,108,,,
,42509,,108,0.8112780451774597,0.8776000142097473,0.8139022588729858
0.5282500982284546,42549,0.4788692593574524,109,,,
0.334856241941452,42599,0.33563706278800964,109,,,
0.2955283522605896,42649,0.2654275596141815,109,,,
0.25754502415657043,42699,0.26040777564048767,109,,,
0.4469929337501526,42749,0.35878342390060425,109,,,
1.1128870248794556,42799,1.1569948196411133,109,,,
0.24535807967185974,42849,0.24499794840812683,109,,,
0.24411641061306,42899,0.22434039413928986,109,,,
,42899,,109,0.8134815692901611,0.886900007724762,0.8099759817123413
0.27404963970184326,42949,0.2969056963920593,110,,,
0.2563522160053253,42999,0.2332846224308014,110,,,
0.23265106976032257,43049,0.21395613253116608,110,,,
0.38778337836265564,43099,0.3952392637729645,110,,,
2.346108913421631,43149,1.96287202835083,110,,,
0.1726531833410263,43199,0.1539209634065628,110,,,
0.24452273547649384,43249,0.20069776475429535,110,,,
,43289,,110,0.8134415149688721,0.8571000099182129,0.8045071959495544
0.18235406279563904,43299,0.17918641865253448,111,,,
0.3771451413631439,43349,0.4187544882297516,111,,,
0.24921542406082153,43399,0.23229503631591797,111,,,
0.2610602080821991,43449,0.23045304417610168,111,,,
0.2133769989013672,43499,0.2239805907011032,111,,,
0.2875240743160248,43549,0.29372233152389526,111,,,
0.2477964460849762,43599,0.2459893673658371,111,,,
0.23654396831989288,43649,0.23536443710327148,111,,,
,43679,,111,0.8118389248847961,0.8547999858856201,0.8071914911270142
0.24502220749855042,43699,0.25206494331359863,112,,,
0.2675184905529022,43749,0.296444296836853,112,,,
0.2731890380382538,43799,0.23906740546226501,112,,,
0.2506190240383148,43849,0.1946430802345276,112,,,
0.28696155548095703,43899,0.2692899703979492,112,,,
0.3641076683998108,43949,0.32299700379371643,112,,,
0.6743603944778442,43999,0.6703585982322693,112,,,
0.2730582654476166,44049,0.2775067389011383,112,,,
,44069,,112,0.8079126477241516,0.880299985408783,0.8080729246139526
0.2294875532388687,44099,0.24415431916713715,113,,,
0.54970383644104,44149,0.4398384094238281,113,,,
0.2739623785018921,44199,0.2360657900571823,113,,,
0.2677205204963684,44249,0.2588326930999756,113,,,
0.576422929763794,44299,0.44865545630455017,113,,,
0.17418190836906433,44349,0.17517662048339844,113,,,
0.25500380992889404,44399,0.2479163557291031,113,,,
0.7568246722221375,44449,0.6381064653396606,113,,,
,44459,,113,0.8131009340286255,0.8806999921798706,0.8129607439041138
0.4402482211589813,44499,0.37989041209220886,114,,,
0.40331292152404785,44549,0.40798529982566833,114,,,
0.25231117010116577,44599,0.24904309213161469,114,,,
0.49248337745666504,44649,0.534859299659729,114,,,
0.21865127980709076,44699,0.2916989028453827,114,,,
0.1573670506477356,44749,0.19385822117328644,114,,,
0.17437247931957245,44799,0.20336470007896423,114,,,
0.20245325565338135,44849,0.2315344363451004,114,,,
,44849,,114,0.801522433757782,0.8729000091552734,0.8144431114196777
0.4646613895893097,44899,0.4576658010482788,115,,,
0.2170393466949463,44949,0.17914354801177979,115,,,
0.35919883847236633,44999,0.43640008568763733,115,,,
0.2550891935825348,45049,0.2552741467952728,115,,,
0.2063765972852707,45099,0.1734725683927536,115,,,
0.1750415414571762,45149,0.19353096187114716,115,,,
0.23604607582092285,45199,0.25787946581840515,115,,,
,45239,,115,0.815665066242218,0.887499988079071,0.8094150424003601
0.23609697818756104,45249,0.26895079016685486,116,,,
1.0244091749191284,45299,0.8052794933319092,116,,,
0.4788793623447418,45349,0.5094339847564697,116,,,
0.20491178333759308,45399,0.1819225400686264,116,,,
0.5032656192779541,45449,0.5090717673301697,116,,,
0.18247540295124054,45499,0.18006564676761627,116,,,
0.5232915282249451,45549,0.5092024803161621,116,,,
0.2724609076976776,45599,0.2839711606502533,116,,,
,45629,,116,0.8174078464508057,0.886900007724762,0.8157652020454407
0.2513280212879181,45649,0.25937196612358093,117,,,
0.3995034694671631,45699,0.34427860379219055,117,,,
0.45095711946487427,45749,0.3823946714401245,117,,,
0.6360756754875183,45799,0.6523911356925964,117,,,
0.2427193522453308,45849,0.25050151348114014,117,,,
0.3160254955291748,45899,0.35966598987579346,117,,,
0.5231988430023193,45949,0.5078621506690979,117,,,
0.41037797927856445,45999,0.41592350602149963,117,,,
