step,epoch,train_loss,val_loss,val_acc,train_acc,test_acc,mix_match_loss
27149,57,,,,,,4.5418841182254255e-05
27199,57,,,,,,4.5299631892703474e-05
27249,57,,,,,,4.5061220589559525e-05
27281,57,,10.999517440795898,0.09880000352859497,,,
27281,57,,,,,0.10000000149011612,
27299,58,,,,,,4.5061220589559525e-05
27349,58,,,,,,4.4822798372479156e-05
27399,58,,,,,,4.470358180697076e-05
27449,58,,,,,,4.434597576619126e-05
27499,58,,,,,,4.434597576619126e-05
27549,58,,,,,,4.410755354911089e-05
27599,58,,,,,,4.3988336983602494e-05
27649,58,,,,,,4.374992931843735e-05
27699,58,,,,,,4.3630716390907764e-05
27749,58,,,,,,4.351150710135698e-05
27799,58,,,,,,4.3273077608319e-05
27841,58,,11.037727355957031,0.09880000352859497,,,
27841,58,,,,,0.10000000149011612,
27849,59,,,,,,4.3035586713813245e-05
27899,59,,,,,,4.2915438825730234e-05
27949,59,,,,,,4.2915438825730234e-05
27999,59,,,,,,4.2677016608649865e-05
28049,59,,,,,,4.255780004314147e-05
28099,59,,,,,,4.231939237797633e-05
28149,59,,,,,,4.208097016089596e-05
28199,59,,,,,,4.196175723336637e-05
28249,59,,,,,,4.1842540667857975e-05
28299,59,,,,,,4.160414755460806e-05
28349,59,,,,,,4.1484934627078474e-05
28399,59,,,,,,4.136572533752769e-05
28401,59,,11.077054977416992,0.09880000352859497,,,
28401,59,,,,,0.10000000149011612,
28449,60,,,,,,4.1246512409998104e-05
28499,60,,,,,,4.088888817932457e-05
28549,60,,,,,,4.076968252775259e-05
28599,60,,,,,,4.076968252775259e-05
28649,60,,,,,,4.053125303471461e-05
28699,60,,,,,,4.041204010718502e-05
28749,60,,,,,,4.017361789010465e-05
28799,60,,,,,,4.0173614252125844e-05
28849,60,,,,,,3.9815979107515886e-05
28899,60,,,,,,3.96967661799863e-05
28949,60,,,,,,3.9577571442350745e-05
28961,60,,11.116297721862793,0.09880000352859497,,,
28961,60,,,,,0.10000000149011612,
28999,61,,,,,,3.945835851482116e-05
29049,61,,,,,,3.933914558729157e-05
29099,61,,,,,,3.9100727008190006e-05
29149,61,,,,,,3.91007233702112e-05
29199,61,,,,,,3.8862319343024865e-05
29249,61,,,,,,3.8623897125944495e-05
29299,61,,,,,,3.85046805604361e-05
29349,61,,,,,,3.8385474908864126e-05
29399,61,,,,,,3.826626198133454e-05
29449,61,,,,,,3.80278579541482e-05
29499,61,,,,,,3.80278579541482e-05
29521,61,,11.154813766479492,0.09880000352859497,,,
29521,61,,,,,0.10000000149011612,
29549,62,,,,,,3.790864138863981e-05
29599,62,,,,,,3.7670222809538245e-05
29649,62,,,,,,3.755100624402985e-05
29699,62,,,,,,3.731258766492829e-05
29749,62,,,,,,3.719337109941989e-05
29799,62,,,,,,3.719337109941989e-05
29849,62,,,,,,3.6954945244360715e-05
29899,62,,,,,,3.695494160638191e-05
29949,62,,,,,,3.6716523027280346e-05
29999,62,,,,,,3.659731009975076e-05
30049,62,,,,,,3.635890607256442e-05
30081,62,,11.192763328552246,0.09880000352859497,,,
30081,62,,,,,0.10000000149011612,
30099,63,,,,,,3.623970042099245e-05
30149,63,,,,,,3.612048749346286e-05
30199,63,,,,,,3.612048749346286e-05
30249,63,,,,,,3.5882061638403684e-05
30299,63,,,,,,3.5882061638403684e-05
30349,63,,,,,,3.564365397323854e-05
30399,63,,,,,,3.5524441045708954e-05
30449,63,,,,,,3.5524441045708954e-05
30499,63,,,,,,3.5166805901098996e-05
30549,63,,,,,,3.5166805901098996e-05
30599,63,,,,,,3.504759297356941e-05
30641,63,,11.227608680725098,0.09880000352859497,,,
30641,63,,,,,0.10000000149011612,
30649,64,,,,,,3.492840187391266e-05
30699,64,,,,,,3.4809188946383074e-05
30749,64,,,,,,3.468997965683229e-05
30799,64,,,,,,3.457077400526032e-05
30849,64,,,,,,3.445155743975192e-05
30899,64,,,,,,3.445155743975192e-05
30949,64,,,,,,3.4093922295141965e-05
30999,64,,,,,,3.4093922295141965e-05
31049,64,,,,,,3.397470936761238e-05
31099,64,,,,,,3.397470936761238e-05
31149,64,,,,,,3.37362835125532e-05
31199,64,,,,,,3.37362835125532e-05
31201,64,,11.260551452636719,0.09880000352859497,,,
31201,64,,,,,0.10000000149011612,
31249,65,,,,,,3.3617077860981226e-05
31299,65,,,,,,3.349786493345164e-05
31349,65,,,,,,3.337865200592205e-05
31399,65,,,,,,3.337865200592205e-05
31449,65,,,,,,3.314025161671452e-05
31499,65,,,,,,3.3021038689184934e-05
31549,65,,,,,,3.2901825761655346e-05
31599,65,,,,,,3.2901825761655346e-05
31649,65,,,,,,3.2901825761655346e-05
31699,65,,,,,,3.266340718255378e-05
31749,65,,,,,,3.266340718255378e-05
31761,65,,11.290695190429688,0.09880000352859497,,,
31761,65,,,,,0.10000000149011612,
31799,66,,,,,,3.2544197893003e-05
31849,66,,,,,,3.242498860345222e-05
31899,66,,,,,,3.230577567592263e-05
31949,66,,,,,,3.230577567592263e-05
31999,66,,,,,,3.2186562748393044e-05
32049,66,,,,,,3.206735345884226e-05
32099,66,,,,,,3.1948140531312674e-05
32149,66,,,,,,3.18289348797407e-05
32199,66,,,,,,3.18289348797407e-05
32249,66,,,,,,3.18289348797407e-05
32299,66,,,,,,3.1590505386702716e-05
32321,66,,11.317346572875977,0.09880000352859497,,,
32321,66,,,,,0.10000000149011612,
32349,67,,,,,,3.1590505386702716e-05
32399,67,,,,,,3.1471321563003585e-05
32449,67,,,,,,3.1471321563003585e-05
32499,67,,,,,,3.123289570794441e-05
32549,67,,,,,,3.123289570794441e-05
32599,67,,,,,,3.123289570794441e-05
32649,67,,,,,,3.111368641839363e-05
32699,67,,,,,,3.099448076682165e-05
32749,67,,,,,,3.099448076682165e-05
32799,67,,,,,,3.0756054911762476e-05
32849,67,,,,,,3.0756054911762476e-05
32881,67,,11.342154502868652,0.09880000352859497,,,
32881,67,,,,,0.10000000149011612,
32899,68,,,,,,3.075605127378367e-05
32949,68,,,,,,3.075605127378367e-05
32999,68,,,,,,3.05176290567033e-05
33049,68,,,,,,3.05176290567033e-05
33099,68,,,,,,3.05176290567033e-05
33149,68,,,,,,3.0398417948163114e-05
33199,68,,,,,,3.0398417948163114e-05
33249,68,,,,,,3.015999391209334e-05
33299,68,,,,,,3.015999391209334e-05
33349,68,,,,,,3.015999391209334e-05
33399,68,,,,,,3.015999391209334e-05
33441,68,,11.364727020263672,0.09880000352859497,,,
33441,68,,,,,0.10000000149011612,
33449,69,,,,,,3.0040780984563753e-05
33499,69,,,,,,2.9921573514002375e-05
33549,69,,,,,,2.9921573514002375e-05
33599,69,,,,,,2.9802364224451594e-05
33649,69,,,,,,2.9802364224451594e-05
33699,69,,,,,,2.9683151296922006e-05
33749,69,,,,,,2.9683151296922006e-05
33799,69,,,,,,2.9563938369392417e-05
33849,69,,,,,,2.9444754545693286e-05
33899,69,,,,,,2.9444754545693286e-05
33949,69,,,,,,2.9444754545693286e-05
33999,69,,,,,,2.9325541618163697e-05
34001,69,,11.383795738220215,0.09880000352859497,,,
34001,69,,,,,0.10000000149011612,
34049,70,,,,,,2.9325541618163697e-05
34099,70,,,,,,2.9325541618163697e-05
34149,70,,,,,,2.9206332328612916e-05
34199,70,,,,,,2.9087119401083328e-05
34249,70,,,,,,2.9087119401083328e-05
34299,70,,,,,,2.9087117582093924e-05
34349,70,,,,,,2.9087117582093924e-05
34399,70,,,,,,2.9087117582093924e-05
34449,70,,,,,,2.896791193052195e-05
34499,70,,,,,,2.8848699002992362e-05
34549,70,,,,,,2.8848699002992362e-05
34561,70,,11.401714324951172,0.09880000352859497,,,
34561,70,,,,,0.10000000149011612,
34599,71,,,,,,2.8848699002992362e-05
34649,71,,,,,,2.8729487894452177e-05
34699,71,,,,,,2.8729487894452177e-05
34749,71,,,,,,2.861027496692259e-05
34799,71,,,,,,2.861027496692259e-05
34849,71,,,,,,2.8491065677371807e-05
34899,71,,,,,,2.837185274984222e-05
34949,71,,,,,,2.837185274984222e-05
34999,71,,,,,,2.837185274984222e-05
35049,71,,,,,,2.837185274984222e-05
35099,71,,,,,,2.837185274984222e-05
35121,71,,11.416156768798828,0.09880000352859497,,,
35121,71,,,,,0.10000000149011612,
35149,72,,,,,,2.8252641641302034e-05
35199,72,,,,,,2.8252641641302034e-05
35249,72,,,,,,2.8252641641302034e-05
35299,72,,,,,,2.8252641641302034e-05
35349,72,,,,,,2.8133428713772446e-05
35399,72,,,,,,2.8014215786242858e-05
35449,72,,,,,,2.8014215786242858e-05
35499,72,,,,,,2.8014215786242858e-05
35549,72,,,,,,2.8014215786242858e-05
35599,72,,,,,,2.8014215786242858e-05
35649,72,,,,,,2.8014215786242858e-05
35681,72,,11.429183959960938,0.09880000352859497,,,
35681,72,,,,,0.10000000149011612,
35699,73,,,,,,2.8014215786242858e-05
35749,73,,,,,,2.7895011953660287e-05
35799,73,,,,,,2.7895011953660287e-05
35849,73,,,,,,2.7775800845120102e-05
35899,73,,,,,,2.7775800845120102e-05
35949,73,,,,,,2.7775800845120102e-05
35999,73,,,,,,2.7656587917590514e-05
36049,73,,,,,,2.7656587917590514e-05
36099,73,,,,,,2.765658609860111e-05
36149,73,,,,,,2.765658609860111e-05
36199,73,,,,,,2.7418191166361794e-05
36241,73,,11.444634437561035,0.09880000352859497,,,
36241,73,,,,,0.10000000149011612,
36249,74,,,,,,2.7418191166361794e-05
36299,74,,,,,,2.7418191166361794e-05
36349,74,,,,,,2.7298978238832206e-05
36399,74,,,,,,2.7298978238832206e-05
36449,74,,,,,,2.7298978238832206e-05
36499,74,,,,,,2.7298978238832206e-05
36549,74,,,,,,2.7298978238832206e-05
36599,74,,,,,,2.7298978238832206e-05
36649,74,,,,,,2.7298978238832206e-05
36699,74,,,,,,2.717976713029202e-05
36749,74,,,,,,2.717976713029202e-05
36799,74,,,,,,2.717976713029202e-05
36801,74,,11.453279495239258,0.09880000352859497,,,
36801,74,,,,,0.10000000149011612,
36849,75,,,,,,2.717976713029202e-05
36899,75,,,,,,2.717976713029202e-05
36949,75,,,,,,2.7060554202762432e-05
36999,75,,,,,,2.7060554202762432e-05
37049,75,,,,,,2.7060554202762432e-05
37099,75,,,,,,2.6941348551190458e-05
37149,75,,,,,,2.6941348551190458e-05
37199,75,,,,,,2.6941348551190458e-05
37249,75,,,,,,2.6941348551190458e-05
37299,75,,,,,,2.6941348551190458e-05
37349,75,,,,,,2.6941348551190458e-05
37361,75,,11.460867881774902,0.09880000352859497,,,
37361,75,,,,,0.10000000149011612,
37399,76,,,,,,2.6941348551190458e-05
37449,76,,,,,,2.6941348551190458e-05
37499,76,,,,,,2.6941348551190458e-05
37549,76,,,,,,2.6822137442650273e-05
37599,76,,,,,,2.6822137442650273e-05
37649,76,,,,,,2.670292633411009e-05
37699,76,,,,,,2.670292633411009e-05
37749,76,,,,,,2.670292633411009e-05
37799,76,,,,,,2.670292633411009e-05
37849,76,,,,,,2.65837134065805e-05
37899,76,,,,,,2.65837134065805e-05
37921,76,,11.473405838012695,0.09880000352859497,,,
37921,76,,,,,0.10000000149011612,
37949,77,,,,,,2.65837134065805e-05
37999,77,,,,,,2.65837134065805e-05
38049,77,,,,,,2.65837134065805e-05
38099,77,,,,,,2.65837134065805e-05
38149,77,,,,,,2.65837134065805e-05
38199,77,,,,,,2.6464500479050912e-05
38249,77,,,,,,2.634529118950013e-05
38299,77,,,,,,2.634529118950013e-05
38349,77,,,,,,2.634529118950013e-05
38399,77,,,,,,2.634529118950013e-05
38449,77,,,,,,2.6226078261970542e-05
38481,77,,11.481901168823242,0.09880000352859497,,,
38481,77,,,,,0.10000000149011612,
38499,78,,,,,,2.6226078261970542e-05
38549,78,,,,,,2.634529118950013e-05
38599,78,,,,,,2.6226078261970542e-05
38649,78,,,,,,2.6226078261970542e-05
38699,78,,,,,,2.6226078261970542e-05
38749,78,,,,,,2.6226078261970542e-05
38799,78,,,,,,2.6226078261970542e-05
38849,78,,,,,,2.6226078261970542e-05
38899,78,,,,,,2.6226078261970542e-05
38949,78,,,,,,2.6106867153430358e-05
38999,78,,,,,,2.6106867153430358e-05
39041,78,,11.486802101135254,0.09880000352859497,,,
39041,78,,,,,0.10000000149011612,
39049,79,,,,,,2.6106867153430358e-05
39099,79,,,,,,2.6106867153430358e-05
39149,79,,,,,,2.6106867153430358e-05
39199,79,,,,,,2.6106867153430358e-05
39249,79,,,,,,2.6106867153430358e-05
39299,79,,,,,,2.6106867153430358e-05
39349,79,,,,,,2.6106867153430358e-05
39399,79,,,,,,2.6106867153430358e-05
39449,79,,,,,,2.6106867153430358e-05
39499,79,,,,,,2.5868444936349988e-05
39549,79,,,,,,2.598765422590077e-05
39599,79,,,,,,2.5869376258924603e-05
39601,79,,11.494330406188965,0.09880000352859497,,,
39601,79,,,,,0.10000000149011612,
39649,80,,,,,,2.5868444936349988e-05
39699,80,,,,,,2.5868444936349988e-05
39749,80,,,,,,2.5868444936349988e-05
39799,80,,,,,,2.5868444936349988e-05
39849,80,,,,,,2.5868444936349988e-05
39899,80,,,,,,2.5868444936349988e-05
39949,80,,,,,,2.5868443117360584e-05
39999,80,,,,,,2.5868443117360584e-05
40049,80,,,,,,2.5868443117360584e-05
40099,80,,,,,,2.5868443117360584e-05
40149,80,,,,,,2.5749239284778014e-05
40161,80,,11.501830101013184,0.09880000352859497,,,
40161,80,,,,,0.10000000149011612,
40199,81,,,,,,2.5749239284778014e-05
40249,81,,,,,,2.574923746578861e-05
40299,81,,,,,,2.574923746578861e-05
40349,81,,,,,,2.574923746578861e-05
40399,81,,,,,,2.563002817623783e-05
40449,81,,,,,,2.563002817623783e-05
40499,81,,,,,,2.563002817623783e-05
40549,81,,,,,,2.563002817623783e-05
40599,81,,,,,,2.563002817623783e-05
40649,81,,,,,,2.563002817623783e-05
40699,81,,,,,,2.5510817067697644e-05
40721,81,,11.5092134475708,0.09880000352859497,,,
40721,81,,,,,0.10000000149011612,
40749,82,,,,,,2.5510817067697644e-05
40799,82,,,,,,2.5510817067697644e-05
40849,82,,,,,,2.5510817067697644e-05
40899,82,,,,,,2.5510817067697644e-05
40949,82,,,,,,2.5510817067697644e-05
40999,82,,,,,,2.5510817067697644e-05
41049,82,,,,,,2.5510817067697644e-05
41099,82,,,,,,2.5510817067697644e-05
41149,82,,,,,,2.5391604140168056e-05
41199,82,,,,,,2.5391604140168056e-05
41249,82,,,,,,2.5391604140168056e-05
41281,82,,11.51810359954834,0.09880000352859497,,,
41281,82,,,,,0.10000000149011612,
41299,83,,,,,,2.5391604140168056e-05
41349,83,,,,,,2.5391604140168056e-05
41399,83,,,,,,2.527239303162787e-05
41449,83,,,,,,2.527239303162787e-05
41499,83,,,,,,2.527239303162787e-05
41549,83,,,,,,2.527239303162787e-05
41599,83,,,,,,2.527239303162787e-05
41649,83,,,,,,2.515320375096053e-05
41699,83,,,,,,2.527239303162787e-05
41749,83,,,,,,2.515320375096053e-05
41799,83,,,,,,2.515320375096053e-05
41841,83,,11.520565032958984,0.09880000352859497,,,
41841,83,,,,,0.10000000149011612,
41849,84,,,,,,2.515320375096053e-05
41899,84,,,,,,2.515320375096053e-05
41949,84,,,,,,2.515320375096053e-05
41999,84,,,,,,2.515320375096053e-05
42049,84,,,,,,2.515320375096053e-05
42099,84,,,,,,2.515320375096053e-05
42149,84,,,,,,2.515320375096053e-05
42199,84,,,,,,2.515320375096053e-05
42249,84,,,,,,2.5033992642420344e-05
42299,84,,,,,,2.5033992642420344e-05
42349,84,,,,,,2.5033992642420344e-05
42399,84,,,,,,2.515320375096053e-05
42401,84,,11.523880004882812,0.09880000352859497,,,
42401,84,,,,,0.10000000149011612,
42449,85,,,,,,2.5033992642420344e-05
42499,85,,,,,,2.515320375096053e-05
42549,85,,,,,,2.5033992642420344e-05
42599,85,,,,,,2.5033992642420344e-05
42649,85,,,,,,2.5033992642420344e-05
42699,85,,,,,,2.5033992642420344e-05
42749,85,,,,,,2.5033992642420344e-05
42799,85,,,,,,2.5033992642420344e-05
42849,85,,,,,,2.5033992642420344e-05
42899,85,,,,,,2.503399082343094e-05
42949,85,,,,,,2.503399082343094e-05
42961,85,,11.527652740478516,0.09880000352859497,,,
42961,85,,,,,0.10000000149011612,
42999,86,,,,,,2.503399082343094e-05
43049,86,,,,,,2.503399082343094e-05
43099,86,,,,,,2.503399082343094e-05
43149,86,,,,,,2.491478153388016e-05
43199,86,,,,,,2.491478153388016e-05
43249,86,,,,,,2.479556860635057e-05
43299,86,,,,,,2.491478153388016e-05
43349,86,,,,,,2.479556860635057e-05
43399,86,,,,,,2.491478153388016e-05
43449,86,,,,,,2.479556860635057e-05
43499,86,,,,,,2.479556860635057e-05
43521,86,,11.53284740447998,0.09880000352859497,,,
43521,86,,,,,0.10000000149011612,
43549,87,,,,,,2.479556860635057e-05
43599,87,,,,,,2.479556860635057e-05
43649,87,,,,,,2.479556860635057e-05
43699,87,,,,,,2.479556860635057e-05
43749,87,,,,,,2.479556860635057e-05
43799,87,,,,,,2.479556860635057e-05
43849,87,,,,,,2.479556860635057e-05
43899,87,,,,,,2.479556860635057e-05
43949,87,,,,,,2.479556860635057e-05
43999,87,,,,,,2.479556860635057e-05
44049,87,,,,,,2.479556860635057e-05
44081,87,,11.538466453552246,0.09880000352859497,,,
44081,87,,,,,0.10000000149011612,
44099,88,,,,,,2.479556860635057e-05
44149,88,,,,,,2.4676366592757404e-05
44199,88,,,,,,2.4676366592757404e-05
44249,88,,,,,,2.4676366592757404e-05
44299,88,,,,,,2.4676366592757404e-05
44349,88,,,,,,2.4676366592757404e-05
44399,88,,,,,,2.4676366592757404e-05
44449,88,,,,,,2.4676366592757404e-05
44499,88,,,,,,2.4557153665227816e-05
44549,88,,,,,,2.4557153665227816e-05
44599,88,,,,,,2.4557153665227816e-05
44641,88,,11.54604434967041,0.09880000352859497,,,
44641,88,,,,,0.10000000149011612,
44649,89,,,,,,2.4557153665227816e-05
44699,89,,,,,,2.4557153665227816e-05
44749,89,,,,,,2.4557153665227816e-05
44799,89,,,,,,2.4557153665227816e-05
44849,89,,,,,,2.4557153665227816e-05
44899,89,,,,,,2.4557153665227816e-05
44949,89,,,,,,2.4437944375677034e-05
44999,89,,,,,,2.4437944375677034e-05
45049,89,,,,,,2.4437944375677034e-05
45099,89,,,,,,2.4437944375677034e-05
45149,89,,,,,,2.4437944375677034e-05
45199,89,,,,,,2.443794255668763e-05
45201,89,,11.54787540435791,0.09880000352859497,,,
45201,89,,,,,0.10000000149011612,
45249,90,,,,,,2.443794255668763e-05
45299,90,,,,,,2.443794255668763e-05
45349,90,,,,,,2.443794255668763e-05
45399,90,,,,,,2.443794255668763e-05
45449,90,,,,,,2.443794255668763e-05
45499,90,,,,,,2.443794255668763e-05
45549,90,,,,,,2.443794255668763e-05
45599,90,,,,,,2.443794255668763e-05
45649,90,,,,,,2.4318731448147446e-05
45699,90,,,,,,2.4318731448147446e-05
45749,90,,,,,,2.4318731448147446e-05
45761,90,,11.555405616760254,0.09880000352859497,,,
45761,90,,,,,0.10000000149011612,
45799,91,,,,,,2.4318731448147446e-05
45849,91,,,,,,2.4318731448147446e-05
45899,91,,,,,,2.4318731448147446e-05
45949,91,,,,,,2.4318731448147446e-05
45999,91,,,,,,2.4318729629158042e-05
46049,91,,,,,,2.4318729629158042e-05
46099,91,,,,,,2.4199518520617858e-05
46149,91,,,,,,2.4199518520617858e-05
46199,91,,,,,,2.4199518520617858e-05
46249,91,,,,,,2.4199518520617858e-05
46299,91,,,,,,2.4199518520617858e-05
46321,91,,11.559621810913086,0.09880000352859497,,,
46321,91,,,,,0.10000000149011612,
46349,92,,,,,,2.4199518520617858e-05
46399,92,,,,,,2.4199518520617858e-05
46449,92,,,,,,2.4199518520617858e-05
46499,92,,,,,,2.4199518520617858e-05
46549,92,,,,,,2.4080309231067076e-05
46599,92,,,,,,2.4199518520617858e-05
46649,92,,,,,,2.4080309231067076e-05
46699,92,,,,,,2.4080309231067076e-05
46749,92,,,,,,2.4080309231067076e-05
46799,92,,,,,,2.4080309231067076e-05
46849,92,,,,,,2.4080309231067076e-05
46881,92,,11.560685157775879,0.09880000352859497,,,
46881,92,,,,,0.10000000149011612,
46899,93,,,,,,2.4080309231067076e-05
46949,93,,,,,,2.4080309231067076e-05
46999,93,,,,,,2.4080309231067076e-05
47049,93,,,,,,2.4080309231067076e-05
47099,93,,,,,,2.4080309231067076e-05
47149,93,,,,,,2.4080309231067076e-05
47199,93,,,,,,2.396109812252689e-05
47249,93,,,,,,2.396109812252689e-05
47299,93,,,,,,2.4080309231067076e-05
47349,93,,,,,,2.4080309231067076e-05
47399,93,,,,,,2.396109812252689e-05
47441,93,,11.562577247619629,0.09880000352859497,,,
47441,93,,,,,0.10000000149011612,
47449,94,,,,,,2.396109812252689e-05
47499,94,,,,,,2.396109812252689e-05
47549,94,,,,,,2.396109812252689e-05
47599,94,,,,,,2.396109812252689e-05
47649,94,,,,,,2.396109812252689e-05
47699,94,,,,,,2.396109812252689e-05
47749,94,,,,,,2.396109812252689e-05
47799,94,,,,,,2.396109812252689e-05
47849,94,,,,,,2.3961096303537488e-05
47899,94,,,,,,2.3961096303537488e-05
47949,94,,,,,,2.3961096303537488e-05
47999,94,,,,,,2.3961096303537488e-05
48001,94,,11.566308975219727,0.09880000352859497,,,
48001,94,,,,,0.10000000149011612,
48049,95,,,,,,2.3961096303537488e-05
48099,95,,,,,,2.3961096303537488e-05
48149,95,,,,,,2.3961096303537488e-05
48199,95,,,,,,2.3961096303537488e-05
48249,95,,,,,,2.3841885194997303e-05
48299,95,,,,,,2.3841885194997303e-05
48349,95,,,,,,2.3841885194997303e-05
48399,95,,,,,,2.3841885194997303e-05
48449,95,,,,,,2.3841885194997303e-05
48499,95,,,,,,2.3841885194997303e-05
48549,95,,,,,,2.3841885194997303e-05
48561,95,,11.572111129760742,0.09880000352859497,,,
48561,95,,,,,0.10000000149011612,
48599,96,,,,,,2.3841885194997303e-05
48649,96,,,,,,2.3841885194997303e-05
48699,96,,,,,,2.3841885194997303e-05
48749,96,,,,,,2.3841885194997303e-05
48799,96,,,,,,2.372267408645712e-05
48849,96,,,,,,2.3841885194997303e-05
48899,96,,,,,,2.372267408645712e-05
48949,96,,,,,,2.372267408645712e-05
48999,96,,,,,,2.3841885194997303e-05
49049,96,,,,,,2.372267408645712e-05
49099,96,,,,,,2.372267408645712e-05
49121,96,,11.573257446289062,0.09880000352859497,,,
49121,96,,,,,0.10000000149011612,
49149,97,,,,,,2.372267408645712e-05
49199,97,,,,,,2.372267408645712e-05
49249,97,,,,,,2.3841885194997303e-05
49299,97,,,,,,2.372267408645712e-05
49349,97,,,,,,2.372267408645712e-05
49399,97,,,,,,2.372267408645712e-05
49449,97,,,,,,2.372267408645712e-05
49499,97,,,,,,2.372267408645712e-05
49549,97,,,,,,2.372267408645712e-05
49599,97,,,,,,2.372267408645712e-05
49649,97,,,,,,2.372267408645712e-05
49681,97,,11.574703216552734,0.09880000352859497,,,
49681,97,,,,,0.10000000149011612,
49699,98,,,,,,2.372267408645712e-05
49749,98,,,,,,2.372267408645712e-05
49799,98,,,,,,2.372267408645712e-05
49849,98,,,,,,2.372267408645712e-05
49899,98,,,,,,2.372267408645712e-05
49949,98,,,,,,2.372267408645712e-05
49999,98,,,,,,2.3603462977916934e-05
50049,98,,,,,,2.3603462977916934e-05
50099,98,,,,,,2.3603462977916934e-05
50149,98,,,,,,2.3603462977916934e-05
50199,98,,,,,,2.3603462977916934e-05
50241,98,,11.581117630004883,0.09880000352859497,,,
50241,98,,,,,0.10000000149011612,
50249,99,,,,,,2.3603462977916934e-05
50299,99,,,,,,2.3603462977916934e-05
50349,99,,,,,,2.3603462977916934e-05
50399,99,,,,,,2.3603462977916934e-05
50449,99,,,,,,2.3603462977916934e-05
50499,99,,,,,,2.3603462977916934e-05
50549,99,,,,,,2.3603462977916934e-05
50599,99,,,,,,2.3603462977916934e-05
50649,99,,,,,,2.3484250050387345e-05
50699,99,,,,,,2.3484250050387345e-05
50749,99,,,,,,2.3484250050387345e-05
50799,99,,,,,,2.3484250050387345e-05
50801,99,,11.586674690246582,0.09880000352859497,,,
50801,99,,,,,0.10000000149011612,
50849,100,,,,,,2.3484250050387345e-05
50899,100,,,,,,2.3484250050387345e-05
50949,100,,,,,,2.3484250050387345e-05
50999,100,,,,,,2.3484250050387345e-05
51049,100,,,,,,2.3484250050387345e-05
51099,100,,,,,,2.3484250050387345e-05
51149,100,,,,,,2.3484250050387345e-05
51199,100,,,,,,2.3484250050387345e-05
51249,100,,,,,,2.3484250050387345e-05
51299,100,,,,,,2.3365048036794178e-05
51349,100,,,,,,2.3484250050387345e-05
51361,100,,11.587149620056152,0.09880000352859497,,,
51361,100,,,,,0.10000000149011612,
51399,101,,,,,,2.3365048036794178e-05
51449,101,,,,,,2.3365048036794178e-05
51499,101,,,,,,2.3365048036794178e-05
51549,101,,,,,,2.3365048036794178e-05
51599,101,,,,,,2.3365048036794178e-05
51649,101,,,,,,2.3365048036794178e-05
51699,101,,,,,,2.3365048036794178e-05
51749,101,,,,,,2.3365048036794178e-05
51799,101,,,,,,2.3365048036794178e-05
51849,101,,,,,,2.3365048036794178e-05
51899,101,,,,,,2.3365048036794178e-05
51921,101,,11.589606285095215,0.09880000352859497,,,
51921,101,,,,,0.10000000149011612,
51949,102,,,,,,2.3365048036794178e-05
51999,102,,,,,,2.3365048036794178e-05
52049,102,,,,,,2.3365048036794178e-05
52099,102,,,,,,2.3365048036794178e-05
52149,102,,,,,,2.3365048036794178e-05
52199,102,,,,,,2.3365048036794178e-05
52249,102,,,,,,2.3365048036794178e-05
52299,102,,,,,,2.3245836928253993e-05
52349,102,,,,,,2.3245836928253993e-05
52399,102,,,,,,2.3245836928253993e-05
52449,102,,,,,,2.3245836928253993e-05
52481,102,,11.594827651977539,0.09880000352859497,,,
52481,102,,,,,0.10000000149011612,
52499,103,,,,,,2.3245836928253993e-05
52549,103,,,,,,2.3245836928253993e-05
52599,103,,,,,,2.3245836928253993e-05
52649,103,,,,,,2.3245836928253993e-05
52699,103,,,,,,2.3245836928253993e-05
52749,103,,,,,,2.3245836928253993e-05
52799,103,,,,,,2.3245836928253993e-05
52849,103,,,,,,2.3245836928253993e-05
52899,103,,,,,,2.3245836928253993e-05
52949,103,,,,,,2.3245836928253993e-05
52999,103,,,,,,2.3245836928253993e-05
53041,103,,11.599075317382812,0.09880000352859497,,,
53041,103,,,,,0.10000000149011612,
53049,104,,,,,,2.3245836928253993e-05
53099,104,,,,,,2.3245836928253993e-05
53149,104,,,,,,2.3245836928253993e-05
53199,104,,,,,,2.312662581971381e-05
53249,104,,,,,,2.312662581971381e-05
53299,104,,,,,,2.312662581971381e-05
53349,104,,,,,,2.312662581971381e-05
53399,104,,,,,,2.312662581971381e-05
53449,104,,,,,,2.312662581971381e-05
53499,104,,,,,,2.312662581971381e-05
53549,104,,,,,,2.312662581971381e-05
53599,104,,,,,,2.312662581971381e-05
53601,104,,11.601475715637207,0.09880000352859497,,,
53601,104,,,,,0.10000000149011612,
53649,105,,,,,,2.312662581971381e-05
53699,105,,,,,,2.312662581971381e-05
53749,105,,,,,,2.312662581971381e-05
53799,105,,,,,,2.312662581971381e-05
53849,105,,,,,,2.312662581971381e-05
53899,105,,,,,,2.312662581971381e-05
53949,105,,,,,,2.312662581971381e-05
53999,105,,,,,,2.312662581971381e-05
54049,105,,,,,,2.3007414711173624e-05
54099,105,,,,,,2.312662581971381e-05
54149,105,,,,,,2.3007414711173624e-05
54161,105,,11.602091789245605,0.09880000352859497,,,
54161,105,,,,,0.10000000149011612,
54199,106,,,,,,2.3007414711173624e-05
54249,106,,,,,,2.312662581971381e-05
54299,106,,,,,,2.312662581971381e-05
