step,epoch,train_loss,val_acc,val_loss,train_acc,test_acc
6449,20,0.9817983508110046,,,,
6499,20,0.8961830139160156,,,,
6549,20,0.9778181910514832,,,,
6551,20,,0.6761000156402588,1.0966546535491943,,
6551,20,,,,0.7004957795143127,0.7609999775886536
6599,21,0.8478150963783264,,,,
6649,21,0.9901230931282043,,,,
6699,21,0.9531639814376831,,,,
6749,21,1.0050039291381836,,,,
6799,21,0.9580530524253845,,,,
6849,21,0.9499493837356567,,,,
6863,21,,0.6647999882698059,1.1102914810180664,,
6863,21,,,,0.6993690133094788,0.7609999775886536
6899,22,0.8692017197608948,,,,
6949,22,1.2144527435302734,,,,
6999,22,1.0646039247512817,,,,
7049,22,0.9576712846755981,,,,
7099,22,1.0306581258773804,,,,
7149,22,0.9198321104049683,,,,
7175,22,,0.5985999703407288,1.2739242315292358,,
7175,22,,,,0.7057792544364929,0.6626999974250793
7199,23,1.0563355684280396,,,,
7249,23,1.0182005167007446,,,,
7299,23,1.1561959981918335,,,,
7349,23,1.1022968292236328,,,,
7399,23,1.0803961753845215,,,,
7449,23,1.0118025541305542,,,,
7487,23,,0.6577000021934509,1.1628856658935547,,
7487,23,,,,0.7076572775840759,0.7462000250816345
7499,24,0.840862512588501,,,,
7549,24,0.80502849817276,,,,
7599,24,1.0087018013000488,,,,
7649,24,1.007627010345459,,,,
7699,24,0.9289122223854065,,,,
7749,24,0.9375997185707092,,,,
7799,24,0.788411021232605,,,,
7799,24,,0.70660001039505,1.0134177207946777,,
7799,24,,,,0.7097105383872986,0.7967000007629395
7849,25,1.080531358718872,,,,
7899,25,0.8895837068557739,,,,
7949,25,0.762740969657898,,,,
7999,25,0.953557014465332,,,,
8049,25,0.9904798865318298,,,,
8099,25,1.1090667247772217,,,,
8111,25,,0.6991999745368958,1.0241045951843262,,
8111,25,,,,0.7129156589508057,0.7943999767303467
8149,26,1.0100018978118896,,,,
8199,26,0.9840209484100342,,,,
8249,26,0.8067920804023743,,,,
8299,26,0.8826783299446106,,,,
8349,26,0.9254519939422607,,,,
8399,26,1.053682804107666,,,,
8423,26,,0.6861000061035156,1.066058874130249,,
8423,26,,,,0.7141676545143127,0.777999997138977
8449,27,1.0395128726959229,,,,
8499,27,1.0168448686599731,,,,
8549,27,1.0516650676727295,,,,
8599,27,0.9672257900238037,,,,
8649,27,0.9867289662361145,,,,
8699,27,1.107362151145935,,,,
8735,27,,0.6777999997138977,1.0807881355285645,,
8735,27,,,,0.716871976852417,0.7646999955177307
8749,28,0.9313229918479919,,,,
8799,28,0.810792088508606,,,,
8849,28,0.9796023368835449,,,,
8899,28,1.0059125423431396,,,,
8949,28,0.9668489098548889,,,,
8999,28,0.8064110279083252,,,,
9047,28,,0.7002000212669373,1.015249490737915,,
9047,28,,,,0.7152444124221802,0.7924000024795532
9049,29,0.9211668968200684,,,,
9099,29,0.8229314088821411,,,,
9149,29,0.9136795401573181,,,,
9199,29,0.968790590763092,,,,
9249,29,0.8163444399833679,,,,
9299,29,1.103051781654358,,,,
9349,29,0.8700374364852905,,,,
9359,29,,0.6625000238418579,1.137239694595337,,
9359,29,,,,0.7192507982254028,0.7495999932289124
9399,30,1.0490989685058594,,,,
9449,30,1.0961260795593262,,,,
9499,30,1.1095163822174072,,,,
9549,30,1.0193541049957275,,,,
9599,30,0.8090389966964722,,,,
9649,30,1.0305248498916626,,,,
9671,30,,0.6905999779701233,1.0435736179351807,,
9671,30,,,,0.7197515964508057,0.7825000286102295
9699,31,0.9429765939712524,,,,
9749,31,0.966878354549408,,,,
9799,31,0.7328912019729614,,,,
9849,31,0.9990054965019226,,,,
9899,31,0.7782915234565735,,,,
9949,31,0.7053417563438416,,,,
9983,31,,0.6769000291824341,1.0699602365493774,,
9983,31,,,,0.7211788892745972,0.7678999900817871
9999,32,1.0567677021026611,,,,
10049,32,0.9693708419799805,,,,
10099,32,0.7882117033004761,,,,
10149,32,0.8995589017868042,,,,
10199,32,0.9964283108711243,,,,
10249,32,1.0235408544540405,,,,
10295,32,,0.7005000114440918,1.0374259948730469,,
10295,32,,,,0.7224308848381042,0.7950999736785889
10299,33,0.9040849804878235,,,,
10349,33,1.0336140394210815,,,,
10399,33,0.7530660629272461,,,,
10449,33,0.8740162253379822,,,,
10499,33,0.9562445878982544,,,,
10549,33,1.0757542848587036,,,,
10599,33,1.0442345142364502,,,,
10607,33,,0.6973000168800354,1.0438423156738281,,
10607,33,,,,0.7256109714508057,0.7886000275611877
10649,34,0.9149543046951294,,,,
10699,34,0.9952868223190308,,,,
10749,34,1.0688804388046265,,,,
10799,34,0.9165991544723511,,,,
10849,34,0.8438408374786377,,,,
10899,34,0.8147833347320557,,,,
10919,34,,0.6658999919891357,1.1197212934494019,,
10919,34,,,,0.7270632982254028,0.7455000281333923
10949,35,1.0480942726135254,,,,
10999,35,0.8955157995223999,,,,
11049,35,0.8545868396759033,,,,
11099,35,0.9970382452011108,,,,
11149,35,0.951992392539978,,,,
11199,35,1.1124025583267212,,,,
11231,35,,0.6603999733924866,1.0889320373535156,,
11231,35,,,,0.7258113026618958,0.7462000250816345
11249,36,1.0579315423965454,,,,
11299,36,0.8475247621536255,,,,
11349,36,0.9690636396408081,,,,
11399,36,0.9235155582427979,,,,
11449,36,1.0223966836929321,,,,
11499,36,0.8875482678413391,,,,
11543,36,,0.6692000031471252,1.1105501651763916,,
11543,36,,,,0.7268629670143127,0.7588000297546387
11549,37,0.7472562193870544,,,,
11599,37,1.0010218620300293,,,,
11649,37,0.8528774976730347,,,,
11699,37,1.080662727355957,,,,
11749,37,1.0581161975860596,,,,
11799,37,1.1924769878387451,,,,
11849,37,0.914959192276001,,,,
11855,37,,0.6924999952316284,1.0362017154693604,,
11855,37,,,,0.7242087125778198,0.7886000275611877
11899,38,0.7718195915222168,,,,
11949,38,0.9188844561576843,,,,
11999,38,0.9305869340896606,,,,
12049,38,0.6929751038551331,,,,
12099,38,0.8353925943374634,,,,
12149,38,0.8503401279449463,,,,
12167,38,,0.7017999887466431,1.027988314628601,,
12167,38,,,,0.7276642918586731,0.7957000136375427
12199,39,0.8515429496765137,,,,
12249,39,0.7865057587623596,,,,
12299,39,0.9273512363433838,,,,
12349,39,0.8634001612663269,,,,
12399,39,0.9013893008232117,,,,
12449,39,0.9221845865249634,,,,
12479,39,,0.675599992275238,1.068358302116394,,
12479,39,,,,0.7289913892745972,0.7620999813079834
12499,40,0.8699427843093872,,,,
12549,40,0.8706108331680298,,,,
12599,40,1.1160045862197876,,,,
12649,40,1.151190996170044,,,,
12699,40,0.7511828541755676,,,,
12749,40,0.8736768364906311,,,,
12791,40,,0.6899999976158142,1.0504851341247559,,
12791,40,,,,0.7284154891967773,0.788100004196167
12799,41,0.8597052693367004,,,,
12849,41,0.9349556565284729,,,,
12899,41,1.0014997720718384,,,,
12949,41,0.9855794906616211,,,,
12999,41,0.8606843948364258,,,,
13049,41,0.8075702786445618,,,,
13099,41,0.842626690864563,,,,
13103,41,,0.6721000075340271,1.0887839794158936,,
13103,41,,,,0.7307441830635071,0.7666000127792358
13149,42,0.895021915435791,,,,
13199,42,0.9422564506530762,,,,
13249,42,0.9718954563140869,,,,
13299,42,1.000814437866211,,,,
13349,42,1.0336284637451172,,,,
13399,42,1.194635272026062,,,,
13415,42,,0.5800999999046326,1.3547648191452026,,
13415,42,,,,0.7304186820983887,0.6492999792098999
13449,43,0.8189640045166016,,,,
13499,43,0.986197829246521,,,,
13549,43,1.0562610626220703,,,,
13599,43,0.850903332233429,,,,
13649,43,1.0307223796844482,,,,
13699,43,0.8304330706596375,,,,
13727,43,,0.6913999915122986,1.0476807355880737,,
13727,43,,,,0.7318209409713745,0.7851999998092651
13749,44,0.835004448890686,,,,
13799,44,0.9953972101211548,,,,
13849,44,1.1094954013824463,,,,
13899,44,0.619931697845459,,,,
13949,44,1.0762158632278442,,,,
13999,44,0.8595547676086426,,,,
14039,44,,0.6800000071525574,1.08103346824646,,
14039,44,,,,0.7302183508872986,0.771399974822998
14049,45,0.9497879147529602,,,,
14099,45,0.6678854823112488,,,,
14149,45,1.0293614864349365,,,,
14199,45,1.0218173265457153,,,,
14249,45,0.9602422714233398,,,,
14299,45,0.8888633847236633,,,,
14349,45,0.8517325520515442,,,,
14351,45,,0.6804999709129333,1.0697855949401855,,
14351,45,,,,0.7336238026618958,0.7828999757766724
14399,46,0.9696139097213745,,,,
14449,46,1.000784158706665,,,,
14499,46,0.9240490198135376,,,,
14549,46,1.0382606983184814,,,,
14599,46,0.8742278218269348,,,,
14649,46,0.8916609287261963,,,,
14663,46,,0.5953999757766724,1.3553781509399414,,
14663,46,,,,0.7342748641967773,0.6489999890327454
14699,47,0.9644765853881836,,,,
14749,47,0.9911376237869263,,,,
14799,47,0.7837154865264893,,,,
14849,47,0.8474719524383545,,,,
14899,47,1.0855711698532104,,,,
14949,47,0.9271500706672668,,,,
14975,47,,0.7098000049591064,1.0147619247436523,,
14975,47,,,,0.7364282608032227,0.8021000027656555
14999,48,0.945245087146759,,,,
15049,48,0.8039087653160095,,,,
15099,48,1.307162880897522,,,,
15149,48,0.7879034280776978,,,,
15199,48,0.981317937374115,,,,
15249,48,0.9976286888122559,,,,
15287,48,,0.670199990272522,1.110226035118103,,
15287,48,,,,0.7354767918586731,0.7696999907493591
15299,49,1.0068435668945312,,,,
15349,49,0.9553990364074707,,,,
15399,49,0.9334628582000732,,,,
15449,49,0.9200946688652039,,,,
15499,49,1.088488221168518,,,,
15549,49,1.019249439239502,,,,
15599,49,0.8618577718734741,,,,
15599,49,,0.6847000122070312,1.058044195175171,,
15599,49,,,,0.7353014945983887,0.7732999920845032
15649,50,0.8529757857322693,,,,
15699,50,1.0698370933532715,,,,
15749,50,1.2189682722091675,,,,
15799,50,0.9576460719108582,,,,
15849,50,1.0496801137924194,,,,
15899,50,1.0155603885650635,,,,
15911,50,,0.692300021648407,1.0709830522537231,,
15911,50,,,,0.7386819124221802,0.7760999798774719
15949,51,1.050192952156067,,,,
15999,51,0.9352490305900574,,,,
16049,51,0.8697695732116699,,,,
16099,51,0.9218814373016357,,,,
16149,51,0.87211012840271,,,,
16199,51,0.8940515518188477,,,,
16223,51,,0.7127000093460083,1.0023201704025269,,
16223,51,,,,0.7363781929016113,0.8087999820709229
16249,52,0.882874071598053,,,,
16299,52,1.0180439949035645,,,,
16349,52,0.709631621837616,,,,
16399,52,0.9625390768051147,,,,
16449,52,0.794440746307373,,,,
16499,52,0.9349920749664307,,,,
16535,52,,0.7153000235557556,1.0049632787704468,,
16535,52,,,,0.7354016304016113,0.8205000162124634
16549,53,0.9163312911987305,,,,
16599,53,1.0392378568649292,,,,
16649,53,0.8780533671379089,,,,
16699,53,1.3019449710845947,,,,
16749,53,0.8989983797073364,,,,
16799,53,0.7681544423103333,,,,
16847,53,,0.6704999804496765,1.1197813749313354,,
16847,53,,,,0.7357271909713745,0.751800000667572
16849,54,0.8610481023788452,,,,
16899,54,0.6451629400253296,,,,
16949,54,0.9538458585739136,,,,
16999,54,0.7813224792480469,,,,
17049,54,0.9002091288566589,,,,
17099,54,0.8841131925582886,,,,
17149,54,0.9535620808601379,,,,
17159,54,,0.7006000280380249,1.0322214365005493,,
17159,54,,,,0.7394331097602844,0.79830002784729
17199,55,1.053161382675171,,,,
17249,55,1.0001964569091797,,,,
17299,55,0.729511559009552,,,,
17349,55,0.8863296508789062,,,,
17399,55,0.9657757878303528,,,,
17449,55,0.6903640627861023,,,,
17471,55,,0.6636000275611877,1.143043041229248,,
17471,55,,,,0.7363531589508057,0.745199978351593
17499,56,0.8315763473510742,,,,
17549,56,0.9073914289474487,,,,
17599,56,0.9368083477020264,,,,
17649,56,0.9147375822067261,,,,
17699,56,1.100548267364502,,,,
17749,56,1.072066307067871,,,,
17783,56,,0.7009000182151794,1.0081291198730469,,
17783,56,,,,0.7370292544364929,0.8032000064849854
17799,57,0.8172895312309265,,,,
17849,57,0.9251139760017395,,,,
17899,57,1.0445969104766846,,,,
17949,57,0.8576369881629944,,,,
17999,57,0.8914046883583069,,,,
18049,57,0.8965264558792114,,,,
18095,57,,0.6776999831199646,1.0973764657974243,,
18095,57,,,,0.7402844429016113,0.7712000012397766
18099,58,1.1024012565612793,,,,
18149,58,0.8276275992393494,,,,
18199,58,1.0540058612823486,,,,
18249,58,0.7332092523574829,,,,
18299,58,0.8836775422096252,,,,
18349,58,0.9363106489181519,,,,
18399,58,0.9694646000862122,,,,
18407,58,,0.6679999828338623,1.1310045719146729,,
18407,58,,,,0.7403846383094788,0.7512999773025513
18449,59,0.9293251037597656,,,,
18499,59,0.8830854296684265,,,,
18549,59,0.9258447885513306,,,,
18599,59,0.9490888714790344,,,,
18649,59,0.8195586800575256,,,,
18699,59,0.8324819803237915,,,,
18719,59,,0.7340999841690063,0.9578612446784973,,
18719,59,,,,0.7362279891967773,0.8385999798774719
18749,60,0.6363145112991333,,,,
18799,60,0.7036297917366028,,,,
18849,60,0.7386411428451538,,,,
18899,60,0.6553890109062195,,,,
18949,60,0.6859193444252014,,,,
18999,60,0.645054280757904,,,,
19031,60,,0.7741000056266785,0.8540418744087219,,
19031,60,,,,0.7863581776618958,0.8885999917984009
19049,61,0.6633011102676392,,,,
19099,61,0.7452307343482971,,,,
19149,61,0.8692559599876404,,,,
19199,61,0.7332676649093628,,,,
19249,61,0.705155074596405,,,,
19299,61,0.770478367805481,,,,
19343,61,,0.7723000049591064,0.8586857318878174,,
19343,61,,,,0.8030849099159241,0.8906000256538391
19349,62,0.7596210837364197,,,,
19399,62,0.6322609186172485,,,,
19449,62,0.8885781764984131,,,,
19499,62,0.8268118500709534,,,,
19549,62,0.5305829048156738,,,,
19599,62,0.62343829870224,,,,
19649,62,0.5760594606399536,,,,
19655,62,,0.7753999829292297,0.8552919626235962,,
19655,62,,,,0.8120993375778198,0.8898000121116638
19699,63,0.5840162634849548,,,,
19749,63,0.9260178804397583,,,,
19799,63,0.47740909457206726,,,,
19849,63,0.5404632687568665,,,,
19899,63,0.8360351324081421,,,,
19949,63,0.6529102325439453,,,,
19967,63,,0.7742999792098999,0.8601731657981873,,
19967,63,,,,0.8159805536270142,0.8894000053405762
19999,64,0.892356276512146,,,,
20049,64,0.7720356583595276,,,,
20099,64,0.7386971712112427,,,,
20149,64,0.8035368323326111,,,,
20199,64,0.5665222406387329,,,,
20249,64,0.6695421934127808,,,,
20279,64,,0.7684000134468079,0.8740376830101013,,
20279,64,,,,0.8205879330635071,0.8840000033378601
20299,65,0.47845345735549927,,,,
20349,65,0.8932905793190002,,,,
20399,65,0.8137494921684265,,,,
20449,65,0.719982385635376,,,,
20499,65,0.735891580581665,,,,
20549,65,0.6057785153388977,,,,
20591,65,,0.7696999907493591,0.8766183853149414,,
20591,65,,,,0.8257962465286255,0.8819000124931335
20599,66,0.5005902051925659,,,,
20649,66,0.5579048991203308,,,,
20699,66,0.5098073482513428,,,,
20749,66,0.6150195002555847,,,,
20799,66,0.6555498242378235,,,,
20849,66,0.7994183301925659,,,,
20899,66,0.7987935543060303,,,,
20903,66,,0.7689999938011169,0.8892642855644226,,
20903,66,,,,0.8305038213729858,0.880299985408783
20949,67,0.8045377135276794,,,,
20999,67,0.4592272639274597,,,,
21049,67,0.4402583837509155,,,,
21099,67,0.5310971140861511,,,,
21149,67,0.5915244817733765,,,,
21199,67,0.5138362646102905,,,,
21215,67,,0.7578999996185303,0.9228518605232239,,
21215,67,,,,0.8372145295143127,0.8676999807357788
21249,68,0.7140154242515564,,,,
21299,68,0.5561192035675049,,,,
21349,68,0.6645854711532593,,,,
21399,68,0.6592687964439392,,,,
21449,68,0.6445716619491577,,,,
21499,68,0.5259473919868469,,,,
21527,68,,0.760699987411499,0.921562135219574,,
21527,68,,,,0.8386167883872986,0.8689000010490417
21549,69,0.5279478430747986,,,,
21599,69,0.5773828029632568,,,,
21649,69,0.6189463138580322,,,,
21699,69,0.7737264037132263,,,,
21749,69,0.5543127655982971,,,,
21799,69,0.7023436427116394,,,,
21839,69,,0.7519999742507935,0.9548023343086243,,
21839,69,,,,0.8429237008094788,0.8571000099182129
21849,70,0.6790268421173096,,,,
21899,70,0.5034541487693787,,,,
21949,70,0.49294570088386536,,,,
21999,70,0.6550429463386536,,,,
22049,70,0.5307860374450684,,,,
22099,70,0.6697214841842651,,,,
22149,70,0.7980697751045227,,,,
22151,70,,0.7588000297546387,0.9467554688453674,,
22151,70,,,,0.8455528616905212,0.858299970626831
22199,71,0.5954469442367554,,,,
22249,71,0.5016966462135315,,,,
22299,71,0.4335630536079407,,,,
22349,71,0.5567615032196045,,,,
22399,71,0.644349992275238,,,,
22449,71,0.46423423290252686,,,,
22463,71,,0.7421000003814697,0.9953328371047974,,
22463,71,,,,0.8509865999221802,0.8407999873161316
22499,72,0.493245393037796,,,,
22549,72,0.45189040899276733,,,,
22599,72,0.5313941836357117,,,,
22649,72,0.42300301790237427,,,,
22699,72,0.7576959133148193,,,,
22749,72,0.7628263235092163,,,,
22775,72,,0.7538999915122986,0.9660084843635559,,
22775,72,,,,0.852614164352417,0.8608999848365784
22799,73,0.4770947992801666,,,,
22849,73,0.6485453844070435,,,,
22899,73,0.35548457503318787,,,,
22949,73,0.42729952931404114,,,,
22999,73,0.3427485525608063,,,,
23049,73,0.5460953116416931,,,,
23087,73,,0.7466999888420105,1.007456660270691,,
23087,73,,,,0.8560696840286255,0.8533999919891357
23099,74,0.5258353352546692,,,,
23149,74,0.43546542525291443,,,,
23199,74,0.4715019762516022,,,,
23249,74,0.6417626738548279,,,,
23299,74,0.36819031834602356,,,,
23349,74,0.41551679372787476,,,,
23399,74,0.5116081237792969,,,,
23399,74,,0.7445999979972839,1.0175200700759888,,
23399,74,,,,0.8576722741127014,0.848800003528595
23449,75,0.4146471321582794,,,,
23499,75,0.5176469683647156,,,,
23549,75,0.614734411239624,,,,
23599,75,0.3962380588054657,,,,
23649,75,0.5130124092102051,,,,
23699,75,0.4785575270652771,,,,
23711,75,,0.7389000058174133,1.0409306287765503,,
23711,75,,,,0.8595502972602844,0.8452000021934509
23749,76,0.5610254406929016,,,,
23799,76,0.5899488925933838,,,,
23849,76,0.5414302945137024,,,,
23899,76,0.5138550996780396,,,,
23949,76,0.4807699918746948,,,,
23999,76,0.48697829246520996,,,,
24023,76,,0.730400025844574,1.0857923030853271,,
24023,76,,,,0.8625050187110901,0.823199987411499
24049,77,0.6093719005584717,,,,
24099,77,0.48549890518188477,,,,
24149,77,0.48292315006256104,,,,
24199,77,0.5786909461021423,,,,
24249,77,0.6232941150665283,,,,
24299,77,0.4316544532775879,,,,
24335,77,,0.733299970626831,1.074424147605896,,
24335,77,,,,0.8661859035491943,0.8406999707221985
24349,78,0.3838719129562378,,,,
24399,78,0.4826037585735321,,,,
24449,78,0.6118638515472412,,,,
24499,78,0.31527453660964966,,,,
24549,78,0.48845481872558594,,,,
24599,78,0.5296018719673157,,,,
24647,78,,0.7387999892234802,1.0835490226745605,,
24647,78,,,,0.8644331097602844,0.8366000056266785
24649,79,0.4322253167629242,,,,
24699,79,0.4197118878364563,,,,
24749,79,0.5737905502319336,,,,
24799,79,0.4474060833454132,,,,
24849,79,0.5801689624786377,,,,
24899,79,0.5537893176078796,,,,
24949,79,0.4901486039161682,,,,
24959,79,,0.7218000292778015,1.157038688659668,,
24959,79,,,,0.8684144616127014,0.8149999976158142
24999,80,0.3780469000339508,,,,
25049,80,0.4806695580482483,,,,
25099,80,0.4590671956539154,,,,
25149,80,0.39961689710617065,,,,
25199,80,0.32846444845199585,,,,
25249,80,0.5120862126350403,,,,
25271,80,,0.7301999926567078,1.1394585371017456,,
25271,80,,,,0.8690404891967773,0.8342999815940857
25299,81,0.43943244218826294,,,,
25349,81,0.43389415740966797,,,,
25399,81,0.5076907277107239,,,,
25449,81,0.3823474049568176,,,,
25499,81,0.4321785569190979,,,,
25549,81,0.4726223349571228,,,,
25583,81,,0.7215999960899353,1.1353439092636108,,
25583,81,,,,0.8752253651618958,0.8246999979019165
25599,82,0.3614627718925476,,,,
25649,82,0.3685998022556305,,,,
25699,82,0.4402124583721161,,,,
25749,82,0.3872627019882202,,,,
25799,82,0.3241257965564728,,,,
25849,82,0.6526135206222534,,,,
25895,82,,0.7346000075340271,1.1540753841400146,,
25895,82,,,,0.8698667883872986,0.8409000039100647
25899,83,0.30935826897621155,,,,
25949,83,0.5107040405273438,,,,
25999,83,0.5034565925598145,,,,
26049,83,0.46367210149765015,,,,
26099,83,0.3764404058456421,,,,
26149,83,0.4068281054496765,,,,
26199,83,0.45487621426582336,,,,
26207,83,,0.7211999893188477,1.1846898794174194,,
26207,83,,,,0.8766276240348816,0.8215000033378601
26249,84,0.4245985746383667,,,,
26299,84,0.3604777157306671,,,,
26349,84,0.3740546405315399,,,,
26399,84,0.46678921580314636,,,,
26449,84,0.6240974068641663,,,,
26499,84,0.5577014684677124,,,,
26519,84,,0.7289999723434448,1.1839029788970947,,
26519,84,,,,0.8782551884651184,0.8223999738693237
26549,85,0.4121740460395813,,,,
26599,85,0.49119821190834045,,,,
26649,85,0.46559765934944153,,,,
26699,85,0.4175707697868347,,,,
26749,85,0.4452289938926697,,,,
26799,85,0.569288432598114,,,,
