step,epoch,train_loss,val_acc1,val_acc2,test_acc,train_acc1,train_acc2
24335,77,,0.5827000141143799,0.5821999907493591,,,
24335,77,,,,0.590585470199585,0.5563401579856873,0.5582432150840759
24349,78,0.17111161351203918,,,,,
24399,78,0.16556617617607117,,,,,
24449,78,0.21164822578430176,,,,,
24499,78,0.1398816704750061,,,,,
24549,78,0.1589301973581314,,,,,
24599,78,0.1296463906764984,,,,,
24647,78,,0.5855000019073486,0.5817000269889832,,,
24647,78,,,,0.5924643874168396,0.5590444803237915,0.5599709749221802
24649,79,0.1432047337293625,,,,,
24699,79,0.16528275609016418,,,,,
24749,79,0.21769019961357117,,,,,
24799,79,0.1887960582971573,,,,,
24849,79,0.1779886931180954,,,,,
24899,79,0.128314808011055,,,,,
24949,79,0.13766807317733765,,,,,
24959,79,,0.5842999815940857,0.580299973487854,,,
24959,79,,,,0.5914754867553711,0.5610476732254028,0.5619741678237915
24999,80,0.15668851137161255,,,,,
25049,80,0.19139529764652252,,,,,
25099,80,0.2041514366865158,,,,,
25149,80,0.18450099229812622,,,,,
25199,80,0.18817631900310516,,,,,
25249,80,0.2247849702835083,,,,,
25271,80,,0.5888000130653381,0.5900999903678894,,,
25271,80,,,,0.5998813509941101,0.5650039911270142,0.5649288892745972
25299,81,0.16376999020576477,,,,,
25349,81,0.1415131837129593,,,,,
25399,81,0.17442353069782257,,,,,
25449,81,0.17150190472602844,,,,,
25499,81,0.11637130379676819,,,,,
25549,81,0.15054289996623993,,,,,
25583,81,,0.5870000123977661,0.5903000235557556,,,
25583,81,,,,0.599782407283783,0.5667067170143127,0.5652543902397156
25599,82,0.17796970903873444,,,,,
25649,82,0.14014029502868652,,,,,
25699,82,0.1750032603740692,,,,,
25749,82,0.13810543715953827,,,,,
25799,82,0.1457245945930481,,,,,
25849,82,0.1841495931148529,,,,,
25895,82,,0.5917999744415283,0.5892000198364258,,,
25895,82,,,,0.6022547483444214,0.5664563179016113,0.5666316151618958
25899,83,0.15799149870872498,,,,,
25949,83,0.13378991186618805,,,,,
25999,83,0.2143479287624359,,,,,
26049,83,0.12148919701576233,,,,,
26099,83,0.1977904886007309,,,,,
26149,83,0.14664632081985474,,,,,
26199,83,0.135689839720726,,,,,
26207,83,,0.5925999879837036,0.5906999707221985,,,
26207,83,,,,0.5996835231781006,0.5687600374221802,0.5684595108032227
26249,84,0.1640026569366455,,,,,
26299,84,0.15300077199935913,,,,,
26349,84,0.18642544746398926,,,,,
26399,84,0.14693918824195862,,,,,
26449,84,0.1402215212583542,,,,,
26499,84,0.16801482439041138,,,,,
26519,84,,0.5942000150680542,0.5982999801635742,,,
26519,84,,,,0.6005735993385315,0.5707131624221802,0.5718148946762085
26549,85,0.17636455595493317,,,,,
26599,85,0.152511864900589,,,,,
26649,85,0.15087643265724182,,,,,
26699,85,0.18854238092899323,,,,,
26749,85,0.14512015879154205,,,,,
26799,85,0.16273857653141022,,,,,
26831,85,,0.5946000218391418,0.5972999930381775,,,
26831,85,,,,0.6049248576164246,0.5735927224159241,0.5746194124221802
26849,86,0.14750424027442932,,,,,
26899,86,0.16820783913135529,,,,,
26949,86,0.13854560256004333,,,,,
26999,86,0.208359494805336,,,,,
27049,86,0.208830788731575,,,,,
27099,86,0.20314033329486847,,,,,
27143,86,,0.5986999869346619,0.5989000201225281,,,
27143,86,,,,0.6103639006614685,0.5736678838729858,0.5738932490348816
27149,87,0.16719713807106018,,,,,
27199,87,0.14560773968696594,,,,,
27249,87,0.14853966236114502,,,,,
27299,87,0.11337291449308395,,,,,
27349,87,0.16498742997646332,,,,,
27399,87,0.15182018280029297,,,,,
27449,87,0.18434441089630127,,,,,
27455,87,,0.5956000089645386,0.5906999707221985,,,
27455,87,,,,0.6117483973503113,0.5798026919364929,0.5784505009651184
27499,88,0.15409544110298157,,,,,
27549,88,0.19122593104839325,,,,,
27599,88,0.13053563237190247,,,,,
27649,88,0.19589342176914215,,,,,
27699,88,0.1598043441772461,,,,,
27749,88,0.184160515666008,,,,,
27767,88,,0.6014999747276306,0.598800003528595,,,
27767,88,,,,0.6067048907279968,0.5801031589508057,0.5792518258094788
27799,89,0.19641536474227905,,,,,
27849,89,0.13369213044643402,,,,,
27899,89,0.1659385710954666,,,,,
27949,89,0.14419905841350555,,,,,
27999,89,0.1543854922056198,,,,,
28049,89,0.14568227529525757,,,,,
28079,89,,0.5976999998092651,0.6011000275611877,,,
28079,89,,,,0.6096716523170471,0.5796023607254028,0.5787510275840759
28099,90,0.16833071410655975,,,,,
28149,90,0.16609928011894226,,,,,
28199,90,0.19522114098072052,,,,,
28249,90,0.168176531791687,,,,,
28299,90,0.15042662620544434,,,,,
28349,90,0.16636048257350922,,,,,
28391,90,,0.6018999814987183,0.6046000123023987,,,
28391,90,,,,0.6150118708610535,0.5836087465286255,0.5835336446762085
28399,91,0.13880321383476257,,,,,
28449,91,0.14523941278457642,,,,,
28499,91,0.1301705688238144,,,,,
28549,91,0.1455041468143463,,,,,
28599,91,0.174618661403656,,,,,
28649,91,0.1251310110092163,,,,,
28699,91,0.18008053302764893,,,,,
28703,91,,0.604200005531311,0.6051999926567078,,,
28703,91,,,,0.6188686490058899,0.5845352411270142,0.5853365659713745
28749,92,0.183712437748909,,,,,
28799,92,0.13700753450393677,,,,,
28849,92,0.20772473514080048,,,,,
28899,92,0.154451385140419,,,,,
28949,92,0.12610319256782532,,,,,
28999,92,0.10768090188503265,,,,,
29015,92,,0.6065000295639038,0.6028000116348267,,,
29015,92,,,,0.6163963675498962,0.5845602750778198,0.5862880349159241
29049,93,0.17684917151927948,,,,,
29099,93,0.1957586705684662,,,,,
29149,93,0.13167281448841095,,,,,
29199,93,0.1213894858956337,,,,,
29249,93,0.18329158425331116,,,,,
29299,93,0.13828378915786743,,,,,
29327,93,,0.6067000031471252,0.60589998960495,,,
29327,93,,,,0.6215387582778931,0.584885835647583,0.5845853090286255
29349,94,0.23240260779857635,,,,,
29399,94,0.13540980219841003,,,,,
29449,94,0.169875368475914,,,,,
29499,94,0.16368305683135986,,,,,
29549,94,0.15794242918491364,,,,,
29599,94,0.19245058298110962,,,,,
29639,94,,0.6105999946594238,0.6093000173568726,,,
29639,94,,,,0.6268789768218994,0.5879406929016113,0.5876652598381042
29649,95,0.1461617648601532,,,,,
29699,95,0.15343709290027618,,,,,
29749,95,0.12364725023508072,,,,,
29799,95,0.15229308605194092,,,,,
29849,95,0.14805953204631805,,,,,
29899,95,0.1923668384552002,,,,,
29949,95,0.1493348777294159,,,,,
29951,95,,0.6079999804496765,0.6080999970436096,,,
29951,95,,,,0.623219907283783,0.5902193784713745,0.5884164571762085
29999,96,0.16630274057388306,,,,,
30049,96,0.23827430605888367,,,,,
30099,96,0.16683228313922882,,,,,
30149,96,0.1647217720746994,,,,,
30199,96,0.16440333425998688,,,,,
30249,96,0.19327320158481598,,,,,
30263,96,,0.6087999939918518,0.6151999831199646,,,
30263,96,,,,0.6243077516555786,0.5898187160491943,0.5894681215286255
30299,97,0.18117575347423553,,,,,
30349,97,0.20735026895999908,,,,,
30399,97,0.18233232200145721,,,,,
30449,97,0.1570623219013214,,,,,
30499,97,0.15066762268543243,,,,,
30549,97,0.19272391498088837,,,,,
30575,97,,0.6165000200271606,0.6144999861717224,,,
30575,97,,,,0.624406635761261,0.5927233695983887,0.5926482081413269
30599,98,0.19689485430717468,,,,,
30649,98,0.19807551801204681,,,,,
30699,98,0.1815507560968399,,,,,
30749,98,0.13139444589614868,,,,,
30799,98,0.18475714325904846,,,,,
30849,98,0.206410750746727,,,,,
30887,98,,0.6134999990463257,0.6129000186920166,,,
30887,98,,,,0.6214398741722107,0.5928235054016113,0.5917468070983887
30899,99,0.16155296564102173,,,,,
30949,99,0.1610812395811081,,,,,
30999,99,0.11789311468601227,,,,,
31049,99,0.14076274633407593,,,,,
31099,99,0.13551828265190125,,,,,
31149,99,0.15957783162593842,,,,,
31199,99,0.18812400102615356,,,,,
31199,99,,0.6137999892234802,0.6101999878883362,,,
31199,99,,,,0.628757894039154,0.5925731062889099,0.5924479365348816
