epoch,step,train_loss,val_acc,val_loss,test_acc
95,29949,1.231683373451233,,,
95,29999,1.0258671045303345,,,
95,30047,,0.7608000040054321,0.8092913627624512,
95,30047,,,,0.7718552350997925
96,30049,0.9933956861495972,,,
96,30099,0.9980242848396301,,,
96,30149,1.2075541019439697,,,
96,30199,1.0543543100357056,,,
96,30249,1.1223407983779907,,,
96,30299,1.3191190958023071,,,
96,30349,1.2097809314727783,,,
96,30360,,0.7856000065803528,0.7228167057037354,
96,30360,,,,0.7783821225166321
97,30399,0.9684855937957764,,,
97,30449,1.0119240283966064,,,
97,30499,1.4496747255325317,,,
97,30549,1.155210018157959,,,
97,30599,1.6889888048171997,,,
97,30649,1.2307922840118408,,,
97,30673,,0.7872999906539917,0.7549871206283569,
97,30673,,,,0.7789754867553711
98,30699,1.6043182611465454,,,
98,30749,1.250450849533081,,,
98,30799,1.024361252784729,,,
98,30849,0.9228292107582092,,,
98,30899,1.4085068702697754,,,
98,30949,1.5419317483901978,,,
98,30986,,0.7732999920845032,0.7983542680740356,
98,30986,,,,0.7733386158943176
99,30999,1.507537603378296,,,
99,31049,1.351241111755371,,,
99,31099,0.7562840580940247,,,
99,31149,1.3043673038482666,,,
99,31199,1.6939923763275146,,,
99,31249,1.57196843624115,,,
99,31299,0.9565986394882202,,,
99,31299,,0.7821999788284302,0.7430202960968018,
99,31299,,,,0.7713607549667358
