step,train_loss,epoch,val_acc,train_acc,test_acc
28449,-0.45054149627685547,91,,,
28499,-0.4447305202484131,91,,,
28549,-0.4532902240753174,91,,,
28599,-0.45115184783935547,91,,,
28649,-0.43785083293914795,91,,,
28699,-0.4480300545692444,91,,,
28703,,91,0.7698000073432922,,
28703,,91,,0.8288511633872986,0.8946999907493591
28749,-0.4556274116039276,92,,,
28799,-0.46986764669418335,92,,,
28849,-0.4340115785598755,92,,,
28899,-0.41758108139038086,92,,,
28949,-0.4607822299003601,92,,,
28999,-0.3884164094924927,92,,,
29015,,92,0.770799994468689,,
29015,,92,,0.8283253312110901,0.8946999907493591
29049,-0.4404049217700958,93,,,
29099,-0.4416033625602722,93,,,
29149,-0.4278639256954193,93,,,
29199,-0.4518333375453949,93,,,
29249,-0.44020169973373413,93,,,
29299,-0.4250051975250244,93,,,
29327,,93,0.7728999853134155,,
29327,,93,,0.8291265964508057,0.8937000036239624
29349,-0.43017011880874634,94,,,
29399,-0.41307809948921204,94,,,
29449,-0.4439257085323334,94,,,
29499,-0.4550674557685852,94,,,
29549,-0.46024125814437866,94,,,
29599,-0.45184725522994995,94,,,
29639,,94,0.7735000252723694,,
29639,,94,,0.8284004330635071,0.8967999815940857
29649,-0.4557081460952759,95,,,
29699,-0.43481215834617615,95,,,
29749,-0.48218560218811035,95,,,
29799,-0.45965778827667236,95,,,
29849,-0.4202975630760193,95,,,
29899,-0.4368032217025757,95,,,
29949,-0.4466460645198822,95,,,
29951,,95,0.7732999920845032,,
29951,,95,,0.8291516304016113,0.8950999975204468
29999,-0.4716426134109497,96,,,
30049,-0.4519653618335724,96,,,
30099,-0.4408027231693268,96,,,
30149,-0.4575505256652832,96,,,
30199,-0.43838804960250854,96,,,
30249,-0.4308043420314789,96,,,
30263,,96,0.7724000215530396,,
30263,,96,,0.8296273946762085,0.89410001039505
30299,-0.46527260541915894,97,,,
30349,-0.4498768746852875,97,,,
30399,-0.44171133637428284,97,,,
30449,-0.42628878355026245,97,,,
30499,-0.44261065125465393,97,,,
30549,-0.45666810870170593,97,,,
30575,,97,0.7742000222206116,,
30575,,97,,0.8304787874221802,0.8970000147819519
30599,-0.4303268790245056,98,,,
30649,-0.41984686255455017,98,,,
30699,-0.4249586760997772,98,,,
30749,-0.45035403966903687,98,,,
30799,-0.43827956914901733,98,,,
30849,-0.43391740322113037,98,,,
30887,,98,0.774399995803833,,
30887,,98,,0.8292016983032227,0.8964999914169312
30899,-0.43615466356277466,99,,,
30949,-0.455365389585495,99,,,
30999,-0.44945454597473145,99,,,
31049,-0.4446273446083069,99,,,
31099,-0.454597532749176,99,,,
31149,-0.4587639570236206,99,,,
31199,-0.4239938259124756,99,,,
31199,,99,0.7738000154495239,,
31199,,99,,0.830153226852417,0.8964999914169312
