epoch,step,train_loss,test_acc,train_acc,mix_match_loss
91,36499,,,,1.1946513652801514
91,36549,,,,1.2976953983306885
91,36599,,,,1.212363362312317
91,36649,,,,1.2733017206192017
91,36699,,,,1.2060596942901611
91,36749,,,,1.2613035440444946
91,36799,,,,0.8462501764297485
91,36849,,,,1.0227826833724976
91,36897,,0.8396000266075134,,
92,36899,,,,1.2100646495819092
92,36949,,,,1.383632779121399
92,36999,,,,1.1811376810073853
92,37049,,,,1.3864283561706543
92,37099,,,,1.1377683877944946
92,37149,,,,1.2091509103775024
92,37199,,,,1.2474604845046997
92,37249,,,,0.9594113230705261
92,37298,,0.8338000178337097,,
93,37299,,,,1.149648904800415
93,37349,,,,1.2202775478363037
93,37399,,,,1.2297691106796265
93,37449,,,,1.2266088724136353
93,37499,,,,1.2025595903396606
93,37549,,,,1.3092918395996094
93,37599,,,,1.3655829429626465
93,37649,,,,0.9768065214157104
93,37699,,,,1.1804972887039185
93,37700,,0.8634999990463257,,
94,37749,,,,1.2452974319458008
94,37799,,,,1.3565378189086914
94,37849,,,,1.2453289031982422
94,37899,,,,1.1503959894180298
94,37949,,,,1.0703094005584717
94,37999,,,,1.3148133754730225
94,38049,,,,1.0480637550354004
94,38099,,,,1.2870603799819946
94,38106,,0.8471999764442444,,
95,38149,,,,1.1674370765686035
95,38199,,,,1.1285171508789062
95,38249,,,,1.2751520872116089
95,38299,,,,1.1527599096298218
95,38349,,,,1.2126306295394897
95,38399,,,,1.3089089393615723
95,38449,,,,1.172653079032898
95,38497,,0.8549000024795532,,
96,38499,,,,1.269904375076294
96,38549,,,,1.0086365938186646
96,38599,,,,1.4004948139190674
96,38649,,,,0.8952007293701172
96,38699,,,,1.3648680448532104
96,38749,,,,1.366451621055603
96,38799,,,,1.0588704347610474
96,38849,,,,1.16493821144104
96,38899,,,,1.172151803970337
96,38909,,0.8148999810218811,,
97,38949,,,,1.1436622142791748
97,38999,,,,1.1464130878448486
97,39049,,,,1.1399130821228027
97,39099,,,,1.2772495746612549
97,39149,,,,0.5706214308738708
97,39199,,,,1.1006532907485962
97,39249,,,,1.0195603370666504
97,39299,,,,1.2555795907974243
97,39309,,0.855400025844574,,
98,39349,,,,1.2244808673858643
98,39399,,,,1.3408838510513306
98,39449,,,,1.0991981029510498
98,39499,,,,1.2138323783874512
98,39549,,,,1.2160171270370483
98,39599,,,,1.3231836557388306
98,39649,,,,1.001905918121338
98,39699,,,,0.8668351769447327
98,39712,,0.8702999949455261,,
99,39749,,,,0.797139585018158
99,39799,,,,1.3059031963348389
99,39849,,,,1.2733834981918335
99,39899,,,,1.2237037420272827
99,39949,,,,1.2401752471923828
99,39999,,,,1.3335238695144653
99,40049,,,,1.1805810928344727
99,40099,,,,1.1703742742538452
99,40113,,0.8669000267982483,,
100,40149,,,,1.3087490797042847
100,40199,,,,1.2794082164764404
100,40249,,,,1.0814350843429565
100,40299,,,,0.856069803237915
100,40349,,,,1.2902116775512695
100,40399,,,,1.3406401872634888
100,40449,,,,1.1143401861190796
100,40499,,,,1.2006222009658813
100,40513,,0.8568999767303467,,
101,40549,,,,1.0153907537460327
101,40599,,,,1.1662793159484863
101,40649,,,,1.379098892211914
101,40699,,,,1.27956223487854
101,40749,,,,1.2273083925247192
101,40799,,,,1.1058428287506104
101,40849,,,,1.216876745223999
101,40899,,,,0.9155898094177246
101,40919,,0.8565000295639038,,
102,40949,,,,1.069619059562683
102,40999,,,,0.9150744080543518
102,41049,,,,0.9352408647537231
102,41099,,,,1.1918665170669556
102,41149,,,,0.9704524278640747
102,41199,,,,1.1821908950805664
102,41249,,,,1.2748721837997437
102,41299,,,,1.2091110944747925
102,41319,,0.8413000106811523,,
103,41349,,,,1.2045797109603882
103,41399,,,,1.287139892578125
103,41449,,,,0.9899023771286011
103,41499,,,,1.1161094903945923
103,41549,,,,1.265559434890747
103,41599,,,,1.0780456066131592
103,41649,,,,1.3206363916397095
103,41699,,,,0.9525948762893677
103,41725,,0.85589998960495,,
104,41749,,,,1.3219070434570312
104,41799,,,,1.0265486240386963
104,41849,,,,1.03105890750885
104,41899,,,,1.181039810180664
104,41949,,,,1.206980586051941
104,41999,,,,1.3349404335021973
104,42049,,,,1.309964656829834
104,42099,,,,1.2809985876083374
104,42126,,0.8309999704360962,,
105,42149,,,,1.3518116474151611
105,42199,,,,1.2237510681152344
105,42249,,,,1.4130815267562866
105,42299,,,,1.2097392082214355
105,42349,,,,1.2016247510910034
105,42399,,,,1.1353583335876465
105,42449,,,,1.1781485080718994
105,42499,,,,1.2502354383468628
105,42539,,0.8687999844551086,,
106,42549,,,,1.1728620529174805
106,42599,,,,1.1063768863677979
106,42649,,,,1.2105939388275146
106,42699,,,,1.217239499092102
106,42749,,,,1.2225781679153442
106,42799,,,,1.2412360906600952
106,42849,,,,1.162253737449646
106,42899,,,,1.2031694650650024
106,42938,,0.8465999960899353,,
107,42949,,,,1.2053667306900024
107,42999,,,,1.0396002531051636
107,43049,,,,1.3273754119873047
107,43099,,,,1.341684341430664
107,43149,,,,1.2320773601531982
107,43199,,,,1.2014418840408325
107,43249,,,,1.1286357641220093
107,43299,,,,1.341848611831665
107,43348,,0.8075000047683716,,
108,43349,,,,1.0469971895217896
108,43399,,,,1.171838641166687
108,43449,,,,1.2901501655578613
108,43499,,,,1.115486979484558
108,43549,,,,1.3075263500213623
108,43599,,,,1.3247708082199097
108,43649,,,,1.0530169010162354
108,43699,,,,1.218103051185608
108,43740,,0.8654000163078308,,
109,43749,,,,1.0637859106063843
109,43799,,,,1.3178329467773438
109,43849,,,,1.2133773565292358
109,43899,,,,1.3256791830062866
109,43949,,,,1.2224239110946655
109,43999,,,,1.2116385698318481
109,44049,,,,1.2645504474639893
109,44099,,,,1.2896891832351685
109,44149,,,,1.0583608150482178
109,44149,,0.8464000225067139,,
110,44199,,,,1.2454949617385864
110,44249,,,,1.1641337871551514
110,44299,,,,1.2416186332702637
110,44349,,,,1.341314435005188
110,44399,,,,1.2409700155258179
110,44449,,,,1.1987617015838623
110,44499,,,,1.2148339748382568
110,44549,,,,0.8998368382453918
110,44564,,0.8526999950408936,,
111,44599,,,,1.1404963731765747
111,44649,,,,1.2153037786483765
111,44699,,,,1.285853385925293
111,44749,,,,1.3561843633651733
111,44799,,,,1.1122857332229614
111,44849,,,,1.012689471244812
111,44899,,,,1.2845886945724487
111,44949,,,,1.2418168783187866
111,44967,,0.8486999869346619,,
112,44999,,,,1.270271897315979
112,45049,,,,1.2242919206619263
112,45099,,,,1.2697722911834717
112,45149,,,,1.1718124151229858
112,45199,,,,1.2619965076446533
112,45249,,,,1.024128794670105
112,45299,,,,1.1505080461502075
112,45349,,,,1.397010087966919
112,45374,,0.8202999830245972,,
113,45399,,,,1.2539374828338623
113,45449,,,,1.1837462186813354
113,45499,,,,1.3818928003311157
113,45549,,,,1.196818232536316
113,45599,,,,1.304824709892273
113,45649,,,,1.280663251876831
113,45699,,,,1.1589767932891846
113,45749,,,,1.2458679676055908
113,45783,,0.8219000101089478,,
114,45799,,,,1.1871929168701172
114,45849,,,,1.3356422185897827
114,45899,,,,1.217902421951294
114,45949,,,,0.932364284992218
114,45999,,,,1.1840906143188477
114,46049,,,,1.3294456005096436
114,46099,,,,1.2414977550506592
114,46149,,,,0.9265605211257935
114,46177,,0.8413000106811523,,
115,46199,,,,1.104202389717102
115,46249,,,,1.289460301399231
115,46299,,,,1.2247908115386963
115,46349,,,,1.2585941553115845
115,46399,,,,1.2937875986099243
115,46449,,,,1.189712643623352
115,46499,,,,1.2612173557281494
115,46549,,,,1.12062668800354
115,46587,,0.8190000057220459,,
116,46599,,,,1.164628505706787
116,46649,,,,0.9479873180389404
116,46699,,,,1.1836129426956177
116,46749,,,,1.2815015316009521
116,46799,,,,1.1838880777359009
116,46849,,,,1.2849034070968628
116,46899,,,,1.1103873252868652
116,46949,,,,1.3236486911773682
116,46994,,0.8568999767303467,,
117,46999,,,,1.1229742765426636
117,47049,,,,1.042673945426941
117,47099,,,,0.732148289680481
117,47149,,,,1.1556174755096436
117,47199,,,,1.1566476821899414
117,47249,,,,0.8341917395591736
117,47299,,,,0.9192259311676025
117,47349,,,,1.308742642402649
117,47399,,,,1.2732040882110596
117,47400,,0.8615999817848206,,
118,47449,,,,1.1867691278457642
118,47499,,,,1.3094403743743896
118,47549,,,,0.9896180033683777
118,47599,,,,1.18632972240448
118,47649,,,,1.232922077178955
118,47699,,,,1.151914358139038
118,47749,,,,1.2001266479492188
118,47799,,,,1.1280171871185303
118,47811,,0.857699990272522,,
119,47849,,,,0.9512112140655518
119,47899,,,,1.2877169847488403
119,47949,,,,1.0667173862457275
119,47999,,,,1.1703435182571411
119,48049,,,,1.1388814449310303
119,48099,,,,1.1876046657562256
119,48149,,,,1.2952985763549805
119,48199,,,,0.9740177989006042
119,48207,,0.8402000069618225,,
120,48249,,,,1.3012840747833252
120,48299,,,,0.956232488155365
120,48349,,,,1.2217106819152832
120,48399,,,,1.1966348886489868
120,48449,,,,1.209717869758606
120,48499,,,,1.267192006111145
120,48549,,,,1.3089773654937744
120,48599,,,,1.2863500118255615
120,48613,,0.8621000051498413,,
121,48649,,,,1.039441704750061
121,48699,,,,1.166102647781372
121,48749,,,,0.6398130655288696
121,48799,,,,0.8028866648674011
121,48849,,,,1.1089540719985962
121,48899,,,,1.2743558883666992
121,48949,,,,1.3711098432540894
121,48999,,,,1.2240594625473022
121,49024,,0.8776999711990356,,
122,49049,,,,1.2002534866333008
122,49099,,,,0.9009904861450195
122,49149,,,,1.2940930128097534
122,49199,,,,1.2486392259597778
122,49249,,,,1.2508667707443237
122,49299,,,,1.3328956365585327
122,49349,,,,1.2359392642974854
122,49399,,,,1.290946125984192
122,49429,,0.8723999857902527,,
123,49449,,,,1.1893025636672974
123,49499,,,,1.2410368919372559
123,49549,,,,1.188015341758728
123,49599,,,,1.1736831665039062
123,49649,,,,1.1965538263320923
123,49699,,,,1.1451054811477661
123,49749,,,,1.1689025163650513
123,49799,,,,1.2598084211349487
123,49840,,0.857200026512146,,
124,49849,,,,1.2292722463607788
124,49899,,,,1.3108100891113281
124,49949,,,,1.1745109558105469
124,49999,,,,1.206871747970581
124,50049,,,,0.998812735080719
124,50099,,,,1.2793906927108765
124,50149,,,,1.2835499048233032
124,50199,,,,1.1157552003860474
124,50249,,,,1.0448048114776611
124,50253,,0.85589998960495,,
125,50299,,,,1.2172572612762451
125,50349,,,,1.2453311681747437
125,50399,,,,1.3206197023391724
125,50449,,,,1.3101222515106201
125,50499,,,,1.2013769149780273
125,50549,,,,0.9168352484703064
125,50599,,,,1.1847293376922607
125,50645,,0.8701000213623047,,
126,50649,,,,1.0390619039535522
126,50699,,,,1.1682955026626587
126,50749,,,,1.1868140697479248
126,50799,,,,1.2318451404571533
126,50849,,,,1.080479621887207
126,50899,,,,1.296746850013733
126,50949,,,,1.3045451641082764
126,50999,,,,1.1529639959335327
126,51049,,,,1.3360174894332886
126,51056,,0.8456000089645386,,
127,51099,,,,1.210604190826416
127,51149,,,,1.2422900199890137
127,51199,,,,1.0997167825698853
127,51249,,,,0.814154326915741
127,51299,,,,1.1343939304351807
127,51349,,,,1.2415802478790283
127,51399,,,,1.3724935054779053
127,51449,,,,1.1743066310882568
127,51469,,0.8560000061988831,,
128,51499,,,,1.214961051940918
128,51549,,,,1.1840732097625732
128,51599,,,,1.134852647781372
128,51649,,,,0.7505843043327332
128,51699,,,,1.213314414024353
128,51749,,,,1.2510402202606201
128,51799,,,,1.378987193107605
128,51849,,,,1.1434056758880615
128,51863,,0.8353999853134155,,
129,51899,,,,1.2218043804168701
129,51949,,,,1.216524362564087
129,51999,,,,1.0826972723007202
129,52049,,,,1.1217111349105835
129,52099,,,,1.0739455223083496
129,52149,,,,1.2661077976226807
129,52199,,,,1.201735496520996
129,52249,,,,1.287360668182373
129,52269,,0.855400025844574,,
130,52299,,,,1.1862339973449707
130,52349,,,,1.1669267416000366
130,52399,,,,1.1876100301742554
130,52449,,,,1.1301616430282593
130,52499,,,,0.854724645614624
130,52549,,,,1.1193684339523315
130,52599,,,,1.2397992610931396
130,52649,,,,1.1699011325836182
130,52665,,0.8456000089645386,,
131,52699,,,,0.7711859941482544
131,52749,,,,1.1499485969543457
131,52799,,,,1.2194606065750122
131,52849,,,,1.1686228513717651
131,52899,,,,1.2152905464172363
131,52949,,,,1.1021499633789062
131,52999,,,,1.2132771015167236
131,53049,,,,1.2391437292099
131,53069,,0.8434000015258789,,
132,53099,,,,1.2560648918151855
132,53149,,,,1.0795154571533203
132,53199,,,,1.2094621658325195
132,53249,,,,1.1314921379089355
132,53299,,,,1.0780527591705322
132,53349,,,,1.2701504230499268
132,53399,,,,0.94903963804245
132,53449,,,,1.1502573490142822
132,53463,,0.8370000123977661,,
133,53499,,,,1.1444323062896729
133,53549,,,,1.0623648166656494
133,53599,,,,1.1574711799621582
133,53649,,,,1.137120246887207
133,53699,,,,1.105913519859314
133,53749,,,,1.2166099548339844
133,53799,,,,1.2018890380859375
133,53849,,,,1.1895629167556763
133,53874,,0.8281999826431274,,
134,53899,,,,1.098098874092102
134,53949,,,,1.1367599964141846
134,53999,,,,1.256447434425354
134,54049,,,,0.9114828705787659
134,54099,,,,1.228214144706726
134,54149,,,,1.2333978414535522
134,54199,,,,1.1988862752914429
134,54249,,,,0.903174877166748
134,54287,,0.8629999756813049,,
135,54299,,,,1.2829318046569824
135,54349,,,,1.1404491662979126
135,54399,,,,1.237737774848938
135,54449,,,,1.00523042678833
135,54499,,,,1.3472568988800049
135,54549,,,,1.2193959951400757
135,54599,,,,1.184985637664795
135,54649,,,,1.1300770044326782
135,54689,,0.8766999840736389,,
136,54699,,,,1.0303733348846436
136,54749,,,,1.2581698894500732
136,54799,,,,1.0776516199111938
136,54849,,,,1.2443336248397827
136,54899,,,,1.2485973834991455
136,54949,,,,1.1740490198135376
136,54999,,,,1.0629969835281372
136,55049,,,,1.097055435180664
136,55093,,0.8435999751091003,,
137,55099,,,,1.2268975973129272
137,55149,,,,1.0443484783172607
137,55199,,,,1.2896151542663574
137,55249,,,,1.1643295288085938
137,55299,,,,1.1909371614456177
137,55349,,,,1.2361607551574707
137,55399,,,,1.1486254930496216
137,55449,,,,0.9825860857963562
137,55499,,,,1.0572175979614258
137,55503,,0.8687999844551086,,
138,55549,,,,1.175321102142334
138,55599,,,,1.3076326847076416
138,55649,,,,0.9892150163650513
138,55699,,,,1.0390864610671997
138,55749,,,,1.182992935180664
138,55799,,,,1.2054756879806519
138,55849,,,,1.2299044132232666
138,55899,,,,1.2706987857818604
138,55918,,0.8725000023841858,,
139,55949,,,,1.1694971323013306
139,55999,,,,1.205557942390442
139,56049,,,,0.8403016328811646
139,56099,,,,1.1372045278549194
139,56149,,,,1.0972049236297607
139,56199,,,,1.0281890630722046
139,56249,,,,0.8007726073265076
139,56299,,,,1.24344801902771
139,56313,,0.8737000226974487,,
140,56349,,,,1.091168999671936
140,56399,,,,1.1765968799591064
140,56449,,,,1.0923724174499512
140,56499,,,,1.3763028383255005
140,56549,,,,1.0629464387893677
140,56599,,,,1.2760993242263794
140,56649,,,,1.2730950117111206
140,56699,,,,1.190231442451477
140,56715,,0.8700000047683716,,
141,56749,,,,0.8795543313026428
141,56799,,,,1.0854495763778687
141,56849,,,,1.2434375286102295
141,56899,,,,1.0140026807785034
141,56949,,,,1.0761605501174927
141,56999,,,,1.23391854763031
141,57049,,,,1.2538596391677856
141,57099,,,,1.2393282651901245
141,57133,,0.8449000120162964,,
142,57149,,,,1.1441383361816406
142,57199,,,,1.1736085414886475
142,57249,,,,1.2811156511306763
142,57299,,,,1.0858650207519531
142,57349,,,,1.1940006017684937
142,57399,,,,1.117354154586792
142,57449,,,,1.1465914249420166
142,57499,,,,1.0956426858901978
142,57548,,0.853600025177002,,
143,57549,,,,1.133442759513855
143,57599,,,,1.0759519338607788
143,57649,,,,1.3040271997451782
143,57699,,,,1.1415231227874756
143,57749,,,,1.1607282161712646
143,57799,,,,1.2326349020004272
143,57849,,,,1.0304630994796753
143,57899,,,,1.235980749130249
143,57943,,0.8622999787330627,,
144,57949,,,,1.244957447052002
144,57999,,,,1.1876167058944702
144,58049,,,,1.0727006196975708
144,58099,,,,1.2378321886062622
144,58149,,,,1.2407251596450806
144,58199,,,,1.2757033109664917
144,58249,,,,1.1842312812805176
144,58299,,,,1.1944962739944458
144,58340,,0.8618999719619751,,
145,58349,,,,1.3307725191116333
145,58399,,,,1.2151011228561401
145,58449,,,,1.1813305616378784
145,58499,,,,1.096367359161377
145,58549,,,,1.1628789901733398
145,58599,,,,1.2293883562088013
145,58649,,,,1.201363205909729
145,58699,,,,1.346195936203003
145,58748,,0.8651999831199646,,
146,58749,,,,1.0364103317260742
146,58799,,,,1.1231698989868164
146,58849,,,,1.2253913879394531
146,58899,,,,0.9466986060142517
146,58949,,,,1.2830591201782227
146,58999,,,,1.0717569589614868
146,59049,,,,1.221881628036499
146,59099,,,,1.1879334449768066
146,59149,,,,1.1828045845031738
146,59149,,0.8707000017166138,,
147,59199,,,,1.2377921342849731
147,59249,,,,1.23020601272583
147,59299,,,,1.2878406047821045
147,59349,,,,0.9638239741325378
147,59399,,,,1.0801407098770142
147,59449,,,,1.0881662368774414
147,59499,,,,1.0969589948654175
147,59549,,,,1.1968764066696167
147,59567,,0.847100019454956,,
148,59599,,,,1.0590780973434448
148,59649,,,,1.278725504875183
148,59699,,,,1.209463357925415
148,59749,,,,1.0398021936416626
148,59799,,,,1.2712221145629883
148,59849,,,,1.2647933959960938
148,59899,,,,1.0770260095596313
148,59949,,,,1.0523185729980469
148,59973,,0.8499000072479248,,
149,59999,,,,1.0920565128326416
149,60049,,,,1.139871597290039
149,60099,,,,1.1255353689193726
149,60149,,,,1.172491192817688
149,60199,,,,1.1939221620559692
149,60249,,,,1.255568027496338
149,60299,,,,0.942166805267334
149,60349,,,,1.1313436031341553
149,60372,,0.8585000038146973,,
150,60399,,,,1.1810839176177979
150,60449,,,,1.118381142616272
150,60499,,,,1.2091777324676514
150,60549,,,,1.1117149591445923
150,60599,,,,1.1370376348495483
150,60649,,,,1.2177242040634155
150,60699,,,,1.271340250968933
150,60749,,,,1.0667049884796143
150,60777,,0.8374999761581421,,
151,60799,,,,1.225845217704773
151,60849,,,,1.3141298294067383
151,60899,,,,1.1859462261199951
151,60949,,,,1.1758450269699097
151,60999,,,,1.12774658203125
151,61049,,,,1.1048810482025146
151,61099,,,,1.2320412397384644
151,61149,,,,1.0487139225006104
151,61188,,0.873199999332428,,
152,61199,,,,1.1895946264266968
152,61249,,,,1.1598824262619019
152,61299,,,,1.2277168035507202
152,61349,,,,1.2347272634506226
152,61399,,,,1.1228452920913696
152,61449,,,,1.1947603225708008
152,61499,,,,1.2911685705184937
152,61549,,,,1.0960079431533813
152,61596,,0.8517000079154968,,
153,61599,,,,1.0660581588745117
153,61649,,,,1.1371986865997314
153,61699,,,,1.059613585472107
153,61749,,,,1.1903725862503052
153,61799,,,,1.190195083618164
153,61849,,,,1.2074215412139893
153,61899,,,,1.0473264455795288
153,61949,,,,1.1936860084533691
153,61988,,0.854200005531311,,
154,61999,,,,0.9862355589866638
154,62049,,,,1.1682623624801636
154,62099,,,,1.1022518873214722
154,62149,,,,1.094240427017212
154,62199,,,,1.1110601425170898
154,62249,,,,1.0974695682525635
154,62299,,,,1.0712275505065918
154,62349,,,,1.2646963596343994
154,62399,,,,1.1778981685638428
154,62401,,0.8219000101089478,,
155,62449,,,,1.230457067489624
155,62499,,,,1.1663594245910645
155,62549,,,,1.1744143962860107
155,62599,,,,1.1344199180603027
155,62649,,,,1.078938603401184
155,62699,,,,0.8782199621200562
155,62749,,,,1.1217371225357056
155,62799,,,,1.196275234222412
155,62802,,0.8537999987602234,,
156,62849,,,,1.147786259651184
156,62899,,,,1.1555235385894775
156,62949,,,,1.1041595935821533
156,62999,,,,1.1981431245803833
156,63049,,,,0.9615910053253174
156,63099,,,,1.0357111692428589
156,63149,,,,1.2312039136886597
156,63199,,,,1.1471275091171265
156,63211,,0.8690000176429749,,
157,63249,,,,1.1149511337280273
157,63299,,,,1.2458068132400513
157,63349,,,,1.3477734327316284
157,63399,,,,0.9844855070114136
157,63449,,,,1.3220112323760986
157,63499,,,,1.1646896600723267
157,63549,,,,1.1874160766601562
157,63599,,,,1.1758577823638916
157,63623,,0.8513000011444092,,
158,63649,,,,0.8452611565589905
158,63699,,,,1.105150818824768
158,63749,,,,0.9808932542800903
158,63799,,,,1.0851433277130127
158,63849,,,,1.2336090803146362
158,63899,,,,1.1777703762054443
158,63949,,,,0.6960748434066772
158,63999,,,,1.0369155406951904
158,64038,,0.8579999804496765,,
159,64049,,,,1.2616002559661865
159,64099,,,,1.0279490947723389
159,64149,,,,1.2387675046920776
159,64199,,,,1.2062561511993408
159,64249,,,,1.1216946840286255
159,64299,,,,1.3137809038162231
159,64349,,,,1.0502738952636719
159,64399,,,,1.0839327573776245
159,64443,,0.8409000039100647,,
160,64449,,,,1.0791544914245605
160,64499,,,,1.0111802816390991
160,64549,,,,0.9103423357009888
160,64599,,,,1.219677448272705
160,64649,,,,1.160967469215393
160,64699,,,,1.2301506996154785
160,64749,,,,1.0909672975540161
160,64799,,,,0.8814708590507507
160,64849,,,,1.3172894716262817
160,64859,,0.8557000160217285,,
161,64899,,,,1.0556418895721436
161,64949,,,,1.1338605880737305
161,64999,,,,1.132093906402588
161,65049,,,,1.102864384651184
161,65099,,,,1.175071120262146
161,65149,,,,1.2160874605178833
161,65199,,,,1.210703730583191
161,65249,,,,1.1353003978729248
161,65252,,0.8651999831199646,,
162,65299,,,,1.1148147583007812
162,65349,,,,1.166146993637085
162,65399,,,,1.2420035600662231
162,65449,,,,1.2009824514389038
162,65499,,,,1.0752413272857666
162,65549,,,,0.9407111406326294
162,65599,,,,0.9621579051017761
162,65649,,,,1.304665207862854
162,65656,,0.8766999840736389,,
163,65699,,,,1.0575090646743774
163,65749,,,,1.1473972797393799
163,65799,,,,1.1559224128723145
163,65849,,,,1.0680885314941406
163,65899,,,,1.1909582614898682
163,65949,,,,1.1542906761169434
163,65999,,,,0.8296191096305847
163,66049,,,,1.091681957244873
163,66053,,0.8766999840736389,,
164,66099,,,,1.1322358846664429
164,66149,,,,1.0769445896148682
164,66199,,,,0.8621242642402649
164,66249,,,,0.7743881344795227
164,66299,,,,1.273317575454712
164,66349,,,,1.17728853225708
164,66399,,,,1.2454767227172852
164,66449,,,,1.0924813747406006
164,66458,,0.8754000067710876,,
165,66499,,,,1.097006916999817
165,66549,,,,1.0559126138687134
165,66599,,,,1.2355625629425049
165,66649,,,,0.47148624062538147
165,66699,,,,1.1470232009887695
165,66749,,,,1.1759945154190063
165,66799,,,,1.1763200759887695
165,66849,,,,1.166407585144043
165,66851,,0.8723000288009644,,
166,66899,,,,1.1942635774612427
166,66949,,,,1.194946527481079
166,66999,,,,1.225322961807251
166,67049,,,,1.239354133605957
166,67099,,,,1.0467747449874878
166,67149,,,,1.211685061454773
166,67199,,,,1.158547282218933
166,67249,,,,1.2807018756866455
166,67249,,0.8493000268936157,,
167,67299,,,,0.9827812314033508
167,67349,,,,1.2364020347595215
167,67399,,,,1.054015874862671
167,67449,,,,1.1279751062393188
167,67499,,,,1.2787714004516602
167,67549,,,,1.1030066013336182
167,67599,,,,0.6126601696014404
167,67649,,,,1.15748929977417
167,67661,,0.8338000178337097,,
168,67699,,,,1.213624119758606
168,67749,,,,1.1904288530349731
168,67799,,,,1.2095530033111572
168,67849,,,,1.0722107887268066
168,67899,,,,0.9649640321731567
168,67949,,,,1.1556801795959473
168,67999,,,,1.0944021940231323
168,68049,,,,1.2015767097473145
168,68054,,0.8698999881744385,,
169,68099,,,,1.137174129486084
169,68149,,,,1.1500544548034668
169,68199,,,,0.9601183533668518
169,68249,,,,1.2192590236663818
169,68299,,,,1.1993632316589355
169,68349,,,,1.190103530883789
169,68399,,,,0.8495120406150818
169,68449,,,,1.165063500404358
169,68466,,0.8705999851226807,,
170,68499,,,,1.2189162969589233
170,68549,,,,1.0987125635147095
170,68599,,,,1.1451448202133179
170,68649,,,,1.1760094165802002
170,68699,,,,1.0483399629592896
170,68749,,,,1.1277451515197754
170,68799,,,,1.0994360446929932
170,68849,,,,1.3086551427841187
170,68874,,0.8399999737739563,,
171,68899,,,,1.092452049255371
171,68949,,,,0.907231330871582
171,68999,,,,1.2000677585601807
171,69049,,,,1.1114155054092407
171,69099,,,,1.2093924283981323
171,69149,,,,1.2483466863632202
171,69199,,,,1.1549299955368042
171,69249,,,,1.1004198789596558
171,69280,,0.8428000211715698,,
172,69299,,,,1.079369068145752
172,69349,,,,1.172906756401062
172,69399,,,,1.1403679847717285
172,69449,,,,1.0126638412475586
172,69499,,,,1.0311719179153442
172,69549,,,,1.153137445449829
172,69599,,,,1.0774165391921997
172,69649,,,,1.210742473602295
172,69681,,0.8628000020980835,,
173,69699,,,,1.2118899822235107
173,69749,,,,1.1033247709274292
173,69799,,,,1.2074049711227417
173,69849,,,,0.9446886777877808
173,69899,,,,1.1199055910110474
173,69949,,,,1.1872313022613525
173,69999,,,,1.112790584564209
173,70049,,,,1.159091830253601
173,70082,,0.8640000224113464,,
174,70099,,,,1.1875473260879517
174,70149,,,,1.1482867002487183
174,70199,,,,1.1436947584152222
174,70249,,,,1.0572679042816162
174,70299,,,,0.8631510734558105
174,70349,,,,1.1418483257293701
174,70399,,,,1.0097686052322388
174,70449,,,,0.9432360529899597
174,70472,,0.8501999974250793,,
175,70499,,,,1.241912841796875
175,70549,,,,1.2059543132781982
175,70599,,,,0.996684193611145
175,70649,,,,0.9660302400588989
175,70699,,,,1.0034699440002441
175,70749,,,,1.0452641248703003
175,70799,,,,1.0227241516113281
175,70849,,,,1.2180086374282837
175,70864,,0.8568000197410583,,
176,70899,,,,1.183895230293274
176,70949,,,,1.221515417098999
176,70999,,,,0.9822136163711548
176,71049,,,,1.1857877969741821
176,71099,,,,0.5717615485191345
176,71149,,,,0.5720317959785461
176,71199,,,,1.2251896858215332
176,71249,,,,0.9492611885070801
176,71261,,0.8582000136375427,,
177,71299,,,,1.0669246912002563
177,71349,,,,0.7889717817306519
177,71399,,,,1.1179192066192627
177,71449,,,,0.814105749130249
177,71499,,,,1.175688624382019
177,71549,,,,1.046379566192627
177,71599,,,,1.1358141899108887
177,71649,,,,1.076876163482666
177,71659,,0.8568000197410583,,
178,71699,,,,0.9951446652412415
178,71749,,,,1.1544463634490967
178,71799,,,,1.1112093925476074
178,71849,,,,1.1174417734146118
178,71899,,,,1.246544361114502
178,71949,,,,1.160426139831543
178,71999,,,,1.1643918752670288
178,72049,,,,1.060165524482727
178,72060,,0.843500018119812,,
179,72099,,,,1.1115140914916992
179,72149,,,,1.0210798978805542
179,72199,,,,1.0652316808700562
179,72249,,,,0.882135272026062
179,72299,,,,1.0666548013687134
179,72349,,,,1.1951085329055786
179,72399,,,,1.247877597808838
179,72449,,,,1.095180630683899
179,72467,,0.8349999785423279,,
180,72499,,,,1.1233904361724854
180,72549,,,,1.1557934284210205
180,72599,,,,1.2304202318191528
180,72649,,,,1.1487997770309448
180,72699,,,,1.1870605945587158
180,72749,,,,0.574578046798706
180,72799,,,,1.267139196395874
180,72849,,,,0.8221307992935181
180,72857,,0.8683000206947327,,
181,72899,,,,1.158028244972229
181,72949,,,,1.113101601600647
181,72999,,,,1.131825566291809
181,73049,,,,0.9797765612602234
181,73099,,,,1.2240413427352905
181,73149,,,,1.1591100692749023
181,73199,,,,1.267849087715149
181,73249,,,,1.186804175376892
181,73273,,0.8693000078201294,,
182,73299,,,,1.1119533777236938
182,73349,,,,0.692078709602356
182,73399,,,,1.1280986070632935
182,73449,,,,1.033417820930481
182,73499,,,,1.0870797634124756
