epoch,train_loss,step,val_acc1,val_acc2,test_acc,train_acc2,train_acc1
77,0.32390445470809937,24249,,,,,
77,0.30195197463035583,24299,,,,,
77,0.2815207839012146,24349,,,,,
77,0.263606995344162,24399,,,,,
77,,24413,0.35030001401901245,0.350600004196167,,,
77,,24413,,,0.3643196225166321,0.33762499690055847,0.33809998631477356
78,0.27129417657852173,24449,,,,,
78,0.2619042992591858,24499,,,,,
78,0.24213235080242157,24549,,,,,
78,0.26779645681381226,24599,,,,,
78,0.28541433811187744,24649,,,,,
78,0.29532328248023987,24699,,,,,
78,,24726,0.36160001158714294,0.3709999918937683,,,
78,,24726,,,0.3541336953639984,0.34632501006126404,0.34299999475479126
79,0.32317885756492615,24749,,,,,
79,0.3043392300605774,24799,,,,,
79,0.28601133823394775,24849,,,,,
79,0.2964484989643097,24899,,,,,
79,0.28025367856025696,24949,,,,,
79,0.33561649918556213,24999,,,,,
79,,25039,0.3562000095844269,0.3617999851703644,,,
79,,25039,,,0.36174842715263367,0.33880001306533813,0.3382999897003174
80,0.2854812741279602,25049,,,,,
80,0.26309001445770264,25099,,,,,
80,0.23537124693393707,25149,,,,,
80,0.256949782371521,25199,,,,,
80,0.2627077102661133,25249,,,,,
80,0.2688101530075073,25299,,,,,
80,0.31790414452552795,25349,,,,,
80,,25352,0.3231000006198883,0.34310001134872437,,,
80,,25352,,,0.34325554966926575,0.3433249890804291,0.3400999903678894
81,0.29488104581832886,25399,,,,,
81,0.2838996350765228,25449,,,,,
81,0.2903873026371002,25499,,,,,
81,0.3045879602432251,25549,,,,,
81,0.30510392785072327,25599,,,,,
81,0.29169535636901855,25649,,,,,
81,,25665,0.36730000376701355,0.3677999973297119,,,
81,,25665,,,0.36145174503326416,0.3425000011920929,0.3442249894142151
82,0.2748839855194092,25699,,,,,
82,0.28851431608200073,25749,,,,,
82,0.26365768909454346,25799,,,,,
82,0.24851177632808685,25849,,,,,
82,0.27998414635658264,25899,,,,,
82,0.29252463579177856,25949,,,,,
82,,25978,0.3587999939918518,0.3659999966621399,,,
82,,25978,,,0.3675830662250519,0.3454749882221222,0.3467000126838684
83,0.3257351219654083,25999,,,,,
83,0.31667786836624146,26049,,,,,
83,0.3121131360530853,26099,,,,,
83,0.3338693380355835,26149,,,,,
83,0.2895991802215576,26199,,,,,
83,0.28760188817977905,26249,,,,,
83,,26291,0.31839999556541443,0.3199999928474426,,,
83,,26291,,,0.32960838079452515,0.31049999594688416,0.3088499903678894
84,0.308284729719162,26299,,,,,
84,0.2582556903362274,26349,,,,,
84,0.30716440081596375,26399,,,,,
84,0.3361862003803253,26449,,,,,
84,0.2889416813850403,26499,,,,,
84,0.27990204095840454,26549,,,,,
84,0.271438330411911,26599,,,,,
84,,26604,0.3418999910354614,0.35269999504089355,,,
84,,26604,,,0.3597705662250519,0.3343749940395355,0.33332499861717224
85,0.3095250129699707,26649,,,,,
85,0.26367849111557007,26699,,,,,
85,0.27190738916397095,26749,,,,,
85,0.262215256690979,26799,,,,,
85,0.2832588255405426,26849,,,,,
85,0.29228317737579346,26899,,,,,
85,,26917,0.3840999901294708,0.36500000953674316,,,
85,,26917,,,0.3829113841056824,0.34722501039505005,0.3494499921798706
86,0.27469807863235474,26949,,,,,
86,0.27671778202056885,26999,,,,,
86,0.2719079256057739,27049,,,,,
86,0.23379015922546387,27099,,,,,
86,0.25867897272109985,27149,,,,,
86,0.24675488471984863,27199,,,,,
86,,27230,0.3763999938964844,0.38260000944137573,,,
86,,27230,,,0.3733188211917877,0.353424996137619,0.3552750051021576
87,0.2566700875759125,27249,,,,,
87,0.2973259687423706,27299,,,,,
87,0.2974843978881836,27349,,,,,
87,0.29245248436927795,27399,,,,,
87,0.30073630809783936,27449,,,,,
87,0.28780558705329895,27499,,,,,
87,,27543,0.35830000042915344,0.3774000108242035,,,
87,,27543,,,0.3633306920528412,0.3509249985218048,0.35237500071525574
88,0.28074923157691956,27549,,,,,
88,0.3313233554363251,27599,,,,,
88,0.3465309143066406,27649,,,,,
88,0.29683154821395874,27699,,,,,
88,0.2861909568309784,27749,,,,,
88,0.3286198675632477,27799,,,,,
88,0.26634350419044495,27849,,,,,
88,,27856,0.3603000044822693,0.35929998755455017,,,
88,,27856,,,0.3603639304637909,0.3208250105381012,0.320374995470047
89,0.2796993553638458,27899,,,,,
89,0.2842293381690979,27949,,,,,
89,0.3431466817855835,27999,,,,,
89,0.2607254385948181,28049,,,,,
89,0.2556094229221344,28099,,,,,
89,0.29857298731803894,28149,,,,,
89,,28169,0.3434999883174896,0.3562000095844269,,,
89,,28169,,,0.3607594966888428,0.34735000133514404,0.34652501344680786
90,0.2869125008583069,28199,,,,,
90,0.28875961899757385,28249,,,,,
90,0.2712016999721527,28299,,,,,
90,0.2947568893432617,28349,,,,,
90,0.2599806487560272,28399,,,,,
90,0.2694076895713806,28449,,,,,
90,,28482,0.3677999973297119,0.3630000054836273,,,
90,,28482,,,0.3762856125831604,0.35464999079704285,0.34892499446868896
91,0.3045097291469574,28499,,,,,
91,0.2592073082923889,28549,,,,,
91,0.26591527462005615,28599,,,,,
91,0.2896265983581543,28649,,,,,
91,0.2580429017543793,28699,,,,,
91,0.23799872398376465,28749,,,,,
91,,28795,0.36809998750686646,0.37070000171661377,,,
91,,28795,,,0.3668908178806305,0.35850000381469727,0.3578000068664551
92,0.33193275332450867,28799,,,,,
92,0.27507486939430237,28849,,,,,
92,0.28253060579299927,28899,,,,,
92,0.302373468875885,28949,,,,,
92,0.2764705717563629,28999,,,,,
92,0.28236547112464905,29049,,,,,
92,0.27716773748397827,29099,,,,,
92,,29108,0.3898000121116638,0.3917999863624573,,,
92,,29108,,,0.39339399337768555,0.35542500019073486,0.35282498598098755
93,0.2989250421524048,29149,,,,,
93,0.24153752624988556,29199,,,,,
93,0.24248124659061432,29249,,,,,
93,0.2597752809524536,29299,,,,,
93,0.3366619646549225,29349,,,,,
93,0.2637447416782379,29399,,,,,
93,,29421,0.38029998540878296,0.388700008392334,,,
93,,29421,,,0.36600080132484436,0.3573499917984009,0.3557249903678894
94,0.4192006587982178,29449,,,,,
94,0.310653418302536,29499,,,,,
94,0.3135676681995392,29549,,,,,
94,0.2814391255378723,29599,,,,,
94,0.2724173069000244,29649,,,,,
94,0.26852089166641235,29699,,,,,
94,,29734,0.3716000020503998,0.37459999322891235,,,
94,,29734,,,0.3730221390724182,0.3273000121116638,0.33172500133514404
95,0.2676907777786255,29749,,,,,
95,0.3337964415550232,29799,,,,,
95,0.26867958903312683,29849,,,,,
95,0.26578935980796814,29899,,,,,
95,0.2433953732252121,29949,,,,,
95,0.33120712637901306,29999,,,,,
95,,30047,0.3637999892234802,0.36090001463890076,,,
95,,30047,,,0.3785601258277893,0.34952500462532043,0.3519499897956848
96,0.2843814492225647,30049,,,,,
96,0.26972097158432007,30099,,,,,
96,0.2790030837059021,30149,,,,,
96,0.28426843881607056,30199,,,,,
96,0.35930290818214417,30249,,,,,
96,0.258847177028656,30299,,,,,
96,0.22772321105003357,30349,,,,,
96,,30360,0.39089998602867126,0.3831000030040741,,,
96,,30360,,,0.38983386754989624,0.3566249907016754,0.3591749966144562
97,0.26804858446121216,30399,,,,,
97,0.2630782127380371,30449,,,,,
97,0.291953980922699,30499,,,,,
97,0.2569003701210022,30549,,,,,
97,0.24640709161758423,30599,,,,,
97,0.2592885494232178,30649,,,,,
97,,30673,0.3790000081062317,0.382099986076355,,,
97,,30673,,,0.38231804966926575,0.3673500120639801,0.366474986076355
98,0.291732519865036,30699,,,,,
98,0.2551248073577881,30749,,,,,
98,0.24729719758033752,30799,,,,,
98,0.2605270445346832,30849,,,,,
98,0.2881568670272827,30899,,,,,
98,0.29761815071105957,30949,,,,,
98,,30986,0.4032999873161316,0.3968999981880188,,,
98,,30986,,,0.3922072649002075,0.3679499924182892,0.3702000081539154
99,0.24636194109916687,30999,,,,,
99,0.2598375678062439,31049,,,,,
99,0.2744363844394684,31099,,,,,
99,0.25565680861473083,31149,,,,,
99,0.26337459683418274,31199,,,,,
99,0.32142964005470276,31249,,,,,
99,0.3046610653400421,31299,,,,,
99,,31299,0.3564000129699707,0.3682999908924103,,,
99,,31299,,,0.3577927350997925,0.37220001220703125,0.36777499318122864
