train_loss1,epoch,train_loss2,step,train_acc2,test_acc,train_acc1
0.0001063548115780577,55,0.00013877297169528902,21799,,,
,55,,21839,0.8692307472229004,0.8971999883651733,0.8685697317123413
0.00016032021085266024,56,0.00047333555994555354,21849,,,
6.660017970716581e-05,56,0.00034286046866327524,21899,,,
0.0007014151196926832,56,0.00017264253983739763,21949,,,
0.00017984781879931688,56,0.0007880679331719875,21999,,,
0.00039793894393369555,56,6.426290201488882e-05,22049,,,
0.00040224441909231246,56,0.00034062875784002244,22099,,,
0.00044038446503691375,56,0.0005621766904368997,22149,,,
0.00011075335351051763,56,1.8439832274452783e-05,22199,,,
,56,,22229,0.869411051273346,0.8906999826431274,0.8697115182876587
0.00022357825946528465,57,0.00014613280654884875,22249,,,
0.00028117536567151546,57,0.000476393208373338,22299,,,
0.0005242484621703625,57,0.00027013826183974743,22349,,,
0.0002151926455553621,57,2.5079561964957975e-05,22399,,,
0.0004282663285266608,57,8.318834443343803e-05,22449,,,
0.0002837331558112055,57,7.658331742277369e-05,22499,,,
2.01315797312418e-05,57,0.00019286292081233114,22549,,,
0.0001790904498193413,57,0.0001707862102193758,22599,,,
,57,,22619,0.8689503073692322,0.8894000053405762,0.8682892918586731
0.0010680945124477148,58,0.00017380420467816293,22649,,,
5.271195186651312e-05,58,0.00024689972633495927,22699,,,
0.0004704187158495188,58,9.654363384470344e-05,22749,,,
1.129420616052812e-05,58,8.090841220109724e-06,22799,,,
0.0001411232224199921,58,0.0004188765014987439,22849,,,
0.00011874666233779863,58,5.2964813221478835e-05,22899,,,
5.7020821259357035e-05,58,3.51196140400134e-05,22949,,,
0.00025387443020008504,58,0.0007035391172394156,22999,,,
,58,,23009,0.870312511920929,0.8950999975204468,0.8704326748847961
9.564252104610205e-05,59,0.00036449849721975625,23049,,,
0.000552013807464391,59,8.983739098766819e-05,23099,,,
1.4602996088797227e-05,59,7.678230031160638e-05,23149,,,
7.302892481675372e-05,59,0.000123925696243532,23199,,,
0.00039602178731001914,59,0.00016411363321822137,23249,,,
2.171406777051743e-05,59,3.922491305274889e-05,23299,,,
6.071159805287607e-05,59,0.0002062661515083164,23349,,,
0.00020216809934936464,59,0.0004185365396551788,23399,,,
,59,,23399,0.8720753192901611,0.8823000192642212,0.8707131147384644
0.00015755827189423144,60,0.00040963789797388017,23449,,,
6.82780155329965e-05,60,0.00040496024303138256,23499,,,
0.00011872927279910073,60,0.0001307444617850706,23549,,,
0.00047788291703909636,60,0.00013776564446743578,23599,,,
1.9181448806193657e-05,60,4.219046786602121e-06,23649,,,
0.00011132350482512265,60,0.0005699643515981734,23699,,,
0.00013181993563193828,60,6.862088775960729e-05,23749,,,
,60,,23789,0.8702924847602844,0.8894000053405762,0.8693709969520569
0.0006427159532904625,61,1.6704962035873905e-05,23799,,,
0.00015543506015092134,61,0.00013056842726655304,23849,,,
6.373473297571763e-05,61,3.120653491350822e-05,23899,,,
0.0003152849094476551,61,4.118827928323299e-05,23949,,,
0.00020316771406214684,61,0.0001490138820372522,23999,,,
1.1664942576317117e-05,61,0.0001270622742595151,24049,,,
1.2226991202624049e-05,61,4.960812293575145e-05,24099,,,
0.00011510425247251987,61,8.481423719786108e-05,24149,,,
,61,,24179,0.8731771111488342,0.8906000256538391,0.8734575510025024
5.6904711527749896e-05,62,0.0005476736696437001,24199,,,
0.00014300787006504834,62,0.00028231239411979914,24249,,,
8.925011206883937e-05,62,0.00011660400923574343,24299,,,
0.00010516214388189837,62,0.00018893578089773655,24349,,,
2.7698695703293197e-05,62,0.00030073997913859785,24399,,,
8.375411562155932e-05,62,0.00022551891743205488,24449,,,
0.00023491734464187175,62,0.001245766645297408,24499,,,
5.9867572417715564e-05,62,0.0002197598514612764,24549,,,
,62,,24569,0.8705528974533081,0.8968999981880188,0.8723357319831848
0.00039559564902447164,63,2.1220379494479857e-05,24599,,,
0.00046396837569773197,63,0.00013986208068672568,24649,,,
0.00018691603327170014,63,1.596093898115214e-05,24699,,,
0.0009697485947981477,63,0.0004312006931286305,24749,,,
4.8388166760560125e-05,63,0.0005109490593895316,24799,,,
0.0002712113782763481,63,0.00017944998398888856,24849,,,
5.639222217723727e-05,63,0.00028366767219267786,24899,,,
0.00026789552066475153,63,5.16091677127406e-05,24949,,,
,63,,24959,0.8715945482254028,0.8881000280380249,0.8721354007720947
0.00011032733164029196,64,3.581287819542922e-05,24999,,,
8.46917464514263e-05,64,7.786657806718722e-05,25049,,,
0.0005743348738178611,64,0.0004489457351155579,25099,,,
8.018643711693585e-05,64,0.0002467383164912462,25149,,,
0.00035719710285775363,64,0.00023218776914291084,25199,,,
0.0007643880089744925,64,0.00035503844264894724,25249,,,
4.568915301206289e-06,64,5.239165693637915e-05,25299,,,
2.7055071768700145e-05,64,6.963110354263335e-05,25349,,,
,64,,25349,0.873357355594635,0.8978000283241272,0.8727163672447205
2.2578451535082422e-05,65,7.245468441396952e-05,25399,,,
0.0007028136751614511,65,0.0004743233439512551,25449,,,
0.00014555722009390593,65,0.0001835894217947498,25499,,,
0.00019311018695589155,65,7.545405969722196e-05,25549,,,
0.00019245818839408457,65,0.0003360332630109042,25599,,,
2.212205799878575e-05,65,6.198973278515041e-05,25649,,,
0.00014738980098627508,65,0.00022229626483749598,25699,,,
,65,,25739,0.8732572197914124,0.9021999835968018,0.8733974099159241
0.00020688411314040422,66,8.606562187196687e-05,25749,,,
1.0865425792871974e-05,66,8.522290590917692e-05,25799,,,
0.0001046692268573679,66,0.0003921582829207182,25849,,,
8.520403935108334e-05,66,0.00010400470637250692,25899,,,
0.00014391355216503143,66,0.00016790488734841347,25949,,,
0.0003951128455810249,66,0.00047867349348962307,25999,,,
0.0007759485743008554,66,0.0004769371007569134,26049,,,
0.00040369105408899486,66,7.401800394291058e-05,26099,,,
,66,,26129,0.872776448726654,0.8966000080108643,0.8739984035491943
3.474961704341695e-05,67,5.822758248541504e-05,26149,,,
0.0002336532634217292,67,3.306787766632624e-05,26199,,,
0.0004124878905713558,67,1.784637242963072e-05,26249,,,
1.2800618605979253e-05,67,1.5672061635996215e-05,26299,,,
2.5614437618060037e-05,67,2.8122603907831945e-05,26349,,,
5.316323586157523e-05,67,0.00013212468184065074,26399,,,
2.3555636289529502e-05,67,2.904217217292171e-05,26449,,,
0.0007356261485256255,67,0.00013080127246212214,26499,,,
,67,,26519,0.8738781809806824,0.8962000012397766,0.874419093132019
2.762630901997909e-05,68,0.000191715284017846,26549,,,
7.096102490322664e-05,68,0.00010118235513800755,26599,,,
0.00033727704430930316,68,5.113186125527136e-05,26649,,,
0.00010543792450334877,68,0.00015252649609465152,26699,,,
0.00015409375191666186,68,0.00014282391930464655,26749,,,
0.0002405764244031161,68,0.0008209716761484742,26799,,,
0.00035752111580222845,68,0.00047576145152561367,26849,,,
0.00011517806706251577,68,6.270953599596396e-05,26899,,,
,68,,26909,0.8746193647384644,0.8909000158309937,0.8714342713356018
0.00035007577389478683,69,0.0003612905275076628,26949,,,
0.0001768402726156637,69,0.0002448644954711199,26999,,,
7.756786362733692e-05,69,0.0006238012574613094,27049,,,
0.00022950186394155025,69,1.5242017070704605e-05,27099,,,
0.00014893394836690277,69,0.0001401940535288304,27149,,,
0.0001949384604813531,69,0.0001091002268367447,27199,,,
7.824058411642909e-05,69,0.0003876514092553407,27249,,,
6.173340807436034e-05,69,2.2133310267236084e-05,27299,,,
,69,,27299,0.8750600814819336,0.9013000130653381,0.874839723110199
2.6052965040435083e-05,70,0.00012924727343488485,27349,,,
0.00021468513295985758,70,5.42153102287557e-05,27399,,,
0.0001993754121940583,70,1.152985350927338e-05,27449,,,
7.084133812895743e-06,70,6.349995965138078e-05,27499,,,
0.00016738256090320647,70,2.1670879505109042e-05,27549,,,
0.00035498462966643274,70,0.0007660221890546381,27599,,,
8.17987383925356e-05,70,4.390014146338217e-05,27649,,,
,70,,27689,0.8736578822135925,0.894599974155426,0.8753405213356018
0.00028774430393241346,71,0.00010485139500815421,27699,,,
0.00014149767230264843,71,0.0006748219020664692,27749,,,
0.0002389915898675099,71,0.00037088486715219915,27799,,,
0.00036150385858491063,71,0.00016151680028997362,27849,,,
5.2998675528215244e-05,71,5.8791920309886336e-05,27899,,,
0.00016412732657045126,71,0.00034591087023727596,27949,,,
6.280236993916333e-05,71,6.892559758853167e-05,27999,,,
0.0004486899415496737,71,3.6965440813219175e-05,28049,,,
,71,,28079,0.8746795058250427,0.896399974822998,0.8741987347602844
0.00023601329303346574,72,6.016127372276969e-05,28099,,,
0.0009648517589084804,72,0.0007783600594848394,28149,,,
0.0008350048447027802,72,0.00045309867709875107,28199,,,
4.2150411900365725e-05,72,0.00014918428496457636,28249,,,
0.0001220972480950877,72,1.5889270798652433e-05,28299,,,
2.9367794923018664e-05,72,0.00010601386748021469,28349,,,
0.00011456458014436066,72,0.0008694878197275102,28399,,,
0.0004936996265314519,72,0.0008122839499264956,28449,,,
,72,,28469,0.8747796416282654,0.8888000249862671,0.8746795058250427
8.430424350081012e-05,73,1.5503843314945698e-05,28499,,,
0.00042893487261608243,73,0.000166101279319264,28549,,,
8.297024032799527e-05,73,0.0001254795934073627,28599,,,
0.00043617759365588427,73,0.0003572640707716346,28649,,,
0.00026410509599372745,73,0.00022080965572968125,28699,,,
0.0003169469418935478,73,0.0006877003470435739,28749,,,
0.0008389833965338767,73,0.000243485948885791,28799,,,
5.555182360694744e-05,73,3.2421667128801346e-05,28849,,,
,73,,28859,0.8770632743835449,0.9010000228881836,0.8753204941749573
9.152004349743947e-05,74,0.0006432874361053109,28899,,,
0.00020700760069303215,74,8.913053898140788e-05,28949,,,
0.00010445876978337765,74,0.0005454697529785335,28999,,,
0.0002895343932323158,74,0.00039379019290208817,29049,,,
0.00013203076377976686,74,0.00039987650234252214,29099,,,
9.414233500137925e-05,74,8.846109267324209e-05,29149,,,
6.247870624065399e-05,74,5.594266258412972e-05,29199,,,
0.000384824990760535,74,0.0001724085450405255,29249,,,
,74,,29249,0.8744791746139526,0.8996000289916992,0.8747596144676208
0.00030004954896867275,75,3.9396665670210496e-05,29299,,,
0.0001386254734825343,75,5.834230250911787e-05,29349,,,
1.744196197250858e-05,75,2.6469497242942452e-05,29399,,,
3.608957922551781e-05,75,7.716641266597435e-05,29449,,,
1.1358056326571386e-05,75,0.00012121887993998826,29499,,,
0.00010755686525953934,75,0.0002605902263894677,29549,,,
0.00036839567474089563,75,0.00019008836534339935,29599,,,
,75,,29639,0.8767227530479431,0.8978000283241272,0.8776642680168152
0.0004678783006966114,76,0.00030364541453309357,29649,,,
0.00014184170868247747,76,0.0009778577368706465,29699,,,
9.511422831565142e-05,76,0.0017191935330629349,29749,,,
0.00026118638925254345,76,0.00048659133608452976,29799,,,
0.0007544049294665456,76,0.0001260979479411617,29849,,,
6.417139229597524e-05,76,0.0005467722075991333,29899,,,
0.000454454158898443,76,0.0002363711391808465,29949,,,
0.001033924170769751,76,0.00025845723575912416,29999,,,
,76,,30029,0.8777443766593933,0.8992999792098999,0.8754607439041138
2.8685097277048044e-05,77,5.1859904488082975e-05,30049,,,
9.202759429172147e-06,77,0.00015173546853475273,30099,,,
1.5750989405205473e-05,77,6.422374281100929e-05,30149,,,
1.5922751117614098e-05,77,0.0006641206564381719,30199,,,
0.00070328259607777,77,0.0004854495346080512,30249,,,
0.00011559374252101406,77,0.0001366014766972512,30299,,,
5.926749872742221e-05,77,0.00012098043225705624,30349,,,
2.6510300813242793e-05,77,6.956240395084023e-05,30399,,,
,77,,30419,0.8749399185180664,0.8945000171661377,0.8772035241127014
0.00029181138961575925,78,2.241068250441458e-05,30449,,,
0.00039584789192304015,78,0.0005972784711048007,30499,,,
6.22625375399366e-05,78,0.0003120556066278368,30549,,,
9.71735134953633e-05,78,0.00010559241491137072,30599,,,
0.0001395335275446996,78,0.00012746776337735355,30649,,,
0.00028463947819545865,78,0.00010058910265797749,30699,,,
4.618741968442919e-06,78,5.396437336457893e-05,30749,,,
6.513299740618095e-05,78,0.00028990962891839445,30799,,,
,78,,30809,0.875741183757782,0.8920000195503235,0.876522421836853
0.0002405414852546528,79,2.6723337214207277e-05,30849,,,
0.00010199227108387277,79,0.0001215902593685314,30899,,,
0.0001057218833011575,79,0.0001796285796444863,30949,,,
0.0009503266774117947,79,0.0006628163391724229,30999,,,
5.804789543617517e-05,79,4.9515452701598406e-05,31049,,,
0.0007255810778588057,79,5.028245868743397e-05,31099,,,
5.8505527704255655e-05,79,0.0003295265487395227,31149,,,
2.686807965801563e-05,79,1.7427442799089476e-05,31199,,,
,79,,31199,0.8771634697914124,0.904699981212616,0.877223551273346
2.1540447050938383e-05,80,3.017545532202348e-05,31249,,,
0.00015614087169524282,80,0.0004883945221081376,31299,,,
0.00032262408058159053,80,4.792409072251758e-06,31349,,,
3.241170270484872e-05,80,7.625860598636791e-05,31399,,,
1.849428917921614e-05,80,1.3387670151132625e-05,31449,,,
0.00037286520819179714,80,2.8140564154455205e-06,31499,,,
8.887675903679337e-06,80,0.0004093186289537698,31549,,,
,80,,31589,0.8784855604171753,0.8973000049591064,0.8780849575996399
1.1395613000786398e-05,81,2.49337826971896e-05,31599,,,
0.0018870329950004816,81,0.00026966913719661534,31649,,,
0.00017566430324222893,81,3.8607198803219944e-05,31699,,,
0.00015047080523800105,81,3.992855636170134e-05,31749,,,
4.917726619169116e-05,81,0.0007970696897245944,31799,,,
0.00015843368601053953,81,0.00093163299607113,31849,,,
0.0008626499329693615,81,0.0004969834117218852,31899,,,
4.011493001598865e-05,81,3.3296160836471245e-05,31949,,,
,81,,31979,0.8782051205635071,0.9038000106811523,0.8764022588729858
5.4275533329928294e-05,82,4.664500374929048e-05,31999,,,
2.9404929591692053e-05,82,0.00023005198454484344,32049,,,
5.495674122357741e-05,82,0.0001489621790824458,32099,,,
4.2510448110988364e-05,82,0.00017160881543532014,32149,,,
0.0002650813548825681,82,9.430722275283188e-05,32199,,,
0.0002043349522864446,82,6.192983710207045e-05,32249,,,
0.00010281711001880467,82,9.375013178214431e-05,32299,,,
0.00013744586613029242,82,0.0004730351211037487,32349,,,
,82,,32369,0.8786658644676208,0.8992999792098999,0.8779447078704834
0.0003203375090379268,83,2.2297113901004195e-05,32399,,,
7.694986561546102e-05,83,1.361724662274355e-05,32449,,,
0.00023441885423380882,83,1.7538477550260723e-05,32499,,,
2.4493532691849396e-05,83,0.0006445588660426438,32549,,,
1.2648810297832824e-05,83,0.00015042754239402711,32599,,,
0.0005529025802388787,83,0.00033425583387725055,32649,,,
0.00016771662922110409,83,0.00011560724669834599,32699,,,
0.00020020308147650212,83,0.00011169250501552597,32749,,,
,83,,32759,0.8733373284339905,0.9007999897003174,0.8779447078704834
6.995561761868885e-06,84,1.3279125596454833e-05,32799,,,
3.274658229202032e-05,84,7.928572449600324e-05,32849,,,
0.0013165571726858616,84,0.001897703856229782,32899,,,
7.323233876377344e-05,84,4.225992597639561e-05,32949,,,
9.453997336095199e-05,84,0.0003510823589749634,32999,,,
1.794825766410213e-05,84,0.00012073980178683996,33049,,,
0.00041717258864082396,84,9.036205301526934e-05,33099,,,
0.00017215657862834632,84,3.898175054928288e-05,33149,,,
,84,,33149,0.8739783763885498,0.9053999781608582,0.8815504908561707
4.7680918214609846e-05,85,3.808442852459848e-05,33199,,,
0.0008664383203722537,85,0.001761430874466896,33249,,,
0.0006712930044159293,85,0.0004888525581918657,33299,,,
0.00018699727661442012,85,1.3743287126999348e-05,33349,,,
4.156059731030837e-06,85,0.0005057717207819223,33399,,,
0.00041614240035414696,85,0.0003168684197589755,33449,,,
6.756452057743445e-05,85,2.3002694433671422e-05,33499,,,
,85,,33539,0.8801482319831848,0.9072999954223633,0.882231593132019
2.378701992711285e-06,86,0.00012937551946379244,33549,,,
0.00025431549875065684,86,5.310032065608539e-05,33599,,,
6.538461457239464e-05,86,2.27680920943385e-05,33649,,,
1.1918098607566208e-05,86,0.0006752476328983903,33699,,,
8.464632264804095e-05,86,6.0165311879245564e-05,33749,,,
4.1941111703636125e-06,86,1.782708932296373e-05,33799,,,
2.2302649085759185e-05,86,0.00015189635450951755,33849,,,
0.00023777500609867275,86,0.00046686932910233736,33899,,,
,86,,33929,0.8818309307098389,0.906000018119812,0.8819912075996399
6.220883369678631e-05,87,0.000158133523655124,33949,,,
1.079426147043705e-05,87,0.0004722957673948258,33999,,,
6.02866530243773e-05,87,0.00010531222505960613,34049,,,
4.960086880601011e-05,87,0.0002014477940974757,34099,,,
9.466091432841495e-05,87,0.00011243021435802802,34149,,,
8.222994074458256e-05,87,1.1293441275483929e-05,34199,,,
6.472232780652121e-05,87,0.00016513063746970147,34249,,,
7.74687941884622e-05,87,4.6421675506280735e-05,34299,,,
,87,,34319,0.8812700510025024,0.8998000025749207,0.8792868852615356
0.00010322013986296952,88,4.252932558301836e-05,34349,,,
4.837650340050459e-05,88,0.00014203210594132543,34399,,,
0.00016022176714614034,88,4.004070797236636e-05,34449,,,
1.7659205695963465e-05,88,7.46973673813045e-05,34499,,,
0.0002075481606880203,88,0.0003812495560850948,34549,,,
0.00023653084645047784,88,0.00014485762221738696,34599,,,
7.291210204130039e-05,88,1.8501164959161542e-05,34649,,,
0.00024145716452039778,88,0.0012387793976813555,34699,,,
,88,,34709,0.8738982081413269,0.8998000025749207,0.8792868852615356
0.0001057293702615425,89,0.0004160615208093077,34749,,,
3.0474768209387548e-05,89,0.0003616468166001141,34799,,,
1.9113625967293046e-05,89,6.974155257921666e-05,34849,,,
1.7959962860913947e-05,89,0.00012061693269060925,34899,,,
0.00011021713726222515,89,0.00031403236789628863,34949,,,
9.335437061963603e-05,89,0.0001497230405220762,34999,,,
0.00024797150399535894,89,0.00039999178261496127,35049,,,
9.881302503345069e-06,89,0.00014030550664756447,35099,,,
,89,,35099,0.8755208253860474,0.9096999764442444,0.8831931352615356
2.37423628277611e-05,90,4.038235420011915e-05,35149,,,
6.129424036771525e-06,90,0.00011405969416955486,35199,,,
3.7469078961294144e-05,90,4.027278009743895e-06,35249,,,
0.0006913556717336178,90,0.0007642380660399795,35299,,,
0.00013756149564869702,90,0.00012587755918502808,35349,,,
0.0009544416680000722,90,7.008600368862972e-05,35399,,,
2.0579012925736606e-05,90,0.00010606123396428302,35449,,,
,90,,35489,0.8787660002708435,0.9100000262260437,0.8836137652397156
2.1882775399717502e-05,91,7.359046139754355e-05,35499,,,
0.0002682443300727755,91,5.6509965361328796e-05,35549,,,
0.00015643966617062688,91,4.1823436731647234e-06,35599,,,
1.3042826140008401e-05,91,1.9209825040888973e-05,35649,,,
0.0003324076533317566,91,2.4001337806112133e-05,35699,,,
1.6503670849488117e-05,91,2.5572330741852056e-06,35749,,,
1.79651706275763e-05,91,1.0512328117329162e-05,35799,,,
6.572243819391588e-06,91,1.0399825441709254e-05,35849,,,
,91,,35879,0.8799879550933838,0.9050999879837036,0.8826923370361328
7.339788862736896e-05,92,3.70893394574523e-05,35899,,,
1.1336613169987686e-05,92,5.010552195017226e-05,35949,,,
2.5185494450852275e-05,92,9.474498256167863e-06,35999,,,
1.2870913451479282e-05,92,0.000664068735204637,36049,,,
4.634912693290971e-05,92,1.5888688722043298e-05,36099,,,
3.643471063696779e-05,92,8.270208491012454e-05,36149,,,
5.489556770044146e-06,92,1.179204264190048e-05,36199,,,
0.00010605634452076629,92,5.9867445088457316e-05,36249,,,
,92,,36269,0.881330132484436,0.8985000252723694,0.8829928040504456
4.343597902334295e-05,93,2.515640517231077e-05,36299,,,
0.00032277972786687315,93,0.00029355837614275515,36349,,,
6.378804300766205e-06,93,7.022189947747393e-06,36399,,,
5.972521103103645e-05,93,3.8566493458347395e-05,36449,,,
0.00024243090592790395,93,8.878278458723798e-05,36499,,,
2.476788722560741e-05,93,6.24831736786291e-05,36549,,,
6.900335574755445e-05,93,7.037971954559907e-05,36599,,,
7.859608740545809e-05,93,2.7018793844035827e-05,36649,,,
,93,,36659,0.8840544819831848,0.9081000089645386,0.8828725814819336
0.00016392982797697186,94,0.0008004650007933378,36699,,,
0.000196227032574825,94,6.471291271736845e-06,36749,,,
2.2653144696960226e-05,94,4.3460979213705286e-05,36799,,,
7.26254511391744e-05,94,0.0003314344503451139,36849,,,
8.958323451224715e-05,94,2.2939217160455883e-05,36899,,,
0.00018056048429571092,94,0.0003662323288153857,36949,,,
4.5669596147490665e-05,94,1.9389695808058605e-05,36999,,,
9.809748007683083e-06,94,0.0001563261466799304,37049,,,
,94,,37049,0.8833733797073364,0.9007999897003174,0.8830328583717346
1.0163083061343059e-05,95,3.0279967177193612e-05,37099,,,
1.821204205043614e-05,95,5.0790898967534304e-05,37149,,,
0.0010781955206766725,95,0.00017211500380653888,37199,,,
9.008521374198608e-06,95,1.7519735138193937e-06,37249,,,
0.00016096269246190786,95,5.67338884138735e-06,37299,,,
4.0719154640100896e-05,95,4.528491626842879e-05,37349,,,
2.0179484636173584e-05,95,4.453174187801778e-05,37399,,,
,95,,37439,0.8831329941749573,0.9054999947547913,0.8829928040504456
0.0004303090972825885,96,7.257339893840253e-05,37449,,,
6.69926157570444e-05,96,3.6018158425576985e-05,37499,,,
1.947762575582601e-05,96,2.9642633307958022e-05,37549,,,
0.0005589220090769231,96,0.0007276097894646227,37599,,,
5.320775744621642e-05,96,6.074129123589955e-05,37649,,,
0.0004189165774732828,96,0.00013206613948568702,37699,,,
0.00020517465600278229,96,0.0001309602230321616,37749,,,
1.3041186321061105e-05,96,1.063559921021806e-05,37799,,,
,96,,37829,0.8823517560958862,0.9067000150680542,0.8831931352615356
1.2253650311322417e-05,97,1.2645701644942164e-05,37849,,,
0.00045562678133137524,97,5.865456842002459e-06,37899,,,
0.0006107146618887782,97,0.0002694466384127736,37949,,,
2.943984327430371e-06,97,2.856944229279179e-05,37999,,,
0.00048248592065647244,97,0.0002857438812498003,38049,,,
1.3886084389014286e-06,97,3.45745611411985e-05,38099,,,
9.594098628440406e-06,97,1.8454187511451892e-06,38149,,,
0.0003177658945787698,97,0.00014897470828145742,38199,,,
,97,,38219,0.8848557472229004,0.9072999954223633,0.8828926086425781
3.485449951767805e-06,98,6.276645763136912e-06,38249,,,
0.0010909640695899725,98,9.369572944706306e-05,38299,,,
0.00039938604459166527,98,6.211075378814712e-05,38349,,,
0.0001682417350821197,98,0.0004838727181777358,38399,,,
5.065305231255479e-05,98,5.356859401217662e-05,38449,,,
2.713859976211097e-05,98,3.371466664248146e-05,38499,,,
0.00010721899889176711,98,0.00011747328244382516,38549,,,
0.00022118736524134874,98,0.00020148715702816844,38599,,,
,98,,38609,0.8826722502708435,0.9063000082969666,0.8837540149688721
7.82213555794442e-06,99,0.00018565244681667536,38649,,,
0.00010711394133977592,99,0.0004743243334814906,38699,,,
0.00022389508376363665,99,8.133830851875246e-05,38749,,,
6.947646852495382e-06,99,8.137900294968858e-05,38799,,,
3.272905814810656e-06,99,9.872685950540472e-06,38849,,,
6.946521898498759e-05,99,0.0004268421034794301,38899,,,
5.9724284255935345e-06,99,5.385663826018572e-06,38949,,,
9.384037184645422e-06,99,9.752780897542834e-05,38999,,,
,99,,38999,0.883553683757782,0.9041000008583069,0.8841546177864075
7.799914783390705e-06,100,2.6212335797026753e-05,39049,,,
3.8140748074511066e-05,100,0.0006930411909706891,39099,,,
7.188011750258738e-06,100,0.0001612249470781535,39149,,,
0.000147855666000396,100,0.00023827445693314075,39199,,,
0.0003234684409108013,100,0.00010791545355459675,39249,,,
9.125667565967888e-05,100,0.00028128313715569675,39299,,,
1.2554154636745807e-05,100,2.3844379484216915e-06,39349,,,
,100,,39389,0.8827323913574219,0.9067000150680542,0.8833333253860474
1.6732528820284642e-06,101,6.987157576077152e-06,39399,,,
6.181770004332066e-05,101,0.0001563962723594159,39449,,,
0.00013979049981571734,101,5.4700038162991405e-05,39499,,,
4.306209120841231e-06,101,1.5676549082854763e-05,39549,,,
0.00014776940224692225,101,4.530102614808129e-06,39599,,,
3.919778464478441e-06,101,1.7114682123064995e-05,39649,,,
4.5814654185960535e-06,101,4.913048996968428e-06,39699,,,
6.159459644550225e-06,101,0.0001206189117510803,39749,,,
,101,,39779,0.8837940692901611,0.9028000235557556,0.8860977292060852
0.00027488486375659704,102,5.407607022789307e-05,39799,,,
0.0001180997205665335,102,0.000515639316290617,39849,,,
1.9274104488431476e-05,102,0.0002979231649078429,39899,,,
0.00029179424745962024,102,0.0005126868491061032,39949,,,
1.7475707863923162e-05,102,0.00013420157483778894,39999,,,
0.0001857321767602116,102,7.743620699329767e-06,40049,,,
0.00024125419440679252,102,7.632885171915404e-06,40099,,,
4.8490204790141433e-05,102,3.9122329326346517e-05,40149,,,
,102,,40169,0.883673906326294,0.9099000096321106,0.8842347860336304
0.0003106776566710323,103,0.0005562447477132082,40199,,,
4.060066203237511e-05,103,0.00034249835880473256,40249,,,
8.038419036893174e-05,103,3.7386955227702856e-05,40299,,,
0.0002964456507470459,103,5.377676643547602e-05,40349,,,
5.7870209275279194e-05,103,9.9283597592148e-06,40399,,,
0.000145882906508632,103,1.531767520646099e-05,40449,,,
1.64840787419962e-06,103,7.266107422765344e-05,40499,,,
5.422429967438802e-05,103,0.00018867304606828839,40549,,,
,103,,40559,0.8851562738418579,0.9089999794960022,0.8862980604171753
2.2922274638403906e-06,104,6.795155059080571e-06,40599,,,
5.953519212198444e-05,104,0.0003925591881852597,40649,,,
2.6110670660273172e-05,104,1.1651784916466568e-05,40699,,,
0.00014424858090933412,104,3.433490564930253e-05,40749,,,
1.9842296751448885e-05,104,1.1651893146336079e-05,40799,,,
7.260842266987311e-06,104,0.00017830183787737042,40849,,,
2.8131064482295187e-06,104,9.636168215365615e-06,40899,,,
5.658929239871213e-06,104,6.671770620414463e-07,40949,,,
,104,,40949,0.8849359154701233,0.9086999893188477,0.8856971263885498
2.07328298529319e-06,105,4.2581210436765105e-05,40999,,,
2.8557096811709926e-05,105,4.5395448978524655e-05,41049,,,
5.8532736147753894e-05,105,7.658769754925743e-05,41099,,,
4.447658284334466e-06,105,1.8329754311707802e-05,41149,,,
3.3763233659556136e-05,105,0.0001345359196420759,41199,,,
1.0483508958714083e-05,105,0.00014196994015946984,41249,,,
3.0072193112573586e-05,105,5.6970420700963587e-05,41299,,,
,105,,41339,0.886558473110199,0.9067000150680542,0.8871995210647583
1.610707477084361e-05,106,0.0002380462974542752,41349,,,
9.022674930747598e-06,106,0.0002419765805825591,41399,,,
0.0002699372707866132,106,2.176603265979793e-05,41449,,,
0.0002348101552342996,106,5.4770789574831724e-05,41499,,,
5.7668614317663014e-05,106,0.00013658066745847464,41549,,,
0.0004255902604199946,106,0.0002828776487149298,41599,,,
2.544690141803585e-05,106,3.0495886676362716e-05,41649,,,
0.0006207932019606233,106,8.652223186800256e-05,41699,,,
,106,,41729,0.8860777020454407,0.9045000076293945,0.8862179517745972
6.061322710593231e-05,107,1.6650979887344874e-05,41749,,,
2.8426793505786918e-05,107,7.277933036675677e-06,41799,,,
3.6996514154452598e-06,107,1.3374103218666278e-05,41849,,,
0.0001118053769459948,107,0.000657289638184011,41899,,,
0.00039573886897414923,107,6.469550135079771e-05,41949,,,
1.8671791622182354e-05,107,1.1136855391669087e-05,41999,,,
7.2263451329490636e-06,107,8.348913070221897e-06,42049,,,
0.00029831964639015496,107,0.00021187076345086098,42099,,,
,107,,42119,0.8858774304389954,0.9023000001907349,0.8846554756164551
7.456559615093283e-06,108,0.000374762574210763,42149,,,
0.00012119302846258506,108,2.6725044790509855e-06,42199,,,
8.354269084520638e-05,108,0.00037577413604594767,42249,,,
0.00027266531833447516,108,4.2651223338907585e-05,42299,,,
6.284525170485722e-06,108,0.00010871978156501427,42349,,,
2.609620423754677e-06,108,2.2947499019210227e-05,42399,,,
2.7804158889921382e-05,108,7.714096864219755e-05,42449,,,
0.00029935722704976797,108,0.0003575006849132478,42499,,,
